wage is computed by dividing 63
wise to restrict the number 71
wish my daughter to excite 50
wish my property in tobago 48
wish or intention of carrying 42
wish the downfall of abused 57
wish the property to become 160
wish the struggle in france 49
wish to announce the pledging 259
wish to approach the matter 47
wish to arrogate to myself 111
wish to authorize my friend 50
wish to challenge the status 96
wish to complete the suckling 147
wish to consider in detail 159
wish to consider in greater 48
wish to consider is whether 182
wish to consider the degree 48
wish to consider the effect 680
wish to consider the entire 40
wish to consider the extent 160
wish to consider the impact 144
wish to consider the matter 443
wish to consider the nature 235
wish to consider the number 51
wish to consider the various 86
wish to continue an impious 52
wish to continue in office 432
wish to continue in school 114
wish to continue the debate 104
wish to continue the family 42
wish to continue the policy 48
wish to continue to decide 62
wish to continue to employ 119
wish to continue to pursue 180
wish to continue to regard 53
wish to convince the public 57
wish to describe in detail 258
wish to describe the manner 87
wish to describe the nature 114
wish to describe the system 45
wish to diminish the amount 49
wish to diminish the effect 42
wish to diminish the number 164
wish to disclose the secret 146
wish to discover is whether 41
wish to discover the causes 168
wish to discover the effect 55
wish to discover the nature 178
wish to discover the secret 141
wish to discover the source 50
wish to dishonor the spirit 78
wish to encroach on another 113
wish to estimate the amount 69
wish to estimate the degree 64
wish to estimate the effect 207
wish to estimate the extent 99
wish to estimate the number 265
wish to estimate the values 68
wish to evaluate the effect 101
wish to evaluate the impact 169
wish to exercise the rights 112
wish to forecast the future 44
wish to frequent the church 40
wish to maintain an active 89
wish to maintain the existing 448
wish to maintain the fiction 84
wish to maintain the status 2074
wish to maintain the system 113
wish to maximize the amount 129
wish to maximize the number 250
wish to maximize the profit 125
wish to maximize the return 88
wish to minimize the amount 244
wish to minimize the chance 55
wish to minimize the dangers 43
wish to minimize the effect 104
wish to minimize the extent 185
wish to minimize the impact 141
wish to minimize the number 411
wish to overstep the bounds 131
wish to overthrow the existing 111
wish to postpone the little 50
wish to prejudge the matter 107
wish to preserve the existing 284
wish to preserve the family 137
wish to preserve the memory 214
wish to preserve the morals 118
wish to preserve the native 87
wish to preserve the purity 195
wish to preserve the rights 49
wish to preserve the spirit 175
wish to preserve the status 1080
wish to preserve the system 108
wish to purchase at various 124
wish to restrain the course 59
wish to restrain the headlong 276
wish to restrict the number 271
wish to separate the island 93
wish to separate the sermon 303
wish to shoulder the burden 101
wish to transfer to another 326
wits of children be dulled 70
wont of scotland to suffer 90
wont to complain so loudly 89
wood or charcoal is burned 68
word is believed to derive 41
word is employed to convey 60
word is employed to denote 290
word is followed by another 97
word is intended to convey 236
word is intended to denote 103
word is intended to modify 63
word is rendered in english 54
word is replaced by another 199
word of farewell to anyone 59
word of judgment or virtue 53
word to describe an existing 122
word to describe an object 64
word to describe my feelings 244
word to describe my reaction 57
word to describe the effect 179
word to describe the emotion 83
word to describe the entire 57
word to describe the events 44
word to describe the feelings 121
word to describe the impact 40
word to describe the manner 62
word to describe the mental 42
word to describe the nature 88
word to describe the object 44
word to describe the person 90
word to describe the reaction 82
word to describe the result 53
word to describe the spirit 46
word to describe the strange 42
word to describe the system 47
word to describe the temper 93
word to describe the various 40
word to indicate the nature 43
work as minister of public 41
work as possible in return 42
work by clarifying the nature 48
work by inhibiting an enzyme 190
work by inhibiting the enzyme 316
work by inhibiting the release 96
work in buoyancy of spirit 57
work in practice is another 85
work in progress at various 54
work in progress in various 43
work in progress to ensure 113
work in protecting the public 40
work in response to changes 60
work in response to stress 43
work is analyzed in detail 40
work is complete in itself 418
work is depicted in figure 161
work is designed to answer 42
work is designed to assist 114
work is designed to detect 60
work is designed to enable 50
work is designed to follow 88
work is designed to supply 153
work is destined to become 319
work is embodied in copies 63
work is essential to ensure 122
work is examined in detail 153
work is expected to occupy 53
work is expected to result 42
work is financed by grants 115
work is intended to afford 73
work is intended to answer 45
work is intended to assist 117
work is intended to convey 152
work is intended to extend 41
work is intended to follow 56
work is intended to occupy 47
work is intended to supply 417
work is probably the ablest 64
work is provided in section 45
work is reported in detail 81
work is required in return 43
work is required to answer 175
work is required to arrive 81
work is required to assess 367
work is required to better 248
work is required to charge 48
work is required to decide 59
work is required to define 499
work is required to derive 48
work is required to design 43
work is required to double 69
work is required to effect 51
work is required to enable 169
work is required to ensure 180
work is required to expand 89
work is required to extend 157
work is required to further 185
work is required to obtain 783
work is required to reduce 101
work is required to refine 140
work is required to relate 44
work is required to remove 266
work is required to rotate 68
work is required to settle 64
work is required to supply 44
work is required to verify 167
work is reviewed in detail 90
work is reviewed in section 182
work is underway to define 89
work is underway to extend 85
work is underway to further 85
work is valuable in itself 132
work of accident or design 60
work of children in school 41
work of civilizing the indians 144
work of committing to memory 42
work of completing the building 65
work of completing the church 99
work of converting the indians 560
work of converting the nations 73
work of converting the pagans 53
work of converting the saxons 44
work of correcting the errors 56
work of correcting the proofs 61
work of delivering the empire 62
work of disbanding the armies 45
work of inspecting the purity 61
work of mobilizing the masses 82
work of nicholas of verdun 70
work of organizing the church 48
work of organizing the masses 60
work of organizing the school 47
work of preserving the public 49
work of propelling the bullet 43
work of protecting the public 149
work of publishing the gospel 144
work of rabelais is satire 55
work of rebuilding the church 104
work of rebuilding the temple 744
work of reclaiming the desert 55
work of recovering the bodies 44
work of renovating the public 70
work of salvation by christ 58
work of salvation in christ 108
work of supporting the family 71
work of thousands of actors 45
work on developing the skills 90
work on problems of common 326
work on problems of mutual 116
work on projects in groups 43
work on projects of mutual 57
work on saturday or sunday 681
work on transfer of training 49
work or business on sunday 87
work or recreation on sunday 75
work or transfer to another 92
work the imitation of christ 119
work to announce the obvious 47
work to commence in earnest 45
work to consider in detail 104
work to convince the public 66
work to describe in detail 668
work to describe the chapel 48
work to describe the methods 57
work to describe the various 222
work to discover the causes 251
work to discover the secret 43
work to discover the source 56
work to extinguish the flames 342
work to maintain the family 284
work to maintain the status 738
work to maintain the system 56
work to minimize the impact 60
work to minimize the number 56
work to mitigate the causes 170
work to overcome the forces 51
work to overcome the inertia 86
work to persuade the public 41
work to preserve the status 287
work to strengthen the family 350
work to strengthen the united 109
worth my attention or regard 99
worth of property in slaves 104
worth of supplies we obtain 68
worth the attention of anyone 642
worth the attention of english 53
worth the attention of future 42
worth the attention of modern 63
worth the attention of readers 111
worth the attention of serious 308
worth the struggle to obtain 41
writ in imitation of english 78
writ of execution be issued 73
writ of execution is issued 269
writ of mandamus as prayed 61
writ of mandamus be issued 199
writ of mandamus is denied 93
writ of mandamus is issued 99
writ of mandamus is sought 80
writ of mandamus to compel 5345
writ of mandamus to direct 221
writ of mandamus to review 79
writ of mandamus to vacate 102
writ of partition at common 71
writ of partition to divide 76
wrong in forbidding the pipers 51
