wad her 44 wag way 181
with our 50 with for 114
with that 133 with they 42
with and 251 with long 576
with who 162 with and 83
with day 102 with long 82
with was 81 with long 57
with our 126 with that 321
with not 132 with now 67
with our 51 with for 42
with not 314 with all 49
with not 490 with with 64
with not 240 with our 61
with for 43 with not 93
with not 62 with they 45
with him 110 with them 66
with with 646 with own 80
with them 52 with that 154
with for 169 with him 127
with how 157 with our 65
with that 228 with off 45
with out 57 with and 67
with did 45 with had 91
with was 263 with all 76
with are 41 with god 45
with his 57 with our 168
with she 121 with they 281
with this 56 with was 172
with you 195 with she 63
with they 68 with with 52
with you 92 with are 273
with can 106 with had 83
with was 69 with not 68
with are 135 with had 175
with has 95 with was 144
with all 564 with each 562
with god 112 with her 101
with his 153 with one 207
with our 1072 with them 188
with this 50 with you 247
with are 89 with can 278
with you 50 with not 215
with not 44 with with 58
with year 68 with had 51
with was 94 with are 111
with did 53 with god 58
with our 51 with mean 146
with and 72 with long 54
with our 77 with that 51
with tax 87 with own 128
with and 44 with being 97
with doing 80 with day 110
with year 299 with own 169
with sin 42 with and 57
with year 41 with long 266
with and 104 with ago 201
with for 115 with that 62
with then 1065 with you 85
with and 214 with has 43
with that 151 with are 164
with did 71 with had 64
with that 121 with any 392
with him 523 with his 71
with our 121 with them 591
with you 221 with and 202
with was 68 with not 60
with who 56 with had 91
with was 89 with are 333
with did 53 with had 83
with may 55 with was 84
with are 58 with may 51
with not 149 with not 79
with not 63 with and 145
with and 142 with she 44
with all 55 with its 43
with not 161 with not 65
with not 76 with not 50
with not 44 with that 49
with that 47 with has 46
with not 41 with but 48
with fly 186 wit own 40
wit weak 54 wit own 241
wit and 64 wit not 1063
wit not 148 wit yet 370
wit all 44 wit that 2039
wit can 171 wit may 93
wit out 51 wit sue 122
wit her 48 wit his 87
wit she 119 wit they 85
wit this 109 woes bear 43
won his 96 won has 43
won ego 96 won are 43
won had 58 won and 64
won not 54 won not 88
won not 88 won one 45
won for 40 won was 53
won air 60 won win 44
won and 41 won had 123
won his 66 won now 44
won she 58 won that 326
won they 119 won was 169
won for 64 won her 85
won him 384 won his 140
won them 132 won not 101
won that 103 won his 129
won war 130 won are 60
won had 131 won now 118
won that 1002 won then 93
won they 116 won was 158
won who 99 won for 57
won had 92 won not 47
won they 43 won was 47
won him 123 won them 258
won you 45 won they 52
won ago 160 won and 49
won that 46 wring hang 59
