dabit ilia prolem . 41
dry and mellow . 55
dry and mouldy . 155
dry and narrow . 45
dry and opaque . 127
dry and papery . 325
dry and parching . 42
dry and perish . 133
dry and polish . 98
dry and porous . 218
dry and pungent . 67
dry and ragged . 42
dry and remote . 60
dry and rested . 47
dry and rotten . 57
dry and sallow . 58
dry and scanty . 109
dry and scurfy . 128
dry and secure . 156
dry and serene . 80
dry and serious . 74
dry and settle . 41
dry and severe . 72
dry and shrink . 614
dry and silent . 110
dry and sparse . 77
dry and stable . 219
dry and sticky . 416
dry and stuffy . 67
dry and sultry . 161
dry and tedious . 351
dry and tender . 74
dry and thirsty . 379
dry and unused . 54
dry and usable . 62
dry and wilted . 83
dry and wooden . 50
dry and woolly . 43
dry and yellow . 372
dry but chilly . 64
dry cow manure . 43
dry cow therapy . 77
dry eye disease . 393
dry eye states . 125
dry for speech . 203
dry for winter . 216
dry gas meters . 60
dry heat methods . 86
dry her cheeks . 198
dry her clothes . 446
dry his clothes . 1282
dry hot summer . 93
dry its feathers . 43
dry leaf litter . 67
dry leaf weight . 52
dry old codger . 41
dry our clothes . 2126
dry out evenly . 91
dry out faster . 442
dry out readily . 241
dry out slowly . 478
dry this summer ? 44
dry too slowly . 127
dry wet clothes . 118
dry with cotton . 61
dry with desire . 128
dry with emotion . 112
dry with fright . 86
dry with horror . 45
dry with nerves . 62
dry with tension . 80
dry with terror . 157
dry with tissue . 115
dry with towels . 157
dryer and cooler . 112
dryer and hotter . 40
dryer and warmer . 45
dryer than before . 68
dryer than normal . 47
dub him knight . 96
dub thee knight ! 479
dub you knight . 71
ducking for apples . 113
ducks and chicks . 44
ducks and cranes . 80
ducks and divers . 63
ducks and drakes . 1015
ducks and fishes . 50
ducks and grebes . 87
ducks and grouse . 69
ducks and herons . 177
ducks and pigeons . 472
ducks and plover . 76
ducks and snipes . 69
ducks and waders . 261
ducks are common . 41
ducks are raised . 48
ducks are swimming . 65
ducks for dinner . 154
ducks for supper . 86
ducts and alveoli . 838
ducts and cables . 43
ducts and fittings . 55
ducts and glands . 517
ducts and stacks . 49
ducts and urethra . 68
ducts are absent . 141
ducts are closed . 70
ducts are common . 78
ducts are formed . 166
ducts are normal . 189
ducts are patent . 164
ducts are reached . 45
due and proper . 95
due and unpaid . 3862
due any minute . 1650
due any moment . 489
due any second . 104
due but unpaid . 263
due each person . 53
due each worker . 68
due east course . 116
due for another . 133
due for dinner . 75
due for parole . 44
due for recall . 53
due for reform . 62
due for release . 474
due for relief . 153
due for return . 252
due for review . 244
due his estate . 54
due his master . 52
due his office . 102
due his station . 104
due one shilling . 41
due this friday . 49
due this summer . 102
dueling with swords . 93
duels and fights . 40
duels are fought . 43
duels with sabres . 53
dug and delved . 66
dug and filled . 78
dug and stored . 63
dug for another . 72
dug for itself . 253
dug for myself . 235
dug with spades . 51
dugong and turtle . 126
dukes and barons . 281
dukes and counts . 891
dukes and nobles . 90
dulling her senses . 86
dulling his senses . 121
dulls our senses . 56
dully and heavily . 46
dumping and diarrhea . 133
dumping and injury . 947
dumps and depots . 59
dumps and sewers . 45
dumps and tailings . 47
dunes and beaches . 404
dunes and cliffs . 92
dunes and ridges . 94
dunes and swamps . 85
dunes are common . 58
dunes are formed . 190
dung and carrion . 154
dung and grooms . 40
dung and litter . 167
dung and refuse . 57
dung for manure . 250
dung for purity . 57
dungeon and chains . 46
dunts frae naebody . 45
duped and cheated . 73
dupes and madmen . 67
dupes and slaves . 58
duple and triple . 321
durch die nieren . 101
durst not accept . 40
durst not assume . 70
durst not attack . 70
durst not before . 45
durst not behold . 142
durst not oppose . 216
durst not refuse . 207
durst not reject . 54
durst not resent . 132
durst not resist . 48
durst not submit . 67
dusky red colour . 221
dusting and arranging . 196
dusting and spraying . 332
dusting and sweeping . 518
dusting for prints . 693
dusting his clothes . 70
dusting with powder . 57
dusting with sulfur . 75
dusts and sprays . 343
dusts and vapors . 110
dusty and barren . 51
dusty and smelly . 40
dusty and soiled . 47
dusty and thirsty . 67
dusty and unclean . 49
dusty and untidy . 122
dusty and unused . 71
dusty but intact . 41
dusty new england . 63
dusty old papers . 42
dusty with disuse . 95
dusty with pollen . 71
dutch elm disease . 114
dwarf one another . 142
dwell with christ . 256
dwell with wisdom . 51
dwelt near bactria . 48
dyads and groups . 307
dye for cotton . 183
dyers and weavers . 137
dying all around . 248
dying and becoming . 121
dying and decaying . 103
dying and grieving . 528
dying and mourning . 52
dying and printing . 49
dying and rebirth . 293
dying and reviving . 120
dying and starving . 40
dying for another . 156
dying for christ . 196
dying for england . 53
dying for france . 49
dying for something . 70
dying man failed . 122
dying man smiled . 75
dying out anyway . 77
dying out slowly . 89
dying with cancer . 366
dying with christ . 484
dying with famine ? 46
dying with fright . 49
dying with measles . 109
dykes and canals . 307
dykes and drains . 50
dykes and faults . 71
dykes and hedges . 40
dykes and sheets . 100
dykes and streams . 48
