raced back downstairs 254
rules were ridiculous 60
rules were rigorously 173
rules were simplified 145
rules were stipulated 77
rules were strengthened 133
rules were structured 72
rules were successful 65
rules were sufficient 174
rules were summarized 91
rules were superseded 146
rules were supposedly 46
rules were translated 116
rules were ultimately 119
rules were understood 258
rules were unrealistic 43
rules were vigorously 40
rules when appropriate 145
rules when confronted 100
rules when constructing 85
rules when establishing 43
rules when interpreting 75
rules will accomplish 53
rules will constitute 149
rules will contribute 86
rules will correspond 67
rules will eventually 635
rules will facilitate 114
rules will frequently 70
rules will illustrate 62
rules will inevitably 390
rules will ordinarily 69
rules will presumably 56
rules will ultimately 365
rulings have considered 67
rulings have determined 80
rulings have recognized 66
rulings were considered 62
rulings were consistent 100
rulings were frequently 62
rulings were overturned 81
rulings were predicated 46
rumor also circulated 48
rumor even circulated 47
rumor soon circulated 77
runes were originally 95
running along horizontal 66
running away apparently 45
running away frequently 40
running away frightened 107
running away immediately 232
running away physically 41
running back downstairs 133
running back frightened 136
running city government 120
running down congressmen 57
running down government 56
running down information 147
running down pedestrians 197
running down references 81
running down vertically 105
running during prohibition 345
running feet approached 56
running from charleston 525
running from cincinnati 149
running from commitment 90
running from completely 46
running from cumberland 129
running from everywhere 527
running from gloucester 45
running from government 179
running from harrisburg 63
running from individual 103
running from investment 131
running from louisville 145
running from machiavelli 93
running from manchester 117
running from marseilles 119
running from minneapolis 46
running from montgomery 80
running from northeastern 68
running from particular 55
running from persecution 59
running from piccadilly 43
running from pittsburgh 112
running from providence 66
running from relatively 40
running from sacramento 128
running from scandinavia 49
running from southampton 193
running from winchester 81
running high everywhere 59
running into affectation 53
running into bankruptcy 132
running into charleston 47
running into cincinnati 43
running into competition 101
running into consumption 85
running into destruction 55
running into difficulty 797
running into fanaticism 93
running into government 47
running into infidelity 66
running into manchester 45
running into pedestrians 43
running into resistance 348
running into roadblocks 176
running into substantial 60
running into suppuration 64
running into unexpected 209
running into unforeseen 63
running java application 209
running like frightened 786
running like greyhounds 90
running more candidates 78
running more frequently 124
running other businesses 57
running over pedestrians 212
running such activities 47
running such businesses 88
running such facilities 46
running such industries 43
running their activities 86
running their businesses 4707
running their candidates 63
running their classrooms 41
running their department 81
running their educational 60
running their enterprise 72
running their government 435
running their households 1477
running their individual 76
running their industries 96
running their particular 54
running their plantations 66
running their respective 369
running these activities 68
running these businesses 202
running these facilities 63
running these industries 98
running these regressions 40
running these simulations 76
running those businesses 54
running those industries 49
running three candidates 70
running time complexity 404
running wild everywhere 49
running your application 2210
running your corporation 44
running your department 125
running your enterprise 81
running your government 49
rural areas accessible 68
rural areas apparently 86
rural areas attractive 181
rural areas classified 50
rural areas comparable 45
rural areas complained 46
rural areas completely 84
rural areas considered 135
rural areas constantly 40
rural areas constitute 341
rural areas constituting 53
rural areas contiguous 91
rural areas contribute 204
rural areas controlled 190
rural areas designated 129
rural areas devastated 42
rural areas diminished 68
rural areas employment 136
rural areas encouraged 78
rural areas encourages 44
rural areas essentially 41
rural areas eventually 72
rural areas everywhere 247
rural areas experience 658
rural areas experiencing 286
rural areas frequently 449
rural areas government 102
rural areas households 51
rural areas identified 64
rural areas illiteracy 103
rural areas immediately 259
rural areas inevitably 64
rural areas introduced 56
rural areas maintained 86
rural areas percentage 48
rural areas presumably 49
rural areas regardless 86
rural areas registered 87
rural areas relatively 164
rural areas representing 45
rural areas represents 134
rural areas separately 407
rural areas surrounded 53
rural areas traditional 197
rural areas unaffected 69
rural areas undertaken 54
rural farm background 50
rural farm households 574
rural farm populations 325
rural farm residences 53
rural fire department 177
rural folk everywhere 53
rural food consumption 272
rural food insecurity 56
rural free deliveries 74
rural health activities 86
rural health authorities 56
rural health department 266
rural health facilities 1559
rural health initiatives 85
rural health motivators 58
rural health technicians 93
rural home industries 172
rural home management 42
rural land degradation 82
rural land management 434
rural land settlement 140
rural land utilization 152
rural life activities 63
rural life attractive 175
rural life conference 62
rural life everywhere 99
rural life expectancy 173
rural mail deliveries 95
rural poor constitute 105
rural poor households 646
rural poor populations 84
rural self government 46
rural south vietnamese 182
rural spot surrounded 54
rural town surrounded 52
rural wage employment 656
rural were interwoven 64
rural work conference 144
rural work department 189
rural youth activities 71
rural zoning ordinances 237
rushing back immediately 85
rushing from everywhere 62
rushing into combination 67
rushing into destruction 93
rushing into legislation 43
rushing into negotiations 53
rushing over precipices 57
rushing over winchester 89
rushing upon destruction 243
rusting farm implements 208
rusty farm implements 102
rusty iron balustrade 46
rusty iron implements 79
rusty iron spectacles 92
