dad was born and raised 62
doing too much and should 41
doing you will not offend 44
doth not cast out demons 124
doth not cast out devils 2148
doth not love his brother 41
doth not make them double 50
doth not ward and defend 58
doth now rock him asleep 57
doth she glut her greedy 48
dry and early wet seasons 78
dry and there was little 53
dry her tears with kisses 60
dry year bred them beyond 43
dug and sown and toiled 41
dug for gold and silver 40
dug with pick and shovel 229
dung and filth for manuring 46
dye her hair and redden 46
dying and living with christ 132
dying and rising with christ 4946
dying and those who before 76
dying man rest and pardon 51
