sadly proud gesture of 171
stick rather closely to 409
stick resting against the 87
stick stuck upright in 70
stick which appeared to 54
stick which belonged to 113
stiff climb brought us 67
stiff fight against the 339
stiff fight between the 41
stiff fingers against the 53
stiff fingers muffled in 46
stiff hairs arranged in 97
stiff hairs similar to 40
stiff leaves rustled by 79
stile which entered to 63
still above average in 75
still acted according to 87
still alive according to 89
still alive although he 52
still alive although the 57
still alive because he 360
still alive because it 113
still alive because of 361
still alive because the 200
still alive despite the 211
still allow herself to 43
still allow himself to 75
still amusing himself by 42
still amusing himself in 106
still appeal strongly to 47
still apply because the 41
still argue against it 42
still argue against the 126
still arguing against the 147
still arise because of 200
still arise because the 51
still arise between the 77
still arise regarding the 40
still asked himself the 42
still avail himself of 242
still await solution in 118
still based chiefly on 62
still based largely on 1275
still below average in 89
still biased against the 41
still biased towards the 76
still bidding defiance to 46
still binds together the 51
still black against the 66
still bound together as 101
still bound together by 787
still bound together in 193
still breaking against the 63
still breathing remains of 195
still brief history of 56
still broke noisily on 49
still built according to 83
still burning between the 79
still burning question of 57
still burning remains of 40
still calling himself an 45
still calling himself the 61
still calls himself an 69
still calls himself the 104
still carry forward the 66
still cause trouble in 42
still causing trouble in 150
still change because of 52
still chief engineer of 47
still chief justice of 167
still close friends of 44
still close together as 171
still close together in 59
still comes closest to 70
still could produce an 50
still cried herself to 65
still dashing against the 48
still dimly discern the 50
still dimly present to 102
still dimly visible in 130
still dimly visible on 45
still dimly visible to 56
still doubt regarding the 75
still drawing together to 65
still drawn against the 76
still drawn between the 83
still drawn together in 47
still drawn towards the 91
still dwell together in 42
still dwelt together in 42
still easily visible in 61
still echoed faintly in 56
still eight minutes to 41
still either unknown or 55
still enjoy freedom of 74
still enjoy himself at 87
still enjoy listening to 161
still enjoy pleasure in 40
still exert himself to 51
still exist according to 61
still exist against the 70
still exist although the 64
still exist because it 40
still exist because of 381
still exist because the 187
still exist between the 2561
still exist between us 137
still exist despite the 223
still exist outside of 75
still exist outside the 145
still exist pockets of 41
still exist regarding the 428
still exist remains of 75
still faced charges of 65
still falling outside the 50
still falling towards the 57
still falls outside the 101
still feasts delight the 61
still feeling himself to 41
still feeling stunned by 41
still feels capable of 62
still feels herself to 74
still feels himself an 44
still feels himself to 272
still feels obliged to 359
still fewer capable of 40
still fight against it 51
still fight against the 156
still finding pleasure in 62
still finds herself in 90
still finds himself at 96
still finds himself in 410
still finds himself on 56
still finds occasion to 40
still finds pleasure in 193
still finds support in 62
still finer example of 93
still finer showers of 67
still fixed between the 44
still flowing eastward at 40
still flowing strongly in 53
still flowing towards the 47
still flowing towards us 81
still focus largely on 66
still forcing herself to 44
still forcing himself to 115
still forty minutes to 48
still found between the 174
still found capable of 41
still found comfort in 182
still found courage to 62
still found excuses to 40
still found herself in 136
still found himself as 47
still found himself at 184
still found himself in 534
still found himself on 70
still found himself so 65
still found himself the 85
still found himself to 49
still found leisure to 285
still found occasion to 174
still found pleasure in 356
still found shelter in 41
still found support in 48
still fucking peasants as 50
still fully capable of 406
still fully dressed in 283
still fully present in 45
still fully subject to 67
still gazed steadily at 96
still geared towards the 76
still getting reports of 42
still getting settled in 109
still gives himself to 64
still gives pleasure to 95
still gives priority to 176
still gives promise of 45
still gives shelter to 50
still green despite the 51
still groping blindly in 41
still groping towards the 51
still growing because of 102
still growing despite the 60
still growing rapidly in 155
still growing success in 68
still guard against the 68
still holding against the 123
still holding himself in 116
still holding tightly by 74
still holding tightly on 44
still holding tightly to 727
still holding together as 123
still holding together in 47
still holding together the 64
still holds against the 50
still holds because of 43
still holds because the 82
still holds between the 83
still holds despite the 59
still holds promise as 42
still holds promise of 47
still holds strongly to 42
still holds together the 57
still hoped somehow to 143
still hotly debated by 343
still hotly debated in 385
still hotly pursued by 261
still hugging himself in 159
still hurting because of 46
still keeping control of 88
still keeping exertion of 45
still keeping himself in 61
still keeps himself in 58
still keeps himself on 56
still keeps vibrating in 41
still kicking against the 65
still known locally as 1643
still known locally by 61
still lacking because of 84
still lacking regarding the 77
still large amounts of 232
still large because of 47
still large numbers in 46
still large numbers of 3166
still large patches of 100
still large pockets of 108
still large portions of 110
still large sections of 214
still later addition of 45
still later addition to 134
still later example of 128
still leaned against the 1445
still leaned towards the 58
still leaves everything to 43
still leaves millions of 91
still limping towards the 70
still lingering effects of 99
still lingering outside the 49
still lived according to 289
still lived largely in 107
still lived outside of 50
still lived outside the 241
still lived together as 138
still lived together in 318
still lived vividly in 49
still lives according to 103
still lives because of 42
still lives outside the 52
still lives vividly in 124
still longer duration of 73
still longer journey to 65
still looking askance at 81
still looking blankly at 40
still looking closely at 86
still looking fixedly at 208
still looking fixedly in 57
still looking forward to 3070
still looking steadily at 193
still looking towards the 529
still looks askance at 235
still looks exactly the 110
still looks forward to 840
still looks towards the 51
still looms largely on 60
still lounging against the 114
still lower because of 97
still lower content of 43
still lower degrees of 86
still lower division in 49
still lower division of 41
still lower stratum of 95
still lower towards the 109
still loyal members of 42
still major factors in 86
still major players in 115
still major sources of 119
still might succeed in 43
still moved against the 69
still moved towards the 64
still moves against the 64
still nearer relation to 134
still nearer towards it 57
still never managed to 84
still occur because of 548
still occur because the 182
still occur between the 192
still occur despite the 174
still odder passage in 88
still often accused of 44
still often applied to 221
still often arranged by 42
still often assumed to 105
still often defined as 84
still often limited to 55
still often managed to 41
still often obliged to 85
still often present in 42
still often reduced to 135
still often subject to 105
still older culture of 43
still others according to 199
still others appeared in 93
still others appeared to 215
still others attempt to 658
still others because he 42
still others because it 136
still others because of 1158
still others because the 266
still others believe in 198
still others believe it 524
still others believe the 234
still others belonged to 116
still others claimed to 44
still others combine the 258
still others concern the 81
still others consist of 266
still others crossed the 133
still others decided to 188
still others discuss the 47
still others entered the 119
still others examine the 127
still others explore the 46
still others focused on 293
still others following the 45
still others function as 51
still others involve the 170
still others jeremiah or 282
still others managed to 149
still others peculiar to 94
still others pertain to 120
still others pointed to 154
still others present the 45
still others provide the 147
still others reflect the 123
still others refused to 414
still others related to 172
still others require an 107
still others require the 340
still others respond to 238
still others settled in 149
still others suggest the 96
still owned jointly by 40
still owned largely by 41
still passing between the 96
still pending against me 40
still pending against the 269
still pending because of 46
still pending because the 63
still pending between the 379
still people capable of 94
still piecing together the 94
still pitying herself in 64
still placing himself in 46
still point between the 87
still point towards the 125
still press forward to 48
still proof against the 182
still prove capable of 62
still prove helpful in 44
still pushing against the 88
still pushing forward in 51
still pushing forward to 53
still putting together the 89
still quite capable of 1302
still quite content to 137
still quite current in 51
still quite evident in 282
still quite familiar to 77
still quite feasible to 42
still quite foreign to 213
still quite general in 92
still quite hostile to 48
still quite inferior to 52
still quite legible in 125
still quite limited as 44
still quite limited by 49
still quite limited in 1173
still quite natural to 49
still quite outside the 63
still quite popular as 81
still quite popular in 487
still quite similar in 68
still quite similar to 444
still quite stunned by 49
still quite unaware of 251
still quite unknown in 164
still quite unknown to 366
still quite unusual in 83
still quite unwilling to 49
still quite visible in 159
still quite visible on 67
still raged against the 67
still raged between the 160
still raged outside the 42
still rages between the 132
still railing against the 361
still raining outside in 49
still ranks highest in 45
still rarer devotion of 66
still rarer faculty of 58
still rarer quality of 73
still rather brusque in 44
still rather general in 40
still rather limited in 296
still rather similar to 66
still rather unusual in 71
still reacting against the 107
still really believe in 179
still rebel against the 94
still reign supreme in 289
still relying largely on 67
still resting against the 455
still resting lightly on 217
still rests against the 80
still rests largely on 471
still rises superior to 48
still ruled according to 43
still ruled largely by 43
still ruled supreme in 98
still rules supreme in 82
still runic enigmas to 59
still running against the 114
still running between the 43
still running rampant in 49
still running strongly in 106
still running towards the 67
still running windows nt 71
still rushing towards the 77
still sails flutter as 45
still seated against the 60
still seeking answers to 207
still seems capable of 134
still seems correct to 85
still seems logical to 45
still seems natural to 114
still seems prudent to 61
still seems unwilling to 87
still sending cartels of 63
still sending letters to 44
still sends shivers up 131
still seven thousand of 152
still shone against the 52
still showing patches of 41
still shows himself to 95
still shows remains of 55
still sitting against the 245
still sitting astride the 57
still sitting between the 43
still sitting exactly as 50
still sitting outside on 50
still sitting outside the 203
still sitting propped up 50
still sitting quietly at 65
still sitting quietly in 192
still sitting quietly on 140
still sitting together in 122
still sitting upright in 209
still sitting upright on 79
still slept soundly in 62
still small amounts of 52
still small because of 75
still small because the 47
still small numbers of 126
still small pockets of 116
still small whisper in 54
still smelt faintly of 105
still smelt strongly of 69
still smiling broadly as 46
still smoking remains of 156
still space between the 125
still speaking frankly to 56
still split between the 157
still spoke spanish at 43
still stand against the 128
still stand between me 59
still stand between the 216
still stand between us 108
still stand opposed to 108
still stand outside of 63
still stand outside the 255
still staring blankly at 218
still staring fixedly at 296
still staring moodily at 53
still staring towards the 59
still stood against the 521
still stood between me 43
still stood between the 534
still stood between us 116
still stood faithful to 52
still stood listening to 46
still stood opposed to 100
still stood outside the 525
still stood together on 41
still stood upright in 141
still stood upright on 51
still strong against the 227
still strong against us 46
still strong because of 58
still strong despite the 159
still strong motives to 97
still stuck between the 80
still stuck bravely to 69
still sunning himself on 47
still takes account of 127
still takes courage to 80
still takes delight in 102
still takes pleasure in 244
still talking quietly to 47
still talking together as 259
still talking together in 88
still telling stories of 64
still tending towards the 81
still tends towards the 111
still thinking largely in 71
still thinks himself as 108
still thirty castles in 66
still thirty minutes to 41
still thrust between the 57
still turning pensive to 85
still turns towards the 88
still under bondage to 195
still under colonial or 166
still under command of 313
still under control at 40
still under control in 42
still under control of 958
still under process of 98
still under shelter of 43
still under worship in 51
still uneasy despite the 43
still upset because of 165
still urged against it 50
still urged against the 75
still urged forward in 121
still valid according to 95
still valid against the 90
still valid although the 40
still valid because it 128
still valid because of 62
still valid because the 209
still valid between the 53
still valid despite the 124
still valid insofar as 41
still varying degrees of 47
still varying religion of 70
still vexed question of 159
still viable because it 41
still viable because of 40
still views herself as 45
still views himself as 216
still vital factors in 40
still voice leisure to 104
still voted against it 114
still voted against the 192
still waged between the 49
still waiting outside in 45
still waiting outside the 391
still waiting quietly in 55
still walking towards the 93
still warning against the 50
still warring against the 107
still water between the 350
still water carries the 100
still water surface is 151
still water surface to 44
still weaker solution of 58
still which prompts the 193
still while listening to 128
still wider between the 127
still wider circles of 63
still wider concept of 44
still wider context of 103
still wider expanse of 53
still wider problem of 57
still wider question of 52
still wider society of 76
still wider variety of 301
still working according to 158
still working against the 181
still working against us 42
still working largely in 41
still working outside the 130
still working together as 45
still working together at 45
still working together in 139
still working together on 93
still working together to 67
still working towards the 152
still works according to 73
still works against the 65
still works because it 41
still works because the 58
still worse because it 78
still worse because of 81
still worse because the 79
still would require the 60
still write according to 73
still write letters to 151
still writing against the 46
still writing letters in 53
still writing letters to 272
still wrote letters to 175
still yawns between the 100
still yield praises to 63
stirs strong emotions in 48
stock after deducting the 91
stock after payment of 179
stock banking company in 107
stock banks outside the 57
stock basis between the 56
stock comic figures of 41
stock falls because of 47
stock index futures as 387
stock index futures at 62
stock index futures by 52
stock index futures in 706
stock index futures is 295
stock index futures on 282
stock index futures or 434
stock index futures to 660
stock large amounts of 107
stock large numbers of 147
stock might consist of 40
stock never exceeds in 79
stock option depends on 54
stock option exceeds the 46
stock option granted by 151
stock option granted in 68
stock option granted to 283
stock option program is 49
stock option results in 63
stock owned jointly by 190
stock price because of 99
stock price because the 44
stock price behavior in 159
stock price behavior is 80
stock price behavior of 96
stock price between the 73
stock price decline in 51
stock price decline is 64
stock price decline of 66
stock price depends on 154
stock price divided by 1390
stock price dropped by 451
stock price dropped to 173
stock price effects of 631
stock price exceeds the 624
stock price following the 123
stock price increase in 94
stock price increase is 97
stock price increase of 54
stock price increase or 49
stock price indexes in 65
stock price indexes is 46
stock price process is 116
stock price reactions to 1165
stock price remains at 89
stock price remains the 52
stock price results in 61
stock price started to 73
stock shall consist is 106
stock shall consist of 212
stock shall entitle the 325
stock share equally in 54
stock split involving the 43
stock split reduces the 100
stock split results in 158
stock still between the 70
stock until reduced to 76
stock which belonged to 465
stock which carries the 114
stock which employs it 534
stock which happens to 46
stock which remains in 58
stock which results in 81
stock which settled in 70
stock which settled the 71
stock would consist of 85
stock would include the 52
stock would increase by 96
stock would increase in 96
stock would increase the 305
stock would increase to 71
stock would provide the 51
stock would qualify as 120
stock would receive the 63
stock would require the 53
stock would suffice to 42
stock would usually be 41
stole large amounts of 92
stole large numbers of 57
stole quick glances at 260
stole small amounts of 76
stole uneasy glances at 52
stone balls against the 45
stone bench against the 381
stone bench between the 44
stone bench outside the 405
stone bound together by 46
stone cross erected by 107
stone cross erected in 70
stone cross erected on 56
stone cross erected to 40
stone falling towards the 57
stone falls because it 224
stone falls because of 47
stone falls towards the 176
stone floor against the 40
stone floor between the 63
stone floor outside the 45
stone floor towards the 58
stone front towards the 40
stone glued together at 74
stone hands crossed on 85
stone heaped together to 105
stone holding together in 41
stone house adjoining the 44
stone house erected by 48
stone house erected in 100
stone house erected on 122
stone house located on 45
stone house outside the 46
stone known locally as 64
stone ledge outside the 61
stone moves towards the 68
stone pines against the 58
stone resting against the 40
stone shall consist of 155
stone slabs arranged in 67
stone slabs pierced to 50
stone slabs similar to 57
stone steps against the 40
stone steps ascending to 178
stone steps between the 412
stone steps descend to 158
stone steps flanked by 196
stone steps guarded by 60
stone steps outside the 906
stone steps outside to 46
stone steps together in 44
stone steps towards the 150
stone still remains in 72
stone thrown against the 58
stone tools according to 51
stone tools consist of 46
stone tools similar to 143
stone tools typical of 52
stone walls against the 199
stone walls between the 306
stone walls bordering the 250
stone walls covered by 160
stone walls covered in 185
stone walls enclose the 154
stone walls enclosing the 356
stone walls erected by 55
stone walls pierced by 360
stone walls towards the 85
stone which abounds in 129
stone which annoyed me 110
stone which appeared to 113
stone which belonged to 131
stone which blocked the 119
stone which blocked up 45
stone which carries the 76
stone which compose the 78
stone which covered it 253
stone which covered the 991
stone which flanked the 44
stone which guarded the 41
stone which happens to 46
stone which records the 140
stone which strikes the 56
stone which support the 52
stone whose surface is 47
stood about gossiping in 54
stood about listening to 88
stood about outside the 107
stood again exactly as 47
stood again outside the 49
stood again towards the 86
stood alone against an 165
stood alone against the 4171
stood alone because he 50
stood alone between the 405
stood alone between us 55
stood alone opposed to 40
stood alone outside the 393
stood alone together in 155
stood alone together on 61
stood aloof because the 107
stood apart because of 98
stood armed against in 60
stood aside against the 65
stood aside hastily to 47
stood black against it 52
stood black against the 1042
stood brown against the 91
stood close against the 688
stood close together as 309
stood close together at 165
stood close together by 123
stood close together in 1136
stood close together on 493
stood close together to 48
stood cross between the 52
stood empty because of 46
stood empty because the 42
stood erect against the 176
stood erect between the 76
stood flush against the 121
stood fully dressed in 89
stood fully exposed to 83
stood fully revealed in 76
stood gaunt against the 124
stood glaring fixedly at 52
stood guard against the 441
stood guard between the 123
stood guard outside the 1563
stood guard outside to 64
stood large numbers of 51
stood looking between the 47
stood looking blankly at 213
stood looking dazedly at 51
stood looking fixedly at 265
stood looking gravely at 68
stood looking quietly at 272
stood looking steadily at 300
stood looking sternly at 40
stood looking towards the 619
stood looking vaguely at 48
stood looking vaguely in 44
stood lounging against the 196
stood naked against the 210
stood naked between the 43
stood nearly endways to 54
stood others grouped as 57
stood panting against the 74
stood piled against the 118
stood proof against the 163
stood proud against the 67
stood quite outside of 63
stood quite outside the 146
stood ranged against the 167
stood resting against the 109
stood right against the 152
stood right between the 84
stood right between us 143
stood right outside the 371
stood right printed in 44
stood rigid against the 159
stood rough dwellings of 53
stood round against the 67
stood round listening to 74
stood sharp against the 194
stood smiling astride of 53
stood solid against the 85
stood staring blankly at 448
stood staring blindly at 97
stood staring fixedly at 221
stood staring towards the 49
stood stark against the 451
stood stiff against the 78
stood still against the 462
stood still because he 55
stood still because of 147
stood still because the 45
stood still between the 119
stood still listening to 158
stood still outside the 178
stood strong against the 209
stood talking outside the 119
stood talking quietly in 40
stood talking quietly to 71
stood talking together at 71
stood talking together in 381
stood talking together on 84
stood tight against the 91
stood twice pledged to 117
stood under question of 132
stood vigil outside the 110
stood waiting between the 53
stood waiting outside the 648
stood warming himself at 85
stood warming himself by 187
stood warming himself in 41
stood washing herself in 75
stood watch outside the 219
stood weeping outside the 390
stood white against the 133
stool close against the 47
stops hurting remains in 42
stops right outside the 314
stops sending signals to 107
stops which control the 81
stops which prevent the 61
stops working because of 189
stops working because the 50
store chain located in 113
store large amounts of 19136
store large numbers of 1250
store large volumes of 1117
store lunch counter in 282
store owner decided to 49
store owner decides to 174
store owner refused to 82
store owner refuses to 40
store owner scooped up 102
store phone numbers in 119
store small amounts of 1457
store varying amounts of 140
store water against the 44
store where everything is 263
store which belonged to 108
store which catered to 76
storing large amounts of 3618
storing large numbers of 387
storing large volumes of 671
storing small amounts of 363
storm brewing against the 58
storm brewing between the 40
storm broke against the 44
storm nearly wrecked the 48
storm raged outside the 87
storm rages outside the 66
storm sewer systems in 47
storm surge barrier in 203
storm swept finally to 228
storm which appeared to 54
storm which brought the 63
storm which covered the 129
storm which damaged the 59
storm which flooded the 99
storm which greeted the 44
storm which menaced the 54
storm which threatens the 57
storm which threatens to 278
storm which threatens us 57
storm which ushered in 56
storm which visited the 59
storm which wrecked the 407
storm would prevent the 56
story about animals in 45
story about efforts to 51
story about herself as 227
story about herself in 59
story about himself as 275
story about himself he 43
story about himself in 158
story about himself or 111
story about himself to 54
story about members of 82
story about returning to 66
story about traveling to 56
story above alluded to 56
story after listening to 71
story based largely on 166
story based loosely on 75
story brick addition to 144
story brick buildings in 184
story brick buildings of 135
story brick buildings on 290
story comes closest to 79
story every vestige of 48
story falls outside the 94
story first appeared as 375
story first appeared in 7094
story first appeared on 117
story first printed in 58
story first related by 43
story helps explain the 59
story house located in 119
story house located on 126
story later appeared in 90
story looks forward to 97
story might consist of 82
story might include the 43
story moves between the 141
story moves forward in 148
story moves forward to 56
story moves quickly to 65
story moves rapidly to 62
story moves swiftly to 91
story moves towards the 56
story never appeared in 138
story never falters or 52
story often alludes to 50
story often depends on 43
story often repeated by 59
story often repeated in 125
story quite similar to 100
story rests chiefly on 55
story seems chiefly the 63
story sound familiar to 71
story still current in 173
story still remains to 213
story where everything is 76
story which answers the 41
story which appealed to 171
story which appeared as 81
story which appeared in 3946
story which appeared on 166
story which appeared to 94
story which belonged to 54
story which carries the 53
story which centers on 52
story which depends on 63
story which depicts the 148
story which emerges is 62
story which enables us 59
story which focused on 50
story which focuses on 159
story which follows in 187
story which follows is 967
story which follows it 108
story which follows of 72
story which follows the 183
story which happens to 240
story which recalls the 74
story which related to 167
story which relates the 169
story which relates to 383
story which remains to 54
story which reminds me 46
story which reminds us 83
story which touches the 91
story which unfolds in 103
story while listening to 70
story whose outcome is 61
story whose purpose is 117
story whose subject is 93
story within minutes of 43
story works because it 48
story would consist of 58
story would include the 64
story would perhaps be 40
story would provide an 40
story would provide the 70
stout blood against my 84
stout count leonardo in 55
stout father sallies to 45
stout fight against the 107
stout proof article of 91
stout stand against the 40
stout welsh peasants to 89
stout woman dressed in 144
stove stood against the 88
strap passing between the 334
strap which belonged in 55
strap which crosses the 45
straw matting covered the 65
straw which covered the 281
straw which strewed the 101
stray about blindly in 51
stray field between the 54
stray field outside the 145
stray light outside the 45
stream below baghdad is 46
stream flowing between the 528
stream flowing towards the 522
stream flows between the 105
stream flows exactly as 47
stream flows towards the 105
stream known locally as 75
stream passing between the 89
stream rolls towards the 123
stream running between the 421
stream running towards the 197
stream setting forever in 190
stream turns sharply to 53
stream until mixture is 51
stream water chiefly as 123
stream water quality in 445
stream water quality is 148
stream which appeared to 81
stream which bounded the 54
stream which carried the 110
stream which carries it 138
stream which carries the 311
stream which carries us 90
stream which covered the 168
stream which crossed the 383
stream which crosses it 83
stream which crosses the 458
stream which divided the 265
stream which divides it 45
stream which divides the 545
stream which drained the 166
stream which empties in 50
stream which entered it 55
stream which entered the 309
stream which follows the 64
stream which results in 56
stream which skirted the 95
stream which strikes the 94
stream which threatens to 51
stream which watered it 109
stream which watered the 216
stream whose channel is 62
stream whose surface is 75
stream winds towards the 51
stream would consist of 52
stringing words together do 53
stringing words together in 652
stringing words together to 128
strings tuned according to 45
strings which consist of 58
strings which contain the 51
strings which control the 40
strings which produce the 94
strings which support the 60
strings which vibrate in 58
strip chart recording of 245
strip every vestige of 108
strip first appeared in 111
strip running between the 87
strip which appeared in 82
strip which borders the 81
strip which carries the 88
strip which crosses the 44
strong acids because of 65
strong acids destroy the 44
strong action against an 58
strong action against it 91
strong action against the 2539
strong action against us 57
strong action between the 43
strong appeal against the 51
strong appeal because it 169
strong appeal because of 175
strong biases against the 69
strong binding between the 193
strong black letters on 50
strong black shadows of 61
strong blows against the 55
strong boiling solution of 154
strong bonding between the 476
strong bonds between the 1484
strong bonds between us 59
strong brand loyalty to 58
strong cases against the 49
strong civil society as 117
strong civil society in 250
strong civil society is 406
strong civil society to 117
strong claim against the 57
strong clash between the 47
strong comic element in 53
strong could resolve to 62
strong drift towards the 81
strong drive against the 44
strong drive towards the 87
strong drops applied to 81
strong enemy position at 79
strong enemy position in 53
strong enemy position on 56
strong feeling against it 522
strong feeling against me 100
strong feeling against the 4149
strong feeling against us 46
strong feeling aroused by 128
strong feeling aroused in 108
strong feeling between the 156
strong feeling excited by 137
strong feeling excited in 42
strong feeling existed in 310
strong feeling regarding the 53
strong feeling towards the 112
strong field between the 106
strong fight against it 42
strong fight against the 563
strong fingers gripped the 41
strong fleet against the 40
strong force against it 75
strong force against the 705
strong force applied to 51
strong force between the 155
strong force capable of 100
strong force opposed to 40
strong force process of 61
strong force towards the 81
strong front against the 217
strong greek element in 66
strong guard against the 47
strong hands against the 65
strong hands grabbed me 65
strong hands grabbed my 55
strong hands grabbed the 47
strong hands grasped the 102
strong hands gripped my 60
strong hands gripped the 149
strong hours conquer us 81
strong human element in 105
strong human impulse to 62
strong indian element in 65
strong iodine solution is 41
strong irish element in 61
strong joint between the 88
strong latin element in 50
strong leader capable of 140
strong leanings towards the 504
strong legal position in 60
strong legal position of 117
strong light against the 63
strong light between the 40
strong light focused on 42
strong linear increase in 48
strong lines against the 152
strong lines between the 51
strong links between it 43
strong links between the 4437
strong lobby against the 64
strong local control of 102
strong local current to 65
strong local network of 51
strong local support in 153
strong maker desires the 57
strong match between the 344
strong moral aversion to 85
strong moral courage to 46
strong moral element in 171
strong moral position as 86
strong moral position in 72
strong moral position on 44
strong moral position to 110
strong moral purpose of 67
strong moral stamina to 45
strong moral support in 107
strong moral support of 195
strong moral support to 428
strong motion records in 48
strong motion records of 76
strong names applied to 60
strong nation capable of 82
strong nation refuses to 41
strong naval position in 46
strong nexus between the 187
strong party against it 185
strong party against the 318
strong party capable of 62
strong party cohesion in 44
strong party devoted to 48
strong party existed in 49
strong party hostile to 141
strong party opposed to 538
strong party repairing to 45
strong party support in 70
strong point against the 470
strong point sources of 45
strong power capable of 56
strong power position of 62
strong proof against the 180
strong reason against it 286
strong reason against the 232
strong sense deserve to 50
strong shall inherit the 74
strong shift towards the 61
strong showing against the 126
strong shows delight in 573
strong social cohesion in 48
strong social cohesion of 51
strong social control in 59
strong social control of 65
strong social element in 94
strong social element to 43
strong social network is 57
strong social network of 139
strong social position of 57
strong social support in 52
strong social support is 70
strong social support to 64
strong stand against an 61
strong stand against it 462
strong stand against the 5903
strong stand regarding the 57
strong state capable of 389
strong state control of 178
strong state support in 47
strong state support of 45
strong steps against the 98
strong sugar solution is 73
strong sweet quality he 128
strong taboo against the 104
strong terms against the 1103
strong terms regarding the 41
strong tidal current in 69
strong today because of 41
strong tower against the 413
strong tower defending the 46
strong track records in 117
strong track records of 84
strong trade unionism in 65
strong trend towards an 73
strong trend towards the 607
strong under command of 52
strong under current of 106
strong unity between the 74
strong views against it 44
strong views against the 481
strong views regarding the 346
strong voice against the 220
strong voice shouted in 60
strong warning against the 439
strong water solution of 58
strong weapon against the 279
strong winds because of 55
strong winds because the 45
strong winds carried the 51
strong winds increase the 41
strong winds prevail in 42
strong woman capable of 51
strong women capable of 42
strong words against the 414
strong words between the 50
strong words regarding the 66
strong working alliance is 56
strong works erected in 145
strong would oppress the 192
stuck close together in 125
stuck quite closely to 83
stuck rather closely to 94
studio where everything is 51
studs which support the 121
study about religion in 166
study about religion is 49
study after receiving the 108
study apply equally to 48
study based chiefly on 61
study based largely on 639
study basic aspects of 67
study books written by 51
study brain function in 191
study casts mounted on 115
study comes closest to 116
study could attempt to 47
study could compare the 77
study could examine the 128
study could explain the 53
study could explore the 99
study could include the 72
study could perhaps be 132
study could provide an 137
study could provide the 135
study cross sections of 54
study draws largely on 48
study either because of 118
study either because the 41
study every subject in 118
study every variety of 136
study falls outside the 111
study first appeared as 167
study first appeared in 1040
study gives details of 55
study gives support to 179
study group according to 69
study group because of 50
study group chaired by 653
study group decided to 124
study group devoted to 164
study group focused on 163
study group founded by 63
study group members in 55
study group members to 141
study guide focuses on 54
study guide written by 137
study helps explain the 65
study human behavior as 368
study human behavior at 45
study human behavior by 77
study human behavior in 1098
study human behavior is 111
study human behavior to 40
study human conduct as 107
study human society as 92
study human society in 115
study large amounts of 44
study large numbers of 1393
study large samples of 188
study lends support to 1175
study local effects of 95
study looks closely at 233
study method because it 48
study might attempt to 97
study might compare the 112
study might consist of 109
study might examine the 195
study might explain the 40
study might explore the 56
study might include an 43
study might include the 336
study might involve the 95
study might produce or 100
study might provide an 53
study might provide the 52
study naval tactics at 46
study often depends on 129
study often results in 94
study period because of 102
study period following the 91
study quite similar to 90
study rests largely on 85
study seeks answers to 149
study shall attempt to 54
study shall consist of 88
study shall examine the 112
study shall include an 268
study shall include the 135
study shows absence of 62
study sites located in 64
study small amounts of 42
study social behavior in 129
study social science at 173
study still remains the 52
study still remains to 227
study still subsist in 94
study takes account of 236
study which appealed to 50
study which appeared in 634
study which appeared to 178
study which applied the 41
study which applies the 48
study which aspects of 105
study which claimed to 53
study which covered the 110
study which defines the 40
study which depends on 117
study which employs the 41
study which enabled me 42
study which enables the 177
study which enables us 110
study which focused on 1549
study which focuses on 1130
study which follows in 79
study which follows is 1026
study which follows the 148
study which follows we 45
study which ignores the 41
study which include the 51
study which intends to 69
study which measured the 153
study which measures the 72
study which pertain to 112
study which pointed to 49
study which related to 66
study which relates the 249
study which relates to 229
study which remains to 50
study which reports on 49
study which reports the 55
study which results in 205
study which revealed the 120
study which reviews the 48
study which started in 73
study which support the 43
study which surveys the 47
study which touches on 116
study while listening to 236
study whose purpose is 299
study would address the 46
study would analyze the 49
study would attempt to 521
study would clarify the 58
study would compare the 132
study would concern the 46
study would confirm the 101
study would consist of 561
study would examine the 244
study would explore the 68
study would improve the 52
study would include an 107
study would include the 757
study would increase the 173
study would involve an 103
study would involve the 694
study would perhaps be 44
study would produce the 49
study would provide an 429
study would provide the 318
study would provide us 49
study would reflect the 53
study would require an 187
study would require at 49
study would require the 316
study would suggest the 66
study would support the 461
study would usually be 45
stuff skirt covered by 99
stuff which covered the 64
stump after removal of 54
style argue tyrants of 54
style based largely on 215
style comes closest to 166
style could perhaps be 50
style first appeared in 307
style first emerged in 125
style known locally as 97
style later adopted by 113
style looks forward to 50
style might happily be 66
style might perhaps be 56
style often adopted by 70
style often betrays the 83
style often outruns the 58
style often results in 215
style quite foreign to 218
style quite peculiar to 52
style quite similar to 399
style quite superior to 45
style rather similar to 98
style sheet applied to 164
style sheet defines the 84
style spread rapidly to 46
style tends towards the 81
style videos related to 64
style which abounds in 79
style which accords to 44
style which answers to 45
style which appealed to 498
style which appeared in 375
style which appeared to 178
style which belonged to 207
style which betrays the 77
style which borders on 111
style which carries the 133
style which charles in 54
style which conveys the 83
style which dazzles the 66
style which depends on 175
style which emerged in 285
style which emerges in 95
style which enables the 149
style which enables us 46
style which entitle it 89
style which evolved in 155
style which existed in 54
style which focused on 93
style which focuses on 61
style which follows the 159
style which forbade the 41
style which happens to 53
