sacks containing money to 41
store multiple types of 71
store operated under the 108
store somebody began to 49
store specific types of 82
storing firmness gains to 117
storm increased until the 41
storm suddenly comes up 40
storm suddenly sprang up 56
storm troopers would be 42
story actually began in 132
story commonly known as 53
story contains within it 89
story elements found in 90
story embedded within the 95
story occurred until the 80
story outlined above is 40
story presents jesus as 95
story problems based on 151
story revolves about the 126
story revolves round the 228
story victorian house in 116
story victorian house on 89
stout coachman driving the 48
strap fastened round me 47
strap fastened round the 116
straw fastened round the 50
straw mattress under the 50
stray magnetic field in 110
stray magnetic field is 160
stray magnetic field of 266
stream channels where the 48
stream channels within the 103
stream contains books on 51
stream velocity which is 43
strip directly above the 113
strip directly under the 50
strong advanced guard of 198
strong advanced guard on 45
strong advanced guard to 67
strong advocate within the 63
strong affection which he 163
strong affection which the 78
strong alkaline water of 121
strong american feeling in 43
strong american sense of 51
strong animated style of 90
strong antipathy which the 77
strong argument about the 218
strong argument based on 164
strong argument could be 2231
strong argument might be 243
strong argument would be 96
strong aromatic scent of 46
strong artistic sense in 41
strong artistic sense of 45
strong assertion about the 62
strong attitude taken by 88
strong attitude taken up 47
strong auxiliary force of 82
strong bargaining point in 68
strong bargaining power in 266
strong bargaining power of 406
strong bargaining power on 52
strong bargaining power to 122
strong chemical bonding of 48
strong chemical bonds in 53
strong chemical bonds of 46
strong chemical bonds to 75
strong christian sense of 60
strong cohesive force in 78
strong cohesive force of 48
strong cohesive power of 40
strong comments about the 84
strong communal sense of 47
strong concerns about the 834
strong contacts within the 43
strong contrast which it 76
strong contrast which the 75
strong covalent bonding in 71
strong covalent bonding of 88
strong covalent bonds in 194
strong covalent bonds of 64
strong covalent bonds to 149
strong cultural force in 94
strong cultural links to 102
strong cultural norms of 46
strong cultural roots in 66
strong cultural sense of 60
strong cultural value in 40
strong cultural value of 71
strong curiosity about the 414
strong currents cause the 54
strong currents flowing in 103
strong currents running in 53
strong currents setting to 48
strong currents where the 44
strong currents within the 73
strong daylight sense in 67
strong divisions within the 161
strong downward trend in 342
strong earthquake shook the 120
strong economic force in 77
strong economic growth as 150
strong economic growth at 59
strong economic growth in 1625
strong economic growth is 221
strong economic growth of 427
strong economic growth to 145
strong economic links to 118
strong economic power in 73
strong economic power of 58
strong economic reason to 46
strong economic stake in 92
strong electric field as 102
strong electric field at 413
strong electric field in 803
strong electric field is 1102
strong electric field of 599
strong electric field on 277
strong electric field or 62
strong electric field so 44
strong electric field the 212
strong electric field to 375
strong electric light is 58
strong electric shock is 95
strong electric shock or 53
strong electric shock to 218
strong elements within the 130
strong emotional appeal as 40
strong emotional appeal in 256
strong emotional appeal is 55
strong emotional appeal of 212
strong emotional appeal to 592
strong emotional bonds of 101
strong emotional bonds to 243
strong emotional drive to 49
strong emotional feeling in 60
strong emotional feeling of 46
strong emotional links to 61
strong emotional power of 58
strong emotional sense of 78
strong emotional stake in 60
strong emotional state of 49
strong emphasis given by 66
strong emphasis given to 444
strong emphasis needs to 49
strong emphasis which he 117
strong emphasis which is 59
strong emphasis which the 94
strong emphasis within the 102
strong emphasis would be 42
strong evidence about the 359
strong evidence based on 225
strong evidence could be 89
strong evidence linking the 139
strong evidence seems to 49
strong evidence showing the 60
strong evidence tending to 145
strong evidence which we 169
strong evidence within the 50
strong evidence would be 246
strong external field is 58
strong external locus of 121
strong feminine streak in 68
strong feminist point of 44
strong financial backing in 43
strong financial backing of 131
strong financial backing to 96
strong financial stake in 164
strong fortress built by 97
strong fortress built on 71
strong fortress under the 41
strong fortress which he 74
strong fortress which the 62
strong garrison under the 175
strong garrison within it 45
strong garrison within the 89
strong historic links to 46
strong hydrogen bonding in 186
strong hydrogen bonding is 72
strong hydrogen bonding of 142
strong hydrogen bonding to 118
strong hydrogen bonds in 264
strong hydrogen bonds is 49
strong hydrogen bonds of 74
strong hydrogen bonds to 304
strong hydrogen lines in 69
strong identity based on 55
strong identity within the 49
strong inhibiting action on 64
strong interest either to 110
strong interest group in 70
strong interest shown by 135
strong interest shown in 116
strong interest taken by 126
strong interest taken in 135
strong interest which he 181
strong interest which it 107
strong interest which the 562
strong interest within the 88
strong internal cause of 64
strong internal drive to 62
strong internal frame of 57
strong internal locus of 680
strong internal marks of 594
strong internal proof of 114
strong internal sense of 233
strong intuition about the 85
strong jacobite party in 52
strong japanese sense of 70
strong ligature above the 42
strong magnetic field as 366
strong magnetic field at 566
strong magnetic field by 173
strong magnetic field in 1439
strong magnetic field is 2844
strong magnetic field it 116
strong magnetic field of 1387
strong magnetic field on 883
strong magnetic field or 189
strong magnetic field so 279
strong magnetic field the 762
strong magnetic field to 1124
strong magnetic field we 69
strong magnetic force of 44
strong magnifying glass in 52
strong magnifying glass is 47
strong magnifying glass or 172
strong magnifying glass to 192
strong maritime power in 49
strong membrane which is 53
strong messages about the 335
strong metallic taste in 156
strong metallic taste is 47
strong military action in 86
strong military action to 54
strong military bases in 54
strong military force as 43
strong military force at 303
strong military force in 611
strong military force is 206
strong military force of 136
strong military force on 121
strong military force or 42
strong military force to 865
strong military guard to 75
strong military power in 345
strong military power of 77
strong military power on 111
strong military power to 92
strong military state in 66
strong military watch of 43
strong minority party in 47
strong minority within the 98
strong misgivings about the 933
strong monarchy under the 50
strong motivating force in 677
strong motivating force to 136
strong mountain where it 63
strong movement afoot to 190
strong movement arose in 63
strong movement arose to 65
strong movement sprang up 49
strong movement which is 64
strong movement within the 289
strong muscular walls of 52
strong negative image of 62
strong negative loading on 87
strong negative proof of 56
strong negative views of 91
strong northerly winds in 109
strong northerly winds of 52
strong objection which the 113
strong objection would be 47
strong optimism about the 60
strong patriotic feeling in 61
strong personal appeal in 51
strong personal appeal of 44
strong personal appeal to 392
strong personal claim to 45
strong personal feeling in 148
strong personal feeling of 150
strong personal feeling on 68
strong personal links to 57
strong personal needs to 60
strong personal point of 59
strong personal reason to 99
strong personal sense of 532
strong personal stake in 282
strong personal stamp on 47
strong personal views as 153
strong personal views on 315
strong physical sense of 98
strong positions about the 46
strong positions taken by 167
strong positions which he 152
strong positions which the 219
strong positions within the 118
strong positive change in 43
strong positive feeling of 46
strong positive force in 89
strong positive image of 94
strong positive sense of 205
strong positive trend in 73
strong positive value on 57
strong presence within the 269
strong pressure began to 44
strong pressure could be 40
strong pressure group in 120
strong pressure group on 54
strong pressure group to 82
strong pressure which the 50
strong pressure within the 212
strong pressure would be 131
strong protests about the 52
strong purchasing power of 71
strong questions about the 85
strong rearguard action by 46
strong rearguard action to 53
strong recovery after the 62
strong relative growth of 40
strong religious feeling as 43
strong religious feeling in 173
strong religious feeling is 94
strong religious feeling of 397
strong religious feeling to 90
strong religious force in 55
strong religious sense of 179
strong religious streak in 56
strong religious views of 45
strong rhetoric about the 58
strong romantic streak in 87
strong socialist party in 150
strong southerly winds in 50
strong spectral lines in 70
strong spectral lines of 71
strong squadron under the 107
strong stewards skate in 46
strong sunlight shining on 49
strong supporting roles in 86
strong survival value in 47
strong suspicion about the 197
strong suspicion arose in 42
strong suspicion based on 48
strong symbolic value in 65
strong symbolic value of 53
strong tendency either to 161
strong tendency shown by 69
strong tendency since the 50
strong tendency today to 186
strong tendency which the 110
strong tendency within the 322
strong theatrical point in 46
strong tradition about the 45
strong tradition within the 173
strong underlying sense of 192
strong vertical light of 98
strong vertical lines in 97
strong vertical lines of 364
strong vertical thrust of 80
strong westerly winds at 68
strong westerly winds in 237
strong westerly winds of 188
strong westerly winds on 55
strong westerly winds to 57
studio portrait taken in 121
study approach based on 91
study approach could be 55
study approach might be 43
study approach would be 100
study commonly known as 98
study compared rates of 84
study included tests of 82
study involved looking at 43
study involves looking at 64
study medicine after the 45
study medicine under the 241
study mentioned above by 40
study mentioned above in 154
study mentioned above is 234
study mentioned above it 47
study mentioned above of 117
study mentioned above the 62
study occurred within the 57
study outlined above is 54
study prepared under the 627
study problems arising in 135
study programs based on 66
study programs could be 65
study programs within the 45
study questions about the 172
study questions based on 64
study reported above is 54
study reported below is 50
study reported engaging in 127
study reported later in 181
study reported rates of 43
study specific kinds of 41
study specific parts of 135
study specific types of 237
study therefore aimed to 53
study therefore seeks to 162
study therefore seems to 40
study therefore tries to 81
style commonly found in 215
style commonly known as 172
style strapped pants at 140
sugar commonly found in 86
sugar crystals begin to 52
sugar imported under the 51
sugar industry after the 156
sugar industry based on 197
sugar industry began in 117
sugar industry began to 371
sugar industry could be 178
sugar industry might be 53
sugar industry seems to 57
sugar industry since the 112
sugar industry today is 52
sugar industry under the 163
sugar industry until the 68
sugar industry where the 55
sugar industry which is 136
sugar industry within the 66
sugar industry would be 328
sugar molecule found in 61
sugar normally found in 111
sugar planters began to 102
sugar processing plant in 40
sugar produced within the 149
sugar undergoes under the 44
sunny roadside banks or 87
sunny saturday morning in 344
sunny woodland carry so 46
surging glaciers might be 58
swarm mightily about the 69
swaying slightly under the 62
swearing fidelity round the 40
sweating sickness raged in 43
sweep problems under the 618
sweet antilles where the 86
sweet aspersion shall the 487
sweet communion which is 68
sweet entrancing voice he 174
sweet intimate musings as 45
sweet melodious birds be 99
sweet metallic taste in 46
sweet pastimes grace my 73
sweet whispering tones of 57
swift downward sweep of 46
swift downward swoop of 95
swift instinct threads the 108
swift military action to 52
swift progress under my 40
swift recovery after the 56
swims actively about in 59
swore personal fealty to 40
swore solemnly never to 50
