sa ving details . 62
stemming the decline . 44
stemming the torrent . 202
stench is appalling . 48
stench is nauseating . 54
stench is sickening . 96
stench of alcohol . 130
stench of cordite . 145
stench of corpses . 256
stench of failure . 49
stench of gangrene . 77
stench of garbage . 103
stench of poverty . 109
stench of scandal . 43
stench of sulphur . 196
stench of tobacco . 49
steppe or prairie . 116
stepping on insects . 58
stepping the question . 43
stepping up exports . 166
sterling at present . 101
sterling in exchange . 49
sterling of capital . 46
sterling or dollars . 530
sterling or upwards . 162
sterling to dollars . 69
stewed or braised . 152
stewed or roasted . 156
sthenic or asthenic . 181
sticking at trifles . 113
sticking or scorching . 118
sticking to everything . 124
sticking up posters . 45
sticking up weirdly . 44
sticks at present . 147
sticks in position . 104
sticks in silence . 43
sticks of incense . 2094
sticks of rhubarb . 68
sticks of tobacco . 1164
sticks or brushes . 44
sticks or mallets . 88
sticks or pencils . 68
sticks to everything . 380
sticky in texture . 46
stifle the economy . 67
stifle the giggles . 61
stifle the impulse . 78
stifle the inquiry . 44
stifle the process . 46
stifling of dissent . 63
stifling the economy . 100
stigma in society . 65
stigma is removed . 73
stigma of charity . 347
stigma of deviance . 74
stigma of divorce . 561
stigma of failure . 580
stigma of hysteria . 61
stigma of illness . 47
stigma of leprosy . 62
stigma of madness . 56
stigma of obesity . 260
stigma of poverty . 775
stigma of serfdom . 41
stigma of slavery . 302
stigma of suicide . 169
stigma of welfare . 218
stilling the tempest . 136
stills the tempest . 71
stinking of alcohol . 168
stinks of corpses . 41
stirring in germany . 45
stirring is stopped . 300
stirring of arousal . 44
stirring of delight . 63
stirring of emotions . 51
stirring of jealousy . 66
stirring of sympathy . 94
stirring the country . 187
stirring the emotions . 249
stirring the mixture . 938
stirring the passions . 48
stirring the solution . 553
stirring the surface . 51
stirring to combine . 996
stirring to crumble . 106
stirring up discord . 71
stirring up emotions . 79
stirring up passions . 43
stirring up sedition . 352
stirring up trouble ! 11630
stirring up violence . 61
stitch by machine . 234
stitch if desired . 51
stitch in position . 198
stitch is removed . 62
stitch it together . 325
stitch of canvass . 46
stocking or bandage . 52
stocking the product . 127
stocking the shelves . 662
stocks in advance . 58
stocks in america . 100
stocks in general . 643
stocks in germany . 70
stocks in history . 47
stocks in january . 49
stocks in question . 289
stocks in reserve . 78
stocks in storage . 99
stocks in transit . 49
stocks is unknown . 44
stocks of animals . 128
stocks of britain . 55
stocks of capital . 450
stocks of mankind . 102
stocks of material . 134
stocks of uranium . 68
stocks or futures . 69
stocks or pillory . 146
stocks to decline . 47
stocks to increase . 52
stocks to rebuild . 51
stocks to recover . 337
stoked the furnace . 118
stolen by bandits . 47
stolen by enemies . 47
stolen by fairies . 41
stolen by gipsies . 55
stolen by gypsies . 195
stolen by looters . 67
stolen by pirates . 127
stolen by robbers . 149
stolen by vandals . 57
stolen in transit . 214
stolen it himself . 46
stolen my bicycle . 49
stolen or damaged . 795
stolen or injured . 49
stolen or mislaid . 75
stolen or misused . 129
stolen or smashed . 60
stolen or spoiled . 70
stolen or strayed . 142
stolen the animals . 87
stolen the diamonds . 148
stolen the election . 236
stolen the letters . 50
stolen the picture . 78
stolen the treasure . 79
stolen the vehicle . 42
stones as ballast . 57
stones as markers . 41
stones at avebury . 69
stones at windows . 82
stones in america . 56
stones in between . 122
stones in general . 156
stones in ireland . 69
stones in jewelry . 74
stones in position . 203
stones in question . 71
stones in silence . 62
stones is unknown . 108
stones is visible ? 81
stones of buildings . 92
stones of crystal . 45
stones of damsons . 60
stones of granite . 67
stones of history . 122
stones of liberty . 62
stones of memorial . 55
stones of nineveh . 42
stones of protein . 41
stones of science . 90
stones of silence . 125
stones of society . 63
stones of stumbling . 94
stones of success . 53
stones of temples . 68
stones or bullets . 48
stones or calculi . 82
stones or cinders . 71
stones or marbles . 61
stones or otoliths . 51
stones or pebbles . 408
stones or pillars . 50
stones or rubbish . 83
stones or timbers . 73
stones to success . 814
stones to victory . 51
stools in infants . 64
stools of cholera . 83
stools of infants . 147
stools or benches . 493
stools or vomitus . 43
stooping or straining . 41
stooping to conquer . 684
stoops to conquer . 1509
stopping an instant . 129
stopping at stations . 195
stopping by tonight . 46
stopping in between . 252
stopping in chicago . 46
stopping in diastole . 66
stopping or refueling . 72
stopping or reversing . 119
stopping the advance . 85
stopping the attacks . 118
stopping the behavior . 202
stopping the carnage . 80
stopping the carriage . 121
stopping the counter . 74
stopping the current . 330
stopping the decline . 42
stopping the furnace . 46
stopping the germans . 104
stopping the infusion . 496
stopping the invasion . 104
stopping the machine . 1827
stopping the marriage . 72
stopping the presses . 61
stopping the problem . 51
stopping the process . 649
stopping the program . 267
stopping the project . 188
stopping the recording . 45
stopping the rotation . 103
stopping the russians . 64
stopping the service . 115
stopping the spindle . 122
stopping the tractor . 82
stopping the traffic . 362
stopping the trouble . 45
stopping the turbine . 42
stopping the vehicle . 419
stopping the violence . 391
stopping to examine . 141
stopping to explain . 85
stopping to explore . 54
stopping to question . 44
stopping to reflect . 105
stored as bitmaps . 77
stored as colloid . 42
stored as desired . 64
stored as follows . 111
stored as numbers . 144
stored as objects . 67
stored as protein . 74
stored as records . 65
stored at concord . 169
stored by columns . 115
stored by default . 171
stored in advance . 244
stored in alcohol . 206
stored in animals . 61
stored in barrels . 348
stored in baskets . 287
stored in bottles . 216
stored in buffers . 70
stored in buildings . 46
stored in cellars . 248
stored in closets . 86
stored in columns . 117
stored in concord . 53
stored in cookies . 111
stored in drawers . 157
stored in folders . 266
stored in forests . 42
stored in freezer . 75
stored in germany . 48
stored in glucose . 116
stored in godowns . 57
stored in language . 48
stored in lockers . 68
stored in modules . 83
stored in muscles . 155
stored in museums . 132
stored in objects . 70
stored in outlook . 115
stored in plastic . 98
stored in records . 66
stored in reserve . 88
stored in sawdust . 40
stored in sectors . 42
stored in solution . 101
stored in symbols . 76
stored in temples . 53
stored in tissues . 199
stored in transit . 59
stored is limited . 50
stored on pallets . 106
stored on servers . 172
stored on shelves . 306
stored or carried . 44
stored or deleted . 41
stored or handled . 385
stored or printed . 65
stored or released . 76
stored or shipped . 244
stores an integer . 47
stores at concord . 698
stores at danbury . 171
stores at lexington . 42
stores at present . 144
stores in advance . 131
stores in america . 599
stores in arizona . 77
stores in atlanta . 116
stores in between . 84
stores in britain . 132
stores in chicago . 365
stores in concord . 56
stores in detroit . 80
stores in florida . 140
stores in general . 233
stores in germany . 189
stores in houston . 63
stores in question . 95
stores in reserve . 121
stores in shanghai . 66
stores in singapore . 73
stores in toronto . 74
stores in virginia . 73
stores is limited . 42
stores it locally . 198
stores of america . 184
stores of calcium . 178
stores of capital . 59
stores of chicago . 45
stores of finance . 157
stores of glucose . 47
stores of history . 52
stores of material . 140
stores of protein . 89
stores of science . 64
stores of tobacco . 49
stores of treasure . 207
stores on sundays . 105
stores or buildings . 59
stores or markets . 144
stores or museums . 51
stores or offices . 346
stores or outlets . 58
stores or saloons . 65
stores the message . 44
stores the results . 365
stores to america . 192
stores to glucose . 41
stores to halifax . 44
stores to survive . 56
storming of badajos . 89
storming of badajoz . 292
storming of bristol . 94
storming the breaches . 113
storming the citadel . 175
storming the heights . 212
storming the position . 64
storming the redoubt . 110
storms in general . 56
storms in history . 89
storms of fortune . 324
storms of history . 234
storms of protest . 753
storms of violence . 106
storms to develop . 46
stormy the tempest . 79
strain as pitiful . 43
strain at failure . 854
strain at present . 77
strain at rupture . 220
strain if desired . 40
strain in america . 73
strain in himself . 54
strain in question . 225
strain in society . 99
strain is applied . 531
strain is assumed . 98
strain is avoided . 87
strain is desired . 43
strain is evident . 166
strain is exerted . 68
strain is greatest . 335
strain is imposed . 95
strain is induced . 56
strain is measured . 268
strain is present . 226
strain is reduced . 177
strain is relaxed . 133
strain is released . 184
strain is removed . 409
strain is repeated . 83
strain is tensile . 59
strain is uniform . 60
strain is unknown . 78
strain it imposes . 114
strain of affairs . 97
strain of animals . 186
strain of anxiety . 188
strain of bacteria . 2445
strain of comfort . 62
strain of command . 92
strain of cruelty . 84
strain of devotion . 66
strain of entreaty . 75
strain of exertion . 58
strain of fatigue . 51
strain of harmony . 73
strain of idealism . 112
strain of illness . 48
strain of listening . 329
strain of madness . 303
strain of pathogen . 53
strain of poverty . 124
strain of prowess ? 64
strain of rabbits . 41
strain of remarks . 60
strain of romance . 70
strain of sadness . 98
strain of scrapie . 79
strain of silence . 64
strain of triumph . 71
strain of violence . 105
strain of warfare . 47
strain of weakness . 67
strain on herself . 53
strain on himself . 111
strain on language . 44
strain on marriage . 91
strain on muscles . 161
strain on parenting . 43
strain on parents . 118
strain on society . 149
strain on workers . 74
strain or anxiety . 231
strain or exertion . 146
strain or failure . 55
strain or fatigue . 1214
strain or friction . 109
strain or overuse . 110
strain or rupture . 124
strain or species . 236
strain or squeeze . 53
strain or strains . 58
strain or variety . 229
strain or violence . 41
strain the alliance . 50
strain the economy . 158
strain the marriage . 121
strain the mixture . 219
strain the muscles . 85
strain the solution . 45
strain to develop . 54
strain to failure . 1036
strain to himself . 122
strain to urinate . 136
strait in question . 62
strait of malacca . 156
strait of messina . 245
strait of salamis . 74
strait or channel . 48
strand is present . 45
strand of history . 99
strand of material . 89
strand of research . 160
strange as himself . 77
strange in america . 58
strange is happening . 582
strange it sounded ! 196
strange or awkward . 52
strange or bizarre . 163
strange or familiar . 75
strange or foreign . 309
strange or hostile . 41
strange or obscure . 42
strange or peculiar . 106
strange or startling . 70
strange or threatening . 88
strange or unknown . 113
strange or unusual . 878
strange sea creature . 61
strange sea monster . 40
strange thing happening . 75
strange thing happens . 1725
strange to believe . 199
strange to herself . 180
strange to himself . 354
strange to imagine . 47
strange to observe ! 53
strange to stranger . 123
strange to vermont . 41
straps in position . 42
straps or buckles . 44
strata in america . 57
strata in between . 73
strata in britain . 132
strata in general . 105
strata in germany . 61
strata in question . 445
strata in society . 1041
strata is exposed . 111
strata is unknown . 41
strata of america . 59
strata of britain . 47
strata of classes . 40
strata of culture . 168
strata of farmers . 104
strata of germany . 50
strata of granite . 50
strata of history . 107
strata of language . 194
strata of mankind . 43
strata of peasants . 60
strata of religion . 59
strata of society ! 53184
strata of workers . 217
strata or classes . 608
strata to descend . 42
streaking the horizon . 87
streaks of crimson . 111
streaks of lightning . 1202
streaks of mascara . 47
streaks of pigment . 61
streaks of scarlet . 64
streaks or patches . 173
streaks or stripes . 45
streaming by ability . 111
streaming in nitella . 165
streaming in schools . 46
streams in america . 161
streams in arizona . 46
streams in between . 40
streams in florida . 55
streams in general . 100
streams in question . 78
streams in virginia . 63
streams is reduced . 44
streams of america . 96
streams of babylon . 155
streams of behavior . 79
streams of bubbles . 187
streams of bullets . 159
streams of crimson . 43
streams of culture . 234
streams of florida . 60
streams of history . 158
streams of inquiry . 43
streams of judaism . 169
streams of justice . 109
streams of language . 62
streams of lightning . 175
streams of material . 69
streams of numbers . 69
streams of photons . 79
streams of radiation . 83
streams of religion . 57
streams of research . 598
streams of returns . 63
streams of revenue . 247
streams of thoughts . 58
streams of tracers . 41
streams of traffic . 901
streams of treasure . 82
streams or ditches . 126
streams or gullies . 49
streams or marshes . 89
streams or valleys . 48
streams to explore . 43
street by herself . 235
street by himself . 673
street he stopped . 51
street in america . 1381
street in antwerp . 159
street in atlanta . 51
street in baghdad . 84
street in belfast . 62
street in between . 81
street in bristol . 44
street in britain . 83
street in buffalo . 46
street in chicago . 789
street in detroit . 153
street in general . 64
street in germany . 64
street in glasgow . 186
street in hamburg . 70
street in islington . 42
street in mayfair . 79
street in montreal . 104
street in oakland . 63
street in palermo . 48
street in pompeii . 135
street in protest . 70
street in pursuit . 92
street in question . 426
street in reverse . 40
street in seconds . 73
street in seville . 112
street in shanghai . 226
street in silence . 1074
street in singapore . 45
street in toronto . 86
street in traffic . 73
street in uniform . 41
street is blocked . 58
street is crowded . 78
street is located . 98
street is similar . 46
street of alencon . 76
street of america . 42
street of arlington . 61
street of bidwell . 80
street of bozeman . 73
street of brisach . 45
street of brothels . 72
street of chicago . 54
street of glasgow . 55
street of lincoln . 47
street of palaces . 265
street of skaguay . 101
street of skagway . 47
street of streets . 44
street on errands . 43
street or highway . 2520
street or passage . 52
street or quarter . 124
street or roadway . 164
street or streets . 176
street or village . 109
street to herself . 57
street to himself . 254
street to nowhere . 98
street to traffic . 187
strength as follows . 47
strength as hitherto . 52
strength as massive . 54
strength at failure . 93
strength at pleasure . 54
strength at present . 137
strength at rupture . 58
strength by degrees . 105
strength go together . 56
strength he exerted . 57
strength he offered . 41
strength if desired . 41
strength in advance . 58
strength in alabama . 51
strength in america . 416
strength in amperes . 264
strength in athletes . 135
strength in britain . 128
strength in congress . 852
strength in defence . 48
strength in defense . 74
strength in diopters . 48
strength in flexure . 47
strength in general . 183
strength in germany . 376
strength in herself . 103
strength in himself . 261
strength in ireland . 190
strength in lebanon . 78
strength in numbers ! 6198
strength in oersteds . 50
strength in religion . 77
strength in reserve . 552
strength in service . 103
strength in silence . 105
strength in society . 141
strength in suffering . 101
strength in sympathy . 47
strength in vietnam . 236
strength in virginia . 115
strength in warfare . 41
strength in wartime . 57
strength in weakness . 663
strength is altered . 63
strength is applied . 150
strength is assumed . 50
strength is assured . 65
strength is capable . 51
strength is certain . 45
strength is correct . 48
strength is declining . 91
strength is decreasing . 72
strength is derived . 160
strength is desired . 853
strength is doubled . 176
strength is drained . 41
strength is everything . 61
strength is evident . 131
strength is exerted . 72
strength is greatest . 189
strength is highest . 52
strength is ignored . 41
strength is immense . 84
strength is increasing . 197
strength is limited . 327
strength is lowered . 166
strength is maximum . 67
strength is measured . 336
strength is minimal . 68
strength is present . 168
strength is realized . 54
strength is reduced . 1049
strength is renewed . 358
strength is returning . 225
strength is revealed . 70
strength is secured . 111
strength is smaller . 48
strength is stronger . 44
strength is superior . 42
strength is unequal . 54
strength is uniform . 43
strength is unknown . 204
strength is useless . 70
strength is variable . 62
strength is weakened . 151
strength is weakness . 324
strength it demands . 49
strength of adhesion . 214
strength of alcohol . 141
strength of amalgam . 114
strength of america . 1158
strength of animals . 240
strength of behavior . 115
strength of beliefs . 56
strength of bridges . 54
strength of britain . 443
strength of capital . 134
strength of cohesion . 60
strength of colouring . 204
strength of columns . 293
strength of congress . 67
strength of control . 56
strength of courage . 88
strength of current . 1749
strength of defence . 70
strength of denmark . 66
strength of desires . 91
strength of despair . 613
strength of devotion . 46
strength of dissent . 137
strength of draught . 59
strength of effects . 58
strength of emotions . 48
strength of example . 145
strength of fabrics . 85
strength of fascism . 65
strength of fixation . 79
strength of flavour . 44
strength of freedom . 159
strength of germany . 1060
strength of granada . 66
strength of granite . 113
strength of gravity . 420
strength of holland . 43
strength of illusion . 100
strength of imagery . 70
strength of impulse . 110
strength of insects . 107
strength of insulin . 63
strength of ireland . 49
strength of jehovah . 122
strength of judaism . 109
strength of justice . 50
strength of language . 454
strength of liberty . 55
strength of linkage . 89
strength of liquids . 123
strength of madness . 221
strength of magnets . 72
strength of manhood . 1031
strength of mankind . 122
strength of manners . 49
strength of marxism . 85
strength of masonry . 240
strength of material . 794
strength of members . 119
strength of millions . 82
strength of modelling . 41
strength of mortars . 150
strength of motives . 239
strength of muscles . 407
strength of napoleon . 106
strength of numbers . 1590
strength of outline . 58
strength of parties . 807
strength of passions . 40
strength of pillars . 53
strength of plywood . 70
strength of position . 263
strength of purpose . 4989
strength of reactions . 48
strength of religion . 384
strength of reserve . 40
strength of resolve . 90
strength of rockets ? 82
strength of samples . 57
strength of sampson . 67
strength of sarcasm . 47
strength of science . 203
strength of seawater . 61
strength of signals . 285
strength of silence . 73
strength of society . 425
strength of solution . 484
strength of spirits . 184
strength of stimuli . 110
strength of support . 141
strength of tendons . 75
strength of timbers . 53
strength of tissues . 42
strength of unionism . 61
strength of victory . 114
strength of vinegar . 41
strength of volition . 89
strength of weakness . 132
strength of workers . 231
strength on occasion . 57
strength or ability . 379
strength or agility . 388
strength or ambition . 57
strength or balance . 64
strength or bravery . 49
strength or clarity . 71
strength or cohesion . 74
strength or comfort . 127
strength or control . 74
strength or courage . 936
strength or density . 77
strength or dignity . 65
strength or diluted . 140
strength or duration . 145
strength or function . 65
strength or ingenuity . 55
strength or modesty . 68
strength or modulus . 48
strength or numbers . 62
strength or position . 161
strength or potency . 117
strength or prowess . 72
strength or purpose . 68
strength or quality . 197
strength or resolve . 44
strength or spirits . 82
strength or stamina . 234
strength or support . 103
strength or utility . 94
strength or violence . 68
strength or weakness ! 6082
strength so quickly . 57
strength to abstain . 41
strength to account . 52
strength to achieve . 135
strength to advance . 82
strength to america . 66
strength to avarice . 56
strength to believe . 122
strength to britain . 45
strength to compete . 81
strength to conquer . 272
strength to control . 428
strength to decline . 45
strength to decrease . 67
strength to density . 55
strength to destroy . 190
strength to develop . 91
strength to execute . 183
strength to explain . 45
strength to forgive . 264
strength to function . 53
strength to germany . 46
strength to himself . 107
strength to increase . 135
strength to operate . 144
strength to perform . 548
strength to persist . 112
strength to prevail . 285
strength to prevent . 47
strength to proceed . 303
strength to protest . 377
strength to rebuild . 47
strength to recover . 350
strength to rejoice . 60
strength to respond . 268
strength to society . 47
strength to succeed . 349
strength to support . 237
strength to survive . 1876
strength to sustain . 144
strength to swallow . 88
strength to triumph . 50
strength to undress . 70
strength to weakness . 417
strength to whisper . 63
strength we possess . 161
stress as follows . 179
stress at failure . 1447
stress at present . 115
stress at rupture . 76
stress by overeating . 51
stress in animals . 401
stress in diabetes . 72
stress in flexure . 63
stress in general . 1344
stress in illness . 103
stress in infancy . 134
stress in infants . 91
stress in marriage . 365
stress in question . 125
stress in schools . 116
stress in service . 258
stress in society . 204
stress in spanish . 320
stress in teachers . 226
stress is allowed . 50
stress is anxiety . 48
stress is applied . 3962
stress is assumed . 117
stress is avoided . 110
stress is chronic . 51
stress is complex . 63
stress is decreasing . 50
stress is defined . 61
stress is desired . 235
stress is doubled . 42
stress is evident . 101
stress is exerted . 96
stress is greatest . 457
stress is harmful . 181
stress is helpful . 43
stress is highest . 155
stress is ignored . 60
stress is imposed . 178
stress is increasing . 72
stress is induced . 158
stress is intense . 57
stress is largest . 40
stress is limited . 99
stress is lowered . 121
stress is maximal . 51
stress is maximum . 229
stress is measured . 274
stress is minimal . 147
stress is occurring . 66
stress is present . 710
stress is reduced . 989
stress is relaxed . 166
stress is released . 837
stress is removed . 4637
stress is similar . 41
stress is tensile . 405
stress is unhealthy . 49
stress is uniform . 165
stress is unknown . 153
stress of affairs . 49
stress of anxiety . 139
stress of capture . 74
stress of command . 61
stress of divorce . 257
stress of drought . 56
stress of emotions . 42
stress of failure . 57
stress of gravity . 131
stress of history . 48
stress of illness . 726
stress of material . 58
stress of parenting . 99
stress of poverty . 368
stress of puberty . 43
stress of remorse . 60
stress of success . 51
stress of suffering . 115
stress of surgery . 1218
stress of torture . 47
stress of traveling . 44
stress of warfare . 92
stress of wartime . 52
stress on animals . 62
stress on behavior . 61
stress on charity . 61
stress on college . 99
stress on content . 86
stress on exports . 42
stress on freedom . 47
stress on history . 42
stress on ideology . 55
stress on language . 58
stress on marriage . 125
stress on parents . 198
stress on process . 51
stress on quality . 266
stress on religion . 88
stress on science . 51
stress on society . 53
stress on teachers . 61
stress on violence . 49
stress on workers . 141
stress or anxiety . 3980
stress or arousal . 174
stress or boredom . 339
stress or burnout . 332
stress or exertion . 232
stress or failure . 136
stress or fatigue . 1352
stress or illness . 1391
stress or suffering . 97
stress or trouble . 48
stress the animals . 42
stress the following . 367
stress the kidneys . 128
stress the patient . 118
stress to develop . 153
stress to failure . 69
stress to illness . 61
stress to increase . 80
strewing of flowers . 242
strict an alliance . 75
strict an enquiry . 41
strict an inquiry . 101
strict or lenient . 148
stride in advance . 337
strife in america . 205
strife in general . 54
strife in germany . 128
strife in ireland . 220
strife in lebanon . 276
strife in society . 49
strife is justice . 61
strife of ambition . 45
strife of brothers . 47
strife of classes . 187
strife of factions . 319
strife of parties . 838
strife or discord . 61
strife or rivalry . 52
strife or vainglory . 114
strife or violence . 99
strife so unequal . 199
strife to recover . 53
strike an average . 1403
strike an officer . 64
strike as illegal . 158
strike as planned . 111
strike at america . 119
strike at britain . 160
strike at chicago . 103
strike at germany . 217
strike at present . 132
strike at slavery . 353
strike by algebra . 51
strike by teachers . 185
strike by workers . 200
strike in advance . 49
strike in america . 434
strike in arizona . 101
strike in belfast . 103
strike in belgium . 171
strike in britain . 609
strike in chicago . 1111
strike in defense . 48
strike in detroit . 152
strike in finland . 50
strike in germany . 171
strike in glasgow . 116
strike in history . 1094
strike in january . 209
strike in memphis . 165
strike in montreal . 168
strike in october . 430
strike in protest . 2598
strike in question . 153
strike in shanghai . 154
strike in support . 137
strike in sympathy . 1114
strike in wartime . 138
strike is averted . 40
strike is granted . 93
strike is illegal . 700
strike is settled . 602
strike my colours . 100
strike of capital . 189
strike of lightning . 471
strike of protest . 108
strike of triangles . 59
strike of workers . 172
strike on america . 40
strike on baghdad . 70
strike or attract . 43
strike or boycott . 762
strike or invasion . 158
strike or lockout . 9259
strike or picketing . 77
strike or walkout . 125
strike so quickly . 102
strike the average . 56
strike the balance . 3035
strike the bargain . 501
strike the british . 56
strike the colours . 252
strike the country . 59
strike the crystal . 163
strike the defense . 59
strike the hardest . 84
strike the islands . 68
strike the keynote . 104
strike the matches . 96
strike the material . 91
strike the nucleus . 97
strike the officer . 46
strike the patient . 91
strike the scholar . 54
strike the stranger . 135
strike the student . 93
strike the subject . 51
strike the surface . 1889
strike the village . 58
strike the visitor . 134
strike the windows . 52
strike to herbert . 87
strike to protest . 169
strike to succeed . 127
striking an average . 325
striking an example . 574
striking an iceberg . 173
striking an officer . 895
striking at slavery . 64
striking in sympathy . 42
striking my forehead . 120
striking of figures . 54
striking of matches . 111
striking or peculiar . 54
striking or picketing . 47
striking or refined ? 45
striking or unusual . 103
striking the antenna . 47
striking the average . 41
striking the balance . 340
striking the bargain . 106
striking the centers . 50
striking the crystal . 101
striking the emulsion . 43
striking the material . 57
striking the officer . 44
striking the patient . 53
striking the subject . 87
striking the surface . 992
striking the windows . 47
stripe in between . 57
stripe is present . 121
stripe of gennari . 151
stripe of worsted . 57
strips as desired . 51
strips in between . 115
strips in position . 104
strips of anchovy . 46
strips of angelica . 49
strips of bandage . 202
strips of blanket . 117
strips of blubber . 56
strips of chicken . 62
strips of country . 52
strips of cowhide . 89
strips of flannel . 70
strips of gardens . 68
strips of hickory . 45
strips of lowland . 53
strips of material . 823
strips of papyrus . 73
strips of pimento . 117
strips of plaster . 596
strips of plastic . 226
strips of plywood . 88
strips of rawhide . 680
strips of sealskin . 64
strips of tinfoil . 99
strips of venison . 85
strips of verdure . 52
strips of windows . 70
strips or battens . 43
strips or patches . 78
strips or ribbons . 64
strips or squares . 155
strive to abolish . 44
strive to achieve . 7304
strive to acquire . 451
strive to address . 113
strive to advance . 88
strive to capture . 59
strive to conform . 232
strive to conquer . 73
strive to control . 86
strive to correct . 180
strive to deserve . 163
strive to develop . 636
strive to emulate . 2636
strive to explain . 56
strive to express . 168
strive to fulfill . 204
strive to imitate . 1597
strive to improve . 653
strive to perfect . 62
strive to perform . 66
strive to possess . 343
strive to present . 77
strive to prevent . 198
strive to produce . 167
strive to promote . 110
strive to protect . 425
strive to provide . 82
strive to recover . 66
strive to resolve . 92
strive to satisfy . 189
strive to succeed . 271
strive to surpass . 45
strive to survive . 351
striving of mankind . 163
striving to abolish . 76
striving to achieve . 5280
striving to acquire . 92
striving to advance . 269
striving to benefit . 49
striving to capture . 75
striving to conquer . 109
striving to control . 119
striving to correct . 79
striving to destroy . 366
striving to develop . 236
striving to emulate . 175
striving to explain . 62
striving to express . 309
striving to fulfill . 97
striving to imitate . 148
striving to impress . 40
striving to improve . 1104
striving to increase . 40
striving to perfect . 91
striving to portray . 40
striving to possess . 44
striving to prevent . 260
striving to produce . 395
striving to promote . 108
striving to protect . 130
striving to provide . 41
striving to recover . 68
striving to replace . 45
striving to repress . 88
striving to restore . 69
striving to satisfy . 43
striving to succeed . 435
striving to survive . 399
strode he forward . 68
stroke by lightning . 93
stroke he strikes . 108
stroke in baboons . 58
stroke in general . 54
stroke in rabbits . 58
stroke is applied . 112
stroke is desired . 63
stroke is impending . 49
stroke is limited . 53
stroke is reduced . 104
stroke is repeated . 122
stroke is started . 55
stroke is unknown . 85
stroke my forehead . 104
stroke of behavior . 73
stroke of destiny . 276
stroke of economy . 91
stroke of finesse . 44
stroke of fortune ! 2575
stroke of illness . 62
stroke of ingenuity . 62
stroke of insight . 73
stroke of justice . 242
stroke of lightning ! 4150
stroke of madness . 58
stroke of sarcasm . 45
stroke of tactics . 58
stroke of vengeance . 89
stroke of victory . 74
stroke of violence . 58
stroke or dementia . 93
stroke or diabetes . 46
stroke or seizure . 84
stroke or strokes . 74
stroking it lightly . 112
stroking my forehead . 256
stroking the forehead . 49
stroll at leisure . 125
stroll by himself . 144
stroll in silence . 41
stroll the gardens . 47
stroll the grounds . 289
stroll the streets . 110
stroma is compact . 64
stroma is evident . 117
stroma is present . 167
strove to achieve . 452
strove to acquire . 127
strove to advance . 143
strove to conquer . 67
strove to control . 64
strove to correct . 69
strove to destroy . 96
strove to emulate . 577
strove to enforce . 40
strove to explain . 66
strove to express . 136
strove to imitate . 435
strove to improve . 59
strove to prevent . 195
strove to produce . 99
strove to promote . 65
strove to protect . 65
strove to repress . 122
struck an alliance . 49
struck an iceberg . 827
struck an officer . 143
struck at germany . 40
struck at herself . 46
struck at himself . 66
struck by bullets . 345
struck by cholera . 58
struck by congress . 141
struck by drought . 72
struck by gunfire . 72
struck by hammers . 381
struck by illness . 133
struck by leprosy . 53
struck by lightning ! 37993
struck by objects . 43
struck by photons . 43
struck by radiation . 131
struck by remorse . 55
struck by tragedy . 238
struck in america . 150
struck in britain . 68
struck in germany . 76
struck in history . 93
struck in ireland . 115
struck in niclaus . 49
struck in october . 42
struck in protest . 267
struck in sympathy . 452
struck me sharply . 64
struck me strongly . 53
struck me vividly . 43
struck my forehead . 85
struck or plucked . 114
struck or wounded . 45
struck the balance . 178
struck the bargain . 247
struck the capital . 73
struck the captain . 90
struck the carriage . 67
struck the carrier . 49
struck the cobbles . 56
struck the company . 96
struck the country . 852
struck the creature . 44
struck the deceased . 161
struck the deepest . 79
struck the emperor . 105
struck the frigate . 46
struck the hardest . 53
struck the iceberg . 294
struck the infidel . 47
struck the islands . 104
struck the keynote . 226
struck the lighter . 46
struck the machine . 41
struck the monster . 69
struck the officer . 189
struck the patient . 43
struck the quarter . 270
struck the soldier . 41
struck the stranger . 86
struck the surface . 424
struck the vehicle . 47
struck the village . 225
struck the windows . 104
struck to silence . 51
stucco is applied . 163
stucco or plaster . 413
studding the surface . 57
studios at elstree . 93
studios in america . 59
studios in burbank . 133
studios in chicago . 122
studios in germany . 50
studios in memphis . 45
studios in toronto . 64
studios of artists . 132
studying an example . 67
studying at college . 226
studying at columbia . 174
studying at cornell . 67
studying at gottingen . 40
studying at harvard . 412
studying at present . 140
studying by himself . 533
studying in america . 1414
studying in belgium . 96
studying in bologna . 48
studying in britain . 343
studying in chicago . 79
studying in college . 950
studying in dresden . 42
studying in germany . 2141
studying in gottingen . 42
studying in history . 48
studying in holland . 66
studying in ireland . 42
studying in leipzig . 91
studying in schools . 141
studying in science . 66
studying in singapore . 41
studying it closely . 524
studying it together . 71
studying me closely . 190
studying my lessons . 115
studying the animals . 79
studying the antique . 49
studying the chapter . 681
studying the company . 58
studying the concept . 62
studying the content . 50
studying the context . 49
studying the country . 247
studying the creature . 50
studying the culture . 56
studying the details . 119
studying the diagrams . 69
studying the display . 68
studying the economy . 70
studying the effects . 94
studying the figures . 196
studying the flowers . 65
studying the gospels . 158
studying the history . 46
studying the horizon . 131
studying the language . 1597
studying the lessons . 41
studying the letters . 58
studying the markets . 69
studying the masters . 90
studying the material . 680
studying the message . 58
