sabot laid trustingly by 94
still great interest in 182
still great problems to 45
still great progress to 75
still great reserves of 44
still great variations in 43
still great vitality in 44
still half believed in 110
still half concealed by 75
still half expected to 257
still half immersed in 109
still half inclined to 92
still half repented of 41
still hanging backward on 90
still have accepted the 108
still have achieved the 101
still have affected the 72
still have amounted to 176
still have arrested the 58
still have attached to 85
still have authority in 65
still have authority to 193
still have believed in 251
still have believed it 64
still have believed the 53
still have business to 206
still have capacity to 67
still have children at 295
still have children if 40
still have children in 153
still have children of 58
still have children to 79
still have contacts in 113
still have currency in 174
still have decisions to 105
still have declined the 101
still have declined to 60
still have depended on 155
still have deserved the 102
still have devolved to 150
still have elements of 112
still have esteemed the 42
still have evidence of 285
still have examined the 53
still have examples of 128
still have exceeded the 65
still have expected the 71
still have expected to 110
still have followed the 155
still have functions to 62
still have glimpses of 43
still have happened if 45
still have homework to 127
still have hundreds of 351
still have increased by 57
still have incurred the 54
still have insisted on 318
still have intended to 61
still have interest in 113
still have invested in 124
still have involved the 48
still have memories of 646
still have mentally to 79
still have objected to 54
still have obtained the 115
still have occupied the 97
still have occurred if 77
still have occurred in 126
still have occurred to 57
still have pictures of 232
still have potential to 61
still have problems at 47
still have problems if 75
still have problems in 648
still have problems of 283
still have problems to 185
still have produced the 117
still have progress to 49
still have prolonged the 50
still have provided an 62
still have provided the 96
still have questions on 43
still have questions or 109
still have questions to 96
still have received an 40
still have received no 259
still have received the 117
still have recourse to 2061
still have referred to 108
still have regarded as 82
still have regarded it 64
still have regarded the 157
still have rejected it 68
still have rejected the 64
still have relations in 40
still have remained an 174
still have remained as 300
still have remained at 150
still have remained in 1187
still have remained on 131
still have remained so 64
still have remained the 689
still have remained to 280
still have remnants of 375
still have required an 63
still have required the 113
still have resented the 55
still have reserves of 77
still have residues of 55
still have restored the 62
still have resulted in 358
still have retained in 63
still have retained the 459
still have returned to 84
still have somebody to 45
still have somewhat of 70
still have suffered the 78
still have sufficed to 67
still have supplies of 47
still have survived as 104
still have survived in 101
still have survived the 55
still have symptoms of 164
still have tempered it 185
still have thousands of 336
still have tomorrow to 45
still have validity in 72
still have vestiges of 232
still have vitality in 56
still having problems at 59
still having problems in 184
still having received no 92
still having recourse to 79
still heavy emphasis on 46
still held annually at 81
still held annually in 206
still held annually on 105
still held clutched in 94
still held crumpled in 42
still held hundreds of 53
still held memories of 89
still held positions in 116
still held positions of 203
still held positions on 57
still held prisoner by 125
still held prisoner in 175
still held property in 72
still held remnants of 75
still held securely in 66
still held services in 47
still held thousands of 91
still held unopened in 51
still held vestiges of 43
still high compared to 836
still high relative to 476
still hold positions in 71
still hold positions of 136
still hold provided the 51
still huge compared to 40
still just alongside of 44
still just possible in 42
still just possible to 438
still just scratching the 85
still kept descanting on 55
still kept ignorant of 291
still kept prisoner in 42
still kept solemnly by 73
still lack evidence of 105
still laying sideways on 86
still leave hundreds of 57
still leave thousands of 71
still leave unsolved the 175
still left attached to 116
still left entirely in 76
still left entirely to 123
still left hundreds of 66
still left thousands of 118
still left unsolved the 176
still less accurate in 47
still less adequate to 131
still less advanced in 137
still less affected by 287
still less affection to 59
still less agreeable to 151
still less amenable to 152
still less attempting to 43
still less attended to 109
still less attention is 57
still less attention to 229
still less capacity to 51
still less concerning the 99
still less conscious of 73
still less credible is 52
still less dangerous to 101
still less delighting in 60
still less desirous of 152
still less disposed to 1684
still less entitled to 310
still less evidence of 138
still less expected to 69
still less flattering to 46
still less frequent in 218
still less frequent is 40
still less friendly to 64
still less hesitate to 54
still less inclined to 2143
still less increased by 45
still less intention of 86
still less interest in 214
still less numerous if 108
still less numerous in 67
still less possible by 70
still less possible in 46
still less possible is 53
still less possible to 980
still less powerful in 42
still less prepared to 302
still less probable by 66
still less probable do 50
still less probable is 119
still less progress in 82
still less prospect of 150
still less quantity of 92
still less regarded in 46
still less relevant to 57
still less respecting the 57
still less suitable to 127
still less tolerant of 43
still lies concealed in 87
still lies embedded in 73
still lies entirely in 41
still life composed of 312
still life consisting of 268
still life painters of 213
still life pictures of 136
still life subjects in 43
still linger memories of 43
still live mentally in 54
still living entirely in 76
still living interest of 43
still living memories of 76
still living mentally in 75
still living realities of 40
still living remember the 249
still living returned to 45
still living specimen is 48
still living tradition of 282
still look beautiful in 49
still look beautiful to 54
still made attempts to 126
still made entirely by 62
still made entirely of 59
still made possible by 81
still made possible the 84
still made progress in 44
still make decisions in 51
still make decisions on 60
still make mistakes in 278
still make possible the 106
still make progress in 126
still making additions to 49
still making attempts to 58
still making headlines in 64
still making mistakes in 53
still making payments on 943
still making payments to 89
still making progress in 182
still making progress on 48
still many barriers to 280
still many branches of 57
still many children in 87
still many churches in 41
still many continue to 49
still many decisions to 66
still many elements in 45
still many elements of 157
still many examples in 48
still many examples of 464
still many families in 92
still many hundreds of 491
still many problems in 513
still many problems of 149
still many problems to 1931
still many questions as 115
still many questions in 87
still many questions of 66
still many questions on 46
still many questions to 1287
still many remnants of 147
still many scruples of 223
still many thousands in 135
still many thousands of 1851
still many unknowns in 119
still many variations in 40
still many vestiges of 90
still mild compared to 51
still more abridged by 97
still more absorbed in 136
still more abundant as 51
still more abundant in 631
still more abundant on 176
still more accurate by 77
still more accurate if 94
still more accurate in 44
still more accurate to 264
still more actively in 114
still more actively to 55
still more actuated by 157
still more addicted to 132
still more advanced in 360
still more advanced it 65
still more affected by 621
still more afflicting to 94
still more agitated by 70
still more agreeable by 307
still more agreeable if 54
still more agreeable in 91
still more agreeable is 43
still more agreeable to 874
still more ambitious in 44
still more amenable to 124
still more animated by 97
still more appalled by 75
still more apparent as 403
still more apparent at 87
still more apparent by 791
still more apparent if 530
still more apparent in 3299
still more apparent is 63
still more apparent on 161
still more apparent the 194
still more apparent to 148
still more apposite to 101
still more ardently to 79
still more astonish the 66
still more astounding is 83
still more astounding to 54
still more atrocious by 87
still more attached to 831
still more attempts to 70
still more attention in 85
still more attention is 111
still more attention on 58
still more attention to 915
still more authority in 44
still more authority to 54
still more backward in 106
still more beautiful as 100
still more beautiful by 437
still more beautiful if 119
still more beautiful in 510
still more beautiful is 136
still more beautiful on 72
still more beautiful the 48
still more beautiful to 276
still more bedimmed by 44
still more beholden to 54
still more benefits to 49
still more bitterly in 45
still more bitterly of 76
still more bitterly the 102
still more brightly in 108
still more brilliant by 320
still more brilliant in 93
still more business to 44
still more careless in 56
still more careless of 77
still more challenging to 40
still more children to 49
still more colossal in 51
still more comforting to 42
still more commonly as 117
still more commonly do 68
still more commonly in 208
still more commonly on 105
still more commonly the 211
still more complete as 40
still more complete by 1194
still more complete if 210
still more complete in 327
still more complete the 91
still more concerning the 180
still more concrete in 58
still more confined in 81
still more confirms my 43
still more confirms the 46
still more confused by 295
still more confused in 147
still more confused the 85
still more confusion in 70
still more confusion to 82
still more conscious of 662
still more contrary to 434
still more convincing if 95
still more convincing in 69
still more convincing is 91
still more convincing of 146
still more convincing to 78
still more copiously in 121
still more craftily in 60
still more credence to 54
still more criminal if 152
still more criminal in 131
still more criminal to 87
still more critical by 173
still more critical if 40
still more critical in 83
still more critical of 245
still more culpable in 52
still more curiously the 43
still more curiously up 46
still more dangerous as 152
still more dangerous by 526
still more dangerous foe 89
still more dangerous if 200
still more dangerous in 338
still more dangerous is 237
still more dangerous thing 95
still more dangerous to 2576
still more darkened by 47
still more decisive as 122
still more decisive by 81
still more decisive in 255
still more decisive is 147
still more decisive of 162
still more decisive on 48
still more definite by 178
still more definite in 211
still more degraded by 149
still more degraded in 45
still more delicate by 171
still more delicate in 131
still more depressing by 54
still more depressing to 57
still more deprived of 42
still more desirous of 1122
still more desirous to 333
still more desolate by 130
still more desolate in 81
still more despised by 124
still more detested by 58
still more diligent in 120
still more diminish the 50
still more directed to 95
still more directly at 60
still more directly by 186
still more directly in 346
still more directly on 107
still more directly the 305
still more directly to 860
still more disgusting by 73
still more disgusting to 81
still more disliked by 54
still more displeasing to 97
still more disposed to 591
still more distinct by 203
still more distinct if 47
still more distinct in 389
still more distinct on 55
still more disturbing if 57
still more disturbing in 49
still more disturbing is 67
still more disturbing to 103
still more dominant by 152
still more dominant in 99
still more doubtful as 84
still more doubtful by 122
still more doubtful if 213
still more doubtful in 110
still more doubtful is 114
still more doubtful of 295
still more dramatic by 48
still more dramatic if 50
still more dramatic in 93
still more earnestly at 233
still more earnestly do 45
still more earnestly in 49
still more earnestly on 55
still more earnestly the 52
still more earnestly to 300
still more eclipsed by 42
still more egregious of 66
still more elements of 70
still more elements to 56
still more elevated by 72
still more elevated in 101
still more eloquent in 108
still more emphasis in 52
still more emphasis is 45
still more emphasis on 318
still more emphasis to 158
still more emphatic as 47
still more emphatic by 215
still more emphatic in 647
still more emphatic is 40
still more emphatic on 106
still more emphatic the 48
still more employed in 50
still more enchanting by 52
still more enforced by 47
still more enhanced by 514
still more enhanced in 56
still more enhanced the 61
still more enlarged by 113
still more enlarged in 80
still more ennobled by 86
still more enormous the 42
still more enriched by 42
still more entangled in 75
still more entitled to 414
still more erroneous in 53
still more erroneous to 95
still more essential at 44
still more essential in 320
still more essential is 112
still more essential to 1085
still more evidence in 106
still more evidence is 43
still more evidence of 1049
still more evidence to 209
still more examples of 402
still more exceeded by 43
still more expected to 55
still more explicit as 192
still more explicit by 153
still more explicit in 1165
still more explicit on 334
still more explicit the 74
still more extended by 86
still more extended in 68
still more fearfully by 140
still more ferocious by 54
still more fiercely in 71
still more fiercely on 68
still more fiercely the 52
still more flagrant in 66
still more flattering to 215
still more forbidding by 68
still more forcible by 47
still more forcible in 69
still more forcibly at 48
still more forcibly by 266
still more forcibly in 382
still more forcibly of 140
still more forcibly on 84
still more forcibly the 612
still more forcibly to 1245
still more frequent if 58
still more frequent in 1385
still more frequent on 43
still more frequent to 46
still more friendly of 50
still more friendly to 62
still more fruitful in 162
still more fruitful of 101
still more generous in 82
still more gigantic in 88
still more graceful by 50
still more grateful by 43
still more grateful if 87
still more grateful to 490
still more gratifying is 68
still more gratifying to 662
still more grievous by 40
still more grievous in 50
still more grievous is 52
still more grievous to 393
still more hampered by 60
still more handsome as 135
still more hardened by 60
still more helpless as 110
still more helpless in 78
still more hindered by 52
still more hopeless by 69
still more hopeless to 106
still more horrible by 158
still more horrible in 42
still more horrible is 66
still more horrible of 41
still more horrible thing 56
still more horrible to 416
still more humiliating to 195
still more hundreds of 133
still more ignorant of 569
still more impaired by 79
still more implicit in 52
still more impotent to 48
still more improper to 115
still more improved by 203
still more incensed at 137
still more incensed by 94
still more incensed the 59
still more inclined to 1708
still more increased as 89
still more increased by 1404
still more increased if 95
still more increased in 127
still more increased my 56
still more increased on 213
still more increased the 324
still more increases in 41
still more increases the 116
still more indebted to 660
still more indulged in 44
still more infamous to 43
still more infidels to 46
still more inflamed by 787
still more inflamed the 72
still more inimical to 198
still more injurious by 46
still more injurious in 118
still more injurious on 47
still more injurious to 971
still more innocent in 41
still more insecure by 58
still more inspired by 44
still more intently at 75
still more interest in 555
still more interest is 93
still more interest to 208
still more intimate by 118
still more intimate in 84
still more involved by 94
still more involved in 278
still more irritating by 49
still more irritating to 133
still more isolated in 40
still more luminous by 54
still more manifest as 138
still more manifest by 331
still more manifest if 215
still more manifest in 1059
still more manifest the 99
still more manifest to 104
still more markedly by 97
still more markedly in 1179
still more markedly of 61
still more markedly so 66
still more markedly the 234
still more markedly to 44
still more merciful to 74
still more minutely in 40
still more minutely the 67
still more mischief by 106
still more mistaken in 51
still more moderate in 63
still more modified at 138
still more modified by 74
still more modified in 48
still more mortifying to 290
still more narrowed by 43
still more narrowly the 97
still more narrowly to 136
still more needless to 106
still more numerous as 50
still more numerous if 61
still more numerous in 970
still more numerous on 119
still more numerous the 71
still more obedient to 44
still more obnoxious by 95
still more obnoxious to 721
still more obscured by 206
still more obviously an 73
still more obviously by 70
still more obviously in 422
still more obviously is 50
still more obviously of 72
still more obviously so 101
still more obviously the 470
still more obviously to 181
still more offended at 124
still more offended by 153
still more opposite to 77
still more oriented to 81
still more original in 76
still more outraged by 59
still more overawed by 84
still more palpable by 45
still more palpable in 95
still more palpable is 42
still more palpable to 56
still more palpably in 68
still more patience to 42
still more perilous by 86
still more perilous to 117
still more permeable the 48
still more perplexing by 127
still more perplexing is 45
still more perplexing to 128
still more personal in 43
still more pictures of 48
still more poignant by 159
still more poignant in 49
still more positive in 234
still more possible to 99
still more potently in 44
still more powerful as 289
still more powerful by 290
still more powerful if 72
still more powerful in 1765
still more powerful is 99
still more powerful on 46
still more powerful to 118
still more practice in 53
still more prepared to 61
still more pressingly to 60
still more pressure on 351
still more pressure to 109
still more probable by 966
still more probable if 187
still more probable in 78
still more probable is 112
still more probable the 73
still more probable to 53
still more probably by 71
still more probably it 41
still more probably the 133
still more probably to 64
still more problems in 67
still more problems to 74
still more profound by 41
still more profound in 48
still more progress in 75
still more progress to 43
still more promoted by 112
still more properly the 43
still more provoked at 116
still more provoked by 96
still more provoked to 64
still more questions to 138
still more recently an 67
still more recently as 102
still more recently at 105
still more recently by 1067
still more recently he 79
still more recently in 1667
still more recently it 199
still more recently of 125
still more recently the 811
still more recently to 183
still more recently we 121
still more reckless in 68
still more redolent of 49
still more refreshing to 48
still more regarded as 53
still more rejoiced at 52
still more rejoiced to 222
still more relevant in 61
still more relevant to 210
still more remained to 48
still more reminded of 47
still more remotely in 53
still more remotely to 193
still more renowned as 115
still more repelled by 67
still more required in 47
still more resemble the 55
still more resembling the 83
still more resolute in 47
still more resolute to 83
still more retarded by 92
still more revolted by 68
still more rigorous in 60
still more saddened by 55
still more satisfying to 43
still more scornful of 40
still more securely in 120
still more securely the 42
still more securely to 72
still more sensible by 83
still more sensible in 175
still more sensible of 783
still more sensible the 46
still more sensible to 195
still more sensibly by 96
still more sensibly in 79
still more sensibly the 95
still more seriously at 49
still more seriously by 65
still more seriously in 143
still more seriously the 76
still more seriously to 70
still more severely at 60
still more severely by 148
still more severely in 256
still more severely on 46
still more severely the 82
still more severity in 42
still more shameful to 73
still more signally in 90
still more signally to 53
still more slightly by 48
still more slightly in 40
still more slippery by 43
still more softened by 69
still more solemnly in 63
still more solitary by 46
still more specially in 52
still more specific by 82
still more specific in 180
still more specific is 71
still more splendid by 45
still more splendid in 94
still more splendid is 41
still more splendid to 52
still more startled at 107
still more startled by 167
still more startled to 193
still more strangely to 43
still more strengthen the 66
still more strictly by 227
still more strictly the 68
still more strictly to 76
still more strikingly at 44
still more strikingly by 268
still more strikingly if 59
still more strikingly in 952
still more strikingly so 242
still more strikingly the 556
still more strikingly to 132
still more students to 43
still more suitable to 142
still more surprising if 200
still more surprising in 185
still more surprising is 877
still more surprising thing 40
still more surprising to 1036
still more terrible as 97
still more terrible by 333
still more terrible if 40
still more terrible in 321
still more terrible is 134
still more terrible the 56
still more terrible thing 62
still more terrible to 806
still more terrific by 61
still more terrifying to 94
still more thousands of 294
still more thousands to 45
still more threatened by 44
still more tiresome to 48
still more toilsome to 70
still more tolerant of 53
still more troubled by 114
still more uncommon in 108
still more uncommon is 60
still more uncommon to 96
still more unctuous by 56
still more unlikely by 63
still more unlikely is 63
still more unlikely to 267
still more unstable by 42
still more unsuited to 81
still more unyielding to 65
still more urgently by 52
still more urgently in 61
still more urgently the 47
still more urgently to 161
still more valuable as 605
still more valuable by 1100
still more valuable if 246
still more valuable in 458
still more valuable is 130
still more valuable on 341
still more valuable to 813
still more variations in 42
still more variations on 63
still more vehement in 140
still more vexatious to 57
still more vigilant in 94
still more vigorous in 80
still more violently at 42
still more violently in 163
still more violently the 68
still more violently to 47
still more watchful of 43
still more wretched by 103
still more wretched in 62
still more wretched the 54
still more zealously to 54
still most abundant in 56
still most friendly to 82
still most grateful to 55
still most numerous in 160
still moving eternity in 42
still much activity in 52
still much addicted to 93
still much affected by 227
still much agitated by 40
still much argument as 43
still much attached to 219
still much confusion as 275
still much confusion in 251
still much confusion of 72
still much confusion on 68
still much emphasis on 60
still much employed in 133
still much esteemed by 74
still much esteemed in 74
still much evidence in 81
still much evidence of 216
still much evidence to 44
still much hampered by 73
still much inclined to 86
still much indebted to 86
still much interest in 189
still much involved in 176
still much occupied by 70
still much occupied in 47
still much progress to 423
still much referred to 45
still much remained to 154
still much resorted to 115
still much troubled by 77
still must complete the 73
still must confront the 230
still must consider the 391
still must continue to 218
still must convince the 54
still must discover the 50
still must evaluate the 100
still must identify the 61
still must maintain the 73
still must overcome the 78
still must struggle to 140
still need guidance in 72
still need practice in 88
still need somebody to 121
still nothing compared to 463
still nothing happened to 110
still only amounted to 330
still only awakened in 50
still only entitled to 74
still only implicit in 60
still only likeness in 47
still only nineteen or 46
still only possible in 61
still only possible to 321
still only prepared to 61
still only regarded as 90
still only scratching the 174
still only struggling to 63
still open concerning the 69
still open problems in 62
still open questions in 143
still open questions of 244
still open questions on 62
still other accounts of 53
still other agencies at 40
still other attempts at 45
still other attempts to 89
still other barriers to 107
still other branches of 126
still other divisions of 44
still other elements in 164
still other elements of 290
still other elements to 63
still other evidence of 115
still other examples in 85
still other examples of 798
still other examples the 50
still other families of 58
still other hundreds of 169
still other occasions he 168
still other occasions it 123
still other occasions the 209
still other passages in 95
still other patterns of 183
still other pictures of 59
still other problems in 185
still other problems of 163
still other problems to 187
still other products of 41
still other purposes of 43
still other purposes the 40
still other questions of 53
still other questions to 146
still other respects the 124
still other segments of 46
still other symptoms of 50
still other thousands in 46
still other thousands of 93
still other variations in 114
still other variations of 146
still other variations on 85
still owns property in 70
still paid attention to 400
still paying attention to 704
still paying interest on 347
still pays attention to 177
still pool reflects the 90
still pool shatters the 46
still poor compared to 98
still pose problems in 56
still pose problems of 61
still puts pressure on 49
still rare compared to 56
still rely entirely on 105
still runs alongside the 41
still runs parallel to 73
still save hundreds of 43
still seem inclined to 88
still seem possible to 89
still seem relevant to 52
still sees evidence of 49
still send children to 200
still send messages to 100
still show evidence of 1318
still show interest in 70
still show remnants of 122
still show symptoms of 83
still show vestiges of 105
still sits enthroned in 57
still slow compared to 157
still some accession to 65
still some activity in 95
still some argument as 133
still some barriers to 55
still some business to 186
still some conflict of 48
still some confusion as 808
still some confusion in 330
still some confusion of 52
still some confusion on 73
still some distance in 508
still some distance to 1674
still some distance up 98
still some elements in 43
still some elements of 243
still some evidence of 598
still some evidence to 65
still some examples of 126
still some families in 40
still some families of 105
still some hundreds of 607
still some interest in 412
still some moisture in 43
still some movement of 48
still some problems in 366
still some problems of 86
still some problems to 554
still some progress to 68
still some prospect of 188
still some questions as 91
still some questions of 43
still some questions to 259
still some relations in 77
still some remnants of 795
still some suspicion of 60
still some tendency to 268
still some thousands of 265
still some tincture of 101
still some validity in 76
still some validity to 40
still some vestiges of 427
still speak bitterly of 84
still speak directly to 141
still take exception to 132
still take interest in 92
still take pictures of 50
still take seriously the 201
still take thousands of 49
still taking pictures of 102
still taking potshots at 56
still their authority is 40
still their condition is 46
still their deposits as 92
still their fortunes to 49
still their intention to 113
still their interest in 56
still their remained the 43
still there remained an 49
still there remained in 83
still there remained on 125
still there remained the 478
still there underneath the 71
still there whispers the 82
still three quarters of 185
still three runaways in 63
still tied directly to 50
still tied securely to 65
still tiny compared to 341
still took exception to 45
still took interest in 87
still took seriously the 119
still trying valiantly to 77
still upon somewhat the 64
still used commonly in 76
still used nowadays in 84
still used nowadays to 43
still vast reserves of 114
still very abundant in 166
still very apparent in 314
still very attached to 630
still very backward as 118
still very backward in 516
still very beautiful in 66
still very beautiful to 46
still very childish in 40
still very confused in 101
still very conscious of 883
still very constant in 62
still very critical of 218
still very dangerous to 112
still very desirous of 110
still very desirous to 95
still very distinct in 88
still very dominant in 75
still very doubtful as 72
still very doubtful if 81
still very doubtful of 91
still very frequent at 41
still very frequent in 176
still very friendly to 87
still very grateful to 204
still very handsome in 47
still very hesitant to 76
still very ignorant as 53
still very ignorant in 57
still very ignorant of 507
still very immature at 45
still very immature in 76
still very involved in 406
still very numerous in 740
still very numerous on 44
still very possible to 130
still very powerful at 53
still very powerful in 793
still very relevant in 185
still very relevant to 432
still very restless on 49
still very troubled by 51
still very uncommon in 93
still very unlikely to 78
still very valuable as 123
still very valuable in 107
still very valuable to 104
still very vigorous in 77
still want equality in 56
still want everyone to 53
still want students to 47
still warm memories of 95
still well affected to 124
still well disposed to 132
still well grounded in 43
still well inclined to 69
still well received in 41
still well regarded by 67
still well remember the 108
still went straight to 61
still were affected by 45
still were attached to 84
still were attempting to 47
still were confined to 75
still were conscious of 52
still were desirous to 59
still were disposed to 55
still were eligible to 40
still were employed by 53
still were employed in 48
still were entitled to 73
still were expected to 222
still were hundreds of 60
still were ignorant of 51
still were inclined to 137
still were involved in 88
still were prepared to 189
still were regarded as 319
still were regarded by 62
still were required to 314
still were struggling to 50
still were supposed to 55
still were thousands of 50
still when actuated by 73
still when compared to 78
still wide variations in 174
still will continue to 239
still wore remnants of 50
still worth attempting to 43
still worth consulting is 86
still worth consulting on 53
still worth purchasing at 47
still young compared to 81
still your children of 43
still your intention is 40
still your intention to 206
stirs into activity the 141
stock bearing interest at 667
stock bears interest at 45
stock book containing the 79
stock from qualifying as 53
stock held directly by 84
stock held directly or 155
stock must actually be 48
stock must therefore be 116
stock their products in 45
stock upon exercise of 407
stock were acquired at 74
stock were acquired by 228
stock were disposed of 105
stock were entitled to 321
stock were expected to 53
stock were included in 120
stock were received by 59
stock were received in 82
stock were received on 51
stock were regarded as 115
stock were replaced by 61
stock were required to 183
stock were restored to 99
stock were returned to 42
stock when compared to 40
stock will actually be 40
stock will continue to 823
stock will normally be 105
stock will probably be 304
stock will therefore be 116
stock worth hundreds of 49
stole away secretly by 74
stole away secretly to 44
stole away unawares to 128
stole some sketches of 53
stole such children by 69
stone ever quarried by 80
stone from quarries at 76
stone from quarries in 184
stone from quarries on 71
stone from quarries to 45
stone here referred to 50
stone laying ceremony at 66
stone laying ceremony of 556
stone left unturned by 48
stone left unturned in 102
stone left unturned to 131
stone slab containing the 75
stone soon crumbles in 53
stone tool industry in 164
stone tool industry is 92
stone tool industry of 114
stone wall adjacent to 113
stone wall alongside the 279
stone wall bordered the 119
stone wall consisting of 44
stone wall directly in 50
stone wall encircling the 179
stone wall enclosed the 329
stone wall encloses the 251
stone wall opposite the 176
stone wall protecting the 62
stone wall replaced the 52
stone wall separating it 53
stone wall separating the 316
stone wall supporting the 72
stone were attached to 40
stone were employed in 107
stone were intended to 43
stone were produced in 40
stone were quarried in 91
stone were replaced by 53
stone were required to 57
stone will continue to 113
stone will probably be 105
stone will withstand the 59
stood also prepared to 46
stood among hundreds of 66
stood back politely to 42
stood forth manfully in 46
stood gazing admiringly at 59
stood gazing earnestly at 77
stood gazing earnestly on 110
stood gazing gloomily at 53
stood gazing intently at 208
stood gazing intently in 58
stood gazing intently on 58
stood gazing silently at 105
stood gazing stupidly at 109
stood gazing vacantly at 130
stood half concealed by 116
stood half concealed in 59
stood just opposite the 281
stood just opposite to 108
stood like sentries at 93
stood like sentries in 58
stood like sentries on 126
stood like soldiers at 93
stood like soldiers in 113
stood like soldiers on 120
stood many hundreds of 65
stood most directly in 70
stood much affected to 50
stood sole mistress of 61
stood some distance in 54
stood some distance to 120
stood some hundreds of 74
stood some remnants of 60
stood some thousands of 52
stood there absorbed in 115
stood there alongside the 41
stood there balanced on 49
stood there barefoot in 53
stood there discussing the 72
stood there drenched in 47
stood there helpless as 58
stood there helpless in 54
stood there hesitating he 49
stood there inspecting the 53
stood there meditating on 100
stood there oblivious to 52
stood there prepared to 103
stood there pretending to 91
stood there reflecting on 60
stood there scratching my 69
stood there shoulder to 115
stood there silently as 302
stood there silently in 178
stood there straight as 136
stood there stripped of 42
stood there struggling to 71
stood three quarters of 44
stood very straight as 121
stood very straight at 49
stood very straight in 182
stood well affected to 132
stood what remained of 81
stood when addressing the 63
stops making payments on 62
stops making payments to 41
stops paying attention to 552
stops paying interest on 74
stops were replaced by 44
store data directly in 50
store data pertaining to 54
store data relevant to 48
store data specific to 48
store food reserves in 181
store just opposite the 49
store many hundreds of 87
store many thousands of 240
store their cabinets by 83
store their contents in 97
store their products in 115
store their supplies in 43
store their treasures in 59
store these commands in 41
store these materials in 83
store these messages in 42
store these products in 72
store these programs in 40
store went bankrupt in 61
store will continue to 345
store will probably be 260
store your password in 63
store your pictures in 41
store your treasures in 53
storing many thousands of 46
storm ever recorded in 115
storm made landfall in 41
story also concerns the 60
story also contains an 79
story also contains the 333
story also explains the 89
story also explores the 60
story also functions as 139
story also included the 62
story also includes an 42
story also includes the 144
story also involves the 119
story also portrays the 49
story also presents the 47
story also provides an 240
story also provides the 68
story also referred to 46
story also reflects the 499
story also reminded me 45
story also suggests the 169
story bears evidence of 51
story ends abruptly at 44
story from washington on 60
story have happened in 45
story here referred to 161
story just happened to 41
story just referred to 152
story line concerns the 90
story line consists of 42
story line involves the 55
story made headlines in 219
story made possible by 59
story much emphasis is 73
story must probably be 42
story must therefore be 199
story runs parallel to 158
story runs somewhat as 61
story till midnight to 150
story told concerning the 71
story told entirely in 94
story well deserves to 154
story went straight to 50
story were confined to 42
story were disposed of 43
story were included in 60
story were inspired by 161
story were supposed to 102
story what happened to 78
story when compared to 52
story when discussing the 44
story will continue in 95
story will continue to 473
story will interest the 48
story will probably be 965
story will remember the 51
story will therefore be 74
stout cord attached to 81
stout rope attached to 107
stout silk ligature is 82
stout string attached to 57
straw rope attached to 40
stream just opposite the 53
stream made possible by 47
stream must therefore be 68
stream runs alongside the 63
stream runs parallel to 124
stream some distance to 180
stream will continue to 273
stream will probably be 75
strings were attached at 42
strings were attached to 1207
strings were fastened at 62
strings were fastened to 142
strings were replaced by 60
strings were supposed to 59
strings were vibrated by 41
strip mall anchored by 47
strip mining operation is 51
strip those functions of 74
strip your opponent of 43
strong acid catalyst is 52
strong acid catalyst to 51
strong acid required to 117
strong acid secreted by 46
strong anion exchanger in 57
strong army consisting of 61
strong band centered at 72
strong base required to 109
strong base titration is 75
strong body followed in 45
strong case supporting the 61
strong cord attached to 145
strong cord fastened to 62
strong early interest in 86
strong fort commanding the 44
strong fort defended the 46
strong fort situated on 51
strong from exploiting the 62
strong from oppressing the 842
strong hand confined the 105
strong hill fortress of 78
strong hope mastered my 43
strong hope pervaded the 45
strong hues obtained by 41
strong ideas concerning the 46
strong line attached to 51
strong link connecting the 54
strong love interest in 61
strong male presence in 128
strong must flourish by 114
strong name consists of 84
strong oral tradition in 199
strong oral tradition of 272
strong peace movement in 106
strong peer pressure on 48
strong peer pressure to 288
strong rope attached to 153
strong rope fastened to 42
strong salt solutions in 72
strong salt solutions or 49
strong silk ligature is 74
strong spring attached to 74
strong steam redolent of 88
strong thread attached to 46
strong ties restrain my 51
strong town situated in 43
strong town situated on 80
strong town situated to 52
strong union movement in 105
strong union presence in 93
strong veil preventing the 55
strong were ambitious of 110
strong when compared to 273
strong will continue to 58
strong will directed to 99
strong wind buffeted the 56
strong wind freshening the 43
stuck blue gelatine on 50
stuck into crevices in 46
stuck their bayonets in 40
studio once occupied by 49
study also analyzed the 224
study also analyzes the 188
study also assessed the 561
study also assesses the 94
study also attempts to 1034
study also comments on 46
study also compared the 974
study also compares the 173
study also confirms the 1067
study also contains an 114
study also contains the 53
study also employed the 47
study also examined the 4425
study also examines the 1220
study also explains the 56
study also explored the 452
study also explores the 428
study also extended the 40
study also included an 816
study also included the 1008
study also includes an 293
study also includes the 426
study also indicate the 59
study also intended to 64
study also involved an 91
study also involved the 130
study also involves the 97
study also mentioned the 42
study also outlines the 52
study also presents an 83
study also presents the 99
study also proposes to 49
study also provided an 235
study also provided the 175
study also provides an 486
study also provides the 224
study also provides us 49
study also questions the 82
study also referred to 110
study also reflects the 121
study also reported an 148
study also reported no 71
study also reported on 240
study also reported the 235
study also resulted in 364
study also reviewed the 76
study also stressed the 127
study also stresses the 137
study also suggests an 89
study also suggests the 723
study also supports the 837
