gaff and head braces 53
great and how varied 113
great and its duties 42
great and its effect 69
great and long building 43
great and long houses 48
great and new planet 88
great and new system 89
great and new volume 54
great and not always 133
great and not little 45
great and not merely 78
great and not wholly 61
great and real object 40
great and that seemed 91
great and they should 51
great and too common 70
great and too costly 65
great and too humble 83
great and too little 191
great and too obvious 110
great and too pressing 98
great and too recent 66
great and too remote 65
great and too strange 72
great and too sudden 334
great and too varied 129
great and too various 56
great and two lesser 75
great and yet greater 85
great and yet nobody 49
great and you should 76
great are his powers 44
great are his riches 52
great are his wisdom 118
great are its powers 100
great are not always 143
great are not tender 62
great art and caution 89
great art and secret 316
great art and thought 66
great art and wisdom 46
great art has always 200
great art has something 63
great art was created 64
great art with symbol 103
great awe and horror 88
great awe and terror 62
great awe and wonder 372
great bay with rivers 60
great being who created 164
great being who formed 83
great big fat fellow 43
great box for ladies 77
great but his crimes 115
great but not always 68
great but not greater 60
great but that slight 131
great cry all through 43
great cry and little 650
great cry rang through 51
great cry rings rippling 40
great cry was raised 403
great day for canada 66
great day for england 195
great day for europe 55
great day for france 244
great day for hockey 61
great day for little 42
great day for visiting 66
great day had dawned 192
great day has dawned 98
great day with absurd 105
great deal all through 82
great deal and always 385
great deal and another 59
great deal and became 239
great deal and become 146
great deal and changed 41
great deal and enjoys 40
great deal and gained 91
great deal and helped 114
great deal and learned 347
great deal and looked 190
great deal and needed 51
great deal and played 71
great deal and proved 44
great deal and seemed 224
great deal and should 167
great deal and showed 110
great deal and talked 326
great deal and taught 46
great deal and thought 262
great deal and wanted 128
great deal and wished 44
great deal and without 71
great deal and worked 127
great deal but always 54
great deal but enough 109
great deal but seldom 56
great deal can depend 58
great deal can happen 649
great deal does depend 72
great deal for another 57
great deal for anyone 91
great deal for england 63
great deal for english 54
great deal for france 70
great deal for itself 56
great deal for little 135
great deal for modern 90
great deal for myself 185
great deal for nature 46
great deal for public 60
great deal for reasons 57
great deal for someone 95
great deal for something 77
great deal had already 448
great deal had changed 1083
great deal had fallen 53
great deal has already 2909
great deal has always 72
great deal has become 104
great deal has changed 2129
great deal has indeed 56
great deal has lately 85
great deal has passed 58
great deal has struck 45
great deal lay behind 85
great deal may depend 554
great deal may happen 338
great deal men should 298
great deal not merely 47
great deal she wanted 49
great deal that appears 112
great deal that belongs 86
great deal that needed 141
great deal that nobody 64
great deal that passed 40
great deal that passes 249
great deal that seemed 127
great deal that should 199
great deal that summer 309
great deal that winter 145
great deal this summer 477
great deal this winter 285
great deal too active 68
great deal too anxious 43
great deal too choice 157
great deal too clever 375
great deal too common 57
great deal too exciting 59
great deal too freely 69
great deal too highly 77
great deal too humane 58
great deal too little 722
great deal too lively 72
great deal too modest 56
great deal too narrow 85
great deal too pretty 233
great deal too serious 82
great deal too severe 52
great deal too simple 54
great deal too violent 57
great deal was already 216
great deal was always 73
great deal was gained 201
great deal was learned 1280
great deal was needed 117
great deal was thought 112
great deal was wasted 47
great deal with changes 50
great deal with little 192
great deal with regard 443
great deal with various 76
great deal you should 67
great dean and second 78
great doth not depend 56
great ease and little 782
great ease and luxury 106
great ease and plenty 207
great ease and profit 58
great ease and relief 76
great ease and safety 390
great ease and singular 42
great ease and spirit 119
great ease and strength 47
great ease and without 196
great ease that befell 56
great eating and drinking 252
great end and design 2514
great end and motive 49
great end and object 3462
great end and office 100
great end that should 48
great end was gained 53
great eye for detail 370
great eye for talent 111
great eye that stares 45
great fear and anguish 125
great fear and caution 90
great fear and dismay 58
great fear and hatred 108
great fear and horror 147
great fear and misery 93
great fear and outcry 44
great fear and sorrow 100
great fear and terror 588
great fear and wonder 251
great fear had fallen 78
great fear had seized 67
great fear that besets 47
great fear that someone 45
great fear that something 96
great for any further 49
great for any genius 70
great for any mortal 221
great for any person 161
great for any serious 53
great for her already 106
great for her feeble 62
great for her strength 416
great for his bodily 52
great for his feeble 65
great for his genius 50
great for his income 69
great for his little 54
great for his powers 259
great for his spirit 44
great for his strength 932
great for his virtue 48
great for its powers 94
great for its strength 287
great for one person 561
great for our family 57
great for our strength 197
great for this little 41
great for two reasons 186
great fun and always 49
great fun and highly 79
great fun for adults 55
great gap had opened 44
great gap that exists 209
great god and creator 149
great god our creator 56
great god that formed 163
great god was called 51
great god was pleased 57
great god who created 407
great god who seemed 45
great had now become 57
great hap and safety 43
great head and little 131
great head and looked 136
great head and turned 49
great head was raised 41
great heap and sneers 43
great heat and energy 211
great heat and little 124
great heat and passion 212
great heat and severe 55
great heat and swelling 52
great heat and violent 45
great heat and without 42
great heat had passed 61
great heat with little 53
great idea and should 45
great idea and wanted 41
great idea for anyone 44
great idea for something 50
great job and should 50
great job for someone 75
great joy and blessing 318
great joy and elation 59
great joy and emotion 56
great joy and melody 140
great joy and praise 67
great joy and profit 83
great joy and relief 2433
great joy and solace 361
great joy and sorrow 192
great joy and strength 84
great joy and without 51
great joy and wonder 388
great joy that filled 68
great kings and chiefs 47
great kings and kingdoms 59
great kings and leaders 62
great kings and mighty 128
great kings and queens 404
great kings and rulers 72
great leap and landed 85
great leap and rattle 80
great man and almost 41
great man and another 62
great man and artist 92
great man and become 61
great man and master 104
great man and patriot 68
great man and should 68
great man and teacher 80
great man and thinker 48
great man and trader 55
great man and writer 56
great man are traits 53
great man can become 55
great man can choose 45
great man can regard 87
great man for system 79
great man had already 153
great man had always 54
great man had arisen 142
great man had become 118
great man had chosen 80
great man had fallen 806
great man had formed 82
great man had gained 89
great man had indeed 59
great man had passed 312
great man had spoken 158
great man had treated 50
great man had turned 88
great man has already 136
great man has always 154
great man has arisen 57
great man has become 94
great man has called 71
great man has fallen 1162
great man has passed 286
great man has raised 41
great man hath fallen 230
great man hath thought 81
great man long before 45
great man may modify 63
great man that proper 42
great man that should 41
great man was almost 60
great man was already 93
great man was always 172
great man was buried 125
great man was called 73
great man was engaged 60
great man was forced 73
great man was indeed 41
great man was placed 41
great man was pleased 72
great man was safely 51
great man was shaken 59
great man was silent 46
great man was standing 63
great man was treated 65
great man was william 54
great man was without 91
great man who always 76
great man who became 62
great man who called 137
great man who changed 49
great man who created 65
great man who fought 62
great man who guided 45
great man who guides 56
great man who helped 60
great man who neither 121
great man who passed 58
great man who played 41
great man who scorns 75
great man who served 52
great man who should 123
great man who stands 95
great man who taught 44
great man who thought 89
great man who wanted 70
great man who wished 42
great man who writes 52
great man with another 60
great man with silent 69
great man you mention 45
great men all remind 9399
great men and actions 82
great men and chiefs 94
great men and choose 49
great men and common 72
great men and events 816
great men and famous 240
great men and fathers 50
great men and greater 56
great men and heroic 91
great men and higher 80
great men and judges 68
great men and ladies 171
great men and leaders 291
great men and learned 123
great men and lesser 48
great men and little 801
great men and lovely 62
great men and mighty 239
great men and nations 135
great men and nobles 356
great men and public 139
great men and rulers 142
great men and saints 128
great men and snakes 92
great men and stirring 148
great men are almost 191
great men are always 582
great men are before 46
great men are buried 237
great men are called 101
great men are formed 86
great men are labels 65
great men are merely 79
great men are modest 50
great men are needed 70
great men are outdoing 49
great men are rarely 75
great men are seldom 149
great men are simple 63
great men can excite 50
great men had already 70
great men had arisen 46
great men had become 45
great men had fallen 83
great men had hardly 55
great men had passed 48
great men had tended 46
great men has always 45
great men has become 46
great men long before 59
great men oft remind 192
great men than sparta 64
great men than venice 64
great men was becoming 49
great men who aspire 73
great men who became 111
great men who created 115
great men who decide 84
great men who figure 41
great men who filled 55
great men who follow 255
great men who formed 291
great men who fought 294
great men who framed 354
great men who govern 44
great men who guided 94
great men who helped 225
great men who passed 41
great men who played 66
great men who seemed 75
great men who served 108
great men who shaped 241
great men who should 74
great men who signed 69
great men who sought 72
great men who strove 46
great men who taught 47
great men who thought 58
great men who worked 113
great new oil fields 57
great nor too little 383
great ode not wholly 62
great one for public 41
great our dear friend 40
great owl with yellow 80
great pith and moment 8975
great poet and artist 332
great poet and critic 384
great poet and master 62
great poet and mystic 349
great poet and patriot 886
great poet and teacher 106
great poet and thinker 1016
great poet and warrior 47
great poet and writer 291
great poet had already 47
great poet had arisen 189
great poet has called 65
great poet has placed 44
great poet has something 47
great poet was raised 42
great poet who appears 154
great read for anyone 111
great red and purple 63
great red and yellow 348
great seal and signed 63
great seal for erecting 193
great seal for refusing 65
great seal was broken 48
great seal was issued 99
great seal was placed 124
great sex with someone 66
great sin and misery 60
great sin that should 55
great sob she wished 82
great son and teacher 50
great song that should 50
great sum was raised 66
great that all thought 101
great that all traces 55
great that any further 57
great that but little 368
great that death occurs 43
great that each person 79
great that his answer 55
great that his brother 40
great that his family 49
great that his fellow 118
great that his opinion 45
great that his speech 61
great that its effect 90
great that long before 46
great that not enough 160
great that one almost 65
great that one hardly 73
great that one person 67
great that one should 272
great that one simply 43
great that one writer 55
great that she almost 167
great that she became 145
great that she dreaded 58
great that she forgot 167
great that she hardly 63
great that she lingered 63
great that she needed 41
great that she seemed 160
great that she should 169
great that she simply 53
great that she thought 209
great that she turned 88
great that she wanted 124
great that she wished 69
great that they affect 61
great that they agreed 42
great that they almost 239
great that they always 63
great that they amount 45
great that they became 212
great that they become 436
great that they called 74
great that they caused 55
great that they choose 56
great that they demand 59
great that they exceed 125
great that they extend 57
great that they failed 65
great that they filled 76
great that they forgot 87
great that they formed 112
great that they hardly 57
great that they looked 70
great that they needed 89
great that they passed 53
great that they prefer 147
great that they rarely 63
great that they refuse 56
great that they render 116
great that they seemed 270
great that they should 699
great that they simply 138
great that they sought 40
great that they stayed 40
great that they tended 47
great that they thought 200
great that they threaten 102
great that they turned 188
great that they wanted 93
great that they wished 50
great that this factor 72
great that this should 42
great that you should 196
great things and become 46
great things and little 458
great things are always 128
great things are before 177
great things are little 41
great things are silent 45
great things are simple 232
great things are spoken 127
great things can happen 524
great things can seldom 74
great things for canada 69
great things for christ 251
great things for england 168
great things for english 42
great things for europe 69
great things for france 279
great things for little 40
great things for myself 270
great things for thyself 3105
great things had already 44
great things may happen 114
great things that christ 90
great things that elisha 343
great things that govern 53
great things that happen 153
great things that should 56
great things with armies 53
great things with little 179
great use and esteem 111
great use and mention 126
great use and profit 173
great use and should 44
great use for draining 81
great use for future 52
great use for steering 45
great use with regard 55
great war being fought 54
great war for empire 186
great war had become 64
great war had broken 117
great war had passed 56
great war has caused 78
great war has taught 60
great war was fought 366
great war was something 43
great war with england 145
great war with france 2326
great war with greater 72
great war with sparta 227
great was her anguish 76
great was her desire 514
great was her dismay 87
great was her emotion 219
great was her fright 63
great was her horror 150
great was her native 77
great was her relief 325
great was her sorrow 224
great was her terror 234
great was her wonder 48
great was his anguish 143
great was his belief 106
great was his desire 1429
great was his dismay 258
great was his effort 56
great was his emotion 440
great was his energy 73
great was his esteem 95
great was his fright 162
great was his genius 184
great was his hatred 220
great was his horror 247
great was his impact 85
great was his mental 158
great was his misery 78
great was his opinion 49
great was his passion 337
great was his regard 128
great was his relief 447
great was his renown 525
great was his repute 69
great was his reward 78
great was his sorrow 212
great was his spirit 46
great was his strength 472
great was his talent 103
great was his terror 583
great was his vanity 57
great was his virtue 40
great was his weight 52
great was his wisdom 90
great was his wonder 75
great was its actual 56
great was its agency 51
great was its effect 146
great was its extent 81
great was its impact 82
great was its strength 164
great was its weight 78
great was our desire 102
great was our dismay 49
great was our famine 246
great was our mutual 74
great was our relief 180
great was our sorrow 61
great was our terror 47
great was this demand 58
great was this desire 51
great was this effect 79
great was this influx 49
great way off indeed 44
great wig that passes 63
great wings and soared 60
great wit and genius 79
great wit and little 44
great wit and policy 58
great wit and spirit 137
great wit and talent 43
great wit and useful 44
great wit and wisdom 110
great with too little 120
great zeal and desire 302
great zeal and effect 228
great zeal and effort 45
great zeal and energy 1087
great zeal and fervor 112
great zeal and little 181
great zeal and spirit 299
great zeal and talent 45
great zeal and untiring 75
great zeal and wisdom 54
great zeal but little 65
great zeal for almost 57
great zeal for reform 97
grew and new states 61
grew and she became 117
grew and then shrank 51
grew and they became 214
grew and was joined 42
grew and was passed 44
grew big and bright 150
grew big with fright 67
grew big with wonder 477
grew dim and dimmer 71
grew fat and flabby 41
grew fat and kicked 221
grew fat and wanton 152
grew fat with famine 47
grew for two reasons 74
grew hot and earnest 55
grew hot and fierce 71
grew hot and furious 61
grew hot and hotter 105
grew hot and sticky 63
grew hot and stifling 61
grew hot and stuffy 132
grew hot and sultry 58
grew hot and thirsty 44
grew long and cozening 50
grew long and matted 126
grew long and narrow 54
grew long and shaggy 144
grew old and became 164
grew old and broken 84
grew old and feeble 728
grew old and infirm 1063
grew old and passed 143
grew old and senile 42
grew old and unable 42
grew old men before 75
grew old she became 67
grew old they became 41
grew red and looked 89
grew red and redder 71
grew red with passion 118
grew sad and lonely 52
grew sad and silent 104
grew that they should 67
grew thin and feeble 62
grew thin and hollow 89
grew thin and sickly 41
grew thin and silent 110
grew thin and yellow 95
grew wan with watching 65
grew weak and became 44
grew weak and feeble 43
grew weak and languid 42
grew weak with relief 43
grew wet and sticky 43
grew wings and became 45
grew with each decade 80
grew with each minute 139
grew with each moment 135
grew with each second 154
grew with his strength 71
grid does not affect 79
grid does not become 55
grid does not extend 53
grid was then placed 49
grid with each square 51
grim death and grinning 102
grim hue did always 63
grim with one another 111
grin and say something 54
grin and she smiled 94
grin and then turned 135
grin did not falter 82
grin had not changed 56
grin that had always 111
grin that had become 43
grin that was almost 439
grin that was spreading 66
grin with his little 102
grip and ran toward 60
grip and was dragging 70
grip did not lessen 66
grip did not loosen 258
grip has her memory 78
grip that was almost 133
grip was not gentle 109
grow and are formed 69
grow and are killed 53
grow and are likely 53
grow and bear fruits 130
grow and can become 50
grow and get better 391
grow and get bigger 99
grow and get larger 77
grow and get strength 83
grow and has become 144
grow and may become 138
grow and then divide 109
grow and then shrink 98
grow and they become 56
grow and thus become 45
grow and yet remain 40
grow big and become 56
grow big with wonder 62
grow dim and dimmer 55
grow dim and vanish 160
grow dim with watching 63
grow fat and become 129
grow fat and flabby 44
grow for long periods 286
grow for two reasons 134
grow hay for winter 41
grow her own cotton 49
grow his own plants 92
grow its own cotton 70
grow its own oranges 78
grow its own rubber 47
grow its own supply 56
grow long and become 52
grow long and matted 121
grow long and narrow 61
grow long and shaggy 211
grow long and tangled 66
grow mad and valiant 78
grow near one another 176
grow not too potent 222
grow not two inches 59
grow old and become 424
grow old and bitter 91
grow old and feeble 796
grow old and infirm 917
grow old and lonely 78
grow old and mellow 99
grow old and perish 539
grow old and remain 46
grow old and retire 195
grow old and senile 144
grow old and sickly 48
grow old and stupid 85
grow old and suffer 97
grow old and unable 67
grow old and vanish 73
grow old long before 96
grow old they become 279
grow old they should 83
grow old with someone 130
grow our own barley 57
grow out and around 45
grow out and become 98
grow out and branch 43
grow red and tearful 42
grow them for market 40
grow too long before 93
grow weak and become 58
grow weak and feeble 70
grow weak and flabby 72
grow weak and sickly 49
grow weak with sorrow 230
grow wings and become 82
grow with and through 115
grow with but little 51
grow with each decade 42
grow with one another 123
gulf that had already 78
gulf that had always 193
gulf that had arisen 97
gulf that had opened 745
gulf that had yawned 66
gulf that has always 73
gulf that has arisen 80
gulf that has opened 843
gulf that now exists 81
gulf that was widening 50
gulp and then another 41
gums and easy bruising 48
gums and gum resins 92
guns and air rifles 121
guns and all manner 64
guns and car chases 49
guns and gun mounts 88
guns and gun owners 105
guns and gun powder 252
guns and long knives 210
guns and new battle 49
guns and not enough 111
guns and one cannon 168
guns and one mortar 473
guns and one pistol 70
guns and one section 54
guns and ran toward 54
guns and too little 54
guns and two cannon 195
guns and two maxims 89
guns and two rifles 53
guns and two rocket 153
guns and two trench 45
guns and two twelve 107
guns and was manned 140
guns are all loaded 121
guns are being placed 106
guns are not better 194
guns are not enough 100
guns are not likely 40
guns are not loaded 195
guns are now active 53
guns but two behind 43
guns did not always 64
guns did not arrive 174
guns did not batter 70
guns did not become 42
guns did not exceed 94
guns going off around 353
guns going off wildly 48
guns had not spoken 64
guns that are loaded 55
guns that had already 42
guns that had become 50
guns that had caused 70
guns that had fallen 76
guns that had killed 84
guns that had opened 70
guns they did rattle 45
guns they had hidden 45
guns they had seized 54
guns too that passed 40
guns who are always 65
guns with any effect 61
guns with them unless 66
guru and his family 41
guru and his teachings 54
gush out with waters 627
gust had not passed 54
gust that has robbed 51
guys and they looked 43
guys are all pretty 91
guys are doing something 95
guys are going through 386
guys are not afraid 98
guys are not always 148
guys are not around 130
guys are not planning 44
guys are not serious 55
guys are not stupid 139
guys are old enough 57
guys can not afford 125
guys can not figure 53
guys can not handle 211
guys did not always 144
guys did not matter 42
guys did not notice 102
guys did not realize 70
guys for that matter 42
guys that are always 46
guys that got killed 88
guys that hang around 123
guys that hung around 112
guys who are afraid 75
guys who are already 133
guys who are always 264
guys who are better 134
guys who are bigger 50
guys who are fighting 57
guys who are pretty 47
guys who are standing 40
guys who can handle 43
guys who can relate 55
guys who get caught 44
guys who got caught 45
guys who got killed 109
guys who had already 127
guys who had become 49
guys who had fought 72
guys who had gotten 116
guys who had helped 59
guys who had killed 59
guys who had played 198
guys who had served 48
guys who had worked 190
guys who hang around 443
guys who hung around 562
guys who run around 43
guys who sat around 41
guys who sit around 71
guys who was always 109
guys you hang around 88
guys you see around 210
