earned an approving nod 44
evils of fascism and 336
evils of foreign war 157
evils of history and 51
evils of history are 45
evils of ireland are 133
evils of jealousy and 90
evils of liberty and 148
evils of mankind and 91
evils of mankind are 88
evils of marriage and 45
evils of marxism and 53
evils of misrule and 56
evils of neglect and 55
evils of poverty and 1903
evils of poverty are 348
evils of present day 79
evils of private war 70
evils of religion and 104
evils of science and 49
evils of secrecy and 107
evils of serfdom and 144
evils of slavery and 3340
evils of slavery are 609
evils of slavery but 101
evils of slavery can 44
evils of slavery did 44
evils of slavery for 142
evils of slavery had 184
evils of slavery may 45
evils of slavery than 97
evils of slavery that 474
evils of slavery was 272
evils of slavery with 99
evils of society and 1147
evils of society are 813
evils of society but 68
evils of society can 192
evils of society had 46
evils of society may 60
evils of society than 76
evils of society that 186
evils of society was 87
evils of society with 70
evils of strikes and 58
evils of suffering and 90
evils of tampering with 45
evils of tobacco and 216
evils of tyranny and 483
evils of tyranny are 44
evils of violence and 183
evils of warfare and 84
evils of whiskey and 44
evils or diseases that 45
evils the citizen had 68
evils the country had 47
evils the country was 59
evils the statute was 79
evils to contend with 990
evils we deplore are 44
evoke an intense and 45
evoke the emotions and 74
evoke the emotions that 165
evoke the gracious and 55
evoke the history and 43
evoke the illusion that 47
evoke the mystery and 100
evoke the reactions that 42
evoke the respect and 135
evoke the sympathy and 128
evoking the emotions that 184
exact an analogy with 45
exact in complying with 66
exact in everything that 100
exact in exchange for 54
exact in observing all 51
exact in observing them 84
exact in receiving and 48
exact or receive any 87
exact the penalty for 186
exact the precise sum 44
exact the promise that 83
exact the respect due 50
exalt or degrade him 124
exalt or degrade our 95
exalt the courage and 92
exalt the dignity and 210
exalt the emotions and 50
exalt the freedom and 50
exalt the majesty and 53
exalt the present and 268
exalt the unworthy and 55
exalt the valleys and 49
exalt the variety and 52
exalt the virtues and 62
exams the following year 129
exams to prepare for 277
exams to qualify for 450
excel at certain things 54
excel at everything and 44
excel at everything she 49
excel at everything they 64
excel at everything you 52
excel in college and 64
excel in conduct and 140
excel in decency and 155
excel in dignity and 85
excel in everything and 104
excel in everything she 203
excel in everything that 226
excel in everything they 359
excel in everything you 69
excel in language and 83
excel in quality and 275
excel in research and 57
excel in science and 789
excel in studies and 42
excel the italians are 42
excel the natural with 62
exert an elevating and 127
exert an immense and 66
exert an unequal and 46
exert in resisting them 52
exert no control and 43
exert the control that 144
exert the greatest and 100
exert the talents and 76
exile at avignon and 71
exile by reminding him 58
exile in america and 286
exile in america for 58
exile in avignon and 58
exile in babylon and 641
exile in babylon for 86
exile in babylon had 65
exile in babylon that 98
exile in babylon was 130
exile in babylon with 54
exile in belgium and 119
exile in britain and 331
exile in britain for 76
exile in central asia 414
exile in company with 48
exile in corsica and 42
exile in denmark and 68
exile in exchange for 109
exile in florida and 52
exile in germany and 344
exile in germany for 49
exile in germany with 42
exile in holland and 374
exile in holland for 104
exile in holland had 45
exile in holland with 88
exile in ireland and 115
exile in ireland for 76
exile in jamaica and 73
exile in tanzania and 69
exile in thailand and 68
exile in uruguay and 72
exile of himself and 62
exile of napoleon and 46
exile of napoleon iii 53
exile of trotsky and 51
exile or tribute was 84
exile the following year 511
exile the previous year 72
exile to babylon and 137
exile to babylon was 47
exile to central asia 51
exile to reclaim his 57
exist as artists not 45
exist as between one 57
exist as liquids and 69
exist as natural and 49
exist as objects and 62
exist as objects for 120
exist as subject and 122
exist at national and 94
exist at present and 726
exist at present any 187
exist at present are 469
exist at present but 186
exist at present can 121
exist at present for 633
exist at present that 123
exist at present two 102
exist at present with 72
exist at regional and 47
exist in advance and 57
exist in america and 538
exist in america are 59
exist in america for 92
exist in america than 48
exist in america that 101
exist in ancient and 75
exist in animals and 254
exist in animals that 171
exist in arizona and 55
exist in bacteria and 112
exist in balance with 250
exist in belgium and 105
exist in britain and 503
exist in britain for 69
exist in british and 42
exist in central and 308
exist in central asia 288
exist in chicago and 56
exist in chinese and 71
exist in colombia and 54
exist in comfort and 56
exist in comfort with 104
exist in company with 325
exist in complex and 78
exist in concert with 200
exist in contact with 1272
exist in culture and 57
exist in denmark and 107
exist in dialogue with 123
exist in european and 69
exist in everything and 41
exist in everything that 116
exist in exchange for 63
exist in federal and 44
exist in federal law 50
exist in finland and 67
exist in florida and 59
exist in freedom and 126
exist in general and 76
exist in general for 67
exist in germany and 581
exist in germany any 43
exist in germany are 46
exist in germany for 94
exist in germany that 42
exist in germany two 40
exist in harmony and 529
exist in harmony with 2014
exist in himself and 84
exist in history and 163
exist in history are 55
exist in holland and 57
exist in infants and 83
exist in ireland and 144
exist in ireland for 55
exist in islamic law 60
exist in jamaica and 43
exist in language and 133
exist in liquids and 80
exist in mammals and 56
exist in markets for 56
exist in markets that 40
exist in markets with 53
exist in material things 121
exist in morocco and 43
exist in museums and 184
exist in national and 78
exist in national law 94
exist in natural and 43
exist in northern and 66
exist in northern new 60
exist in numbers and 73
exist in numbers that 114
exist in numbers too 58
exist in objects and 76
exist in persons and 55
exist in persons who 296
exist in persons with 150
exist in physics and 46
exist in poverty and 150
exist in present day 124
exist in private and 80
exist in relation and 57
exist in relation with 166
exist in research and 85
exist in schools and 252
exist in schools for 65
exist in schools that 126
exist in schools with 42
exist in science and 69
exist in simpler and 46
exist in singapore and 64
exist in society and 895
exist in society any 40
exist in society are 150
exist in society for 67
exist in society that 156
exist in society with 57
exist in solution and 256
exist in solution but 54
exist in solution with 120
exist in southeast asia 743
exist in southern and 56
exist in spanish and 111
exist in systems that 167
exist in systems with 68
exist in thailand and 75
exist in thoughts and 40
exist in tissues and 40
exist in variety too 101
exist in versions for 60
exist in virginia and 56
exist is because they 72
exist it follows that 76
exist no grounds for 166
exist of computing that 75
exist of enforcing this 67
exist or because they 262
exist or develop with 46
exist or succeed one 52
exist the following two 58
exist the following year 93
exist the instant they 74
exist to account for 1467
exist to achieve this 291
exist to address them 51
exist to address this 146
exist to believe that 916
exist to capture and 44
exist to collect and 64
exist to compete with 76
exist to confirm that 153
exist to confirm this 231
exist to control and 101
exist to control this 44
exist to correct for 76
exist to destroy each 79
exist to develop and 154
exist to develop new 57
exist to educate all 83
exist to educate and 43
exist to enforce them 49
exist to explain and 44
exist to explain how 205
exist to explain this 374
exist to explain why 265
exist to glorify god 75
exist to justify its 45
exist to justify this 70
exist to monitor and 164
exist to perform this 186
exist to prevent and 71
exist to prevent any 92
exist to prevent its 66
exist to prevent them 84
exist to prevent this 210
exist to produce and 78
exist to produce them 49
exist to produce this 59
exist to promote and 225
exist to protect all 58
exist to protect and 309
exist to protect both 73
exist to protect our 77
exist to protect them 197
exist to protect you 84
exist to provide any 41
exist to provide for 922
exist to provide that 188
exist to provide them 56
exist to provide this 155
exist to provide you 49
exist to receive and 48
exist to resolve this 43
exist to satisfy our 59
exist to satisfy this 69
exist to suggest that 2438
exist to support and 224
exist to support any 120
exist to support both 93
exist to support each 76
exist to support its 99
exist to support our 40
exist to support that 167
exist to support them 186
exist to support this 1064
exist to suspect that 147
exist to sustain and 40
exist to testify that 94
exist to welcome him 60
exiting the program and 77
exiting the vehicle and 61
exits the nucleus and 63
exits the program and 165
exits the vehicle and 53
expel an intruding and 70
expel or suspend any 232
expel the alcohol and 72
expel the bravest men 98
expel the british and 322
expel the british was 41
expel the chinese and 58
expel the germans and 98
expel the invader and 87
expel the jesuits and 177
expel the manchus and 52
expel the mercury and 44
expel the remaining air 54
expel the russians and 79
expel the spanish and 63
expel the usurper and 60
expel the vitiated air 57
extol the bravery and 44
extol the charity and 48
extol the courage and 61
extol the dignity and 42
extol the ingenuity and 44
extol the virtues and 670
extra is allowed for 86
extra is charged for 168
extra the damsels are 63
extra to account for 102
extra to provide for 56
