wafer curvature technique 213
whose inventive faculties 98
whose inventive resources 51
whose irregular movements 43
whose judgments determine 58
whose kinematic viscosity 151
whose knowledge consisted 115
whose knowledge qualifies 101
whose knowledge surpasses 58
whose leadership abilities 121
whose leadership consisted 121
whose leadership qualities 230
whose legendary reputation 57
whose libraries contained 60
whose machinery disturbed 107
whose magnitude indicates 60
whose malignant influence 303
whose malignity resembled 46
whose managerial abilities 49
whose masculine character 42
whose masculine qualities 53
whose masterful compassion 59
whose matchless eloquence 76
whose medicinal qualities 89
whose metabolic processes 304
whose migratory movements 58
whose miserable appearance 144
whose miserable conditions 46
whose miserable existence 260
whose misguided followers 42
whose moderation sometimes 62
whose molecular dimensions 69
whose molecular mechanism 44
whose molecular structure 1208
whose molecules contained 52
whose molecules dissociate 89
whose momentary existence 43
whose momentary occupants 251
whose movements indicated 119
whose myocardial infarction 60
whose mysteries transpire 51
whose mysterious appearance 84
whose mysterious brilliancy 90
whose mysterious existence 109
whose mysterious faculties 76
whose mysterious influence 90
whose mysterious movements 72
whose mysterious operations 53
whose narrative structure 216
whose narrative technique 59
whose necessary avocations 45
whose necessary conditions 54
whose necessary existence 124
whose normative character 44
whose nucleotide sequences 150
whose numerical magnitude 83
whose objective conditions 88
whose objective existence 326
whose objective interests 201
whose obstinate adherence 77
whose occasional appearance 82
whose occasional outbursts 70
whose occasional residence 80
whose occupation consisted 246
whose operations continued 42
whose operations transcend 68
whose opportune appearance 101
whose opposition proceeded 40
whose ordinates represent 649
whose orthogonal projection 79
whose outspoken criticism 102
whose outspoken opposition 66
whose outstanding abilities 117
whose outstanding character 50
whose outstanding collection 46
whose outstanding qualities 228
whose ownership interests 172
whose ownership structure 67
whose painstaking researches 124
whose parameter estimates 198
whose paramount influence 90
whose paramount interests 52
whose paramount objective 45
whose passionate eloquence 72
whose passionate intensity 59
whose pastorate continued 146
whose patrimony consisted 56
whose patriotism consisted 185
whose patronage consisted 71
whose patronage supported 65
whose penetrating criticism 72
whose penetrating influence 46
whose penetrating intellect 116
whose perceived interests 103
whose perfectly preserved 49
whose perfidious barbarity 42
whose perfidious intrigues 83
whose perihelion distances 102
whose periodical revolution 49
whose permanent allegiance 45
whose permanent collection 56
whose permanent existence 256
whose permanent influence 46
whose permanent interests 93
whose permanent population 101
whose permanent possession 46
whose permanent residence 805
whose permanent residents 70
whose permanent secretary 121
whose pernicious doctrines 77
whose pernicious influence 467
whose perpetual virginity 53
whose persevering fortitude 137
whose personnel consisted 91
whose pervasive influence 182
whose perverted instincts 53
whose poisonous influence 63
whose poisonous qualities 68
whose political abilities 303
whose political adherence 73
whose political affiliation 295
whose political allegiance 525
whose political associates 43
whose political association 51
whose political attitudes 621
whose political awareness 261
whose political campaigns 47
whose political character 644
whose political commissar 63
whose political complexion 199
whose political conditions 83
whose political connection 103
whose political destinies 110
whose political dimensions 59
whose political discourse 73
whose political doctrines 261
whose political dominance 87
whose political domination 51
whose political economies 62
whose political engagement 72
whose political existence 923
whose political expression 279
whose political faculties 53
whose political foundation 45
whose political frontiers 51
whose political hostility 54
whose political ideologies 141
whose political influence 2836
whose political instincts 383
whose political integrity 213
whose political intentions 58
whose political interests 1608
whose political intrigues 100
whose political judgments 62
whose political knowledge 239
whose political landscape 57
whose political leadership 487
whose political loyalties 442
whose political machinery 71
whose political moderation 67
whose political motivation 70
whose political objective 189
whose political opponents 78
whose political opposition 88
whose political pamphlets 40
whose political persuasion 101
whose political practices 61
whose political priorities 53
whose political processes 79
whose political prospects 78
whose political relevance 78
whose political reputation 385
whose political researches 126
whose political resources 75
whose political stability 247
whose political structure 446
whose political struggles 76
whose political successes 48
whose political supremacy 101
whose political sympathies 1574
whose political traditions 206
whose political viewpoint 81
whose population comprised 67
whose population comprises 141
whose population consisted 512
whose population contained 90
whose population continued 74
whose population continues 109
whose population densities 138
whose population possesses 45
whose population structure 63
whose portraits presented 85
whose posterity continued 177
whose posterity possessed 57
whose posthumous collection 51
whose posthumous influence 48
whose posthumous reputation 119
whose practical abilities 86
whose practical conviction 59
whose practical expression 86
whose practical influence 193
whose practical interests 60
whose practical knowledge 1124
whose practical political 92
whose practical realization 85
whose practical relevance 66
whose precarious existence 160
whose precocious intellect 47
whose predatory excursions 40
whose predatory incursions 59
whose predatory instincts 220
whose preferred candidate 70
whose premature departure 45
whose previously published 61
whose primitive character 74
whose primitive instincts 105
whose principal advantage 191
whose principal allegiance 44
whose principal amusement 177
whose principal apartment 42
whose principal architect 76
whose principal arguments 71
whose principal assistant 58
whose principal attraction 437
whose principal attribute 280
whose principal character 451
whose principal commercial 49
whose principal complaint 149
whose principal component 787
whose principal contracting 170
whose principal customers 99
whose principal dimensions 94
whose principal directions 87
whose principal doctrines 67
whose principal enjoyment 171
whose principal executive 122
whose principal expertise 52
whose principal exponents 133
whose principal expression 48
whose principal furniture 94
whose principal grievance 57
whose principal influence 76
whose principal ingredients 196
whose principal interests 756
whose principal monuments 78
whose principal motivation 228
whose principal objective 3444
whose principal obligation 76
whose principal occupation 3101
whose principal operations 188
whose principal political 197
whose principal production 68
whose principal provisions 96
whose principal qualities 105
whose principal repayment 101
whose principal residence 1003
whose principal resources 116
whose principal sanctuary 45
whose principal spokesman 197
whose principal spokesmen 92
whose principal stronghold 95
whose principal subsidiary 270
whose principal technique 46
whose principal workplace 70
whose principle objective 85
whose principle occupation 48
whose proceedings calvinism 41
whose proceedings evidently 50
whose production accounted 44
whose production conditions 49
whose production continued 50
whose production generates 324
whose production operations 113
whose production processes 1089
whose production structure 57
whose professed objective 97
whose professed principle 76
whose prophetic instincts 51
whose propitious influence 48
whose published proceedings 77
whose published researches 93
whose purchases represent 48
whose qualities precisely 56
whose radically different 55
whose reactionary leadership 66
whose receptors recognize 92
whose reflexions critiques 49
whose regularly scheduled 55
whose regulated fecundity 79
whose relevance continues 42
whose repertory consisted 71
whose repetition frequency 144
whose repressed sexuality 61
whose reputation attracted 97
whose reputation continues 63
whose reputation throughout 136
whose residents generally 52
whose residents regularly 76
whose resonance frequency 269
whose resources consisted 43
whose resources permitted 55
whose responses indicated 174
whose responses suggested 41
whose restraining influence 180
whose rorschach responses 40
whose scattered fragments 123
whose scattered population 50
whose scholarly expertise 43
whose scholarly interests 310
whose scholarly knowledge 49
whose scholarly reputation 88
whose scholarly researches 69
whose secondary structure 166
whose seductive influence 47
whose shattered fragments 115
whose shoulders supported 43
whose sleepless vigilance 106
whose slightest intimation 70
whose slightest movements 87
whose soldierly instincts 42
whose soldierly movements 73
whose soldierly qualities 313
whose sovereign existence 49
whose sovereign territory 71
whose specialist knowledge 219
whose spiritual allegiance 47
whose spiritual ancestors 101
whose spiritual blindness 89
whose spiritual character 145
whose spiritual exercises 106
whose spiritual existence 92
whose spiritual expression 41
whose spiritual faculties 193
whose spiritual influence 297
whose spiritual integrity 90
whose spiritual interests 493
whose spiritual knowledge 60
whose spiritual leadership 102
whose spiritual perception 114
whose spiritual practices 102
whose spiritual qualities 127
whose spiritual resources 64
whose spiritual supremacy 42
whose spiritual traditions 67
whose stability constants 41
whose stainless character 58
whose stimulating influence 120
whose strategic interests 182
whose strategic objective 124
whose strenuous opposition 40
whose structure indicates 74
whose structure parallels 139
whose structure resembled 85
whose structure resembles 770
whose stylistic influence 55
whose sympathies naturally 76
whose syntactic structure 206
whose technical abilities 144
whose technical brilliance 103
whose technical character 46
whose technical equipment 451
whose technical expertise 867
whose technical knowledge 1068
whose technical perfection 59
whose technical processes 51
whose technical resources 108
whose technical standards 60
whose technique consisted 66
whose temporary character 45
whose temporary residence 141
whose temporary suspension 79
whose temporary withdrawal 41
whose tentacles stretched 168
whose territory comprised 171
whose territory comprises 91
whose territory consisted 100
whose territory contained 130
whose territory separated 54
whose territory straddled 57
whose territory straddles 41
whose territory stretched 555
whose territory stretches 230
whose testimony additional 46
whose testimony confirmed 57
whose testimony convicted 92
whose testimony indicated 52
whose testimony supported 128
whose theological doctrines 86
whose theological interests 42
whose theological knowledge 133
whose theological sympathies 64
whose theoretical arguments 53
whose theoretical existence 51
whose theoretical foundation 153
whose theoretical framework 214
whose theoretical interests 70
whose theoretical knowledge 234
whose theoretical structure 77
whose thoughtful criticism 65
whose tolerable gentility 116
whose transition frequency 51
whose trenchant criticism 82
whose triumphal procession 57
whose turbulent character 83
whose unbounded admiration 65
whose undaunted resolution 42
whose undeniable excellent 72
whose undoubted abilities 41
whose unenviable character 55
whose ungenerous prejudice 75
whose universal character 122
whose universal influence 59
whose universal knowledge 150
whose unlimited privilege 50
whose unrelenting barbarity 107
whose unrelenting character 129
whose unselfish patriotism 42
whose unsullied reputation 57
whose untrained ancestors 61
whose unwelcome attentions 84
whose vacillating character 55
whose venerable appearance 294
whose venerable character 92
whose victorious campaigns 44
whose vigilance prevented 45
whose vocational interests 111
whose watchword throughout 62
whose whiteness surpassed 44
whose wholesome influence 58
whose wholesome opposition 42
whose widespread influence 126
whose wonderful abilities 47
whose wonderful collection 54
whose wonderful eloquence 68
whose wonderful qualities 65
whose wonderful structure 97
wider australian community 928
wider australian population 69
wider commercial interests 97
wider community interests 359
wider community standards 60
wider community throughout 189
wider geographic dispersion 59
wider influence throughout 45
wider interests cursorily 90
wider narrative framework 111
wider political association 77
wider political awareness 69
wider political campaigns 43
wider political community 1086
wider political conditions 47
wider political conflicts 109
wider political consensus 105
wider political dimensions 120
wider political discourse 195
wider political discussion 54
wider political economies 51
wider political engagement 62
wider political framework 407
wider political influence 218
wider political interests 273
wider political landscape 110
wider political movements 240
wider political objective 61
wider political opposition 44
wider political pressures 78
wider political processes 457
wider political relevance 52
wider political resonance 42
wider political structure 237
wider political struggles 352
wider practical knowledge 53
wider prediction intervals 57
wider scholarly community 331
wider spiritual community 43
wider strategic framework 68
wider strategic interests 129
wider technical knowledge 63
wider theological community 70
wider theological framework 56
wider theoretical discussion 60
wider theoretical framework 643
wield effective influence 107
wield effective political 198
wield excessive influence 142
wield extensive influence 177
wield important influence 124
wield important political 41
wield political influence 2655
willing political agreement 148
winding ourselves sometimes 55
winding staircase descended 83
winds circulate clockwise 54
winds continued throughout 65
winds discharge themselves 59
winning advertising campaigns 96
winning electoral coalitions 324
winning electoral victories 152
winning important victories 234
winning landscape architect 88
winning lucrative contracts 66
winning newspaper columnist 186
winning political campaigns 136
winning political coalitions 160
winning political influence 165
winning political victories 105
winning television commercial 46
winning temporary victories 42
winning theoretical physicist 153
winning universal admiration 58
wired president roosevelt 519
wires carefully insulated 41
wiser statesmen prevailed 47
wishing themselves elsewhere 54
within abyssinian territory 45
within allocated resources 75
within allowable tolerance 62
within argentine territory 133
within articular cartilage 390
within australian political 81
within australian territory 87
within available resources 2554
within biological membranes 242
within biological organisms 59
within biological psychiatry 54
within broadcast television 42
within byzantine territory 94
within carefully delimited 51
within carefully delineated 127
within carefully regulated 89
within carefully specified 140
within civilized societies 100
within classical conditioning 76
within classical economics 74
within classical hollywood 110
within classical mechanics 267
within classical political 132
within classroom discourse 87
within classroom situations 42
within cognitive linguistics 532
within cognitive processes 44
within cognitive semantics 150
within cognitive structure 154
within colonized societies 46
within commercial companies 67
within commercial television 82
within commodity production 277
within communist countries 335
within communist societies 151
within communist territory 40
within community hospitals 58
within community standards 88
within community territory 89
within companies themselves 105
within conducted themselves 42
within corporate intranets 71
within corporate structure 41
within countries themselves 169
within countries throughout 44
within currently available 76
within dependent countries 52
within dependent societies 44
within developed countries 1934
within developed economies 288
within developed societies 263
within different behavioral 43
within different cognitive 50
within different community 52
within different companies 161
within different countries 1547
within different dimensions 99
within different discourse 77
within different distances 135
within different districts 129
within different economies 57
within different frequency 156
within different functional 151
within different geographic 187
within different ideologies 43
within different industrial 140
within different intervals 150
within different paradigms 490
within different political 630
within different population 119
within different practices 68
within different processes 64
within different production 60
within different reference 51
within different situations 213
within different societies 1148
within different subgroups 253
within different taxonomic 74
within different theoretical 682
within different traditions 518
within different varieties 65
within dominican territory 60
within ecuadorian territory 43
within effective artillery 65
within effective proximity 109
within electoral districts 119
within empirical knowledge 41
within exclusive provincial 186
within executive discretion 50
within fourteenth amendment 150
within geographic proximity 136
within hegemonic discourse 103
within household economies 44
within household production 74
within industrial companies 138
within industrial complexes 86
within industrial countries 313
within industrial districts 451
within industrial economics 115
within industrial economies 86
within industrial processes 88
within industrial production 233
within industrial societies 852
within insurance companies 148
within insurgent districts 104
within irrigation districts 223
within judicially manageable 50
within knowledge production 67
within liberation movements 140
within mainstream australian 51
within mainstream cognitive 51
within mainstream commercial 45
within mainstream discourse 86
within mainstream economics 509
within mainstream hollywood 58
within mainstream linguistics 61
within mainstream political 428
within mainstream psychiatry 66
within mainstream television 55
within manageable dimensions 274
within manageable proportion 56
within managerial discretion 54
within masculine discourse 59
within measurable distances 95
within modernist discourse 94
within molecular dimensions 83
within molecular distances 97
within narrative discourse 146
within neighboring countries 80
within officially sanctioned 89
within organized societies 47
within pakistani territory 113
within perfectly wonderful 47
within pluralist societies 108
within political coalitions 46
within political community 43
within political democracy 62
within political discourse 533
within political economies 81
within political frontiers 98
within political leadership 43
within political movements 210
within political processes 160
within political societies 82
within political struggles 100
within population diversity 71
within population subgroups 163
within practical situations 46
within preserved themselves 42
within previously irradiated 50
within previously specified 55
within primitive societies 189
within primordial follicles 77
within production processes 481
within radically different 203
within reasonable agreement 151
within reasonable budgetary 86
within reasonable certainty 93
within reasonable commercial 69
within reasonable dimensions 566
within reasonable distances 993
within reasonable geographic 130
within reasonable intervals 44
within reasonable limitation 41
within reasonable proximity 1571
within reasonable standards 84
within reasonable tolerance 124
within recipient countries 520
within regularly scheduled 59
within relational databases 148
within resources available 90
within scholarly discourse 64
within scripture quotations 49
within sheltered workshops 51
within societies dominated 77
within societies themselves 43
within sovereign territory 90
within specified conditions 144
within specified dimensions 58
within specified distances 1180
within specified districts 129
within specified frequency 89
within specified geographic 250
within specified intervals 367
within specified standards 62
within specified territory 65
within specified tolerance 341
within statutory definition 229
within statutory provisions 82
within television production 107
within television programming 128
within temperate latitudes 149
within themselves conflicting 49
within themselves different 113
within themselves faculties 41
within themselves knowledge 52
within themselves oppressed 126
within themselves qualities 72
within themselves regulated 70
within themselves resources 159
within theological discourse 152
within theological faculties 44
within theological reflection 63
within theoretical discourse 168
within theoretical linguistics 168
within transition economies 46
wives competent witnesses 47
wives described themselves 44
wives immolated themselves 49
wives perceived themselves 61
woman advertising executive 90
woman approaching menopause 271
woman assistant professor 90
woman assistant secretary 281
woman considering pregnancy 95
woman detective constable 44
woman eminently qualified 44
woman executive secretary 42
woman faithfully presented 157
woman gradually recovered 50
woman judicially separated 62
woman landscape architect 77
woman naturally sensitive 84
woman newspaper columnist 71
woman newspaper publisher 95
woman orchestra conductor 60
woman perfectly recovered 69
woman permanent secretary 44
woman political candidate 48
woman political scientist 51
woman presently recovered 47
woman previously described 47
woman reasonably desirable 54
woman recovered perfectly 47
woman staggered backwards 121
woman streetcar conductor 53
woman thoroughly miserable 62
woman throughout pregnancy 83
women abandoned themselves 151
women achievers revisited 61
women acquitted themselves 80
women activists continued 64
women activists organized 83
women activists themselves 162
women activists throughout 67
women addressed themselves 126
women appointed delegates 42
women approaching menopause 1120
women associated themselves 129
women chattered excitedly 44
women committed themselves 299
women community activists 227
women concerned primarily 51
women concerned themselves 320
women conducted themselves 225
women considering pregnancy 325
women considering themselves 47
women construct themselves 171
women contented themselves 263
women continued throughout 188
women convention delegates 44
women convinced themselves 50
women currently represent 60
women decorated themselves 173
women dedicated themselves 358
women delegates presented 41
women delivered themselves 55
women delivered vaginally 176
women described situations 49
women described themselves 1729
women destroyed themselves 87
women developed different 51
women developed leadership 41
women discussed previously 57
women disfigure themselves 152
women disguised themselves 566
women dispersed throughout 47
women displayed themselves 122
women disported themselves 42
women dissociate themselves 47
women distanced themselves 194
women distinguish themselves 212
women empowered themselves 86
women entertain themselves 55
women envisioned themselves 45
women establish themselves 187
women evaluated themselves 54
women executive directors 81
women exercised influence 89
women exercised leadership 72
women exercised political 143
women exhausted themselves 45
women exhibited themselves 66
women expressed gratitude 81
women expressed themselves 497
women extremely difficult 46
women extricate themselves 42
women flattered themselves 43
women generally accompany 40
women generally continued 55
women generally cultivate 82
women generally determine 49
women generally expressed 57
women generally outnumber 81
women generally perceived 60
women generally performed 88
women generally preferred 168
women generally responded 44
women generally supported 70
women gradually developed 106
women harnessed themselves 56
women identifying themselves 277
women immolated themselves 164
women increasingly dependent 53
women increasingly dominated 42
women increasingly outnumber 106
women inhabited different 67
women inscribed themselves 50
women introduce themselves 103
women liberated themselves 79
women liberation movements 90
women mobilized themselves 53
women newspaper reporters 67
women organized societies 52
women organized themselves 1105
women peacefully protested 145
women perceived themselves 934
women performed different 189
women performed household 159
women performed important 112
women permitted themselves 106
women persisted throughout 58
women persuaded themselves 47
women petitioned parliament 60
women physicians practiced 44
women political activists 827
women political aspirants 66
women political detainees 43
women political prisoners 1900
women portrayed themselves 92
women positioned themselves 309
women possessed different 43
women presented themselves 1302
women previously described 64
women previously discussed 68
women primarily concerned 116
women prisoners convicted 46
women prisoners sentenced 54
women prisoners themselves 70
women prisoners throughout 55
women prostrate themselves 164
women prostrating themselves 115
women protected themselves 167
women recognize themselves 123
women reconcile themselves 49
women reformers continued 54
women regularly performed 59
women repeatedly expressed 47
women represent different 150
women represent themselves 307
women responded favorably 104
women responded similarly 126
women routinely performed 43
women sacrifice themselves 288
women sacrificing themselves 125
women satisfied themselves 47
women scattered throughout 380
women segregate themselves 49
women separated themselves 160
women sheltered themselves 45
women sometimes accompany 42
women sometimes expressed 41
women sometimes inherited 53
women sometimes performed 41
women stretched themselves 52
women subjected themselves 102
women submitted themselves 91
women supported themselves 500
women surrender themselves 79
women telegraph operators 94
women telephone operators 573
women themselves acquiesce 46
women themselves described 48
women themselves expressed 58
women themselves generally 82
women themselves gradually 53
women themselves organized 45
women themselves perceived 118
women themselves preferred 234
women themselves recognize 108
women themselves represent 44
women themselves sometimes 183
women throughout pregnancy 441
women transform themselves 166
women undressed themselves 42
woods yesterday afternoon 119
words carefully enunciated 81
words correctly perceived 63
words especially difficult 49
words extremely carefully 84
words extremely difficult 40
words faithfully described 42
words generally accounted 84
words generally associated 56
words impressed themselves 262
words imprinted themselves 48
words interpret themselves 45
words presented themselves 223
words president roosevelt 61
words previously presented 189
words radically different 44
words represent different 155
words represent themselves 95
words resonated throughout 83
words resounded throughout 59
words scattered throughout 221
words sprinkled throughout 86
words succeeded perfectly 57
words suggested themselves 134
words themselves contained 47
words themselves literally 43
words themselves represent 79
words themselves sometimes 42
words transform themselves 55
words typically associated 53
words virtually identical 82
working assumption throughout 70
working committee appointed 193
working committee consisted 66
working committee resolution 282
working conditions accounted 50
working conditions adversely 88
working conditions associated 1397
working conditions attracted 116
working conditions available 429
working conditions certainly 106
working conditions conducive 606
working conditions conducted 119
working conditions connected 106
working conditions contained 150
working conditions continued 585
working conditions continues 81
working conditions described 479
working conditions determine 97
working conditions developed 116
working conditions different 112
working conditions difficult 495
working conditions discussed 50
working conditions elsewhere 500
working conditions especially 226
working conditions extremely 167
working conditions favorable 151
working conditions generally 2039
working conditions generated 101
working conditions gradually 201
working conditions hazardous 92
working conditions increasingly 119
working conditions indicated 118
working conditions influence 844
working conditions miserable 83
working conditions necessary 413
working conditions negotiated 235
working conditions permitted 92
working conditions persisted 63
working conditions presented 107
working conditions prevailed 331
working conditions prevalent 632
working conditions previously 42
working conditions primitive 46
working conditions protected 45
working conditions provisions 54
working conditions reflected 149
working conditions regulated 269
working conditions represent 145
working conditions sometimes 248
working conditions specified 195
working conditions standards 101
working conditions surrounding 377
working conditions themselves 530
working conditions throughout 3190
working conditions tolerable 150
working conditions typically 43
working conditions unbearable 210
working conditions unpleasant 210
working conditions worldwide 493
working definition developed 115
working definition suggested 42
working electrode consisted 67
working electrode potentials 143
working executive committee 98
working hypotheses developed 167
working hypotheses presented 74
working hypothesis available 129
working hypothesis developed 196
working hypothesis presented 191
working hypothesis suggested 216
working hypothesis throughout 118
working knowledge necessary 70
working political consensus 89
working political democracy 52
working population available 43
working population comprised 40
working population comprises 154
working population consisted 287
working population continued 156
working population continues 178
working population dependent 131
working population estimated 92
working population generally 197
working population gradually 85
working population themselves 82
working population throughout 255
working practices associated 139
working practices developed 99
working practices throughout 107
working reference collection 70
working technical knowledge 57
working themselves gradually 46
working theoretical framework 123
working yesterday afternoon 45
works addressed themselves 40
works commenced operations 85
works concerned primarily 155
works continued throughout 133
works copyright protection 485
works currently available 636
works discussed previously 192
works distinguish themselves 108
works extremely difficult 105
works generally available 150
works nietzsche published 46
works presented themselves 89
works presently available 131
works previously available 113
works previously described 165
works previously discussed 559
works previously dismissed 89
works previously exhibited 89
works previously performed 102
works previously published 1813
works primarily concerned 942
works published elsewhere 409
works published gradually 47
works published previously 195
works published primarily 93
works published throughout 215
works radically different 113
works repeatedly consulted 76
works represent different 119
works scattered throughout 468
world altogether different 334
world celebrate christmas 88
world commercial production 121
world committed themselves 129
world commodity agreement 147
world commodity production 234
world communist community 115
world communist domination 289
world communist leadership 459
world communist movements 227
world communist revolution 2724
world community continues 102
world community dedicated 93
world community dominated 41
world community expressed 99
world community generally 96
world community increasingly 43
world community interests 191
world community organized 50
world community responded 72
world conditions favorable 99
world conditions generally 157
world conditions permitted 118
world conqueror alexander 96
world considers important 147
world considers necessary 46
world consisted primarily 66
world continued throughout 117
world countries continued 40
world countries especially 133
world countries generally 165
world countries themselves 264
world depression continued 69
world depression destroyed 40
world developed countries 114
world disappears altogether 52
world domination continues 47
world doubtless considers 61
world ecosystem complexes 56
world eternally justified 176
world executive committee 44
world expressed themselves 46
world extremely difficult 79
world fisheries production 181
world fisheries resources 115
world generally conceived 42
world generally considers 61
world gradually developed 91
world gradually supersede 80
world increasingly committed 40
world increasingly concerned 626
world increasingly dependent 471
world increasingly difficult 86
world increasingly dominated 2176
world increasingly organized 127
world increasingly perceived 54
world increasingly polarized 136
world increasingly populated 94
world increasingly recognize 47
world increasingly resembles 41
world industrial countries 134
world industrial depression 50
world industrial leadership 470
world industrial production 20547
world industrial revolution 197
world industrial structure 215
world industrial supremacy 240
world knowledge associated 45
world knowledge necessary 131
world liberation movements 988
world liberation struggles 506
world organized themselves 66
world petroleum production 2796
world petroleum resources 510
world phosphate production 235
world political community 1188
world political conditions 824
world political conflicts 148
world political domination 47
world political economies 120
world political federation 95
world political ideologies 108
world political influence 129
world political interests 45
world political landscape 244
world political leadership 508
world political movements 120
world political pressures 43
world political processes 402
world political revolution 44
world political situations 250
world political stability 539
world political structure 1186
world political struggles 146
world population accounted 56
world population approaching 134
world population continued 297
world population continues 3323
world population currently 118
world population estimated 130
world population estimates 976
world population forecasts 126
world population movements 55
world population population 44
world population pressures 369
world population projected 102
world population projection 58
world population prospects 137
world population stabilizing 97
world presented themselves 178
world previously dominated 84
world production continued 153
world production continues 46
world production estimated 43
world production processes 681
world production standards 89
world professed themselves 61
world radically different 813
world represent different 90
world revolution continued 104
world scholarly community 122
world spiritual traditions 155
world technical standards 121
world thoroughly disrupted 54
world vegetable production 44
worms instantly perceived 49
worry different cognitive 66
worse conditions elsewhere 61
worse conditions prevailed 205
worse cruelties committed 67
worse prognosis associated 74
worst conditions prevailed 195
worst corporate polluters 55
worst industrial accidents 247
worst industrial conditions 47
worst industrial depression 65
worst industrial disasters 145
worst industrial polluters 97
worst political corruption 62
worst political nightmare 49
worst suspicions confirmed 819
worst terrorist incidents 46
worthy associates concerted 54
worthy gentleman continued 46
worthy gentleman contrived 44
would accompany political 46
would accompany themselves 41
would accordingly introduce 42
would accordingly recommend 149
would accordingly represent 107
would adventure themselves 112
would adversely influence 816
would advertise themselves 82
would aggravate conditions 60
would altogether eliminate 70
would altogether interdict 63
would altogether recommend 65
would altogether supersede 48
would ameliorate conditions 102
would apologize profusely 273
would appreciate additional 83
would assuredly transport 56
would attribute different 67
would barricade themselves 169
would captivate audiences 62
would carefully calculate 77
would carefully construct 49
would carefully cultivate 145
would carefully distinguish 204
would carefully supervise 48
would celebrate christmas 447
would celebrate thanksgiving 67
would certainly accompany 374
would certainly acquiesce 52
would certainly adversely 51
would certainly aggravate 501
would certainly appreciate 2091
would certainly ascertain 46
would certainly attribute 181
would certainly constrain 41
would certainly cooperate 133
would certainly criticize 83
would certainly culminate 48
would certainly deprecate 56
would certainly determine 247
would certainly discharge 105
would certainly discredit 101
would certainly dissipate 46
would certainly distinguish 138
would certainly eliminate 683
would certainly embarrass 259
would certainly emphasize 196
would certainly encompass 157
would certainly encounter 616
would certainly encourage 1762
would certainly entertain 357
would certainly eradicate 46
would certainly establish 530
would certainly evaporate 48
would certainly exonerate 50
would certainly forestall 40
would certainly frustrate 226
would certainly guarantee 227
would certainly highlight 47
would certainly immigrate 223
would certainly implicate 79
would certainly influence 1032
would certainly institute 62
would certainly intensify 185
would certainly intercept 122
would certainly interfere 956
would certainly interpose 68
would certainly interpret 254
would certainly interrupt 136
would certainly intervene 329
would certainly introduce 501
would certainly jeopardize 250
would certainly overpower 77
would certainly overstate 46
would certainly overwhelm 160
would certainly penetrate 96
would certainly persevere 55
would certainly prejudice 469
would certainly prescribe 73
would certainly pronounce 188
would certainly prosecute 58
would certainly recognize 1319
would certainly recommend 2136
would certainly reinforce 317
would certainly reinstate 43
would certainly represent 1218
would certainly sacrifice 149
would certainly sometimes 67
would certainly stimulate 403
would certainly subscribe 207
would certainly suffocate 55
would certainly surrender 112
would certainly sympathize 122
would certainly terminate 231
would certainly themselves 61
would certainly transform 111
would certainly translate 62
would certainly underline 49
would certainly undermine 615
would certainly undertake 268
would certainly vindicate 64
would circulate throughout 314
would construct additional 42
would construct different 75
would construct elaborate 79
would correctly appreciate 71
would correctly determine 50
would correctly interpret 309
would correctly represent 507
would correlate perfectly 113
would cultivate innocence 67
would cultivate ourselves 49
would currently recommend 66
would decidedly recommend 101
would designate themselves 111
would determine different 96
would determine ownership 56
would determine political 86
would determine precisely 104
would determine priorities 94
would determine production 64
would determine themselves 102
would discharge employees 62
would discharge faithfully 41
would discharge laterally 65
would discharge themselves 182
would discourse rationally 46
would discredit themselves 158
would dissipate themselves 56
would dissociate themselves 483
would distinguish carefully 46
would distinguish different 139
would distinguish themselves 1286
would doubtless accompany 105
would doubtless appreciate 197
would doubtless attribute 100
would doubtless determine 67
would doubtless discharge 60
would doubtless emphasize 52
would doubtless encounter 135
would doubtless encourage 201
would doubtless entertain 40
would doubtless establish 119
would doubtless generally 63
would doubtless influence 132
would doubtless interfere 66
would doubtless interpret 89
would doubtless introduce 58
would doubtless pronounce 91
would doubtless recognize 280
would doubtless recollect 48
would doubtless recommend 84
would doubtless represent 123
would doubtless sometimes 54
would doubtless stimulate 104
would doubtless subscribe 90
would doubtless surrender 85
would doubtless transpire 61
would doubtless undertake 66
would eliminate altogether 156
would eliminate ambiguity 50
would eliminate arbitrary 49
would eliminate conflicting 48
would eliminate conflicts 130
would eliminate corruption 139
would eliminate duplicate 80
would eliminate excessive 110
would eliminate important 93
would eliminate injustice 133
would eliminate middlemen 63
would eliminate obstacles 43
would eliminate overlapping 70
would eliminate political 177
would eliminate precisely 50
would eliminate prejudice 150
would eliminate redundant 97
would eliminate subsidies 42
would eliminate themselves 133
would eliminate virtually 259
would elucidate geological 41
would embarrass president 71
would embarrass themselves 93
would emphasize community 67
would emphasize different 297
would emphasize especially 102
would emphasize knowledge 41
would emphasize political 63
would emphasize practical 67
would emphasize prevention 61
would encompass political 47
would encompass virtually 143
would encounter different 123
would encounter difficult 58
would encounter elsewhere 68
would encounter hardships 42
would encounter hostility 128
would encounter obstacles 217
would encounter opposition 611
would encounter political 106
would encounter practical 72
would encounter prejudice 97
would encounter situations 52
would encounter throughout 145
would encounter widespread 47
would encourage additional 335
would encourage aggression 145
would encourage americans 222
would encourage attorneys 55
