the abandoning the whole project 142
the students of hindu college 103
the students of hiram college 44
the students of human affairs 43
the students of human behavior 89
the students of indian history 361
the students of johns hopkins 153
the students of latin america 109
the students of roman history 44
the students of social science 294
the students to rebel against 51
the students to write answers 79
the students to write letters 97
the students to write stories 55
the subjects at issue between 60
the subjects in which teachers 45
the subjects of either country 257
the subjects of every country 73
the subjects of every sensual 60
the subjects of every species 78
the subjects of greek tragedy 61
the subjects of heated debates 48
the subjects of human concern 46
the subjects of human inquiry 73
the subjects of queen victoria 494
the subjects of social research 84
the subjects of social science 125
the subjects of social studies 59
the subjects of study pursued 60
the subjects on which research 56
the sufferings he would inflict 42
the sufferings of others because 67
the sufferings to which millions 42
the suffrage to every citizen 67
the summation of large numbers 47
the sunshine at salem village 276
the surfaces in close contact 63
the surfaces of blood vessels 57
the surfaces of equal density 534
the surfaces of solid objects 108
the surfaces of which present 109
the surfaces of which reflect 52
the surprise of finding herself 60
the surprise of finding himself 64
the survival of cells exposed 69
the survival of civil society 81
the survival of every society 67
the survival of every species 88
the survival of greek culture 77
the survival of human culture 77
the survival of human dignity 59
the survival of human freedom 181
the survival of human society 792
the survival of human species 80
the survival of indian culture 103
the survival of large numbers 404
the survival of local culture 53
the survival of motor neurons 163
the survival of mouse embryos 65
the survival of pagan customs 58
the survival of plant species 80
the survival of small farmers 67
the survival of social systems 92
the survival of trade unionism 49
the survival of which depends 97
the survivor of joint tenants 63
the suspicion of caesar himself 87
the swallowing of large amounts 72
the symmetry of parts towards 87
the symptoms by which perhaps 95
the symptoms of acute alcohol 146
the symptoms of acute anxiety 62
the symptoms of acute ascending 89
the symptoms of acute catarrh 69
the symptoms of acute gastric 94
the symptoms of acute general 42
the symptoms of acute illness 50
the symptoms of acute poisoning 698
the symptoms of acute radiation 64
the symptoms of blood poisoning 42
the symptoms of ergot poisoning 41
the symptoms of fetal alcohol 92
the symptoms of lower urinary 45
the symptoms of nasal catarrh 43
the symptoms of opium poisoning 54
the symptoms of panic attacks 314
the symptoms of rapid decline 40
the symptoms of renal failure 169
the symptoms of snake poisoning 94
the symptoms of social anxiety 91
the symptoms of virus diseases 51
the symptoms of which closely 95
the symptoms of which consist 50
the symptoms of which include 591
the symptoms of which usually 65
the syndrome of acute central 57
the syndrome of mixed gonadal 57
the syndrome of renal tubular 60
the synthesis of growth factors 164
the synthesis of growth hormone 166
the synthesis of human insulin 76
the synthesis of large amounts 604
the synthesis of large numbers 140
the synthesis of methyl alcohol 139
the synthesis of minus strands 169
the synthesis of phage protein 84
the synthesis of serum albumin 355
the synthesis of small amounts 103
the synthesis of thomas aquinas 59
the synthesis of total protein 74
the synthesis of vinyl acetate 85
the synthesis of viral nucleic 209
the synthesis of viral protein 194
the synthesis of virus protein 61
the synthesis of water soluble 90
the synthesis of which depends 41
the tapestry of human history 59
the tapestry of queen matilda 83
the taxpayer if claim therefor 68
the taxpayer to rather stringent 45
the televising of trials diverts 40
the temerity to rebel against 43
the temerity to stand against 101
the tendency in latin america 63
the tendency in social science 50
the tendency is rather towards 90
the tendency is still towards 91
the tendency of every culture 62
the tendency of every national 117
the tendency of every painful 47
the tendency of every pleasant 40
the tendency of group members 408
the tendency of human affairs 89
the tendency of large numbers 59
the tendency of later judaism 45
the tendency of older persons 75
the tendency of roman catholic 53
the tendency of social science 102
the tendency of social systems 86
the tendency of social workers 104
the tendency of which appeared 52
the tendency to avoid failure 882
the tendency to blame oneself 243
the tendency to blame victims 88
the tendency to delay marriage 58
the tendency to group together 177
the tendency to rebel against 161
the tendency to repeat certain 76
the tendency to slide forward 60
the tendency to stick together 75
the tendency to unite mankind 51
the terraces of river valleys 49
the testator be fully expired 69
the therapist or group members 130
the therapist to guard against 49
the thickness of coating desired 63
the thickness of cover glasses 41
the thickness of flesh between 57
the thickness of metal between 61
the thickness of sheet material 113
the thickness of solid material 47
the thickness of which depends 600
the thickness of which exceeds 112
the thousands of black workers 46
the thousands of books written 157
the thousands of brave fellows 72
the thousands of cases brought 58
the thousands of cases decided 52
the thousands of cases handled 41
the thousands of known species 114
the thousands of miles between 460
the thousands of newly arrived 68
the thousands of pages devoted 59
the thousands of pages written 181
the thousands of party workers 42
the thousands of people attending 58
the thousands of people crowded 49
the thousands of people gathered 303
the thousands of people present 149
the thousands of plant species 66
the thousands of short stories 51
the thousands of small farmers 126
the thousands of small islands 81
the thousands of stout warriors 83
the thousands of white crosses 62
the thousands of white hunters 74
the thousands of words written 168
the thrashers or brown thrushes 47
the threshold he found himself 50
the threshold of every science 48
the threshold of exact science 263
the threshold of final victory 49
the threshold of greek history 65
the threshold of human history 136
the threshold of thomas dickson 61
the threshold of whose chamber 41
the threshold of world history 53
the tightening of bonds between 49
the tightening of labor markets 63
the tightening of state control 60
the timidity of later writers 58
the tincture of iodine applied 73
the tincture or fluid extract 196
the titration of small amounts 62
the totality of human affairs 185
the totality of human behavior 352
the totality of human conduct 51
the totality of human culture 250
the totality of human emotions 102
the totality of human endeavor 103
the totality of human history 501
the totality of human society 138
the totality of human suffering 56
the totality of indian culture 90
the totality of indian history 45
the totality of rules governing 53
the totality of social behavior 76
the totality of social welfare 52
the totality of world history 91
the toxicity of methyl bromide 111
the toxicity of methyl mercury 65
the tradition is still carried 41
the tradition of action research 313
the tradition of black protest 52
the tradition of child marriage 42
the tradition of civil service 86
the tradition of civil society 46
the tradition of george herbert 151
the tradition of gothic romance 384
the tradition of greek culture 64
the tradition of greek science 76
the tradition of greek tragedy 155
the tradition of human culture 44
the tradition of human ecology 53
the tradition of indian culture 61
the tradition of lewis carroll 45
the tradition of local control 471
the tradition of local history 47
the tradition of piers plowman 49
the tradition of roger williams 79
the tradition of roman catholic 205
the tradition of roman culture 71
the tradition of roman imperial 49
the tradition of social justice 97
the tradition of social protest 158
the tradition of social science 112
the tradition of social service 64
the tradition of state control 87
the tradition of telling stories 49
the tradition of thomas aquinas 166
the tradition of trade unionism 67
the tradition of women writers 141
the tradition of writing history 46
the tragical or fatal effects 96
the transfer of cargo between 121
the transfer of cases between 114
the transfer of cases involving 54
the transfer of enemy vessels 72
the transfer of ethnic germans 68
the transfer of files between 448
the transfer of funds between 1437
the transfer of funds outside 49
the transfer of funds overseas 48
the transfer of gases between 174
the transfer of genes between 420
the transfer of goods between 465
the transfer of human capital 141
the transfer of indian affairs 95
the transfer of large amounts 917
the transfer of large numbers 769
the transfer of large portions 52
the transfer of large sections 42
the transfer of large volumes 137
the transfer of learning between 113
the transfer of legal custody 125
the transfer of money between 336
the transfer of naval vessels 58
the transfer of power between 462
the transfer of power following 54
the transfer of power volumes 55
the transfer of rural poverty 63
the transfer of rural surplus 85
the transfer of small amounts 202
the transfer of small estates 50
the transfer of solar radiation 186
the transfer of staff between 71
the transfer of stock between 59
the transfer of title between 74
the transfer of value between 68
the transfer of water between 299
the treachery of cunning savages 44
the treachery of false brethren 60
the treachery of false friends 203
the treachery of judas iscariot 890
the treasurer of queen candace 187
the treasures of greek culture 52
the treasures of human culture 72
the treasures of world culture 124
the treatises on conic sections 41
the treatment he might receive 104
the treatment he would receive 268
the treatment is quite general 49
the treatment is quite similar 66
the treatment it would receive 51
the treatment of abusing parents 47
the treatment of acute adrenal 123
the treatment of acute alcohol 177
the treatment of acute anterior 176
the treatment of acute anxiety 129
the treatment of acute arterial 365
the treatment of acute attacks 746
the treatment of acute bipolar 656
the treatment of acute colitis 67
the treatment of acute colonic 107
the treatment of acute diseases 688
the treatment of acute febrile 72
the treatment of acute gastric 185
the treatment of acute headache 85
the treatment of acute hepatic 267
the treatment of acute illness 742
the treatment of acute leukemia 2137
the treatment of acute massive 209
the treatment of acute medical 79
the treatment of acute painful 47
the treatment of acute poisoning 912
the treatment of acute radiation 53
the treatment of acute reactions 43
the treatment of acute relapse 48
the treatment of acute urinary 250
the treatment of adult victims 70
the treatment of alien enemies 66
the treatment of ankle sprains 327
the treatment of asthma because 144
the treatment of asthma include 65
the treatment of atrial flutter 818
the treatment of aural diseases 74
the treatment of aural vertigo 40
the treatment of black workers 72
the treatment of blood diseases 131
the treatment of brain abscess 493
the treatment of brain diseases 113
the treatment of brain injured 46
the treatment of breast cancers 84
the treatment of cases involving 83
the treatment of cases requiring 56
the treatment of chest diseases 82
the treatment of child abusers 60
the treatment of child anxiety 67
the treatment of child behavior 182
the treatment of child victims 52
the treatment of crack cocaine 64
the treatment of crime victims 154
the treatment of ethnic chinese 86
the treatment of ethnic russians 85
the treatment of every patient 465
the treatment of every subject 285
the treatment of every variety 64
the treatment of facial features 70
the treatment of first episode 49
the treatment of fixed capital 63
the treatment of fixed factory 42
the treatment of fixed overhead 65
the treatment of focal laryngeal 70
the treatment of fungal diseases 130
the treatment of fungus diseases 97
the treatment of growth failure 74
the treatment of growth hormone 137
the treatment of human behavior 63
the treatment of human cancers 322
the treatment of human capital 74
the treatment of human diabetes 169
the treatment of human diseases 926
the treatment of human figures 127
the treatment of human genetic 61
the treatment of human illness 138
the treatment of human leukemia 101
the treatment of human obesity 293
the treatment of human remains 856
the treatment of human research 43
the treatment of human scabies 43
the treatment of human suffering 71
the treatment of joint diseases 163
the treatment of large amounts 58
the treatment of large numbers 328
the treatment of large volumes 210
the treatment of latin america 43
the treatment of liver abscess 185
the treatment of liver diseases 310
the treatment of liver failure 150
the treatment of local diseases 86
the treatment of lower urinary 244
the treatment of major diseases 73
the treatment of metal poisoning 145
the treatment of minor illness 72
the treatment of nasal allergy 45
the treatment of nasal catarrh 77
the treatment of night terrors 59
the treatment of older persons 143
the treatment of older workers 76
the treatment of opiate addicts 151
the treatment of opium addicts 65
the treatment of opium poisoning 174
the treatment of panic attacks 1807
the treatment of people according 93
the treatment of people suffering 157
the treatment of plant diseases 255
the treatment of renal calculi 210
the treatment of renal diseases 101
the treatment of renal failure 893
the treatment of roger williams 43
the treatment of roman catholic 105
the treatment of shock because 53
the treatment of shock following 52
the treatment of shock resulting 48
the treatment of short stature 202
the treatment of small animals 46
the treatment of small numbers 42
the treatment of small patches 44
the treatment of small samples 41
the treatment of smoking behavior 52
the treatment of social anxiety 627
the treatment of solid cancers 42
the treatment of upper urinary 74
the treatment of viral diseases 283
the treatment of virus diseases 130
the treatment of wasting diseases 47
the treatment of which depends 45
the treatment of women according 49
the treatment of women reporting 88
the treatment of women suffering 62
the treatment of women workers 161
the treatment of women writers 51
the triumphs of human ingenuity 90
the triumphs of saint quentin 58
the trophies of every science 121
the trumpery of saint worship 44
the trustees as joint tenants 64
the trustees of johns hopkins 206
the trustees of tufts college 73
the turnover of fixed capital 81
the turnover of goods between 47
the turnover of total capital 99
the turnover of working capital 354
the twentieth of march following 43
the twilight of human history 42
the twilight of timid inquiry 62
the typology of rules affecting 162
the ubiquity of human suffering 103
the ugliness of judas iscariot 64
the ultimate in human suffering 63
the ultimate in image quality 41
the unchaining of human passions 45
the universe as bound together 43
the universe at every instant 152
the universe in motion according 41
the universe in which everything 205
the universe is bound together 150
the universe is never charged 45
the universe is still expanding 313
the universe is tending towards 72
the universe no longer affords 68
the universe no longer answers 63
the universe no longer existed 49
the universe of human affairs 65
the universe of human behavior 55
the universe of human culture 74
the universe of thomas aquinas 86
the universe to press towards 42
the vagaries of human behavior 548
the vagaries of human conduct 161
the vagaries of human history 78
the vagaries of world markets 316
the validity of action research 83
the validity of civil marriage 87
the validity of either position 53
the validity of every statute 126
the validity of legal statute 151
the validity of price control 225
the validity of proxy consent 96
the validity of roman catholic 237
the validity of social science 207
the validity of state taxation 71
the validity of study results 91
the validity of which depends 967
the validity of which remains 132
the validity of whose election 71
the valuation of fixed capital 68
the valuation of human capital 106
the variables of human behavior 83
the variables of which behavior 104
the variations in human behavior 96
the variations in plate current 330
the variations in solar radiation 150
the variations in water content 123
the variations of human behavior 49
the variations of solar radiation 207
the variations on which natural 261
the velocity at every instant 201
the velocity is nearly uniform 67
the velocity it would acquire 184
the velocity of falling objects 85
the velocity of light according 62
the velocity of light because 75
the velocity of light becomes 208
the velocity of light between 154
the velocity of light cavalry 48
the velocity of light deduced 70
the velocity of light depends 297
the velocity of light differs 113
the velocity of light divided 274
the velocity of light emitted 131
the velocity of light exceeds 47
the velocity of light measured 258
the velocity of light remains 174
the velocity of light squared 826
the velocity of light traveling 122
the velocity of money depends 46
the velocity of money remains 65
the velocity of nerve impulse 63
the velocity of rifle bullets 47
the velocity of sliding between 90
the velocity of sound according 98
the velocity of sound becomes 90
the velocity of sound between 50
the velocity of sound depends 328
the velocity of sound divided 79
the velocity of which depends 124
the vexations he could inflict 97
the viability of civil society 47
the viability of fixed exchange 52
the viability of small farmers 58
the vibrancy of civil society 120
the vibration of solid objects 42
the vicinity of blood vessels 502
the vicinity of every village 79
the vicinity of grand central 51
the vicinity of grand junction 118
the vicinity of human dwellings 323
the vicinity of large centers 43
the vicinity of large craters 139
the vicinity of large vessels 107
the vicinity of monte cassino 43
the vicinity of mount everest 53
the vicinity of mount jackson 44
the vicinity of mount lebanon 54
the vicinity of mount pleasant 96
the vicinity of mount rainier 115
the vicinity of mount whitney 85
the vicinity of point sources 106
the vicinity of power stations 77
the vicinity of santa barbara 653
the vicinity of state college 46
the vicinity of thirty thousand 40
the vicinity of urban centers 136
the vicinity of water courses 95
the vicinity of water sources 49
the vicinity of which several 60
the villages in large numbers 82
the villages of mount lebanon 62
the villages of upper galilee 79
the violations of human dignity 63
the vitality of black culture 49
the vitality of civil society 654
the vitality of indian culture 71
the wanderer is often drowned 149
the wanderings of human fancies 47
the washington sea grant program 220
the wavelength at which maximum 886
the wavelength of laser radiation 86
the wavelength of light becomes 43
the wavelength of light emitted 836
the wavelength of solar radiation 45
the wavelength of which depends 43
the wildness of birds towards 81
the workshop of lucas cranach 91
the wrappers in which dadaism 88
the wrinkles or rather furrows 69
the wrongness of killing hermits 69
the wrongness of killing infants 129
thing happened in latin america 73
thing suitable in every respect 41
to abandoning the whole project 40
to accustom the working classes 42
to acquaint the reader briefly 42
to advances in basic science 45
to advances in space research 92
to agencies of social control 51
to alienate the royal demesne 76
to alleviate the basic problem 105
to alleviate the growing problem 72
to alleviate the housing problem 150
to alleviate the human suffering 209
to alleviate the noise problem 55
to alleviate the worst aspects 107
to alleviate the worst effects 421
to alleviate the worst suffering 47
to allocate the basis between 97
to allocate the costs between 79
to announce the final decision 66
to announce the final results 83
to apportion the blame between 361
to apportion the costs between 66
to approach or avoid certain 43
to approach the exact solution 50
to approach the first question 68
to approach the learning process 74
to approach the whole problem 321
to approach the whole process 45
to approach the whole question 264
to approach the whole subject 521
to approach the writing process 48
to arcturus by david lindsay 42
to articles of which emerald 65
to assemble in large numbers 547
to assemble in small parties 114
to assemble the final product 185
to assemble the people together 119
to assemble the privy council 59
to associate the learning process 82
to astonish the sable inmates 65
to australia in large numbers 118
to authorize the sound recording 106
to authorize the state highway 133
to automate the build process 75
to automate the testing process 69
to automate the whole process 132
to blockade the whole circuit 40
to blockage of blood vessels 95
to challenge an order disposing 147
to challenge the basic premise 80
to challenge the major parties 116
to challenge the roman catholic 61
to challenge the texas abortion 57
to challenge the whole concept 100
to children in every country 42
to children of wealthy parents 49
to children of working parents 79
to circuits the chief justice 63
to citizens of either country 78
to civilize the lower classes 47
to classify the cases according 119
to classify the first offense 56
to classify the human species 62
to classify the items according 57
to classify the stars according 110
to classify the words according 45
to coincide in every respect 98
to collapse the space between 44
to colonize in urban centers 49
to commence an action against 1178
to commence the action against 44
to commence the march towards 40
to complete the bonding process 53
to complete the booking process 58
to complete the breach between 63
to complete the change process 68
to complete the child behavior 168
to complete the cleaning process 87
to complete the closing process 114
to complete the cooking process 143
to complete the cooling process 46
to complete the crime against 75
to complete the editing process 71
to complete the final chapter 70
to complete the final details 100
to complete the final product 117
to complete the final solution 69
to complete the first chapter 46
to complete the first hundred 55
to complete the first payment 80
to complete the force polygon 95
to complete the fusion process 45
to complete the grief process 94
to complete the learning process 209
to complete the legal process 65
to complete the loading process 67
to complete the match between 113
to complete the moral features 60
to complete the selling process 59
to complete the setup process 179
to complete the short journey 66
to complete the study because 64
to complete the tasks covered 437
to complete the total picture 95
to complete the total project 114
to complete the whole circuit 60
to complete the whole journey 57
to complete the whole picture 154
to complete the whole process 441
to complete the whole program 47
to complete the whole project 342
to complete the writing process 79
to compress the blood vessels 169
to compress the whole history 56
to conceive of anything happening 41
to conceive of anything outside 92
to conceive of armed knights 54
to conceive of civil society 64
to conceive of human society 59
to conceive or paint scenery 59
to conceive the whole process 71
to concepts of social justice 55
to conclude by looking briefly 49
to conclude the world eternal 79
to condense the filling material 124
to confront the basic question 76
to confront the growing problem 56
to confront the moral dilemma 46
to confront the whole problem 53
to confront the world outside 106
to consider an appeal against 67
to consider as rather smaller 45
to consider in brief outline 42
to consider in broad outline 104
to consider in human somatic 94
to consider in putting together 46
to consider it quite natural 121
to consider my first position 179
to consider the above factors 43
to consider the appeal because 50
to consider the basic factors 64
to consider the basic features 56
to consider the basic problem 46
to consider the basic question 127
to consider the broad aspects 49
to consider the broad question 132
to consider the broad subject 42
to consider the chief features 41
to consider the dozen squalid 63
to consider the exact relation 66
to consider the final product 51
to consider the final question 76
to consider the first question 170
to consider the force exerted 73
to consider the grave question 73
to consider the greek religion 50
to consider the human aspects 90
to consider the human element 214
to consider the human factors 84
to consider the human species 72
to consider the indian problem 58
to consider the irish question 80
to consider the issue because 90
to consider the joint effects 62
to consider the korean question 100
to consider the large variety 42
to consider the later history 48
to consider the learning process 62
to consider the legal aspects 220
to consider the legal position 214
to consider the legal question 62
to consider the links between 502
to consider the local context 40
to consider the lower classes 62
to consider the major factors 66
to consider the match between 118
to consider the moral aspects 99
to consider the moral function 63
to consider the moral results 47
to consider the nexus between 43
to consider the period between 85
to consider the roman catholic 125
to consider the rules governing 71
to consider the social aspects 186
to consider the social context 703
to consider the social effects 150
to consider the social factors 85
to consider the social function 74
to consider the social origins 59
to consider the social position 75
to consider the social problem 53
to consider the social question 64
to consider the social welfare 44
to consider the space between 50
to consider the terms offered 67
to consider the total context 68
to consider the total picture 115
to consider the varying degrees 43
to consider the vexed question 254
to consider the vital question 104
to consider the whole complex 180
to consider the whole concept 51
to consider the whole context 135
to consider the whole country 70
to consider the whole history 75
to consider the whole passage 53
to consider the whole patient 78
to consider the whole pattern 40
to consider the whole picture 422
to consider the whole position 265
to consider the whole problem 1575
to consider the whole process 226
to consider the whole question 4255
to consider the whole subject 3424
to consider the wider aspects 113
to consider the wider context 269
to consider the wider effects 46
to consider the wider picture 65
to consider the wider problem 44
to consider the wider question 131
to consider the world outside 49
to construe the state statute 46
to contempt of court charges 72
to continue in force certain 121
to continue in force subject 263
to continue in legal custody 50
to continue my fight against 53
to continue the above example 86
to continue the action against 135
to continue the basic pattern 40
to continue the change process 116
to continue the daily routine 43
to continue the draft strongly 41
to continue the fight against 4254
to continue the fight because 42
to continue the fight despite 40
to continue the growth process 70
to continue the human species 292
to continue the jihad against 54
to continue the joint tenancy 41
to continue the learning process 504
to continue the march towards 91
to continue the search process 72
to continue the setup process 82
to continue the space program 57
to continue the trend towards 87
to continue to apply himself 45
to continue to build support 45
to continue to cause trouble 41
to continue to defer payment 43
to continue to exert control 65
to continue to exert himself 42
to continue to exist because 160
to continue to exist between 52
to continue to exist despite 50
to continue to fight against 615
to continue to fight germany 72
to continue to guard against 51
to continue to march forward 83
to continue to offer support 129
to continue to press forward 155
to continue to prove himself 41
to continue to rebel against 42
to continue to spend billions 43
to continue to stand between 73
to continue to write letters 91
to continuing the fight against 63
to contract the blood vessels 178
to contract the facial muscles 43
to converge in force towards 63
to converse in equal freedom 54
to converse on every subject 165
to convince the board members 83
to convince the local farmers 41
to convince the lower classes 93
to convince the privy council 66
to convince the roman catholic 177
to convince the store manager 58
to convince the timid monarch 129
to convince the working classes 137
to corrosion of bearings because 60
to creatures of every species 74
to currents of short duration 40
to decipher the coded message 47
to decorate the royal museums 71
to decorate the royal palaces 82
to delineate in social systems 46
to delineate the exact location 61
to delineate the major features 58
to demolish the chief justice 51
to demolish the whole edifice 51
to denounce the roman catholic 47
to describe in broad outline 292
to describe in human language 72
to describe in plain language 70
to describe in words because 47
to describe in words exactly 44
to describe the basic concept 46
to describe the basic features 313
to describe the basic pattern 52
to describe the basic process 67
to describe the broad features 54
to describe the change process 99
to describe the chief features 54
to describe the clash between 41
to describe the creep behavior 74
to describe the daily routine 104
to describe the exact location 228
to describe the exact position 198
to describe the exact process 60
to describe the false teachers 67
to describe the fight between 66
to describe the final outcome 44
to describe the force between 54
to describe the gaudy scenery 42
to describe the gross features 57
to describe the growth pattern 43
to describe the growth process 123
to describe the human species 61
to describe the image content 59
to describe the large variety 66
to describe the learning process 291
to describe the legal position 43
to describe the links between 211
to describe the local scenery 57
to describe the logic function 44
to describe the lower classes 52
to describe the major aspects 61
to describe the major factors 54
to describe the major features 201
to describe the mapping between 67
to describe the meeting between 211
to describe the method adopted 55
to describe the mingled emotions 48
to describe the nursing process 40
to describe the period between 296
to describe the period following 63
to describe the phase behavior 73
to describe the poetic process 53
to describe the region between 52
to describe the roman catholic 122
to describe the rules governing 79
to describe the scene between 42
to describe the social behavior 53
to describe the social climate 47
to describe the social context 152
to describe the social effects 47
to describe the social history 50
to describe the social position 59
to describe the social process 106
to describe the space between 110
to describe the teaching process 55
to describe the thinking process 55
to describe the total process 96
to describe the upper classes 41
to describe the varying degrees 69
to describe the water quality 57
to describe the whole complex 224
to describe the whole country 55
to describe the whole history 105
to describe the whole picture 63
to describe the whole process 743
to describe the world economy 63
to describe the world outside 43
to describe the writing process 125
to desolate the whole country 47
to developing the rural economy 86
to diminish the gross produce 352
to diminish the space between 59
to diminish the total national 45
to diminish the trust reposed 115
to disappear in large numbers 51
to disclose the exact location 63
to disclose the trade secrets 103
to discount on bonds payable 480
to discount on notes payable 247
to discover or guard against 457
to discover the basic factors 52
to discover the chief arbiter 81
to discover the exact location 305
to discover the exact position 357
to discover the exact relation 102
to discover the false position 71
to discover the links between 268
to discover the magic formula 58
to discover the major factors 50
to discover the moral quality 70
to discover the right answers 55
to discover the right formula 42
to discover the right solution 58
to discover the rules governing 176
to discover the spice islands 85
to discover the world outside 132
to disperse in small parties 100
to disperse the crowd outside 48
to displace the guild masters 132
to disprove the facts alleged 170
to dissolve the first marriage 73
to dissolve the holding company 47
to dissolve the joint venture 138
to dissolve the lower chamber 71
to dissolve the newly elected 56
to dissolve the seeming harmony 97
to dissolve the solid material 52
to distance the knowing subject 52
to document the exact location 41
to document the links between 64
to document the nursing process 57
to dominate the civil service 113
to dominate the cuban economy 67
to dominate the indian economy 46
to dominate the korean economy 56
to dominate the local economy 254
to dominate the lower classes 45
to dominate the rural economy 86
to dominate the scene because 57
to dominate the trade between 77
to dominate the urban economy 45
to dominate the whole country 342
to dominate the whole picture 46
to dominate the whole process 99
to dominate the whole society 58
to dominate the world because 70
to dominate the world economy 671
to dominate the world markets 78
to downsize the civil service 62
to economic or social factors 59
to economic or social unities 43
to education as would require 66
to education in latin america 187
to embitter the feeling against 75
to embitter the feeling between 49
to embitter the people against 51
to emigrate in large numbers 920
to emigrate to latin america 101
to energize the field magnets 84
to envisage the whole problem 43
to equalize the power balance 44
to equalize the power between 90
to estimate an earnings function 118
to estimate in round numbers 46
to estimate the cross sections 50
to estimate the error variance 477
to estimate the exact numbers 112
to estimate the exact position 80
to estimate the exact relation 55
to estimate the final results 59
to estimate the fixed effects 84
to estimate the force exerted 50
to estimate the price effects 43
to estimate the solar radiation 45
to estimate the total amounts 58
to estimate the total capital 104
to estimate the total current 43
to estimate the total effects 62
to estimate the total national 60
to estimate the total numbers 180
to estimate the total revenue 180
to estimate the total surface 111
to estimate the total variance 52
to estimate the water balance 57
to estimate the water content 341
to estimate the water quality 47
to estimate the whole pleasure 42
to estimate the world rightly 81
to evacuate the space between 50
to evacuate the whole country 121
to evaluate the acute effects 50
to evaluate the change process 58
to evaluate the final outcome 49
to evaluate the final product 106
to evaluate the final results 65
to evaluate the gamma function 51
to evaluate the group process 59
to evaluate the image quality 89
to evaluate the learning process 98
to evaluate the links between 72
to evaluate the lower urinary 61
to evaluate the match between 117
to evaluate the search results 50
to evaluate the social effects 46
to evaluate the total effects 51
to evaluate the total program 68
to evaluate the toxic effects 64
to evaluate the trade effects 51
to evaluate the upper urinary 110
to evaluate the water balance 46
to evaluate the water quality 137
to evaluate the whole process 70
to everyone in every country 53
to examples of human conduct 72
to exercise an option between 60
to exercise in every respect 57
to exercise the chief command 69
to exercise the option because 78
to exercise the option granted 86
to exercise the power because 61
to exercise the power claimed 56
to exercise the power granted 285
to exercise the right granted 120
to exercise the social control 51
to expedite the final decision 46
to expedite the learning process 88
to expedite the legal process 98
to expedite the search process 49
to expedite the whole process 69
to exposure to ionizing radiation 260
to exposure to solar radiation 61
to extinguish it never crossed 65
to extinguish the irish tenures 52
to failures of social control 67
to families in which parents 73
to fidelity as would suffice 40
to florence to preach against 57
to flourish in latin america 62
to forecast the final outcome 86
to forewarn the reader against 43
to fractions or mixed numbers 108
to frighten the devil himself 41
to garrison the whole country 78
to generate an error message 401
to generate an event handler 74
to generate the final product 126
to generate the final results 52
to generate the large amounts 68
to generate the trade surplus 46
to grandeur to final illusion 58
to hundreds of boats preparing 45
to identify the basic content 59
to identify the basic factors 97
to identify the basic features 98
to identify the basic pattern 54
to identify the basic problem 64
to identify the class members 54
to identify the class position 46
to identify the essay writers 45
to identify the exact location 1019
to identify the exact position 255
to identify the exact problem 77
to identify the exact sources 58
to identify the exact species 114
to identify the first element 62
to identify the first premise 43
to identify the human factors 46
to identify the links between 564
to identify the major aspects 70
to identify the major classes 51
to identify the major factors 803
to identify the major features 180
to identify the major players 86
to identify the major problem 172
to identify the major sources 543
to identify the major strengths 71
to identify the moral virtues 42
to identify the plane between 50
to identify the plant species 68
to identify the right problem 65
to identify the roman catholic 109
to identify the rules governing 42
to identify the social classes 42
to identify the social context 52
to identify the social factors 116
to identify the social location 44
to identify the social origins 56
to identify the spots visited 82
to immunize the child against 49
to increases in blood glucose 98
to indicate in brief outline 85
to indicate in broad outline 281
to indicate the broad features 62
to indicate the broad outline 45
to indicate the chief features 98
to indicate the chief sources 75
to indicate the close relation 73
to indicate the exact location 375
to indicate the exact position 529
to indicate the links between 124
to indicate the major factors 45
to indicate the major sources 63
to indicate the missing letters 47
to indicate the space between 79
to indicate the total current 104
to indicate the varying degrees 74
to indicate the whole circuit 42
to inscribe on leaves gathered 44
to instruct the lower classes 126
to instruct the people according 60
to instruct the working classes 71
to insulate the civil service 71
to insulate the region against 56
to interest the royal society 58
to inundate the whole country 97
to irritate the people against 151
to justices in petty sessions 97
to legalize the opium traffic 49
to liberate the golan heights 58
to liberate the lower classes 42
to liberate the whole country 142
to liberate the working classes 109
to localize in blood vessels 84
to localize the exact position 43
to maintain an action against 3778
to maintain an action therefor 143
to maintain an equal balance 374
to maintain an erect position 535
to maintain an erect posture 563
to maintain an ethnic balance 79
to maintain an exact balance 104
to maintain an inner balance 48
to maintain an uneasy balance 165
to maintain an uneasy silence 45
to maintain in every respect 73
to maintain or adopt measures 59
to maintain the action against 254
to maintain the anode current 134
to maintain the basic features 61
to maintain the blood calcium 119
to maintain the blood glucose 1913
to maintain the bonds between 81
to maintain the breach between 48
to maintain the civil service 43
to maintain the close contact 78
to maintain the daily routine 41
to maintain the erect position 519
to maintain the erect posture 498
to maintain the ethnic balance 45
to maintain the exact position 42
to maintain the field against 151
to maintain the fight against 239
to maintain the first language 47
to maintain the fixed capital 68
to maintain the fixed exchange 1735
to maintain the fluid balance 235
to maintain the grand alliance 80
to maintain the human species 100
to maintain the humus content 179
to maintain the image quality 55
to maintain the legal position 44
to maintain the legal reserve 58
to maintain the links between 316
to maintain the local economy 58
to maintain the mapping between 43
to maintain the place against 111
to maintain the plate current 162
to maintain the power balance 144
