the abbot call together the 43
to cause four knights to 47
to cause great anxiety to 168
to cause great britain to 77
to cause great concern in 57
to cause great concern to 118
to cause great numbers of 52
to cause great suffering to 54
to cause great trouble in 51
to cause great trouble to 50
to cause grid current to 45
to cause just anxiety on 66
to cause many persons to 90
to cause mating reactions in 80
to cause more trouble in 128
to cause more trouble to 84
to cause much anxiety in 48
to cause much anxiety to 85
to cause much concern to 64
to cause much increase in 79
to cause much suffering to 43
to cause much trouble in 231
to cause much trouble to 130
to cause other persons to 81
to cause side effects in 242
to cause side effects of 52
to cause some anxiety in 41
to cause some anxiety to 83
to cause some concern in 61
to cause some concern to 96
to cause some decline in 51
to cause some increase in 172
to cause some persons to 64
to cause some trouble in 95
to cause some variation in 54
to cause such effects as 58
to cause such election to 53
to cause such measures to 80
to cause such persons to 175
to cause such repairs to 159
to cause such tickets to 65
to cause their removal if 58
to cause their victims to 42
to cause those members or 87
to cause those persons to 111
to cause your program to 51
to change from country to 60
to change from forward to 50
to change from laminar to 74
to change from outside the 41
to change from passive to 73
to change from private to 60
to change jobs because of 302
to change just because he 72
to change just because it 91
to change just because of 70
to change just because the 82
to change just because we 65
to change many aspects of 423
to change more rapidly in 143
to change most quickly in 57
to change other aspects of 324
to change some aspects of 881
to change some details of 54
to change some element of 47
to change some features of 86
to change their answers to 78
to change their behavior as 812
to change their behavior at 73
to change their behavior by 390
to change their behavior if 374
to change their behavior in 1919
to change their behavior is 261
to change their behavior on 241
to change their behavior or 671
to change their behavior so 580
to change their behavior to 1203
to change their beliefs as 41
to change their beliefs by 54
to change their beliefs in 148
to change their beliefs or 322
to change their beliefs to 80
to change their concept of 207
to change their conduct in 86
to change their country of 83
to change their courses of 65
to change their culture in 45
to change their culture to 86
to change their customs or 47
to change their decision to 53
to change their language as 40
to change their language in 57
to change their language of 74
to change their language or 40
to change their language to 49
to change their location in 72
to change their location or 75
to change their opinions as 179
to change their opinions at 89
to change their opinions by 61
to change their opinions if 70
to change their opinions in 291
to change their opinions of 206
to change their opinions on 286
to change their opinions or 185
to change their opinions to 105
to change their outlook in 41
to change their outlook on 177
to change their outlook or 46
to change their pattern of 700
to change their position as 320
to change their position at 184
to change their position by 86
to change their position if 44
to change their position in 907
to change their position of 67
to change their position on 1251
to change their position or 205
to change their position so 60
to change their position to 144
to change their reactions to 65
to change their relation to 97
to change their religion as 118
to change their religion at 93
to change their religion by 220
to change their religion in 132
to change their religion is 50
to change their religion on 51
to change their religion or 268
to change their religion to 135
to change their society in 48
to change their sources of 65
to change their surname to 56
to change their systems of 119
to change their systems to 68
to change their tactics in 176
to change their tactics to 67
to change these aspects of 114
to change these features of 41
to change those aspects of 523
to change those features of 60
to change very quickly in 48
to change very rapidly as 41
to change very rapidly in 131
to change what appeared to 54
to change what happens in 153
to change what happens to 92
to change when exposed to 86
to change your address or 83
to change your answers to 85
to change your behavior as 50
to change your behavior by 51
to change your behavior if 72
to change your behavior in 291
to change your behavior is 41
to change your behavior or 136
to change your behavior so 186
to change your behavior to 246
to change your beliefs or 83
to change your concept of 52
to change your outlook on 135
to change your pattern of 161
to change your position if 67
to change your position in 134
to change your position on 121
to change your position or 48
to change your position to 62
to change your program to 44
to change your reactions to 66
to change your thoughts in 68
to changing many aspects of 43
to chant their prayers in 61
to check more closely on 86
to check more closely the 51
to check some aspects of 46
to check some violence of 48
to check their ability to 190
to check their advance by 91
to check their advance in 61
to check their answers by 133
to check their answers in 95
to check their answers to 149
to check their mastery of 75
to check their reactions to 46
to check their records to 66
to check their results by 76
to check these against the 125
to check these raiders or 123
to check these results by 111
to check these robbers in 75
to check what appeared to 45
to check what happens in 40
to check your ability to 173
to check your answers as 103
to check your answers by 65
to check your answers in 188
to check your answers or 263
to check your answers to 776
to check your mastery of 242
to check your records to 44
to check your results in 64
to cheer their spirits by 138
to china ever returns to 59
to claim some success in 47
to claim their freedom in 60
to claim what belonged to 128
to cleave more closely to 211
to climb back towards the 128
to climb down towards the 40
to climb five flights of 242
to climb four flights of 245
to climb many flights of 75
to climb three flights of 458
to close down because it 119
to close down because of 898
to close down because the 204
to close down several of 53
to close early because of 59
to close gaps between the 98
to close their borders to 263
to close their country to 47
to close their markets to 199
to close their offices in 75
to close their schools in 67
to close these remarks by 62
to close these remarks on 43
to close ties between the 96
to clothe their thoughts in 347
to clothe those desires or 57
to coach their clients so 53
to couch their demands in 79
to couch their designs the 58
to couch their opinions in 118
to count their blessings in 41
to count their numbers or 48
to count these pebbles he 43
to cover debt service on 117
to cover gaps between the 47
to cover many aspects of 562
to cover many classes of 54
to cover more aspects of 102
to cover more material in 81
to cover most aspects of 384
to cover only material so 116
to cover other aspects of 531
to cover other classes of 66
to cover other sources of 43
to cover some aspects of 225
to cover such aspects as 67
to cover such devices as 72
to cover such factors as 72
to cover such matters as 1173
to cover their absence of 54
to cover their balance of 67
to cover their failure to 46
to cover these aspects of 71
to cover these letters in 65
to cover those aspects of 298
to cover those portions of 77
to cover vast amounts of 74
to crack nuts between the 135
to crack when exposed to 170
to crawl back towards the 55
to create beings capable of 103
to create form letters or 60
to create from scratch an 47
to create from scratch the 68
to create gaps between the 40
to create huge amounts of 58
to create huge numbers of 63
to create life outside the 48
to create more balance in 138
to create more harmony in 49
to create other sources of 96
to create peace between the 84
to create some balance in 61
to create some illusion of 61
to create some variety in 54
to create such effects as 68
to create such harmony as 43
to create their versions of 52
to create these objects in 59
to create three classes of 49
to create ties between the 75
to create vast amounts of 52
to create vast numbers of 67
to create what amounts to 511
to create what appeared to 71
to creep away between the 113
to creep away towards the 104
to creep back towards the 40
to cross from ireland to 47
to cross north america by 42
to cross over between the 195
to cross over towards the 93
to cross their benders in 50
to cross what appeared to 49
to crush great britain by 45
to curve back towards the 46
to daily food choices the 46
to decay when exposed to 100
to decry those beauties in 92
to defeat great britain in 41
to defeat nazi germany in 44
to defeat their efforts to 82
to defeat their enemies by 45
to defeat their enemies in 132
to defeat their purpose by 108
to delay their arrival at 108
to delay their arrival in 64
to delay their decision on 43
to delay their decision to 46
to delay their journey to 51
to delve into aspects of 64
to delve into details of 98
to delve into history to 41
to delve into matters of 71
to delve into secrets of 66
to deter other members of 51
to deter such conduct by 69
to deter such conduct in 129
to doubt their ability to 1227
to doubt their account of 41
to doubt their loyalty to 64
to doubt your ability to 344
to drift away towards the 59
to drift back towards the 185
to drift down towards the 65
to drink beer himself at 50
to drink four glasses of 221
to drink huge amounts of 62
to drink many glasses of 42
to drink milk because it 57
to drink milk because of 48
to drink their liquors in 63
to drink three bottles of 127
to drink three glasses of 261
to drink vast amounts of 40
to drink were forever on 53
to drink were obliged to 43
to drink wine because it 42
to drive away thoughts of 74
to drive from atlanta to 77
to drive from chicago to 207
to drive more traffic to 73
to drive their animals to 48
to drive their chaises in 99
to drive what remains of 53
to drown their sorrows in 626
to drown your sorrows in 131
to dwell more closely on 44
to dwell upon matters of 58
to dwell upon thoughts of 120
to dwell very briefly on 49
to dwell very plainly on 89
to educe some science or 69
to eight days according to 54
to eight days depending on 60
to eight days following the 61
to eight feet between the 60
to eight radio stations in 52
to eight years according to 67
to eight years between the 40
to eight years depending on 62
to eight years following the 42
to either great britain or 241
to either move forward or 57
to either north america or 53
to either side according to 66
to either side because of 46
to either side between the 80
to either side depending on 56
to either side towards the 42
to either their numbers or 59
to either their parents or 55
to either will suffice to 40
to elect five members of 64
to elect five members to 79
to elect four members of 65
to elect four members to 89
to elect some members of 102
to elect such courses as 49
to elect such persons as 48
to elect their members of 44
to elect their members to 103
to elect their pastors or 96
to elect their wardens as 48
to elect three members of 189
to elect three members to 148
to elect three persons to 46
to empty their pockets of 113
to empty their pockets or 42
to empty their pockets to 53
to enact laws according to 70
to enact laws affecting the 71
to enact laws against the 176
to enact laws annulling the 57
to enact laws governing the 181
to enact laws regarding the 48
to enact laws requiring the 81
to enact laws similar to 65
to enact such measures as 459
to engage great britain in 65
to engage great britain to 41
to engage their capital in 42
to engage their clients in 84
to engage their country in 44
to engage their infants in 100
to engage their members in 59
to engage their parents in 44
to engage their persons in 84
to enjoy full freedom in 73
to enjoy full freedom of 163
to enjoy full freedom to 50
to enjoy full liberty in 101
to enjoy full liberty of 109
to enjoy good fortune in 42
to enjoy good society at 73
to enjoy great pleasure in 56
to enjoy great success as 60
to enjoy great success in 148
to enjoy life according to 73
to enjoy life because of 83
to enjoy life outside of 60
to enjoy life outside the 57
to enjoy many aspects of 73
to enjoy many returns of 156
to enjoy more freedom in 68
to enjoy more freedom of 79
to enjoy more success in 58
to enjoy other aspects of 143
to enjoy some aspects of 80
to enjoy some freedom of 44
to enjoy some moments of 48
to enjoy some quality in 51
to enjoy some success as 41
to enjoy some success in 135
to enjoy their company at 48
to enjoy their company in 163
to enjoy their deserts in 100
to enjoy their freedom as 54
to enjoy their freedom in 85
to enjoy their freedom of 72
to enjoy their freedom to 52
to enjoy their leisure in 138
to enjoy their liberty in 48
to enjoy their liberty of 90
to enjoy their pillows in 57
to enjoy their religion in 88
to enjoy their society as 55
to enjoy these aspects of 49
to enjoy these beauties at 43
to enjoy these blessings in 41
to enjoy these moments of 40
to enjoy those aspects of 43
to enjoy those blessings of 65
to enjoy those blessings so 85
to enjoy what belonged to 76
to enjoy what remains of 96
to enjoy your company at 76
to enjoy your company in 77
to enjoy your holiday in 47
to enter from outside the 45
to enter into alliance at 54
to enter into counsel or 50
to enter into debates on 55
to enter into details as 1410
to enter into details at 67
to enter into details in 438
to enter into details of 2967
to enter into details on 651
to enter into details or 164
to enter into details to 91
to enter into dialogue in 85
to enter into dialogue is 42
to enter into dialogue on 112
to enter into dispute of 86
to enter into history as 81
to enter into marriage as 177
to enter into marriage at 55
to enter into marriage in 95
to enter into marriage is 82
to enter into marriage on 55
to enter into marriage or 100
to enter into matters of 283
to enter into measures of 147
to enter into motives or 54
to enter into newness of 42
to enter into receipt of 61
to enter into relation is 67
to enter into schemes of 54
to enter into service as 227
to enter into service in 125
to enter into society by 43
to enter into society on 93
to enter into treaties by 68
to enter into treaties in 459
to enter into treaties is 131
to enter into treaties of 920
to enter into treaties on 204
to enter into treaties or 260
to enter into treaties to 126
to enter such absence or 44
to enter suit against the 119
to enter their country as 113
to enter their country in 78
to enter their country on 51
to enter their infants in 53
to enter their persons in 87
to enter their service as 59
to enter there because he 56
to enter these markets to 53
to enter upon affairs of 60
to enter upon careers in 65
to enter upon courses of 113
to enter upon details of 83
to enter upon matters of 62
to enter upon schemes of 47
to enter what appeared to 63
to enter your service as 51
to equip their vessels of 55
to erect some memorial to 70
to erect some tribute to 40
to erect such buildings as 535
to error when applied to 78
to erupt into violence at 62
to every fine pleasure of 94
to every five gallons of 125
to every five hundred of 42
to every five persons in 57
to every four gallons of 69
to every four thousand of 50
to every good citizen to 49
to every heart capable of 60
to every living creature in 125
to every living creature is 49
to every living creature of 47
to every living creature on 75
to every male citizen of 373
to every male citizen or 43
to every mind capable of 255
to every mind objects of 44
to every other article of 212
to every other citizen in 50
to every other citizen of 79
to every other country in 546
to every other country of 47
to every other country on 52
to every other creature in 107
to every other element in 280
to every other element of 157
to every other function of 49
to every other officer in 78
to every other officer of 96
to every other printer of 45
to every other problem in 42
to every other process in 94
to every other quarter of 72
to every other question of 58
to every other segment of 46
to every other society of 49
to every other species of 1302
to every other student in 53
to every other subject in 56
to every other subject of 158
to every other variable in 44
to every other variety of 69
to every single citizen of 50
to every single element of 46
to every single volition of 250
to every three gallons of 55
to every three hundred of 47
to every word uttered by 306
to every word uttered in 43
to exact from himself the 66
to exert great efforts to 226
to exert more control in 100
to exert more control on 84
to exert more efforts in 45
to exert more efforts to 60
to exert much ingenuity to 52
to exert some control by 49
to exert some control in 158
to exert some control of 42
to exert some control on 225
to exert some control or 49
to exert their courage in 90
to exert their effects at 76
to exert their effects by 436
to exert their effects in 210
to exert their effects on 565
to exert their effects via 94
to exert their efforts in 127
to exert their efforts to 255
to exert their ingenuity in 71
to exert their ingenuity to 41
to exert their talents in 172
to exist also between the 75
to exist among members of 184
to exist here against the 80
to exist here between the 42
to exist just because it 47
to exist just because the 61
to exist just because we 52
to exist just exactly as 245
to exist only because it 211
to exist only because of 399
to exist only because the 225
to exist only because we 64
to exist only between the 79
to exist only insofar as 499
to expel evil spirits or 41
to expel from himself the 104
to exude from between the 42
to fathom your motives of 57
to favor great britain at 229
to fetch some article or 57
to fifty years between the 48
to fight also against the 87
to fight back against an 146
to fight back against it 66
to fight back against the 3742
to fight back because of 40
to fight even against the 130
to fight great battles in 54
to fight great britain at 42
to fight great britain in 42
to fight hard against it 48
to fight hard against the 706
to fight land battles in 54
to fight many battles in 76
to fight many battles to 62
to fight only against the 240
to fight over control of 77
to fight their battles as 224
to fight their battles at 54
to fight their battles by 111
to fight their battles in 758
to fight their battles on 222
to fight their battles to 106
to fight their brothers in 45
to fight their enemies in 62
to fight their enemies on 48
to fight their enemies the 107
to fight these enemies of 54
to fight wars against the 70
to fight well against the 55
to fight what appeared to 67
to fight wild animals in 49
to fight your battles in 56
to first base because of 68
to first base because the 42
to first gain control of 42
to float down towards the 49
to float their produce to 41
to focus more acutely on 65
to focus more broadly on 234
to focus more closely on 4900
to focus more quickly on 107
to focus more research on 50
to focus more sharply on 1536
to focus more sharply the 100
to focus more strongly on 492
to focus more tightly on 102
to focus most closely on 51
to focus most sharply on 45
to focus their attacks on 176
to focus their cameras on 50
to focus their concern on 123
to focus their demands on 44
to focus their efforts at 82
to focus their efforts in 395
to focus their efforts on 5308
to focus their efforts to 145
to focus their research on 586
to focus their studies on 232
to focus their support on 42
to focus their talents on 61
to focus their thoughts on 318
to focus upon aspects of 57
to focus very closely on 82
to focus very strongly on 43
to focus your efforts in 95
to focus your efforts on 736
to focus your efforts so 155
to focus your efforts to 66
to focus your research on 119
to focus your thoughts on 399
to force great britain to 919
to force idle persons to 71
to force into contact the 65
to force lord russell to 52
to force north vietnam to 287
to force nothing against the 101
to force other members to 45
to force other persons to 63
to force radio stations to 50
to force some charity of 45
to force such persons to 72
to force their beliefs on 350
to force their clients to 55
to force their culture on 86
to force their debtors to 73
to force their demands on 114
to force their desires on 43
to force their enemies to 162
to force their language on 105
to force their masters to 90
to force their members to 128
to force their opinions on 288
to force their parents to 331
to force their passage to 148
to force their religion on 276
to force their tenants to 114
to force their victims to 147
to force their workers to 95
to force their workmen to 41
to force those outside the 44
to force union members to 45
to force upon himself the 166
to force your husband to 45
to force your opinions on 85
to force your partner to 106
to forge ahead despite the 58
to forge ahead towards the 72
to forge ties between the 57
to found such schools in 136
to found their capital of 47
to frame their answers in 40
to frame their demands in 88
to frame their manners to 71
to frame your measures by 46
to fully take account of 79
to gather data regarding the 341
to gather data related to 225
to gather huge amounts of 57
to gather more details on 41
to gather some flowers of 73
to gather their harvest of 48
to gather their opinions on 54
to gather their thoughts on 49
to gather unto himself the 49
to gather vast amounts of 139
to gather wild flowers in 52
to gauge their ability to 112
to gauge their chances of 44
to gauge their effects on 91
to gauge their reactions to 285
to gauge their success in 64
to gauge your ability to 98
to glide down towards the 42
to goods from outside the 41
to gouge deep grooves in 59
to grand high supreme king 55
to grant exit permits to 74
to grant free passage to 234
to grant full amnesty to 111
to grant full freedom of 74
to grant full freedom to 77
to grant full liberty of 157
to grant full liberty to 80
to grant leave subject to 45
to grant more freedom of 44
to grant more freedom to 126
to grant safe conduct to 156
to grant safe passage to 79
to grant some freedom to 42
to grant such demands as 89
to grant such license or 61
to grant such license to 92
to grant such reforms as 45
to grant their consent to 96
to grant their demands in 62
to grant their petition on 44
to grant their request in 52
to grant their request on 61
to grant their request to 102
to grant these hebrews the 62
to grant work permits to 106
to grant your request in 45
to grant your request of 67
to grant your request to 108
to grasp more quickly the 84
to grasp some aspects of 139
to grasp their relation to 81
to grasp their subject in 80
to grasp what happens in 48
to graze their animals at 43
to graze their animals in 245
to graze their animals on 548
to group data according to 49
to group these according to 59
to group these together as 46
to group these together in 41
to guard more closely the 44
to guard only against the 44
to guess what effects the 146
to guide their behavior by 96
to guide their behavior in 358
to guide their choices in 48
to guide their choices of 71
to guide their clients in 44
to guide their conduct by 269
to guide their conduct in 240
to guide their efforts at 47
to guide their efforts in 156
to guide their efforts to 209
to guide their members in 83
to guide your behavior in 43
to guide your efforts to 46
to guide your studies as 101
to handing over control of 77
to henry clay against the 43
to henry ward beecher as 61
to henry ward beecher in 54
to honor their parents by 59
to honor their parents in 53
to honor their pledges to 83
to honor their promise to 115
to honor your parents by 40
to honor your request to 43
to house their workers in 45
to human beings according to 103
to human beings because it 127
to human beings because of 297
to human beings because the 54
to human beings capable of 60
to human beings exposed to 58
to human beings insofar as 62
to human beings outside the 41
to human health because it 60
to human health because of 198
to human life because it 69
to human life because of 73
to human view because of 52
to hurry back towards the 64
to imply more ingenuity in 55
to imply some relation to 44
to imply some thoughts of 69
to incur deep penalty at 72
to incur great expense in 163
to incur much expense in 103
to incur some expense in 112
to incur such expense as 63
to indian life similar to 43
to infer some aspects of 71
to infer what happens in 89
to infer what happens to 45
to ingrain upon himself the 62
to irish eyes appeared the 42
to issue cheap editions of 59
to issue exit permits to 51
to issue five millions of 43
to issue forth against the 61
to issue from between the 81
to issue huge amounts of 42
to issue such license or 76
to issue such process as 44
to issue such summons or 58
to issue such warrant in 74
to issue their decrees to 43
to issue their precept to 74
to issue their summons to 46
to issue their warrant or 47
to issue their warrant to 307
to issue what amounts to 40
to issue work permits to 133
to italy upon occasion of 51
to judge from reports of 49
to judge life according to 53
to judge more soundly of 42
to judge only according to 71
to judge some aspects of 42
to judge such matters as 64
to judge their ability to 168
to judge their effects on 55
to judge their reactions to 49
to judge their success by 56
to judge their success in 69
to judge their success or 118
to judge these matters in 52
to judge those accused of 96
to judge those outside the 210
to judge what aspects of 45
to judge what company my 50
to judge what happens in 51
to judge what portions of 50
to judge your ability to 81
to junior high schools in 94
to kneel when receiving the 97
to knock heads together in 45
to label such behavior as 95
to label their product as 43
to labor from sunrise to 95
to lasting peace between the 41
to laugh very heartily at 64
to level their muskets at 68
to light great numbers of 43
to light many aspects of 139
to light many objects of 49
to light many remains of 68
to light many sources of 43
to light only because of 136
to light only because the 91
to light other aspects of 59
to light some aspects of 125
to light some secrets of 69
to light their candles at 150
to light their torches at 53
to light their torches by 42
to light those aspects of 73
to limit auto exports to 41
to limit their ability to 964
to limit their ambition to 66
to limit their answers to 74
to limit their attacks to 95
to limit their behavior to 95
to limit their chances of 76
to limit their choices to 105
to limit their concern to 98
to limit their content to 112
to limit their control of 40
to limit their debates or 71
to limit their demands on 90
to limit their demands to 322
to limit their desires to 55
to limit their duration to 44
to limit their effects on 62
to limit their effects to 44
to limit their efforts to 660
to limit their exports of 224
to limit their exports to 444
to limit their freedom in 98
to limit their freedom of 742
to limit their freedom to 283
to limit their function to 60
to limit their imports of 60
to limit their imports to 47
to limit their inquiry to 111
to limit their intakes of 69
to limit their numbers by 118
to limit their numbers in 124
to limit their numbers of 56
to limit their numbers to 117
to limit their offerings to 52
to limit their offspring to 107
to limit their opinions to 43
to limit their profits to 69
to limit their pursuit of 53
to limit their reliance on 95
to limit their remarks to 160
to limit their reports to 98
to limit their research to 133
to limit their searches to 64
to limit their service to 82
to limit their spheres of 48
to limit their studies to 209
to limit their support of 48
to limit their support to 74
to limit wage demands to 80
to limit your ability to 154
to limit your answers to 44
to limit your choices to 103
to limit your efforts to 50
to limit your message to 49
to limit your remarks to 42
to limit your research to 87
to limit your results to 71
to limit your searches to 91
to limit your subject to 64
to lobby their members of 54
to local high schools to 52
to local radio stations in 44
to local radio stations to 48
to lodge very sociably in 45
to looking more closely at 128
to lower their chances of 73
to lower their charges to 40
to lower their dignity by 50
to lower their glances to 63
to lower their tariffs on 136
to lower these ensigns of 42
to lower your chances of 145
to major risk factors in 76
to males over females in 60
to march back towards the 99
to march down towards the 49
to march forth against the 107
to march from atlanta to 86
to march from belfast to 48
to march from memphis to 48
to march from victory to 105
to march into germany at 48
to march into germany in 44
to march into germany to 40
to march north against the 86
to march south against the 50
to march when ordered to 55
to marry from motives of 122
to marry other members of 42
to marry their sisters or 80
to marry were obliged to 58
to match more closely the 852
to match most closely the 72
to match their ability to 52
to match their behavior to 248
to match those offered by 71
to match very closely the 94
to match wits against the 50
to meeting these demands by 48
to mills very frankly as 46
to mimic more closely the 211
to mimic some aspects of 145
to mimic what happens in 49
to model many aspects of 87
to model more closely the 83
to model other aspects of 44
to model some aspects of 225
to model their behavior in 65
to model their behavior on 326
to model their conduct on 125
to model what happens in 43
to moses from between the 58
to moses were revealed to 68
to mount their assault on 40
to nearly five hundred in 135
to nearly five millions of 89
to nearly five thousand in 126
to nearly four millions in 83
to nearly four millions of 193
to nearly nine millions of 97
to nearly three decades of 87
to nearly three hundred in 55
to nearly three millions of 166
to nearly three thousand in 49
to nurse their infants in 55
to occur among members of 162
to occur during moments of 46
to occur more quickly in 101
to occur more rapidly at 63
to occur more rapidly in 375
to occur most rapidly in 96
to occur only because the 50
to occur only between the 91
to occur upon receipt of 41
to occur very rapidly in 57
to occur when alcohol is 55
to occur when members of 109
to offer free passage to 42
to offer free service to 42
to offer full support to 111
to offer good offices or 447
to offer good service to 45
to offer great promise as 85
to offer great promise in 141
to offer great promise of 59
to offer less surface to 49
to offer many chances of 41
to offer more choices to 47
to offer more courses in 109
to offer more freedom to 41
to offer more promise in 44
to offer more promise of 89
to offer more service to 46
to offer more support to 204
to offer more variety in 45
to offer much comfort to 78
to offer much promise as 63
to offer much promise in 54
to offer much promise of 98
to offer much support to 110
to offer rich plunder to 58
to offer some account of 534
to offer some answers to 303
to offer some benefit in 57
to offer some benefit to 48
to offer some comfort to 183
to offer some comment on 154
to offer some courses in 44
to offer some defense of 44
to offer some promise as 60
to offer some promise in 84
to offer some promise of 338
to offer some remarks as 55
to offer some remarks in 185
to offer some remarks of 41
to offer some remarks on 1688
to offer some remarks to 40
to offer some service in 40
to offer some solution of 81
to offer some solution to 167
to offer some support to 360
to offer some thoughts on 578
to offer some violence to 84
to offer such comfort as 41
to offer such courses as 137
to offer such courses in 57
to offer such increase of 51
to offer such remarks as 102
to offer such service as 48
to offer such service to 41
to offer such violence to 183
to offer their alliance to 47
to offer their clients the 102
to offer their greetings to 51
to offer their loyalty to 62
to offer their mediation in 42
to offer their mediation to 331
to offer their members the 42
to offer their opinions as 116
to offer their opinions in 91
to offer their opinions of 56
to offer their opinions on 454
to offer their opinions or 67
to offer their opinions to 56
to offer their prayers at 102
to offer their prayers in 180
to offer their prayers of 41
to offer their prayers to 416
to offer their produce to 43
to offer their product at 56
to offer their service at 50
to offer their service in 88
to offer their service to 552
to offer their support in 87
to offer their support to 645
to offer their sympathy to 120
to offer their talents to 100
to offer their thoughts on 109
to offer their tribute of 127
to offer their tribute to 68
to offer their versions of 46
to offer their worship to 102
to offer these remarks in 57
to offer these remarks on 71
to offer these volumes to 64
to offer what amounts to 79
to offer what appeared to 58
to offer what comfort he 132
to offer wise counsel to 43
to offer your clients the 46
to offer your majesty my 51
to offer your product or 62
to offer your service to 43
to offer your support to 66
to order life according to 81
to order such persons to 68
to order their affairs as 147
to order their affairs in 179
to order their affairs so 44
to order their affairs to 46
to order their conduct in 44
to order their members to 71
to order their removal to 47
to order their thoughts in 57
to order third parties to 54
to order what relates to 63
to order your affairs by 46
to order your affairs so 41
to order your carriage to 72
to order your matters so 123
to order your product or 42
to order your servant to 58
to others more capable of 56
to others only fifteen or 93
to others only insofar as 106
to others what relates to 50
to paint more strongly the 67
to paint some frescoes in 119
to paris from germany in 69
to paris made proffer of 49
to pause here briefly to 57
to people from outside the 615
to people having origins in 162
to people living outside of 108
to people living outside the 360
to people living peaceably in 62
to people living together in 44
to people once ignored or 103
to people very similar to 40
to piece back together the 88
to place full reliance in 41
to place full reliance on 251
to place great britain in 124
to place great demands on 78
to place great reliance in 47
to place great reliance on 1699
to place great strains on 47
to place heavy burdens on 67
to place heavy demands on 202
to place heavy reliance on 367
to place high demands on 81
to place high priority on 582
to place high tariffs on 42
to place into context the 141
to place less reliance on 573
to place more control in 43
to place more demands on 102
to place more priority on 47
to place more reliance on 1323
to place most reliance on 58
to place much reliance in 106
to place much reliance on 1656
to place other persons in 52
to place over against the 85
to place sole reliance on 165
to place some control on 45
to place some flowers on 106
to place some reliance on 263
to place such matters in 57
to place such objects in 43
to place such persons in 85
to place such reliance in 77
to place such reliance on 70
to place their affairs in 112
to place their ballots in 86
to place their capital at 77
to place their capital in 260
to place their clients in 82
to place their conduct in 102
to place their country in 153
to place their country on 56
to place their demands on 51
to place their destiny in 227
to place their effects in 55
to place their freedom in 136
to place their friends in 68
to place their imprint on 66
to place their infants in 78
to place their loyalty to 107
to place their material in 49
to place their members in 214
to place their offerings in 49
to place their offspring in 83
to place their parents in 64
to place their product in 52
to place their reliance in 59
to place their reliance on 356
to place their religion in 185
to place their results in 42
to place their stories in 100
to place their talents at 182
to place their treasure in 46
to place their vessels in 50
to place these animals in 48
to place these factors in 74
to place these figures in 137
to place these figures on 41
to place these matters in 82
to place these matters on 67
to place these numbers in 65
to place these objects in 98
to place these persons in 97
to place these remarks in 82
to place these results in 141
to place these species in 54
to place these stories in 43
to place these studies in 67
to place these writers in 48
to place those objects in 52
to place what follows in 53
to place your account in 85
to place your conduct in 82
to plant corn because the 68
to plant some flowers in 72
to plant some tobacco in 41
to plant such carrots as 64
to plant their ladders on 88
to please their masters by 49
to please their masters in 75
to please their parents by 130
to please their parents in 50
to please their parents or 220
to please your husband in 64
to please your parents or 71
to plunge your country in 62
to point more strongly to 54
to point more towards the 45
to point their cameras at 61
to point their muskets at 44
to point very strongly to 143
to point your browser to 120
to power only because of 54
to preach such sermons as 125
to preach their message of 52
to preach their message to 48
to preach their religion in 109
to preach their religion to 83
to preach three sermons at 41
to press back against the 205
to press down against the 94
to press great britain to 52
to press hard against the 369
to press home attacks on 67
to press into service as 191
to press into service in 54
to press into service the 349
to press more closely on 53
to press more closely the 50
to press more lightly on 42
to press their attacks on 83
to press their demands at 45
to press their demands by 70
to press their demands in 210
to press their demands on 536
to press their demands to 105
to press their efforts to 52
to press these demands on 93
to press upon congress the 95
to press upon douglas he 51
to price their product at 42
to price your product or 72
to prime time network tv 1374
to print cheap editions of 44
to print these letters in 40
to probe other aspects of 47
to prove four degrees of 56
to prove more faithful to 108
to prove most helpful in 40
to prove most helpful to 125
to prove some element of 57
to prove some tenancy in 45
to prove such matters as 52
to prove their ability as 156
to prove their ability by 89
to prove their ability in 153
to prove their ability to 1652
to prove their bravery by 90
to prove their charges of 70
to prove their conduct to 50
to prove their courage by 140
to prove their courage in 52
to prove their courage to 46
to prove their devotion by 101
to prove their devotion to 797
to prove their fitness by 41
to prove their fitness to 240
to prove their loyalty as 146
to prove their loyalty by 736
to prove their loyalty in 119
to prove their loyalty or 44
to prove their loyalty to 3435
to prove their mahomet the 133
to prove their manhood by 484
to prove their manhood in 164
to prove their manhood or 101
to prove their manhood to 133
to prove their mastery of 117
to prove their position by 47
to prove their prowess in 93
to prove their relation to 45
to prove their utility in 54
to prove these remains to 53
to prove very helpful in 61
to prove very helpful to 103
to prove were alleged to 104
to prove your ability to 214
to prove your devotion to 127
to prove your loyalty to 292
to prove your manhood by 40
to purge their country of 127
to purge their history of 43
to purge their language of 98
to purge their society of 57
to purge their systems of 54
to putting into question the 49
to quash such subpoena or 44
to quiet these thoughts of 53
to quite look forward to 43
to quite wide margins of 40
to quote from certain of 72
to quote from letters by 82
to quote from letters in 182
to quote from letters of 260
to quote from letters to 96
to quote from material in 375
to quote from material to 40
to quote from several of 122
to quote some figures to 60
to quote some portions of 55
to quote some remarks by 60
to quote some remarks of 87
to quote their opinions as 74
to raise arms against the 291
to raise farm incomes by 144
to raise farm incomes in 56
to raise five millions of 58
to raise four millions by 70
to raise great weights to 42
to raise huge amounts of 279
