tail with both hands and 198
told her they would try 47
told her things about her 42
told her things about his 59
told her this could not 61
told her this morning that 700
told her this would not 146
told her was quite out 103
told her with pride that 132
told her you could not 275
told her you loved her 380
told her you would not 779
told him all about her 1696
told him all about his 1218
told him all about how 518
told him all about our 503
told him all about that 660
told him all about them 274
told him all about this 231
told him all about who 83
told him all about you 1259
told him all right and 45
told him and added that 210
told him and asked him 158
told him and others that 217
told him her father had 246
told him her father was 321
told him her mother had 143
told him her mother was 193
told him her plans for 74
told him her reason for 83
told him her story and 293
told him his crime was 40
told him his father had 595
told him his father was 793
told him his horse was 48
told him his house was 101
told him his liver was 50
told him his mother and 69
told him his mother had 347
told him his mother was 634
told him his offer was 43
told him his place was 60
told him his plans for 55
told him his reason for 48
told him his story and 262
told him his story was 92
told him his title was 48
told him his uncle had 52
told him his uncle was 60
told him his voice was 87
told him how badly she 58
told him how close she 43
told him how happy and 79
told him how happy she 322
told him how happy they 175
told him how often she 41
told him how proud she 277
told him how proud they 109
told him how sorry she 492
told him how sorry they 119
told him how tired she 46
told him how upset she 53
told him one evening that 258
told him one morning that 181
told him one night that 260
told him our names and 108
told him our story and 146
told him she cared for 59
told him she could bring 72
told him she could get 51
told him she could not 3960
told him she could see 121
told him she found him 53
told him she hated him 203
told him she liked him 136
told him she liked his 120
told him she lived with 54
told him she loved him 4137
told him she might not 45
told him she really was 45
told him she still had 79
told him she still was 40
told him she would bring 76
told him she would die 127
told him she would get 208
told him she would let 74
told him she would not 3223
told him she would pay 88
told him she would put 70
told him she would see 222
told him she would try 103
told him she would use 53
told him six months ago 132
told him that above all 47
told him that after all 310
told him that after her 65
told him that after his 239
told him that after she 61
told him that after six 70
told him that after that 145
told him that after they 80
told him that after this 88
told him that alice was 71
told him that anything was 52
told him that arthur was 52
told him that betty was 40
told him that billy had 42
told him that bobby had 44
told him that caesar was 54
told him that cesar was 63
told him that china was 60
told him that could not 314
told him that danger was 101
told him that david had 73
told him that david was 137
told him that evening that 77
told him that every day 172
told him that every man 124
told him that every one 414
told him that every year 129
told him that father had 52
told him that first day 88
told him that frank had 47
told him that frank was 63
told him that george had 83
told him that george was 85
told him that grace was 46
told him that grant was 59
told him that harry had 52
told him that harry was 48
told him that heaven was 69
told him that helen had 40
told him that henry had 88
told him that henry was 119
told him that honey and 101
told him that israel had 69
told him that israel was 69
told him that italy was 56
told him that james had 76
told him that james was 57
told him that japan had 49
told him that japan was 68
told him that jesus had 215
told him that jesus was 312
told him that julie was 71
told him that marie was 45
told him that money was 227
told him that morning that 707
told him that mother had 73
told him that mother was 70
told him that nearly all 91
told him that night that 361
told him that night was 48
told him that others had 74
told him that paris was 54
told him that people are 44
told him that people had 134
told him that people who 179
told him that peter had 125
told him that peter was 91
told him that rather than 186
told him that russia had 63
told him that russia was 69
told him that sarah had 50
told him that sarah was 77
told him that satan had 40
told him that since all 42
told him that since her 42
told him that since his 222
told him that since she 142
told him that since that 48
told him that since they 134
told him that since this 59
told him that since you 41
told him that sleep was 62
told him that smoking was 59
told him that tessa had 71
told him that though his 116
told him that though she 187
told him that though they 119
told him that though this 44
told him that today was 82
told him that tommy was 64
told him that water was 57
told him that whaling was 69
told him that while his 121
told him that while she 241
told him that while they 170
told him that white men 98
told him that within two 41
told him that would not 888
told him then about her 89
told him they could get 79
told him they could not 2322
told him they could see 48
told him they liked his 47
told him they loved him 196
told him they would all 72
told him they would get 90
told him they would hang 46
told him they would hit 54
told him they would let 49
told him they would not 1622
told him they would pay 94
told him they would put 88
told him they would see 73
told him they would try 76
told him things about her 65
told him things about his 81
told him this could not 225
told him this morning that 1240
told him this place was 40
told him this story and 88
told him this would not 246
told him two months ago 40
told him two weeks ago 54
told him was right and 53
told him with pride that 60
told him you could get 66
told him you could not 609
told him you could see 44
told him you loved him 228
told him you might not 52
told him you would not 1266
told him you would see 49
told his dad about his 41
told his own people that 315
told his own story and 79
told his own story with 102
told his son about his 122
told how for seven long 326
told how her father had 182
told how her mother had 157
told how his father and 45
told how his father had 336
told how his father was 63
told how his mother had 134
told its own story and 78
told men and women that 101
told that each state being 83
told that fib about her 70
told that god loves them 47
told that god would not 45
told that her child had 75
told that her child has 52
told that her child was 152
told that her father and 53
told that her father had 534
told that her father has 59
told that her father was 542
told that her house was 59
told that her lover had 63
told that her lover was 66
told that her mamma had 43
told that her mamma was 50
told that her mother and 96
told that her mother had 473
told that her mother has 47
told that her mother was 494
told that her uncle had 46
told that her voice was 42
told that his child was 56
told that his enemy has 78
told that his father and 88
told that his father had 939
told that his father has 59
told that his father was 991
told that his grace had 96
told that his house had 55
told that his house was 175
told that his mother and 730
told that his mother had 452
told that his mother has 51
told that his mother was 513
told that his people had 50
told that his place was 63
told that his poetry was 44
told that his steed was 46
told that his uncle had 67
told that his uncle was 66
told that his voice was 93
told that his wound was 119
told that its author was 69
told that one could not 127
told that one reason for 122
told that one reason why 53
told that our people are 46
told that she began her 51
told that she could get 87
told that she could not 2524
told that she could use 44
told that she hated all 66
told that she loved him 42
told that she might not 78
told that she never had 95
told that she ought not 42
told that she would bear 60
told that she would die 104
told that she would get 95
told that she would hear 54
told that she would not 1146
told that she would see 83
told that that could not 44
told that that would not 69
told that they could ask 111
told that they could bring 71
told that they could buy 88
told that they could earn 109
told that they could get 250
told that they could not 5158
told that they could now 75
told that they could put 67
told that they could see 122
told that they could use 344
told that they could win 73
told that they might not 117
told that they ought not 465
told that they shall not 95
told that they trust too 46
told that they would all 344
told that they would die 101
told that they would each 59
told that they would earn 73
told that they would get 545
told that they would hear 373
told that they would not 3009
told that they would now 149
told that they would read 52
told that they would see 388
told that they would then 45
told that they would try 43
told that they would win 44
told that this action was 63
told that this could not 615
told that this event was 44
told that this place was 158
told that this plant was 42
told that this study was 42
told that this woman had 70
told that this woman has 78
told that this woman was 60
told that this would mean 55
told that this would not 501
told that you could get 58
told that you could not 378
told that you would die 43
told that you would not 169
told them all about her 519
told them all about him 78
told them all about his 776
told them all about how 203
told them all about our 206
told them all about that 218
told them all about this 99
told them all about you 647
told them and shown them 40
told them her father had 42
told them her father was 42
told them her story and 97
told them his father had 87
told them his father was 72
told them his feasting was 61
told them his mother was 49
told them his plans for 46
told them his reason for 69
told them his story and 155
told them how brave they 42
told them how happy she 155
told them how jesus had 70
told them how lucky they 145
told them how proud she 49
told them how sorry she 54
told them our story and 97
told them she could not 647
told them she hoped they 50
told them she loved them 154
told them she would bring 53
told them she would get 63
told them she would let 51
told them she would not 564
told them she would see 64
told them she would try 41
told them that about two 147
told them that after all 62
told them that after his 92
told them that after they 154
told them that allah had 45
told them that athens was 52
told them that beadle had 62
told them that david was 50
told them that either they 63
told them that every man 144
told them that every one 157
told them that first they 50
told them that jesus had 375
told them that jesus was 586
told them that morning that 93
told them that people who 49
told them that peter was 74
told them that rather than 138
told them that since his 57
told them that since they 531
told them that theirs was 92
told them that though they 187
told them that until they 43
told them that where they 46
told them that which was 42
told them that while she 46
told them that while they 296
told them that white men 53
told them that would not 113
told them they could all 125
told them they could ask 54
told them they could bring 65
told them they could buy 72
told them they could cut 46
told them they could each 53
told them they could get 335
told them they could not 3824
told them they could now 52
told them they could put 94
told them they could see 128
told them they could sit 48
told them they could use 241
told them they loved them 44
told them they might all 55
told them they might get 77
told them they might lay 51
told them they might now 46
told them they might use 51
told them they ought not 221
told them they shall see 306
told them they would all 633
told them they would die 98
told them they would get 332
told them they would hear 96
told them they would not 1319
told them they would pay 45
told them they would see 217
told them they would then 40
told them this could not 92
told them this morning that 130
told them this would not 59
told them two moons ago 44
told them with pride that 53
told them you could not 173
told them you would not 448
told this was where she 42
told tom all about our 77
told was one which was 47
told who his father was 70
told why this limit was 58
told you all about her 415
told you all about him 603
told you all about his 168
told you all about how 123
told you all about our 293
told you all about that 1942
told you all about them 251
told you all about this 342
told you and shown you 105
told you are looking out 53
told you his father was 41
told you long since that 44
told you she could not 261
told you she loved you 181
told you she loves you 65
told you she would not 792
told you she would pay 47
told you six months ago 319
told you six weeks ago 44
told you that after you 41
told you that again and 84
told you that caesar was 61
told you that could not 75
told you that every day 46
told you that every man 66
told you that first day 133
told you that jesus was 49
told you that months ago 100
told you that night that 70
told you that people are 52
told you that since you 52
told you that twice two 47
told you that weeks ago 133
told you that while you 55
told you that woman was 113
told you that would not 137
told you them people was 50
told you they could not 163
told you they loved you 86
told you they would not 640
told you this morning that 1496
told you this morning was 50
told you this morning you 55
told you this place was 169
told you this would not 295
told you two months ago 270
told you two weeks ago 396
told you you could get 101
told you you could not 1249
told you you could read 46
told you you could use 54
told you you ought not 65
told you you shall ask 69
told you you would get 114
told you you would not 1381
tole you you could not 116
tomb and they asked each 69
tone deaf and could not 75
tone did not allow for 44
tone did not match her 42
tone did not match his 65
tone than was usual with 176
tone that one might use 43
tone that she could not 195
tone that she would not 94
tone that they could not 53
tone that was anything but 212
tone that you would use 69
tons and was armed with 240
tons per day until all 134
took aim and fired and 64
took aim and fired his 73
took all her money and 101
took all her savings and 45
took all his books and 68
took all his money and 491
took all his money out 208
took all his savings and 77
took all his skill and 54
took all his words for 44
took all our money and 119
took all our money for 94
took all she could get 46
took all that money and 70
took all they could and 41
took all they could get 357
took all they could lay 45
took all this folly with 87
took both her hands and 2211
took both her hands now 49
took both his hands and 763
took both our hands and 69
took bow and arrow and 44
took each and every one 63
took hat and stick and 48
took her and shook her 53
took her arm again and 486
took her arm under his 66
took her arm within his 97
took her for walks and 93
took her off guard and 41
took her out again and 41
took her out every day 47
took her own chair with 89
took her own shawl off 42
took her seat again and 115
took her son aside and 95
took her two hands and 306
took him and bound him 334
took him and hanged him 67
took him and healed him 147
took him far longer than 65
took him for anything but 40
took him for walks and 151
took him off guard and 60
took him out again and 83
took him out every day 55
took him two hours and 101
took his arm again and 271
took his big knife and 43
took his hat under his 51
took his hot toast and 54
took his long knife and 54
took his own chair and 52
took his own glass and 60
took his own knife and 49
took his own money and 51
took his own shape and 62
took his own sword and 294
took his seat after his 45
took his seat again and 343
took his seat again with 55
took his son abram and 80
took his son aside and 168
took his two hands and 133
took his two wives and 134
took his way thither with 45
took ill and could not 65
took off and headed east 124
took off and headed for 593
took off and headed out 192
took off and wiped his 45
took off for paris and 65
took off for paris with 42
took off her apron and 1726
took off her beret and 72
took off her boots and 780
took off her cloak and 620
took off her cloak with 46
took off her clothing and 71
took off her crown and 79
took off her dress and 1363
took off her earrings and 190
took off her frock and 68
took off her glove and 393
took off her habit and 42
took off her heels and 76
took off her pants and 202
took off her parka and 112
took off her right shoe 69
took off her scarf and 448
took off her shawl and 471
took off her shirt and 514
took off her skirt and 464
took off her smock and 82
took off her socks and 125
took off her straw hat 229
took off her tunic and 63
took off her watch and 211
took off her wraps and 146
took off his apron and 599
took off his armor and 249
took off his badge and 86
took off his beaver hat 62
took off his beret and 279
took off his black cap 79
took off his black hat 251
took off his boots and 3662
took off his boots for 49
took off his broad hat 104
took off his chain and 68
took off his cloak and 1399
took off his clothing and 206
took off his cross and 50
took off his crown and 461
took off his derby and 185
took off his derby hat 71
took off his diadem and 51
took off his dress and 40
took off his dusty hat 48
took off his glove and 622
took off his greasy cap 93
took off his green cap 84
took off his habit and 91
took off his mitts and 41
took off his pants and 964
took off his parka and 211
took off his peaked cap 191
took off his right arm 54
took off his right leg 93
took off his right shoe 192
took off his robes and 103
took off his sarong and 59
took off his scarf and 231
took off his shawl and 42
took off his shirt and 6180
took off his shirt with 41
took off his smock and 69
took off his socks and 443
took off his specs and 67
took off his spurs and 91
took off his stole and 45
took off his straw hat 1036
took off his sword and 500
took off his towel and 60
took off his tunic and 501
took off his tweed cap 131
took off his watch and 741
took off his white cap 62
took off his white hat 214
took off one glove and 150
took off our boots and 556
took off our coats and 733
took off our hands all 55
took off our masks and 60
took off our packs and 146
took one box under her 60
took out her bible and 108
took out her breast and 72
took out her brush and 108
took out her glass eye 43
took out her hanky and 43
took out her knife and 207
took out her order pad 49
took out her phone and 214
took out her purse and 675
took out her purse with 114
took out her violin and 50
took out her watch and 193
took out her writing pad 61
took out his badge and 246
took out his bible and 307
took out his books and 164
took out his brush and 83
took out his cigar and 148
took out his flask and 140
took out his flint and 128
took out his flute and 326
took out his glass and 86
took out his glass eye 145
took out his hanky and 53
took out his knife and 4186
took out his knife with 67
took out his liver and 73
took out his makings and 43
took out his money and 329
took out his notes and 171
took out his paper and 96
took out his penis and 329
took out his phone and 431
took out his pouch and 104
took out his purse and 1118
took out his razor and 113
took out his rifle and 189
took out his right eye 61
took out his shaving kit 60
took out his small war 91
took out his snuff box 118
took out his sword and 1086
took out his tools and 146
took out his torch and 93
took out his violin and 306
took out his watch and 5127
took out his watch with 155
took out his weapon and 70
took out two pence and 193
took pen and paper and 830
took them all under his 102
took them and bound them 90
took them and shook them 45
took them and spread them 54
took them both under her 57
took them both under his 58
took them for walks and 65
took them off again and 188
took them out again and 211
took them two hours and 88
took them two miles and 116
took two long steps and 103
took with him about two 87
took with him fifty men 62
took with him nearly all 50
took with him peter and 2311
took with his hands out 48
took you six times that 43
tool and die maker and 225
tool and die maker for 126
tool and die maker who 121
tool and die maker with 63
tool and die shops and 63
tool and then click and 206
tool does not allow for 40
tool does not allow you 70
tool for both learning and 49
tool for both teaching and 55
tool that they could use 76
tool that you would use 46
tool you are working with 52
tooth with his tongue and 49
tops with egg white and 82
tore off her apron and 122
tore off her clothing and 65
tore off her dress and 111
tore off her shawl and 43
tore off her shirt and 50
tore off her skirt and 47
tore off his apron and 45
tore off his boots and 71
tore off his cloak and 121
tore off his clothing and 86
tore off his right arm 73
tore off his right leg 50
tore off his scalp and 67
tore off his shirt and 767
tore off his tunic and 77
tore out his liver and 48
tore out his nails and 55
tore out his nails with 43
tore out his tongue and 67
torn him and cried with 41
torn off his shirt and 72
toss and lie awake for 188
toss her head again and 42
tour that had taken him 202
tour with his father and 66
tour with that small sum 40
town and get drunk and 53
town and its people and 126
town and its people are 117
town and its people for 40
town and its people had 48
town and its people that 51
town and its people with 71
town and she could not 59
town and she would not 46
town and they could not 95
town and they would not 65
town and was looking for 182
town but they could not 42
town for six months and 65
town for two months and 54
town for two weeks and 145
town that had given him 61
town that had given them 44
town that has given its 43
town that hath gates and 82
town that she could not 94
town that they could not 125
town that they would not 53
town that was known for 43
town that was named for 100
town was all alive with 115
town was not liable for 52
town was not named for 78
town was too small and 126
town was too small for 312
town was too strong for 46
town with her cakes for 53
town with her father and 79
town with her mother and 109
town with his father and 215
town with his horse and 57
town with his mother and 165
town with its walls and 61
town with this cloak and 47
toys they are playing with 148
trap for her which she 53
tray with both hands and 84
treat each and every one 94
treat her with anything but 100
treat her with irony and 56
treat him with anything but 93
treat him with honor and 113
treat him with scorn and 79
treat men and women with 108
treat them all alike and 89
treat them with anything but 73
treat them with honor and 67
treat them with music and 94
treat them with scorn and 68
treat them with warmth and 48
treat things and books and 103
treat with him about his 45
treat you with anything but 52
tree and his broad red 44
tree and its fruit are 242
tree and its leaves are 65
tree and she could not 42
tree and they could not 41
tree being then alive and 44
tree both for breadth and 40
tree has its wants and 48
tree that had grown out 40
tree that had spread its 43
tree that had stood for 42
tree that has fruit with 423
tree that has grown out 311
tree that has stood for 66
tree that his father had 47
tree that was growing out 113
tree that was laden with 61
tree they sat under and 59
tree was too small for 41
tree with both hands and 57
tree with his crust and 278
tree with his hands and 113
tree with its leaves and 148
tree with its roots and 72
tree with its trunk and 99
trial and was found not 63
trial did not prove too 40
trial for any reason for 204
trial for any reason that 478
trial that can stamp its 99
trial that they could not 88
trial that they would not 110
trial was going badly for 60
trial with his motion for 86
trip and she could not 44
trip she had taken with 109
trip that had taken him 162
trip was not turning out 55
trip with her father and 72
trip with her mother and 75
trip with his father and 214
trip with his mother and 58
true and all others are 131
true and our minds one 59
true and she could not 53
true are our hearts and 69
true art with which she 55
true both for males and 45
true does not imply that 195
true does not prove that 117
true end for which they 59
true for all gases and 43
true for all goods and 62
true for all people and 157
true for all people who 61
true for all races and 40
true for all times and 981
true for any metal that 61
true for both black and 110
true for both girls and 59
true for both human and 50
true for both large and 72
true for both major and 44
true for both males and 693
true for both rural and 114
true for both sexes and 155
true for both small and 51
true for both urban and 128
true for both white and 147
true for both women and 198
true for you right now 86
true god was known and 52
true joy that shall and 51
true men and women are 75
true men and women who 146
true now and never has 52
true than that which was 52
true that all people are 156
true that all people who 53
true that all roads lead 83
true that all roads led 40
true that all swans are 58
true that all white things 50
true that all women are 92
true that both women and 47
true that each human being 60
true that few people are 64
true that for every one 136
true that for nearly two 103
true that god alone can 104
true that god could not 73
true that god metes out 48
true that god would not 46
true that her father had 202
true that her father was 131
true that her mother had 107
true that her mother was 133
true that his father and 67
true that his father had 265
true that his father was 249
true that his force was 47
true that his mother had 115
true that his mother was 105
true that his plays are 45
true that his style was 46
true that his works are 60
true that man could not 45
true that not every one 158
true that old caesar had 42
true that one could not 322
true that one ought not 85
true that one party can 42
true that one reason for 137
true that one reason why 90
true that one would not 143
true that our first way 43
true that our lives are 162
true that our minds are 71
true that our people are 63
true that our trade with 43
true that she chose him 41
true that she could not 553
true that she loved him 138
true that she never had 47
true that she still had 55
true that she still has 47
true that she would not 210
true that sir lewis and 67
true that that state can 56
true that they could not 980
true that they might not 55
true that they often did 45
true that they ought not 53
true that they still had 52
true that they would not 408
true that they would pay 40
true that things which are 99
true that this action was 56
true that this change was 43
true that this could not 63
true that this court did 53
true that this court has 660
true that this group was 57
true that this method has 55
true that this might not 58
true that this order had 47
true that this order was 65
true that this period was 44
true that this tower has 41
true that this treaty was 40
true that this would not 190
true that you could get 48
true that you could not 445
true that you never may 66
true that you would not 202
true then and truer now 91
true things and apply them 52
true wit and false wit 45
true with each passing year 102
truth all that night had 49
truth and all error lie 110
truth and all others are 43
truth and art which are 141
truth and his beauty may 62
truth and she could not 87
truth and that every one 42
truth did not allow him 43
truth does not agree with 101
truth does not change with 57
truth does not exist and 88
truth does not exist are 40
truth does not exist for 81
truth does not imply that 384
truth for all times and 237
truth she had asked for 61
truth than that which had 94
truth than that which they 55
truth than that which was 40
truth than that which you 51
truth than they often are 305
truth that all people are 97
truth that each human being 47
truth that god cares for 54
truth that god loves them 51
truth that god loves you 66
truth that his father was 132
truth that man lives for 45
truth that man would not 71
truth that our lives are 64
truth that she asked him 49
truth that she could not 249
truth that she loved him 55
truth that tax rates are 88
truth that they could not 186
truth that they would not 83
truth that was within them 40
truth that you could not 61
truth they are looking for 41
truth they are stout and 49
truth was far worse than 52
truth was she could not 309
truth was she really did 41
truth was that after all 45
truth was that every one 58
truth was that nearly all 60
truth was that rosie was 61
truth was they could not 66
truth was too small for 72
truth was too strong for 66
truth you are weeping for 167
trying for them until they 77
trying out new roles and 101
trying out new words and 62
tube and let stand for 65
tube and set aside for 52
tube near its lower end 50
tube near its upper end 87
tube was then drawn out 64
tube was then sealed and 86
tube was then sealed off 130
tube was then sealed with 68
tube with both hands and 56
tube with its lower end 151
tuck her head under her 41
tuck his head under his 147
tuck its head under its 81
tune with her grave and 87
tune with his times and 46
tuning out and turning off 108
turn her head aside and 105
turn her head first one 51
turn her head until she 46
turn his hat thrice and 61
turn his head aside and 67
turn his head round and 82
turn his head while you 43
turn its head round and 54
turn off our minds and 43
turn off this check box 79
turn one way rather than 54
turn out all right and 431
turn out all right but 50
turn out all right for 1391
turn out all right now 56
turn out all right with 83
turn out all right yet 169
turn out and drive off 45
turn out and enjoy this 47
turn out and fight for 144
turn out and fight them 114
turn out and fight with 52
turn out and serve with 299
turn out any worse than 48
turn out day after day 74
turn out his light and 42
turn out that after all 51
turn out that hurry was 58
turn out that light and 56
turn out too badly for 49
turn out with clubs and 47
turn out year after year 69
turn red and lower her 46
turn that she could not 87
turn that they could not 44
turn them all round his 42
turn them and twist them 77
turn things had taken and 243
turn things had taken for 48
turn things had taken that 142
turn you out anything you 80
twas not ten words that 63
type does not agree with 65
type does not allow for 50
type does not exist and 47
type does not imply that 166
type may not carry with 43
type than that which was 63
type that they could not 73
type was too small for 61
type with two fingers and 42
type you are looking for 284
type you are working with 199
