tack and save several of 42
those who were governing the 57
those who were granted the 182
those who were hastening to 140
those who were haunted by 79
those who were helpful in 105
those who were helpful to 69
those who were highest in 217
those who were highest on 51
those who were hindering the 40
those who were holders of 46
those who were honored by 128
those who were honored in 54
those who were honored to 49
those who were hostile or 119
those who were hostile to 3227
those who were induced by 92
those who were induced to 473
those who were indulging in 334
those who were inferior in 67
those who were inferior to 261
those who were injured as 178
those who were injured at 44
those who were injured by 543
those who were injured in 767
those who were injured or 314
those who were inmates of 71
those who were insisting on 86
those who were intending to 298
those who were invited as 105
those who were invited by 115
those who were invited to 2047
those who were labeled as 187
those who were legally in 81
those who were liberal in 106
those who were limited in 56
those who were limited to 67
those who were listening in 113
those who were listening to 1239
those who were located at 47
those who were located in 142
those who were loudest in 925
those who were married as 50
those who were married at 328
those who were married by 103
those who were married in 280
those who were married or 527
those who were married to 731
those who were masters in 69
those who were masters of 787
those who were members at 204
those who were members in 141
those who were members of 8539
those who were members or 65
those who were mindful of 49
those who were mounted on 85
those who were natives of 551
those who were neutral in 67
those who were neutral or 142
those who were nighest to 64
those who were novices in 40
those who were objecting to 76
those who were objects of 211
those who were obliged by 72
those who were obliged to 3106
those who were observing the 86
those who were occupying the 105
those who were offered the 124
those who were offered to 127
those who were operating in 40
those who were operating the 66
those who were opposed in 60
those who were opposed on 50
those who were opposed or 60
those who were opposed to 18079
those who were ordered by 88
those who were ordered to 665
those who were outside it 165
those who were outside of 490
those who were outside the 2021
those who were parents of 53
those who were parties in 132
those who were parties to 1751
those who were patrons of 66
those who were perfect in 69
those who were perhaps the 60
those who were perishing in 139
those who were persons of 71
those who were pillars of 70
those who were pioneers in 143
those who were plagued by 53
those who were pledged to 379
those who were precious to 51
those who were preparing it 44
those who were preparing the 342
those who were preparing to 1186
those who were present as 785
those who were present at 17732
those who were present by 84
those who were present he 53
those who were present in 1483
those who were present is 46
those who were present it 52
those who were present of 114
those who were present on 1409
those who were present or 141
those who were present the 188
those who were present to 1617
those who were pricked in 59
those who were producing the 59
those who were profiting by 189
those who were promoting it 50
those who were promoting the 265
those who were proposing to 91
those who were providing the 100
those who were pursued by 149
those who were puzzled by 92
those who were radical in 52
those who were readiest to 47
those who were receiving it 60
those who were receiving no 59
those who were receiving the 202
those who were reclining at 68
those who were reduced to 521
those who were regular in 95
those who were rejoicing in 43
those who were related by 108
those who were related to 1009
those who were released by 45
those who were released in 69
those who were released on 272
those who were remaining in 86
those who were removed by 85
those who were removed to 101
those who were reputed of 49
those who were reputed the 63
those who were reputed to 773
those who were rescued by 67
those who were resisting the 332
those who were retired or 89
those who were returning to 429
those who were richest in 89
those who were rounded up 143
those who were seduced by 203
those who were settled at 59
those who were settled in 472
those who were settled on 264
those who were sharers in 45
those who were sharers of 46
those who were shipped to 53
those who were shocked at 178
those who were shocked by 395
those who were shortly to 185
those who were similar in 42
those who were similar to 84
those who were sincere in 178
those who were skilful in 192
those who were skilled at 97
those who were skilled in 1117
those who were slowest to 54
those who were smitten by 44
those who were steeped in 305
those who were stirred by 105
those who were stronger at 46
those who were strongly in 107
those who were studious of 44
those who were subject to 3272
those who were suffering as 104
those who were suffering in 335
those who were suffering or 88
those who were suffering so 101
those who were suffering the 330
those who were suitors to 44
those who were superior in 84
those who were superior to 319
those who were supplying the 82
those who were targets of 74
those who were teachers in 76
those who were teachers of 53
those who were tempted by 227
those who were tempted to 693
those who were tenants in 42
those who were tenants of 70
those who were threatening the 80
those who were threatening to 94
those who were together in 54
those who were touched by 603
those who were trained as 309
those who were trained at 153
those who were trained by 190
those who were trained in 1223
those who were trained on 96
those who were trained to 392
those who were trained up 72
those who were trapped by 79
those who were trapped in 579
those who were traveling in 47
those who were traveling on 86
those who were trusted by 87
those who were trusted to 50
those who were unaware of 885
those who were unequal to 86
those who were unhappy in 75
those who were unhappy or 48
those who were unknown to 109
those who were unmoved by 122
those who were unwilling or 291
those who were unwilling to 4031
those who were unworthy of 384
those who were unworthy to 79
those who were upholding the 67
those who were usually the 44
those who were victims of 1544
those who were victims to 49
those who were victors in 384
those who were virgins at 54
those who were visited by 134
those who were wandering in 108
those who were weakened by 68
those who were widowed or 172
those who were witness to 164
those who were worried by 119
those who were wounded at 66
those who were wounded by 164
those who were wounded in 545
those who were wounded on 90
those who were wounded or 302
those who were wounded to 47
those who were wrapped up 64
those who were wrecked in 70
those who were written in 72
those who will achieve the 42
those who will attempt to 402
those who will believe in 4691
those who will believe it 78
those who will believe on 66
those who will believe the 45
those who will benefit by 297
those who will benefit the 112
those who will compare the 128
those who will compose it 57
those who will compose the 91
those who will conduct the 462
those who will conform to 68
those who will consent to 179
those who will consult the 110
those who will consume it 61
those who will consume the 54
those who will control the 149
those who will delight in 45
those who will deliver the 75
those who will develop it 41
those who will develop the 118
those who will embrace it 150
those who will endeavor to 58
those who will examine it 45
those who will examine the 259
those who will execute it 63
those who will execute the 79
those who will finally be 58
those who will inhabit it 50
those who will inhabit the 145
those who will inherit it 88
those who will inherit the 417
those who will observe the 56
those who will operate it 97
those who will operate the 160
those who will partake of 82
those who will perform the 214
those who will persist in 209
those who will possess the 44
those who will prepare the 55
those who will presume to 71
those who will pretend to 93
those who will proceed to 53
those who will produce the 66
those who will promise to 61
those who will protect me 48
those who will provide it 84
those who will provide the 204
those who will question the 111
those who will receive it 689
those who will receive the 957
those who will rejoice at 53
those who will replace us 47
those who will respond to 432
those who will shortly be 55
those who will someday be 49
those who will succeed in 209
those who will succeed me 70
those who will succeed to 117
those who will succeed us 372
those who will support me 53
those who will support the 202
those who will survive me 80
those who will survive the 151
those who will survive us 43
those who will utilize the 49
those who will venture to 69
those who work according to 104
those who work against it 89
those who work against the 185
those who work because of 45
those who work closest to 53
those who work hardest to 43
those who work outside it 53
those who work outside of 171
those who work outside the 1107
those who work together in 252
those who work together on 42
those who work together to 82
those with birth weights of 74
those with even numbers of 141
those with heart failure or 144
those with heart trouble or 50
those with high amounts of 72
those with high degrees of 200
those with high incomes or 42
those with high incomes to 166
those with high numbers of 126
those with least ability to 40
those with less ability to 128
those with mild degrees of 43
those with only primary or 40
those with other members of 64
those with other sources of 168
those with prior history of 44
those with some college or 259
those with whom contact is 94
those with whom marriage is 61
those with whom religion is 81
those with whom success or 47
those you feel closest to 40
those you have alluded to 46
those you have studied in 81
those you have written to 110
those you were obliged to 170
thread has been applied to 161
thread that tied together the 49
thread that ties together the 267
threat had been removed by 52
threat not only against the 41
threat not only because it 41
threat not only because of 78
threat was made against the 61
three and five minutes to 65
three and five percent of 168
three and four bushels of 40
three and four degrees of 65
three and four discuss the 49
three and four dollars in 60
three and four examine the 52
three and four gallons of 58
three and four hundred at 66
three and four hundred by 53
three and four hundred in 308
three and four hundred of 738
three and four hundred on 41
three and four millions in 99
three and four millions of 913
three and four millions to 83
three and four percent of 144
three and four present the 48
three and four stories in 226
three and four thousand in 161
three and four thousand of 584
three and half decades of 137
three are also members of 45
three are very similar in 59
three are very similar to 67
three bad ones because of 66
three for what appeared to 66
three had been brought to 132
three had been brought up 73
three had been elected to 42
three had been invited to 41
three had been members of 280
three had been reduced to 40
three had been trained in 45
three had been written in 41
three had gone together to 57
three may come together in 48
three men came together in 40
three men coming towards us 41
three men hold together the 86
three men were accused of 90
three men were allowed to 82
three men were awarded the 74
three men were brought to 203
three men were brought up 45
three men were dressed in 275
three men were drowned in 42
three men were elected to 42
three men were invited to 43
three men were members of 215
three men were obliged to 61
three men were ordered to 114
three men were preparing to 58
three men were present at 127
three men were wounded by 67
three men were wounded in 100
three per cent between the 53
three per cent increase in 366
three per cent solution of 672
three real living persons in 55
three tax years preceding the 303
three was made between the 44
three who were closest to 60
three who were listening to 79
three who were members of 58
three who were present at 70
three year moving average of 168
three you have brought me 74
threw her back against the 312
threw her body against the 116
threw her hard against the 40
threw him back against the 386
threw him hard against the 115
threw his arms forward as 61
threw his army against the 64
threw his army between the 41
threw his back against the 83
threw his body against it 44
threw his body against the 238
threw his body outside the 41
threw his full support to 106
threw its full support to 40
threw its vast columns of 75
threw out biting remarks on 82
threw out some praises of 68
threw them down outside the 43
throng was soon swelled by 47
throw any such scandal on 46
throw off from himself the 61
throw out such volumes of 51
throw out their produce in 51
throw them back against the 47
thumb and finger against the 62
thumb and finger together in 45
thumb and finger together to 41
tide now sets towards the 45
tide that grew stronger at 51
tide that sets steadily in 41
tide was just beginning to 334
tide was rising against the 51
tied far more closely to 81
tied him more closely to 71
tied them more closely to 179
tied two cats together by 66
ties had been severed by 63
ties him more closely to 45
ties not only between the 68
ties that bind america to 64
ties that bind members of 206
ties that bind parents to 100
ties that bind together the 728
ties that held together the 90
ties that hold together the 52
ties them more closely to 128
ties with great britain in 71
ties with many members of 61
ties with other members of 857
ties with other sectors of 44
ties with some members of 80
ties with their brethren in 66
ties with their country of 373
ties with their kinsmen in 61
till all were roasted or 73
till her face touched the 42
till her feet touched the 82
till his brow touched the 101
till his eyes chanced to 44
till his feet touched the 161
till his hand gripped it 64
till his knee touched the 87
till his lips touched the 88
till his nose touched the 74
till its disc touched the 44
till its full stature is 139
till now been written in 40
till she grew towards the 87
till that great question of 54
till that time unknown in 91
till that time unknown to 58
till then been carried on 224
till then been limited to 81
till then been witness of 44
till they came against the 45
till they came together to 72
till they come together in 79
till they come towards the 76
till they fell together by 186
till they have appealed to 42
till they have arrived at 525
till they have assumed the 81
till they have brought it 128
till they have brought me 132
till they have brought the 195
till they have crossed the 90
till they have decided by 76
till they have entered the 53
till they have grasped the 174
till they have occasion to 134
till they have reduced it 55
till they have secured the 40
till they have settled the 89
till they have touched the 60
till they have watered the 151
till they have wrapped the 109
till they sent members to 42
till they were allowed to 97
till they were arrived at 123
till they were assured by 66
till they were assured of 262
till they were brought to 811
till they were brought up 95
till they were capable of 187
till they were certain of 106
till they were checked by 234
till they were covered by 77
till they were defeated by 82
till they were dragged to 41
till they were enabled to 80
till they were enacted by 52
till they were granted to 60
till they were masters of 149
till they were obliged to 690
till they were opposed to 68
till they were ordered to 201
till they were outside the 184
till they were overrun by 72
till they were plucked up 46
till they were reduced by 54
till they were reduced to 1597
till they were released by 151
till they were removed by 92
till they were removed to 173
till they were rescued by 195
till they were righted in 102
till they were settled in 132
till they were starved to 125
till they were stopped by 791
till they were stopped on 53
till they were subdued by 135
till they were tempted by 61
till they were visible to 55
till they were visited by 53
till this time unknown to 56
till thou hast blessed me 50
till was paid respect to 109
till you have arrived at 101
till you have brought it 112
till you have brought the 77
till you have covered it 48
till you have crossed the 59
till you have divided an 90
till you have leisure to 80
till you have married the 50
till you have occasion to 55
till you have perused the 43
till you have reduced the 54
till you have removed the 46
till you have resided in 46
till you have settled the 51
till you have studied the 143
till you have trodden the 101
time ago there appeared an 44
time ago there appeared in 228
time and also according to 48
time and also because it 89
time and also because of 173
time and also because the 175
time and also reduces the 55
time and best efforts to 484
time and care devoted to 173
time and cost aspects of 50
time and cost devoted to 42
time and cost factors in 94
time and even managed to 50
time and from company to 52
time and from complying in 73
time and from context to 75
time and from country to 1070
time and from culture to 385
time and from location to 83
time and from members of 48
time and from patient to 48
time and from project to 47
time and from society to 273
time and from subject to 74
time and good fortune to 40
time and great efforts to 46
time and great expense to 58
time and have decided to 262
time and just beginning to 45
time and look forward to 497
time and many voyages to 41
time and more dreadful the 55
time and much trouble to 114
time and other aspects of 247
time and other details of 68
time and other features of 148
time and other measures of 54
time and other studies in 46
time and some potatoes at 117
time and such details of 83
time and such talents as 41
time and such variety of 42
time and taking account of 43
time and their ability to 427
time and their effects on 83
time and their efforts to 83
time and their relation to 517
time and their talents in 128
time and their talents to 273
time and their thoughts in 44
time and their thoughts to 75
time and vary according to 96
time and vast amounts of 56
time and were allowed to 165
time and were beginning to 183
time and were capable of 53
time and were related to 42
time and were subject to 196
time and what happens in 47
time and what happens to 42
time and will increase the 78
time and will require the 74
time and your ability to 64
time are very similar to 129
time being having control of 74
time being life assumed the 43
time but also according to 79
time but also against the 46
time but also because he 117
time but also because it 172
time but also because of 227
time but also because the 194
time but also reduces the 52
time can pass between the 78
time can vary according to 78
time can vary depending on 187
time doing full justice to 59
time each such payment is 243
time for angry passions to 58
time for bringing forward the 77
time for filing notices of 49
time for filing returns of 144
time for giving notices of 40
time for great britain to 211
time for great numbers of 50
time for life outside of 41
time for making friends is 65
time for many members of 41
time for many species to 48
time for other aspects of 200
time for other measures to 49
time for other members of 76
time for other members to 91
time for other parties to 90
time for rest between the 43
time for soft romance is 42
time for such matters as 81
time for such measures is 42
time for such thoughts as 45
time for such trifles as 49
time for suit against the 66
time for their ability to 69
time for their effects to 99
time for their failure to 57
time for their friends to 52
time for their monarch to 105
time for their parents to 89
time for their passions to 97
time for these effects to 100
time for these efforts to 42
time for these measures to 88
time for work outside the 61
time for your company to 84
time for your friends to 99
time for your husband to 81
time for your majesty to 152
time for your message to 56
time for your muscles to 87
time for your parents to 71
time for your partner to 120
time for your stomach to 46
time had also arrived to 40
time had been adopted by 60
time had been allowed by 41
time had been allowed the 128
time had been allowed to 1386
time had been applied to 64
time had been aroused by 47
time had been brought to 183
time had been brought up 65
time had been carried on 600
time had been carried to 71
time had been content to 99
time had been covered by 54
time had been devoted to 1690
time had been enjoyed by 51
time had been exposed to 136
time had been granted the 47
time had been granted to 124
time had been hostile to 40
time had been limited to 230
time had been married to 74
time had been measured by 62
time had been members of 85
time had been obliged to 163
time had been opposed to 95
time had been ordered to 48
time had been reduced by 140
time had been reduced to 1021
time had been removed to 40
time had been subject to 219
time had been trained in 45
time had been unknown in 86
time had been unknown to 110
time had been written in 78
time had come finally to 66
time has been adopted by 91
time has been adopted in 64
time has been allowed in 92
time has been allowed the 62
time has been allowed to 1238
time has been applied to 163
time has been assumed by 138
time has been assumed to 166
time has been brought to 144
time has been carried on 161
time has been central to 43
time has been defined as 414
time has been defined by 46
time has been devoted by 105
time has been devoted in 68
time has been devoted to 4688
time has been exposed to 47
time has been focused on 52
time has been granted by 126
time has been granted to 168
time has been likened to 69
time has been limited by 50
time has been limited to 130
time has been measured as 41
time has been measured by 115
time has been measured in 259
time has been measured to 41
time has been plotted in 46
time has been pursued by 47
time has been reduced by 621
time has been reduced in 52
time has been reduced to 1151
time has been refused me 54
time has been related to 116
time has been studied by 160
time has been studied in 272
time has been subject to 117
time has been written by 44
time has come finally to 49
time has just arrived at 77
time has made between us 45
time has only browned the 55
time her feet touched the 86
time her foot touched the 107
time her name appeared in 94
time his book appeared in 46
time his eyes chanced on 204
time his face lighted up 42
time his feet touched the 235
time his foot touched the 103
time his name appeared in 400
time his name appeared on 194
time may have appeared to 50
time may have arrived to 86
time may have elapsed to 50
time may have reduced the 42
time may have wrought in 45
time may have wrought on 57
time may pass between the 182
time may vary according to 215
time may vary depending on 384
time may well attract the 45
time may well furnish the 109
time men were beginning to 101
time nor made useless to 43
time not only against the 53
time not only because he 84
time not only because it 243
time not only because of 425
time not only because the 76
time not only depends on 52
time not only members of 45
time not very perfect in 247
time off from college to 97
time off work because of 268
time per week devoted to 198
time set over against the 61
time she ever appeared in 41
time she fell wounded or 67
time she felt ashamed of 45
time she felt herself to 68
time she felt obliged to 44
time she gave herself to 126
time she gave herself up 103
time she lost herself in 59
time she took control of 50
time that cain brought an 47
time that food remains in 182
time that great numbers of 48
time that lies between the 149
time that many members of 58
time that news arrived of 62
time that other aspects of 41
time that other leviathan of 77
time that other members of 51
time that other portions of 42
time that some members of 117
time that such thoughts of 52
time that their ability to 55
time that there appeared in 42
time that there appeared to 40
time that will produce the 98
time that will provide the 44
time they came together in 66
time they came together to 42
time they even managed to 41
time they have appeared in 84
time they have arrived at 212
time they have crossed the 101
time they have decided to 52
time they have devoted to 201
time they have enjoyed the 58
time they have entered the 44
time they have liberty to 42
time they have managed to 199
time they have occasion to 67
time they have refused to 96
time they have resided in 154
time they look forward to 61
time they lost control of 50
time they must produce the 73
time they seem unusual to 89
time they went together to 46
time they were accused of 130
time they were adopted by 74
time they were advised to 78
time they were alleged to 75
time they were allowed to 3501
time they were applied to 105
time they were arranged in 43
time they were arrived at 68
time they were beginning to 648
time they were brought in 188
time they were brought to 547
time they were brought up 154
time they were capable of 208
time they were careful to 187
time they were carried on 50
time they were carried to 59
time they were content to 349
time they were covered by 53
time they were defeated by 142
time they were defeated in 46
time they were dressed in 65
time they were elected to 69
time they were enabled to 275
time they were expecting the 42
time they were exposed to 927
time they were fifteen or 66
time they were following the 43
time they were granted to 49
time they were greeted by 60
time they were halfway to 190
time they were halfway up 202
time they were induced to 79
time they were invaded by 45
time they were invited to 280
time they were limited to 60
time they were listening to 71
time they were married in 253
time they were masters of 126
time they were members of 189
time they were obliged to 2101
time they were offered to 56
time they were opposed to 75
time they were ordered to 913
time they were outside the 98
time they were planted in 50
time they were preparing the 61
time they were preparing to 216
time they were present in 66
time they were pressed by 40
time they were reduced to 587
time they were removed to 293
time they were rescued by 70
time they were returning to 43
time they were rounded up 56
time they were settled in 189
time they were settled on 42
time they were sixteen or 48
time they were stopped by 136
time they were studied by 44
time they were subject to 389
time they were superior to 53
time they were swelled by 55
time they were tempted to 60
time they were thirteen or 58
time they were thwarted by 63
time they were together as 102
time they were together at 144
time they were together he 154
time they were together in 361
time they were together it 57
time they were together on 46
time they were together the 54
time they were unaware of 102
time they were unwilling to 220
time they were visited by 323
time they were written in 106
time they were written or 138
time they were written the 107
time they were written to 74
time they will attempt to 56
time they will prevent the 105
time they will receive the 75
time they will require to 52
time they will succeed in 104
time things were beginning to 74
time thou wilt perform the 270
time too much blinded by 113
time too there arrived in 44
time was also beginning to 51
time was also devoted to 503
time was also related to 52
time was five minutes to 116
time was just beginning to 440
time was less deserving of 68
time was lost because of 328
time was lost because the 88
time was lost between the 139
time was only beginning to 122
time was seen largely as 58
time was there between the 82
time was very legible on 87
time was very popular in 121
time was very precious in 46
time was very precious to 46
time was very similar to 199
time who were capable of 69
time with other members of 642
time with some current of 57
time with some members of 52
time with their friends as 105
time with their friends in 106
time with their friends or 73
time with their infants in 54
time with their paddles on 90
time with their paddles to 114
time with their parents as 164
time with their parents at 91
time with their parents in 192
time with their parents or 96
time with their parents to 44
time with these effects of 73
time with what appeared to 89
time with your friends in 41
time with your friends or 85
time with your parents or 48
time with your partner or 159
time with your partner to 75
time you feel tempted to 140
time you have allowed me 80
time you have alluded to 40
time you have arrived at 103
time you have brought me 90
time you have brought the 110
time you have crossed my 69
time you have decided to 95
time you have devoted to 218
time you have managed to 90
time you have occasion to 306
time you have overrun the 56
time you have refused to 97
time you have remaining in 51
time you have studied the 59
time you have written to 65
time you must sharpen up 42
time you take pleasure in 157
time you took control of 46
time you were allowed to 145
time you were beginning to 214
time you were exposed to 44
time you were invited to 54
time you were listening to 50
time you were married to 137
time you were outside the 44
time you were tempted to 79
time you will acquire the 47
time you will develop the 91
time you will forgive me 91
time you will improve us 88
time you will observe the 61
time you will receive an 78
time you will receive the 101
time you will require to 88
time you will succeed in 56
timing and other aspects of 100
timing and other details of 49
tinged with blue towards the 46
tint and soft shadows of 54
tiny and have trodden on 54
tips that will improve the 69
tire has been subject to 42
tiring his eyes against the 40
told each other everything we 80
told each other stories in 64
told each other stories of 342
told far more fatally on 52
told for what purpose the 48
told had once belonged to 48
told her from beginning to 44
told her many stories of 123
told her what pleasure it 46
told him from beginning to 47
told him many stories of 190
told him their opinions so 44
told him were founded on 44
told him what pleasure it 50
told that great numbers of 45
told that life eternal is 43
told that many thousand of 50
told that some members of 137
told that such behavior is 47
told that such phrases as 51
told that their ability to 43
told that their behavior is 74
told that their chances of 79
told that their function is 43
told that their illness is 45
told that their language is 47
told that their problem is 53
told that their refusal to 48
told that their relation to 82
told them many stories of 96
told them some stories of 69
told them very plainly the 57
told they were written by 50
told with great gravity by 60
told you nothing because it 68
told you what brought me 48
told you what follows as 68
told you what happens if 89
told you what happens to 77
told you what warrant he 42
tomb doth here enclose the 47
tomb had been visited by 46
tomb has been erected to 75
tone and look express the 52
tone was well adapted to 55
tons and were capable of 45
tons had been shipped by 45
tons had been shipped to 71
took all their efforts to 67
took any part against the 165
took but five minutes to 119
took far more account of 44
took far more delight in 41
took far more pleasure in 146
took for daring strokes of 89
took for their subject the 59
took her face between my 182
took her face between the 44
took her five minutes to 334
took her five seconds in 42
took her hand lightly in 75
took her hand tightly in 45
took her last embrace of 50
took her only minutes to 119
took her only moments to 78
took her only seconds to 148
took her part against the 75
took her side against the 56
took her some minutes to 131
took her some moments to 201
took her some seconds to 90
took her three minutes to 80
took her time answering the 61
took her time examining the 53
took her time returning to 54
took him away because he 75
took him back towards the 44
took him five minutes of 43
took him five minutes to 1069
took him five seconds to 74
took him four minutes to 87
took him from following the 73
took him from village to 42
took him into custody as 116
took him into custody at 84
took him into custody in 86
took him into custody on 132
took him many minutes to 124
took him only minutes to 145
took him only moments to 140
took him only seconds to 291
took him some minutes to 255
took him some moments to 467
took him some seconds to 271
took him three minutes to 215
took his case against the 60
took his face between my 99
took his last journey to 82
took his life because he 142
took his life because of 69
took his part against the 338
took his side against me 46
took his side against the 144
took his time answering the 51
took his time because he 55
took his time examining the 139
took his time finishing the 46
took his time returning to 145
took his very emetics in 105
took its case against the 45
took its name because it 48
took not into account the 45
took not upon himself the 51
took off their helmets to 42
took off three bottles of 40
took one last glimpse at 59
took one last glimpse of 86
took one last swallow of 119
took one step forward as 62
took one step forward in 79
took one step forward to 157
took one step outside the 45
took one step towards me 72
took one step towards the 302
took our meals together in 53
took out their vengeance on 45
took out three bottles of 62
took out what appeared to 326
took that into account in 146
took that name because it 42
took them five minutes to 256
took them into account in 260
took them only minutes to 88
took them some minutes to 58
took this into account as 101
took this into account by 160
took this into account in 485
took this step because he 264
took this step because it 84
took this step because of 132
took this step because the 109
took this step following the 81
took this view because he 53
took too much account of 43
took too much delight in 125
took too much pleasure in 287
took too much trouble to 50
took two days because of 46
took two full minutes to 60
took two more bullets to 40
took you five minutes to 46
tool for bringing together the 45
tool for many aspects of 43
tool for taking control of 59
tool has been applied in 100
tool has been applied to 163
tool that will provide the 44
tooth and claw against the 42
tooth and nail against it 182
tooth and nail against the 1743
tooth and nail opposed to 51
tooth and nail procure the 144
tooth had been allowed to 41
torn and rent asunder at 106
torn and rent asunder by 259
tort has been defined as 81
toss him their coppers the 63
tour had been arranged by 89
tour had been planned to 50
tour they made together in 40
town and from country to 228
town and from village to 444
town and gave himself up 49
town and gown together in 53
town and other persons of 51
town and were allowed to 48
town and were obliged to 41
town are some remains of 80
town had been allowed to 124
town had been brought to 48
town had been damaged by 41
town had been founded by 337
town had been founded in 214
town had been founded on 72
town had been invaded by 99
town had been invited to 105
town had been obliged to 55
town had been ordered to 49
town had been overrun by 50
town had been ravaged by 54
town had been reduced to 290
town had been settled by 85
town had been settled in 55
town had been spoiled by 44
town had been stabbed in 72
town had been visited by 122
town has been rebuilt in 44
town has been reduced to 47
town has been subdued by 105
town has been visited by 91
town they were allowed to 48
town they were greeted by 43
town they were stopped by 42
town was just beginning to 187
town was much alarmed at 94
town was soon reduced to 57
town was soon wrapped in 42
town who were friends to 84
town who were members of 65
town with some friends of 41
toys and fine carpets on 90
toys and other objects in 184
toys and other objects to 89
toys for your delight of 167
tray had been brought in 46
tray with four glasses of 49
tray with three glasses of 163
treat all such slander as 96
treat all their efforts as 48
treat each case according to 146
treat each other according to 151
treat for peace between the 66
treat them like members of 81
treat this great question as 65
treat this pious anxiety of 89
treat with great britain in 120
treat with great britain of 57
treat with great britain on 105
treat with great respect the 64
treat with such persons as 70
tree and leaning against it 46
tree and leans against it 59
tree are dark against the 56
tree had been allowed to 117
tree had been planted by 194
tree had been planted in 215
tree had been planted on 69
tree had been reduced to 50
tree has been allowed to 99
tree has been injured by 42
tree has been planted by 50
tree has been planted in 285
tree has been planted on 49
tree has been planted to 49
tree has been reduced to 91
tree that grew against the 87
tree that grew between the 40
tree that grew outside the 164
tree that rose against the 45
tree two more bundles of 194
tree was just beginning to 62
tree with such violence as 120
trial for plot against king 46
trial for those accused of 164
trial had been brought to 51
trial had been carried on 41
trial had been delayed in 45
trial had been ordered by 56
trial had been tainted by 43
trial had been violated by 54
trial has been granted in 167
trial has been granted on 50
trial has been started in 44
trial not only arduous in 42
trial that most require it 42
trial that such consent or 55
trim and tidy avenues of 45
trip had been arranged by 156
trip had been planned by 40
trip had been planned in 56
trip had been planned to 87
trip they made together to 41
trip they took together to 58
true and best benefit of 146
true and clear account of 49
true and clear picture of 175
true and fair account of 136
true and fair picture of 291
true and full account of 651
true and full content of 50
true and full history of 80
true and full picture of 90
true and full relation of 53
true and good subject is 70
true and just account in 58
true and just account of 1099
true and just solution of 52
true and living members of 228
true and living picture of 120
true and moving picture of 46
true and only function of 43
true and only purpose of 46
true and only solution of 127
true and only sources of 49
true and pure religion of 42
true and pure worship of 151
true and saving religion in 41
true are these avowals at 48
true but also because it 52
true for many aspects of 169
true for many members of 52
true for many species of 69
true for most aspects of 43
true for most members of 80
true for most species of 42
true for other aspects of 359
true for other classes of 94
true for other measures of 43
true for other members of 163
true for other sections of 40
true for other sectors of 45
true for other species as 135
true for other species of 101
true for some aspects of 107
true for some members of 72
true for some species of 82
true for those aspects of 74
true for those members of 65
true his name appeared in 58
true men must rejoice to 45
true not just because of 55
true not just because the 41
true not only because he 68
true not only because it 282
true not only because of 1755
true not only because the 885
true not only because we 61
true not only between the 41
true not only regarding the 63
true than when applied to 200
true that from beginning to 55
true that great britain is 147
true that great numbers of 220
true that india suffers to 70
true that many aspects of 326
true that many details of 59
true that many features of 85
true that many members of 305
true that many millions of 63
true that many persons in 49
true that many persons of 86
true that many species of 88
true that most members of 129
true that most studies of 45
true that much depends on 44
true that much remains to 189
true that other aspects of 44
true that other members of 55
true that oval windows of 45
true that some aspects of 498
true that some element of 47
true that some features of 127
true that some language in 61
true that some members of 693
true that some persons in 66
true that some persons of 61
true that some portions of 63
true that some sections of 105
true that some species of 84
true that some versions of 43
true that some writers of 46
true that such factors as 52
true that such measures as 93
true that there existed in 79
true that these animals no 44
true that these features of 58
true that these figures do 55
true that vast numbers of 112
true that what happens in 92
true that your chances of 41
true that your husband is 78
true with many aspects of 44
true with other aspects of 68
truth and duty appeared to 41
truth and live according to 101
truth and pure delight by 389
truth and pure delight in 95
truth being once brought in 69
truth but mere records of 48
truth but took pleasure in 52
truth had been arrived at 52
truth had been brought to 52
truth had been revealed by 61
truth had been revealed in 88
truth had been revealed to 546
truth had been uttered by 84
truth has been arrived at 139
truth has been brought to 253
truth has been defined as 75
truth has been reduced to 90
truth has been revealed by 161
truth has been revealed in 159
truth has been revealed to 701
truth not only requiring no 45
truth that lies deepest in 41
truth that lies outside the 50
truth that will outlive the 52
truth was once revealed to 104
trying for five minutes to 42
trying for some minutes to 41
trying her case according to 70
trying his very hardest to 43
trying with poor success to 58
trying with some success to 357
tube has been allowed to 220
tube has been applied to 51
tube has been brought to 64
tube has been reduced to 107
tube has been removed the 47
tube has been studied by 51
turn all their efforts to 70
turn all their thoughts to 214
turn all your thoughts to 72
turn and liking towards the 43
turn and look towards the 195
turn and walk towards the 248
turn are held together by 146
turn did great service in 58
turn had been elected by 53
turn had been obliged to 40
turn has been related to 138
turn her arms against the 100
turn her back towards the 106
turn her eyes towards me 45
turn her eyes towards the 279
turn her face towards me 53
turn her face towards the 295
turn her prow towards the 45
turn him away because he 40
turn him down because he 103
turn him down because of 80
turn his arms against the 2305
turn his arms against us 40
turn his arms towards the 151
turn his army against the 121
turn his back against the 88
turn his back forever on 172
turn his back towards the 84
turn his eyes towards me 49
turn his eyes towards the 714
turn his eyes upwards to 60
turn his face against the 94
turn his face towards it 71
turn his face towards me 74
turn his face towards the 1214
turn his gaze towards the 77
turn his good fortune to 51
turn his great talents to 60
turn his guns against the 48
turn his hand against the 84
turn his mind towards the 119
turn its arms against the 267
turn its eyes towards the 71
