take all our great towns 52
truth one man only speaks 151
truth than any view which 55
truth than for what people 211
truth that had been given 53
truth that has been given 133
truth that has been known 146
truth that they have found 52
truth that you have found 41
truth that you have given 41
truth they mean only learning 50
truth was that even though 131
truth was that ever since 107
truth was that most people 59
truth was that nothing could 40
truth was that sara could 55
truth was too well known 48
truth with all their hearts 49
truth with all their might 95
trying for his will alone 40
trying with all their might 1420
trying with all your might 195
trying with his bare hands 48
tube does not take place 44
tube with one hand while 42
tune that had been playing 42
turn and head down court 91
turn and run back again 93
turn did not come until 212
turn did not take place 44
turn off her cell phone 65
turn off his cell phone 237
turn out that even though 71
turn out that there would 46
turn that had been given 101
turn that has been given 136
turn that things have taken 255
turn them and their goods 167
turn them and their works 45
turn them out from where 219
turn with all their hearts 58
turn you with your faces 46
twas that had been undoing 127
type are too well known 45
type did not take place 45
type does not take place 75
type has long been known 71
type has not been found 241
type has not been given 42
type has yet been found 59
type than any other known 85
type than any other small 80
type that had been found 55
type that has been built 50
type that has been found 183
type that has been shown 68
