tabs in the fill effects 45
took to the open prairie 57
took to the road because 62
took to the road himself 46
took to the road together 74
took to the side streets 49
took to the tall timbers 65
took up the best position 113
took up the case against 224
took up the great question 52
took up the land question 88
took up the said lighted 131
took up the same general 41
took up the same position 1011
took up the same problem 215
took up the same question 179
took up the same refrain 124
took up the same subject 1205
took up the word himself 59
took us to their dwellings 46
took us to their village 102
tool in the healing process 74
tool in the main toolbar 814
tool in the next chapter 54
tool in the same position 50
tool in the tool palette 1589
tool of the holy alliance 41
tool of the ruling classes 549
tool of the south african 42
tool on the draw toolbar 687
tool on the main toolbar 289
tool on the tool palette 790
tool to be used against 345
tool to be used sparingly 52
tool to the task require 64
tooth of the same species 81
tops of the dark spruces 44
tops of the four columns 42
tops of the high buildings 79
tops of the more distant 70
tops of the most distant 44
tops of the tall buildings 226
tops of the tall grasses 110
tops of the tall nettles 40
tops of the tall poplars 40
tops of the very highest 124
tore in at open chamber 104
torn on the horn between 140
toss on my down pillows 52
tour by the south african 158
tour in the lake country 46
tour in the south pacific 114
tour in the west country 109
tour of the back country 111
tour of the fast fourier 188
tour of the fisk jubilee 60
tour of the lake country 161
tour of the most popular 47
tour of the north country 50
tour of the other islands 58
tour of the park together 60
tour of the south african 91
tour of the south pacific 437
tour of the west african 41
tour of the west country 947
tour of the wine cellars 43
tour of the wine country 105
town by the town council 149
town in an open carriage 196
town in the back country 54
town in the early decades 47
town in the early fifties 58
town in the early sixties 40
town in the fifth century 84
town in the hill country 1328
town in the last century 340
town in the last quarter 98
town in the ninth century 117
town in the north central 125
town in the north country 227
town in the open country 50
town in the open highway 43
town in the same carriage 147
town in the same country 271
town in the same quarter 50
town in the sixth century 120
town in the south central 71
town in the tenth century 209
town in the third century 47
town in the west country 210
town in the west virginia 42
town is the more plebeian 42
town of the last century 158
town on the great northern 104
town on the line between 85
town on the main highway 587
town on the main railway 47
town on the road between 556
town on the road towards 146
town on the side towards 66
town on the union pacific 186
town or the city council 64
town to do some errands 327
town to do their marketing 52
town to my lord provost 47
town to the open country 100
town to the peach orchard 48
toys in the shop windows 40
toys of the same material 50
tray of the same material 63
treat as an open question 72
treat in the next chapter 1751
treat it as such because 40
treat of an union between 158
treat of it very briefly 98
treat of the early history 96
treat of the most diverse 40
treat of the same general 208
treat of the same matters 89
treat of the same subject 3074
treat on the same subject 83
treat us in open violation 45
tree at the other passage 47
tree at the same instant 110
tree in the same position 41
tree in the yard outside 41
tree is in full blossom 114
tree is in their language 55
tree is the only species 52
tree of the palm species 51
tree of the same diameter 42
tree of the same species 1274
tree of the same variety 241
tree on the last harvest 41
tree on the lawn outside 117
tree on the road between 63
tree on the south terrace 54
triad is in root position 180
trial at the last assizes 73
trial at the lent assizes 57
trial at the next assizes 1173
trial at the next circuit 107
trial at the next quarter 347
trial at the next sessions 535
trial at the spring assizes 137
trial at the york assizes 127
trial in the great balance 56
trial in the star chamber 423
trial of the case against 237
trial of the case between 50
trial of the five jesuits 72
trial of the four accused 53
trial of the nazi doctors 70
trial of the other accused 93
trial of the other persons 41
trial of the said accused 92
trial of the said petition 274
trial of the salk vaccine 69
trial of the same question 56
trial of the suit against 66
trial of the suit brought 60
trial on the other charges 45
trial on the same charges 279
trial to the arch magician 43
trial to the next circuit 41
trip in the back country 43
trip in the high sierras 76
trip of the pony express 50
trip to the back country 56
trip to the city library 42
trip to the copy machine 47
trip to the fiji islands 60
trip to the great barrier 219
trip to the high country 98
trip to the high sierras 70
trip to the home country 52
trip to the host country 129
trip to the lake country 54
trip to the lake superior 57
trip to the next village 54
trip to the north country 75
trip to the other islands 46
trip to the polo grounds 41
trip to the south pacific 621
trip to the west country 292
trip to the wine country 145
true as the best compass 46
true as the duke himself 44
true at the other extreme 65
true at the very beginning 175
true if it hangs together 65
true if it were applied 46
true if the file pointer 47
true if the jury credits 43
true if the left operand 750
true if we take account 85
true in my case because 57
true in the body politic 167
true in the early decades 76
true in the early history 122
true in the early postwar 53
true in the fifth century 59
true in the high schools 45
true in the last century 149
true in the last quarter 51
true in the more complex 97
true in the more general 146
true in the more refined 56
true in the most general 121
true in the most literal 265
true in the next century 46
true in the past because 44
true in the south african 52
true in the years following 126
true is an open question 41
true of no other country 75
true of so many aspects 81
true of the body politic 116
true of the early history 90
true of the four smaller 40
true of the great sections 46
true of the high schools 45
true of the last century 105
true of the last chapter 56
true of the link between 45
true of the more ancient 42
true of the more complex 310
true of the more general 176
true of the more limited 41
true of the more popular 42
true of the more radical 66
true of the most admired 52
true of the most ancient 71
true of the most complex 52
true of the most fateful 47
true of the most general 52
true of the most popular 73
true of the moving picture 53
true of the much smaller 54
true of the next example 41
true of the other animals 46
true of the other aspects 81
true of the other classes 140
true of the other desires 45
true of the other emotions 71
true of the other european 47
true of the other extreme 109
true of the other factors 122
true of the other figures 57
true of the other islands 66
true of the other members 217
true of the other parties 46
true of the other planets 171
true of the other schools 66
true of the other sections 44
true of the other southern 40
true of the other species 100
true of the other studies 53
true of the other systems 53
true of the other virtues 132
true of the same objects 198
true of the same subject 840
true of the south african 156
true of the three following 45
true of the union pacific 44
true of the very earliest 64
true of the west african 48
true to my best beloved 45
true to the main purpose 53
true to the more popular 86
truth as to these matters 57
truth as we must produce 82
truth at the very beginning 186
truth in it from beginning 270
truth in the most perfect 65
truth in the next chapter 56
truth in the same compass 48
truth in the slow process 47
truth is an ongoing process 48
truth is at last revealed 99
truth is no more justice 40
truth is so much stranger 52
truth is so much stronger 42
truth is the best defense 107
truth is the less material 66
truth is the lord himself 44
truth is the most precious 133
truth is the sole purpose 60
truth is the very essence 76
truth is the very reverse 197
truth it is very pitiful 51
truth of the blue shadows 43
truth of the case against 45
truth of the case plainly 95
truth of the evil reports 133
truth of the fact alleged 76
truth of the fact charged 61
truth of the faith because 54
truth of the holy catholic 159
truth of the holy prophet 131
truth of the holy trinity 299
truth of the laws assumed 53
truth of the lord endures 87
truth of the main features 59
truth of the more general 72
truth of the most ancient 50
truth of the rule depends 63
truth of the said matters 66
truth of the tale related 49
truth of the three following 44
truth on the same subject 55
truth on to these matters 52
truth to be self evident 72
truth to the seer himself 112
trying to be good parents 140
trying to be more careful 203
trying to be more catholic 43
trying to be more creative 85
trying to be more helpful 53
trying to be more patient 141
trying to be more precise 252
trying to be nice because 85
trying to be very careful 293
trying to be very helpful 53
trying to be very patient 44
trying to be very precise 99
trying to do full justice 46
trying to do some justice 41
trying to do some research 106
trying to do what krishna 42
tube at the same instant 62
tube in the same position 78
tube is in good position 49
tube of the same diameter 1370
tube of the same material 860
tube of the same outside 40
tube to the grid circuit 78
tubing of the same diameter 202
tuna in the south pacific 117
tune in to radio stations 95
tune in to your partner 179
tune in to your thoughts 43
tune of the star spangled 103
tuns of the best liquors 40
turn at the next junction 51
turn at the same instant 307
turn at the very beginning 55
turn in the lane brought 81
turn in the last chapter 255
turn in the last quarter 101
turn in the next chapter 14682
turn in the next lecture 81
turn in the next sections 258
turn in the next several 101
turn in the road between 47
turn in the road brought 1460
turn in the road revealed 214
turn in the same position 44
turn in the walk brought 49
turn it to best account 53
turn it to full account 106
turn it to good account 5507
turn it to good purpose 93
turn it to much account 93
turn it to some account 567
turn it to such account 52
turn it to their benefit 45
turn it to their private 47
turn it to their purpose 84
turn of my mind carries 51
turn of the beach brought 49
turn of the coming century 49
turn of the congo between 92
turn of the fifth century 2495
turn of the half century 271
turn of the last century 44852
turn of the next century 3589
turn of the ninth century 668
turn of the past century 1279
turn of the road between 62
turn of the road brought 1480
turn of the road carried 196
turn of the road revealed 133
turn of the sixth century 1677
turn of the tenth century 1375
turn of the third century 895
turn of the tide against 412
turn of the tide brought 49
turn of the tide towards 76
turn on the heating element 41
turn on the high voltage 197
turn on the play impulse 43
turn on the radio because 148
turn on the same subject 54
turn on the tape machine 113
turn to as good account 145
turn to no good account 45
turn to no other account 58
turn to so good account 81
turn to the best account 4498
turn to the card catalog 116
turn to the case against 47
turn to the case studies 284
turn to the early history 303
turn to the fifth chapter 307
turn to the four factors 42
turn to the great masters 133
turn to the last chapter 743
turn to the last question 122
turn to the left because 105
turn to the left brought 364
turn to the left towards 429
turn to the less familiar 44
turn to the link between 182
turn to the living picture 40
turn to the main features 63
turn to the main problem 115
turn to the main purpose 94
turn to the main question 425
turn to the main subject 482
turn to the more complex 1163
turn to the more congenial 221
turn to the more distant 148
turn to the more familiar 310
turn to the more general 1879
turn to the more limited 50
turn to the more mundane 102
turn to the more painful 42
turn to the more pleasant 48
turn to the more prosaic 62
turn to the more radical 151
turn to the most ancient 269
turn to the most complex 103
turn to the most current 42
turn to the most extreme 41
turn to the most familiar 40
turn to the most general 97
turn to the most popular 106
turn to the most radical 81
turn to the much simpler 40
turn to the next chapter 3643
turn to the next picture 93
turn to the next problem 204
turn to the next question 695
turn to the next subject 45
turn to the ninth chapter 166
turn to the only remaining 139
turn to the other aspects 200
turn to the other element 221
turn to the other extreme 904
turn to the other factors 60
turn to the other members 366
turn to the other picture 226
turn to the other problem 193
turn to the other question 471
turn to the other subject 111
turn to the past history 46
turn to the road towards 55
turn to the same quarter 93
turn to the same sources 176
turn to the sixth chapter 273
turn to the south african 133
turn to the tenth chapter 229
turn to the third chapter 480
turn to the third division 72
turn to the third element 235
turn to the third problem 47
turn to the third question 531
turn to the very strengths 168
turn to the young student 40
turn up in great numbers 131
tusk of the male narwhal 137
twang of the nose becomes 79
type as the best youthful 144
type in the full address 46
type in the next chapter 88
type in the page numbers 106
type in the same patient 51
type is the more popular 150
type is the most complex 82
type is the most general 119
type is the most popular 462
type is the name applied 45
type of the early schools 60
type of the early settler 49
type of the fifth century 104
type of the great mystery 48
type of the last century 63
type of the left operand 469
type of the more general 122
type of the most ancient 52
type of the most perfect 190
type of the next payload 122
type of the other operand 265
type of the root element 53
type of the same general 62
type of the same species 117
type of the union between 197
type of the west ireland 43
type of thing from happening 80
type to be used depends 81
type to the more complex 88
type to the most complex 70
type to the third country 90
