the abbey lands lay stripped 74
to curry favor with washington 82
to dance round his trophies 41
to defer obeying her commands 41
to delay rather than expedite 41
to denying theism and pantheism 60
to drink water that contains 43
to drive women and children 94
to easily store and retrieve 55
to eight hours are required 57
to eight hours for children 51
to eight times its original 209
to eight weeks are required 186
to eight weeks for delivery 1891
to eight weeks for processing 96
to eight weeks tor delivery 342
to elect mayor and aldermen 43
to enact social and economic 116
to enjoy civil and religious 250
to enjoy goods and services 142
to enjoy social and economic 71
to enjoy under any monarchy 71
to enter trade and industry 54
to erect sheds and shelters 43
to evade rather than confront 56
to every action that proceeds 40
to every civil and military 58
to every class and condition 225
to every clime and defended 46
to every danger and distress 89
to every event and incident 71
to every favor that grateful 105
to every folly that happened 40
to every house and business 40
to every moral and religious 97
to every noble and generous 280
to every owner and occupier 157
to every point that deserved 77
to every pulse that agitates 128
to every sober and reflecting 49
to every social and economic 109
to every sound and movement 164
to every sound that whistled 70
to every state and condition 95
to every taste and capacity 1067
to every weapon that promised 55
to every woman who deserves 80
to evoke rather than describe 46
to exert power and authority 91
to exist under its original 43
to expel water and carbonic 131
to facts which are relevant 43
to facts within his personal 108
to fatty acids and glycerin 721
to fatty acids and glycerol 6049
to feeling sorry for yourself 249
to fence round his authority 88
to ferry people and supplies 40
to fetch water and firewood 663
to fetch water for domestic 126
to fifty times its original 43
to fight crime and maintain 47
to fight rather than negotiate 131
to fight under his auspices 55
to fight under his standard 277
to filial piety and paternal 55
to final goods and services 95
to first world war veterans 52
to fixed social and economic 46
to float loose and careless 51
to focus first and foremost 509
to force social and economic 41
to force women and children 66
to forty times its original 44
to frame rules for regulating 128
to fresh woods and pastures 4512
to front peril and hardship 52
to frost action and moisture 48
to gather about her innocent 96
to gather leaves and branches 46
to gather round his standard 133
to gather speed and momentum 62
to goods which are intended 52
to goods which are produced 55
to grain yield and apparent 45
to grant loans and advances 268
to grant money for internal 50
to grant sites for churches 42
to grave social and economic 42
to growing social and economic 55
to guess about new subjects 51
to guide social and economic 62
to hands which are disabled 185
to hatch plots for destroying 40
to hearts seared and rendered 41
to helping women and children 52
to house women and children 47
to human lives and property 167
to human needs and concerns 52
to human needs and problems 130
to human needs and purposes 143
to human social and cultural 69
to human social and economic 56
to incur costs and expenses 76
to indian trade and industry 58
to indian women and children 108
to issue money and regulate 125
to issue stock for property 132
to issue writs for elections 84
to jesus could not possibly 42
to judge civil and criminal 57
to judge speed and distance 376
to killing women and children 71
to lakes huron and michigan 110
to large towns and populous 41
to light touch and pinprick 652
to light touch and pressure 103
to light touch and vibration 56
to limit social and economic 46
to local goods and services 77
to local needs and concerns 407
to local needs and problems 273
to local needs and realities 67
to local rather than systemic 43
to local social and cultural 165
to local social and economic 309
to local towns and villages 49
to looking after her children 56
to lower costs and improved 186
to lower costs and increased 94
to lower costs and maintain 57
to lower costs and therefore 43
to lower social and economic 46
to lower wages and benefits 59
to lunar echoes can dominate 57
to lyell shows his estimate 48
to lymph nodes and internal 65
to major social and cultural 43
to major social and economic 253
to march under his standard 480
to march until they received 47
to marry mother and daughter 44
to match asset and liability 95
to match cases and controls 228
to match costs and revenues 161
to match costs with revenues 151
to match words and pictures 64
to match words with pictures 51
to minor civil and criminal 50
to moral rather than physical 86
to music while you exercise 48
to nearby towns and villages 280
to nearly twice its original 235
to needy women and children 83
to occur after this operation 65
to occur under this condition 41
to occur within his lifetime 71
to offer anything but confusion 40
to offer goods and services 576
to order books for delivery 60
to order goods and services 296
to others which are dangerous 66
to outer space and celestial 445
to paint women and children 70
to parts either for sensation 40
to passe which was intended 81
to place about his ordinary 62
to place first and foremost 51
to place women and children 84
to plant growth and survival 61
to please rather than instruct 158
to please while they instruct 73
to please women and children 50
to plunge again and disappear 72
to price goods and services 125
to proud popes and emperors 58
to prove rather his apparent 59
to prove rather than disprove 78
to raise funds and generate 49
to raise funds and mobilize 42
to raise funds and organize 115
to raise funds and purchase 41
to raise funds and supplies 86
to raise funds for american 197
to raise funds for business 67
to raise funds for children 83
to raise funds for churches 56
to raise funds for developing 67
to raise funds for disabled 44
to raise funds for education 193
to raise funds for expansion 299
to raise funds for hospital 41
to raise funds for immediate 49
to raise funds for military 119
to raise funds for projects 185
to raise funds for purchasing 194
to raise funds for purposes 48
to raise funds for rebuilding 174
to raise funds for refugees 75
to raise funds for religious 49
to raise funds for soldiers 42
to raise funds for specific 132
to raise funds for supporting 41
to raise havoc with academic 134
to raise money and campaign 42
to raise money and maintain 57
to raise money and mobilize 61
to raise money and organize 123
to raise money and purchase 111
to raise money and recruits 63
to raise money and soldiers 44
to raise money and supplies 210
to raise money for american 89
to raise money for beautifying 67
to raise money for business 75
to raise money for campaign 59
to raise money for children 369
to raise money for christian 49
to raise money for churches 126
to raise money for completing 54
to raise money for crippled 94
to raise money for disabled 59
to raise money for education 232
to raise money for expansion 267
to raise money for expenses 104
to raise money for families 70
to raise money for immediate 106
to raise money for military 143
to raise money for personal 41
to raise money for programs 47
to raise money for projects 223
to raise money for purchase 56
to raise money for purchasing 91
to raise money for purposes 110
to raise money for rebuilding 141
to raise money for refugees 91
to raise money for religious 95
to raise money for soldiers 104
to raise money for specific 179
to raise money for supplies 87
to raise money for treatment 40
to raise money for uniforms 119
to raise money for washington 44
to raise price and restrict 163
to raise price and suppress 141
to raise social and economic 47
to raise taxes for education 50
to raise wages and benefits 259
to raise wages and salaries 216
to raise water for irrigating 50
to rally round her standard 56
to rally round his standard 690
to rally round one standard 56
to rally under his standard 236
to rapid social and cultural 51
to rapid social and economic 378
to ration goods and services 111
to reason rather than authority 90
to refer first and foremost 64
to repay loans and interest 67
to risks which our judgment 47
to rooms where our landlady 53
to rural social and economic 51
to rural towns and villages 62
to saudi arabia and minister 81
to saudi arabia and pakistan 65
to saudi arabia for operation 52
to scale crags and scramble 65
to scare women and children 50
to search after all heresies 125
to search files for specific 44
to seize power and maintain 46
to seize power and overthrow 147
to seize power and proclaim 53
to selling goods and services 171
to serve after you complete 172
to serve civil and criminal 198
to serve first and foremost 314
to serve rather than dominate 60
to serve social and economic 72
to serve under any provision 73
to serve under his direction 97
to serve under his immediate 47
to serve under his standard 124
to serve women and children 104
to seven times its original 105
to shake daily his impotent 78
to shake hands and converse 113
to shake hands with everyone 766
to shake hands with hundreds 254
to shake hands with somebody 193
to shake hands with strangers 159
to shake hands with thousands 45
to shake hands with visitors 42
to shake hands with yourself 59
to shape social and cultural 48
to shape social and economic 91
to share books with children 353
to share costs and benefits 144
to share files and hardware 46
to share files and printers 950
to share files and programs 66
to share goods and services 54
to share power and authority 246
to share power with catholics 73
to share power with students 62
to sharing books with children 169
to shoot quick and straight 108
to shoot women and children 201
to sleep after being awakened 90
to sleep happy and innocent 45
to sleep under two blankets 45
to small firms its evolution 107
to small towns and villages 932
to smoking opium and collecting 41
to social change and conflict 96
to social change and economic 273
to social change and progress 91
to social class and cultural 48
to social class and economic 106
to social class and education 120
to social class and ethnicity 392
to social class and parental 58
to social costs and benefits 210
to social goods and services 64
to social needs and problems 110
to social norms and cultural 44
to social order and economic 48
to social order and progress 71
to social order and security 128
to social rather than economic 176
to social rather than personal 40
to social rather than physical 83
to solve linear and nonlinear 88
to solve social and economic 1021
to solving social and economic 91
to soothe rather than irritate 49
to sound light and cheerful 45
to sound stale and wearisome 65
to sound waves and delivers 65
to spain after his accession 129
to spare sodom and gomorrah 295
to spare women and children 506
to spend money for education 77
to spend money for personal 53
to spend money for purposes 89
to spend today and tomorrow 113
to spread alarm and confusion 75
to spread civil and religious 115
to stand alone and helpless 47
to stand alone and maintain 56
to stand alone and separate 41
to stand apart and maintain 48
to stand first and foremost 46
to stand still and consider 52
to stand under its judgment 52
to start looking for evidence 57
to start looking for potential 40
to start looking for problems 71
to start looking for solutions 87
to start serving his sentence 91
to start thinking for yourself 96
to state cause and intention 73
to store files and programs 55
to store tools and materials 54
to store water for domestic 57
to store water for generating 43
to store water for irrigating 64
to strip women and children 64
to strong acids and alkalies 152
to strong likes and dislikes 94
to study social and cultural 117
to study social and economic 370
to study stars and galaxies 91
to study under his direction 223
to study under his guidance 180
to study under his tutelage 73
to texas parks and wildlife 80
to thinking about and discussing 41
to thinking about her abundant 61
to thinking about her troubles 82
to thinking about his daughter 60
to thirty times its original 60
to total loans and advances 51
to total wages and salaries 156
to trade goods and services 518
to trade speed for accuracy 48
to trade unions and business 43
to train girls for domestic 77
to train people for specific 63
to train women for positions 52
to trust others and distrust 40
to truths which they regarded 40
to unite rather than separate 233
to unite under his authority 41
to unite under his standard 214
to unite under one standard 40
to unite under one umbrella 48
to upper social and economic 43
to usurp power and authority 61
to value added per employee 60
to value costs and benefits 77
to value goods and services 127
to varying social and economic 40
to visit spain and portugal 59
to visit towns and villages 107
to water logging and salinity 190
to weaken rather than strengthen 1158
to weigh costs and benefits 380
to weigh risks and benefits 250
to wheel about and skirmish 69
to which alone our attention 54
to which alone she attended 47
to which athens had attained 49
to which bacon has attached 124
to which bells are attached 80
to which bills are referred 181
to which cases are referred 44
to which change has occurred 124
to which clare had followed 67
to which cords are attached 47
to which costs and benefits 74
to which costs are assigned 140
to which funds are provided 55
to which george had followed 41
to which goals are achieved 234
to which goals are attained 74
to which goods and services 341
to which goods are exported 70
to which heaven has designed 46
to which hooks are attached 84
to which jesus had directed 473
to which learning has occurred 105
to which light was admitted 67
to which luther was summoned 46
to which meanings are assigned 182
to which meanings are attached 99
to which moral and religious 50
to which mother and daughter 46
to which names are attached 52
to which others are compared 162
to which others are entitled 140
to which others are involved 50
to which others are referred 58
to which others are strangers 195
to which party was entitled 54
to which party was intended 80
to which people are actually 116
to which people are admitted 54
to which people are affected 103
to which people are allergic 68
to which people are assigned 213
to which people are attached 291
to which people are commonly 45
to which people are conscious 59
to which people are entitled 480
to which people are expected 291
to which people are inclined 62
to which people are involved 262
to which people are normally 67
to which people are prepared 263
to which people are responding 85
to which people are supposed 51
to which people can tolerate 41
to which people pay attention 63
to which place sir percival 40
to which place they returned 84
to which power and authority 233
to which proof may properly 108
to which ropes are attached 114
to which ropes are fastened 52
to which seeds are attached 43
to which shall our applause 59
to which shone his abstract 46
to which sissy had directed 50
to which skill and industry 79
to which social and cultural 212
to which social and economic 391
to which spain and portugal 74
to which spain was indebted 70
to which staff and patients 119
to which staff and students 42
to which state law supplies 5578
to which strings are attached 127
to which theirs are directed 155
to which trade and commerce 65
to which wages and salaries 67
to which water was conveyed 75
to which water was supplied 73
to which wires are attached 109
to which wives and children 53
to which women and children 580
to which women are admitted 266
to which women are affected 49
to which women are assigned 133
to which women are confined 95
to which women are eligible 67
to which women are employed 93
to which women are entitled 144
to which women are excluded 84
to which women are expected 123
to which women are involved 178
to which women are supposed 54
to white women and children 163
to whose hands are confided 41
to whose sight all creatures 45
to whose skill and attention 45
to whose skill and authority 40
to whose skill and patience 57
to whose taste and judgment 118
to whose wants she attended 50
to whose wants they minister 47
to widen rather than diminish 108
to wider social and cultural 258
to wider social and economic 357
to wield power and authority 112
to working women and children 76
to working women with children 42
to world order and security 134
to world trade and commerce 69
to world trade and economic 67
to worry about air pollution 55
to worry about any possible 91
to worry about any potential 40
to worry about any problems 50
to worry about being accepted 72
to worry about being arrested 161
to worry about being attacked 248
to worry about being followed 81
to worry about being murdered 48
to worry about being overheard 134
to worry about being pregnant 75
to worry about being punished 70
to worry about being rejected 79
to worry about being replaced 58
to worry about being stranded 49
to worry about being undercut 83
to worry about her children 212
to worry about her condition 42
to worry about her daughter 229
to worry about her financial 53
to worry about his business 60
to worry about his children 98
to worry about his condition 55
to worry about his daughter 158
to worry about his finances 68
to worry about his financial 127
to worry about his personal 135
to worry about his physical 107
to worry about its internal 40
to worry about its security 50
to worry about job security 207
to worry about our children 169
to worry about this situation 104
to write about and describe 41
to write about and therefore 44
to write about but failures 50
to write about her personal 54
to write about his exploits 52
to write about his favorite 148
to write about his personal 106
to write about this incident 67
to write about with complete 52
to write books and articles 712
to write books and magazine 71
to write books for children 509
to write notes and comments 47
to write poetry and articles 40
to write poetry for children 51
to write under his dictation 74
to write under his pictures 43
to write under his portrait 54
to write words that describe 44
to writing books and articles 127
to writing books for children 158
to yield goods and services 90
