tea made from equal parts 66
to wait three weeks after 40
to wait three weeks until 75
to wait till after lunch 88
to walk five miles every 48
to walk four miles every 59
to walk four miles would 65
to walk home alone after 104
to walk home every night 69
to walk like healthy people 41
to walk over burning coals 113
to walk three miles every 84
to walk three times round 596
to want rest again after 137
to warn other women about 46
to warn young people about 93
to wash away every stain 91
to wash away every trace 81
to wash their dirty linen 514
to wash their hands after 2157
to wash their hands again 63
to wash their hands every 73
to wash their hands first 180
to wash their hands often 96
to wash their hands under 42
to wash their hands while 41
to wash your dirty linen 85
to wash your hands after 1133
to wash your hands again 80
to wash your hands every 79
to wash your hands first 279
to wash your hands often 235
to what lord bacon calls 49
to what many people might 165
to what many people still 40
to what many people would 191
to what most people might 77
to what most people would 735
to what other people might 220
to what other people would 91
to what some people claim 54
to what some people might 273
to what some people would 230
to what their lives would 45
to what these people could 41
to what these steps would 42
to what these words refer 43
to what took place after 293
to what took place under 105
to what took place within 123
to what your child needs 50
to what your father tells 44
to what your inner voice 108
to what your mother tells 54
to whom most people would 74
to whom nothing comes amiss 378
to whom said minor shall 65
to whom such action shall 66
to whom such child shall 85
to whom such costs shall 65
to whom such fraud would 103
to whom such funds belong 75
to whom such goods shall 60
to whom such money shall 61
to whom such order shall 79
to whom such right shall 195
to whom such words could 54
to whom their people might 56
to whom their whole party 47
to whom these lands belong 62
to whom these might appear 43
to whom these names belong 50
to whom these rules apply 370
to whom these sweet hints 215
to whom these terms apply 40
to whom these words apply 142
to whom these words belong 58
to whom these words could 60
to whom these words might 62
to whom these words refer 69
to whom these words shall 311
to whom were added later 48
to whom were given seven 64
to whom were later added 76
to wipe away every stain 180
to wipe away every trace 96
to wish other women would 59
to work along lines which 50
to work early every morning 113
to work even longer hours 345
to work five extra hours 79
to work four months after 44
to work four weeks after 48
to work from eight until 41
to work from morning until 174
to work late every night 218
to work like brute beasts 47
to work making stone walls 57
to work many extra hours 58
to work much longer hours 354
to work only eight hours 483
to work only forty hours 55
to work over eight hours 167
to work some extra hours 89
to work some hours daily 97
to work some lodes which 52
to work their small farms 54
to work their small plots 55
to work their whole lives 249
to work those extra hours 44
to work three months after 96
to work three months later 47
to work three weeks after 105
to work three weeks later 109
to work till within seven 41
to work upon crown paper 86
to your door every morning 97
to your hard drive first 162
to your kids about drugs 110
to your last resting place 46
