paced reading experiment 248
pooling their collective 162
pooling their experience 317
pooling their individual 270
pooling their information 361
pooling their respective 131
pooling their specialized 47
pooling were reorganized 42
pools have disappeared 55
pools were agreements 60
pools were calculated 53
pools were considered 63
pools were determined 122
pools were discovered 674
pools were everywhere 67
pools were identified 83
pools were integrated 47
pools were introduced 55
pools were originally 81
pools were segregated 89
pools were surrounded 72
pools will eventually 44
popes were accustomed 192
popes were constantly 102
popes were determined 70
popes were frequently 66
popes were infallible 79
popes were interested 41
poppy seed consumption 56
poppy were cultivated 50
pored over blueprints 175
pored over newspapers 163
pored over statistics 58
pores were completely 92
pores were considered 43
pores were determined 46
porting your application 51
ports from charleston 50
ports from southampton 70
ports have disappeared 52
ports like charleston 113
ports like gloucester 52
ports like marseilles 143
ports like southampton 121
ports more frequently 43
ports most convenient 72
ports most frequented 222
ports most frequently 54
ports were absolutely 57
ports were accessible 103
ports were accustomed 54
ports were completely 85
ports were considered 136
ports were constantly 101
ports were controlled 158
ports were designated 157
ports were determined 44
ports were eventually 58
ports were frequented 266
ports were frequently 134
ports were immediately 100
ports were inadequate 59
ports were instructed 193
ports were integrated 46
ports were introduced 59
ports were maintained 72
ports were modernized 72
ports were originally 194
ports were recognized 41
ports were relatively 104
ports were strengthened 93
posed during interviews 83
posed great difficulty 132
posed into subsystems 129
posed less difficulty 47
posed more concretely 43
posed more difficulty 78
posed more formidable 47
posed most explicitly 43
posed most forcefully 66
posed most frequently 75
posed some difficulty 357
posed some formidable 47
posed some limitations 52
posed some substantial 190
posed these rhetorical 45
poses great difficulty 525
poses less difficulty 139
poses many unanswered 127
poses more difficulty 229
poses some conceptual 203
poses some difficulty 1390
poses some formidable 196
poses some limitations 175
poses some particular 180
poses some unanswered 48
posting such information 142
posting their infatuated 63
posts among candidates 43
posts have disappeared 71
posts more attractive 85
posts more frequently 54
posts well garrisoned 81
posts were advertised 398
posts were apparently 83
posts were classified 99
posts were completely 129
posts were considered 275
posts were constantly 109
posts were controlled 79
posts were designated 104
posts were determined 54
posts were discovered 114
posts were dismantled 50
posts were eliminated 177
posts were eventually 77
posts were everywhere 94
posts were frequently 307
posts were garrisoned 242
posts were hereditary 587
posts were identified 94
posts were immediately 233
posts were instituted 53
posts were instructed 98
posts were introduced 168
posts were maintained 493
posts were originally 192
posts were presumably 43
posts were provisioned 41
posts were reinforced 133
posts were relatively 55
posts were restricted 81
posts were strengthened 314
posts were surmounted 64
posts were surrounded 88
pound acid equivalent 84
pound beef tenderloin 1450
pound fire extinguisher 228
pound high explosives 124
pound note circulation 145
pound pork tenderloin 4637
pouring down everywhere 54
pouring down pitilessly 43
pouring forth abundantly 51
pouring forth complaints 41
pouring forth expressions 88
pouring forth invectives 79
pouring forth successive 151
pouring forth thanksgivings 106
pouring from everywhere 68
pouring great quantities 65
pouring huge quantities 61
pouring into charleston 62
pouring into government 87
pouring their broadsides 229
pouring their reproaches 58
pouring vast quantities 110
pours forth abundantly 82
pours forth expressions 180
power acts constantly 43
power along traditional 51
power also controlled 91
power also determines 69
power also diminishes 59
power also encouraged 58
power also influenced 64
power also influences 161
power also represents 80
power also stimulated 45
power among autonomous 62
power among government 175
power among indigenous 46
power among individual 221
power among particular 83
power among politicians 170
power among relatively 56
power among sovereigns 115
power among traditional 56
power audio amplifiers 474
power base sufficient 56
power been manifested 42
power been sufficient 49
power came ultimately 44
power cell activities 51
power cord connections 117
power during depressions 44
power during negotiations 116
power even stimulated 64
power ever discovered 65
power ever indicative 53
power felt everywhere 114
power flow calculation 250
power flow capability 56
power flow controller 971
power from accumulating 78
power from authorities 46
power from bonneville 163
power from bureaucracy 50
power from bureaucrats 92
power from capitalism 43
power from capitalist 51
power from circulation 105
power from collective 62
power from compressed 44
power from consumption 44
power from controlled 148
power from degenerating 105
power from democratic 106
power from electrical 136
power from entrenched 71
power from establishing 351
power from experience 61
power from generators 314
power from government 1430
power from hereditary 83
power from historical 60
power from households 70
power from imperialism 60
power from indigenous 71
power from individual 418
power from khrushchev 133
power from landowners 78
power from legitimate 54
power from localities 49
power from management 232
power from manipulating 43
power from mechanical 72
power from mozambique 45
power from oppressors 64
power from overspreading 59
power from overwhelming 49
power from parliaments 40
power from particular 287
power from politicians 159
power from productive 63
power from relatively 99
power from satellites 58
power from substations 44
power from traditional 567
power from transferring 75
power from tremendous 57
power from tumultuous 48
power from waterfalls 156
power gain coefficient 642
power gain obtainable 69
power grew enormously 86
power grid management 45
power have completely 60
power have constantly 82
power have determined 116
power have diminished 79
power have disappeared 181
power have discharged 41
power have discovered 46
power have eliminated 65
power have emphasized 57
power have encouraged 87
power have facilities 134
power have frequently 170
power have influenced 115
power have maintained 41
power have multiplied 90
power have relatively 43
power have stimulated 72
power have sufficient 51
power have undermined 43
power having cognizance 100
power here attributed 138
power into circulation 119
power into electrical 942
power into government 154
power into imbecility 103
power into individual 71
power into legitimate 143
power into literature 116
power into mechanical 856
power into productive 119
power into prominence 43
power into relatively 55
power just sufficient 86
power leads inevitably 81
power less attractive 59
power less formidable 116
power less frequently 49
power lies essentially 48
power lies ultimately 72
power line conditioner 186
power line conductors 329
power line connections 87
power line installers 64
power line insulators 220
power line technology 57
power line transients 688
power load management 163
power lord palmerston 53
power loss calculated 102
power loss calculation 53
power loss coefficient 832
power made inevitable 58
power made legitimate 121
power more acceptable 127
power more accessible 143
power more accurately 164
power more adequately 42
power more attractive 145
power more brilliantly 67
power more completely 313
power more definitely 42
power more democratic 108
power more dependency 49
power more distinctly 82
power more economical 82
power more explicitly 110
power more forcefully 155
power more formidable 492
power more frequently 583
power more illustrious 45
power more immediately 122
power more indirectly 49
power more influential 43
power more interested 51
power more intimately 50
power more mercifully 48
power more moderately 80
power more productive 58
power more resistless 54
power more responsive 64
power more scrupulous 59
power more successful 66
power more tenaciously 100
power more tyrannical 62
power more vigorously 151
power more vulnerable 52
power most cheerfully 47
power most forcefully 45
power most formidable 110
power most frequently 371
power most immediately 53
power most indirectly 52
power most interested 471
power most representing 64
power most vulnerable 156
power much diminished 122
power must constantly 135
power must correspond 131
power must eventually 260
power must facilitate 44
power must immediately 48
power must inevitably 806
power must originally 41
power must perpetuate 89
power must ultimately 383
power must understand 59
power once attributed 99
power only indirectly 231
power only marginally 63
power only reinforces 43
power only strengthened 51
power other presbyters 94
power over aboriginal 164
power over aborigines 48
power over activities 198
power over agreements 40
power over albuminous 65
power over amendments 105
power over appearances 60
power over bankruptcy 425
power over broadcasting 442
power over businesses 50
power over candidates 122
power over cellophane 174
power over collective 312
power over committees 55
power over competition 94
power over conscience 475
power over consumable 65
power over consumption 145
power over convictions 50
power over copyrights 68
power over corporation 50
power over curriculum 301
power over defendants 84
power over democratic 133
power over department 71
power over dependents 58
power over diplomatic 58
power over discipline 57
power over disposition 95
power over educational 485
power over elementary 60
power over employment 708
power over enterprise 66
power over experience 107
power over foreigners 192
power over franchises 46
power over generations 134
power over government 3642
power over historical 71
power over imagination 42
power over immigrants 57
power over immigration 2473
power over impressions 40
power over indigenous 284
power over individual 5054
power over industries 142
power over information 515
power over inhibitions 48
power over interstate 7129
power over intrastate 562
power over investment 336
power over legislation 4027
power over literature 109
power over localities 60
power over management 1353
power over membership 54
power over mesopotamia 40
power over ministerial 64
power over minorities 81
power over misfortune 92
power over multitudes 140
power over newspapers 93
power over nominations 304
power over nonmembers 119
power over ordinances 107
power over palestinian 46
power over parliaments 66
power over particular 476
power over peripheral 49
power over personalty 159
power over politicians 252
power over populations 92
power over possessions 50
power over potentially 68
power over presbyters 87
power over principles 59
power over productive 138
power over publication 57
power over publishers 57
power over punishment 40
power over recipients 45
power over recognition 72
power over refractory 59
power over regulations 77
power over regulatory 94
power over relatively 110
power over reservation 45
power over resistance 57
power over resolutions 68
power over scientific 93
power over securities 106
power over sovereigns 97
power over subjugated 42
power over subsequent 144
power over substances 44
power over substantial 69
power over successive 66
power over suspensions 52
power over technology 147
power over terrestrial 78
power over territorial 137
power over traditional 171
power over university 164
power over vulnerable 96
power over witchcraft 96
power over yourselves 80
power peace conference 116
power plus legitimacy 48
power radio broadcasting 91
power radio technology 59
power radio transmitting 102
power rate structures 102
power rate yardsticks 43
power saving mechanisms 81
power saving techniques 192
power seem inevitable 50
power seem infinitely 46
power site withdrawals 50
power such loveliness 114
power such regulations 87
power swung decisively 65
power take precedence 115
power their activities 72
power their spacecraft 97
power there recognized 101
power these substances 53
power till resistance 93
power took precedence 694
power upon application 77
power upon government 97
power upon individual 163
power upon legislation 84
power upon particular 69
power very formidable 221
power very frequently 61
power view illustrating 82
power well calculated 63
power were absolutely 160
power were acceptable 40
power were apparently 90
power were attributed 119
power were calculated 224
power were comparable 41
power were completely 194
power were confronted 53
power were considered 702
power were consistent 73
power were constantly 292
power were controlled 172
power were cultivated 93
power were designated 56
power were determined 515
power were diminished 148
power were discovered 248
power were dissipated 66
power were eliminated 203
power were emphasized 71
power were encouraged 95
power were equivalent 98
power were essentially 168
power were eventually 56
power were everywhere 248
power were extinguished 44
power were formidable 45
power were fragmented 41
power were frequently 185
power were frustrated 96
power were glamorized 110
power were guaranteed 43
power were identified 184
power were immediately 188
power were impossible 49
power were impressive 52
power were inadequate 81
power were inevitable 85
power were inevitably 68
power were influenced 49
power were inherently 41
power were interested 161
power were intimately 137
power were introduced 581
power were irrelevant 49
power were legitimate 44
power were maintained 208
power were manifested 279
power were negligible 51
power were originally 326
power were positively 74
power were profoundly 40
power were prohibited 53
power were recognized 319
power were reinforced 220
power were relatively 269
power were remarkable 57
power were restricted 148
power were sacrificed 44
power were strengthened 69
power were substantial 40
power were successful 79
power were sufficient 364
power were suppressed 70
power were synonymous 125
power were translated 51
power were ultimately 110
power were undermined 68
power were understood 134
power were undertaken 58
power when appropriate 61
power when confronted 408
power when considered 101
power when government 85
power when interpreting 76
power when introduced 75
power when pronounced 53
power when successful 44
power when translated 73
power when transmitting 52
power will accelerate 95
power will accomplish 178
power will apparently 59
power will compensate 62
power will constantly 69
power will constitute 184
power will contribute 235
power will correspond 88
power will definitely 92
power will deteriorate 56
power will eventually 1030
power will experience 69
power will facilitate 91
power will frequently 85
power will illustrate 44
power will immediately 265
power will inevitably 1131
power will infallibly 251
power will ordinarily 169
power will overshadow 48
power will presumably 106
power will ultimately 899
power your characters 62
praying more frequently 81
praying their assistance 57
praying your acceptance 42
prays your excellency 526
preach free enterprise 46
preach from conscience 127
preach from experience 89
preach less frequently 40
preach more frequently 473
preach more powerfully 95
preach most eloquently 44
preach their convictions 41
preach their particular 56
preach their philosophy 43
preach their respective 78
preach these principles 203
preach those principles 68
preach very frequently 61
press ahead immediately 135
press ahead regardless 233
press ahead vigorously 213
press also complained 49
press also criticized 123
press also emphasized 175
press also encouraged 79
press also frequently 57
press also maintained 45
press down vertically 94
press from abridgment 84
press from capitalist 120
press from censorship 287
press from destruction 517
press from government 450
press gave prominence 515
press gave relatively 48
press have criticized 67
press have frequently 63
press have strengthened 106
press many grievances 71
press more forcefully 225
press more frequently 348
press more immediately 261
press more interested 47
press more vigorously 890
press most vigorously 41
press must constantly 53
press must inevitably 48
press paid particular 52
press some particular 112
press soon discovered 243
press tend indirectly 100
press their acceptance 82
press their advantages 558
press their amendments 119
press their application 52
press their collective 66
press their complaints 159
press their convictions 43
press their criticisms 113
press their government 641
press their grievances 1101
press their individual 273
press their legitimate 96
press their particular 210
press their pretensions 130
press their respective 773
press their territorial 108
press these advantages 43
press these conclusions 64
press took cognizance 40
press upon government 245
press upon individual 40
press were completely 75
press were considered 106
press were constantly 115
press were controlled 60
press were determined 79
press were encouraged 54
press were enthusiastic 123
press were essentially 42
press were everywhere 55
press were fascinated 42
press were frequently 72
press were guaranteed 253
press were immediately 59
press were interested 204
press were introduced 143
press were proclaimed 64
press were prohibited 95
press were recognized 46
press were relatively 73
press were restrained 53
press were restricted 77
press were suppressed 103
press were sympathetic 72
press were understood 72
press will eventually 73
press will illustrate 50
press will inevitably 109
press will understand 97
press your acceptance 126
press your excellency 113
preying upon unsuspecting 56
price also encourages 49
price also influences 50
price also represents 88
price among collectors 98
price among purchasers 79
price break quantities 61
price cuts introduced 136
price during negotiations 60
price fixing activities 459
price fixing agreements 3989
price fixing allegations 110
price fixing arrangement 373
price fixing combination 151
price fixing conspiracy 1644
price fixing legislation 209
price fixing mechanisms 86
price fixing regulations 132
price from collectors 58
price from eightpence 42
price from government 112
price from restaurant 99
price full disclosure 45
price just sufficient 244
price less commissions 83
price less depreciation 525
price line intersects 206
price line representing 69
price line represents 334
price list information 57
price more acceptable 51
price more accurately 241
price more affordable 44
price more attractive 263
price more frequently 190
price more profitable 68
price more reflective 126
price most frequently 86
price most profitable 75
price must correspond 54
price must eventually 127
price must inevitably 109
price must ultimately 101
price only indirectly 129
price only sufficient 71
price paid originally 91
price paid regardless 49
price paid represents 79
price plus acquisition 58
price plus applicable 125
price plus commissions 79
price plus incidental 300
price plus transaction 79
price range affordable 45
price range considered 71
price range determined 83
price range represents 49
price ratio determined 47
price ratio determines 98
price ratio represents 140
price risk management 2482
price rose immediately 59
price upon consumption 82
price upon termination 66
price very cheerfully 70
price were calculated 69
price were considered 103
price were controlled 65
price were determined 183
price were maintained 103
price were originally 76
price were relatively 50
price were sufficient 93
price will compensate 51
price will constantly 41
price will constitute 99
price will correspond 190
price will definitely 118
price will discourage 234
price will eventually 684
price will experience 72
price will frequently 79
price will immediately 214
price will inevitably 286
price will ordinarily 118
price will presumably 171
price will ultimately 402
pricing more attractive 111
pricing were introduced 86
pricing will eventually 43
prick test positivity 59
prick their conscience 223
prick your conscience 464
pride from humiliations 73
pride most perilously 42
pride soon recollecting 231
pride took precedence 105
pride will eventually 41
prime beef tenderloin 46
prime cost percentage 81
prime means derivative 102
prime rate fluctuates 52
prime time broadcasting 147
prime time broadcasts 46
prime time characters 86
prime time commercials 121
print great broadsides 42
print help information 305
print here reproduced 140
print into electronic 45
print media circulation 219
print media consumption 108
print media frequently 58
print media industries 63
print media information 119
print media interviews 104
print media publishers 110
print more characters 147
print more frequently 221
print more greenbacks 54
print more information 256
print more newspapers 46
print plus electronic 57
print size equivalent 126
print some information 300
print some literature 52
print such expressions 113
print such information 216
print such statements 122
print their impressions 60
print their newspapers 176
print their productions 44
print their propaganda 42
print their respective 63
print their statements 48
print these characters 263
print those characters 50
print will eventually 76
print your information 288
print your invitations 55
print your manuscript 61
print your newsletter 208
print your photograph 49
print your publication 1154
print your spreadsheet 980
print your worksheets 408
prize giving ceremonies 56
prize plus publication 151
prize their friendship 49
prize their individual 103
prize their privileges 114
prize those principles 52
prize very humorously 43
prize your confidence 109
prize your fellowship 51
prize your friendship 690
prizing their simplicity 262
probe also hybridized 203
probe also hybridizes 109
probe into allegations 516
probe into individual 54
probe more profoundly 60
probe sets representing 173
probe their experience 48
probe their perceptions 49
probe tube microphone 721
probe were determined 64
probe your prejudices 46
probing into individual 43
prone areas identified 46
prone brow oppressive 302
proof food containers 77
proof from conscience 69
proof from experience 2471
proof from experiment 63
proof from historical 55
proof from observation 85
proof from plaintiffs 53
proof more conclusive 130
proof more substantial 70
proof must correspond 296
proof must ultimately 58
proof their liberality 43
proof upon defendants 67
proof upon proponents 137
proof were impossible 45
proof were sufficient 89
proof will eventually 52
proof will ultimately 43
props made originally 65
props were introduced 43
props will constitute 42
prose into hexameters 65
prose into paragraphs 58
prose more accessible 46
prose work democratic 52
proud these convictions 43
proud young aristocrat 62
prove four generations 229
prove from experience 320
prove from historical 93
prove from statistics 40
prove less acceptable 147
prove less attractive 318
prove less burdensome 118
prove less convenient 41
prove less cumbersome 48
prove less disastrous 112
prove less disruptive 74
prove less economical 65
prove less efficacious 97
prove less embarrassing 83
prove less enthusiastic 41
prove less formidable 198
prove less frequently 78
prove less inexorable 51
prove less influential 56
prove less oppressive 45
prove less prejudicial 52
prove less productive 220
prove less profitable 337
prove less responsive 55
prove less scrupulous 102
prove less serviceable 55
prove less substantial 41
prove less successful 475
prove less trustworthy 42
prove less vulnerable 96
prove male superiority 49
prove many properties 42
prove mere imagination 54
prove mere negligence 43
prove more acceptable 1831
prove more accessible 203
prove more aggressive 45
prove more applicable 94
prove more appropriate 812
prove more attractive 2602
prove more burdensome 146
prove more compatible 103
prove more completely 116
prove more conclusive 82
prove more consistent 84
prove more contentious 55
prove more convenient 1821
prove more convincingly 150
prove more cumbersome 57
prove more decisively 158
prove more definitely 42
prove more definitive 40
prove more deleterious 51
prove more dependable 94
prove more disastrous 1102
prove more disruptive 137
prove more distinctly 85
prove more economical 3466
prove more efficacious 1481
prove more embarrassing 189
prove more enlightening 593
prove more entertaining 375
prove more exhilarating 81
prove more expeditious 73
prove more formidable 684
prove more frequently 55
prove more hospitable 155
prove more illuminating 406
prove more immediately 205
prove more impassable 41
prove more impressive 155
prove more inexorable 91
prove more influential 486
prove more insightful 73
prove more interested 74
prove more oppressive 165
prove more persistent 115
prove more persuasive 368
prove more powerfully 41
prove more predictive 52
prove more prejudicial 109
prove more productive 1622
prove more profitable 3667
prove more prosperous 109
prove more protective 43
prove more protracted 66
prove more refractory 119
prove more responsive 324
prove more serviceable 801
prove more substantial 111
prove more successful 5898
prove more suggestive 70
prove more supportive 44
prove more sympathetic 237
prove more trustworthy 205
prove more vulnerable 242
prove most acceptable 765
prove most applicable 53
prove most appropriate 277
prove most attractive 720
prove most convenient 692
prove most convincingly 135
prove most creditable 52
prove most decisively 60
prove most delightful 74
prove most disastrous 638
prove most disruptive 41
prove most distinctly 78
prove most economical 642
prove most efficacious 533
prove most embarrassing 353
prove most enlightening 158
prove most entertaining 118
prove most formidable 152
prove most illuminating 239
prove most influential 271
prove most persuasive 42
prove most positively 41
prove most prejudicial 120
prove most productive 418
prove most profitable 1386
prove most refractory 41
prove most responsive 44
prove most serviceable 923
prove most successful 1708
prove most suggestive 85
prove most vulnerable 116
prove nothing conclusive 40
prove nothing definitely 40
prove nothing positively 40
prove nothing rigorously 86
prove only marginally 73
prove only negligence 182
prove only transitory 59
prove other properties 67
prove other statements 82
prove past experience 51
prove some consolation 72
prove some elementary 46
prove some particular 190
prove some properties 321
prove some proposition 223
prove some statements 44
prove such allegations 179
prove such assumptions 47
prove such connections 48
prove such misconduct 41
prove such negligence 120
prove such principles 48
prove such properties 58
prove such statements 203
prove sure foundations 61
prove their abhorrence 40
prove their acceptance 73
prove their accusations 388
prove their advantages 91
prove their allegations 1285
prove their application 54
prove their appreciation 128
prove their assumptions 69
prove their attachment 743
prove their attendance 56
prove their brotherhood 54
prove their capability 474
prove their capacities 155
prove their cleverness 85
prove their commitment 1118
prove their competence 1942
prove their competency 426
prove their complaints 44
prove their complicity 193
prove their conclusions 493
prove their confidence 221
prove their conformity 217
prove their conjecture 49
prove their contentions 692
prove their continuity 53
prove their continuous 47
prove their convictions 78
prove their credentials 527
prove their democratic 136
prove their dependence 131
prove their dependency 103
prove their destitution 48
prove their destruction 566
prove their detractors 50
prove their difference 108
prove their disability 65
prove their discipline 59
prove their disloyalty 44
prove their distinction 56
prove their durability 99
prove their earnestness 126
prove their educational 48
prove their efficiency 809
prove their excellence 307
prove their experience 53
prove their familiarity 67
prove their feasibility 131
prove their femininity 381
prove their friendship 631
prove their genealogies 43
prove their generosity 62
prove their hereditary 45
prove their historical 131
prove their identities 442
prove their ideological 114
prove their illegality 41
prove their importance 626
prove their inadequacy 333
prove their incapacity 162
prove their individual 299
prove their inefficacy 43
prove their inevitable 64
prove their inferiority 251
prove their inspiration 233
prove their invalidity 129
prove their jewishness 87
prove their legitimacy 692
prove their legitimate 82
prove their liberality 60
prove their membership 218
prove their nationalist 164
prove their nationality 368
prove their neutrality 57
prove their occurrence 137
prove their particular 124
prove their popularity 177
prove their possessors 74
prove their predictions 69
prove their pretensions 54
prove their principles 193
prove their properties 106
prove their proposition 149
prove their radicalism 57
prove their rationality 48
prove their reliability 420
prove their repentance 501
prove their respective 1001
prove their scientific 118
prove their seriousness 157
prove their signatures 67
prove their similarity 94
prove their solidarity 219
prove their statements 577
prove their suggestions 51
prove their superiority 3074
prove their supposition 52
prove their traditional 42
prove their uniqueness 146
prove their usefulness 1568
prove these accusations 140
prove these allegations 623
prove these assumptions 250
prove these attributes 206
prove these conclusions 151
prove these connections 40
prove these contentions 185
prove these predictions 97
prove these principles 183
prove these properties 260
prove these statements 1623
prove these suggestions 46
prove those allegations 137
prove those assumptions 45
prove those attributes 105
prove those principles 44
prove those properties 73
prove those statements 124
prove upon examination 941
prove very acceptable 805
prove very attractive 1283
prove very burdensome 169
prove very calamitous 42
prove very convenient 703
prove very cumbersome 56
prove very definitely 41
prove very deleterious 41
prove very disastrous 438
prove very discouraging 267
prove very disruptive 132
prove very distinctly 52
prove very economical 161
prove very efficacious 415
prove very embarrassing 1768
prove very enlightening 341
prove very entertaining 118
prove very formidable 375
prove very illuminating 267
prove very inadequate 122
prove very influential 335
prove very oppressive 44
prove very persistent 110
prove very persuasive 46
prove very prejudicial 808
prove very productive 560
prove very profitable 1933
prove very prosperous 42
prove very refractory 92
prove very serviceable 1269
prove very substantial 67
prove very successful 2884
prove very sufficient 65
prove very suggestive 185
prove very therapeutic 62
prove very unsuitable 40
prove were remembered 65
prove what inaccurate 63
prove what particular 57
prove what percentage 67
prove your accusations 73
prove your allegations 176
prove your assumptions 40
prove your attachment 96
prove your capability 61
prove your commitment 166
prove your competence 292
prove your competency 75
prove your conclusions 145
prove your confidence 68
prove your conjecture 223
prove your contentions 67
prove your credentials 91
prove your destruction 192
prove your experience 43
prove your friendship 318
prove your nationality 46
prove your principles 52
prove your proposition 177
prove your reliability 47
prove your repentance 120
prove your statements 354
prove your superiority 535
proving full disclosure 56
proving less attractive 73
proving less profitable 85
proving less successful 120
proving more acceptable 84
proving more attractive 619
proving more disastrous 51
proving more economical 124
proving more efficacious 43
proving more formidable 88
proving more productive 81
proving more profitable 177
proving more successful 685
proving most attractive 50
proving most convincingly 41
proving most profitable 46
proving most successful 339
proving some particular 41
proving some properties 58
proving some proposition 54
proving such allegations 51
proving such negligence 130
proving such properties 58
proving such statements 60
proving their allegations 102
proving their attachment 118
proving their capability 88
proving their commitment 102
proving their competence 242
proving their competency 53
proving their conclusions 42
proving their contentions 63
proving their credentials 49
proving their efficiency 141
proving their excellence 57
proving their friendship 67
proving their identities 43
proving their importance 119
proving their inadequacy 47
proving their incapacity 70
proving their individual 116
proving their inferiority 80
proving their invalidity 44
proving their legitimacy 89
proving their membership 62
proving their nationality 63
proving their popularity 69
proving their properties 67
proving their reliability 96
proving their repentance 45
proving their respective 106
proving their statements 63
proving their superiority 638
proving their usefulness 279
proving these allegations 85
proving these contentions 47
proving these properties 60
proving these statements 98
proving those requisites 69
proving very attractive 247
proving very convenient 50
proving very inadequate 48
proving very productive 51
proving very profitable 376
proving very refractory 92
proving very serviceable 111
proving very successful 1569
proving what liberality 44
proving your disability 62
proving your superiority 64
proxy rule amendments 199
proxy voting guidelines 537
pubic lice infestation 123
pudding into individual 334
puffing away vigorously 83
puffing more frequently 60
puffing steam locomotive 156
puffing their cigarettes 143
puffy down comforters 68
pulling away emotionally 53
pulling away immediately 55
pulling down enclosures 55
pulling down government 67
pulling down strongholds 1097
pulling farm implements 82
pulling their collective 41
pulling their possessions 46
pulse beats composedly 66
pulse during inspiration 449
pulse during propagation 151
pulse echo experiment 454
pulse echo techniques 486
pulse echo ultrasonic 94
pulse echo ultrasound 418
pulse length dependence 98
pulse length determines 52
pulse more accurately 42
pulse more frequently 42
pulse rate accelerate 54
pulse rate accurately 52
pulse rate diminished 57
pulse rate frequently 180
pulse rate immediately 429
pulse rate measurement 218
pulse rate variability 182
pulse wave propagation 616
pulse wave reflections 212
pulse wave velocities 153
pulse were determined 43
pulse width approaches 112
pulse width dependence 112
pulse width determined 42
pulse width determines 181
pulse width information 49
pulse width measurement 692
pulse width modulators 188
pulse will eventually 47
pulse will experience 103
pumping great quantities 43
pumping huge quantities 52
pumping into circulation 41
pumping more vigorously 44
pumping pure adrenaline 48
pumping vast quantities 75
pumps have capacities 61
pumps have relatively 53
pumps into formidable 132
pumps were calibrated 60
pumps were completely 47
pumps were considered 96
pumps were constantly 149
pumps were controlled 47
pumps were frequently 53
pumps were immediately 167
pumps were inadequate 54
pumps were introduced 465
pumps were originally 141
pumps were sufficient 41
punch card tabulators 135
punch card technology 708
pupil also constricts 77
pupil from attendance 73
pupil having difficulty 77
pupil much contracted 77
pupil must constantly 54
pupil must experience 54
pupil must understand 587
pupil reading strategies 155
pupil well contracted 77
pupil will eventually 95
pupil will experience 125
pupil will frequently 55
pupil will immediately 63
pupil will inevitably 46
pupil will ordinarily 57
pupil will ultimately 42
pupil will understand 374
puppy gets sufficient 262
puppy will eventually 77
puppy will understand 97
purge away impurities 43
purge their conscience 89
purge their membership 52
purge their vocabulary 43
purge your conscience 6147
purse pass unimproved 68
purse were answerable 55
pushing ahead vigorously 178
pushing back boundaries 128
pushing into prominence 98
pushing more vigorously 55
pushing such legislation 45
pushing such principles 129
pushing their activities 52
pushing their advantages 227
pushing their approaches 206
pushing their boundaries 167
pushing their cultivation 42
pushing their enterprise 48
pushing their government 49
pushing their individual 73
pushing their particular 142
pushing their possessions 87
pushing their pretensions 139
pushing their propaganda 106
pushing their respective 164
pushing these principles 43
pushing those boundaries 61
pushing those scoundrels 51
putting away attachment 51
putting cold compresses 309
putting down amendments 53
putting down brigandage 342
putting down competition 58
putting down democratic 50
putting down foundations 68
putting down information 45
putting down resistance 295
putting down revolutions 220
putting down wickedness 90
putting fine embroidery 100
putting forth candidates 108
putting forth individual 50
putting forth information 41
putting forth pretensions 90
putting forth pseudopodia 49
putting forth statements 51
putting forth sufficient 70
putting forth suggestions 89
putting forth tremendous 68
putting full confidence 109
putting full employment 62
putting great confidence 67
putting great quantities 70
putting into application 228
putting into appropriate 42
putting into circulation 3392
putting into convenient 76
putting into cultivation 212
putting into historical 68
putting into legislation 47
putting into parentheses 71
putting into requisition 155
putting into scientific 66
putting into successful 156
putting into systematic 61
putting less confidence 73
putting more confidence 87
putting more importance 84
putting more information 214
putting more investment 58
putting much confidence 76
putting some constraint 61
putting some information 74
putting some limitations 54
putting some particular 52
putting some restriction 72
putting some vegetables 41
putting such characters 61
putting such confidence 62
putting such formidable 49
putting such information 202
putting such principles 174
putting such sentiments 80
putting such statements 48
putting their businesses 48
putting their candidates 60
putting their capitalist 45
putting their characters 47
putting their collections 50
putting their collective 118
putting their conclusions 59
putting their confidence 303
putting their convictions 75
putting their dismounted 68
putting their experience 220
putting their friendship 103
putting their government 51
putting their grievances 108
putting their individual 349
putting their information 100
putting their investment 124
putting their mistresses 59
putting their particular 71
putting their philosophy 41
putting their possessions 76
putting their principles 385
putting their productions 50
putting their professions 59
putting their properties 54
putting their reputations 169
putting their respective 201
putting their retirement 47
putting their signatures 614
putting their statements 44
putting their suggestions 56
putting their traditional 51
putting these activities 65
putting these assumptions 45
putting these components 93
putting these conclusions 52
putting these convictions 41
putting these definitions 46
putting these expressions 79
putting these guidelines 63
putting these impressions 47
putting these particular 128
putting these principles 1543
putting these procedures 51
putting these regulations 54
putting these resolutions 91
putting these sentiments 50
putting these statements 114
putting these strategies 95
putting these suggestions 146
putting these techniques 184
putting those principles 412
putting those techniques 54
putting your application 57
putting your characters 51
putting your confidence 114
putting your conscience 52
putting your experience 64
putting your extinguisher 270
putting your friendship 47
putting your imagination 63
putting your information 154
putting your investment 133
putting your patronymic 113
putting your principles 47
