ha circular plots 59
he promises after 60
he promises again 53
he promises anything 153
he promises grace 95
he promises moses 46
he promises never 766
he promises shall 242
he promises still 64
he promises under 45
he promoted every 93
he promoted learning 69
he promoted others 42
he promoted social 101
he promoted trade 126
he promoted would 85
he prompted after 104
he prompted again 214
he promptly acted 113
he promptly added 602
he promptly arose 87
he promptly asked 797
he promptly began 1381
he promptly broke 364
he promptly built 108
he promptly burst 48
he promptly calls 45
he promptly chose 81
he promptly comes 41
he promptly dived 45
he promptly drank 46
he promptly drops 85
he promptly drove 110
he promptly ended 53
he promptly falls 370
he promptly filed 204
he promptly finds 71
he promptly fired 249
he promptly fixed 118
he promptly found 503
he promptly gives 290
he promptly hanged 78
he promptly headed 104
he promptly hired 116
he promptly kills 62
he promptly leaves 59
he promptly loses 103
he promptly makes 130
he promptly moved 450
he promptly moves 43
he promptly named 494
he promptly noted 44
he promptly sells 94
he promptly sends 63
he promptly shook 56
he promptly spent 225
he promptly stole 101
he promptly stood 152
he promptly stuck 70
he promptly takes 194
he promptly tells 45
he promptly throws 64
he promptly tried 181
he promptly turns 151
he promptly urged 67
he promptly vetoed 278
he promptly wiped 48
he promptly wired 182
he promptly wrote 1668
he properly calls 340
he properly could 552
he properly finds 76
he properly makes 81
he properly might 62
he properly notes 93
he properly takes 88
he properly terms 97
he properly would 67
he proposed about 116
he proposed action 158
he proposed after 292
he proposed again 566
he proposed aimed 41
he proposed anything 123
he proposed banning 50
he proposed bills 44
he proposed breaking 77
he proposed burning 40
he proposed calling 507
he proposed changing 173
he proposed closing 79
he proposed could 710
he proposed creating 292
he proposed cutting 251
he proposed driving 92
he proposed eight 251
he proposed either 610
he proposed first 1068
he proposed forming 161
he proposed george 50
he proposed getting 152
he proposed handing 51
he proposed holding 252
he proposed issuing 107
he proposed joining 133
he proposed joint 134
he proposed keeping 165
he proposed killing 40
he proposed landing 206
he proposed large 45
he proposed later 81
he proposed letting 62
he proposed major 108
he proposed meeting 229
he proposed might 779
he proposed never 85
he proposed opening 321
he proposed others 45
he proposed passing 144
he proposed placing 196
he proposed plans 205
he proposed playing 68
he proposed putting 342
he proposed quite 49
he proposed raising 231
he proposed rather 179
he proposed repeal 45
he proposed running 92
he proposed sailing 71
he proposed seeking 47
he proposed seems 75
he proposed selling 447
he proposed sending 1558
he proposed setting 541
he proposed seven 335
he proposed showing 63
he proposed social 42
he proposed solving 45
he proposed state 183
he proposed staying 143
he proposed still 156
he proposed talks 47
he proposed taxes 52
he proposed teaching 166
he proposed terms 442
he proposed throwing 52
he proposed trading 110
he proposed treating 84
he proposed turning 245
he proposed under 117
he proposed uniting 57
he proposed waiting 92
he proposed walking 93
he proposed which 88
he proposed while 71
he proposed within 145
he proposed working 83
he proposed would 3608
he proposed writing 450
he proposes after 50
he proposes again 123
he proposes anything 90
he proposes calling 62
he proposes could 146
he proposes eight 61
he proposes either 170
he proposes first 246
he proposes forty 59
he proposes makes 95
he proposes might 214
he proposes never 41
he proposes opening 123
he proposes placing 47
he proposes rather 69
he proposes seems 149
he proposes sending 189
he proposes seven 67
he proposes shall 165
he proposes terms 70
he proposes under 74
he proposes working 65
he proposes would 990
he protects others 49
he protects people 58
he protests about 179
he protests again 72
he provided about 693
he provided after 193
he provided ample 207
he provided amply 110
he provided basic 44
he provided books 52
he provided brief 54
he provided comic 44
he provided could 65
he provided cover 101
he provided daily 100
he provided eight 41
he provided every 198
he provided extra 82
he provided false 83
he provided first 178
he provided fresh 64
he provided funding 96
he provided funds 642
he provided goods 46
he provided housing 72
he provided large 89
he provided later 119
he provided legal 186
he provided lodging 127
he provided might 89
he provided money 388
he provided moral 97
he provided music 500
he provided names 58
he provided others 51
he provided plans 79
he provided proof 118
he provided small 44
he provided solid 42
he provided sound 121
he provided space 74
he provided state 83
he provided strong 220
he provided thirty 52
he provided under 62
he provided vivid 43
he provided water 163
he provided while 96
he provided within 55
he provided would 426
he provides about 854
he provides ample 219
he provides brief 108
he provides clues 70
he provides comic 41
he provides every 61
he provides extra 42
he provides fresh 46
he provides hints 40
he provides money 100
he provides proof 78
he provides quite 52
he provides rather 46
he provides shall 50
he provides solid 47
he provides sound 95
he provides strong 93
he provides vivid 58
he provides water 58
he provides would 107
he provoked adams 52
he provoked david 50
he provoked others 49
he provoked strong 44
he provokes others 49
he publicly aired 52
he publicly asked 305
he publicly began 48
he publicly bound 74
he publicly broke 281
he publicly burnt 407
he publicly calls 51
he publicly drank 123
he publicly gives 45
he publicly heaped 40
he publicly named 51
he publicly owned 153
he publicly sided 61
he publicly speaks 58
he publicly spoke 185
he publicly stood 60
he publicly swore 116
he publicly takes 79
he publicly urged 449
he publicly vowed 141
he punished every 130
he punished guilt 87
he punished israel 47
he punished moses 63
he punished others 73
he punished people 65
he punishes every 43
he punishes henry 40
he punishes people 60
he purchase clothing 63
he purchase price 70
he purposed calling 66
he purposed either 82
he purposed first 351
he purposed holding 42
he purposed keeping 64
he purposed passing 62
he purposed putting 46
he purposed sailing 58
he purposed selling 50
he purposed sending 206
he purposed setting 67
he purposed staying 44
he purposed walking 49
he purposed writing 91
he puttered about 327
he quaintly added 70
he quaintly calls 365
he quaintly tells 116
he quaintly terms 268
he quaintly wrote 43
he quarrels about 42
he quarried stone 105
he quenches reason 61
he questions about 331
he questions again 40
he questions every 84
he questions facts 42
he questions jesus 80
he questions where 50
he questions which 108
he quibbled about 113
he quibbles about 53
he quivered under 104
he randomly chose 95
he randomly draws 43
he randomly picks 111
he ratifies after 48
he reappeared about 57
he reappeared after 464
he reappeared again 430
he reappeared alive 44
he reappeared alone 79
he reappeared holding 106
he reappeared later 89
he reappeared looking 54
he reappeared lower 73
he reappeared running 42
he reappeared under 57
he reassured people 41
he rebelled again 222
he recalled about 415
he recalled after 450
he recalled again 461
he recalled aloud 42
he recalled anything 104
he recalled arius 48
he recalled david 45
he recalled dimly 46
he recalled driving 53
he recalled every 732
he recalled father 78
he recalled feeling 601
he recalled fifty 86
he recalled finding 78
he recalled first 115
he recalled forty 122
he recalled george 59
he recalled getting 77
he recalled henry 88
he recalled jesus 49
he recalled later 14836
he recalled learning 51
he recalled lenin 63
he recalled looking 68
he recalled meeting 512
he recalled nearly 145
he recalled people 40
he recalled peter 59
he recalled playing 76
he recalled quite 146
he recalled rather 44
he recalled sadly 132
he recalled sitting 128
he recalled sixty 51
he recalled speaking 40
he recalled talking 75
he recalled telling 414
he recalled thinking 465
he recalled thirty 150
he recalled thomas 47
he recalled times 74
he recalled under 44
he recalled walking 83
he recalled where 373
he recalled while 80
he recalled words 63
he recalled working 98
he recalled writing 85
he recalled wryly 89
he recanted again 84
he recanted later 65
he recanted within 73
he received about 5406
he received above 526
he received adams 48
he received added 108
he received after 7489
he received again 370
he received alice 51
he received ample 560
he received anything 741
he received backing 106
he received basic 117
he received beatings 45
he received began 69
he received bills 109
he received blood 162
he received blows 148
he received board 181
he received books 136
he received brief 60
he received broad 74
he received burns 61
he received calls 753
he received cards 67
he received close 181
he received could 599
he received count 368
he received court 99
he received daily 2400
he received david 70
he received davis 52
he received deacon 354
he received eight 1767
he received either 1312
he received equal 151
he received every 4567
he received exact 84
he received extra 421
he received fagin 47
he received failing 53
he received falling 51
he received false 114
he received fatal 70
he received father 99
he received fewer 898
he received fiefs 44
he received fifty 1450
he received final 295
he received first 2722
he received fixed 154
he received forty 1012
he received fresh 1461
he received front 45
he received fully 72
he received funding 387
he received funds 421
he received genet 79
he received george 112
he received gifts 1347
he received glory 87
he received glowing 164
he received goods 117
he received grace 338
he received grant 246
he received growing 60
he received harry 59
he received harsh 89
he received hearty 286
he received henry 226
he received hints 93
he received honor 354
he received isaac 161
he received james 101
he received jesus 343
he received jones 40
he received lands 164
he received large 1864
he received later 1143
he received legal 175
he received lengthy 47
he received light 249
he received loans 76
he received local 62
he received lodging 40
he received louis 201
he received lower 97
he received loyal 97
he received luther 57
he received major 307
he received marie 93
he received marks 395
he received mercy 130
he received might 331
he received minor 486
he received mixed 235
he received money 3416
he received moral 44
he received music 54
he received nearly 1236
he received never 131
he received notes 159
he received often 70
he received order 223
he received others 180
he received ought 75
he received papal 237
he received passing 40
he received people 235
he received peter 72
he received phone 301
he received power 607
he received prime 49
he received proof 310
he received queen 84
he received quick 80
he received quite 615
he received rapid 183
he received rather 445
he received rents 106
he received reply 121
he received right 124
he received roman 131
he received rough 116
he received royal 563
he received sailing 46
he received scant 742
he received scott 101
he received seeds 66
he received seems 166
he received seven 2405
he received shall 51
he received sharp 61
he received shock 176
he received short 397
he received shows 230
he received sight 2171
he received signs 46
he received since 152
he received sixty 619
he received small 526
he received social 97
he received solid 94
he received sound 98
he received spain 40
he received spoke 47
he received state 241
he received steady 80
he received still 593
he received stock 212
he received strong 1031
he received taxes 78
he received teaching 76
he received telling 48
he received thanks 324
he received thirty 1541
he received thomas 145
he received threats 316
he received tidings 2421
he received tithes 143
he received title 766
he received today 312
he received total 106
he received twice 652
he received under 2447
he received until 365
he received vague 100
he received value 84
he received violin 42
he received votes 236
he received wages 476
he received warning 1072
he received which 316
he received while 8461
he received whole 52
he received within 418
he received words 151
he received working 57
he received world 186
he received worse 112
he received would 1547
he received yearly 570
he received yours 67
he receives about 2140
he receives above 189
he receives after 1849
he receives again 164
he receives ample 44
he receives anything 247
he receives blood 122
he receives blows 82
he receives calls 107
he receives comes 171
he receives daily 848
he receives eight 138
he receives either 1034
he receives enjoy 40
he receives equal 88
he receives every 972
he receives extra 249
he receives fewer 215
he receives fifty 360
he receives final 76
he receives first 220
he receives forty 91
he receives fresh 125
he receives funds 73
he receives gifts 336
he receives gives 47
he receives glory 71
he receives goods 294
he receives grace 296
he receives heaven 207
he receives honor 57
he receives jesus 129
he receives large 269
he receives later 143
he receives legal 64
he receives light 352
he receives makes 149
he receives might 83
he receives money 2823
he receives nearly 61
he receives others 52
he receives people 86
he receives power 373
he receives proof 113
he receives quite 60
he receives rather 148
he receives rents 178
he receives scant 49
he receives seems 74
he receives seven 125
he receives shall 132
he receives short 50
he receives small 122
he receives social 95
he receives still 60
he receives stock 312
he receives strong 47
he receives taxes 63
he receives thirty 248
he receives tidings 44
he receives title 117
he receives today 148
he receives total 43
he receives twice 150
he receives under 729
he receives until 120
he receives value 89
he receives wages 456
he receives warning 116
he receives water 76
he receives which 118
he receives while 656
he receives within 189
he receives words 45
he receives would 467
he receives yearly 144
he recently added 97
he recently asked 222
he recently began 266
he recently broke 271
he recently built 118
he recently found 273
he recently hired 88
he recently moved 339
he recently noted 89
he recently spent 505
he recently spoke 134
he recently tried 130
he recently wrote 1067
he reckoned about 170
he reckoned could 81
he reckoned maybe 55
he reckoned might 213
he reckoned still 79
he reckoned truly 50
he reckoned worthy 114
he reckoned would 915
he reclined again 60
he reclined beneath 58
he reclined rather 51
he reclined under 59
he reclined while 55
he recoiled again 104
he recoiled under 49
he recorded about 340
he recorded after 315
he recorded again 176
he recorded anything 59
he recorded blues 43
he recorded could 54
he recorded daily 282
he recorded eight 125
he recorded every 695
he recorded facts 49
he recorded first 154
he recorded forty 46
he recorded later 744
he recorded meeting 92
he recorded music 40
he recorded nearly 95
he recorded notes 79
he recorded quite 46
he recorded rather 42
he recorded sadly 72
he recorded seven 132
he recorded still 183
he recorded thirty 206
he recorded twice 133
he recorded under 338
he recorded which 44
he recorded while 102
he recorded within 55
he recorded would 70
he recounts about 80
he recounts every 54
he recounts meeting 41
he recounts tales 56
he recovers after 264
he recovers again 94
he recovers costs 71
he recovers fully 82
he recovers under 59
he recurred again 300
he reddened again 59
he reddened still 65
he reddened under 65
he redeemed fails 47
he referred above 43
he referred again 1459
he referred cases 84
he referred could 96
he referred either 90
he referred every 222
he referred first 239
he referred later 215
he referred might 80
he referred often 273
he referred people 45
he referred quite 156
he referred rather 170
he referred sadly 42
he referred twice 86
he referred while 45
he referred would 151
he reflects about 707
he reflects after 64
he reflects again 90
he reflects aloud 84
he reflects honor 48
he reflects later 45
he reflects light 40
he reflects often 51
he reflects rather 55
he reflects sadly 165
he regained favor 74
he regained point 53
he regained power 546
he regained royal 42
he regained sight 151
he regarded above 122
he regarded action 42
he regarded anything 172
he regarded athens 40
he regarded black 44
he regarded books 56
he regarded burke 48
he regarded cecil 60
he regarded china 68
he regarded civil 46
he regarded david 69
he regarded egypt 75
he regarded either 480
he regarded ethics 56
he regarded every 1455
he regarded first 85
he regarded frank 42
he regarded freud 50
he regarded george 93
he regarded grant 53
he regarded greek 156
he regarded harry 45
he regarded hegel 88
he regarded henry 82
he regarded horse 151
he regarded human 973
he regarded islam 142
he regarded israel 72
he regarded italy 103
he regarded james 84
he regarded japan 52
he regarded jesus 456
he regarded labor 112
he regarded latin 44
he regarded learning 204
he regarded lenin 62
he regarded light 209
he regarded lloyd 67
he regarded logic 73
he regarded louis 143
he regarded luther 70
he regarded money 418
he regarded moral 116
he regarded music 473
he regarded nearly 55
he regarded others 87
he regarded paris 75
he regarded party 59
he regarded people 158
he regarded peter 87
he regarded phoebe 123
he regarded plato 85
he regarded poetry 270
he regarded power 97
he regarded quite 43
he regarded rather 271
he regarded reason 142
he regarded rigid 76
he regarded roman 105
he regarded russia 239
he regarded saint 64
he regarded social 196
he regarded space 169
he regarded spain 122
he regarded teaching 167
he regarded trade 88
he regarded uncle 44
he regarded unity 44
he regarded water 105
he regarded woman 139
he regarded women 429
he regarded words 55
he regarded works 40
he regarded writing 119
he rehearsed again 106
he rehearsed every 115
he rejected after 167
he rejected again 47
he rejected anything 163
he rejected calls 135
he rejected class 44
he rejected comte 65
he rejected either 44
he rejected every 1297
he rejected first 44
he rejected freud 141
he rejected galen 44
he rejected hegel 164
he rejected henry 72
he rejected human 115
he rejected irene 48
he rejected islam 99
he rejected israel 69
he rejected jesus 82
he rejected later 90
he rejected lenin 42
he rejected locke 123
he rejected luther 87
he rejected might 120
he rejected moral 40
he rejected nixon 41
he rejected others 126
he rejected papal 52
he rejected plato 171
he rejected poetry 46
he rejected reason 74
he rejected roman 95
he rejected social 83
he rejected state 107
he rejected would 49
he rejoiced about 50
he rejoiced again 90
he rejoiced aloud 56
he rejoiced rather 45
he rejoiced still 49
he rejoiced thereat 118
he rejoiced while 104
he rejoiced within 45
he rejoined after 103
he rejoined drily 50
he rejoined dryly 58
he rejoined gaily 81
he rejoined grant 41
he rejoined hotly 44
he relapsed after 123
he relapsed again 786
he relapses after 45
he relapses again 122
he relented after 215
he relented later 54
he relented under 62
he relevant showing 43
he relieved major 85
he relished after 42
he relished every 558
he relished playing 102
he relished power 45
he relished telling 138
he relishes every 59
he remained abbot 150
he remained about 8849
he remained above 1603
he remained after 2671
he remained again 58
he remained alert 993
he remained alien 66
he remained alive 3331
he remained aloft 282
he remained alone 9801
he remained aloof 7651
he remained apart 562
he remained awake 2726
he remained aware 791
he remained based 141
he remained below 902
he remained beneath 190
he remained blind 721
he remained bound 644
he remained bowed 221
he remained brave 54
he remained chief 1025
he remained civil 152
he remained close 6280
he remained dangling 42
he remained dazed 63
he remained drawn 59
he remained drunk 52
he remained easily 58
he remained eight 4252
he remained either 251
he remained erect 325
he remained every 126
he remained fasting 134
he remained fifty 82
he remained first 787
he remained fixed 1534
he remained forty 674
he remained frail 66
he remained fresh 50
he remained fully 879
he remained glued 187
he remained grave 132
he remained happy 202
he remained healthy 391
he remained holding 77
he remained holed 62
he remained human 186
he remained hungry 121
he remained inert 774
he remained jovial 41
he remained known 100
he remained leader 407
he remained liable 543
he remained livid 54
he remained longer 3536
he remained looking 682
he remained loyal 9424
he remained lucid 324
he remained lurking 106
he remained mayor 61
he remained mired 75
he remained missing 49
he remained moody 186
he remained naive 56
he remained naked 108
he remained nearby 122
he remained nearer 134
he remained nearly 3220
he remained night 139
he remained oddly 99
he remained often 52
he remained owner 142
he remained panting 53
he remained party 131
he remained pending 53
he remained plain 203
he remained playing 71
he remained praying 66
he remained prime 1044
he remained prone 160
he remained proof 40
he remained proud 551
he remained quiet 6047
he remained quite 7143
he remained rather 748
he remained really 41
he remained resting 50
he remained right 358
he remained rigid 319
he remained rolling 305
he remained sadly 52
he remained seated 4360
he remained senior 59
he remained serving 49
he remained seven 5481
he remained short 244
he remained sitting 2517
he remained sixty 87
he remained small 126
he remained smiling 85
he remained sober 665
he remained solid 41
he remained sound 98
he remained staring 930
he remained steady 353
he remained stern 180
he remained stiff 198
he remained still 9114
he remained stock 356
he remained stoic 380
he remained stone 192
he remained strong 439
he remained stuck 384
he remained sulky 64
he remained surly 44
he remained sweet 46
he remained talking 258
he remained teaching 101
he remained tense 173
he remained thinking 110
he remained thirty 376
he remained tight 331
he remained tongue 241
he remained tough 40
he remained truly 81
he remained under 18208
he remained uneasy 672
he remained unfit 215
he remained until 158396
he remained upbeat 107
he remained upset 67
he remained vague 362
he remained vicar 135
he remained waiting 312
he remained walking 97
he remained wealthy 56
he remained where 5276
he remained while 884
he remained white 47
he remained whole 284
he remained willing 265
he remained within 5080
he remained working 347
he remained writing 109
he remarked about 3337
he remarked after 5519
he remarked again 496
he remarked aloud 752
he remarked aside 95
he remarked drily 1388
he remarked dryly 2466
he remarked easily 192
he remarked first 93
he remarked gaily 165
he remarked icily 130
he remarked later 4013
he remarked looking 47
he remarked often 43
he remarked quite 410
he remarked rather 838
he remarked sadly 1202
he remarked slyly 174
he remarked smiling 110
he remarked under 120
he remarked while 347
he remarked would 78
he remarked wryly 705
he remember about 387
he remember anything 737
he remember every 87
he remember feeling 79
he remember meeting 50
he remember people 52
he remember where 310
he remember which 96
he remember writing 42
he reminded adams 41
he reminded cecil 62
he reminded david 85
he reminded frank 50
he reminded george 77
he reminded grant 59
he reminded harry 53
he reminded henry 213
he reminded james 162
he reminded lloyd 59
he reminded louis 80
he reminded nixon 45
he reminded others 57
he reminded people 621
he reminded peter 112
he reminded sarah 44
he reminded thomas 67
he remitted large 64
he remitted money 111
he remitted taxes 162
he rendered after 55
he rendered ample 76
he rendered equal 86
he rendered every 283
he rendered fealty 103
he rendered first 89
he rendered happy 56
he rendered james 65
he rendered lasting 102
he rendered legal 55
he rendered loyal 47
he rendered noble 84
he rendered still 158
he rendered thanks 416
he rendered towns 94
he rendered under 43
he rendered while 165
he rendered would 46
he rendered yeoman 222
he renounce every 54
he repaired about 49
he repaired after 175
he repaired again 547
he repaired alone 79
he repaired daily 194
he repaired every 295
he repaired first 281
he repaired hither 99
he repaired radios 65
he repaired roads 56
he repaired thither 3589
he repaired under 48
he repelled every 165
he repented after 135
he repented again 64
he repented every 43
he repented fully 67
he repented later 124
he repented never 87
he replaced about 52
he replaced after 43
he replaced david 53
he replaced every 149
he replaced father 73
he replaced frank 55
he replaced george 131
he replaced henry 74
he replaced james 123
he replaced later 48
he replaced local 40
he replaced louis 97
he replaced major 93
he replaced thomas 73
he replaced under 45
he replaces would 50
he replayed every 55
he reported about 1815
he reported after 1626
he reported again 565
he reported anything 85
he reported cases 87
he reported could 101
he reported daily 277
he reported eight 73
he reported every 256
he reported feeling 1735
he reported fifty 140
he reported finding 751
he reported first 212
he reported forty 62
he reported fully 162
he reported getting 58
he reported large 85
he reported later 4295
he reported learning 43
he reported meeting 263
he reported missing 48
he reported nearly 54
he reported never 40
he reported quite 89
he reported rather 124
he reported sadly 255
he reported seven 109
he reported signs 47
he reported sixty 49
he reported strong 40
he reported thirty 282
he reported total 121
he reported under 84
he reported while 60
he reported within 58
he reported would 112
he reproved began 50
he reproved herod 101
he reproved peter 112
he reproves others 42
he repulsed after 58
he repulsed every 131
he required about 347
he required above 80
he required after 92
he required anything 472
he required change 49
he required close 60
he required could 241
he required daily 187
he required eight 130
he required either 430
he required every 843
he required extra 89
he required feeding 63
he required fewer 40
he required fifty 232
he required first 238
he required fresh 57
he required funds 102
he required henry 94
he required large 147
he required might 199
he required money 1157
he required nearly 53
he required noble 53
he required others 148
he required people 47
he required proof 338
he required rather 48
he required round 42
he required seven 95
he required sleep 47
he required still 109
he required thirty 151
he required total 56
he required under 235
he required until 66
he required while 127
he required within 80
he required women 45
he required would 724
he requires about 507
he requires above 159
he requires anything 156
he requires close 71
he requires daily 136
he requires either 280
he requires every 245
he requires extra 87
he requires fewer 115
he requires first 214
he requires funds 52
he requires human 47
he requires large 42
he requires money 256
he requires moral 41
he requires nursing 42
he requires others 112
he requires proof 173
he requires rather 97
he requires sauce 48
he requires strong 57
he requires under 104
he requires water 44
he requires which 55
he requires while 609
he requires within 67
he requires would 49
he resemble either 158
he resented about 80
he resented anything 180
he resented every 266
he resented feeling 121
he resented people 147
he resented sharing 60
he resented wasting 45
he resented working 41
he reserved final 87
he reserved power 78
he reserved space 77
he reserved until 122
he reserves power 106
he reserves until 44
he resigned about 303
he resigned after 5562
he resigned again 556
he resigned april 149
he resigned eight 55
he resigned every 120
he resigned first 126
he resigned later 198
he resigned march 181
he resigned rather 735
he resigned seven 43
he resigned under 1016
he resigned while 99
he resigned within 507
he resisted alike 75
he resisted calling 50
he resisted calls 172
he resisted change 292
he resisted changing 44
he resisted every 1238
he resisted getting 66
he resisted joining 48
he resisted learning 42
he resisted looking 50
he resisted putting 47
he resisted satan 67
he resisted sleep 41
he resisted strong 64
he resisted telling 44
he resisted turning 41
he resisted until 278
he resisted writing 43
he resolved after 154
he resolved again 417
he resolved either 534
he resolved every 60
he resolved first 1090
he resolved fully 59
he resolved never 4025
he resolved rather 580
he resolved still 237
he resolved within 654
he resolves after 53
he resolves every 119
he resolves moral 56
he resolves never 612
he resolves rather 41
he resorted after 51
he resorted again 359
he resorted every 89
he resorted often 52
he resorted thither 331
he respects above 133
he respects anything 51
he respects every 72
he respects facts 54
he respects human 53
he respects others 218
he respects people 112
he respects power 50
he respects woman 57
he respects women 123
he responds after 63
he responds again 63
he responds either 98
he responds first 143
he responds fully 55
he responds quite 87
he responds rather 71
he restored about 40
he restored after 68
he restored again 117
he restored civil 59
he restored order 1864
he restored pagan 52
he restored queen 40
he restored quiet 60
he restored roman 43
he restored sight 912
he restored unity 42
he restores order 143
he restores sight 97
he retained about 967
he retained after 848
he retained anything 40
he retained close 461
he retained every 187
he retained final 48
he retained forty 46
he retained hopes 57
he retained large 99
he retained legal 78
he retained links 74
he retained nearly 127
he retained others 40
he retained power 1117
he retained quite 45
he retained right 170
he retained still 202
he retained strong 265
he retained title 200
he retained under 1139
he retained until 19887
he retained vivid 127
he retained while 299
he retained within 106
he retained would 74
he reticent about 45
he retorted drily 182
he retorted dryly 294
he retorted easily 62
he retorted gaily 163
he retorted gayly 56
he retorted hotly 528
he retorted icily 49
he retorted rather 86
he retreated about 80
he retreated after 475
he retreated again 719
he retreated first 210
he retreated still 140
he retreated under 350
he retreated until 104
he retreated within 299
he returned about 4040
he returned above 44
he returned after 26265
he returned again 20637
he returned alive 455
he returned alone 6974
he returned armed 61
he returned asked 53
he returned below 442
he returned blind 43
he returned brief 74
he returned cured 60
he returned daily 166
he returned drily 221
he returned driving 90
he returned drunk 238
he returned dryly 509
he returned easily 284
he returned eight 185
he returned either 153
he returned empty 1884
he returned every 1104
he returned feeling 111
he returned fifty 57
he returned first 448
he returned flush 183
he returned forty 77
he returned found 201
he returned fully 229
he returned gaily 127
he returned gayly 70
he returned george 42
he returned happy 84
he returned hearty 59
he returned henry 52
he returned hither 615
he returned holding 252
he returned hotly 110
he returned hours 67
he returned hungry 54
he returned icily 49
he returned laden 1006
he returned later 5474
he returned looking 486
he returned might 41
he returned minus 89
he returned months 90
he returned naked 41
he returned nearly 216
he returned night 68
he returned often 614
he returned panting 55
he returned peter 43
he returned phone 42
he returned quite 549
he returned rather 434
he returned right 137
he returned round 41
he returned running 51
he returned sadly 271
he returned sarah 67
he returned seven 205
he returned shaking 71
he returned short 92
he returned smiling 242
he returned stating 42
he returned still 235
he returned thanks 3821
he returned thence 1247
he returned thirty 142
he returned thither 4903
he returned tired 316
he returned today 464
he returned twice 411
he returned under 712
he returned until 92
he returned vague 51
he returned walking 44
he returned weeping 60
he returned where 83
he returned which 63
he returned while 208
he returned whole 42
he returned within 1102
he returned worse 82
he returned would 228
he returned wryly 47
he reunited under 48
he revealingly calls 72
he reversed field 90
he reversed roles 76
he reverses field 41
he reverses roles 88
he reverted after 55
he reverted again 378
he reviewed about 115
he reviewed again 144
he reviewed books 403
he reviewed every 354
he reviewed films 56
he reviewed james 57
he reviewed nearly 42
he reviewed plans 48
he reviewed plays 83
he reviewed works 42
he revolted again 85
he revolved about 152
he revolved again 49
he revolved within 42
he revolves about 43
he revolves round 329
he rewarded every 65
he rewarded merit 76
he rewarded people 66
he romanced about 41
he ruefully added 134
he ruefully noted 303
he ruefully notes 118
he ruefully shook 49
he ruefully wrote 128
he rummaged about 1280
he rummaged again 43
he rummaged every 77
he rummaged under 96
he rummages about 50
he ruptures easily 61
he saunters about 244
he scarcely asked 61
he scarcely began 184
he scarcely cared 566
he scarcely cares 390
he scarcely ceased 57
he scarcely comes 88
he scarcely could 2687
he scarcely dared 3422
he scarcely dares 1376
he scarcely drank 67
he scarcely dreams 301
he scarcely durst 189
he scarcely feels 432
he scarcely finds 301
he scarcely found 492
he scarcely gives 263
he scarcely heeds 47
he scarcely hoped 554
he scarcely hopes 59
he scarcely knows 3956
he scarcely leaves 174
he scarcely liked 390
he scarcely likes 53
he scarcely lived 194
he scarcely lives 56
he scarcely looks 205
he scarcely loved 43
he scarcely makes 428
he scarcely moved 644
he scarcely moves 244
he scarcely needs 627
he scarcely noted 295
he scarcely notes 191
he scarcely rises 83
he scarcely seems 1043
he scarcely shows 119
he scarcely slept 908
he scarcely speaks 454
he scarcely spoke 2352
he scarcely stops 103
he scarcely takes 270
he scarcely thinks 367
he scarcely tried 205
he scarcely views 56
he scarcely would 593
he scarcely wrote 159
he scatters about 406
he scatters money 51
he scourges every 131
he scrawled notes 48
he scrubbed every 41
he scrubbed until 44
he scrupled about 40
he scurried about 465
he scurried after 100
he scurried under 90
he scurries about 189
he scuttled about 135
he scuttled under 146
he secreted about 41
he secreted under 104
he secretly acted 40
he secretly added 58
he secretly aided 103
he secretly aimed 43
he secretly asked 185
he secretly began 322
he secretly built 97
he secretly damns 57
he secretly drank 45
he secretly feared 364
he secretly feels 229
he secretly found 110
he secretly gives 98
he secretly hated 421
he secretly hates 124
he secretly hired 93
he secretly holds 46
he secretly hoped 3285
he secretly hopes 497
he secretly knows 386
he secretly leased 53
he secretly leaves 84
he secretly liked 233
he secretly likes 77
he secretly lived 45
he secretly longed 430
he secretly loved 568
he secretly loves 357
he secretly makes 75
he secretly meets 58
he secretly moved 119
he secretly opens 43
he secretly owned 165
he secretly pined 75
he secretly plans 52
he secretly rather 42
he secretly sends 79
he secretly spent 96
he secretly stole 156
he secretly swore 63
he secretly takes 111
he secretly taped 86
he secretly thinks 194
he secretly tried 251
he secretly urged 139
he secretly vowed 187
he secretly wants 229
he secretly would 88
he secretly wrote 587
he secretly yearns 112
he securely bound 155
he selected about 419
he selected above 114
he selected after 100
he selected books 63
he selected cases 47
he selected could 110
he selected david 63
he selected eight 327
he selected either 47
he selected every 97
he selected father 51
he selected fifty 170
he selected first 190
he selected forty 145
he selected george 208
he selected henry 116
he selected items 86
he selected james 129
he selected judas 46
he selected major 204
he selected might 51
he selected names 53
he selected others 57
he selected people 131
he selected seven 727
he selected sites 62
he selected sixty 169
he selected themes 56
he selected thirty 349
he selected thomas 102
he selected which 89
he selected words 93
he selected works 50
he selected would 639
he sensibly chose 51
he sensibly feels 99
he seriously asked 233
he seriously began 551
he seriously begin 53
he seriously cared 43
he seriously doubt 55
he seriously feared 201
he seriously gives 74
he seriously holds 138
he seriously hoped 186
he seriously takes 45
he seriously tells 116
he seriously thinking 46
he seriously thinks 459
he seriously tried 254
he seriously tries 93
he seriously turns 43
he seriously urged 60
he seriously wants 179
he severely feels 116
he severely urged 168
he sexually abuse 42
he shambled about 110
he shambles about 114
