ha farmyard manure 500
he remained whilst 143
he remained wholly 659
he remained widely 72
he remained without 3903
he remarked acidly 476
he remarked airily 273
he remarked almost 311
he remarked amiably 195
he remarked angrily 201
he remarked before 810
he remarked calmly 622
he remarked coldly 536
he remarked coolly 646
he remarked curtly 216
he remarked darkly 103
he remarked earlier 62
he remarked evenly 106
he remarked firmly 68
he remarked flatly 77
he remarked fondly 42
he remarked further 530
he remarked gently 308
he remarked glumly 66
he remarked grimly 805
he remarked heavily 46
he remarked instead 100
he remarked jokingly 244
he remarked kindly 162
he remarked lamely 49
he remarked lazily 110
he remarked loudly 259
he remarked matter 113
he remarked merely 78
he remarked mildly 381
he remarked musingly 91
he remarked piously 54
he remarked sagely 217
he remarked simply 535
he remarked slowly 584
he remarked smugly 91
he remarked softly 665
he remarked something 152
he remarked sourly 255
he remarked tartly 146
he remarked teasingly 79
he remarked through 97
he remarked toward 47
he remarked wearily 110
he remarked wisely 63
he remarked without 597
he remember anyone 44
he remember something 108
he remember whether 201
he reminded another 43
he reminded edward 62
he reminded fellow 89
he reminded gently 89
he reminded hitler 104
he reminded joseph 44
he reminded martin 40
he reminded michael 60
he reminded philip 132
he reminded readers 966
he reminded robert 48
he reminded softly 91
he reminded stalin 72
he reminded taylor 52
he reminded timothy 94
he reminded truman 40
he reminded voters 216
he reminded william 100
he reminded wilson 68
he rendered active 59
he rendered almost 60
he rendered another 141
he rendered england 52
he rendered famous 52
he rendered france 58
he rendered further 158
he rendered greater 78
he rendered highly 76
he rendered homage 450
he rendered little 48
he rendered public 99
he rendered secure 47
he rendered shades 48
he rendered signal 1244
he rendered special 57
he rendered through 179
he rendered useful 221
he rendered valiant 116
he rendered various 49
he rendered without 49
he repaired almost 41
he repaired boldly 118
he repaired broken 149
he repaired clocks 52
he repaired without 180
he repented before 473
he repented deeply 100
he replaced almost 54
he replaced another 111
he replaced asquith 45
he replaced edward 46
he replaced joseph 83
he replaced robert 93
he replaced walter 46
he replaced william 133
he reported aboard 584
he reported almost 123
he reported another 445
he reported before 301
he reported calmly 48
he reported direct 127
he reported earlier 110
he reported eleven 42
he reported events 127
he reported feelings 58
he reported findings 49
he reported further 826
he reported glumly 98
he reported greater 51
he reported grimly 93
he reported income 126
he reported little 218
he reported marked 44
he reported matter 62
he reported orally 46
he reported recent 49
he reported rumors 88
he reported sighting 107
he reported simply 111
he reported something 103
he reported spending 83
he reported through 331
he reported twelve 111
he reported twenty 120
he reported various 69
he reported visiting 53
he reported without 148
he reprints without 54
he reproved gently 59
he requests another 82
he requests further 52
he requests something 66
he required access 52
he required advice 71
he required almost 134
he required another 411
he required answer 113
he required around 47
he required before 802
he required better 121
he required beyond 66
he required charming 50
he required entire 70
he required further 920
he required greater 120
he required guarding 54
he required little 1188
he required neither 401
he required oxygen 51
he required plenty 45
he required prompt 48
he required proofs 58
he required repose 114
he required should 234
he required silesia 54
he required someone 128
he required something 675
he required special 309
he required strict 90
he required therein 51
he required through 56
he required twelve 61
he required twenty 240
he required watching 64
he required without 358
he requires access 44
he requires advice 68
he requires almost 68
he requires another 205
he requires before 231
he requires better 55
he requires breeding 85
he requires divine 41
he requires expert 43
he requires further 898
he requires greater 81
he requires larger 75
he requires little 683
he requires neither 316
he requires notice 64
he requires plenty 42
he requires proper 109
he requires should 88
he requires simply 46
he requires someone 57
he requires something 571
he requires special 351
he requires strict 66
he requires through 58
he requires training 107
he requires twelve 49
he requires without 366
he resented advice 85
he resented almost 52
he resented anyone 181
he resented deeply 341
he resented greatly 61
he resented keenly 80
he resented spending 49
he reserved almost 46
he reserved enough 212
he reserved solely 78
he reserved special 266
he reserved wholly 43
he reserves special 96
he resigned active 43
he resigned almost 159
he resigned anyway 52
he resigned august 66
he resigned before 2877
he resigned claims 101
he resigned earlier 88
he resigned england 54
he resigned instead 77
he resigned office 2678
he resigned through 315
he resigned without 501
he resisted advice 47
he resisted almost 43
he resisted arrest 2451
he resisted becoming 56
he resisted feebly 47
he resisted firmly 190
he resisted french 65
he resisted further 232
he resisted hitler 57
he resisted offers 49
he resisted openly 96
he resisted public 42
he resisted soviet 56
he resolved always 65
he resolved before 218
he resolved boldly 95
he resolved firmly 183
he resolved further 110
he resolved grimly 41
he resolved instead 169
he resolved neither 212
he resolved should 547
he resolved simply 64
he resolved through 93
he resolved without 234
he resolves simply 52
he resorted almost 63
he resorted instead 89
he resorted wholly 48
he resorted without 139
he respects female 83
he respects greatly 73
he respects neither 257
he respects rights 65
he respired heavily 44
he responds almost 66
he responds angrily 93
he responds better 184
he responds eagerly 77
he responds freely 59
he responds poorly 47
he responds readily 200
he responds simply 101
he responds slowly 48
he responds through 109
he responds warmly 80
he responds without 221
he restored another 44
he restored french 40
he restored morale 42
he restored public 139
he restored something 62
he restored without 61
he retained access 55
he retained almost 289
he retained always 217
he retained amidst 49
he retained amongst 125
he retained another 65
he retained belief 52
he retained charge 60
he retained copies 80
he retained direct 110
he retained doubts 47
he retained enough 3052
he retained firmly 43
he retained hardly 44
he retained intact 72
he retained little 415
he retained merely 71
he retained neither 97
he retained office 726
he retained rights 73
he retained silesia 63
he retained something 649
he retained strength 42
he retained through 5254
he retained traces 128
he retained twelve 63
he retained twenty 40
he retained whilst 43
he retained without 168
he retorted acidly 45
he retorted airily 50
he retorted almost 101
he retorted amiably 42
he retorted angrily 1377
he retorted boldly 69
he retorted calmly 135
he retorted coldly 287
he retorted coolly 201
he retorted curtly 199
he retorted firmly 70
he retorted flatly 43
he retorted grimly 353
he retorted loudly 51
he retorted mildly 104
he retorted rudely 85
he retorted simply 46
he retorted softly 101
he retorted sourly 43
he retorted through 55
he retorted warmly 85
he retorted without 165
he retreated across 766
he retreated before 1167
he retreated behind 2170
he retreated beyond 108
he retreated deeper 195
he retreated farther 234
he retreated further 878
he retreated inside 316
he retreated instead 40
he retreated slowly 457
he retreated through 806
he retreated toward 934
he retreated without 741
he returned aboard 436
he returned across 753
he returned airily 105
he returned almost 1323
he returned always 379
he returned amidst 114
he returned amongst 83
he returned angrily 155
he returned another 287
he returned answer 1950
he returned around 424
he returned ashore 223
he returned august 47
he returned before 3026
he returned behind 117
he returned bleeding 43
he returned boldly 60
he returned broken 186
he returned calmly 486
he returned carrying 1267
he returned coldly 361
he returned coolly 483
he returned curtly 170
he returned deeply 112
he returned direct 108
he returned dragging 58
he returned dripping 78
he returned eagerly 289
he returned earlier 622
he returned eleven 49
he returned evenly 223
he returned filled 99
he returned firmly 192
he returned flatly 108
he returned fuller 95
he returned gently 235
he returned gladly 171
he returned greatly 143
he returned grimly 374
he returned grinning 52
he returned heavily 62
he returned highly 87
he returned humbly 51
he returned indeed 52
he returned inside 946
he returned instead 178
he returned kindly 77
he returned laughing 153
he returned lazily 43
he returned little 54
he returned loaded 250
he returned meekly 40
he returned merely 45
he returned mildly 156
he returned monday 59
he returned neither 61
he returned openly 95
he returned poorer 50
he returned public 59
he returned radiant 101
he returned safely 1955
he returned seemed 63
he returned should 56
he returned simply 209
he returned slowly 1302
he returned softly 390
he returned something 41
he returned sooner 221
he returned thereto 44
he returned through 6800
he returned toward 765
he returned twelve 76
he returned twenty 297
he returned unhurt 152
he returned victor 87
he returned warmly 145
he returned wearied 43
he returned wearily 115
he returned whence 155
he returned without 7456
he revealingly called 55
he reversed course 868
he reverses course 71
he reverted always 44
he reverted instead 42
he reviewed arnold 63
he reviewed before 126
he reviewed earlier 121
he reviewed events 99
he reviewed german 42
he reviewed novels 64
he reviewed recent 148
he reviewed showed 49
he reviewed troops 157
he reviewed various 95
he revisits auburn 44
he revolved around 108
he revolved slowly 108
he revolves around 304
he rocketed through 233
he rocketed toward 41
he ruefully admits 295
he ruefully called 64
he ruefully rubbed 46
he ruefully thought 64
he rummaged around 2774
he rummaged behind 40
he rummaged inside 262
he rummaged through 9328
he rummages around 245
he rummages through 453
he salaamed before 71
he salaamed deeply 45
he salvaged enough 98
he salvaged something 41
he saunters abroad 149
he saunters across 62
he saunters around 40
he saunters through 191
he saunters toward 53
he savagely kicked 75
he savagely pushed 53
he savagely struck 52
he savagely turned 49
he scampers across 43
he scampers through 61
he scarcely admits 71
he scarcely allows 241
he scarcely appears 247
he scarcely begins 44
he scarcely belongs 66
he scarcely blames 47
he scarcely bothers 79
he scarcely breathed 482
he scarcely breathes 129
he scarcely caught 117
he scarcely changed 77
he scarcely closed 78
he scarcely counts 133
he scarcely deemed 55
he scarcely deigns 170
he scarcely denied 46
he scarcely dreamed 83
he scarcely exists 92
he scarcely heeded 640
he scarcely lifted 276
he scarcely looked 1779
he scarcely marked 70
he scarcely merits 80
he scarcely minded 78
he scarcely missed 222
he scarcely needed 1199
he scarcely nodded 46
he scarcely opened 552
he scarcely passed 113
he scarcely paused 238
he scarcely pauses 83
he scarcely played 42
he scarcely raised 334
he scarcely reached 276
he scarcely refers 157
he scarcely rested 71
he scarcely seemed 2606
he scarcely shared 67
he scarcely shaved 48
he scarcely showed 171
he scarcely sleeps 79
he scarcely smiled 58
he scarcely spared 59
he scarcely talked 130
he scarcely tasted 345
he scarcely thanked 67
he scarcely thought 1875
he scarcely turned 129
he scarcely valued 45
he scarcely waited 284
he scarcely wanted 113
he scarcely wished 160
he scarcely worked 50
he scarcely writes 51
he scatters abroad 130
he scatters around 201
he scatters through 183
he scornful turned 62
he scrawled across 385
he scrawled another 70
he scrawled something 109
he scrolled through 1351
he scrounged around 268
he scrubbed floors 84
he scurried across 333
he scurried around 1183
he scurried behind 157
he scurried through 254
he scurried toward 231
he scurries across 81
he scurries around 130
he scurries through 41
he scuttled across 212
he scuttled around 165
he scuttled through 589
he scuttled toward 74
he seconded desire 181
he secretly adored 113
he secretly adores 74
he secretly agreed 339
he secretly agrees 52
he secretly allows 44
he secretly became 163
he secretly blamed 93
he secretly bought 205
he secretly buried 99
he secretly called 385
he secretly caused 267
he secretly changed 71
he secretly copied 57
he secretly covets 59
he secretly craved 116
he secretly craves 62
he secretly cursed 185
he secretly dreaded 102
he secretly dreamed 68
he secretly engaged 241
he secretly enjoys 167
he secretly enters 57
he secretly envied 408
he secretly envies 146
he secretly formed 97
he secretly handed 48
he secretly helped 150
he secretly hugged 44
he secretly issued 56
he secretly joined 350
he secretly killed 48
he secretly landed 51
he secretly learned 163
he secretly loathed 66
he secretly looked 177
he secretly nursed 251
he secretly opened 163
he secretly passed 129
he secretly picked 44
he secretly placed 195
he secretly prayed 117
he secretly prided 42
he secretly raised 82
he secretly sailed 56
he secretly served 86
he secretly shared 155
he secretly signed 103
he secretly smiled 178
he secretly sought 357
he secretly taught 128
he secretly thanked 48
he secretly thought 652
he secretly turned 56
he secretly visits 64
he secretly voided 45
he secretly wanted 1435
he secretly warned 109
he secretly wished 1027
he secretly wishes 279
he secretly worked 275
he secretly writes 46
he secretly yearned 141
he securely relied 56
he selected almost 45
he selected another 976
he selected before 45
he selected edward 55
he selected eighty 49
he selected eleven 48
he selected enough 48
he selected former 50
he selected instead 71
he selected joseph 48
he selected pieces 48
he selected proved 47
he selected robert 108
he selected should 88
he selected silver 186
he selected someone 73
he selected something 90
he selected twelve 1022
he selected twenty 423
he selected various 144
he selected william 215
he selected wisely 40
he selected without 96
he sensibly enough 41
he separate morals 44
he serenely denies 73
he seriously argued 64
he seriously doubts 526
he seriously engaged 72
he seriously expect 188
he seriously looked 73
he seriously misread 89
he seriously needed 91
he seriously sought 294
he seriously thought 2799
he seriously turned 120
he seriously wanted 428
he seriously warned 100
he seriously wished 245
he seriously wishes 130
he severely blamed 264
he severely blames 52
he severely lashed 184
he severely limits 211
he sexually abused 1960
he sexually abuses 91
he sexually active 55
he shambled across 130
he shambled around 120
he shambled through 186
he shambled toward 134
he shelters behind 142
he shivered before 131
he shivered inside 131
he shivered through 594
he showered before 42
he showered favors 113
he showered kisses 287
he showered praise 115
he shrewdly argued 56
he shrewdly bought 49
he shrewdly called 57
he shrewdly enough 49
he shrewdly judged 94
he shrewdly placed 47
he shrewdly played 77
he shrewdly points 138
he shrewdly sensed 63
he shrewdly thought 60
he shrewdly turned 90
he shrieked curses 97
he shrieked loudly 85
he shrieked through 48
he shrieked wildly 90
he shrugged almost 42
he shrugged before 47
he shrugged instead 65
he shrugged wearily 76
he shrugged without 50
he shuffled across 877
he shuffled around 1465
he shuffled behind 57
he shuffled closer 100
he shuffled inside 103
he shuffled papers 323
he shuffled slowly 449
he shuffled through 5202
he shuffled toward 883
he shuffled wearily 46
he shuffles across 113
he shuffles around 184
he shuffles papers 71
he shuffles slowly 69
he shuffles through 563
he shuffles toward 73
he shuttled around 45
he sideways swayed 66
he signaled another 50
he signally failed 2072
he silently agreed 300
he silently argued 59
he silently begged 231
he silently breathed 42
he silently called 121
he silently chided 77
he silently closed 263
he silently cursed 1310
he silently damned 106
he silently formed 59
he silently handed 457
he silently helped 43
he silently joined 51
he silently kissed 127
he silently lifted 113
he silently looked 153
he silently marked 184
he silently mouthed 774
he silently nodded 162
he silently obeyed 112
he silently opened 239
he silently passed 249
he silently passes 128
he silently picked 54
he silently placed 247
he silently pleaded 203
he silently prayed 2313
he silently puffed 75
he silently pulled 84
he silently pushed 111
he silently raised 118
he silently reached 111
he silently rolled 45
he silently showed 59
he silently sighed 58
he silently signed 43
he silently stared 108
he silently struck 56
he silently thanked 598
he silently thought 122
he silently turned 428
he silently waited 175
he silently walked 272
he silently warned 65
he silently willed 93
he silently wished 170
he silently worked 80
he singularly enough 62
he singularly failed 197
he singularly lacked 57
he sketched another 96
he sketched scenes 67
he sketched something 41
he slathered butter 61
he sleepily opened 41
he slightly alters 75
he slightly changed 229
he slightly changes 89
he slightly lifted 94
he slightly nodded 45
he slightly opened 96
he slightly pushed 43
he slightly raised 529
he slightly raises 77
he slightly smiled 84
he slightly turned 203
he slithered across 168
he slithered around 158
he slithered through 581
he slithered toward 56
he slouched across 212
he slouched around 226
he slouched behind 85
he slouched through 106
he slouched toward 105
he slumbers without 61
he smothered another 40
he smuggled across 43
he smuggled through 84
he snatched another 175
he snatched eagerly 57
he snatched something 61
he snatches another 42
he sneeringly called 204
he snuffled around 50
he snuggled closer 637
he snuggled deeper 169
he softened toward 115
he solemnly agreed 116
he solemnly appeals 239
he solemnly avowed 200
he solemnly called 356
he solemnly cursed 162
he solemnly denied 617
he solemnly denies 126
he solemnly engaged 268
he solemnly engages 93
he solemnly handed 559
he solemnly joined 123
he solemnly kissed 96
he solemnly lifted 74
he solemnly looked 40
he solemnly nodded 93
he solemnly opened 150
he solemnly passed 48
he solemnly placed 276
he solemnly poured 62
he solemnly quoted 44
he solemnly raised 133
he solemnly repeats 55
he solemnly signed 60
he solemnly stated 242
he solemnly states 104
he solemnly thanked 95
he solemnly turned 54
he solemnly walked 128
he solemnly warned 1386
he solemnly winked 62
he solicits advice 40
he solicits orders 43
he solicits pardon 141
he somewhat abated 47
he somewhat angrily 53
he somewhat boldly 40
he somewhat changed 145
he somewhat curtly 76
he somewhat dreaded 70
he somewhat forgot 42
he somewhat lacked 78
he somewhat lamely 49
he somewhat prided 77
he somewhat rashly 121
he somewhat rudely 41
he somewhat slowly 40
he somewhat spoils 41
he somewhat tartly 42
he somewhat varies 40
he sorrowed deeply 63
he sorrowed greatly 61
he specially agrees 59
he specially belongs 63
he specially called 87
he specially claims 44
he specially dwells 78
he specially engaged 71
he specially excels 75
he specially looked 40
he specially needed 115
he specially prayed 48
he specially prided 115
he specially prides 67
he specially prized 97
he specially refers 284
he specially relied 83
he specially sought 107
he specially valued 192
he specially wanted 873
he specially warned 62
he specially wished 364
he specially wishes 101
he speedily became 2998
he speedily called 53
he speedily changed 159
he speedily cleared 92
he speedily forced 52
he speedily forgot 462
he speedily formed 285
he speedily gained 352
he speedily hasted 58
he speedily issued 61
he speedily joined 43
he speedily killed 65
he speedily lapsed 69
he speedily learned 230
he speedily opened 69
he speedily passed 43
he speedily passes 87
he speedily placed 153
he speedily proved 142
he speedily raised 202
he speedily reached 187
he speedily repent 43
he speedily showed 198
he speedily sobers 45
he speedily sought 202
he speedily taught 132
he speedily traced 59
he speedily turned 153
he splashed across 683
he splashed around 555
he splashed ashore 116
he splashed through 2148
he splashed toward 57
he splashes through 126
he sprawled across 513
he sprawled before 121
he sprawled beside 94
he sprawled headlong 263
he sprawled heavily 47
he sprinted across 1122
he sprinted around 444
he sprinted faster 44
he sprinted through 404
he sprinted toward 1100
he squarely blamed 59
he squarely placed 49
he squatted almost 54
he squatted before 413
he squatted behind 438
he squatted beside 1206
he squeezed another 40
he squeezed around 44
he squeezed behind 70
he squeezed gently 228
he squeezed harder 472
he squeezed inside 182
he squeezed through 3536
he squeezes through 169
he squinted across 151
he squinted around 129
he squinted through 2651
he squinted toward 197
he squinted upward 64
he squirmed around 734
he squirmed through 457
he staggers across 114
he staggers around 254
he staggers through 326
he staggers toward 148
he startled europe 58
he startled without 49
he stationed behind 61
he stationed beside 49
he stationed guards 299
he stationed troops 196
he stealthily looked 40
he stealthily opened 125
he stealthily placed 45
he strained eagerly 41
he strained harder 63
he strained through 106
he strained toward 184
he strained upward 103
he strangely called 56
he strangely enough 605
he strangely failed 46
he strangely forgot 45
he strangely thought 44
he strangled antaeus 69
he strapped around 116
he stressed always 50
he stressed another 72
he stressed further 49
he stressed instead 136
he stressed issues 42
he stressed mainly 43
he stresses another 41
he stresses christ 43
he stresses instead 90
he strictly adhere 48
he strictly forbid 40
he strictly limits 103
he strictly needed 56
he strictly obeyed 216
he strictly warned 80
he strolled abroad 46
he strolled across 1982
he strolled around 3668
he strolled behind 133
he strolled beside 278
he strolled calmly 69
he strolled closer 62
he strolled further 59
he strolled inside 162
he strolled lazily 47
he strolled slowly 998
he strolled through 8283
he strolled toward 1799
he struggle through 75
he strutted across 276
he strutted around 2360
he strutted before 266
he strutted through 397
he strutted toward 167
he stumbled across 4640
he stumbled almost 43
he stumbled around 1822
he stumbled ashore 75
he stumbled before 48
he stumbled behind 171
he stumbled closer 40
he stumbled headlong 159
he stumbled heavily 260
he stumbled inside 388
he stumbled onward 236
he stumbled slowly 219
he stumbled through 6744
he stumbled toward 1690
he stumbled wearily 76
he stumbles across 1865
he stumbles around 482
he stumbles gently 64
he stumbles through 1469
he stumbles toward 187
he stupidly handed 46
he subjects another 65
he subjoins another 68
he subsided slowly 88
he subsided without 61
he subsists without 63
he succeeds almost 54
he succeeds better 892
he succeeds beyond 103
he succeeds fairly 77
he succeeds merely 74
he succeeds through 176
he succeeds without 178
he succumbs readily 40
he suddenly admits 41
he suddenly adopts 66
he suddenly agreed 155
he suddenly allows 59
he suddenly almost 70
he suddenly alters 84
he suddenly appears 1392
he suddenly awakes 175
he suddenly backed 176
he suddenly barked 268
he suddenly bawled 104
he suddenly became 20133
he suddenly become 927
he suddenly begged 40
he suddenly begins 1044
he suddenly beheld 2205
he suddenly blazed 93
he suddenly blurts 224
he suddenly bobbed 43
he suddenly bolted 549
he suddenly boomed 95
he suddenly bought 85
he suddenly braced 65
he suddenly braked 85
he suddenly breathed 46
he suddenly bumped 110
he suddenly buried 79
he suddenly burned 101
he suddenly bursts 981
he suddenly called 5567
he suddenly calmed 136
he suddenly caught 3575
he suddenly caused 122
he suddenly changed 15065
he suddenly changes 1972
he suddenly checks 181
he suddenly choked 72
he suddenly cleared 49
he suddenly closed 1374
he suddenly closes 45
he suddenly cocked 43
he suddenly cooled 111
he suddenly covers 65
he suddenly craved 51
he suddenly created 43
he suddenly cursed 41
he suddenly darted 527
he suddenly dashed 604
he suddenly dashes 107
he suddenly decide 317
he suddenly dipped 124
he suddenly dodged 53
he suddenly ducked 192
he suddenly enters 182
he suddenly envied 55
he suddenly erupts 44
he suddenly espied 462
he suddenly evoked 48
he suddenly failed 67
he suddenly filled 79
he suddenly flamed 53
he suddenly flared 317
he suddenly folded 78
he suddenly forced 116
he suddenly forgot 605
he suddenly formed 172
he suddenly gained 221
he suddenly gasped 273
he suddenly glared 59
he suddenly grasps 94
he suddenly halted 1432
he suddenly handed 177
he suddenly hauled 116
he suddenly hissed 73
he suddenly hopped 47
he suddenly hugged 57
he suddenly hurled 244
he suddenly issued 410
he suddenly jammed 73
he suddenly jerked 839
he suddenly joined 301
he suddenly jumped 2735
he suddenly keeled 88
he suddenly kicked 231
he suddenly killed 61
he suddenly kissed 312
he suddenly kisses 58
he suddenly landed 210
he suddenly lapsed 139
he suddenly lashed 346
he suddenly laughs 64
he suddenly learned 577
he suddenly lifted 1463
he suddenly locked 95
he suddenly looked 6391
he suddenly loomed 167
he suddenly loosed 84
he suddenly lowers 43
he suddenly missed 371
he suddenly moaned 41
he suddenly mounts 133
he suddenly needed 533
he suddenly nodded 77
he suddenly nudged 97
he suddenly offers 66
he suddenly opened 2296
he suddenly orders 40
he suddenly packed 98
he suddenly passed 1022
he suddenly passes 154
he suddenly paused 2255
he suddenly pauses 124
he suddenly perked 47
he suddenly picked 544
he suddenly placed 435
he suddenly played 49
he suddenly pleaded 55
he suddenly plunged 807
he suddenly plunges 110
he suddenly points 66
he suddenly popped 290
he suddenly poured 204
he suddenly puffed 78
he suddenly pulled 2713
he suddenly pushed 979
he suddenly pushes 43
he suddenly quoted 85
he suddenly raised 3032
he suddenly raises 253
he suddenly rapped 148
he suddenly reached 1387
he suddenly reaches 115
he suddenly realize 205
he suddenly reeled 124
he suddenly refers 50
he suddenly reined 749
he suddenly rested 48
he suddenly return 46
he suddenly reveals 197
he suddenly ripped 111
he suddenly roared 479
he suddenly rolled 749
he suddenly roused 522
he suddenly rushed 965
he suddenly rushes 119
he suddenly sagged 60
he suddenly sailed 128
he suddenly screams 191
he suddenly seemed 3924
he suddenly seized 2572
he suddenly seizes 143
he suddenly sensed 555
he suddenly senses 88
he suddenly shifts 578
he suddenly shoots 126
he suddenly should 42
he suddenly shouts 214
he suddenly shoved 176
he suddenly showed 695
he suddenly shrank 77
he suddenly sighed 95
he suddenly signed 81
he suddenly slowed 151
he suddenly smiled 1503
he suddenly smiles 53
he suddenly sobbed 57
he suddenly sought 87
he suddenly sounds 54
he suddenly stands 262
he suddenly stared 156
he suddenly starts 841
he suddenly stated 95
he suddenly strode 168
he suddenly struck 1206
he suddenly swayed 74
he suddenly swoops 48
he suddenly tacked 48
he suddenly tapped 50
he suddenly tensed 101
he suddenly thought 13077
he suddenly thrusts 60
he suddenly tossed 165
he suddenly tugged 55
he suddenly turned 18927
he suddenly veered 416
he suddenly walked 616
he suddenly wanted 4437
he suddenly warned 70
he suddenly wheels 81
he suddenly winced 56
he suddenly wished 837
he suddenly wishes 109
he suddenly without 54
he suddenly writes 115
he suddenly yanked 114
he suddenly yawned 43
he suddenly yearned 48
he suddenly yelled 769
he suddenly yelped 44
he suffered actual 423
he suffered almost 723
he suffered already 53
he suffered always 50
he suffered amnesia 90
he suffered anguish 151
he suffered another 3379
he suffered arrest 122
he suffered became 118
he suffered before 1616
he suffered beyond 63
he suffered bitter 223
he suffered bodily 248
he suffered broken 95
he suffered cardiac 158
he suffered caused 141
he suffered crushing 49
he suffered damage 536
he suffered deeply 792
he suffered defeats 109
he suffered doubly 44
he suffered dumbly 57
he suffered earlier 88
he suffered enough 1426
he suffered fearful 54
he suffered feelings 45
he suffered france 82
he suffered further 976
he suffered gladly 54
he suffered greater 78
he suffered greatly 5160
he suffered hardly 41
he suffered heavily 200
he suffered injury 620
he suffered inside 100
he suffered instead 87
he suffered insult 66
he suffered justly 355
he suffered keenly 570
he suffered kidney 41
he suffered little 2418
he suffered losses 371
he suffered mental 387
he suffered merely 81
he suffered misery 50
he suffered neither 693
he suffered nobody 47
he suffered partial 99
he suffered passion 49
he suffered periods 266
he suffered proved 53
he suffered public 111
he suffered qualms 44
he suffered seemed 111
he suffered serious 1069
he suffered severe 3472
he suffered should 76
he suffered slight 59
he suffered something 273
he suffered sorely 70
he suffered special 167
he suffered spells 68
he suffered sudden 50
he suffered thereby 101
he suffered through 6016
he suffered twelve 47
he suffered twenty 68
he suffered untold 248
he suffered various 220
he suffered violent 213
he suffered whilst 67
he suffered without 529
he suffered wounds 120
he sufficed wholly 45
he suggesting something 44
he suggests another 629
he suggests applying 74
he suggests before 44
he suggests caution 47
he suggests changes 95
he suggests dividing 41
he suggests earlier 87
he suggests focusing 46
he suggests further 858
he suggests greater 42
he suggests instead 395
he suggests merely 43
he suggests methods 84
he suggests planting 42
he suggests reasons 81
he suggests reducing 54
he suggests should 697
he suggests simply 57
he suggests something 593
he suggests starting 54
he suggests through 169
he suggests various 370
he suggests whether 59
he suggests without 84
he sullenly turned 140
he sullenly waited 99
he sullenly walked 48
he summoned another 1013
he summoned around 133
he summoned before 1855
he summoned bishop 50
he summoned cortes 100
he summoned edward 105
he summoned enough 872
he summoned gordon 51
he summoned joseph 108
he summoned martin 55
he summoned master 47
he summoned meetings 41
he summoned prince 101
he summoned robert 46
he summoned strength 185
he summoned troops 125
he summoned twelve 51
he summoned twenty 155
he summoned various 65
he summoned wilder 52
he summoned william 161
he supplied almost 47
he supplied another 218
he supplied copies 59
he supplied drawings 55
he supplied enough 45
he supplied further 121
he supplied horses 42
he supplied something 49
he supplied various 102
he supplied weapons 53
he supplies another 111
he supplies enough 42
he supplies little 44
he supplies something 65
he supports neither 41
he supports something 40
he supports through 61
he supposed allied 62
he supposed always 56
he supposed another 81
he supposed christ 104
he supposed england 83
he supposed events 47
he supposed flowed 42
he supposed france 107
he supposed guilty 76
he supposed likely 282
he supposed nobody 66
he supposed rivers 64
he supposed should 103
he supposed someone 66
he supposed something 53
he supposed virgil 108
he supposes always 88
he supposes another 531
he supposes causes 335
he supposes christ 124
he supposes divine 43
he supposes engaged 51
he supposes proper 49
he supposes public 42
he supposes without 46
he surfaced beside 53
he surmised justly 54
he surmised something 45
he surveyed almost 42
he surveyed calmly 45
he surveyed nature 71
he surveyed through 62
he surveyed various 55
he survived almost 98
he survived another 367
he survived beyond 121
he survived little 61
he survived mainly 50
he survived prison 56
he survived stalin 43
he survived through 514
he survived twelve 92
he survived twenty 134
he survived without 369
he survives another 92
he survives beyond 60
he survives mainly 49
he survives solely 43
he survives through 117
he survives without 78
he suspects another 59
he suspects anyone 47
he suspects deceit 84
he suspects killed 41
he suspects othello 108
he suspects someone 114
he suspects something 1030
he suspects without 47
he suspends belief 53
he sustains damage 62
he sustains injury 146
he sustains losses 48
he sustains thereby 72
he sustains through 371
he sustains toward 90
he swaggers around 194
he swaggers through 72
he swallows poison 93
he swallows without 74
he switched around 142
he switched fields 82
he switched horses 54
he switched labels 44
he switched majors 81
he switched places 112
he switched topics 106
he switched tracks 48
he switched trains 52
he switches places 44
he swiveled around 2046
he swiveled slowly 41
he swiveled toward 153
he tearfully begged 103
he teetered toward 52
he tendered advice 65
he tenderly called 145
he tenderly cupped 113
he tenderly fingered 46
he tenderly guided 42
he tenderly helped 59
he tenderly kissed 937
he tenderly kisses 47
he tenderly lifted 221
he tenderly nursed 71
he tenderly patted 87
he tenderly picked 56
he tenderly placed 270
he tenderly pulled 70
he tenderly pushed 44
he tenderly raised 121
he tenderly rubbed 55
he tenderly traced 55
he thereafter always 43
he thereafter became 295
he thereafter called 109
he thereafter served 121
he thereafter sought 44
he thereafter turned 49
he thereafter worked 44
he therefore admits 111
he therefore adopts 163
he therefore agreed 603
he therefore agrees 87
he therefore allows 147
he therefore almost 65
he therefore always 352
he therefore appeals 343
he therefore appears 242
he therefore argued 500
he therefore argues 275
he therefore assume 42
he therefore avoids 151
he therefore became 1149
he therefore become 80
he therefore begged 1641
he therefore begins 325
he therefore belongs 159
he therefore betook 148
he therefore boldly 465
he therefore bought 251
he therefore buried 47
he therefore called 2374
he therefore calmly 84
he therefore caught 145
he therefore caused 729
he therefore changed 506
he therefore changes 241
he therefore claims 689
he therefore cleared 45
he therefore closed 86
he therefore coined 49
he therefore confer 124
he therefore coolly 70
he therefore craved 50
he therefore created 217
