ha would require 128
he stuck against 41
he stuck between 106
he stuck bravely 90
he stuck closely 269
he stuck flowers 43
he stuck himself 243
he stuck lighted 57
he stuck loyally 50
he stuck needles 71
he stuck rigidly 150
he stuck steadily 47
he stuck together 80
he stuck upright 112
he study history 44
he style himself 183
he suits himself 123
he sways between 76
he sways forward 59
he sways himself 43
he swears against 93
he swears eternal 193
he swears falsely 603
he swears himself 138
he swears loyalty 49
he swears vengeance 234
he swept between 59
he swept eastward 49
he swept everything 435
he swept forward 260
he swept grandly 48
he swept himself 45
he swept rapidly 143
he swept together 299
he swept towards 57
he swims against 217
he swims rapidly 89
he swims towards 118
he swims upstream 40
he swore against 352
he swore because 75
he swore between 164
he swore eternal 714
he swore falsely 983
he swore harshly 43
he swore heartily 55
he swore himself 204
he swore loyalty 196
he swore lustily 84
he swore quietly 206
he swore roundly 355
he swore secrecy 91
he swore several 121
he swore stoutly 46
he swore vengeance 1031
he swore volubly 48
he taken account 116
he taken against 247
he taken captive 58
he taken command 102
he taken counsel 169
he taken courage 96
he taken everything 44
he taken himself 119
he taken lightly 49
he taken together 56
he taken towards 43
he takes according 47
he takes account 6246
he takes against 430
he takes alcohol 149
he takes aspirin 182
he takes because 293
he takes becomes 90
he takes between 243
he takes captive 86
he takes careful 340
he takes certain 715
he takes chances 434
he takes charles 46
he takes classes 126
he takes comfort 1063
he takes command 2291
he takes control 2470
he takes counsel 724
he takes courage 665
he takes courses 214
he takes custody 41
he takes decided 41
he takes delight 3424
he takes depends 99
he takes drastic 65
he takes endless 82
he takes equally 45
he takes especial 550
he takes evasive 52
he takes everything 3964
he takes evident 117
he takes exactly 209
he takes extreme 105
he takes fifteen 207
he takes forever 116
he takes forward 246
he takes freedom 49
he takes garbled 93
he takes general 95
he takes genuine 87
he takes greatest 49
he takes himself 7891
he takes history 103
he takes immense 106
he takes insulin 113
he takes judicial 73
he takes justice 88
he takes language 243
he takes largely 63
he takes lessons 219
he takes liberty 46
he takes lightly 91
he takes material 150
he takes matters 347
he takes measures 610
he takes natural 60
he takes numbers 74
he takes objects 45
he takes occasion 8259
he takes offense 417
he takes official 47
he takes outside 62
he takes passage 162
he takes payment 81
he takes peculiar 62
he takes perhaps 67
he takes persons 58
he takes pleasure 8203
he takes position 146
he takes precious 64
he takes priority 392
he takes private 67
he takes regarding 87
he takes regular 97
he takes religion 201
he takes samples 70
he takes science 70
he takes service 440
he takes several 845
he takes shelter 1967
he takes similar 53
he takes society 62
he takes solomon 48
he takes soundings 52
he takes stronger 46
he takes subject 1357
he takes together 71
he takes towards 722
he takes trouble 299
he takes umbrage 442
he takes unusual 107
he takes vengeance 579
he takes written 41
he talks against 253
he talks because 188
he talks briefly 188
he talks daggers 59
he talks equally 96
he talks exactly 75
he talks frankly 127
he talks himself 751
he talks history 54
he talks largely 72
he talks lightly 54
he talks nonstop 136
he talks outside 48
he talks proudly 61
he talks quickly 96
he talks quietly 182
he talks rapidly 134
he talks religion 99
he talks spanish 135
he talks vaguely 173
he talks volubly 53
he talks willingly 59
he tamed animals 46
he taped together 58
he tasks himself 87
he taxed himself 300
he taxes himself 51
he teased himself 162
he teased huskily 112
he teased johnson 63
he teased lightly 342
he telling himself 168
he tells abraham 97
he tells against 103
he tells anybody 79
he tells augusta 84
he tells barbara 89
he tells beatrice 82
he tells becomes 41
he tells bernard 59
he tells blanche 43
he tells boswell 74
he tells bridges 100
he tells briefly 123
he tells captain 91
he tells carlyle 98
he tells cassius 83
he tells charles 256
he tells charlie 132
he tells clients 73
he tells colonel 73
he tells congress 132
he tells cordelia 73
he tells equally 128
he tells erasmus 141
he tells everything 993
he tells exactly 105
he tells faustus 47
he tells forster 64
he tells frances 41
he tells francis 60
he tells frankly 41
he tells friends 171
he tells garrick 42
he tells general 205
he tells harriet 69
he tells himself 19346
he tells jessica 60
he tells jocasta 63
he tells johnson 63
he tells jonathan 54
he tells krishna 53
he tells maurice 49
he tells members 47
he tells miranda 226
he tells parents 99
he tells pauline 99
he tells pharaoh 80
he tells quentin 80
he tells richard 163
he tells several 151
he tells shelley 58
he tells stephen 126
he tells stories 2148
he tells teachers 61
he tells viewers 41
he tells vincent 43
he tells wharton 51
he tells wilhelm 51
he tells williams 46
he tells winston 47
he tends himself 84
he tends strongly 71
he tends towards 932
he terms himself 754
he terms loyalty 74
he terms natural 175
he terms nitrous 48
he terms primary 119
he tests against 43
he tests everything 48
he tests himself 319
he thanks fortune 41
he thence deduced 154
he thence deduces 233
he thence derived 542
he thence derives 48
he thence invaded 109
he thence surveys 120
he thence withdrew 137
he thinking himself 107
he thinking perhaps 56
he thinks according 83
he thinks against 220
he thinks america 209
he thinks anybody 230
he thinks applies 51
he thinks artists 40
he thinks because 1382
he thinks becomes 129
he thinks belonged 96
he thinks briefly 51
he thinks britain 41
he thinks capable 184
he thinks captain 40
he thinks certain 356
he thinks charles 51
he thinks chiefly 159
he thinks clinton 45
he thinks college 40
he thinks congress 101
he thinks contain 47
he thinks correct 137
he thinks depends 70
he thinks deserve 130
he thinks deserving 183
he thinks douglas 81
he thinks equally 52
he thinks everything 2397
he thinks evident 55
he thinks exactly 232
he thinks extends 60
he thinks faintly 314
he thinks falsely 85
he thinks fittest 371
he thinks follows 87
he thinks foolish 158
he thinks freedom 57
he thinks general 65
he thinks germany 93
he thinks happens 173
he thinks happily 120
he thinks himself 27891
he thinks history 144
he thinks honesty 45
he thinks however 89
he thinks hurtful 44
he thinks inferior 153
he thinks involve 40
he thinks ireland 51
he thinks johnson 54
he thinks justice 270
he thinks language 63
he thinks lightly 126
he thinks lincoln 43
he thinks mankind 274
he thinks marriage 98
he thinks material 835
he thinks matters 210
he thinks morally 41
he thinks napoleon 49
he thinks natural 206
he thinks needful 387
he thinks outside 44
he thinks parents 45
he thinks perhaps 778
he thinks present 109
he thinks private 51
he thinks prudent 150
he thinks quickly 180
he thinks quietly 100
he thinks rapidly 47
he thinks rational 43
he thinks regarding 52
he thinks religion 200
he thinks remains 109
he thinks renders 96
he thinks require 106
he thinks results 41
he thinks rightly 206
he thinks science 130
he thinks several 119
he thinks slavery 104
he thinks socially 40
he thinks society 264
he thinks somehow 47
he thinks strikes 46
he thinks success 53
he thinks superior 384
he thinks support 151
he thinks tacitly 73
he thinks teachers 51
he thinks thoughts 113
he thinks threatens 48
he thinks towards 66
he thinks unworthy 121
he thinks useless 55
he thinks vaguely 60
he thinks victory 51
he thinks western 43
he thirty thousand 50
he thrice affirms 54
he thrice clapped 105
he thrice crossed 41
he thrice defeated 123
he thrice entered 81
he thrice fainted 137
he thrice refused 272
he thrice repeated 670
he thrice visited 169
he throwing himself 86
he thrown himself 594
he throws against 101
he throws everything 341
he throws flashes 53
he throws forward 79
he throws gravity 182
he throws himself 17955
he throws parties 49
he throws strikes 187
he throws together 186
he thrust against 523
he thrust between 213
he thrust forward 3774
he thrust hastily 43
he thrust himself 5636
he thrust several 75
he thrust towards 75
he thrust upwards 156
he thumps against 92
he tills himself 72
he tilts against 188
he timed himself 210
he times himself 57
he tired himself 452
he tired quickly 549
he tires himself 282
he tires quickly 237
he today assents 92
he toned himself 58
he toyed briefly 158
he train himself 261
he traps himself 160
he treads lightly 125
he treats according 65
he treats animals 81
he treats briefly 289
he treats certain 125
he treats chiefly 84
he treats culture 44
he treats everything 344
he treats general 89
he treats himself 2276
he treats history 118
he treats language 91
he treats largely 72
he treats lightly 108
he treats mankind 54
he treats matters 69
he treats natural 48
he treats persons 40
he treats religion 212
he treats several 86
he treats society 46
he treats together 59
he treats tyranny 84
he tried abraham 59
he tried according 56
he tried against 87
he tried attaching 45
he tried because 228
he tried between 57
he tried bravely 187
he tried bribery 82
he tried briefly 117
he tried certain 64
he tried cocaine 54
he tried college 141
he tried combining 46
he tried equally 57
he tried everything 3808
he tried finally 41
he tried following 42
he tried hardest 333
he tried hastily 97
he tried himself 610
he tried imagining 64
he tried injecting 53
he tried lecturing 96
he tried listening 70
he tried loyally 65
he tried operating 50
he tried private 46
he tried quickly 81
he tried recalling 43
he tried several 3159
he tried similar 96
he tried somehow 54
he tried suicide 158
he tried timidly 43
he tried uneasily 40
he tried violence 55
he tries because 42
he tries everything 632
he tries hardest 101
he tries himself 271
he tries several 229
he tries suicide 46
he trips against 46
he trips himself 133
he truly accepts 44
he truly adheres 48
he truly admired 478
he truly admires 115
he truly affirms 40
he truly alleged 41
he truly answers 59
he truly appeared 72
he truly asserts 61
he truly becomes 286
he truly believe 740
he truly belonged 1040
he truly boasted 50
he truly desired 1426
he truly desires 689
he truly doubted 73
he truly enjoyed 1157
he truly entered 50
he truly existed 145
he truly express 42
he truly follows 42
he truly forgave 55
he truly grasped 59
he truly intends 100
he truly merited 150
he truly pointed 127
he truly possess 52
he truly prefers 257
he truly realized 254
he truly realizes 106
he truly regrets 60
he truly remarks 448
he truly repents 451
he truly suffers 66
he truly trusted 192
he truly worried 43
he trust himself 1623
he tucks himself 89
he tuned himself 61
he tunes himself 59
he turning towards 43
he turns against 3787
he turns briefly 200
he turns burglar 42
he turns corners 42
he turns earthward 66
he turns eastward 62
he turns everything 589
he turns fanatic 40
he turns fifteen 48
he turns finally 136
he turns forward 60
he turns hastily 45
he turns himself 4641
he turns history 45
he turns inwards 196
he turns lightly 55
he turns outward 290
he turns quickly 648
he turns quietly 50
he turns rapidly 246
he turns roughly 57
he turns seventy 116
he turns sharply 346
he turns sixteen 267
he turns swiftly 46
he turns thirteen 258
he turns towards 3756
he turns traitor 317
he twice alludes 134
he twice appealed 46
he twice appeared 197
he twice applied 69
he twice applies 43
he twice asserts 54
he twice brought 94
he twice carried 70
he twice crossed 284
he twice defeated 472
he twice entered 84
he twice escaped 157
he twice fainted 48
he twice invaded 208
he twice invited 51
he twice knitted 61
he twice knocked 48
he twice managed 61
he twice married 72
he twice mentions 505
he twice notices 53
he twice offered 251
he twice ordered 103
he twice painted 76
he twice rallied 86
he twice refused 746
he twice remarks 82
he twice repeated 478
he twice revised 76
he twice stopped 45
he twice visited 1151
he typed himself 142
he typed letters 45
he under control 44
he undid himself 115
he undoes himself 69
he unite himself 138
he upper classes 57
he upper surface 53
he upset because 347
he upset everything 51
he upset himself 80
he urged admiral 47
he urged adoption 234
he urged african 244
he urged against 1153
he urged america 154
he urged artists 99
he urged baldwin 42
he urged bluntly 85
he urged boswell 52
he urged britain 201
he urged british 159
he urged captain 72
he urged careful 57
he urged catholic 157
he urged certain 74
he urged charles 248
he urged chinese 46
he urged clinton 77
he urged colonel 58
he urged congress 2668
he urged critics 43
he urged doctors 81
he urged economy 67
he urged european 64
he urged farmers 205
he urged federal 126
he urged forward 1831
he urged francis 40
he urged freedom 53
he urged friends 102
he urged general 803
he urged germans 57
he urged germany 72
he urged himself 1391
he urged howells 42
he urged huskily 160
he urged jackson 81
he urged johnson 235
he urged justice 46
he urged kennedy 112
he urged kissinger 54
he urged lincoln 281
he urged loyalty 55
he urged madison 139
he urged mankind 61
he urged measures 176
he urged members 459
he urged muslims 124
he urged napoleon 85
he urged national 68
he urged parents 305
he urged passage 197
he urged patrick 44
he urged priests 56
he urged private 44
he urged quickly 68
he urged quietly 269
he urged radical 46
he urged reforms 51
he urged respect 87
he urged returning 44
he urged richard 64
he urged russell 62
he urged schools 40
he urged senator 110
he urged several 117
he urged similar 46
he urged sinners 42
he urged society 49
he urged southern 47
he urged stephen 41
he urged strongly 570
he urged support 514
he urged teachers 204
he urged viewers 40
he urged virginia 86
he urged williams 44
he urged workers 248
he urged writers 173
he urges adoption 57
he urges african 55
he urges against 1044
he urges certain 46
he urges congress 58
he urges forward 85
he urges himself 468
he urges parents 140
he urges strongly 143
he urges teachers 137
he urges writers 48
he utter against 101
he utter himself 87
he value himself 178
he vaunt himself 47
he veers between 181
he veers towards 133
he veils himself 210
he vents himself 97
he vests himself 46
he vetoed britain 117
he vetoed british 94
he vetoed several 94
he vexed himself 96
he vexes himself 46
he views certain 55
he views culture 61
he views everything 713
he views himself 4348
he views history 199
he views language 174
he views marriage 84
he views matters 61
he views objects 53
he views religion 120
he views science 146
he views society 140
he visit america 68
he visit germany 41
he voted according 154
he voted against 16662
he voted blindly 84
he voted himself 203
he voted liberal 191
he voted steadily 256
he votes according 129
he votes against 1113
he votes because 119
he votes forever 59
he votes liberal 45
he vowed against 48
he vowed eternal 260
he vowed himself 480
he vowed huskily 74
he vowed loyalty 43
he vowed vengeance 1315
he waded forward 131
he waded quickly 58
he waded towards 98
he waded upstream 88
he waged against 3338
he waged ruthless 57
he waged several 61
he waged unequal 53
he waged warfare 56
he wages against 390
he wages warfare 43
he waiting outside 136
he waits outside 1564
he waits quietly 152
he waits several 41
he wakes himself 228
he walking forward 45
he walking peaceably 80
he walks according 124
he walks against 73
he walks because 303
he walks between 499
he walks blindly 81
he walks briskly 827
he walks closely 40
he walks familiar 132
he walks forever 44
he walks forward 1619
he walks gravely 41
he walks himself 60
he walks insulting 68
he walks lightly 55
he walks merrily 52
he walks onstage 191
he walks outside 688
he walks proudly 137
he walks quickly 546
he walks quietly 343
he walks rapidly 239
he walks several 110
he walks soberly 53
he walks steadily 188
he walks stiffly 160
he walks swiftly 120
he walks together 45
he walks towards 1655
he walks upright 910
he walls himself 100
he wants according 99
he wants against 138
he wants america 109
he wants answers 330
he wants anybody 94
he wants anymore 93
he wants ballast 54
he wants because 3976
he wants becomes 86
he wants besides 59
he wants between 157
he wants britain 65
he wants brought 107
he wants capital 50
he wants carried 70
he wants certain 369
he wants chicken 44
he wants comfort 142
he wants company 362
he wants congress 114
he wants contact 57
he wants control 225
he wants counsel 65
he wants courage 226
he wants covered 228
he wants custody 175
he wants damages 50
he wants decision 109
he wants depends 70
he wants despite 80
he wants details 101
he wants dignity 87
he wants divorce 41
he wants everything 3713
he wants exactly 182
he wants fifteen 117
he wants finally 49
he wants freedom 958
he wants friends 136
he wants general 43
he wants genuine 43
he wants germany 60
he wants harmony 41
he wants himself 1337
he wants history 73
he wants insight 41
he wants instant 50
he wants jewelry 40
he wants justice 311
he wants language 59
he wants leisure 85
he wants liberty 96
he wants marriage 111
he wants material 86
he wants maximum 145
he wants medical 40
he wants outside 156
he wants parents 53
he wants payment 98
he wants perhaps 77
he wants pleasure 140
he wants printed 106
he wants privacy 192
he wants private 50
he wants quality 93
he wants quickly 113
he wants rational 40
he wants redress 63
he wants regarding 43
he wants religion 146
he wants removed 69
he wants respect 167
he wants results 581
he wants richard 42
he wants schools 45
he wants science 261
he wants service 112
he wants settled 49
he wants several 102
he wants silence 53
he wants society 342
he wants somehow 106
he wants stories 56
he wants success 224
he wants suffers 54
he wants support 191
he wants sympathy 245
he wants teachers 81
he wants tobacco 40
he wants tonight 73
he wants trouble 95
he wants variety 90
he wants vengeance 77
he wants victory 44
he wants workers 51
he wants written 76
he warms himself 648
he warns against 9569
he warns himself 416
he warns mankind 44
he warns parents 70
he waste himself 61
he waste precious 52
he wasting precious 59
he watch himself 63
he waved briefly 61
he waved captain 42
he waved forward 53
he waved goodbye 4357
he waved happily 97
he waved himself 43
he waved merrily 41
he waved several 82
he waved towards 526
he waved vaguely 265
he waves goodbye 510
he waxed exceeding 212
he waxed lyrical 1006
he waxed stronger 62
he waxes lyrical 623
he weakly allowed 147
he weakly replied 78
he weakly yielded 360
he weaned himself 332
he weaved between 77
he weaves between 108
he weaves himself 116
he weaves several 47
he weaves together 1991
he weeps because 538
he weeps himself 49
he welds together 283
he which brought 55
he which founded 77
he which searches 48
he whips himself 183
he whole concept 45
he whole country 275
he whole history 66
he whole problem 52
he whole process 91
he whole purpose 56
he whole question 129
he whole subject 320
he whose absence 60
he whose affairs 61
he whose ambition 109
he whose arrival 55
he whose balance 97
he whose conduct 382
he whose counsel 58
he whose country 44
he whose courage 319
he whose delight 102
he whose descent 199
he whose desires 629
he whose destiny 109
he whose drowned 111
he whose emotions 53
he whose essence 140
he whose eternal 89
he whose example 99
he whose forehead 41
he whose fortune 651
he whose friends 71
he whose function 97
he whose garment 76
he whose history 207
he whose imperial 61
he whose intense 212
he whose justice 40
he whose language 114
he whose lightning 124
he whose natural 71
he whose nippers 102
he whose objects 65
he whose opinions 58
he whose parents 84
he whose passions 73
he whose picture 184
he whose position 58
he whose praises 75
he whose private 98
he whose purpose 144
he whose quarrel 117
he whose religion 105
he whose remains 42
he whose stomach 143
he whose subject 134
he whose sympathy 67
he whose talents 98
he whose thoughts 447
he whose virtues 76
he whose vocation 63
he whose womanly 42
he whose worship 43
he wills according 54
he wills because 95
he wills everything 95
he wills himself 1265
he wills strongly 49
he winds himself 263
he wiped everything 67
he wiped himself 683
he wipes himself 138
he wired charles 40
he wired colonel 51
he wired general 581
he wired lincoln 128
he wired sherman 47
he wired stanton 272
he wired together 41
he within himself 921
he working against 79
he working classes 67
he working together 46
he working tonight 51
he works according 363
he works against 949
he works because 895
he works becomes 52
he works between 132
he works blindly 50
he works bravely 45
he works briefly 42
he works chiefly 124
he works closely 1390
he works equally 60
he works everything 78
he works exactly 66
he works fifteen 124
he works forward 62
he works happily 49
he works hardest 217
he works himself 3311
he works largely 151
he works outside 823
he works outward 212
he works quickly 202
he works quietly 198
he works rapidly 114
he works several 87
he works shorter 50
he works sixteen 91
he works steadily 580
he works together 285
he works towards 542
he works upwards 47
he works willingly 62
he works wonders 572
he world economy 74
he worms himself 89
he worry himself 177
he would abandon 19047
he would abolish 3662
he would abridge 113
he would abscond 503
he would absolve 940
he would abstain 4599
he would acclaim 72
he would according 205
he would account 2447
he would achieve 11725
he would acquire 10038
he would address 13355
he would adjourn 1090
he would adjudge 101
he would advance 10453
he would afflict 134
he would affront 161
he would against 1062
he would agitate 201
he would agonize 195
he would amplify 323
he would analyze 1274
he would animals 52
he would animate 197
he would anybody 65
he would applaud 976
he would appoint 17203
he would apprise 366
he would apprize 89
he would approve 14343
he would arraign 271
he would ascribe 1394
he would assault 2078
he would assuage 186
he would astound 239
he would attempt 26333
he would attract 4021
he would audibly 44
he would audition 73
he would augment 472
he would average 425
he would babysit 61
he would balance 1337
he would bandage 82
he would baptize 1223
he would bargain 919
he would beautify 146
he would because 1954
he would beguile 415
he would belabor 82
he would believe 19761
he would benefit 6252
he would beseech 691
he would besides 392
he would besiege 624
he would between 120
he would bewitch 174
he would bicycle 210
he would bivouac 58
he would blacken 216
he would blandly 430
he would blindly 176
he would blister 51
he would blithely 171
he would blossom 232
he would blubber 49
he would bludgeon 40
he would blunder 429
he would bluntly 142
he would bluster 210
he would bolster 166
he would bombard 1183
he would boycott 377
he would bracket 45
he would bravely 750
he would briefly 1172
he would briskly 167
he would bristle 266
he would broaden 329
he would browbeat 150
he would butcher 297
he would canvass 226
he would capsize 186
he would captain 314
he would capture 4292
he would carouse 163
he would cashier 73
he would censure 926
he would certain 45
he would certify 545
he would champion 1942
he would channel 249
he would chapter 54
he would charter 763
he would chasten 85
he would chatter 490
he would cherish 2846
he would chicken 81
he would chiefly 288
he would chirrup 71
he would chortle 167
he would chuckle 2206
he would civilly 83
he would clamber 535
he would clarify 692
he would clatter 111
he would clobber 67
he would closely 334
he would cohabit 41
he would collate 113
he would collect 9638
he would collide 225
he would combine 2246
he would comfort 1627
he would command 11467
he would commend 1582
he would comment 3722
he would commune 445
he would commute 539
he would compare 3469
he would compass 245
he would compete 1084
he would compile 498
he would comport 416
he would compose 4971
he would compute 336
he would concede 5169
he would concern 804
he would concert 178
he would concoct 391
he would condemn 4642
he would condole 145
he would condone 527
he would conduct 14423
he would confess 12134
he would confide 3805
he would confine 5188
he would confirm 5544
he would conform 3400
he would confuse 544
he would confute 383
he would conjure 891
he would connect 1412
he would connive 738
he would conquer 7411
he would consent 36781
he would consign 806
he would console 1315
he would consort 225
he would consult 16204
he would consume 2430
he would contact 6654
he would contain 388
he would contemn 76
he would contend 2755
he would content 3519
he would contest 1906
he would contort 88
he would control 4906
he would convene 1557
he would convert 3976
he would convict 569
he would convoke 714
he would correct 5100
he would corrupt 378
he would counsel 1637
he would counter 1214
he would cowhide 48
he would cripple 228
he would crucify 410
he would cruelly 119
he would crumble 475
he would crumple 437
he would crusade 53
he would cunningly 210
he would curtail 438
he would daydream 288
he would debauch 188
he would debouch 47
he would deceive 1983
he would declaim 1155
he would declare 19153
he would decline 6396
he would decrease 280
he would default 146
he would deflate 137
he would deflect 182
he would defraud 120
he would degrade 482
he would delight 2716
he would deliver 32075
he would deplete 88
he would deplore 912
he would deposit 2448
he would depress 149
he would deprive 3848
he would descant 273
he would descend 6034
he would deserve 6935
he would despair 730
he would despise 3190
he would despite 47
he would despoil 169
he would despond 63
he would destroy 26251
he would dethrone 355
he would detract 74
he would devalue 95
he would develop 11887
he would devolve 49
he would diagnose 304
he would dictate 4698
he would diffuse 107
he would dignify 178
he would digress 171
he would disable 110
he would disavow 782
he would disband 801
he would discard 1980
he would discern 1194
he would discuss 15936
he would disdain 1024
he would disgust 142
he would dislike 1685
he would dismiss 8673
he would disobey 1188
he would display 5055
he would disport 73
he would dispose 4454
he would dispute 1600
he would disrobe 110
he would disrupt 446
he would dissect 304
he would dissent 356
he would distill 89
he would distort 224
he would disturb 1388
he would diverge 165
he would divorce 2937
he would divulge 1543
he would dreamily 51
he would dribble 129
he would dwindle 100
he would eclipse 293
he would educate 1398
he would elevate 1012
he would emanate 42
he would embrace 7165
he would embroil 145
he would empower 409
he would emulate 992
he would enchant 181
he would enclose 552
he would endanger 1561
he would endeavor 8876
he would endorse 2851
he would enforce 4598
he would engender 99
he would engineer 328
he would enhance 532
he would enlarge 1623
he would enliven 404
he would ennoble 118
he would enslave 243
he would ensnare 143
he would entangle 174
he would enthrall 63
he would enthrone 104
he would entitle 325
he would entrain 56
he would entrust 2859
he would envelop 195
he would envision 292
he would equally 2606
he would espouse 1272
he would estrange 69
he would exactly 332
he would examine 9154
he would exchange 5459
he would exclaim 17109
he would exclude 2725
he would excrete 54
he would execute 6665
he would exhaust 1374
he would exhibit 4561
he would explain 37196
he would explode 5768
he would exploit 1547
he would explore 3565
he would expound 1758
he would express 14985
he would extract 2200
he would falsely 218
he would falsify 207
he would fatally 86
he would fatigue 80
he would feelingly 42
he would finally 17091
he would finance 1623
he would finesse 45
he would flatten 345
he would flatter 589
he would flounce 70
he would flutter 262
he would foresee 328
he would forever 4647
he would forfeit 12865
he would forgive 12165
he would forsake 2946
he would forsooth 52
he would forswear 438
he would forthwith 6952
he would fortify 711
he would forward 5365
he would founder 116
he would frankly 1613
he would freight 96
he would freshen 81
he would fritter 80
he would fulfill 4147
he would function 950
he would furbish 41
he would furnish 11619
he would garnish 81
he would genially 121
he would gesture 454
he would gladden 112
he would glimpse 466
he would glorify 899
he would grandly 103
he would grapple 519
he would gratify 1673
he would gravely 1189
he would grimace 289
he would grossly 91
he would gruffly 170
he would grumble 1803
he would happily 4201
he would harangue 428
he would harness 530
he would harvest 488
he would hastily 1047
he would heartily 2512
he would himself 61258
he would hitherto 40
he would horrify 49
he would hotfoot 44
he would however 670
he would husband 148
he would idealize 120
he would imagine 5942
he would imitate 3404
he would immerse 542
he would imperil 366
he would implant 184
he would implode 58
he would implore 1116
he would impound 108
he would impress 3122
he would imprint 233
he would improve 5496
he would incense 65
he would incline 1996
he would inclose 143
he would include 7760
he would increase 5819
he would indorse 317
he would indulge 5645
he would inflame 108
he would inflate 176
he would inflict 4228
he would ingratiate 194
he would inhabit 687
he would inherit 15413
he would inhibit 157
he would initiate 2611
he would inquire 7797
he would inspect 2128
he would inspire 1898
he would install 1467
he would instill 234
he would intrude 336
he would intrust 589
he would inveigh 360
he would involve 1801
he would isolate 641
he would jestingly 77
he would jointly 44
he would journey 1668
he would justify 3283
he would knowingly 1314
he would knuckle 115
he would lampoon 219
he would languish 392
he would largely 375
he would lecture 3168
he would legally 317
he would license 292
he would lighten 655
he would lightly 425
he would loyally 754
he would magnify 360
he would maltreat 83
he would manumit 155
he would marshal 320
he would massage 350
he would maunder 45
he would meantime 78
he would merrily 257
he would migrate 294
he would mistake 835
he would mistreat 111
he would mockingly 158
he would moisten 166
he would mollify 58
he would monitor 592
he would moodily 48
he would morally 51
he would moreover 410
he would mortify 176
he would mystify 86
he would naively 84
he would narrate 952
he would neglect 2735
he would nightly 113
he would noisily 84
he would nourish 231
he would nowhere 222
he would nullify 242
he would nurture 475
he would obscure 83
he would observe 15455
he would obtrude 72
he would occasion 239
he would oftener 379
he would operate 3257
he would oppress 379
he would outgrow 1354
he would outlast 230
he would outline 1181
he would outlive 1491
he would outrage 138
he would outrank 211
he would outside 238
he would outstay 66
he would overawe 67
he would overbear 51
he would overhear 480
he would overlay 54
he would overrun 401
he would oversee 1074
he would overtax 66
he would package 68
he would padlock 48
he would palliate 58
he would partake 1011
he would partner 86
he would pasture 49
he would pattern 266
he would peaceably 222
he would perfect 915
he would perform 21867
he would perhaps 29633
he would perjure 277
he would perplex 62
he would persist 4564
he would pervert 271
he would petition 929
he would petrify 53
he would picture 1290
he would pillage 84
he would placate 233
he would plainly 840
he would plaster 246
he would pleasure 111
he would plummet 233
he would plunder 578
he would pollute 215
he would portray 1240
he would position 580
he would possess 7696
he would prattle 81
he would precede 433
he would predict 1168
he would preempt 87
he would preface 505
he would premise 40
he would prepare 11320
he would present 25219
he would preside 3406
he would presume 1384
he would pretend 8387
he would prevail 3700
he would prevent 7493
he would proceed 29475
he would process 292
he would procure 10063
he would produce 20768
he would profane 306
he would profess 1240
he would proffer 318
he would program 137
he would project 909
he would promise 16163
he would promote 4445
he would propose 15877
he would prosper 1593
he would protect 21153
he would protest 4206
he would proudly 1850
he would provide 29995
he would provoke 2030
he would publish 14927
he would purloin 66
he would purpose 46
he would qualify 2404
he would quarrel 1158
he would quarter 219
he would question 4990
he would quibble 74
he would quicken 496
he would quickly 16109
he would quieten 116
he would quietly 5481
he would ransack 179
he would rapidly 1524
he would readjust 278
he would reaffirm 294
he would rearrange 499
he would reascend 56
he would reassert 220
he would reassess 112
he would reassign 99
he would reassure 917
he would reawaken 41
he would rebound 163
he would rebuild 2308
he would receive 139661
he would reclaim 846
he would recline 431
he would recount 2656
he would recover 22909
he would recreate 512
he would recross 256
he would recruit 1238
he would rectify 876
he would recycle 90
he would redress 931
he would reenact 102
he would reenter 281
he would referee 67
he would reflect 3873
he would refocus 58
he would refrain 7204
he would refresh 650
he would regress 248
he would regroup 117
he would rehearse 844
he would reissue 56
he would rejoice 4526
he would relapse 1695
he would relieve 4708
he would relight 104
he would remarry 448
he would remodel 239
he would remould 55
he would remount 190
he would reoccupy 55
he would reorient 43
he would repaint 90
he would replace 6775
he would replant 51
he would repress 526
he would reprint 230
he would reprise 130
he would reprove 1061
he would repulse 159
he would request 6952
he would require 30085
he would requite 416
he would rescind 588
he would research 262
he would reserve 5154
he would reshape 144
he would resolve 3042
he would respect 8323
he would respite 104
he would respond 18746
he would restart 109
he would restate 178
he would restore 15461
he would retouch 86
he would retrace 1018
he would retract 2430
he would reunite 341
he would reverse 2513
he would revisit 1108
he would revolve 242
he would rewrite 1300
he would rightly 2663
he would rigidly 183
he would romance 46
he would roughly 197
he would roundly 100
he would rummage 395
he would rupture 103
he would salvage 232
he would sanction 2216
he would satisfy 4485
he would saunter 1300
he would scamper 539
he would scarify 49
he would scatter 1699
he would scourge 358
he would scratch 1724
he would screech 201
he would scrounge 87
he would scrunch 54
he would scruple 390
he would scuttle 481
he would seclude 268
he would secrete 209
he would seemingly 384
he would service 100
he would several 436
he would shackle 45
he would shamble 101
he would sharpen 501
he would sharply 325
he would shatter 946
he would shelter 1316
he would shorten 792
he would shortly 16972
he would shrivel 247
he would shudder 1305
he would shuffle 975
he would shuttle 87
he would signify 1476
he would silence 1017
he would situate 90
he would slacken 280
he would slander 137
he would slobber 76
he would slumber 170
he would smilingly 560
he would smoothly 59
he would smuggle 602
he would snicker 82
he would snigger 47
he would snuggle 234
