ha active ingredient 174
he sighed ruefully 75
he sighed silently 44
he sighed slightly 74
he sighed somewhat 47
he sighed suddenly 58
he signed articles 346
he signed farewell 55
he signed numerous 75
he signed petitions 102
he signed receipts 73
he signed robinson 57
he signed warrants 69
he signed whatever 96
he simply abandons 256
he simply absented 52
he simply absorbed 231
he simply accepted 3409
he simply acquired 83
he simply adjusted 87
he simply admitted 227
he simply advanced 90
he simply affirmed 191
he simply answered 1972
he simply approved 69
he simply approves 45
he simply arrested 54
he simply ascribed 48
he simply ascribes 45
he simply asserted 592
he simply assigned 96
he simply attached 72
he simply attacked 119
he simply attempts 101
he simply attended 105
he simply believed 973
he simply believes 479
he simply borrowed 283
he simply bypassed 72
he simply bypasses 59
he simply canceled 52
he simply captured 41
he simply chuckled 73
he simply collects 80
he simply combined 83
he simply commands 88
he simply comments 145
he simply compared 73
he simply compares 102
he simply complied 42
he simply composed 45
he simply concealed 120
he simply condemns 49
he simply confined 119
he simply confines 71
he simply confirms 82
he simply conforms 83
he simply confused 169
he simply confuses 57
he simply connects 41
he simply conveyed 43
he simply crumpled 54
he simply declared 1712
he simply declares 478
he simply declined 408
he simply declines 115
he simply defended 62
he simply deferred 104
he simply delights 42
he simply delivers 49
he simply demanded 288
he simply departed 51
he simply describing 46
he simply deserted 59
he simply designed 67
he simply despised 79
he simply despises 47
he simply destroys 71
he simply detested 69
he simply develops 57
he simply devoured 79
he simply dictated 85
he simply directed 181
he simply disappear 84
he simply discards 91
he simply disliked 220
he simply dislikes 86
he simply displays 147
he simply embodied 65
he simply embodies 43
he simply embraced 84
he simply employed 114
he simply endorsed 66
he simply endorses 52
he simply enlarged 75
he simply entitled 51
he simply examined 63
he simply examines 50
he simply exchanged 102
he simply exchanges 84
he simply exclaims 44
he simply excluded 58
he simply excludes 55
he simply executed 70
he simply executes 49
he simply exhorted 93
he simply expanded 104
he simply expected 205
he simply explains 225
he simply exploded 98
he simply expressing 45
he simply extended 459
he simply finished 60
he simply followed 2275
he simply gestured 100
he simply glowered 43
he simply happened 222
he simply ignorant 48
he simply imagined 171
he simply imagines 127
he simply imitated 107
he simply imitates 119
he simply improved 43
he simply included 96
he simply includes 60
he simply increased 129
he simply increases 81
he simply indulged 133
he simply indulges 43
he simply inferred 70
he simply informed 921
he simply inquired 111
he simply inserted 179
he simply insisted 398
he simply intended 406
he simply invented 416
he simply inverted 42
he simply launched 62
he simply listened 492
he simply mentioned 295
he simply modified 109
he simply murmured 101
he simply muttered 152
he simply narrates 179
he simply neglects 105
he simply notified 82
he simply objected 114
he simply observed 1191
he simply observes 462
he simply obtained 71
he simply occupied 159
he simply operated 51
he simply outlined 41
he simply panicked 47
he simply performs 161
he simply pocketed 77
he simply portrays 42
he simply prepared 100
he simply presents 567
he simply presides 46
he simply presumed 122
he simply pretends 69
he simply proceeds 228
he simply produced 137
he simply produces 77
he simply projects 197
he simply promised 132
he simply promises 56
he simply proposed 310
he simply proposes 112
he simply provided 214
he simply provides 152
he simply questions 62
he simply recalled 66
he simply received 219
he simply receives 168
he simply recorded 797
he simply recounts 67
he simply referred 807
he simply reflects 142
he simply refrains 73
he simply regarded 1008
he simply rejected 320
he simply relieved 52
he simply remained 543
he simply remarked 1108
he simply reminded 264
he simply rendered 68
he simply replaced 306
he simply replaces 125
he simply reported 469
he simply requests 52
he simply required 166
he simply requires 87
he simply resented 88
he simply resigned 491
he simply resolved 80
he simply resorted 88
he simply responding 55
he simply responds 204
he simply restated 123
he simply restates 95
he simply restored 67
he simply restores 70
he simply retained 61
he simply retorted 50
he simply retreated 102
he simply returned 681
he simply reversed 224
he simply reverses 161
he simply reverted 96
he simply reviewed 44
he simply scrawled 51
he simply selected 164
he simply shrugged 1909
he simply sketched 41
he simply snatched 64
he simply squeezed 73
he simply stressed 46
he simply stresses 56
he simply strolled 111
he simply stumbled 63
he simply suffered 184
he simply suggests 221
he simply supplied 78
he simply supplies 101
he simply supports 56
he simply supposed 40
he simply supposes 40
he simply switched 237
he simply switches 98
he simply threatened 84
he simply utilizes 40
he simply vanished 854
he simply vanishes 174
he simply wandered 461
he simply welcomed 41
he simply withdraws 144
he simply wondered 152
he simply worships 56
he sinned mortally 119
he sleeps anywhere 50
he sleeps fitfully 103
he sleeps outdoors 90
he sleeps securely 62
he sleeps upstairs 112
he sleeps wherever 64
he slowed abruptly 49
he slowed slightly 58
he slowly absorbed 127
he slowly accepted 81
he slowly acquired 204
he slowly acquires 88
he slowly adjusted 122
he slowly admitted 122
he slowly advanced 1183
he slowly advances 153
he slowly answered 565
he slowly ascended 955
he slowly awakened 109
he slowly buttoned 51
he slowly cantered 79
he slowly caressed 145
he slowly consumed 75
he slowly crouched 49
he slowly crumpled 269
he slowly declined 51
he slowly departed 56
he slowly descends 212
he slowly develops 104
he slowly dictated 80
he slowly directed 54
he slowly examined 166
he slowly expanded 56
he slowly explored 69
he slowly extended 624
he slowly fastened 104
he slowly finished 151
he slowly followed 775
he slowly improved 619
he slowly increased 216
he slowly inserted 138
he slowly loosened 110
he slowly massaged 84
he slowly mastered 89
he slowly meandered 94
he slowly mirrored 54
he slowly murmured 58
he slowly muttered 134
he slowly prepared 217
he slowly produced 67
he slowly recalled 45
he slowly recovers 231
he slowly refolded 58
he slowly regained 1025
he slowly rejoined 50
he slowly relapsed 56
he slowly remarked 86
he slowly replaced 296
he slowly retraced 410
he slowly retreated 502
he slowly returned 1225
he slowly reversed 43
he slowly reviewed 89
he slowly revolved 72
he slowly revolves 40
he slowly rummaged 45
he slowly shuffled 233
he slowly squeezed 194
he slowly strangled 335
he slowly stripped 207
he slowly strolled 177
he slowly subsided 43
he slowly surveyed 225
he slowly swiveled 116
he slowly traveled 61
he slowly unclosed 181
he slowly uncoiled 47
he slowly uncurled 45
he slowly unfolded 781
he slowly unlocked 120
he slowly unrolled 186
he slowly unzipped 123
he slowly vanished 118
he slowly wandered 119
he slowly withdraws 82
he smiled absently 98
he smiled agreeably 115
he smiled amicably 67
he smiled anxiously 53
he smiled appealingly 62
he smiled approval 75
he smiled benignly 773
he smiled bitterly 1086
he smiled boyishly 116
he smiled brightly 649
he smiled casually 65
he smiled charmingly 283
he smiled cheerily 82
he smiled cordially 146
he smiled craftily 99
he smiled curiously 93
he smiled directly 153
he smiled fleetingly 85
he smiled gloomily 51
he smiled guiltily 74
he smiled impishly 92
he smiled inwardly 924
he smiled joyfully 106
he smiled joyously 151
he smiled modestly 151
he smiled outright 47
he smiled placidly 54
he smiled politely 986
he smiled radiantly 148
he smiled ruefully 1649
he smiled secretly 123
he smiled serenely 348
he smiled shrewdly 65
he smiled silently 60
he smiled sleepily 111
he smiled slightly 2724
he smiled somewhat 346
he smiled straight 165
he smiled strangely 355
he smiled stupidly 97
he smiled suddenly 842
he smiled tearfully 85
he smiled tenderly 621
he smiled urbanely 44
he smiled vacantly 86
he smiled whenever 110
he smiled wickedly 550
he smiles applause 62
he smiles benignly 83
he smiles brightly 60
he smiles inwardly 48
he smiles politely 134
he smiles ruefully 67
he smiles slightly 168
he smoked enormous 47
he smoked furiously 78
he smoked placidly 164
he smoked silently 55
he sneaked upstairs 133
he sobbed bitterly 370
he sobbed brokenly 65
he sobbed outright 75
he sobbed piteously 47
he sobbed silently 59
he sobbed suddenly 50
he sobbed violently 97
he softly answered 152
he softly ascended 55
he softly caressed 106
he softly demanded 65
he softly detached 123
he softly followed 48
he softly inquired 101
he softly murmured 711
he softly muttered 97
he softly remarked 42
he softly returned 42
he softly whispers 60
he softly whistled 197
he solely depended 185
he solved problems 606
he solves problems 595
he solves questions 52
he sooner complies 48
he sooner consents 125
he sorely lamented 55
he sorely repented 237
he sought absolute 59
he sought actively 105
he sought admission 1324
he sought affection 42
he sought alliances 183
he sought american 339
he sought analysis 47
he sought anxiously 131
he sought approval 519
he sought artistic 47
he sought attention 120
he sought audience 197
he sought authority 260
he sought business 44
he sought communion 279
he sought complete 182
he sought concerning 42
he sought constant 53
he sought contacts 64
he sought converts 56
he sought counseling 518
he sought darkness 48
he sought definite 49
he sought direction 130
he sought directly 53
he sought distance 41
he sought diversion 291
he sought earnestly 564
he sought economic 135
he sought education 42
he sought emotional 50
he sought entrance 241
he sought equality 53
he sought evidence 272
he sought examples 64
he sought exemption 43
he sought financial 380
he sought frequent 59
he sought friendly 57
he sought guidance 676
he sought honestly 60
he sought immediate 152
he sought improved 57
he sought increased 97
he sought initiation 102
he sought isolation 70
he sought judgment 57
he sought literary 78
he sought margaret 45
he sought materials 92
he sought military 632
he sought occasions 176
he sought personal 387
he sought physical 55
he sought prestige 43
he sought pretexts 87
he sought promotion 165
he sought recourse 50
he sought recovery 248
he sought recreation 293
he sought recruits 79
he sought religious 185
he sought remained 47
he sought remedies 96
he sought required 60
he sought respecting 47
he sought salvation 472
he sought seclusion 727
he sought secretly 45
he sought security 375
he sought solitude 1491
he sought solutions 249
he sought specific 86
he sought subjects 68
he sought suitable 53
he sought therefore 197
he sought transfer 45
he sought treatment 2300
he sought unceasingly 59
he sought valiantly 43
he sought whenever 44
he sought wherever 56
he sounds convincing 140
he sounds somewhat 85
he sounds strangely 40
he sounds terrible 47
he sourly observed 56
he sourly remarked 46
he spends enormous 54
he spends entirely 86
he spends eternity 64
he spends fourteen 62
he spends hundreds 81
he spends lavishly 90
he spends saturday 59
he spends thousands 79
he spends weekends 113
he spends whatever 54
he spoken otherwise 43
he stamps uncommon 125
he standing straight 44
he stands abruptly 49
he stands absorbed 54
he stands accepted 65
he stands actually 50
he stands affected 277
he stands alongside 681
he stands appalled 61
he stands approved 109
he stands barefoot 52
he stands complete 64
he stands curiously 44
he stands defiantly 43
he stands degraded 84
he stands deprived 84
he stands detached 93
he stands directly 356
he stands enrolled 79
he stands entirely 430
he stands entitled 45
he stands foremost 896
he stands forsworn 87
he stands godfather 114
he stands helpless 436
he stands hesitating 110
he stands immobile 120
he stands impeached 120
he stands indebted 453
he stands indicted 3760
he stands innocent 43
he stands isolated 342
he stands obdurate 153
he stands opposite 638
he stands peerless 52
he stands pictured 149
he stands prepared 491
he stands recorded 107
he stands redeemed 498
he stands relative 130
he stands resolute 40
he stands securely 50
he stands sentinel 85
he stands separate 83
he stands shoulder 309
he stands sideways 150
he stands silently 189
he stands slightly 106
he stands solemnly 53
he stands solitary 131
he stands somewhat 782
he stands squarely 771
he stands steadfast 63
he stands straight 1006
he stands strangely 40
he stands stretching 54
he stands stripped 117
he stands suddenly 59
he stands underneath 43
he stands unshaken 70
he stared absently 326
he stared accusingly 50
he stared admiringly 42
he stared anxiously 199
he stared broodingly 160
he stared curiously 263
he stared defiantly 203
he stared directly 1469
he stared dismally 52
he stared downward 131
he stared earnestly 70
he stared fearfully 111
he stared fiercely 169
he stared furiously 58
he stared gloomily 326
he stared greedily 46
he stared intently 2024
he stared menacingly 92
he stared morosely 198
he stared placidly 78
he stared searchingly 66
he stared severely 56
he stared silently 752
he stared solemnly 175
he stared somberly 51
he stared somewhat 57
he stared stolidly 51
he stared straight 10671
he stared stupidly 356
he stared sullenly 140
he stared unblinking 243
he stared unseeingly 380
he stared vacantly 873
he stares directly 252
he stares gloomily 71
he stares intently 252
he stares straight 1007
he stares vacantly 149
he starts abruptly 54
he starts business 83
he starts collecting 145
he starts describing 118
he starts developing 116
he starts directly 41
he starts discussing 129
he starts exercising 54
he starts explaining 195
he starts forgetting 45
he starts homeward 104
he starts negotiating 45
he starts performing 85
he starts practice 89
he starts practicing 79
he starts questioning 165
he starts reflecting 42
he starts scratching 96
he starts scribbling 40
he starts straight 61
he starts struggling 52
he starts suddenly 82
he starts tomorrow 91
he starts treatment 97
he starts violently 76
he starts whispering 51
he stated abruptly 157
he stated bitterly 158
he stated candidly 211
he stated casually 127
he stated concerning 110
he stated defiantly 97
he stated directly 134
he stated earnestly 50
he stated fiercely 48
he stated formally 127
he stated hoarsely 46
he stated honestly 80
he stated modestly 73
he stated outright 95
he stated politely 54
he stated publicly 1612
he stated recently 171
he stated seriously 93
he stated solemnly 318
he stated somewhat 231
he stated suddenly 43
he states candidly 76
he states concerning 238
he states directly 202
he states forcibly 49
he states likewise 75
he states otherwise 66
he states outright 135
he states publicly 43
he states respecting 155
he states somewhat 93
he stayed anywhere 143
he stayed conscious 120
he stayed crouched 66
he stayed downtown 49
he stayed eighteen 88
he stayed entirely 42
he stayed fourteen 72
he stayed friendly 46
he stayed involved 165
he stayed outdoors 97
he stayed slightly 47
he stayed somewhat 133
he stayed straight 162
he stayed strictly 63
he stayed upstairs 332
he stayed whenever 107
he stayed wherever 53
he steamed straight 128
he steers directly 93
he steers straight 132
he sticks manfully 81
he sticks strictly 48
he stoops horribly 76
he stoops slightly 105
he strive lawfully 1136
he strode abruptly 115
he strode alongside 121
he strode backward 44
he strode casually 57
he strode directly 296
he strode fiercely 60
he strode forwards 123
he strode furiously 131
he strode homeward 105
he strode jauntily 100
he strode manfully 126
he strode savagely 65
he strode silently 167
he strode straight 1198
he strode sturdily 64
he strode suddenly 42
he strode upstairs 80
he strove anxiously 46
he strove ardently 64
he strove earnestly 594
he strove furiously 56
he strove honestly 62
he strove manfully 535
he strove mightily 658
he strove unceasingly 192
he strove valiantly 371
he strove zealously 83
he struck depended 44
he struck directly 409
he struck downward 65
he struck eastwards 136
he struck everyone 84
he struck fiercely 189
he struck furiously 141
he struck northward 182
he struck overland 48
he struck savagely 211
he struck southward 112
he struck southwest 43
he struck straight 867
he struck suddenly 236
he struck viciously 101
he struck violently 223
he struck westward 164
he subtly conveyed 42
he subtly suggests 176
he sucked furiously 93
he sucked greedily 141
he suffer meanwhile 119
he suffer philemon 52
he summon possible 200
he surely believed 376
he surely believes 123
he surely deserved 433
he surely deserves 579
he surely expected 224
he surely followed 43
he surely included 47
he surely intended 332
he surely received 97
he surely referred 41
he surely regarded 53
he surely suffered 51
he swayed backward 374
he swayed sideways 57
he swayed slightly 837
he swayed suddenly 58
he sweeps serenely 330
he talked agreeably 82
he talked baseball 176
he talked bitterly 121
he talked business 865
he talked candidly 86
he talked casually 175
he talked charmingly 40
he talked directly 459
he talked earnestly 589
he talked entirely 75
he talked fluently 452
he talked intently 54
he talked learnedly 94
he talked modestly 41
he talked nonsense 2099
he talked normally 52
he talked politely 49
he talked politics 1299
he talked publicly 115
he talked secretly 81
he talked sensibly 142
he talked seriously 553
he talked somewhat 100
he talked straight 501
he talked strangely 91
he talked unceasingly 194
he tapped politely 45
he tartly informed 40
he tartly observed 269
he tartly remarked 98
he tartly reminded 89
he tastes sweetest 84
he taught accounting 106
he taught advanced 273
he taught alongside 144
he taught american 865
he taught biblical 83
he taught business 311
he taught calculus 61
he taught ceramics 57
he taught children 484
he taught christian 296
he taught classics 448
he taught clinical 83
he taught computer 203
he taught concerning 481
he taught criminal 88
he taught directly 54
he taught district 186
he taught divinity 152
he taught dogmatic 111
he taught economic 119
he taught education 53
he taught elocution 109
he taught engineering 413
he taught everyone 176
he taught evolution 68
he taught freshman 191
he taught geography 683
he taught graduate 490
he taught humanity 42
he taught humility 56
he taught hundreds 165
he taught included 73
he taught japanese 133
he taught languages 399
he taught medicine 560
he taught medieval 133
he taught military 263
he taught morality 61
he taught numerous 69
he taught oriental 54
he taught otherwise 41
he taught pathology 121
he taught physical 289
he taught politics 78
he taught publicly 326
he taught religious 109
he taught respecting 80
he taught rhetoric 1295
he taught sanskrit 460
he taught seminars 65
he taught shorthand 48
he taught sociology 611
he taught students 659
he taught subjects 79
he taught thousands 115
he taught whatever 43
he teaches advanced 97
he teaches american 1096
he teaches business 132
he teaches children 193
he teaches computer 233
he teaches concerning 131
he teaches criminal 68
he teaches critical 43
he teaches cultural 44
he teaches definite 45
he teaches economic 51
he teaches graduate 1342
he teaches humanity 44
he teaches japanese 40
he teaches literary 49
he teaches medieval 104
he teaches military 41
he teaches morality 42
he teaches physical 58
he teaches respecting 50
he teaches rhetoric 85
he teaches seminars 57
he teaches sociology 148
he teaches students 164
he teaches twentieth 117
he teasingly presents 91
he tempts judgment 56
he termed american 103
he termed bacillus 135
he termed gigantic 129
he termed positive 46
he termed resinous 50
he tested children 44
he tested hundreds 52
he tested negative 196
he tested positive 1824
he thanked almighty 205
he thanked everyone 535
he thanked goodness 56
he thanked whatever 125
he thereby abandons 134
he thereby accepted 69
he thereby achieved 110
he thereby achieves 193
he thereby acquired 901
he thereby acquires 974
he thereby admitted 183
he thereby advanced 44
he thereby afforded 122
he thereby assisted 44
he thereby attained 98
he thereby attempts 49
he thereby attracts 50
he thereby concedes 71
he thereby condemns 44
he thereby confirms 64
he thereby consents 74
he thereby converts 79
he thereby declared 129
he thereby declares 220
he thereby departed 43
he thereby deprived 211
he thereby deprives 215
he thereby destroys 205
he thereby develops 48
he thereby displays 50
he thereby effected 46
he thereby elevates 62
he thereby endangers 92
he thereby enhances 47
he thereby excludes 83
he thereby expected 84
he thereby forfeits 463
he thereby imparted 46
he thereby increased 208
he thereby increases 519
he thereby incurred 541
he thereby inflicts 52
he thereby initiated 43
he thereby intended 329
he thereby involved 146
he thereby obtained 548
he thereby offended 145
he thereby performs 184
he thereby prepared 85
he thereby prepares 52
he thereby presents 41
he thereby prevents 152
he thereby procured 53
he thereby procures 242
he thereby produced 60
he thereby produces 98
he thereby promotes 50
he thereby proposed 76
he thereby provided 74
he thereby provides 123
he thereby provoked 153
he thereby ratified 51
he thereby ratifies 115
he thereby received 123
he thereby receives 364
he thereby redeemed 47
he thereby rejected 123
he thereby relieved 42
he thereby rendered 277
he thereby reserves 186
he thereby restored 47
he thereby retained 56
he thereby subjects 353
he thereby suffered 168
he thereby suggests 167
he thereby sustains 100
he thereby warrants 149
he therein declared 43
he therein declares 129
he therein performs 59
he thought abruptly 189
he thought absently 607
he thought absurdly 145
he thought abundant 75
he thought actually 99
he thought adequate 303
he thought admiringly 401
he thought adorable 52
he thought adultery 136
he thought affected 121
he thought afforded 104
he thought africans 56
he thought agreeable 126
he thought american 1464
he thought amounted 227
he thought anderson 117
he thought answered 60
he thought anxiously 649
he thought atrocious 40
he thought attached 61
he thought attention 42
he thought australia 106
he thought authentic 41
he thought authority 50
he thought baseball 157
he thought beautiful 574
he thought befitted 174
he thought benedict 99
he thought benjamin 46
he thought betrayed 64
he thought bismarck 59
he thought bitterly 11417
he thought bordered 49
he thought brilliant 239
he thought broodingly 53
he thought brutally 41
he thought buchanan 64
he thought business 157
he thought campbell 58
he thought canadians 46
he thought captured 52
he thought carnegie 40
he thought caroline 57
he thought casually 51
he thought catherine 69
he thought catholics 43
he thought children 368
he thought christian 380
he thought civility 49
he thought columbus 43
he thought combined 55
he thought compared 52
he thought concealed 43
he thought concerning 366
he thought conduced 261
he thought confined 44
he thought contrary 224
he thought conveyed 54
he thought convincing 135
he thought credible 67
he thought criminal 399
he thought critical 78
he thought cromwell 136
he thought curiously 71
he thought dangerous 904
he thought defiantly 239
he thought demanded 233
he thought depended 102
he thought deserved 2317
he thought destined 94
he thought differed 60
he thought directly 172
he thought discreet 47
he thought disloyal 60
he thought dismally 618
he thought disposed 49
he thought doggedly 54
he thought domestic 83
he thought doubtful 107
he thought drowsily 395
he thought earnestly 109
he thought economic 102
he thought education 220
he thought eligible 121
he thought elizabeth 192
he thought embodied 91
he thought entirely 337
he thought entitled 285
he thought enviously 274
he thought equality 43
he thought erroneous 223
he thought essential 2187
he thought europeans 52
he thought everyone 2010
he thought evolution 68
he thought exceeded 48
he thought exercise 40
he thought extended 67
he thought exultingly 47
he thought faulkner 54
he thought fearfully 222
he thought fiercely 816
he thought finished 55
he thought fleetingly 634
he thought followed 90
he thought football 55
he thought franklin 143
he thought friendly 69
he thought furiously 1132
he thought gertrude 45
he thought gloomily 1184
he thought governed 64
he thought governor 109
he thought greedily 64
he thought groggily 196
he thought grudgingly 158
he thought grumpily 138
he thought guiltily 484
he thought hamilton 187
he thought handsome 51
he thought happened 479
he thought harrison 80
he thought hawthorne 97
he thought hercules 64
he thought heretics 44
he thought hindered 183
he thought honestly 116
he thought hopeless 42
he thought humanity 48
he thought humiliating 79
he thought idleness 118
he thought immediate 72
he thought imminent 72
he thought improper 339
he thought improved 68
he thought impunity 46
he thought included 92
he thought increased 52
he thought inherent 113
he thought inimical 101
he thought initially 124
he thought injurious 340
he thought innocent 205
he thought insanely 43
he thought inspired 65
he thought intended 42
he thought intently 139
he thought interest 103
he thought involved 258
he thought inwardly 121
he thought japanese 130
he thought jealously 87
he thought jennifer 61
he thought johnston 77
he thought joyfully 294
he thought joyously 97
he thought judicious 114
he thought languidly 46
he thought lawrence 141
he thought likewise 181
he thought literary 49
he thought macarthur 83
he thought margaret 120
he thought marshall 129
he thought mattered 181
he thought military 295
he thought mistaken 139
he thought mitchell 105
he thought moderate 49
he thought modestly 55
he thought monarchy 51
he thought monsieur 107
he thought morbidly 104
he thought morosely 708
he thought needless 44
he thought nicholas 69
he thought occupied 40
he thought occurred 153
he thought officers 82
he thought omissions 88
he thought ordinary 119
he thought original 52
he thought otherwise 3307
he thought patients 43
he thought perilous 63
he thought personal 165
he thought physical 92
he thought pleasures 134
he thought politics 178
he thought positive 61
he thought possible 3504
he thought possibly 550
he thought probable 457
he thought probably 899
he thought produced 85
he thought profound 84
he thought progress 78
he thought promised 193
he thought promoted 79
he thought properly 112
he thought property 42
he thought provided 226
he thought provision 40
he thought prudence 78
he thought questions 41
he thought randomly 45
he thought referred 75
he thought relations 44
he thought relevant 410
he thought religious 132
he thought remained 114
he thought rendered 111
he thought required 647
he thought reserved 45
he thought respecting 71
he thought resulted 199
he thought reynolds 69
he thought robinson 83
he thought ruefully 3956
he thought salutary 46
he thought salvation 51
he thought savagely 2107
he thought scarcely 123
he thought scotland 144
he thought secession 82
he thought secretly 121
he thought sensible 51
he thought seriously 3548
he thought shameful 41
he thought sheridan 140
he thought shrewdly 87
he thought silently 755
he thought sleepily 462
he thought slightly 168
he thought socialism 89
he thought sociology 43
he thought socrates 64
he thought soldiers 70
he thought solemnly 92
he thought somberly 145
he thought somebody 1171
he thought somewhat 1306
he thought specially 93
he thought straight 312
he thought strangely 68
he thought strangers 125
he thought strictly 83
he thought students 205
he thought stupidly 151
he thought subjects 56
he thought suddenly 6104
he thought suitable 2930
he thought sullenly 196
he thought sullivan 42
he thought tenderly 421
he thought tennyson 129
he thought therefore 358
he thought thereupon 42
he thought threatened 333
he thought tomorrow 47
he thought unbecoming 181
he thought uncalled 48
he thought underlay 77
he thought unfairly 74
he thought unjustly 285
he thought unkindly 80
he thought unlawful 88
he thought unlikely 499
he thought urgently 93
he thought valuable 437
he thought viciously 395
he thought violently 76
he thought virginian 51
he thought virtuous 71
he thought washington 494
he thought wellington 66
he thought whatever 256
he thought whenever 70
he thought wickedly 101
he thought worthless 80
he through eternity 49
he tilted backward 49
he tilted sideways 60
he tipped backward 52
he tiptoed silently 47
he tiptoed upstairs 74
he toiled footsore 40
he toiled manfully 97
he toiled mightily 57
he toiled terribly 67
he toiled unceasingly 250
he tossed casually 42
he tossed fitfully 81
he tossed handfuls 49
he toured american 109
he toured australia 466
he toured scotland 148
he traced directly 148
he traced historic 111
he traced patterns 87
he traces directly 68
he traces minutely 49
he traded directly 48
he trades secretly 52
he travel westward 64
he treated american 54
he treated biography 68
he treated catherine 56
he treated children 185
he treated directly 47
he treated everyone 1443
he treated hundreds 41
he treated ingeniously 47
he treated literary 41
he treated numerous 45
he treated patients 730
he treated physical 45
he treated politics 106
he treated problems 67
he treated questions 121
he treated religious 151
he treated secretly 80
he treated seriously 70
he treated soldiers 155
he treated somewhat 139
he treated strangers 49
he treated students 92
he treated subjects 150
he treated thousands 56
he treated washington 42
he treated whatever 68
he trusts entirely 173
he trusts everyone 48
he tugged furiously 41
he tugged violently 57
he turned abruptly 10667
he turned accusingly 69
he turned american 43
he turned anxiously 217
he turned apostate 215
he turned appealingly 139
he turned attention 419
he turned backward 136
he turned bitterly 185
he turned brightly 46
he turned casually 214
he turned childish 46
he turned christian 1544
he turned clumsily 47
he turned composer 43
he turned cottager 50
he turned courtier 53
he turned curiously 54
he turned defiantly 97
he turned democrat 59
he turned directly 1616
he turned director 57
he turned doggedly 54
he turned downhill 180
he turned downtown 44
he turned downward 44
he turned downwind 129
he turned earnestly 139
he turned eastwards 719
he turned eighteen 3388
he turned entirely 226
he turned everyone 95
he turned evidence 55
he turned fearfully 60
he turned fiercely 1244
he turned fourteen 829
he turned friendly 40
he turned furiously 544
he turned gloomily 86
he turned guiltily 44
he turned historian 57
he turned homeward 3565
he turned informer 835
he turned joyfully 51
he turned languidly 70
he turned laughingly 93
he turned menacingly 47
he turned merchant 87
he turned methodist 48
he turned nineteen 457
he turned northward 1806
he turned northwest 495
he turned novelist 131
he turned outwards 53
he turned parallel 46
he turned partially 139
he turned perforce 57
he turned politely 152
he turned producer 97
he turned promptly 97
he turned questioning 62
he turned reformer 64
he turned religious 112
he turned renegade 258
he turned royalist 96
he turned satirist 40
he turned savagely 693
he turned sculptor 98
he turned seriously 613
he turned severely 58
he turned sideways 3415
he turned sidewise 156
he turned silently 388
he turned slightly 2823
he turned socialist 41
he turned solemnly 169
he turned somewhat 422
he turned southward 2009
he turned southwest 226
he turned specially 55
he turned squarely 338
he turned startled 42
he turned straight 1030
he turned suddenly 9595
he turned sullenly 159
he turned therefore 90
he turned viciously 97
he turned violently 465
he turned westward 1798
he turned whenever 56
he turned wherever 51
he unbent slightly 40
he united business 46
he united firmness 67
he united military 48
he united profound 52
he united uncommon 66
he upheld american 40
he upheld authority 43
he utters associate 40
he utters discards 150
he vainly attempts 635
he vainly believed 97
he vainly besieged 42
he vainly besought 168
he vainly contends 176
he vainly demanded 110
he vainly endeavors 114
he vainly entreated 73
he vainly expected 240
he vainly imagined 849
he vainly imagines 659
he vainly implored 104
he vainly presumed 56
he vainly proposed 64
he vainly supposed 295
he vainly supposes 57
he valued education 182
he valued literary 53
he valued personal 81
he valued tradition 43
he values education 48
he varied somewhat 61
he vastly enlarged 137
he vastly excelled 50
he vastly expanded 159
he vastly extended 296
he vastly improved 597
he vastly increased 333
he veered slightly 125
he veered suddenly 121
he verily believed 6349
he verily believes 5199
he verily supposed 52
he viewed american 156
he viewed economic 64
he viewed education 177
he viewed military 50
he viewed physical 50
he viewed politics 175
he viewed questions 48
he viewed religious 77
he viewed socialism 46
he visits annually 54
he visits florence 50
he visits patients 63
he visits villages 60
he visits washington 122
he voiced approval 92
he voiced concerns 98
he voiced misgivings 56
he wailed piteously 144
he waited anxiously 2399
he waited breathless 86
he waited diligent 95
he waited eighteen 59
he waited fearfully 52
he waited fourteen 94
he waited politely 235
he waited silently 595
he waited somewhat 57
he waited therefore 82
he walked abruptly 204
he walked absently 47
he walked alongside 3230
he walked anxiously 40
he walked anywhere 116
he walked backward 2603
he walked barefoot 3734
he walked casually 690
he walked clumsily 140
he walked directly 2653
he walked doggedly 59
he walked downhill 355
he walked downtown 818
he walked eighteen 268
he walked forwards 264
he walked fourteen 83
he walked furiously 73
he walked gloomily 140
he walked homeward 2837
he walked hundreds 91
he walked jauntily 417
he walked languidly 55
he walked manfully 52
he walked menacingly 49
he walked normally 177
he walked northward 158
he walked offstage 412
he walked outdoors 144
he walked overland 101
he walked parallel 69
he walked placidly 40
he walked promptly 49
he walked reminded 49
he walked sedately 218
he walked serenely 121
he walked shoulder 99
he walked sideways 227
he walked silently 1345
he walked sleepily 178
he walked slightly 184
he walked solemnly 384
he walked solitary 54
he walked somewhat 256
he walked southward 71
he walked stealthily 230
he walked stolidly 57
he walked straight 22206
he walked sturdily 79
he walked suddenly 96
he walked sullenly 140
he walked thousands 54
he walked underneath 147
he walked unerringly 46
he walked unevenly 51
he walked unharmed 118
he walked upstairs 2625
he walked westward 168
he walked woodenly 43
he wander homeless 87
he wanted absolute 293
he wanted accurate 52
he wanted actually 54
he wanted adequate 74
