tack and nineteen year 46
time has sufficed for 55
time has summoned his 41
time has supplied far 53
time hath afforded for 43
time her appetite was 47
time her attention was 253
time her attitude was 60
time her children are 103
time her children had 63
time her companion was 103
time her condition had 81
time her condition was 181
time her daughter and 56
time her daughter had 260
time her daughter was 523
time her education was 74
time her ladyship had 44
time her laughter was 120
time her officers and 47
time her patience was 55
time her portrait was 41
time her presence was 55
time her progress was 71
time her recovery was 131
time her relations with 137
time her response was 118
time his activity was 169
time his affection for 70
time his appetite was 130
time his approach was 94
time his attention had 284
time his attention has 98
time his attention was 2375
time his attitude had 61
time his attitude was 147
time his audience was 96
time his authority had 41
time his authority was 186
time his business had 98
time his business has 54
time his business was 452
time his campaign was 48
time his capacity for 237
time his charters and 55
time his children and 109
time his children are 133
time his children had 306
time his companion had 70
time his companion was 139
time his condition and 56
time his condition had 67
time his condition was 727
time his contempt for 123
time his contract was 75
time his contract with 58
time his curiosity was 103
time his daughter and 68
time his daughter had 226
time his daughter was 446
time his education had 87
time his education was 538
time his emphasis was 44
time his employer had 50
time his enthusiasm for 329
time his enthusiasm had 52
time his enthusiasm was 69
time his eyesight had 45
time his eyesight was 69
time his grandson was 42
time his highness was 43
time his identity was 59
time his intention not 69
time his intention was 168
time his interest and 44
time his interest had 81
time his interest was 239
time his intimacy with 85
time his judgment was 88
time his laughter was 96
time his lordship had 171
time his lordship has 104
time his lordship was 544
time his ministry was 84
time his mistress and 59
time his nightcap and 41
time his obsession with 42
time his opponent was 217
time his pamphlet was 56
time his patience and 66
time his patience was 144
time his personal and 41
time his physical and 51
time his portrait was 276
time his practice had 48
time his practice was 98
time his presence had 53
time his presence was 483
time his progress was 204
time his promotion was 94
time his property was 141
time his proposal for 41
time his proposal was 122
time his reception was 74
time his recovery was 337
time his regiment was 267
time his relations with 1157
time his response was 176
time his seclusion was 62
time his sentence was 145
time his serenity was 86
time his services are 150
time his situation was 258
time his squadron was 45
time his strategy was 43
time his sufferings are 44
time his suitcase was 49
time his symptoms had 50
time how beautiful she 131
time ill prepared for 40
time ill provided with 68
time its authority was 87
time its capacity for 86
time its contents are 172
time its greatness was 73
time its presence was 196
time its progress has 100
time its progress was 164
time its property and 78
time its relations with 55
time its services are 103
time lag accounts for 43
time lag compared with 53
time lag increases with 54
time lag required for 467
time lag suggests that 128
time long compared with 1125
time may approach them 106
time may coincide with 49
time may conflict with 75
time may indicate that 808
time mba students who 41
time men believed that 225
time new products are 40
time nor accident can 85
time nor aptitude for 76
time nor attention for 114
time nor capacity for 181
time nor distance can 794
time nor distance had 174
time nor distance has 147
time nor distance nor 92
time nor eternity can 200
time nor interest for 173
time nor materials for 51
time nor patience for 577
time not attended with 43
time not everyone was 49
time not forgetting that 174
time not imitable for 72
time not occupied with 161
time not perceive them 52
time not permitting any 56
time not provided for 80
time not required for 273
time not underfed nor 56
time not unlikely that 102
time now remained for 67
time now required for 252
time off whenever she 42
time off whenever they 110
time off whenever you 74
time one combines and 48
time one observes that 109
time one suspects that 158
time our attention has 177
time our attention was 551
time our business was 42
time our children and 40
time our children are 392
time our children had 43
time our curiosity was 156
time our daughter was 170
time our explorer was 40
time our latitude was 77
time our progress was 97
time our regiment had 72
time our regiment was 127
time our relations had 42
time our relations with 312
time our republic was 42
time our situation was 72
time per customer and 52
time per iteration and 211
time per iteration for 323
time per iteration was 143
time per operation for 61
time ran parallel with 72
time raw materials and 112
time raw materials are 154
time real children and 54
time see children going 43
time she accepted her 72
time she accepted him 63
time she accepted his 93
time she accepted that 145
time she achieved her 46
time she acquired her 58
time she actually did 66
time she actually got 62
time she actually had 108
time she actually saw 97
time she admitted she 66
time she admitted that 550
time she answered and 40
time she answered him 161
time she answered that 48
time she answered with 70
time she attained her 51
time she attended her 57
time she believed her 49
time she believed him 158
time she believed she 222
time she believed that 1194
time she believes she 54
time she believes that 187
time she clenched her 113
time she concealed her 50
time she declared her 101
time she declared she 43
time she declared that 468
time she declares that 61
time she demanded that 213
time she departed for 61
time she departed this 42
time she departed with 55
time she directed her 118
time she divorced her 41
time she executed her 123
time she expected her 44
time she expected him 74
time she extended her 121
time she faltered and 40
time she finished all 59
time she finished and 148
time she finished eating 86
time she finished her 1504
time she finished one 57
time she finished she 169
time she finished that 106
time she finished this 84
time she finished with 653
time she finishes her 113
time she followed her 86
time she followed him 208
time she imagined her 284
time she imagined him 41
time she imagined she 107
time she imagined that 336
time she impelled her 40
time she increased her 159
time she informed her 101
time she informed him 96
time she informed them 66
time she insisted she 46
time she insisted that 645
time she insulted his 131
time she launched her 42
time she listened and 43
time she listened for 44
time she listened with 97
time she mentioned her 250
time she mentioned him 102
time she mentioned his 114
time she mentioned that 217
time she mentioned this 42
time she mentioned you 56
time she murmured with 54
time she observed him 43
time she observed that 222
time she obtained her 56
time she overcame her 49
time she prepared for 77
time she prepared her 55
time she presents for 72
time she presents her 48
time she probably had 51
time she probably was 42
time she produced her 61
time she proposed that 41
time she reappeared with 57
time she recalled her 73
time she recalled how 55
time she recalled that 128
time she received her 561
time she received him 132
time she received his 76
time she received one 179
time she received them 72
time she received this 132
time she received two 103
time she receives her 188
time she recorded her 45
time she reformed her 52
time she regained her 348
time she regarded him 43
time she regarded with 57
time she remained thus 56
time she remained with 178
time she remarked that 147
time she reminded him 114
time she reported for 40
time she reported her 52
time she reported that 466
time she required them 62
time she retained her 59
time she returned and 217
time she returned for 94
time she returned her 91
time she returned his 119
time she returned she 299
time she returned with 1043
time she scarcely saw 70
time she scrubbed and 58
time she showered and 74
time she squeezed his 48
time she stumbled and 40
time she suggests that 151
time she supposed she 48
time she supposed that 68
time she traveled with 94
time she vanished out 46
time she ventured out 413
time she wondered how 327
time she wondered who 45
time she wondered why 329
time sir lancelot had 41
time than children who 72
time than expected and 186
time than expected for 61
time than formerly for 49
time than patients who 55
time than patients with 97
time than probably any 41
time than provided for 50
time than required for 324
time than students who 103
time than subjects who 48
time that accorded with 50
time that accounts for 430
time that american and 129
time that attempts are 79
time that attention has 93
time that attention was 579
time that augustus was 51
time that australia had 72
time that australia was 94
time that beautiful and 78
time that beethoven was 115
time that benefits are 107
time that benefits can 45
time that benjamin was 43
time that bismarck had 43
time that bismarck was 98
time that breakfast was 93
time that buddhism was 173
time that burgoyne was 46
time that business and 51
time that business was 165
time that campbell was 44
time that catherine had 63
time that catherine was 77
time that cavalier saw 72
time that children and 152
time that children are 2014
time that children can 138
time that children had 82
time that children may 64
time that children who 73
time that children with 106
time that christian men 43
time that citizens are 47
time that colleges and 49
time that columbus had 44
time that columbus set 60
time that columbus was 311
time that contract was 68
time that coronado was 87
time that crawford was 41
time that cromwell had 104
time that cromwell was 119
time that cultures are 41
time that darkened all 72
time that decisions are 113
time that diagnoses are 176
time that document was 153
time that dolphins and 77
time that durkheim was 101
time that economic and 79
time that education has 43
time that education was 281
time that einstein was 130
time that elizabeth and 59
time that elizabeth had 161
time that elizabeth was 242
time that europeans had 259
time that everyone can 98
time that everyone had 126
time that everyone has 63
time that everyone was 222
time that everyone who 114
time that evidence was 70
time that exercise was 110
time that families are 53
time that florence had 62
time that florence was 85
time that followed his 80
time that followed that 126
time that followed was 306
time that formerly was 42
time that franklin had 64
time that franklin was 166
time that garrison was 45
time that gertrude had 46
time that hamilton had 75
time that hamilton was 166
time that hannibal was 131
time that happened all 57
time that happened she 83
time that happened they 47
time that happened was 412
time that hawthorne was 57
time that humanity has 92
time that husbands and 69
time that includes all 68
time that includes both 82
time that increases with 183
time that industry has 54
time that industry was 102
time that inflation was 74
time that innocent iii 40
time that interest was 115
time that isabella had 71
time that judgment was 116
time that lawrence had 76
time that lawrence was 108
time that louisiana was 73
time that macarthur was 43
time that machines are 84
time that magellan was 59
time that managers and 56
time that margaret and 51
time that margaret had 82
time that margaret was 58
time that marshall and 40
time that marshall was 87
time that materials are 87
time that melville was 58
time that michigan was 67
time that missouri was 64
time that mitchell was 47
time that muhammad was 46
time that pakistan had 50
time that pakistan was 65
time that patients are 202
time that patients can 44
time that patients who 52
time that patients with 237
time that payments are 75
time that pericles was 76
time that politics and 64
time that portugal was 78
time that preceded his 57
time that precedes and 52
time that precedes them 44
time that pressure was 121
time that produced them 129
time that products are 41
time that progress has 90
time that progress was 43
time that property was 64
time that provision was 94
time that questions are 45
time that relations with 64
time that remained for 273
time that remained was 90
time that robinson was 45
time that scholars and 48
time that scotland was 75
time that seleucus was 60
time that sentence was 61
time that separate them 47
time that services are 130
time that sherwood was 59
time that socialism was 49
time that somebody did 153
time that somebody got 40
time that somebody had 138
time that somebody has 93
time that somebody was 115
time that standard oil 62
time that students and 121
time that students are 744
time that students can 105
time that students had 113
time that students with 47
time that subjects are 71
time that suffices for 48
time that sullivan was 55
time that symptoms are 66
time that tennyson was 61
time that treatment was 102
time that vehicles are 55
time that voltaire was 84
time that washington and 172
time that washington had 183
time that washington was 480
time that wellington was 83
time that whatever they 82
time then required for 91
time they accepted that 101
time they acquired that 115
time they acquired this 40
time they actually are 53
time they actually did 131
time they actually get 47
time they actually got 113
time they actually had 111
time they admitted that 436
time they advanced far 40
time they advanced with 62
time they affirmed that 95
time they arrested him 141
time they asserted that 235
time they attacked and 87
time they authorize his 68
time they believed that 1624
time they believed they 186
time they captured him 55
time they collided with 53
time they competed with 43
time they complain that 89
time they complete this 50
time they complied with 65
time they conceded that 97
time they conclude that 100
time they consider that 192
time they continue with 40
time they declared that 856
time they declared they 62
time they declared war 44
time they demanded that 545
time they departed for 68
time they detained him 57
time they directed that 119
time they disagree with 89
time they disappear and 49
time they discover that 495
time they discover they 47
time they expected him 61
time they expected that 124
time they finished and 118
time they finished eating 452
time they finished one 41
time they finished they 77
time they finished with 327
time they followed him 206
time they graduate and 47
time they graduate they 82
time they happened and 52
time they imagined that 59
time they indicate that 393
time they informed him 93
time they insisted that 1115
time they interact with 392
time they invested with 44
time they maintain that 401
time they mentioned that 41
time they observed that 296
time they occurred and 403
time they occurred they 169
time they overtook him 51
time they perceive that 40
time they prepared for 157
time they probably did 106
time they probably had 107
time they proposed that 168
time they provided for 74
time they provided him 43
time they received and 42
time they received him 65
time they received his 43
time they received them 142
time they received this 84
time they regarded him 49
time they remained thus 95
time they remained with 96
time they reported for 46
time they reported that 476
time they reported they 40
time they required for 53
time they resolved not 58
time they resolved that 83
time they returned and 311
time they returned for 121
time they returned she 44
time they returned they 138
time they returned with 1615
time they stressed that 156
time they supposed that 147
time they ventured out 316
time they wondered why 59
time this activity has 46
time this activity was 108
time this analysis was 356
time this approach has 125
time this approach was 167
time this argument was 125
time this assertion was 71
time this attitude was 116
time this authority was 45
time this beautiful and 71
time this biography was 48
time this blockade was 196
time this business has 55
time this business was 146
time this campaign was 84
time this ceremony was 177
time this condition can 48
time this condition has 57
time this condition was 197
time this conflict was 42
time this contract was 455
time this deponent was 124
time this dispatch was 73
time this district was 115
time this diversion was 50
time this doctrine has 54
time this doctrine was 192
time this document was 521
time this editorial was 65
time this estimate was 288
time this evidence was 105
time this exercise was 60
time this formation was 47
time this fortress was 42
time this happened and 190
time this happened his 43
time this happened she 296
time this happened that 124
time this happened they 110
time this happened was 1332
time this incident was 115
time this industry has 69
time this industry was 74
time this interest can 63
time this judgment was 91
time this locality was 46
time this maneuver was 48
time this monument was 61
time this movement has 65
time this movement was 255
time this nonsense was 48
time this objection was 41
time this occurred she 46
time this occurred was 402
time this operation has 43
time this operation was 231
time this organism was 41
time this pamphlet was 152
time this portrait was 352
time this postcard was 89
time this powerful key 86
time this practice had 62
time this practice has 114
time this practice was 397
time this proceeding was 107
time this property was 214
time this prophecy was 256
time this proposal was 299
time this province was 63
time this provision was 229
time this purchase was 45
time this regiment was 55
time this sentence was 134
time this situation had 67
time this situation has 119
time this situation may 65
time this situation was 145
time this specimen was 42
time this strategy was 52
time this struggle was 62
time this telegram was 66
time this tendency was 95
time this textbook was 53
time this tradition was 55
time this treatment was 93
time thus afforded him 130
time thus afforded them 179
time thus includes both 85
time thus occupied was 118
time too dangerous for 47
time too delicate and 41
time two distinct and 49
time two separate and 80
time use emphasis and 68
time was abridged for 45
time was absolute and 52
time was absorbed with 86
time was abundant and 40
time was achieved one 52
time was achieved with 62
time was actually being 49
time was adequate for 96
time was adjusted for 59
time was afforded for 587
time was afforded him 95
time was afforded them 82
time was allotted for 845
time was allotted them 55
time was arrested and 53
time was arrested for 60
time was assigned for 117
time was attacked with 42
time was attended with 246
time was burdened with 40
time was captured and 53
time was circular and 40
time was combined with 154
time was compared with 283
time was completing his 86
time was computed for 130
time was confined for 43
time was confused with 92
time was conscious that 110
time was constant and 58
time was constant for 53
time was consumed and 105
time was consumed than 68
time was consumed that 115
time was consumed with 609
time was continuing his 55
time was credited with 150
time was critical and 172
time was critical for 106
time was cyclical and 67
time was decreased and 54
time was demanded for 75
time was designed for 98
time was destined for 54
time was directed not 52
time was discussing his 72
time was employed and 60
time was employed for 141
time was employed with 51
time was encamped near 54
time was engrossed with 130
time was enlarged for 70
time was enormous and 61
time was entirely due 60
time was entirely too 50
time was equipped with 121
time was essential for 209
time was evidence that 42
time was examined and 49
time was exchanged for 55
time was extended and 125
time was extended for 213
time was finished and 57
time was followed with 70
time was friendly with 63
time was imminent and 43
time was improper for 57
time was increased and 139
time was increased for 48
time was increased with 63
time was infected with 49
time was infested with 145
time was informed that 447
time was intended for 105
time was invested with 133
time was involved with 300
time was mentioned for 55
time was minister for 78
time was mistaken for 93
time was negotiating with 77
time was notorious for 107
time was observed and 96
time was observed for 379
time was observed with 172
time was obsessed with 106
time was obtained for 249
time was obtained using 42
time was obtained with 86
time was obviously not 178
time was occupied and 89
time was occupied for 95
time was occupied with 3416
time was otherwise not 40
time was otherwise than 43
time was overripe for 83
time was permeated with 59
time was portioned out 61
time was pregnant with 204
time was prepared for 126
time was probably due 268
time was probably not 581
time was probably one 88
time was probably that 260
time was probably too 100
time was prolonged and 257
time was proposed for 67
time was provided for 842
time was provided with 149
time was punished with 61
time was received with 238
time was recorded and 229
time was recorded for 381
time was recorded with 112
time was regarded with 131
time was renowned for 62
time was replaced with 70
time was reported for 77
time was repulsed with 46
time was required and 149
time was required ere 96
time was required for 6791
time was required than 177
time was required with 51
time was reserved for 841
time was rewarded with 154
time was selected for 225
time was selected with 46
time was seriously ill 169
time was shattering but 40
time was shortest for 52
time was situated near 55
time was struggling for 64
time was struggling with 128
time was suffrage for 43
time was suitable for 318
time was supplied with 68
time was therefore not 116
time was threatened with 200
time was troubled with 104
time was unsuited for 64
time was utilized for 121
time was valuable and 275
time who believed that 712
time who declared that 49
time with accuracy and 66
time with attention and 63
time with buffoons and 66
time with calmness and 40
time with caroline and 64
time with children and 2454
time with children are 122
time with children can 155
time with children for 107
time with children has 106
time with children his 40
time with children may 71
time with children than 486
time with children that 59
time with children was 167
time with children who 369
time with children with 144
time with conscious zeal 44
time with curiosity and 43
time with economic and 112
time with efficacy and 113
time with elizabeth and 114
time with enthusiasm and 45
time with enthusiasm for 40
time with eternity and 115
time with families and 148
time with firmness and 53
time with forfeits and 49
time with heretics and 65
time with humility and 53
time with infinite zeal 63
time with interest and 135
time with kindness and 55
time with laughter and 104
time with lawrence and 46
time with margaret and 63
time with patience and 184
time with patients and 1578
time with patients than 540
time with patients was 42
time with patients who 354
time with politics and 45
time with practice and 86
time with precision and 100
time with provision for 52
time with prudence and 111
time with questions and 263
time with questions that 219
time with relative ease 281
time with requests for 58
time with sandoval and 58
time with scarcely any 171
time with soldiers and 227
time with somebody who 147
time with students and 823
time with students than 114
time with students who 699
time with surprise and 67
time with whatever was 61
time with yourself and 380
time you accepted that 172
time you actually are 50
time you actually did 59
time you actually get 165
time you actually got 41
time you actually had 44
time you actually read 75
time you actually saw 232
time you actually see 46
time you actually use 118
time you admitted that 167
time you admitted you 85
time you allocate for 67
time you allotted for 44
time you approach him 84
time you believed that 106
time you complete one 90
time you complete this 1010
time you conclude that 43
time you consider that 106
time you converse with 68
time you disagree with 158
time you discover that 631
time you discover you 103
time you estimate you 44
time you examined him 103
time you exercise you 40
time you finished with 61
time you finished you 134
time you graduate you 82
time you imagined you 42
time you interact with 627
time you meditate you 53
time you mentioned her 40
time you mentioned him 65
time you mentioned that 250
time you negotiate with 53
time you perceive that 153
time you possibly can 98
time you practice this 236
time you received this 79
time you register for 146
time you remember being 96
time you remember that 169
time you remember you 40
time you struggle with 55
time you yourself are 52
timing and delivery are 48
timing and precision that 63
timing and rationale for 44
timing and sequence are 129
timing and sequence for 150
timing and sequencing are 75
timing and sequencing for 49
timing and strategy for 60
timing was critical and 43
timing was critical for 83
timing was probably not 50
timing was slightly off 206
tinged with affection and 80
tinged with brownish and 74
tinged with brownish red 112
tinged with contempt and 82
tinged with contempt for 156
tinged with cynicism and 94
tinged with greenish and 60
tinged with lavender and 42
tinged with nostalgia and 169
tinged with nostalgia for 380
tinged with politics and 44
tinged with purplish red 86
tinged with religious and 70
tinged with suspicion and 141
tingling and numbness and 142
tingling and numbness are 159
tingling and numbness may 68
tingling and numbness that 47
tiny and beautiful and 40
tiny and delicate and 112
tiny and delicate that 67
tiny and helpless and 111
tiny and meaningless and 51
tiny and wrinkled and 41
tiny ice crystals and 57
tiny ice crystals are 62
tiny ice crystals that 385
tiny toy squirrel out 46
tips and examples for 82
tips and insights that 119
tips and pointers for 79
tips and pointers that 53
tips and solutions for 72
tips are designed for 62
tips are provided for 133
tips are provided with 70
tips are required for 40
tips are suitable for 44
tips for children and 58
tips for developing and 57
tips for organizing and 74
tips for preventing and 46
tips for students and 43
tips for students who 45
tire had traveled far 44
tire our patience than 163
tire that actually had 48
tofu and sprinkle with 41
toil and conflict and 53
toil and drudgery and 165
toil and drudgery for 52
toil and drudgery that 59
toil and enriched with 110
toil and exposure had 277
toil and famished for 83
toil and hardship and 573
toil and hardship are 67
toil and hardship for 144
toil and hardship had 95
toil and hardship that 272
toil and hardship they 44
toil and hardship was 50
toil and hardship with 83
toil and patience and 144
toil and privation and 206
toil and privation for 47
toil and privation had 87
toil and privation that 41
toil and ridicule and 106
toil and sickness and 75
toil and struggle and 1172
toil and struggle are 142
toil and struggle for 668
toil and struggle had 51
toil and struggle that 123
toil and struggle with 308
toil and weariness and 298
toil and weariness sit 91
toil and weariness that 53
toil was rewarded and 57
told all subjects that 94
told and believed that 1046
told and believed was 60
told and believes that 66
told and received with 113
told and returned with 40
told bob woodward that 62
told don fernando that 54
told for instance that 542
told her abruptly that 223
told her attorney that 293
told her audience how 53
told her audience she 48
told her audience that 1840
told her bitterly that 78
told her brutally that 151
told her candidly that 287
told her casually that 207
told her children and 200
told her children how 126
told her children not 143
told her children she 183
told her children that 2742
told her children they 84
told her colleague that 41
told her companion that 714
told her concerning her 67
told her daughter all 69
told her daughter and 146
told her daughter had 47
told her daughter how 193
told her daughter not 199
told her daughter she 582
told her daughter that 6556
told her daughter they 43
told her daughter this 53
told her daughter was 53
told her daughter who 59
told her daughter with 89
told her directly that 459
told her director that 95
told her earnestly that 44
told her employer she 67
told her employer that 580
told her everyone was 97
told her grandson that 296
told her honestly that 250
told her joyfully that 89
told her ladyship how 48
told her ladyship that 423
told her landlady she 43
told her landlady that 223
told her laughingly that 192
told her likewise all 48
told her minister that 66
told her mistress all 57
told her mistress she 138
told her mistress that 1707
told her neighbor that 125
told her outright that 515
told her physician that 491
told her politely but 64
told her politely that 438
told her recently that 347
told her roommate she 81
told her roommate that 122
told her secretly that 97
told her seriously that 143
told her servants that 154
told her severely that 111
told her solemnly that 221
told her straight off 59
told her straight out 1862
told her straight that 205
told her students she 55
told her students that 1256
told her students they 57
told her subjects that 82
told her suddenly that 90
told her superiors that 64
told her terrible things 56
told her therapist she 81
told her therapist that 1320
told her visitors that 207
told her whatever she 138
told her whenever she 104
told him abruptly that 143
told him bitterly that 130
told him breakfast was 102
told him brutally that 211
told him candidly that 1286
told him casually that 534
told him concerning her 86
told him concerning his 174
told him directly that 983
told him earnestly that 123
told him everyone had 44
told him everyone was 128
told him fiercely that 106
told him forcibly that 45
told him gloomily that 47
told him honestly and 43
told him honestly how 53
told him honestly that 382
told him joyfully that 48
told him laughingly that 257
told him likewise that 195
told him margaret was 60
told him minutely all 40
told him outright that 1073
told him politely but 112
told him politely that 1283
told him promptly that 199
told him publicly that 290
told him recently that 481
told him respecting his 57
told him secretly that 318
told him seriously that 380
told him severely that 118
told him solemnly that 315
told him somebody had 136
told him somebody was 73
told him specially that 110
told him straight and 46
told him straight off 262
told him straight out 3949
told him straight that 871
told him suddenly that 83
told him tearfully that 78
told him terrible things 63
told him therefore that 95
told him verbally that 71
told him whatever she 50
told him whatever they 42
told him whatever was 51
told him yourself that 113
told his accusers that 314
told his admirers that 169
told his advisers that 1400
told his apostles that 993
told his associate that 62
told his attorney that 730
told his audience and 58
told his audience how 578
told his audience not 127
told his audience that 24940
told his audience they 233
told his audience why 61
told his audience with 71
told his auditors that 816
told his business and 56
told his business with 207
told his captains that 267
told his captives that 103
told his cellmate that 53
told his chaplain that 86
told his children all 43
told his children and 265
told his children how 139
told his children not 117
told his children that 3536
told his children they 104
told his colleague and 44
told his colleague that 734
told his companion all 68
told his companion how 85
told his companion that 1667
told his comrades how 71
told his comrades that 1855
told his condition was 52
told his converts that 82
told his customer that 109
told his daughter all 67
told his daughter and 183
told his daughter how 138
told his daughter not 105
told his daughter one 41
told his daughter she 172
told his daughter that 6364
told his daughter was 76
told his daughter who 49
told his daughter with 57
told his deputies that 111
told his devotees that 114
told his diagnosis and 46
told his disciple that 314
told his electors that 176
told his eminence that 249
told his employer that 1388
told his engineers that 46
told his generals and 49
told his generals that 1384
told his grandson that 646
told his handlers that 100
told his highness that 809
told his holiness that 901
told his landlady that 519
told his landlord that 382
told his lordship that 4005
told his lordship this 259
told his managers that 174
told his messenger that 52
told his minister that 602
told his mistress how 58
told his mistress that 951
told his neighbor that 249
told his officers and 222
told his officers not 58
told his officers that 2630
told his officers they 55
told his officials that 320
told his opponent that 199
told his partners that 489
told his patients that 406
told his physician that 472
told his prisoner that 300
told his recruits that 105
told his relations that 42
told his rescuers that 195
told his roommate that 308
told his scholars that 172
told his sentence was 54
told his servants and 44
told his servants that 644
told his soldiers not 66
told his soldiers that 1760
told his soldiers they 79
told his sponsors that 44
told his students and 76
told his students how 65
told his students not 115
told his students that 5914
told his students they 73
told his subjects that 943
told his superiors and 41
told his superiors that 2562
told his sweetheart how 62
told his sweetheart that 73
told his teammates that 292
told his therapist that 1229
told his troubles and 55
told his trustees that 42
told his visitors that 1500
told how beautiful she 112
told how beautiful you 41
told how grateful they 40
told its audience that 99
told its citizens that 107
told jet magazine that 42
told nor numbered for 241
told off specially for 63
told one associate that 50
told one audience that 516
told one reporter that 1564
told one reporter who 75
told our children that 481
told our comrades that 97
told our daughter that 167
told our fortunes with 46
told our gallants that 48
told our officers that 248
told our reporter that 343
told our students that 111
told sir stafford that 117
told that audience that 58
told that australia was 54
told that beethoven was 41
told that breakfast was 106
told that business was 112
told that chairman mao 65
told that children are 266
told that children can 60
told that children had 195
told that children who 120
told that children with 50
told that columbus was 164
told that education was 81
told that elizabeth had 52
told that elizabeth was 75
told that europeans are 56
told that everyone had 268
told that everyone has 211
told that everyone was 521
told that everyone who 216
told that ferguson had 97
told that formerly they 42
told that handsome men 82
told that industry and 47
told that lancelot has 41
told that lawrence had 43
told that marshall has 53
told that otherwise they 40
told that pakistan was 49
told that politics and 60
told that reporter that 52
told that socrates was 126
told that somebody had 271
told that somebody was 94
told that students are 67
told that students who 53
told that sullivan was 98
told that voltaire was 49
told that washington had 95
told that washington was 108
told that whatever has 67
told that whatever may 48
told that whatever they 134
told that whatever was 41
told that whenever any 56
told that whenever she 56
told that whenever they 150
told that whenever you 61
told them candidly that 225
told them casually that 106
told them concerning his 49
told them concerning this 1118
told them directly that 190
told them honestly that 158
told them laughingly that 53
told them likewise that 196
told them outright that 329
told them politely but 40
told them politely that 138
told them publicly that 131
told them severely that 90
told them solemnly that 76
told them somebody had 41
told them straight off 57
told them straight out 961
told them straight that 233
told them whatever they 116
told they frighted thee 95
told this deponent that 1088
told this reporter that 1020
told this reviewer that 43
told was composed this 73
told with accuracy and 71
told with affection and 46
told with animation and 47
told with authority and 45
told with authority that 41
told with clearness and 50
told with delicacy and 151
told with emphasis that 99
told with fidelity and 47
told with vivacity and 76
told you concerning him 78
told you concerning them 79
told you directly that 131
told you formerly how 49
told you formerly that 207
told you honestly that 64
told you recently how 101
told you recently that 300
told you somebody was 70
told you sometime ago 206
told you straight off 54
told you straight out 353
told you whatever you 93
toll and departed not 40
tomb and monument are 73
tomb and monument for 46
tomb lie interred his 43
tomb was intended for 56
tomb was prepared for 169
tomb was provided with 45
tomb was repaired and 62
tomb was reserved for 69
tomb was unlocked for 124
tomb with garlands and 132
tone and approach are 60
tone and approach that 54
tone and approach was 40
tone and attitude and 146
tone and attitude are 243
tone and attitude for 46
tone and attitude that 454
tone and attitude was 68
tone and attitude with 81
tone and capacity for 41
tone and contents are 47
tone and contrast and 101
tone and declared that 380
tone and direction and 50
tone and direction for 789
tone and direction that 108
tone and emphasis and 139
tone and emphasis are 113
tone and emphasis than 54
tone and emphasis that 430
tone and emphasis with 68
tone and gestures and 40
tone and gestures that 111
tone and intention are 49
tone and intention that 58
tone and motility and 82
tone and motility are 141
tone and movement and 88
tone and movement are 145
tone and movement that 124
tone and reflexes and 82
tone and reflexes are 141
tone and standard for 155
tone and suggests that 51
tone and treatment are 87
tone and treatment that 54
tone for relations with 59
tone had vanished and 57
tone may indicate that 85
tone old catherine did 77
tone she reserved for 251
tone that betrayed her 109
tone that betrayed his 219
tone that betrayed not 41
tone that conveyed his 69
tone that conveyed that 41
tone that faltered with 192
tone that franklin was 58
tone that pervades his 106
tone that pervades them 110
tone that pervades this 77
tone that quivered with 42
tone that reminded her 112
tone that reminded him 70
tone that startled all 59
tone that startled her 132
tone that startled him 63
tone that suggests she 72
tone that suggests that 601
tone that trembled with 71
tone that vibrated with 57
tone was arrogant and 75
tone was cheerful and 125
tone was courteous and 96
tone was courteous but 52
tone was detached and 47
tone was friendly and 348
tone was friendly but 185
tone was imperious and 50
tone was insolent and 48
tone was intimate and 59
tone was moderate and 191
tone was positive and 58
tone was powerful and 44
tone was terrific and 43
tons and equipped with 219
tons and provided with 50
tons are exported each 44
tons are imported each 41
tons are produced and 74
tons are produced each 184
tons are produced per 73
tons are required for 154
tons are required per 57
tons for domestic use 47
tons ingot capacity each 87
tons net register and 143
tons per employee per 74
tons was produced and 42
took all occasions that 47
took and reported his 40
took and squeezed his 45
took any interest was 100
took any recreation but 79
took both children and 56
took both children with 47
took for personal use 57
took her anywhere she 45
took her assigned seat 163
took her attention off 231
took her backpack and 68
took her backpack off 45
took her bandages off 125
took her breakfast and 54
took her breakfast with 43
took her children and 1148
took her children for 116
took her children off 44
took her children out 386
took her children with 549
took her crutches and 80
took her daughter and 504
took her daughter for 87
took her daughter out 321
took her daughter with 486
took her downtown and 80
took her favorite seat 50
took her fountain pen 42
took her homeward way 47
took her joyfully for 81
took her kerchief and 76
took her knickers off 61
took her lipstick and 52
took her lipstick out 98
took her medicine and 117
took her necklace off 162
took her notebook and 173
took her notebook out 236
took her packages and 54
took her passport and 124
took her presence for 79
took her prisoner and 149
took her raincoat and 64
took her raincoat off 54
took her revolver out 96
took her sandwich and 68
took her scissors and 322
took her scissors out 55
took her seriously and 350
took her shoulder and 228
took her shoulder bag 105
took her solitary way 102
took her suitcase and 509
took her suitcase out 236
took her suitcase with 40
took her umbrella and 211
took her umbrella with 49
took her unawares and 82
took her upstairs and 690
took her upstairs for 87
took her upstairs with 76
took her wherever she 143
took him anywhere near 84
took him downtown and 85
took him downtown for 48
took him outdoors and 44
took him prisoner and 2276
took him prisoner but 45
took him prisoner for 57
took him prisoner near 78
took him prisoner with 354
took him seriously and 1249
