tap the floor impatiently 77
that the upper troposphere 58
that the urban civilization 68
that the urban communities 138
that the urban development 438
that the urban environment 1720
that the urban inhabitants 83
that the urban respondents 85
that the urban settlements 73
that the usual alternative 43
that the usual applications 40
that the usual arrangements 53
that the usual calculations 63
that the usual consequence 67
that the usual constraints 47
that the usual construction 57
that the usual contrariety 129
that the usual descriptions 74
that the usual development 58
that the usual differential 107
that the usual distinctions 142
that the usual distribution 112
that the usual explanations 198
that the usual festivities 49
that the usual formalities 128
that the usual formulations 67
that the usual instruments 66
that the usual mathematical 83
that the usual organization 60
that the usual preliminary 44
that the usual preparations 47
that the usual pronunciation 50
that the usual relationship 175
that the usual requirement 134
that the usual restrictions 138
that the usual statistical 176
that the usual temperature 47
that the usual understanding 131
that the utter annihilation 62
that the utter fearlessness 48
that the value commitments 62
that the value contributed 104
that the value corresponding 153
that the value corresponds 103
that the value differences 116
that the value distribution 50
that the value established 51
that the value implications 59
that the value orientations 665
that the value preferences 95
that the value represented 352
that the value transferred 154
that the vapor temperature 100
that the views entertained 652
that the views represented 167
that the vikings established 60
that the virus responsible 234
that the vision represented 52
that the vital contribution 47
that the vital differences 62
that the vital nourishment 58
that the vital relationship 47
that the vivid descriptions 133
that the vivid personality 55
that the voter registration 219
that the votes represented 104
that the wafer temperature 57
that the water accumulated 87
that the water accumulates 161
that the water commissioner 82
that the water conservancy 55
that the water conservation 43
that the water continually 74
that the water development 60
that the water distribution 183
that the water environment 62
that the water occasionally 63
that the water permeability 645
that the water purification 50
that the water requirement 437
that the water temperature 2661
that the waves corresponding 63
that the wealthy inhabitants 151
that the weather encountered 75
that the weather forecasters 115
that the weather underground 222
that the wedding arrangements 47
that the wedding celebrations 176
that the wedding festivities 179
that the wedding preparations 87
that the weeks exclusionary 675
that the welding temperature 50
that the whigs represented 45
that the white businessmen 49
that the white colonialists 40
that the white communities 61
that the white counterpane 87
that the white crystalline 51
that the white inhabitants 829
that the white missionaries 290
that the white precipitate 338
that the white republicans 55
that the white settlements 96
that the white supremacist 471
that the whole accumulated 50
that the whole accumulation 75
that the whole achievement 63
that the whole appropriation 49
that the whole archipelago 277
that the whole aristocracy 50
that the whole aristotelian 61
that the whole arrangements 128
that the whole bureaucratic 51
that the whole catastrophe 235
that the whole circulatory 42
that the whole civilization 210
that the whole compartment 80
that the whole competitive 59
that the whole complicated 590
that the whole complication 45
that the whole confederacy 134
that the whole confederate 1067
that the whole consignment 121
that the whole constituted 228
that the whole constitutes 399
that the whole constitution 1724
that the whole construction 956
that the whole continental 89
that the whole contribution 113
that the whole contrivance 149
that the whole controversy 2786
that the whole conversation 771
that the whole cooperative 141
that the whole corresponds 63
that the whole countenance 175
that the whole countryside 1404
that the whole denomination 78
that the whole development 2258
that the whole dispensation 160
that the whole distribution 413
that the whole disturbance 229
that the whole environment 608
that the whole equilibrium 66
that the whole established 176
that the whole eucharistic 91
that the whole evolutionary 499
that the whole expenditure 428
that the whole fundamental 45
that the whole headquarters 46
that the whole imaginative 45
that the whole improvement 64
that the whole inhabitants 423
that the whole inheritance 374
that the whole installation 158
that the whole insurrection 86
that the whole intelligent 92
that the whole intercourse 61
that the whole intermediate 104
that the whole introduction 44
that the whole jurisdiction 315
that the whole legislative 458
that the whole legislature 242
that the whole magnificent 176
that the whole manufacture 40
that the whole manufacturing 151
that the whole mathematical 75
that the whole mississippi 126
that the whole musculature 53
that the whole mythological 53
that the whole organization 2570
that the whole partnership 54
that the whole pennsylvania 40
that the whole performance 1843
that the whole personality 897
that the whole perspective 186
that the whole pharmacopeia 51
that the whole possibility 161
that the whole potentiality 49
that the whole presbyterian 54
that the whole presentation 224
that the whole probability 51
that the whole problematic 223
that the whole professional 55
that the whole progressive 49
that the whole proprietary 116
that the whole registration 50
that the whole relationship 695
that the whole remuneration 119
that the whole represented 60
that the whole requirement 41
that the whole respiratory 134
that the whole sacramental 47
that the whole scandinavian 205
that the whole sovereignty 55
that the whole speculative 51
that the whole statistical 50
that the whole subscription 137
that the whole temperature 63
that the whole terminology 82
that the whole transactions 95
that the whole underground 47
that the whole understanding 105
that the whole unfortunate 141
that the wider construction 46
that the wider distribution 126
that the wider environment 87
that the wider implications 221
that the wider perspective 69
that the winding resistances 49
that the winning alternative 89
that the winning presidential 69
that the witch persecutions 77
that the woman constituted 40
that the woman contributed 68
that the woman contributes 62
that the woman experienced 72
that the woman experiences 494
that the woman represented 193
that the woman responsible 88
that the woman understands 269
that the women constituted 41
that the women contributed 79
that the women encountered 42
that the women experienced 348
that the women interviewed 452
that the women missionaries 48
that the women outnumbered 61
that the women participate 104
that the women participating 115
that the women perpetrated 41
that the women represented 146
that the women respondents 90
that the women universally 59
that the words constituted 76
that the words corresponding 70
that the words necessarily 83
that the words represented 92
that the working arrangements 110
that the working collectives 62
that the working environment 1308
that the working journalists 120
that the working organization 119
that the working relationship 780
that the working temperature 486
that the works constructed 85
that the works represented 45
that the world catastrophe 49
that the world championship 143
that the world civilization 65
that the world conservation 88
that the world constituted 105
that the world constitutes 171
that the world constructed 68
that the world continually 60
that the world corresponds 70
that the world desperately 187
that the world development 126
that the world disarmament 78
that the world distribution 180
that the world environment 107
that the world experienced 220
that the world experiences 177
that the world governments 40
that the world headquarters 58
that the world necessarily 174
that the world nevertheless 43
that the world organization 1420
that the world represented 201
that the world understands 311
that the world undoubtedly 51
that the worst alternative 42
that the worst catastrophe 52
that the worst conceivable 147
that the worst consequence 237
that the worst construction 179
that the worst institutions 60
that the worst performance 109
that the worst possibility 53
that the worthy ecclesiastic 88
that the worthy inhabitants 40
that the worthy orientalist 54
that the writing assignments 86
that the writing constitutes 91
that the writing requirement 196
that the wrongs perpetrated 53
that the wyoming legislature 54
that the yearly contribution 53
that the yearly expenditure 102
that the yearly fluctuations 55
that the yearly maintenance 71
that the yield differences 97
that the yield differential 387
that the zealot stigmatizes 44
that the zonal distribution 65
that to avoid possibility 86
that to avoid unnecessary 263
that to focus exclusively 234
that to preach disaffection 160
that to which christianity 59
that to which complainant 45
that to which individuals 105
that we asked respondents 44
that we could accommodate 231
that we could acknowledge 58
that we could approximate 165
that we could collaborate 113
that we could comfortably 104
that we could communicate 1060
that we could conceivably 497
that we could concentrate 571
that we could confidently 254
that we could contemplate 176
that we could demonstrate 457
that we could effectively 255
that we could efficiently 42
that we could empirically 41
that we could extrapolate 44
that we could incorporate 224
that we could investigate 367
that we could manufacture 212
that we could nevertheless 70
that we could occasionally 184
that we could participate 252
that we could practically 123
that we could reconstruct 218
that we could substantiate 43
that we could theoretically 109
that we could undoubtedly 47
that we enjoy intercourse 272
that we fared sumptuously 88
that we finding imperfection 86
that we first acknowledge 49
that we first encountered 885
that we first established 45
that we first experienced 234
that we first investigate 81
that we focus exclusively 47
that we found significant 83
that we fully acknowledge 58
that we fully participate 62
that we might acknowledge 187
that we might approximate 48
that we might arbitrarily 48
that we might collaborate 109
that we might communicate 359
that we might conceivably 488
that we might concentrate 195
that we might confidently 179
that we might congratulate 64
that we might contemplate 246
that we might continually 68
that we might demonstrate 109
that we might effectively 61
that we might incorporate 104
that we might intuitively 43
that we might investigate 168
that we might manufacture 52
that we might nevertheless 58
that we might occasionally 155
that we might participate 200
that we might perpetually 42
that we might reconstruct 49
that we might tentatively 40
that we never acknowledge 51
that we never anticipated 137
that we never disembarked 60
that we never encountered 79
that we never entertained 160
that we never experienced 238
that we often communicate 66
that we ought continually 82
that we ought necessarily 62
that we ought nevertheless 43
that we ought permanently 180
that we ought principally 49
that we really concentrate 44
that we shall acknowledge 202
that we shall alternately 157
that we shall approximate 91
that we shall communicate 74
that we shall concentrate 885
that we shall continually 157
that we shall demonstrate 147
that we shall investigate 509
that we shall necessarily 348
that we shall nevertheless 60
that we shall occasionally 123
that we shall participate 98
that we shall perpetually 94
that we shall practically 65
that we shall principally 107
that we shall undoubtedly 152
that we share fundamental 41
that we still acknowledge 53
that we would acknowledge 210
that we would collaborate 98
that we would communicate 156
that we would concentrate 244
that we would countenance 48
that we would demonstrate 80
that we would discontinue 68
that we would incorporate 60
that we would intuitively 182
that we would investigate 177
that we would necessarily 425
that we would nevertheless 52
that we would occasionally 131
that we would participate 249
that we would theoretically 40
that we would undoubtedly 229
that we would voluntarily 55
thee of earthly remembrance 89
them an ample opportunity 121
them an ample satisfaction 56
them an ample subsistence 110
them an easily identifiable 43
them an equal intercourse 176
them an equal opportunity 619
them as close substitutes 45
them as email attachments 54
them as fully established 75
them as fully responsible 47
them as human individuals 72
them as learning experiences 367
them as linear combinations 99
them as quite independent 61
them as quite unimportant 80
them as social institutions 90
them as state enterprises 70
them as whole individuals 45
them as would effectually 64
them at every conceivable 88
them at every intersection 44
them at every opportunity 4641
them at every practicable 40
them at first opportunity 49
them at press conferences 47
them by every conceivable 132
them by every opportunity 42
them by indian hostilities 75
them by local governments 93
them by novel distinctions 49
them by small adjustments 42
them by social institutions 52
them by state governments 126
them by tacit understanding 45
them by treaty stipulations 81
them by white missionaries 48
them he found inhabitants 40
them he would undoubtedly 59
them if found condemnable 331
them in close confinement 577
them in close consultation 52
them in close conversation 94
them in close relationship 128
them in daily conversation 85
them in daily intercourse 62
them in david copperfield 40
them in every coffeehouse 73
them in every conceivable 2575
them in every conversation 45
them in every practicable 61
them in fresh combinations 40
them in getting established 51
them in irish commodities 59
them in large institutions 77
them in local communities 44
them in novel combinations 43
them in place temporarily 112
them in rural communities 83
them in rural development 50
them in small communities 94
them in small detachments 100
them in small subdivisions 41
them in social institutions 50
them in social interactions 112
them in social intercourse 200
them in social organization 110
them in state institutions 106
them in terms reminiscent 57
them in truer perspective 52
them in varying combinations 79
them is fully established 50
them is often accompanied 58
them is quite complicated 40
them is quite independent 53
them is quite significant 46
them is quite unnecessary 88
them of equal opportunity 75
them of every conceivable 59
them of every opportunity 101
them of every possibility 46
them of small consequence 80
them of state citizenship 157
them on every conceivable 141
them on every opportunity 230
them on terms advantageous 123
them the basic necessities 166
them the chief benefactors 70
them the chief instruments 44
them the exact counterpart 40
them the faint possibility 63
them the final instructions 42
them the first opportunity 858
them the first performance 45
them the grand opportunity 41
them the greek interpreter 72
them the right environment 105
them the right perspective 62
them the right understanding 41
them the roman citizenship 80
them the royal prerogative 98
them the social organization 55
them the whole monarchical 79
them the willing instruments 68
them to adapt effectively 41
them to adopt alternative 143
them to adopt christianity 257
them to avoid acknowledging 46
them to avoid intercourse 49
them to avoid involvement 72
them to avoid unnecessary 279
them to begin construction 66
them to begin hostilities 65
them to begin manufacturing 84
them to begin preparations 57
them to breathe atmospheric 82
them to build applications 45
them to build comfortable 55
them to build institutions 43
them to build magnificent 46
them to carry merchandise 132
them to claim compensation 76
them to claim jurisdiction 41
them to close confinement 59
them to create alternative 112
them to create professional 47
them to cruel punishments 59
them to dress differently 46
them to drink excessively 49
them to engage effectively 126
them to enter professional 70
them to enter voluntarily 41
them to equal citizenship 46
them to every conceivable 154
them to exert significant 40
them to fight courageously 54
them to fight desperately 53
them to fight effectively 107
them to focus exclusively 139
them to fully participate 545
them to issue instructions 88
them to labor assiduously 45
them to local communities 99
them to local governments 144
them to local restaurants 76
them to newly established 45
them to offer alternative 87
them to offer competitive 59
them to offer explanations 48
them to place restrictions 61
them to preach christianity 106
them to renew hostilities 74
them to reveal confidential 50
them to rural communities 41
them to serve effectively 95
them to share experiences 385
them to sleep comfortably 105
them to sleep undisturbed 54
them to social intercourse 57
them to spend significant 40
them to stand undisturbed 176
them to start construction 51
them to start enterprises 43
them to state governments 81
them to state institutions 62
them to taste occasionally 98
them to trade exclusively 164
them to watch attentively 42
them to write applications 41
them to write compositions 68
them to write descriptions 79
them we ought principally 73
then an equal distribution 68
then at every opportunity 49
then be easily ascertained 91
then be easily constructed 43
then be easily distinguished 96
then be easily established 53
then be easily manipulated 47
then be easily transferred 140
then be easily transformed 43
then be easily transported 84
then be found graphically 51
then be given instructions 88
then be given opportunity 54
then be quite superfluous 43
then be quite unnecessary 62
then he added thoughtfully 130
then he could concentrate 93
then he would acknowledge 65
then he would concentrate 67
then he would demonstrate 59
then he would necessarily 88
then he would occasionally 43
then he would undoubtedly 203
then he wrote ambiguously 42
then in close confinement 45
then in close conversation 90
then in small contingencies 71
then is human emancipation 111
then it could conceivably 180
then it might conceivably 66
then it seems disgraceful 68
then it seems implausible 68
then it seems inescapable 77
then it seems intuitively 60
then it seems permissible 43
then it seems questionable 41
then it seems unnecessary 49
then it seems unreasonable 111
then it would demonstrate 143
then it would effectively 48
then it would necessarily 612
then it would undoubtedly 218
then my whole temperament 130
then my worthy interpreter 46
then no longer independent 88
then no longer necessarily 51
then no longer proportional 78
then no longer represented 95
then no longer responsible 42
then no longer susceptible 74
then of human improvement 62
then of whose presentation 44
then the above calculations 57
then the above construction 42
then the above observations 51
then the above probability 41
then the above relationship 66
then the chief commissioner 135
then the close relationship 58
then the curve corresponding 43
then the error probability 117
then the field distribution 62
then the final catastrophe 100
then the final distribution 70
then the final equilibrium 48
then the final temperature 157
then the first alternative 352
then the first anniversary 42
then the first derivatives 43
then the first differences 77
then the first opportunity 51
then the first requirement 202
then the force experienced 52
then the force transmitted 44
then the house reconsiders 67
then the joint distribution 417
then the joint probability 641
then the learning environment 49
then the light transmitted 90
then the limit distribution 66
then the linear acceleration 59
then the linear relationship 113
then the local governments 66
then the local practitioner 48
then the lower extremities 169
then the major contribution 50
then the melting temperature 85
then the newly established 53
then the noble conventional 61
then the party organization 47
then the people responsible 63
then the phase differences 43
then the point corresponding 85
then the power requirement 45
then the power transferred 45
then the power transmitted 88
then the price differential 127
then the rapid development 73
then the social environment 71
then the social institutions 58
then the social organization 67
then the state governments 207
then the state legislature 170
then the total capacitance 101
then the total contribution 171
then the total differential 206
then the total expenditure 169
then the total probability 286
then the total requirement 46
then the upper extremities 144
then the water temperature 81
then the whole construction 71
then the whole contrivance 57
then the whole controversy 103
then the whole countryside 55
then the whole development 80
then the whole distribution 59
then the whole inheritance 50
then the whole organization 112
then the whole performance 113
then the whole relationship 95
then to appear perpetually 66
then to study development 67
then we could conceivably 97
then we could confidently 61
then we shall acknowledge 111
then we shall effectively 48
then we shall investigate 64
then we shall necessarily 55
then we shall undoubtedly 62
then we would necessarily 62
then we would undoubtedly 65
they at first anticipated 144
they at first apprehended 830
they at first communicate 42
they at first contributed 92
they at first encountered 73
they at first entertained 118
they at first experienced 320
they at first represented 40
they be found disobedient 52
they be found mischievous 227
they be given opportunity 106
they be given preferential 52
they be newly regenerated 55
they be still progressive 230
they be truly significant 43
they do anything differently 93
they do appear occasionally 69
they do exist nevertheless 51
they do occur occasionally 341
they do offer significant 56
they go about accomplishing 127
they go about congratulating 59
they go about investigating 42
they go about understanding 102
they no doubt anticipated 60
they no doubt contributed 233
they no doubt experienced 53
they no doubt represented 42
they no longer acknowledge 109
they no longer apprehended 234
they no longer communicate 239
they no longer concentrate 95
they no longer constituted 1248
they no longer contributed 146
they no longer demonstrate 49
they no longer distinguished 153
they no longer effectively 107
they no longer encountered 46
they no longer entertained 291
they no longer exclusively 71
they no longer experienced 498
they no longer manufacture 127
they no longer monopolized 151
they no longer necessarily 199
they no longer participate 409
they no longer predominate 130
they no longer represented 1028
they so often encountered 65
they so often experienced 151
things as social distinctions 52
things as social organization 59
things as would necessarily 41
things at every opportunity 54
things at first indifferent 46
things in broad perspective 57
things in false perspective 58
things in right perspective 135
things in social intercourse 96
things in truer perspective 63
things in which individuals 95
things in which speculative 100
things is often interrupted 43
things no doubt contributed 53
things of beauty underground 42
things of daily conversation 126
things of human contrivance 77
things of human manufacture 44
things of minor consequence 88
things of small consequence 181
things of which metaphysics 101
things on which christianity 54
things to which individuals 45
things to which principally 82
this at every opportunity 481
this be found practicable 48
this by first understanding 45
this by later empiricists 53
this he acted imprudently 42
this he would undoubtedly 127
this in every conceivable 59
this is again illustrated 44
this is amply compensated 429
this is amply illustrated 266
this is aptly illustrated 67
this is based principally 44
this is dutch partnership 40
this is easily ascertained 162
this is easily compensated 79
this is easily conceivable 88
this is easily discernible 57
this is easily distinguished 454
this is easily established 136
this is easily explainable 102
this is easily generalized 108
this is easily illustrated 76
this is easily implemented 78
this is easily interpreted 50
this is found practicable 50
this is fully compensated 142
this is fully established 113
this is fully exemplified 91
this is fully illustrated 95
this is fully implemented 45
this is getting complicated 341
this is gross exaggeration 104
this is known occasionally 155
this is known technically 78
this is named aristocracy 42
this is neatly illustrated 53
this is often accentuated 42
this is often accompanied 1606
this is often advantageous 80
this is often articulated 41
this is often compensated 175
this is often complicated 280
this is often disregarded 73
this is often encountered 69
this is often exacerbated 65
this is often exaggerated 360
this is often experienced 145
this is often facilitated 100
this is often illustrated 65
this is often implemented 62
this is often impractical 754
this is often incorrectly 50
this is often ineffective 98
this is often interpreted 734
this is often problematic 85
this is often recommended 76
this is often represented 194
this is often responsible 70
this is often technically 52
this is often transmitted 112
this is often unavailable 41
this is often unavoidable 152
this is often undesirable 145
this is often unimportant 50
this is often unnecessary 366
this is quite comfortable 45
this is quite complicated 392
this is quite conceivable 211
this is quite confidential 72
this is quite conjectural 81
this is quite hypothetical 49
this is quite implausible 75
this is quite impractical 113
this is quite independent 826
this is quite indifferent 43
this is quite inefficient 68
this is quite intolerable 97
this is quite permissible 125
this is quite practicable 248
this is quite problematic 66
this is quite significant 362
this is quite speculative 135
this is quite superfluous 126
this is quite transparent 64
this is quite unambiguous 44
this is quite unavoidable 84
this is quite undesirable 51
this is quite unfortunate 59
this is quite unimportant 207
this is quite unjustified 88
this is quite unnecessary 1626
this is quite unreasonable 89
this is quite unwarranted 69
this is rather complicated 776
this is rather disappointing 73
this is rather disconcerting 40
this is rather hypothetical 57
this is rather implausible 61
this is rather impractical 62
this is rather inefficient 99
this is rather paradoxical 71
this is rather problematic 56
this is rather questionable 56
this is rather reminiscent 56
this is rather significant 105
this is rather speculative 179
this is rather troublesome 110
this is rather unfortunate 145
this is rather unimportant 50
this is really comfortable 41
this is really significant 67
this is really unnecessary 239
this is sheer coincidence 68
this is shown graphically 344
this is small compensation 64
this is still conjectural 59
this is still hypothetical 78
this is still occasionally 71
this is still preliminary 69
this is still problematic 118
this is still questionable 45
this is still recommended 42
this is still significant 109
this is still speculative 234
this is still technically 68
this is still unpublished 40
this is strong confirmation 48
this is strong presumptive 109
this is teaching superstition 54
this is under development 97
this is where christianity 83
this is where differences 57
this is where individuals 61
this is where performance 42
this is where professional 49
this is where receptivity 63
this is where understanding 47
this it would undoubtedly 50
this my first introduction 160
this my first opportunity 104
this my light deliverance 56
this no doubt contributed 547
this no doubt contributes 134
this no doubt facilitated 42
this no longer constitutes 93
this no longer corresponds 137
this no longer necessarily 41
this no longer represented 43
this the chief commissioner 59
this the first anniversary 79
this the first commandment 40
this the first opportunity 290
this the first requirement 54
this the noble commentator 40
this the state governments 117
this to avoid unnecessary 52
this to occur effectively 56
this we found opportunity 46
this we shall acknowledge 74
this we shall concentrate 56
this we shall investigate 50
this we shall undoubtedly 85
this we would communicate 50
thus be easily ascertained 79
thus be easily constructed 44
thus be easily distinguished 258
thus be easily manipulated 59
thus be easily transported 44
thus by dipping voluntarily 56
thus no longer exclusively 55
thus no longer represented 40
thus of vital consequence 45
thus the boiling temperature 90
thus the close relationship 51
thus the exact counterpart 117
thus the first philosopher 62
thus the first requirement 132
thus the joint probability 46
thus the local differences 45
thus the total expenditure 42
thus the world civilization 184
thus to avoid unnecessary 60
tie of blood relationship 300
tie of close relationship 47
ton of cargo transported 77
ton of goods transported 47
too in greek civilization 41
top of every organization 43
top of human achievement 224
top of large corporations 94
top of major corporations 50
top of mount constitution 101
top of mount kilimanjaro 430
top of social hierarchies 67
try at every opportunity 139
try in every conceivable 154
try the first alternative 95
try the method recommended 44
try to appear indifferent 73
try to appear unconcerned 71
try to apply mathematical 49
try to avoid acknowledging 87
try to avoid communicating 69
try to avoid complicated 54
try to avoid controversy 248
try to avoid distractions 66
try to avoid foreclosure 83
try to avoid involvement 186
try to avoid participating 74
try to avoid significant 46
try to avoid uncertainty 143
try to avoid undesirable 83
try to avoid unnecessary 1308
try to change established 48
try to change institutions 61
try to claim compensation 47
try to create alternative 175
try to force conversation 50
try to offer alternative 68
try to offer explanations 106
try to place restrictions 67
try to shape institutions 165
try to solve complicated 40
try to sound intelligent 42
two as worthy instruments 67
two he would necessarily 43
two of light illuminated 42
two of minor consequence 58
two of seven consecutive 63
two of smiling comfortable 46
two of which approximate 40
two of which communicate 63
two of which constituted 76
two of which incorporate 51
two of which occasionally 55
two of which predominate 42
two of which represented 183
two of whose descendants 55
two to corps headquarters 47
two to eight individuals 107
two to fifty individuals 42
two to seven individuals 91
