tab contains controls for 62
this numerous assembly has 72
this objection requires that 172
this objection suggests that 40
this objection supposes that 54
this obnoxious minister was 73
this observer believes that 106
this obviously accounts for 45
this obviously requires that 154
this obviously suggests that 101
this operation requires that 204
this operation suggests that 81
this operator commutes with 83
this oracular sentence ben 75
this organism accounts for 56
this organism suggests that 48
this original contract are 72
this original contract with 41
this original intention was 56
this overbearing grimness was 105
this overview suggests that 82
this pamphlet suggests that 54
this paradigm suggests that 243
this parallel suggests that 51
this parental tutelage was 42
this partially accounts for 461
this partially explains why 417
this partially possible one 196
this paternal severity has 42
this perilous situation and 90
this perilous situation for 59
this perilous situation had 75
this perilous situation she 68
this perilous situation they 74
this perilous situation was 52
this personal communion with 80
this personal identity that 40
this personal interest and 99
this personal property was 68
this physical property and 55
this physical universe and 101
this piecemeal approach and 49
this piecemeal approach was 71
this polluted fountain head 93
this portrait suggests that 114
this positive approach was 50
this positive attitude and 116
this positive attitude can 50
this positive attitude has 40
this positive attitude that 59
this positive attitude was 113
this positive feedback can 41
this positive response was 88
this possibly accounts for 247
this possibly explains why 136
this potential conflict and 114
this potential conflict may 45
this potential conflict was 68
this potential conflict with 51
this potential requires that 115
this potential selection bias 67
this powerful advocate had 67
this powerful argument for 73
this powerful armament was 57
this practice absolved them 101
this practice accounts for 121
this practice attended with 95
this practice exercise you 51
this practice indicate that 57
this practice provided that 89
this practice requires that 130
this practice suggests that 382
this prescott demurred that 72
this presents problems for 252
this presents problems with 41
this pressure gradient and 78
this pressure gradient can 41
this pressure increases with 139
this probably accounts for 5039
this probably explains his 128
this probably explains its 120
this probably explains why 1674
this probably reflects both 46
this probably reflects that 42
this probably suggests that 106
this prolonged struggle for 48
this prolonged struggle was 69
this property accounts for 128
this property combined with 72
this property decreases with 42
this property increases with 59
this property interest was 46
this property requires that 207
this property suggests that 176
this prophecy received its 46
this proposal accounts for 72
this proposal provided for 42
this proposal provided that 156
this proposal requires that 95
this proposal suggests that 265
this provided evidence for 85
this provided evidence that 206
this provides evidence for 495
this provides evidence that 1496
this provides students with 89
this province admitted not 67
this provision explains that 127
this provision provides for 95
this provision provides that 346
this provision required that 126
this provision requires that 750
this provision suggests that 498
this purified republic but 64
this quantity decreases with 67
this quantity increases with 167
this quantity vanishes for 40
this quotation suggests that 372
this railroad property was 50
this ravenous appetite for 41
this realistic attitude was 45
this reduction increases with 71
this relative autonomy and 61
this relative autonomy that 42
this relative geography may 95
this relative handicap far 126
this relative velocity and 69
this religious activity was 57
this religious ceremony that 41
this religious ceremony was 133
this religious conflict was 47
this religious conflict with 87
this religious festival was 40
this religious movement and 80
this religious movement had 53
this religious movement has 76
this religious movement that 49
this religious movement was 156
this religious movement with 51
this religious practice can 85
this religious practice was 55
this religious tradition and 79
this religious tradition has 55
this religious tradition that 50
this religious tradition was 56
this required patience and 45
this requires judgment and 47
this requires patience and 176
this requires practice and 154
this residual category are 55
this response suggests that 483
this reviewer believes that 304
this reviewer suggests that 98
this rigorous sentence was 67
this rigorous treatment was 92
this romantic business hung 41
this romantic movement was 45
this saturday bathsheba was 51
this scarcely accounts for 101
this scarcely explains why 50
this sensation deepened his 40
this sentence contains two 89
this sentence requires that 79
this sentence respecting him 62
this sentence suggests that 620
this sequence suggests that 345
this singularly beautiful and 90
this singularly definite gap 324
this situation accounts for 148
this situation combined with 62
this situation compared with 98
this situation continue for 59
this situation explains why 115
this situation indicate that 127
this situation involves two 104
this situation occurred with 83
this situation persists and 58
this situation persists for 194
this situation presents for 53
this situation prevails for 60
this situation probably does 53
this situation provided that 106
this situation requires that 539
this situation seriously and 41
this situation squarely and 50
this situation suggests that 1036
this socratic tendency with 40
this solitary condition than 163
this solitary wanderer was 99
this somewhat abstract and 49
this somewhat confused and 41
this somewhat indirect way 46
this southward movement was 46
this specific conflict and 42
this specific incident and 41
this specific instance and 45
this specific instance was 51
this specific provision was 44
this specific situation and 152
this specific situation that 45
this specimen suggests that 85
this splendid assembly was 93
this splendid monument was 96
this splendid prospect had 131
this splendid regiment had 71
this splendor sarcasms and 45
this standard requires that 389
this standard suggests that 85
this strangely original man 47
this strategy accounts for 53
this strategy compared with 45
this strategy required that 116
this strategy requires that 720
this strategy suggests that 393
this strikingly handsome man 44
this strikingly original and 65
this supposed contempt for 90
this supposed ignominy and 118
this supposed locality may 55
this surgical approach has 46
this surgical operation was 92
this symphony beethoven had 46
this syndrome accounts for 44
this syndrome suggests that 105
this tendency accounts for 68
this tendency combined with 46
this tendency decreases with 94
this tendency increased with 129
this tendency increases with 432
this tendency suggests that 110
this terrible accident had 44
this terrible accident was 56
this terrible business and 49
this terrible business has 43
this terrible business was 45
this terrible business with 40
this terrible calamity had 80
this terrible calamity that 185
this terrible calamity was 113
this terrible conflict that 110
this terrible conflict was 110
this terrible conflict with 67
this terrible darkness are 62
this terrible disaster and 49
this terrible disaster was 177
this terrible execution was 54
this terrible sentence was 133
this terrible situation and 117
this terrible situation that 63
this terrible situation was 60
this terrible struggle for 150
this terrible struggle was 94
this terrible struggle with 42
this terrible tribunal was 44
this therefore suggests that 137
this threshold increases with 42
this tolerant attitude that 42
this tolerant attitude was 77
this tormenting exercise for 58
this tradition insisted that 174
this tradition suggests that 250
this treatment approach and 95
this treatment approach are 107
this treatment approach can 64
this treatment approach for 92
this treatment approach has 184
this treatment approach may 66
this treatment approach was 107
this treatment approach with 63
this treatment combined with 56
this treatment compared with 82
this treatment improved its 71
this treatment modality and 90
this treatment modality are 90
this treatment modality can 104
this treatment modality for 116
this treatment modality has 182
this treatment modality may 90
this treatment modality was 90
this treatment produced its 59
this treatment strategy has 49
this treatment suggests that 138
this tribunal invested with 103
this tropical paradise and 56
this uncommon document read 74
this uniquely american art 153
this valuable curiosity can 165
this valuable document was 138
this valuable industry was 56
this valuable property and 51
this valuable property for 78
this valuable property was 188
this valuable resource and 214
this valuable resource are 47
this valuable resource can 63
this valuable resource for 200
this valuable resource has 66
this valuable resource was 55
this velocity increases with 73
this veracious incident was 41
this vigorous treatment tom 64
this virtuous princess was 105
this virtuous reformer and 168
this volatile situation that 51
this volatile situation was 43
this volcanic activity was 66
this voracious appetite for 91
this westward expansion was 55
this westward movement was 76
this wondrous sentinel was 80
this wretched business had 47
this wretched business was 80
this wretched condition they 59
this wretched resource was 41
this wretched scrambling for 42
this wretched situation and 112
thou brilliant lustrous one 89
thus abundant evidence that 141
thus competes directly with 45
thus consists entirely and 116
thus contrast markedly with 59
thus conversing mutually with 350
thus convincing missouri that 79
thus destroys whatever has 59
thus dispensing entirely with 128
thus entirely possible for 67
thus entirely possible that 548
thus fallible rewarded them 58
thus modestly intimating both 74
thus mutually supporting each 112
thus obtained compared with 41
thus obtained contains all 76
thus obtained indicate that 217
thus partially accounting for 95
thus penalizing officers for 62
thus possibly accounting for 179
thus possibly explaining why 40
thus probably accounting for 64
thus produced combines with 57
thus provided evidence for 94
thus provided evidence that 178
thus provides evidence for 304
thus provides evidence that 356
thus publicly addressing you 147
thus publicly expressing his 73
thus rejected hundreds who 86
thus remained possible for 47
thus rendered delicate and 61
thus rendered helpless and 43
thus rendered possible for 66
thus rendered probable that 44
thus rendered suitable for 114
thus scarcely surprising that 566
thus severely punished for 49
thus singularly provided for 50
thus somewhat assuaged his 75
thus somewhat narrower than 41
thus somewhat surprising that 340
thus specially provided for 57
thus specially suitable for 50
thus variously acquired and 63
toes directed forwards and 74
too abjectly implored for 70
too bitterly sensible that 127
too commonly believed that 201
too commonly supposed that 381
too constant attention and 74
too directly involved with 73
too entirely engrossed with 50
too entirely horrible for 191
too entirely occupied with 147
too fearfully distinct for 100
too frequent contacts with 48
too frequent converse with 126
too frequent occasions for 42
too friendly relations with 148
too implicit credence has 108
too intently absorbed with 52
too intently occupied for 50
too intently occupied with 119
too intimate contacts with 45
too intimate converse with 71
too intimate relations with 414
too obviously designed for 51
too scantily provided for 43
too scantily supplied with 208
too seriously involved with 57
too seriously occupied with 78
too severely censured for 319
too severely punished for 129
too severely reproach our 201
too sexually explicit and 47
too sexually explicit for 123
too suddenly conclude that 112
too surprising therefore that 118
too violently agitated for 72
top academic journals and 421
top american military and 84
top managers believed that 101
top marginal personal tax 89
top military officers and 657
top military officers are 43
top military officers had 56
top military officers who 118
top military officials and 183
top military officials who 84
top officials believed that 44
top personal marginal tax 42
top physical condition and 888
top physical condition for 122
top physical condition with 95
top security clearance and 91
try american citizens for 43
two accounts affected are 139
two accounts resemble each 59
two accounts suggests that 65
two adjacent channels are 51
two adjacent elements and 91
two adjacent elements are 250
two adjacent glaciers has 56
two adjacent segments and 49
two adjacent segments are 135
two adjacent surfaces are 117
two adjacent vertebrae and 428
two adjacent vertebrae are 134
two adjacent vertebrae with 82
two adorable children and 52
two affected children and 58
two airborne divisions and 116
two aircraft carriers and 645
two aircraft carriers for 42
two aircraft carriers that 40
two aircraft carriers with 133
two american business men 57
two american captains and 47
two american carriers and 50
two american carriers had 76
two american citizens and 95
two american citizens who 436
two american cruisers and 95
two american divisions and 373
two american divisions had 265
two american divisions that 46
two american engineers who 44
two american enlisted men 75
two american hostages who 43
two american military men 51
two american officers and 445
two american officers had 64
two american officers who 187
two american officers with 42
two american painters who 40
two american scholars who 121
two american soldiers and 332
two american soldiers had 140
two american soldiers who 464
two american soldiers with 60
two american students who 136
two american tourists who 73
two apparent problems with 49
two articles concerning sex 51
two articles describing his 42
two articles produced with 42
two associate justices and 42
two auricles contract and 55
two autistic children who 111
two beautiful children and 572
two beautiful children had 110
two beautiful children that 52
two beautiful children who 203
two beautiful children with 64
two bedrooms upstairs and 223
two bedrooms upstairs with 43
two biblical passages that 114
two business partners and 49
two business partners who 64
two captains embraced each 89
two captains imagined that 69
two captives declared that 63
two caravels destined for 74
two cardinal symptoms are 51
two cervical vertebrae and 168
two cervical vertebrae are 346
two chapters consider how 56
two chapters describe and 56
two chapters describe how 141
two chapters describe two 50
two chapters indicate that 149
two chapters suggests that 198
two chemical elements are 160
two chemical elements that 109
two children affected with 44
two children compared with 76
two children diagnosed with 44
two children elizabeth and 50
two children embraced each 51
two children followed her 47
two children followed him 240
two children remained with 76
two children suggests that 41
two children survived him 149
two christian churches and 155
two circular incisions are 89
two clinical diagnoses are 65
two clinical entities are 50
two commanding officers and 60
two commanding officers being 50
two commanding officers had 45
two compared relations are 53
two complete strangers who 91
two computer programs are 56
two computer programs for 164
two computer programs that 267
two concluding chapters are 152
two concluding chapters deal 62
two concrete examples that 117
two conducting materials are 40
two conducting surfaces are 88
two contacting surfaces and 48
two contacting surfaces are 114
two contending monarchs with 86
two coronary arteries and 109
two coronary arteries are 113
two coronary arteries that 212
two critical decisions that 47
two critical elements are 66
two critical elements for 81
two critical elements that 223
two critical problems for 47
two critical problems that 124
two critical problems with 94
two critical questions are 116
two critical questions for 94
two critical questions that 331
two critical variables for 41
two critical variables that 141
two cultures confront each 53
two cysteine residues and 127
two cysteine residues are 307
two cysteine residues per 55
two cysteine residues that 358
two directly opposite and 41
two directly opposite things 52
two distinct branches and 47
two distinct capitals that 410
two distinct channels for 51
two distinct circuits are 50
two distinct clinical and 60
two distinct clusters with 43
two distinct concepts and 91
two distinct concepts are 62
two distinct concepts may 51
two distinct concepts that 182
two distinct concepts with 61
two distinct contexts for 80
two distinct counties and 44
two distinct cultural and 100
two distinct cultures and 258
two distinct cultures are 52
two distinct cultures that 161
two distinct cultures with 48
two distinct currents are 46
two distinct economic and 76
two distinct elements and 108
two distinct elements are 222
two distinct elements that 255
two distinct elements with 42
two distinct entities and 201
two distinct entities are 106
two distinct entities but 104
two distinct entities can 40
two distinct entities that 336
two distinct entities with 168
two distinct families and 70
two distinct functions and 132
two distinct functions are 116
two distinct functions for 88
two distinct functions that 272
two distinct languages and 115
two distinct languages are 69
two distinct linguistic and 41
two distinct orifices and 48
two distinct patterns and 40
two distinct patterns are 122
two distinct patterns can 45
two distinct patterns for 85
two distinct patterns that 129
two distinct positions for 76
two distinct problems and 60
two distinct problems are 118
two distinct problems for 144
two distinct problems that 339
two distinct problems with 147
two distinct products are 42
two distinct proteins with 41
two distinct purposes for 166
two distinct questions and 42
two distinct questions are 141
two distinct questions that 399
two distinct questions with 42
two distinct scenarios for 40
two distinct solutions for 70
two distinct subjects are 54
two distinct subjects for 49
two divisions earmarked for 52
two doctoral programs may 43
two doctoral students who 44
two domestic comforts that 53
two domestic servants and 125
two domestic servants for 50
two electric circuits are 89
two elements combined with 74
two elements essential for 142
two elements hydrogen and 374
two elements interact with 53
two elements involved are 67
two elements nitrogen and 123
two elements required for 132
two elements resemble each 56
two entirely coherent but 44
two entirely distinct and 685
two entirely distinct things 368
two entirely personal and 76
two entirely separate and 657
two entirely separate things 307
two equations containing two 156
two equations indicate that 416
two equations required for 54
two essential elements are 365
two essential elements for 357
two essential elements that 612
two essential functions for 116
two essential functions that 108
two essential problems with 52
two essential questions for 43
two essential questions that 148
two examples indicate how 94
two examples indicate that 1309
two examples suggests that 137
two extended families and 89
two extended families that 42
two extremes approach each 60
two families involved and 45
two frailest supports that 66
two glittering epaulets and 204
two graduate students and 302
two graduate students are 51
two graduate students who 507
two grammars generating each 60
two immediate problems for 62
two immediate problems that 87
two immediate problems with 155
two infantry brigades and 703
two infantry brigades had 48
two infantry brigades with 171
two infantry divisions and 3635
two infantry divisions for 122
two infantry divisions had 264
two infantry divisions that 96
two infantry divisions was 66
two infantry divisions with 223
two inherent problems with 93
two innocent children and 104
two innocent children who 63
two innocent children with 42
two instance variables are 65
two integral equations are 58
two integral equations for 104
two internal carotids and 251
two japanese carriers and 90
two japanese carriers had 91
two japanese cruisers and 109
two japanese officers and 105
two japanese officers had 61
two japanese officers who 65
two japanese patients with 95
two japanese soldiers and 141
two japanese soldiers had 44
two japanese soldiers who 153
two japanese soldiers with 51
two japanese students who 139
two languages fluently and 44
two languages involved and 77
two languages involved are 131
two languages resemble each 59
two languages resemble one 50
two magazine articles and 52
two magazine articles that 136
two magnetic circuits are 49
two membrane proteins are 63
two membrane proteins that 152
two metallic surfaces are 107
two military alliances and 69
two military officers and 437
two military officers who 331
two military tribunes and 63
two military veterans who 90
two momentum equations and 91
two momentum equations are 58
two momentum equations for 43
two monarchs embraced with 46
two mountain climbers who 47
two mutually distinct and 45
two mutually supporting and 45
two nameless soldiers led 82
two negative elements are 46
two negative premises are 83
two negative premises can 77
two negative premises may 56
two nonlinear equations for 46
two nonlinear equations with 41
two officers followed him 61
two officers returned with 50
two opposite currents are 51
two opposite decisions are 42
two opposite extremes and 46
two opposite extremes are 106
two opposite extremes was 73
two opposite quarters are 107
two opposite surfaces and 46
two opposite surfaces are 79
two ordinary citizens who 40
two original variables are 52
two otherwise separate and 43
two outcomes possible for 69
two parallel branches and 42
two parallel branches are 63
two parallel branches with 59
two parallel circuits and 67
two parallel circuits are 126
two parallel circuits with 54
two parallel incisions and 51
two parallel incisions are 155
two parallel surfaces and 100
two parallel surfaces are 110
two parallel surfaces that 118
two parallel surfaces with 49
two passages indicate that 159
two passages suggests that 289
two patients affected with 97
two patients diagnosed with 65
two patients infected with 75
two patients presenting with 129
two patients required his 44
two patterns suggests that 127
two pediatric patients with 128
two positive hydrogen ions 98
two positive integers and 148
two positive integers are 90
two positive integers can 57
two positive integers that 170
two positive solutions for 54
two possible accounts for 42
two possible channels for 60
two possible contexts for 64
two possible decisions that 56
two possible formulas for 52
two possible functions for 96
two possible locations for 743
two possible outcomes and 353
two possible outcomes are 627
two possible outcomes can 123
two possible outcomes for 1385
two possible outcomes may 44
two possible outcomes per 42
two possible outcomes that 522
two possible outcomes with 147
two possible patterns for 61
two possible policies for 54
two possible positions and 41
two possible positions are 61
two possible positions for 897
two possible positions that 57
two possible positions with 74
two possible problems that 115
two possible problems with 268
two possible products are 52
two possible purposes for 59
two possible remedies for 174
two possible scenarios are 79
two possible scenarios can 51
two possible scenarios for 907
two possible scenarios that 295
two possible scenarios with 40
two possible solutions and 113
two possible solutions are 335
two possible solutions can 74
two possible solutions for 1119
two possible solutions that 259
two possible subjects for 45
two posterior segments are 49
two potential functions are 178
two potential problems are 42
two potential problems for 183
two potential problems that 417
two potential problems with 1174
two powerful creatures was 42
two probation officers and 49
two problems involved with 40
two proposed solutions for 53
two proteins interact with 84
two proteins required for 105
two questions concerning this 131
two questions indicate that 191
two questions respecting god 130
two questions suggests that 45
two receptor subtypes are 43
two reflecting surfaces and 47
two reflecting surfaces are 185
two refracting surfaces are 86
two relevant questions are 56
two religions contending for 45
two resonant circuits are 117
two response functions are 51
two response patterns are 62
two response variables are 47
two security officers and 139
two security officers who 118
two selector channels and 42
two sentence elements that 49
two separate accounts and 44
two separate accounts are 59
two separate accounts for 247
two separate accounts with 62
two separate agencies are 49
two separate bedrooms and 81
two separate branches and 56
two separate branches that 40
two separate cavities and 86
two separate chambers for 48
two separate channels and 82
two separate channels are 78
two separate channels for 182
two separate channels with 53
two separate chapters are 40
two separate circuits and 43
two separate circuits are 111
two separate circuits for 64
two separate circuits with 58
two separate concepts and 76
two separate concepts are 45
two separate concepts that 126
two separate cultures and 99
two separate divisions for 86
two separate economic and 47
two separate elements and 44
two separate elements are 113
two separate elements that 159
two separate entities and 467
two separate entities are 118
two separate entities but 357
two separate entities for 63
two separate entities may 74
two separate entities that 582
two separate entities with 203
two separate equations are 65
two separate equations for 222
two separate families and 59
two separate functions and 127
two separate functions are 101
two separate functions for 77
two separate functions that 232
two separate incisions are 55
two separate languages and 78
two separate locations and 101
two separate locations for 55
two separate networks for 47
two separate networks that 100
two separate networks with 46
two separate occasions and 983
two separate occasions but 69
two separate occasions for 413
two separate occasions had 67
two separate occasions one 95
two separate occasions she 144
two separate occasions that 756
two separate occasions they 127
two separate occasions was 90
two separate occasions with 380
two separate passages that 94
two separate problems and 90
two separate problems are 73
two separate problems for 62
two separate problems that 238
two separate problems with 73
two separate products are 112
two separate products that 155
two separate programs and 41
two separate programs are 45
two separate programs for 125
two separate programs that 168
two separate projects for 54
two separate questions and 81
two separate questions are 118
two separate questions that 221
two separate questions with 43
two separate realities but 45
two separate requests for 54
two separate solutions are 48
two separate variables for 41
two sequence elements that 44
two servants followed him 47
two slightly projecting wings 113
two software packages are 57
two software packages for 91
two software packages that 258
two software programs that 123
two soldiers followed him 50
two soldiers hastened with 68
two somewhat distinct but 61
two spaniards happened one 82
two specific elements that 46
two specific examples are 103
two specific examples for 54
two specific examples that 195
two specific examples using 69
two specific problems are 59
two specific problems for 40
two specific problems that 253
two specific problems with 100
two specific questions are 50
two specific questions for 43
two specific questions that 215
two standard deviations and 702
two standard deviations are 971
two standard deviations can 75
two standard deviations each 47
two standard deviations for 516
two standard deviations may 75
two standard deviations that 95
two standard deviations was 79
two standard deviations with 61
two standard solutions and 64
two standard solutions are 92
two students reported that 101
two subjects reported that 88
two succeeding chapters are 117
two surfaces approach each 158
two teenaged children and 76
two temporal pursuits that 45
two terminal branches and 55
two terminal branches are 71
two terminal segments are 63
two transfer functions are 271
two transfer functions for 52
two transmit antennas and 199
two treatment programs for 129
two treatment regimens for 41
two tyrosine residues are 67
two upstairs bedrooms and 105
two valuable services for 44
two variables accounts for 63
two variables indicate that 184
two variables interact with 72
two variables involved are 97
two variables suggests that 266
two vehicles approach each 45
two vertical antennas are 41
two vertical incisions are 143
two vesicles isolated one 51
two villages selected for 88
two washington escorted her 61
