tabu search and genetic 240
three times and brought 182
three times and carried 86
three times and command 139
three times and compare 45
three times and cracked 63
three times and crossed 202
three times and debated 158
three times and decided 65
three times and dropped 159
three times and entered 74
three times and fathered 178
three times and finally 1144
three times and knocked 65
three times and observe 71
three times and observing 61
three times and offered 69
three times and ordered 45
three times and perhaps 59
three times and receiving 71
three times and recited 45
three times and refused 60
three times and repeated 89
three times and returns 55
three times and settled 56
three times and several 55
three times and shouted 98
three times and stabbed 50
three times and started 112
three times and stopped 308
three times and studied 76
three times and watched 77
three times and widowed 51
three times and withdrew 44
three times and wounded 42
three times but finally 42
three times but refused 41
three times each century 69
three times each quarter 68
three times each segment 53
three times for assault 57
three times for bravery 89
three times for congress 48
three times for nervous 46
three times for silence 48
three times her husband 44
three times her present 259
three times her tonnage 45
three times his average 151
three times his capital 40
three times his current 52
three times his diameter 45
three times his natural 70
three times his numbers 188
three times his present 140
three times his previous 72
three times his superior 88
three times its average 371
three times its capital 355
three times its current 282
three times its diameter 2679
three times its greatest 121
three times its maximum 127
three times its natural 1115
three times its nominal 49
three times its numbers 161
three times its present 4942
three times its previous 369
three times one hundred 134
three times our numbers 60
three times our present 180
three times per century 75
three times per quarter 42
three times she brought 64
three times she dropped 41
three times she pricked 116
three times she repeated 59
three times she stopped 56
three times ten thousand 125
three times that allowed 53
three times that average 55
three times that between 215
three times that carried 42
three times that charged 49
three times that diameter 150
three times that measured 57
three times that usually 47
three times they brought 74
three times they refused 53
three times they stopped 43
three times this average 190
three times this century 271
three times this diameter 99
three times was elected 41
three times with acetone 429
three times with alcohol 352
three times with benzene 227
three times with chilled 52
three times with culture 66
three times with increasing 232
three times with methanol 377
three times with portions 53
three times with respect 241
three times with similar 299
three times with sterile 1029
three times with success 72
three towns are located 62
three towns with differing 140
three trees are planted 40
three trees per hectare 54
three types are closely 77
three types are defined 214
three types are derived 48
three types are equally 61
three types are present 467
three types are related 68
three types are similar 105
three types are usually 187
three types with respect 155
three views are usually 43
three walls are covered 43
three wants and desires 50
three waves are present 41
three weeks ago because 133
three weeks ago tonight 99
three weeks and allowed 41
three weeks and although 55
three weeks and brought 99
three weeks and everything 43
three weeks and finally 227
three weeks and include 44
three weeks and perhaps 69
three weeks and removed 60
three weeks and several 97
three weeks and upwards 187
three weeks and usually 93
three weeks are allowed 93
three weeks are devoted 56
three weeks are usually 80
three weeks for repairs 58
three weeks for several 68
three weeks had brought 54
three weeks had elapsed 1955
three weeks had expired 81
three weeks has elapsed 52
three weeks his conduct 61
three weeks that elapsed 175
three weeks they arrived 63
three weeks they carried 41
three weeks they enjoyed 43
three weeks was allowed 72
three weeks was crowded 42
three which are usually 55
three which bear witness 136
three which was uttered 50
three wires are brought 43
three wires are usually 42
three within being mounted 42
three wives and fifteen 61
three wives and several 196
three wives and sixteen 62
three wives and thirteen 65
three women and himself 43
three women and several 131
three women and thirteen 67
three women had gathered 55
three women sat together 75
three women that jonathan 64
three women that laughed 58
three women who appeared 87
three women who claimed 64
three women who entered 61
three women who started 45
three women with baskets 50
three words and phrases 49
three words are crossed 56
three words are omitted 81
three words are related 103
three words are repeated 114
three words are spelled 79
three words are usually 51
three words are written 109
three words per fixation 68
three words put together 43
three words that appeared 56
three words that contain 111
three words that express 74
three works are closely 63
three would sit together 41
three zones are defined 42
three zones are present 51
three zones with respect 59
threw about two hundred 40
threw aside all reserve 270
threw aside all respect 52
threw aside her blanket 51
threw aside his blanket 196
threw aside his palette 106
threw aside his pilgrim 96
threw aside his reserve 73
threw loose his pilgrim 65
threw rocks and bottles 629
threw rocks and molotov 55
threw rocks that injured 70
throng which had gathered 347
throw anything and everything 43
throw aside all reserve 96
throw aside and totally 48
throw aside his private 97
throw aside our modesty 52
throw people off balance 92
throw rocks and bottles 241
throw trash and garbage 48
thumb thrust out between 48
tick marks and numbers 113
tide pools and shallow 227
tide rather than against 148
tide rises and recedes 76
tide still ran strongly 84
tide which had carried 111
tide which has receded 98
tide which was steadily 52
tide which was threatening 53
tied about her forehead 47
tied about his forehead 79
tied hands and limited 41
tied round her forehead 91
tied round her slender 44
tied round his forehead 193
tied round with ribbons 149
tied under his armpits 77
ties binding them together 357
ties bound them together 194
ties change and enlarge 40
ties holding them together 51
ties which are stronger 75
ties which had existed 190
ties which had hitherto 830
ties which now control 63
ties within and between 607
ties within and outside 99
tile floor was covered 67
tile roofs and wrought 42
till about one hundred 531
till about six hundred 148
till about ten minutes 470
till about two decades 49
till about two hundred 720
till about two thousand 57
till after both parties 60
till after her husband 171
till after her marriage 807
till after his arrival 937
till after his baptism 228
till after his election 77
till after his funeral 71
till after his majesty 129
till after his marriage 1001
till after his removal 91
till after his thirtieth 45
till after its passage 42
till after our arrival 399
till after our marriage 167
till after she herself 58
till after this process 54
till after this supreme 139
till again they touched 41
till either they despise 51
till hunger and fatigue 125
till judith had essayed 61
till looking east between 69
till mamma was sixteen 73
till miriam was brought 252
till months had elapsed 45
till nearly one hundred 61
till nearly two hundred 160
till nearly two thousand 71
till night she bustled 97
till sides and benches 80
till smooth and elastic 68
till spain and holland 71
till spain has matured 51
till under this torment 85
till within one hundred 126
till within ten minutes 175
till within this century 112
till within two hundred 116
time about any subject 87
time about her husband 104
time about his chances 42
time about law matters 82
time about one hundred 1234
time about one thousand 210
time about six hundred 264
time about six thousand 53
time about ten minutes 79
time about ten thousand 251
time about this problem 54
time about this question 42
time about two hundred 715
time about two thousand 278
time above his fortune 80
time above two hundred 97
time action was brought 56
time adopt and publish 62
time after and inquire 74
time after being brought 92
time after being divided 43
time after being elected 50
time after being exposed 148
time after being gathered 87
time after being hatched 47
time after being injured 42
time after being married 40
time after being ordered 49
time after being released 158
time after being removed 179
time after being wounded 81
time after each addition 121
time after each question 104
time after her arrival 1168
time after her capture 64
time after her divorce 171
time after her funeral 42
time after her husband 1346
time after her illness 93
time after her marriage 2044
time after her parents 93
time after her present 42
time after her removal 49
time after his arrival 7412
time after his attaining 41
time after his baptism 201
time after his capture 176
time after his company 50
time after his divorce 85
time after his election 706
time after his failure 42
time after his funeral 40
time after his illness 399
time after his majesty 103
time after his marriage 2235
time after his parents 119
time after his removal 410
time after his victory 158
time after its adoption 224
time after its arrival 471
time after its beginning 116
time after its capture 84
time after its erection 395
time after its passage 216
time after its receipt 529
time after its removal 479
time after our arrival 1772
time after our belated 71
time after our marriage 316
time after our painful 43
time after our present 217
time after our rupture 56
time after she arrived 132
time after she entered 116
time after she married 133
time after she pursued 71
time after she started 44
time after ten minutes 44
time after that because 134
time after that decision 72
time after that episode 57
time after that fateful 45
time after they arrived 316
time after they entered 101
time after they married 69
time after they receive 71
time after they settled 77
time after they started 104
time after they stopped 40
time after this article 52
time after this chapter 65
time after this decision 145
time after this dreadful 42
time after this episode 315
time after this exchange 66
time after this marriage 120
time after this present 42
time after this process 52
time after this renewal 50
time after this several 46
time after this victory 118
time after two thousand 40
time after you receive 110
time aided and abetted 59
time alone and together 58
time alone can develop 122
time alone can educate 61
time alone can produce 72
time alone can provide 52
time alone can resolve 63
time alone can unravel 71
time alone with friends 66
time alone with herself 42
time alone with himself 66
time alone with parents 72
time ample and orderly 48
time apart than together 157
time asked him plainly 56
time basis all signals 190
time basis and receive 90
time basis for several 276
time below its natural 59
time binds them together 76
time bound them together 49
time breaking out between 339
time broke out between 150
time brown was decided 63
time cards and material 49
time cards and payroll 220
time cards are entered 51
time cells are exposed 61
time change for closely 63
time china was divided 87
time cleaning and polishing 205
time coeval with extinct 48
time comes for decision 161
time comes for examining 96
time comes for exchanging 88
time comes for marriage 144
time comes for payment 308
time comes for preparing 48
time comes for removal 69
time comes for renewal 68
time comes for returning 117
time could not abolish 47
time could not account 129
time could not believe 231
time could not compare 57
time could not compete 78
time could not contain 59
time could not destroy 193
time could not explain 125
time could not foresee 40
time could not imagine 128
time could not operate 47
time could not prevent 97
time could not proceed 49
time could not produce 146
time could not provide 164
time could not recover 48
time could not refrain 81
time could not satisfy 51
time could not succeed 81
time could not support 101
time could not sustain 45
time cried out against 58
time delay and decreasing 57
time delay and doppler 538
time delay has elapsed 95
time delay has expired 61
time delay that depends 143
time delay with respect 587
time either for divided 117
time enter and inspect 574
time enter this position 46
time evening and weekend 128
time evening was advancing 85
time every day because 88
time every day listening 43
time every day together 41
time every few minutes 185
time every few seconds 54
time every one exerted 91
time every ten minutes 88
time every ten seconds 61
time every two minutes 54
time feeling that perhaps 43
time feels his beloved 44
time filling out reports 100
time finding out exactly 65
time finds its natural 42
time fixed for accepting 92
time fixed for beginning 165
time fixed for payment 1102
time fixed for receiving 196
time fixed has expired 146
time found this tyranny 68
time frame and context 111
time frame and limited 42
time frame and location 114
time frame for achieving 879
time frame for assessing 149
time frame for attaining 75
time frame for decision 369
time frame for initiating 81
time frame for obtaining 116
time frame for payment 74
time frame for project 173
time frame for providing 181
time frame for receiving 52
time frame for reporting 227
time frame for research 62
time frame for resolving 86
time frame for results 84
time frame for returning 55
time frame for reviewing 58
time frame for service 42
time frame that enables 83
time frame that extends 68
time frame that permits 64
time frame with respect 136
time getting his message 43
time getting them together 40
time given for payment 299
time goods are shipped 84
time green was assisting 53
time helping and retarding 72
time helping her husband 98
time helping them develop 40
time holding its sessions 100
time holding out against 50
time holds them together 42
time hunger and fatigue 40
time hunting and exploring 42
time imaging and doppler 44
time italy and germany 111
time italy was divided 53
time jesus had appeared 51
time jesus was revealed 57
time keeping her balance 121
time keeping his balance 157
time keeping his thoughts 46
time kissing and caressing 136
time later and charged 61
time later her husband 100
time later she married 97
time later they arrived 98
time later they brought 66
time learning new material 53
time light and adorned 49
time limit and according 42
time limit being imposed 57
time limit for abortion 176
time limit for accepting 52
time limit for achieving 146
time limit for acquiring 53
time limit for answering 136
time limit for beginning 62
time limit for certain 53
time limit for complying 58
time limit for decision 185
time limit for election 50
time limit for finishing 66
time limit for initiating 96
time limit for judicial 111
time limit for notifying 49
time limit for obtaining 121
time limit for payment 1484
time limit for producing 47
time limit for providing 81
time limit for receipt 570
time limit for receiving 169
time limit for recording 109
time limit for removal 127
time limit for rendering 223
time limit for reporting 379
time limit for returning 228
time limit for service 794
time limit for storage 128
time limit for welfare 173
time limit had elapsed 134
time limit had expired 2112
time limit has elapsed 272
time limit has expired 3689
time limit not exceeding 124
time limit was applied 50
time limit was imposed 961
time limit was omitted 50
time limit was reduced 205
time limit was removed 110
time limit was usually 60
time limit with respect 140
time linear with respect 99
time lines and budgets 58
time lines for achieving 50
time loading and unloading 504
time local and national 181
time local and regional 100
time looking and listening 131
time looking for answers 106
time looking for bigfoot 77
time looking for colored 58
time looking for excuses 43
time looking for material 67
time looking for trouble 57
time males and females 388
time meeting with clients 101
time might not produce 53
time minus its duration 50
time money had smoothed 63
time named and forthwith 57
time named for payment 54
time nearly one hundred 256
time nearly one thousand 60
time nearly six hundred 51
time nearly ten thousand 51
time nearly two hundred 252
time nearly two thousand 314
time nixon and kissinger 65
time nixon was elected 47
time nursing his wounded 42
time order and justice 41
time owned and managed 42
time packing and unpacking 141
time passing too quickly 84
time people are exposed 42
time people get together 111
time people had started 54
time period and because 124
time period and compare 169
time period and comparing 52
time period and context 104
time period and country 150
time period and culture 318
time period and include 110
time period and location 632
time period and provide 122
time period and subject 169
time period and usually 115
time period are assumed 42
time period are counted 143
time period are defined 87
time period are plotted 60
time period are related 150
time period are usually 90
time period being covered 94
time period being measured 183
time period being studied 797
time period for achieving 187
time period for acquiring 89
time period for assessing 165
time period for computing 99
time period for example 110
time period for obtaining 181
time period for payment 396
time period for providing 157
time period for receipt 157
time period for receiving 114
time period for recording 99
time period for reporting 142
time period for several 171
time period had elapsed 530
time period had expired 237
time period has elapsed 3180
time period has expired 1095
time period not exceeding 306
time period now defined 57
time period that applies 166
time period that depends 57
time period that elapsed 130
time period that elapses 303
time period that extends 97
time period that permits 145
time period was divided 91
time period was measured 121
time period was reduced 80
time period with respect 195
time period you specify 276
time peter was brought 43
time phase with respect 199
time plant any gardens 46
time playing with friends 126
time playing with objects 46
time point with respect 42
time putting his thoughts 42
time putting them together 65
time quite two hundred 62
time raise our highest 66
time rather than according 50
time rather than against 73
time rather than attempt 216
time rather than because 112
time rather than between 41
time rather than compile 223
time rather than confess 70
time rather than decrease 232
time rather than decreasing 51
time rather than following 83
time rather than forward 315
time rather than increase 122
time rather than increasing 68
time rather than occurring 66
time rather than position 46
time rather than providing 53
time rather than quality 53
time rather than remaining 176
time rather than requiring 137
time rather than several 197
time reagan was elected 69
time really had stopped 49
time right now because 187
time rubbing and scrubbing 55
time rules are adopted 252
time sales and marketing 48
time savings and quality 106
time savings and reduced 137
time scale for achieving 103
time scale for chinese 50
time scale for gravity 140
time scale for hominid 287
time scale for viscous 51
time scale has evolved 72
time scale that depends 49
time scale that extends 47
time scale with respect 195
time seems far distant 71
time sending and receiving 256
time sends for workmen 46
time serve his country 42
time serve two masters 98
time serving his country 46
time shall not include 53
time short with respect 49
time sighing and murmuring 209
time signs for portions 45
time since any stranger 84
time since being brought 51
time since her arrival 2533
time since her capture 178
time since her divorce 178
time since her husband 1122
time since her illness 734
time since her infancy 68
time since her marriage 2389
time since her parents 198
time since her surgery 41
time since his arrival 4402
time since his awakening 134
time since his boyhood 538
time since his capture 497
time since his college 79
time since his divorce 107
time since his earliest 77
time since his election 422
time since his illness 2956
time since his infancy 127
time since his marriage 1130
time since his parents 151
time since his removal 47
time since his student 96
time since his surgery 66
time since his trouble 66
time since his visitor 43
time since its adoption 143
time since its arrival 142
time since its beginning 332
time since its capture 85
time since its earliest 54
time since its erection 364
time since its passage 78
time since man appeared 64
time since our arrival 1420
time since our capture 163
time since our divorce 44
time since our journey 62
time since our marriage 808
time since she arrived 550
time since she entered 341
time since she married 94
time since she started 240
time since she stepped 40
time since that dreadful 108
time since that fateful 228
time since they appeared 43
time since they arrived 382
time since they crossed 48
time since they entered 312
time since they married 65
time since they started 425
time since two species 40
time since was married 45
time since you arrived 89
time since you entered 44
time since you started 130
time since you visited 108
time sinning and repenting 119
time sitting and listening 179
time slice has expired 122
time slots per channel 58
time solving this problem 48
time spain and holland 46
time speaking and listening 115
time speaking out against 46
time spent and expense 46
time spent and results 64
time spent doing laundry 52
time spent doing research 89
time spent for pleasure 49
time spent per patient 454
time spent per question 139
time spent with clients 478
time spent with friends 3578
time spent with members 113
time spent with parents 714
time spent with patient 194
time spent with teachers 149
time split our society 62
time spoke out against 61
time staff and faculty 93
time state and federal 224
time staying with friends 85
time steps are usually 46
time stood out against 84
time strong and durable 59
time study and research 343
time study was carried 89
time table for achieving 52
time taken for computing 44
time taken for granted 753
time taken for material 53
time taken for obtaining 142
time taken for passage 60
time taken for repairs 83
time taken for signals 71
time takes for granted 54
time talking and listening 1004
time talking than listening 92
time talking with clients 54
time talking with friends 255
time talking with members 41
time talking with parents 62
time talking with teachers 68
time teaching and lecturing 53
time teaching and research 1258
time telling and listening 46
time testing and debugging 113
time texas was annexed 40
time thomas was present 67
time trade was carried 113
time trend and seasonal 195
time under any statute 42
time under his command 478
time under his control 297
time under his dominion 57
time under his eyelids 49
time under its control 54
time under one monarch 41
time under one pretext 41
time under our present 74
time under this present 88
time unfit for service 103
time until her husband 309
time until her marriage 347
time until his arrival 147
time until his election 143
time until his marriage 84
time until his removal 71
time until our arrival 62
time until she becomes 60
time until she decided 91
time until she finally 327
time until she married 144
time until she marries 53
time until she realized 64
time until they arrived 250
time until they brought 43
time until they decided 89
time until they finally 262
time until they married 125
time until they realized 64
time until they receive 41
time until they started 41
time until this happens 59
time until this present 193
time until you achieve 183
time until you finally 46
time utter his thoughts 56
time vague and variable 77
time visit and inspect 74
time waged war against 91
time waiting for results 41
time waiting for service 140
time warning him against 65
time warning them against 68
time waste and consume 65
time water was brought 43
time weeping and lamenting 52
time which are capable 63
time which are related 107
time which are usually 73
time which can embrace 63
time which had brought 56
time which had divided 128
time which had elapsed 6604
time which had expired 64
time which had hitherto 116
time which has brought 84
time which has elapsed 18130
time which has enabled 61
time which has entered 57
time which has escaped 48
time which has expired 96
time which has hitherto 395
time which his private 59
time which lay between 77
time which may include 40
time which men usually 127
time which now remains 51
time which our artists 48
time which our enemies 70
time which they consume 47
time which they devoted 243
time which they foresee 83
time which they involve 71
time which they occasion 93
time which they require 377
time which they sustain 41
time which this journey 102
time which this process 69
time which tom allowed 60
time which was allowed 384
time which was between 44
time which was devoted 179
time which was granted 147
time which was loosening 40
time which was perhaps 49
time which was precious 80
time which was usually 87
time which yet remains 115
time while her husband 874
time while his parents 41
time while she decided 47
time while they awaited 62
time white fang growled 87
time white men arrived 52
time within and between 313
time within and outside 258
time within each country 154
time within its ancient 77
time within its borders 77
time within one country 113
time within one hundred 142
time within one society 41
time within six hundred 50
time within ten minutes 87
time within this century 63
time within this natural 46
time within two hundred 134
time within two minutes 96
time women are allowed 88
time words and phrases 308
time working and reworking 41
time working for himself 54
time working out exactly 51
time working with clients 97
time working with parents 108
time working with schools 42
time working with teachers 151
time working with windows 123
time would not believe 133
time would not consent 85
time would not deprive 40
time would not increase 65
time would not justify 74
time would not present 114
time would not prevent 48
time would not produce 127
time would not promote 70
time would not provide 53
time would not receive 50
time would not require 68
time would not suffice 600
time would not support 83
time would you require 76
time would you suggest 59
time writing and debugging 43
time writing and lecturing 271
time writing and rewriting 309
time writing and traveling 46
time writing his memoirs 266
time writing long letters 152
time zones and covered 40
time zones and language 131
time zones and national 44
time zones are crossed 349
time zones are measured 59
timing marks are aligned 1403
timing marks are located 181
timing rules for including 43
tingling tones that jonathan 58
tiny bells that tinkled 75
tiny doors and windows 44
tiny hands with delight 54
tiny hills and valleys 223
tiny homes and nestled 66
tiny house was blocked 196
tiny leaves and flowers 194
tiny scale and whisker 46
tiny slits for windows 44
tiny stars and stripes 100
tiny units and features 53
tiny waist and rounded 163
tiny waist and slender 56
tips check out dummies 41
tips which are usually 43
tire sales and service 41
toil alone can produce 82
toil where one reposes 334
told about any medical 73
told about her husband 267
told about her illness 59
told about her marriage 42
told about her parents 71
told about his adoption 72
told about his arrival 48
told about his boyhood 94
told about his friends 40
told about his illness 135
told about his journey 81
told about his parents 108
told about his previous 93
told about his private 49
told about his travels 88
told about its outcome 60
told about one hundred 70
told about our national 211
told about that journey 47
told about this country 62
told about this decision 40
told about this picture 55
told about this problem 74
told about this project 46
told about this society 69
told about two hundred 51
told after that charmed 51
told jesus that lazarus 81
told jokes and laughed 195
told jokes and stories 400
told later that because 44
told rather than written 76
told sandy this ghastly 74
toll gates and collect 76
toll roads and bridges 2076
toll roads and ferries 46
tomb built for himself 191
tomb which was erected 150
tone about her friends 79
tone above its fellows 41
tone alone was insulting 49
tone color and dynamic 73
tone color and harmony 44
tone color and quality 50
tone color and texture 109
tone every few minutes 47
tone laced with sarcasm 209
tone lower than written 155
tone which had hitherto 101
tone which his kinsman 62
tone which she adopted 57
tone which she allowed 40
tone which she assumed 57
tone which they adopted 41
tone which they assumed 69
tone which they produce 50
tone which this faithful 46
tone which too plainly 59
tone which was adopted 53
tone which was assumed 108
tone which was natural 240
tone which was peculiar 89
tons gross and upwards 894
took about one hundred 1480
took about one thousand 160
took about six hundred 110
took about six minutes 195
took about six seconds 89
took about ten minutes 4654
took about ten seconds 544
took about ten thousand 159
took about two decades 215
took about two hundred 742
took about two minutes 1282
took about two seconds 448
took about two thousand 243
took above six hundred 46
took above two hundred 147
took action and ordered 63
took action with respect 117
took after her husband 87
took after his arrival 65
took after his capture 69
took alarm and decided 44
took alarm and ordered 71
took alarm and started 52
took anything and everything 84
took anything for granted 1411
took anything for himself 92
took anything they fancied 53
took coach and arrived 44
took coach for chester 41
took cover and started 53
took cover and watched 61
took drugs and alcohol 46
took enoch two hundred 45
took first and divided 223
took flesh and appeared 44
took fully ten minutes 78
took horse and started 107
took issue with aspects 81
took issue with certain 213
took issue with critics 84
took issue with everything 40
took issue with general 103
took issue with johnson 40
took issue with justice 124
took issue with rousseau 57
took issue with senator 55
took issue with several 195
took longer than average 109
took longer than fifteen 42
took longer than planned 1304
took maybe ten minutes 111
took maybe ten seconds 44
took maybe two minutes 40
took money and jewelry 55
took money and vessels 78
took money for granted 119
took months for letters 41
took nearly one hundred 355
took nearly one thousand 58
took nearly six hundred 45
took nearly ten minutes 480
took nearly two decades 652
took nearly two hundred 555
took nearly two minutes 100
took nearly two thousand 204
took notes and studied 59
took picks and shovels 75
took place and although 77
took place and because 252
took place and between 50
took place and brought 143
took place and certain 62
took place and everything 74
took place and finally 148
took place and general 108
took place and perhaps 49
took place and several 282
took place are unknown 46
took place both between 73
took place far outside 87
took place for control 81
took place for example 65
took place for members 78
took place for several 869
took place his marriage 71
took place near present 75
took place not because 590
took place not between 294
took place one hundred 470
took place one thousand 47
took place six hundred 63
took place six thousand 62
took place ten minutes 48
took place ten thousand 43
took place that allowed 75
took place that altered 89
took place that aroused 43
took place that beggars 44
took place that brought 296
took place that enabled 49
took place that fateful 68
took place that finally 51
took place that october 68
took place that revealed 77
took place that weekend 54
took place then because 45
took place then between 76
took place too quickly 172
took place too rapidly 168
took place two decades 216
took place two hundred 423
took place two thousand 511
took place was because 110
took place was between 274
took place was carried 53
took place was chiefly 73
took place was crowded 87
took place was exactly 48
took place was largely 205
took place was limited 67
took place was located 44
took place was outside 42
took place was perhaps 43
took place was related 42
took place was similar 62
took place was slavery 48
took place was usually 88
took place with british 40
took place with certain 71
took place with extreme 110
took place with foreign 51
took place with friends 46
took place with general 228
took place with holland 67
took place with increasing 418
took place with lightning 58
took place with members 140
took place with minimal 80
took place with official 46
took place with perfect 89
took place with persons 62
took place with pistols 54
took place with respect 2199
took place with several 122
took place with startling 74
took place with unusual 141
took power and imposed 59
took power for himself 105
took pride and comfort 63
took pride and delight 150
took pride and pleasure 788
took quick but careful 52
took quite for granted 147
took rooms for herself 67
took rooms for himself 124
took shape and assumed 129
took shape and emerged 50
took shape and evolved 67
took shape and gathered 97
took shape and matured 70
took sides with charles 46
took spade and mattock 123
took stock and decided 128
took stock and realized 94
took strong and decided 93
took thence new occasion 63
took turns and spelled 44
took turns going outside 40
took under his command 319
took under his control 74
took under his especial 182
took under its control 215
took under ten minutes 59
took under two minutes 40
took vision and courage 47
took water and crossed 48
took water for granted 45
took within its purview 48
took women for granted 43
tool chest with related 57
tool lists are offered 74
tool loading and unloading 181
tool marks are removed 71
tool marks are visible 159
tool types are present 49
tool which can improve 42
tool which can perform 47
tool which can provide 228
tooth decay and obesity 315
tooth relic was brought 57
tops cawed and croaked 67
torn apart and crushed 88
torn apart and divided 102
torn apart and rebuilt 559
torn apart and reduced 61
torn bills now current 42
torn frock and scarred 53
torn loose and carried 134
tort action for assault 147
tort action for battery 47
tort action for damages 1591
tort action for invasion 221
tort action for wrongful 645
tort action was brought 128
tort claim for damages 338
tort claim for invasion 137
tort claim for wrongful 341
tort shall lie against 98
tort suits for damages 146
tort which are subject 199
toss about and divulge 92
town about one hundred 1261
town about ten minutes 63
town about two hundred 298
town after her husband 83
town after her marriage 49
town after its capture 83
town after this dreadful 57
town clerk and borough 148
town clerk and justice 202
town clerk for several 180
town clerk had quieted 53
town clerk was ordered 45
town could not believe 78
town could not contain 120
town could not furnish 118
town could not provide 96
town could not support 202
town could not survive 73
town every one dropped 44
town halls and museums 53
town halls and palaces 113
town halls and private 125
town halls and railway 101
town halls and schools 229
town halls and village 56
town house and country 778
town house for himself 162
town house was erected 76
town house was located 169
town lends its commons 40
town looking for trouble 119
town makes any scruple 70
town meeting and elected 44
town meeting and election 194
town meeting for election 101
town mouse and country 136
town named for himself 61
town nearly two hundred 80
town parks and gardens 194
town people and country 189
town people and farmers 56
town quiet and peaceable 118
town rather than country 139
town sends two members 63
town shall not deprive 87
town since her arrival 40
town since his arrival 47
town stood out against 51
town taken and retaken 93
town taxes and license 58
town under his control 98
town under its present 267
town under this charter 77
town until they arrived 60
town walls and buildings 42
town where her husband 456
town where her parents 268
town where his beloved 51
town where his friends 50
town where his parents 318
town where she resided 133
town where she resides 45
town where they belonged 57
town where they profess 55
town where they resided 269
town where they settled 99
town where they stopped 309
town where they worship 51
town where this paragon 44
town which had belonged 79
town which had enjoyed 42
town which had escaped 47
town which had hitherto 195
town which has adopted 98
town which his majesty 64
town which lay between 71
town which then belonged 40
town which they entered 91
town which they founded 70
town which was beginning 59
town which was founded 321
town which was located 105
town which was settled 73
town which was subject 56
town which was visited 47
town while her husband 95
town within its borders 165
town within ten minutes 56
town would get together 64
town would not receive 58
town would not support 61
trap under each fixture 49
tray holding two glasses 79
tray laden with bottles 63
tray laden with covered 99
tray laden with glasses 239
tray lined with plastic 48
tray which she brought 79
tread again that ancient 517
tread might not resound 77
treat acute and chronic 784
treat again with solution 64
treat asthma and chronic 71
treat every man according 57
treat every man including 42
treat every new attempt 157
treat every one according 103
treat girls with respect 83
treat males and females 787
treat others with decency 54
treat others with dignity 478
treat others with disdain 52
treat others with justice 64
treat others with neglect 54
treat others with respect 4819
treat people and animals 42
treat people with anorexia 87
treat people with certain 45
treat people with chronic 100
treat people with concern 79
treat people with dementia 107
treat people with diabetes 101
treat people with dignity 1345
treat people with respect 3867
treat women with dignity 50
treat women with respect 1454
treat words and phrases 42
tree about one hundred 188
tree about two hundred 166
tree could not survive 44
tree cover was removed 47
tree crops and pasture 123
tree crops are planted 72
tree ferns and bamboos 53
tree ferns and cabbage 84
tree ferns and orchids 75
tree frogs and cicadas 113
tree frogs and insects 50
tree frogs and lizards 95
tree grows and expands 41
tree growth and climate 145
tree laden with blossom 44
tree laden with flowers 222
tree leaves and flowers 41
tree leaves and needles 93
tree pests and diseases 283
tree rocking its lullaby 68
tree roots and burrowing 54
tree roots are exposed 54
tree seeds and seedlings 349
tree shall not blossom 5869
tree sizes and species 71
tree sound and perfect 624
tree stems and uttered 47
tree stood out against 126
tree stump and started 44
tree stump and watched 81
tree trunk and covered 66
tree trunk and dropped 49
tree trunk and started 87
tree trunk and watched 148
tree trunk for support 223
tree which had toppled 53
tree which had yielded 53
tree which has baffled 84
tree which has toppled 63
tree which she planted 46
tree which they planted 67
tree which was brought 70
tree which was covered 127
tree which was guarded 41
tree which was perfect 66
tree which was planted 599
tree which you planted 55
tree while her husband 52
tree white with blossom 42
tree within two hundred 85
tree would not survive 44
trial basis for several 49
trial could not proceed 272
trial court and appealed 154
trial court and counsel 776
trial court and granted 51
trial court and ordered 339
trial court and supreme 100
trial court for decision 60
trial court for failure 186
trial court for federal 104
trial court had allowed 389
trial court had applied 375
trial court had awarded 598
trial court had charged 276
trial court had decided 275
trial court had entered 332
trial court had granted 1186
trial court had imposed 286
trial court had ordered 629
trial court had reduced 43
trial court had refused 1061
trial court had violated 80
trial court has applied 63
trial court has decided 143
trial court has entered 237
trial court has granted 421
trial court has ordered 106
trial court has refused 265
trial court may appoint 229
trial court may conduct 97
trial court may decline 86
trial court may dismiss 287
trial court may examine 43
trial court may exclude 321
trial court may include 87
trial court may proceed 129
trial court may require 726
trial court that williams 76
trial court then entered 148
trial court then granted 151
trial court then ordered 164
trial court was correct 8134
trial court was obliged 107
trial court was ordered 308
trial court was rightly 53
trial court was unwilling 56
trial court with general 353
trial court with respect 784
trial judge and counsel 420
trial judge and defense 48
trial judge and ordered 60
trial judge can exclude 91
trial judge had allowed 383
trial judge had applied 123
trial judge had awarded 179
trial judge had charged 207
trial judge had decided 91
trial judge had granted 248
trial judge had imposed 85
trial judge had ordered 275
trial judge had refused 765
trial judge had rightly 147
trial judge has granted 106
trial judge may appoint 42
trial judge may comment 113
trial judge may exclude 749
trial judge may require 304
trial judge that victoria 45
trial judge then entered 42
trial judge then granted 172
trial judge was correct 2495
trial judge was obliged 62
trial judge was unwilling 107
trial judge who decides 41
trial judge with respect 295
trial learning and superior 152
trial period has expired 168
trial scene that follows 93
trial shall not proceed 106
trial under due process 65
trial under this process 69
