tab contains three options 40
two variables must always 56
two variables taking values 81
two variables were chosen 64
two variables were created 73
two variables were highly 160
two variables were tested 43
two variables will always 49
two variables will depend 42
two variables will result 53
two vehicles were parked 96
two veterans were killed 137
two villages have united 73
two villages were burned 76
two villages were chosen 58
two villages were joined 69
two villages were little 48
two visitors from england 69
two warrants were issued 53
