tag securely attached to 92
this tradition survives in 95
this tranquil condition of 64
this tranquil paradise to 70
this transfer amounted to 60
this transfer consists in 40
this transfer occurred in 43
this transfer resulted in 45
this treatment amounted to 49
this treatment approach as 41
this treatment approach in 122
this treatment approach is 637
this treatment approach to 90
this treatment balances the 102
this treatment compared to 85
this treatment conduces to 63
this treatment consists in 156
this treatment consists of 202
this treatment destroys the 67
this treatment followed by 76
this treatment improves the 76
this treatment includes the 45
this treatment increased the 131
this treatment increases the 188
this treatment involves the 99
this treatment modality as 48
this treatment modality in 270
this treatment modality is 521
this treatment modality to 77
this treatment prevents the 76
this treatment produced no 66
this treatment protocol is 50
this treatment reflects the 50
this treatment requires the 68
this treatment resulted in 1508
this treatment strategy is 141
this treatment suffices to 40
this ultimate authority is 72
this ultimate challenge to 63
this ultimate condition of 71
this ultimate dimension of 55
this ultimate extension of 47
this ultimate identity of 82
this ultimate particle of 51
this ultimate rejection of 44
this ultimate standard of 52
this unbroken sequence of 46
this unbroken tradition of 58
this uncommon condition is 50
this uncommon instance of 155
this unctuous minister in 57
this underlying attitude of 42
this underlying condition of 46
this undulating movement of 40
this unguarded paroxysm the 59
this universe composed of 43
this universe consisting of 139
this universe consists of 132
this unlikely coalition of 40
this unseemly distance in 56
this unstable condition is 46
this unstable condition of 80
this untoward condition of 83
this untoward incident to 82
this unwonted exercise of 41
this unwonted readiness in 47
this valuable accession to 49
this valuable approach to 68
this valuable curiosity to 74
this valuable document in 59
this valuable document is 112
this valuable document to 83
this valuable evidence of 48
this valuable heritage of 41
this valuable invention or 60
this valuable medicine is 41
this valuable monument of 40
this valuable property in 126
this valuable property is 108
this valuable property of 227
this valuable property to 137
this valuable resource as 94
this valuable resource by 50
this valuable resource in 135
this valuable resource is 389
this valuable resource of 74
this valuable resource to 223
this valuable specimen of 68
this velocity gradient is 45
this velocity relative to 87
this vertical dimension is 86
this vertical dimension of 128
this vertical distance is 169
this vertical movement is 153
this vertical movement of 85
this vicinity consists of 40
this vigorous assertion of 110
this virtuous minister of 48
this volatile situation in 43
this volcanic activity is 106
this wavelength interval is 48
this wearisome struggle to 76
this westward expansion of 57
this westward extension of 93
this westward migration of 51
this westward movement by 44
this westward movement in 49
this westward movement of 247
this wondrous universe no 53
this wondrous universe of 43
this worthless quantity of 43
this wretched business in 40
this wretched business is 309
this wretched business of 317
this wretched condition he 108
this wretched condition of 297
this wretched condition the 45
this wretched condition we 75
this wretched imitation of 47
this wretched practice at 141
this wretched situation of 42
this wretched specimen of 56
this wretched strainer of 56
thou reverend disciple of 147
thus abruptly deprived of 97
thus abundant evidence of 45
thus acquired amounted to 42
thus acquired remained in 40
thus actively employed in 225
thus actively involved in 181
thus alleviating pressure on 61
thus artfully attempting to 54
thus attracting attention to 119
thus casually obtruded on 47
thus cleverly captured the 48
thus cleverly mortised is 40
thus combined elements of 75
thus combines elements of 181
thus commonly referred to 176
thus composed entirely of 113
thus consists entirely of 86
thus containing elements of 41
thus contains elements of 147
thus conveyed directly to 66
thus curiously resemble the 98
thus depended entirely on 90
thus directed attention to 160
thus directly addressing the 50
thus directly affected by 248
thus directly affected the 78
thus directly challenging the 88
thus directly connecting the 76
thus directly contrary to 92
thus directly expressing the 54
thus directly involved in 293
thus directly opposite to 57
thus directly reflects the 42
thus directly relevant to 217
thus directly reversed the 41
thus directly traceable to 73
thus downward pressure on 52
thus enthusiasm produces the 82
thus entirely confined to 84
thus entirely confirming the 64
thus entirely deprived of 50
thus entirely destroying the 44
thus entirely possible to 64
thus entirely preventing the 65
thus entirely relative to 49
thus essential elements in 45
thus essential elements of 45
thus fiercely attacked by 121
thus forcibly attached to 41
thus forcibly deprived of 70
thus forcibly reminded of 79
thus formally approved by 92
thus formally regarded as 47
thus formally summoned in 70
thus furnishing evidence of 115
thus imparted remained in 43
thus includes elements of 55
thus increased pressure on 43
thus inhibiting formation of 46
thus intently occupied in 44
thus minimizing exposure to 55
thus minimizing problems of 43
thus mutually deprived of 55
thus obtained admission to 54
thus obtained amounted to 160
thus obtained concerning the 48
thus obtained consists of 306
thus obtained contains the 173
thus obtained includes the 50
thus obtained indicate the 60
thus obtained provided the 60
thus obtained provides the 58
thus occupied earnestly in 47
thus overcoming problems of 49
thus partially deprived of 43
thus partially erroneous is 61
thus partially explaining the 107
thus partially offsetting the 245
thus partially supporting the 45
thus permitting analysis of 112
thus permitting children to 42
thus permitting detection of 56
thus permitting recovery of 55
thus permitting students to 50
thus possibly explaining the 137
thus possibly preventing the 67
thus presenting evidence of 54
thus preventing collapse of 57
thus preventing diffusion of 40
thus preventing entrance of 64
thus preventing expansion of 58
thus preventing extension of 47
thus preventing formation of 320
thus preventing infection of 61
thus preventing movement of 127
thus preventing overheating of 77
thus preventing oxidation of 63
thus preventing synthesis of 84
thus prevents formation of 95
thus prevents monotony of 52
thus probably reflects the 52
thus produced consists of 164
thus produced increased the 97
thus produced increases the 88
thus produced resulted in 43
thus properly regarded as 204
thus provided evidence of 85
thus provides evidence of 238
thus provides examples of 50
thus publicly expressing my 121
thus quaintly reckoned by 47
thus quaintly recorded by 42
thus received amounted to 79
thus relieved isabella of 87
thus remained attached to 45
thus remained confined to 94
thus remained ignorant of 62
thus rendered amenable to 43
thus rendered possible by 46
thus rendered possible in 44
thus rendered possible is 52
thus rendered possible the 215
thus rendered possible to 87
thus requires analysis of 73
thus requires attention to 142
thus resembling somewhat the 67
thus retained entirely by 53
thus scarcely possible to 44
thus scarcely surprising to 41
thus secretly supplied the 49
thus securely fastened to 45
thus seriously affected by 46
thus seriously affected the 62
thus seriously disrupting the 55
thus seriously disturbing the 66
thus seriously endangering the 80
thus seriously impaired the 47
thus severely curtailing the 48
thus situated partakes in 70
thus solemnly adjudged in 54
thus solemnly asserted by 135
thus somewhat resemble the 46
thus somewhat resembling the 80
thus somewhat softened the 43
thus somewhat surprising to 89
thus specially directed to 44
thus stealthily prepared at 91
thus strangely affected by 98
thus strangely contrary to 40
thus strictly confined to 66
thus suddenly arrested in 115
thus suddenly assailed in 69
thus suddenly attacked in 105
thus suddenly awakened to 44
thus suddenly billeted in 98
thus suddenly deprived of 877
thus suddenly elevated by 67
thus suddenly elevated to 80
thus suddenly recalled to 58
thus suddenly received the 69
thus suddenly relieved of 84
thus suddenly reminded of 78
thus tenderly expressing the 49
thus unjustly deprived of 115
thus usefully employed in 177
thus violently agitates us 45
thus violently deprived of 50
thus wantonly provoked the 58
thus wickedly murdered in 98
too absorbed inwardly to 55
too abundant secretion of 92
too actively employed in 60
too actively employed to 101
too actively involved in 189
too anxiously employed in 77
too anxiously employed to 63
too ardently advocate the 44
too ardently attached to 55
too bitterly conscious of 68
too commonly accepted as 101
too commonly ascribed to 45
too commonly believed in 42
too commonly composed of 205
too commonly employed in 123
too commonly indulged in 45
too commonly prevails in 103
too commonly regarded as 812
too commonly resorted to 102
too commonly supposed to 91
too concrete reveries of 423
too constant attention to 50
too convincing evidence of 41
too critical judgment he 58
too curiously concerning the 72
too detailed analysis of 57
too directly contrary to 48
too directly involved in 306
too earnestly insisted on 212
too elevated standard of 86
too emphatic flourish of 55
too entirely absorbed by 203
too entirely absorbed in 235
too entirely engrossed by 58
too entirely ignorant of 45
too entirely occupied by 61
too fearfully agitated to 73
too fearfully executed as 57
too flattering estimate of 143
too flattering judgment of 47
too flattering portrait of 114
too forcibly insisted on 112
too forcibly recalled my 60
too forcibly reminded of 118
too frequent allusions to 88
too frequent attempts to 75
too frequent condition of 142
too frequent diagnosis of 47
too frequent episodes of 41
too frequent evidence of 43
too frequent evidence to 72
too frequent examples of 116
too frequent exercise in 79
too frequent exercise of 155
too frequent exposure to 103
too frequent intrusion of 65
too frequent iteration of 63
too frequent occasions he 53
too frequent occasions of 71
too frequent occasions to 134
too frequent operation of 53
too frequent practice in 50
too frequent practice of 610
too frequent presence of 114
too frequent recourse to 443
too frequent rejection of 56
too frequent tendency of 132
too frequent tendency to 238
too fugitive glimpses of 48
too generous estimate of 103
too generous treatment of 77
too intently directed to 52
too judicious sentence on 42
too mentally impaired to 66
too mentally retarded to 48
too mentally unstable to 82
too minutely regarded by 61
too narrowly confined the 45
too narrowly confined to 472
too narrowly oriented to 42
too numerous examples of 73
too obviously affected by 41
too obviously conscious of 49
too obviously contrary to 51
too obviously designed to 195
too obviously dictated by 108
too obviously directed to 59
too obviously inspired by 189
too obviously intended to 157
too obviously involved in 43
too officious activity of 137
too palpable evidence of 43
too palpably injurious to 57
too powerful relative to 64
too probably produced by 88
too prolonged exposure to 64
too prolonged retention of 43
too recently acquired to 77
too recently obtained the 140
too remotely situated to 107
too securely fastened to 79
too seriously affected by 282
too seriously employed to 56
too seriously impaired to 56
too seriously involved in 79
too seriously occupied in 63
too seriously occupied to 85
too seriously startled by 45
too seriously threatened by 41
too severely affected by 125
too severely affected to 58
too severely censured by 157
too severely crippled to 43
too severely critical of 50
too severely denouncing the 61
too severely disabled to 214
too severely impaired to 74
too severely punished by 262
too severely punished to 79
too sexually explicit or 64
too slightly regarded by 59
too solemnly occupied to 43
too strictly attended to 69
too strictly confined to 107
too tenderly attached to 89
too unguarded advocate of 53
too vigorous attempts at 45
too vigorous attempts to 55
too vigorous treatment of 45
too violently agitated to 168
too violently reproved by 53
top american diplomat in 49
top american officials in 76
top boundary condition is 77
top economic advisers to 44
top graduate programs in 145
top managers continue to 102
top managers involved in 56
top military advisers to 131
top military officers in 377
top military officers of 81
top military officers to 174
top military officials in 194
top military officials of 54
top military officials to 57
top military positions in 42
top officials involved in 66
top physical condition at 43
top physical condition by 59
top physical condition is 54
top physical condition to 165
try whenever possible to 706
try wherever possible to 450
two abortive attempts at 325
two abortive attempts by 89
two abortive attempts in 45
two abortive attempts on 73
two abortive attempts to 1185
two accepted languages of 161
two accounting students to 67
two accounts affected by 113
two accounts concerning the 57
two accounts concerns the 40
two accounts describe the 58
two accounts involved in 56
two accounts referred to 51
two actually internal to 49
two adjacent branches of 82
two adjacent chambers of 116
two adjacent channels in 49
two adjacent channels is 43
two adjacent contours is 75
two adjacent counties in 145
two adjacent counties of 55
two adjacent elements in 197
two adjacent elements is 119
two adjacent elements of 271
two adjacent locations on 45
two adjacent positions in 66
two adjacent positions of 105
two adjacent positions on 50
two adjacent segments in 45
two adjacent segments is 61
two adjacent segments of 404
two adjacent surfaces in 47
two adjacent surfaces is 66
two adjacent surfaces of 209
two adjacent vertebrae is 104
two adjacent villages in 105
two adjacent villages of 107
two advanced redoubts of 91
two advanced redoubts on 95
two affected children in 61
two affected children the 51
two agencies involved in 121
two airborne divisions in 101
two airborne divisions to 76
two aircraft assigned to 43
two aircraft carriers at 43
two aircraft carriers in 489
two aircraft carriers of 82
two aircraft carriers to 375
two aircraft collided in 42
two ambitious attempts to 41
two ambitious families of 61
two american carriers in 41
two american citizens in 123
two american citizens of 48
two american citizens to 45
two american divisions in 424
two american divisions on 120
two american divisions to 415
two american families in 40
two american families of 41
two american hostages in 302
two american officers as 62
two american officers at 49
two american officers in 126
two american officers on 52
two american officers to 72
two american scholars of 57
two american scholars to 43
two american soldiers at 83
two american soldiers in 421
two american soldiers of 169
two american soldiers on 51
two american soldiers to 135
two american students in 50
two american students of 52
two american tourists in 55
two american visitors to 139
two american warships in 77
two analytic functions of 47
two apostles returned to 131
two apparent extremes of 47
two apparent positions of 67
two articles accepted by 57
two articles attached to 96
two articles concerning the 237
two articles critical of 124
two articles describe the 108
two articles describing the 137
two articles discussing the 94
two articles included in 260
two articles inserted in 73
two articles mentioned by 48
two articles mentioned in 89
two articles objected to 44
two articles pertaining to 55
two articles referred to 285
two articles relevant to 41
two associate justices in 43
two associate justices of 325
two auricles contract at 120
two authentic passages in 41
two autistic children in 57
two beautiful bouquets of 42
two beautiful children in 115
two beautiful children of 122
two beautiful children to 115
two beautiful churches of 40
two beautiful examples of 175
two beautiful obelisks of 65
two beautiful passages as 48
two beautiful passages in 69
two beautiful pictures by 47
two beautiful pictures of 90
two biblical accounts of 164
two biblical examples of 46
two boundary surfaces at 78
two boundary surfaces of 66
two branches opposite the 62
two breakdown products of 54
two brigades consisting of 60
two brigades deployed in 44
two brigades remained in 87
two brigades returned to 47
two brilliant articles in 49
two brilliant examples of 81
two buddhist pontiffs of 48
two business partners in 62
two calendar quarters of 54
two capitals employed in 314
two captains returned to 75
two cardinal articles of 69
two cardinal elements in 50
two cardinal elements of 179
two cardinal problems of 50
two cardinal questions of 46
two cardinal symptoms of 135
two carriages containing the 47
two cathedral churches in 41
two cathedral churches of 42
two cervical segments of 68
two cervical vertebrae in 62
two cervical vertebrae of 65
two chambers containing the 79
two channels connecting the 47
two chapters analyzed the 42
two chapters complete the 53
two chapters comprise the 48
two chapters concerning the 151
two chapters consider the 506
two chapters continue the 105
two chapters continue to 66
two chapters describe in 175
two chapters describe the 1053
two chapters describing the 217
two chapters designed to 94
two chapters discussing the 128
two chapters document the 46
two chapters examined the 159
two chapters explored the 67
two chapters included in 98
two chapters outlined the 46
two chapters pertaining to 52
two chapters referred to 70
two chemical elements in 40
two children affected by 61
two children amounted to 46
two children assigned to 56
two children attended the 95
two children baptized in 70
two children compared to 78
two children continue to 55
two children enrolled in 124
two children followed the 80
two children happened to 45
two children included in 40
two children involved in 120
two children listened to 57
two children mentioned in 72
two children occupied the 93
two children perished in 72
two children received the 80
two children referred to 65
two children remained at 80
two children remained in 289
two children returned to 368
two children survived the 65
two christian captives in 154
two christian churches in 401
two churches mentioned in 70
two cleavages parallel to 45
two clinical examples of 211
two clinical isolates of 44
two clinical patterns of 57
two coalition partners in 55
two coherent carriers in 133
two commanding officers in 55
two commanding officers of 172
two comments concerning the 70
two companion pictures of 138
two compelling examples of 41
two complete chapters of 45
two complete circuits in 42
two complete circuits of 238
two complete divisions of 88
two complete examples of 105
two complete recordings of 77
two complete rotations of 135
two complete strangers to 56
two computer programs in 82
two computer programs to 84
two concepts concerning the 95
two concepts involved in 116
two concepts underlying the 42
two concluding chapters in 76
two concluding chapters of 476
two concluding chapters on 104
two concluding chapters to 42
two concluding chapters we 49
two concrete examples of 1458
two concrete examples to 55
two conducting surfaces in 56
two conducting surfaces of 95
two consists therefore in 44
two constant elements in 74
two contacting surfaces in 42
two contacting surfaces is 50
two contending branches of 49
two contending elements of 49
two contrary currents of 135
two contrary impulses in 42
two convincing examples of 45
two coronary arteries in 47
two coronary arteries to 42
two councils operated on 40
two counties adjacent to 57
two counties included in 43
two critical articles on 83
two critical comments on 63
two critical concepts in 52
two critical elements in 313
two critical elements of 574
two critical elements to 126
two critical functions in 95
two critical functions of 85
two critical occasions in 74
two critical passages in 55
two critical problems in 104
two critical problems of 80
two critical problems to 41
two critical questions in 123
two critical questions of 68
two critical questions to 115
two critical variables in 96
two cultural patterns of 42
two cultures involved in 73
two cultures resulted in 55
two cysteine residues at 169
two cysteine residues in 481
two cysteine residues of 126
two cysteine residues on 58
two cysteine residues to 60
two dangerous extremes of 68
two dangerous extremes to 80
two decisions concerning the 123
two decisions referred to 125
two decisions rendered by 73
two decisions rendered in 93
two decisive elements in 63
two definite articles in 59
two definite examples of 48
two definite functions of 45
two definite purposes in 53
two detailed accounts of 366
two detailed articles on 46
two detailed chapters on 46
two detailed examples of 264
two discrete episodes of 51
two disputed pictures to 42
two dissenting justices in 69
two distinct accounts of 582
two distinct articles of 56
two distinct attempts to 134
two distinct benefits to 48
two distinct branches in 106
two distinct branches of 2400
two distinct branches or 52
two distinct branches to 44
two distinct channels of 214
two distinct chapters in 40
two distinct circuits of 48
two distinct clusters in 68
two distinct clusters of 755
two distinct colonies in 50
two distinct concepts in 113
two distinct concepts of 971
two distinct contexts in 82
two distinct contexts of 55
two distinct creatures by 40
two distinct cultures in 203
two distinct cultures is 64
two distinct cultures of 88
two distinct cultures or 61
two distinct currents in 138
two distinct currents of 602
two distinct deposits of 67
two distinct divisions in 163
two distinct divisions of 534
two distinct divisions or 69
two distinct elements in 1376
two distinct elements is 48
two distinct elements of 1475
two distinct elements or 60
two distinct elements to 196
two distinct entities as 99
two distinct entities in 248
two distinct entities is 94
two distinct entities of 71
two distinct entities on 46
two distinct entities or 135
two distinct episodes in 61
two distinct episodes of 297
two distinct episodes or 244
two distinct examples of 103
two distinct families in 64
two distinct families of 1047
two distinct fractions of 77
two distinct functions in 424
two distinct functions of 931
two distinct functions or 49
two distinct functions to 325
two distinct horizons of 47
two distinct languages in 110
two distinct languages of 45
two distinct languages or 56
two distinct locations in 77
two distinct locations of 41
two distinct locations on 40
two distinct memories of 47
two distinct mutations in 73
two distinct networks of 71
two distinct occasions in 63
two distinct passages in 55
two distinct passages of 51
two distinct patterns in 255
two distinct patterns of 2824
two distinct patterns to 46
two distinct phonemes in 57
two distinct pictures of 135
two distinct policies in 64
two distinct positions in 155
two distinct positions of 128
two distinct positions on 107
two distinct problems in 417
two distinct problems of 144
two distinct problems to 271
two distinct products of 50
two distinct products or 59
two distinct profiles of 46
two distinct programs of 56
two distinct purposes in 300
two distinct purposes of 127
two distinct purposes to 64
two distinct quarters of 52
two distinct questions at 52
two distinct questions in 99
two distinct questions of 115
two distinct questions to 271
two distinct realities in 43
two distinct relations of 86
two distinct relations to 147
two distinct sciences of 46
two distinct segments in 47
two distinct segments of 347
two distinct services to 44
two distinct sketches of 50
two distinct solutions of 217
two distinct solutions to 178
two distinct subjects in 60
two distinct subjects of 237
two distinct subtypes of 277
two distinct surfaces of 61
two distinct variables in 49
two distinct variations of 106
two distinct violations of 77
two disturbing elements in 66
two divisions amounted to 44
two divisions assigned to 53
two divisions attacked the 40
two divisions composed of 44
two divisions comprising the 53
two divisions consisting of 59
two divisions employed in 50
two divisions involved in 52
two divisions remained in 41
two divisions stationed in 110
two divisions surround the 68
two divisions threatened the 62
two doctoral programs in 41
two doctoral students at 111
two doctoral students in 175
two dominant branches of 43
two dominant concepts of 49
two dominant concerns of 84
two dominant cultures in 69
two dominant cultures of 42
two dominant currents of 75
two dominant elements in 208
two dominant elements of 101
two dominant families of 42
two dominant languages of 57
two dominant patterns in 47
two dominant patterns of 152
two dominant positions in 54
two dominant religions in 85
two dominant religions of 72
two dramatic episodes in 61
two dramatic examples of 194
two dramatic increases in 48
two economic variables to 48
two electric circuits in 73
two electron oxidation of 95
two electron reduction of 217
two electron reduction to 48
two elements adjacent to 66
two elements combined in 227
two elements combined to 195
two elements comprise the 44
two elements comprising the 82
two elements critical to 66
two elements employed in 42
two elements essential to 514
two elements included in 76
two elements inherent in 48
two elements interact in 42
two elements involved in 808
two elements mentioned by 61
two elements mentioned in 80
two elements referred to 101
two elements required to 96
two elements resulted in 62
two emperors proclaim to 161
two engineers remained in 44
two enormous excesses of 48
two entirely flattering to 54
two entities involved in 228
two epistles ascribed to 136
two equations connecting the 133
two equations containing the 100
two equations describe the 329
two equations describing the 294
two equations expressing the 160
two equations obtained by 186
two equations obtained in 84
two equations produces the 62
two equations referred to 49
two equations simplify to 50
two essential articles of 213
two essential branches of 62
two essential concepts of 74
two essential elements in 1705
two essential elements of 4540
two essential elements or 41
two essential elements to 396
two essential functions in 179
two essential functions of 708
two essential problems in 56
two essential problems of 51
two essential purposes in 48
two essential purposes of 92
two essential questions in 59
two essential questions of 119
two essential questions to 106
two everyday examples of 70
two examples concerning the 76
two examples included in 54
two examples indicate the 269
two examples intended to 41
two examples mentioned by 56
two examples mentioned in 233
two examples provided by 106
two examples provided in 100
two examples referred to 98
two examples relevant to 71
two examples reported by 51
two explicit examples of 65
two extended accounts of 47
two extended examples of 121
two extended families in 55
two extended families of 89
two external surfaces of 55
two extremes mentioned in 48
two extremes referred to 58
two families consisting of 129
two families continue to 57
two families involved in 219
two families occupied the 92
two families referred to 43
two families remained at 43
two families remained in 117
two families remained on 140
two families returned to 70
two favorite examples of 62
two favorite pastimes of 44
two favorite subjects of 79
two fictional accounts of 58
two firsthand accounts of 84
two flagella attached to 50
two flagrant violations of 40
two foremost captains of 45
two foremost champions of 77
two foremost citizens of 62
two foremost examples of 63
two fractions obtained by 63
two fracture surfaces of 79
two functions assigned to 71
two functions combined in 57
two functions describing the 56
two functions essential to 41
two functions involved in 87
two functions satisfying the 53
two generals commanding the 47
two generals returned to 102
two graduate programs in 66
two graduate seminars at 40
two graduate seminars in 41
two graduate students at 539
two graduate students in 822
two graduate students of 160
two graduate students on 57
two graduate students to 201
two handsome nosegays of 46
two historic divisions of 99
two historic examples of 44
two hormones involved in 68
two hormones produced by 473
two hormones produced in 120
two hormones secreted by 500
two horsemen galloped up 137
two immediate problems of 42
two immediate problems to 69
two immediate questions to 42
two incisions parallel to 47
two infantry brigades in 119
two infantry brigades of 688
two infantry brigades to 119
two infantry divisions at 110
two infantry divisions in 752
two infantry divisions of 706
two infantry divisions on 158
two infantry divisions to 689
two infinite families of 54
two inflamed surfaces of 46
two inherent problems in 45
two innocent children in 46
two innocent children of 78
two innocent children to 41
two innocent creatures at 51
two instance variables of 78
two instance variables to 58
two integral elements of 87
two interest payments on 107
two internal surfaces of 72
two interval variables is 45
two ionization energies of 62
two isobaric surfaces is 71
two isolated clusters of 40
two isolated examples of 156
two isolated passages in 48
two isolated passages of 43
two isolated villages in 46
two japanese divisions in 45
two japanese families in 50
two japanese soldiers in 77
two landmark decisions in 64
two landmark decisions of 70
two languages continue to 44
two languages involved in 209
two languages resulted in 47
two literary examples of 44
two literary languages of 42
two magazine articles in 67
two magazine articles on 136
two magnetic circuits in 63
two manifest allusions to 42
two metallic surfaces by 41
two metallic surfaces in 64
two metallic surfaces to 52
two methionine residues in 51
two methodist churches in 390
two military alliances in 110
two military officers in 86
two military officers of 183
two military officers to 123
two moderate mouthfuls of 45
two moderate tumblers of 52
two monarchs promised to 49
two monitors attached to 50
two mutually interact in 46
two negative examples of 52
two negative integers is 559
two negative premises is 44
two negative premises no 158
two nonlinear equations in 124
two notorious examples of 58
two observed positions of 58
two occasions mentioned in 54
two occasions recorded in 54
two occasions referred to 209
two occasions threatened to 46
two officers ascended to 55
two officers assigned to 251
two officers attached to 218
two officers commanding the 106
two officers discussing the 40
two officers examined the 58
two officers followed the 77
two officers hastened to 58
two officers involved in 171
two officers listened to 40
two officers referred to 79
two officers remained in 45
two officers returned to 312
two officers selected to 42
two officers stationed at 63
two officials returned to 47
two opposite accounts of 54
two opposite branches of 106
two opposite concepts of 157
two opposite currents in 146
two opposite currents of 569
two opposite elements in 87
two opposite elements of 262
two opposite examples of 56
two opposite extremes in 194
two opposite extremes of 1266
two opposite extremes to 66
two opposite functions of 47
two opposite impulses in 41
two opposite maladies at 61
two opposite patterns of 112
two opposite positions in 82
two opposite positions of 278
two opposite positions on 54
two opposite positions the 41
two opposite quarters of 164
two opposite segments of 88
two opposite solutions of 42
two opposite surfaces of 536
two opposite verniers of 47
two opposite verniers to 55
two orbitals involved in 63
two original branches of 60
two original colonies in 49
two original divisions of 47
two original elements of 124
two original epistles of 41
two original equations to 67
two original examples of 175
two original founders of 129
two original languages of 52
two original pictures of 43
two orphaned children of 70
two outbreaks occurred in 43
two overriding concerns in 52
two overriding concerns of 46
two oxidation products of 46
two packages containing the 65
two parallel accounts of 253
two parallel branches in 80
two parallel branches is 113
two parallel branches of 365
two parallel channels in 46
two parallel channels of 127
two parallel circuits in 69
two parallel circuits is 47
two parallel circuits of 118
two parallel currents in 97
two parallel currents of 222
two parallel elements of 68
two parallel examples of 52
two parallel incisions in 59
two parallel incisions on 47
two parallel passages in 205
two parallel passages of 84
two parallel segments of 68
two parallel surfaces at 74
two parallel surfaces in 53
two parallel surfaces is 47
two parallel surfaces of 403
two parallel surfaces on 45
two partners involved in 91
two passages concerning the 115
two passages containing the 51
two passages describe the 76
two passages describing the 91
two passages indicate the 109
two passages referred to 359
two passages relative to 47
two patients admitted to 85
two patients affected by 68
two patients diagnosed as 169
two patients observed by 65
two patients operated on 191
two patients referred to 59
two patients reported by 311
two patients reported in 51
two patients resulted in 45
two perennial problems of 55
two perilous extremes of 50
two personal accounts of 234
two personal examples of 65
two personal pronouns in 42
two pictures ascribed to 78
two pictures mentioned in 48
two pictures produced by 66
two pictures referred to 87
two pictures remained in 42
two polaroid pictures of 44
two policies designed to 44
two polished surfaces of 110
two positions assigned to 43
two positions concerning the 102
two positions occupied by 190
two positions referred to 60
two positions relative to 165
two positive examples of 52
two positive integers in 62
two positive integers is 713
two positive valences of 61
two possible accounts of 213
two possible additions to 43
two possible allusions to 67
two possible channels of 85
two possible concepts of 97
two possible elements of 46
two possible examples of 293
two possible extremes in 109
two possible extremes of 251
two possible functions in 40
two possible functions of 230
two possible locations in 89
two possible locations of 316
two possible outcomes as 230
two possible outcomes at 160
two possible outcomes if 77
two possible outcomes in 480
two possible outcomes is 245
two possible outcomes of 2342
two possible outcomes on 309
two possible outcomes or 62
two possible outcomes the 48
two possible outcomes to 614
two possible patterns of 379
two possible pictures of 50
two possible positions in 185
two possible positions is 45
two possible positions of 907
two possible positions on 121
two possible positions to 53
two possible problems in 58
two possible products of 82
two possible relations of 62
two possible relations to 41
two possible remedies to 70
two possible renderings of 60
two possible scenarios in 182
two possible scenarios of 147
two possible scenarios to 72
two possible solutions as 93
two possible solutions in 123
two possible solutions is 92
two possible solutions of 758
two possible solutions to 3653
two possible variations in 47
two possible variations of 142
two possible variations on 61
two posterior branches of 89
two posterior segments of 120
two potential barriers to 74
two potential benefits of 118
two potential benefits to 83
two potential functions of 55
two potential outcomes of 51
two potential pitfalls in 45
two potential problems in 206
two potential problems of 76
two potential solutions to 228
two powerful branches of 70
two powerful currents of 221
two powerful elements in 78
two powerful elements of 111
two powerful examples of 68
two powerful families in 56
two powerful families of 236
two powerful families on 57
two powerful noblemen in 40
two premises followed by 53
two premises underlying the 55
two pressure surfaces is 171
two printers attached to 44
two probable examples of 42
two problems concerning the 349
two problems confront the 58
two problems continue to 49
two problems inherent in 467
two problems involved in 582
two problems mentioned in 120
two problems referred to 79
two problems relevant to 58
two problems remained to 59
two problems specific to 50
two products obtained by 63
two products produced by 99
two products produced in 71
two programs designed to 324
two programs differed in 109
two programs intended to 49
two projects designed to 137
two projects financed by 52
two projects included in 48
two prophets prophesy in 71
two proposed solutions to 126
two proteins interact in 74
two proteins involved in 380
two proteins produced by 43
two proximal segments of 185
two questions answered by 103
two questions answered in 61
two questions concerning it 49
two questions concerning the 1668
two questions continue to 46
two questions designed to 334
two questions directed at 48
two questions implicit in 41
two questions included in 89
two questions indicate the 51
two questions intended to 54
two questions involved in 556
two questions mentioned in 61
two questions pertaining to 344
two questions proposed at 59
two questions proposed by 124
two questions proposed to 64
two questions referred to 255
two questions relative to 234
two questions relevant to 260
two questions remained to 105
two questions respecting the 89
two received sentence at 84
two received sentence of 161
two recorded examples of 67
two reflecting surfaces at 49
two reflecting surfaces is 83
two reflecting surfaces of 99
two refracting surfaces is 49
two refracting surfaces of 84
two relative positions of 52
two relevant examples of 56
two relevant passages in 73
two religions supposed to 52
two religious services in 49
two religious services on 41
two required elements of 50
two reserved patterns of 41
two resident partners of 93
two resonant circuits in 62
two security officers to 44
two selected examples of 57
two selected villages in 45
two semantic functions of 48
two separate accounts by 52
two separate accounts in 115
two separate accounts of 890
two separate agencies in 52
two separate agencies of 74
two separate agencies to 51
two separate aliquots of 71
two separate arrivals on 50
two separate articles in 177
two separate articles of 86
two separate articles on 111
two separate attempts at 147
two separate attempts by 48
two separate attempts to 477
two separate branches in 92
two separate branches of 1332
two separate chambers in 50
two separate chambers of 64
two separate chambers or 48
two separate channels by 54
two separate channels in 56
two separate channels of 301
two separate channels to 80
two separate chapters in 202
two separate chapters of 134
two separate chapters on 183
two separate chapters to 116
two separate churches in 62
two separate circuits in 79
two separate circuits of 127
two separate circuits or 46
two separate circuits to 62
two separate clusters of 306
two separate colonies of 79
two separate commands in 67
two separate commands to 48
two separate concepts in 134
two separate concepts of 249
