tan a verse which 82
that i really really 57
that i really shall 118
that i really spoke 44
that i really stand 69
that i really stood 135
that i really tried 195
that i really trust 303
that i really value 375
that i really worry 70
that i really would 3303
that i really wrote 60
that i saved money 41
that i shake hands 81
that i shall abide 898
that i shall abuse 61
that i shall admit 96
that i shall adopt 674
that i shall after 114
that i shall again 3016
that i shall agree 290
that i shall allow 981
that i shall alter 246
that i shall amuse 84
that i shall appeal 327
that i shall appear 2301
that i shall apply 868
that i shall argue 965
that i shall arise 64
that i shall avail 440
that i shall avenge 258
that i shall avoid 493
that i shall await 515
that i shall awake 127
that i shall begin 2991
that i shall belong 53
that i shall blame 80
that i shall bless 222
that i shall blush 41
that i shall breathe 109
that i shall build 424
that i shall burst 65
that i shall carry 2036
that i shall catch 557
that i shall cause 567
that i shall change 1277
that i shall claim 558
that i shall close 206
that i shall count 215
that i shall cover 71
that i shall crave 56
that i shall create 133
that i shall cross 205
that i shall daily 46
that i shall dance 118
that i shall defeat 45
that i shall defer 582
that i shall delay 167
that i shall doubt 43
that i shall drink 1940
that i shall drive 231
that i shall drown 247
that i shall dwell 579
that i shall easily 635
that i shall either 1549
that i shall engage 160
that i shall enjoy 3311
that i shall enter 1366
that i shall every 130
that i shall exact 104
that i shall exert 276
that i shall exist 379
that i shall faint 76
that i shall fight 1046
that i shall first 1247
that i shall focus 1134
that i shall force 105
that i shall fully 130
that i shall gather 182
that i shall glory 61
that i shall grant 235
that i shall guard 146
that i shall guess 118
that i shall hence 45
that i shall honor 63
that i shall incur 494
that i shall issue 136
that i shall judge 349
that i shall kneel 78
that i shall label 83
that i shall labor 135
that i shall later 533
that i shall laugh 76
that i shall limit 264
that i shall loose 71
that i shall march 122
that i shall marry 3498
that i shall merit 121
that i shall mourn 52
that i shall never 142893
that i shall offer 2809
that i shall often 709
that i shall order 426
that i shall paint 179
that i shall place 521
that i shall plant 63
that i shall please 192
that i shall point 254
that i shall preach 313
that i shall press 126
that i shall print 167
that i shall prize 210
that i shall prove 2277
that i shall quite 118
that i shall quote 5043
that i shall raise 564
that i shall rather 268
that i shall really 768
that i shall refer 3249
that i shall reign 80
that i shall relax 93
that i shall renew 47
that i shall repay 240
that i shall repeat 656
that i shall reply 405
that i shall reveal 169
that i shall search 48
that i shall seize 176
that i shall serve 1269
that i shall shake 93
that i shall shall 50
that i shall share 338
that i shall shift 97
that i shall shock 105
that i shall shoot 220
that i shall sleep 1317
that i shall smell 43
that i shall solve 42
that i shall spare 646
that i shall spell 40
that i shall spend 1363
that i shall spoil 97
that i shall spread 59
that i shall stand 2256
that i shall start 634
that i shall state 842
that i shall stick 475
that i shall still 3991
that i shall stoop 221
that i shall study 310
that i shall taste 209
that i shall though 132
that i shall touch 602
that i shall trace 152
that i shall truly 58
that i shall trust 226
that i shall under 144
that i shall unite 50
that i shall utter 287
that i shall value 177
that i shall visit 1030
that i shall waste 198
that i shall watch 421
that i shall within 63
that i shall worry 40
that i shall write 9748
that i shall yield 303
that i shook hands 723
that i sleep alone 67
that i sleep badly 48
that i slept again 83
that i slept alone 45
that i slept badly 89
that i slept right 137
that i slept under 68
that i slept until 312
that i smelt blood 64
that i smote every 96
that i spake again 200
that i spend about 111
that i spend above 84
that i spend alone 66
that i spend every 125
that i spend hours 131
that i spend money 64
that i spend quite 42
that i spend whole 50
that i spent about 257
that i spent alone 139
that i spent eight 105
that i spent every 227
that i spent hours 543
that i spent money 88
that i spent months 116
that i spent nearly 194
that i spent quite 94
that i spent seven 222
that i spent talking 42
that i spent teaching 53
that i spent thirty 57
that i spent under 196
that i spent weeks 80
that i spent whole 92
that i spent within 51
that i spent working 251
that i spent writing 144
that i spoke about 2930
that i spoke again 73
that i spoke aloud 149
that i spoke first 65
that i spoke quite 44
that i spoke rather 160
that i spoke truly 131
that i stand above 46
that i stand alone 962
that i stand aloof 209
that i stand quite 45
that i stand right 44
that i stand still 43
that i stand today 72
that i stand under 76
that i stand where 122
that i start feeling 151
that i start getting 78
that i start looking 44
that i start talking 49
that i start thinking 167
that i start working 129
that i start writing 108
that i still agree 81
that i still belong 192
that i still blush 40
that i still cared 324
that i still carry 460
that i still could 3151
that i still count 84
that i still crave 43
that i still doubt 240
that i still enjoy 414
that i still exist 329
that i still found 488
that i still fully 46
that i still hated 63
that i still hoped 385
that i still liked 191
that i still lived 1091
that i still longed 66
that i still loved 3461
that i still might 650
that i still often 70
that i still ought 44
that i still owned 84
that i still really 117
that i still refer 44
that i still shall 87
that i still share 129
that i still slept 127
that i still spoke 88
that i still stand 204
that i still stood 139
that i still tried 89
that i still value 126
that i still would 823
that i still write 240
that i stole money 74
that i stood about 40
that i stood above 89
that i stood alone 553
that i stood aloof 85
that i stood apart 78
that i stood close 42
that i stood drawing 41
that i stood first 330
that i stood fixed 83
that i stood looking 278
that i stood naked 63
that i stood quite 53
that i stood right 126
that i stood staring 172
that i stood still 1207
that i stood stock 308
that i stood under 269
that i stood waiting 96
that i stood weeping 82
that i stood where 132
that i stood within 226
that i swore never 141
that i swore would 89
that i thrust quart 142
that i touch turns 97
that i tried again 106
that i tried every 357
that i tried never 48
that i truly began 236
that i truly belong 43
that i truly cared 153
that i truly could 119
that i truly enjoy 234
that i truly hated 50
that i truly liked 70
that i truly loved 609
that i truly never 98
that i truly value 55
that i truly would 56
that i trust every 72
that i trust never 93
that i trust shall 72
that i value above 207
that i value every 50
that i value money 51
that i value vision 43
that i visit every 53
that i vowed never 363
that i worry about 4637
that i would abide 486
that i would about 95
that i would abuse 177
that i would adapt 80
that i would admit 827
that i would adopt 747
that i would adore 67
that i would after 216
that i would again 3097
that i would agree 5482
that i would allow 7767
that i would alter 318
that i would amaze 97
that i would amend 67
that i would amuse 68
that i would annex 170
that i would appeal 1031
that i would appear 1197
that i would apply 1413
that i would argue 3245
that i would arise 52
that i would atone 56
that i would avail 322
that i would avenge 257
that i would avoid 2657
that i would await 346
that i would awake 284
that i would begin 5763
that i would belong 362
that i would black 92
that i would blame 406
that i would bleed 133
that i would blend 53
that i would bless 108
that i would block 41
that i would blurt 47
that i would blush 147
that i would board 83
that i would boast 101
that i would bother 347
that i would brave 43
that i would breathe 150
that i would brook 70
that i would brush 95
that i would build 2430
that i would burst 735
that i would cable 73
that i would carry 6673
that i would carve 42
that i would catch 1569
that i would cause 1543
that i would chair 42
that i would change 7030
that i would chase 83
that i would check 917
that i would choke 136
that i would claim 1670
that i would class 308
that i would climb 361
that i would close 353
that i would coach 41
that i would couch 91
that i would count 424
that i would court 60
that i would cover 995
that i would covet 42
that i would crack 60
that i would crash 98
that i would crave 197
that i would crawl 141
that i would create 648
that i would creep 116
that i would cross 1216
that i would crush 129
that i would curse 72
that i would daily 84
that i would dance 250
that i would dearly 805
that i would decry 118
that i would defeat 70
that i would defer 386
that i would deign 80
that i would delay 218
that i would demean 89
that i would doubt 214
that i would draft 121
that i would dress 207
that i would drift 105
that i would drink 1907
that i would drive 1684
that i would drown 368
that i would dwell 477
that i would easily 418
that i would either 4059
that i would empty 41
that i would engage 1279
that i would enjoy 7602
that i would enter 1984
that i would erase 60
that i would erect 54
that i would exact 60
that i would excel 83
that i would exert 520
that i would expel 56
that i would faint 283
that i would fancy 93
that i would favor 394
that i would fetch 304
that i would fight 4001
that i would first 3641
that i would float 79
that i would flunk 108
that i would focus 701
that i would force 558
that i would forgo 158
that i would found 117
that i would frame 105
that i would fully 210
that i would gather 355
that i would grant 1887
that i would grasp 91
that i would greet 105
that i would guard 350
that i would guess 620
that i would guide 165
that i would hoist 55
that i would honor 319
that i would hurry 201
that i would imply 163
that i would incur 160
that i would infer 271
that i would issue 491
that i would judge 549
that i would kneel 126
that i would knock 580
that i would label 396
that i would labor 70
that i would later 5088
that i would laugh 331
that i would light 208
that i would liked 68
that i would liken 76
that i would limit 732
that i would lodge 156
that i would loose 87
that i would lower 145
that i would lunch 53
that i would major 92
that i would march 318
that i would marry 11458
that i would match 79
that i would maybe 82
that i would merge 55
that i would mount 44
that i would mourn 42
that i would nearly 67
that i would needs 53
that i would never 261068
that i would nurse 122
that i would offer 4096
that i would often 3276
that i would order 895
that i would paint 470
that i would panic 82
that i would pause 215
that i would phone 323
that i would pitch 115
that i would place 4527
that i would plant 163
that i would please 255
that i would pluck 116
that i would plunge 71
that i would point 1092
that i would preach 1732
that i would preen 82
that i would press 505
that i would print 1251
that i would prove 2535
that i would punch 87
that i would quite 307
that i would quote 211
that i would raise 1349
that i would rather 80686
that i would really 6492
that i would rebel 61
that i would recur 88
that i would refer 2198
that i would relax 67
that i would relay 116
that i would remit 56
that i would renew 158
that i would repay 470
that i would repeat 749
that i would repel 45
that i would reply 1158
that i would reveal 538
that i would right 101
that i would round 44
that i would rouse 115
that i would scare 77
that i would scold 48
that i would score 165
that i would scorn 599
that i would scream 225
that i would screw 165
that i would search 370
that i would seize 535
that i would sense 76
that i would serve 4764
that i would sever 41
that i would shake 218
that i would shame 61
that i would share 1853
that i would shave 68
that i would shift 71
that i would shine 58
that i would shock 55
that i would shoot 3713
that i would shout 116
that i would sleep 3386
that i would slide 57
that i would smash 89
that i would smell 67
that i would smile 77
that i would smite 62
that i would smoke 124
that i would solve 203
that i would sound 243
that i would spare 1924
that i would spell 41
that i would spend 12496
that i would spill 111
that i would split 72
that i would spoil 174
that i would spread 236
that i would stake 682
that i would stand 7194
that i would stare 42
that i would start 7652
that i would state 443
that i would steer 59
that i would stick 969
that i would still 9208
that i would stoop 329
that i would store 62
that i would study 1448
that i would sweep 60
that i would tarry 53
that i would taste 77
that i would tempt 40
that i would thrash 58
that i would thrust 124
that i would today 173
that i would touch 420
that i would trace 89
that i would track 71
that i would trade 451
that i would train 251
that i would trick 42
that i would truly 488
that i would trust 1989
that i would under 619
that i would unfix 47
that i would unite 112
that i would upset 103
that i would utter 281
that i would value 335
that i would visit 8128
that i would voice 42
that i would vomit 134
that i would vouch 86
that i would wager 531
that i would waive 176
that i would waken 51
that i would waste 329
that i would watch 3051
that i would weaken 79
that i would weigh 85
that i would within 62
that i would worry 322
that i would would 65
that i would wound 41
that i would wreck 62
that i would write 35753
that i would yield 598
that i write about 6603
that i write again 67
that i write anything 70
that i write badly 84
that i write books 303
that i write every 134
that i write first 91
that i write longer 158
that i write music 117
that i write plays 177
that i write poetry 231
that i write rather 126
that i write today 66
that i write turns 53
that i write under 268
that i write worse 93
that i wrote about 6328
that i wrote above 117
that i wrote after 473
that i wrote again 67
that i wrote anything 112
that i wrote books 239
that i wrote every 91
that i wrote first 47
that i wrote haiti 163
that i wrote later 51
that i wrote nearly 68
that i wrote poetry 340
that i wrote quite 55
that i wrote short 47
that i wrote today 49
that i wrote truly 103
that i wrote under 190
that i wrote verse 103
that i wrote which 83
that i wrote while 248
that i wrote worse 92
that i wrote would 59
that l could easily 95
that l could never 570
that l could still 62
that l could write 151
that l hoped would 46
that l never would 59
that l really liked 41
that l shall never 318
that l would never 1416
that l would rather 238
that l would write 99
that t cells could 136
that t cells might 74
that t cells which 81
that x corps could 130
that x corps would 75
that x falls under 64
that x falls within 235
thee a hearty laugh 61
thee a knife turning 51
thee a nubian slave 82
thee a place where 64
thee a sharp knife 102
thee a sharp sword 100
thee a short story 53
thee a sight which 187
thee a white woman 77
them a basic sense 44
them a beauty which 75
them a bible story 182
them a binding force 70
them a black color 82
them a black woman 51
them a blank check 348
them a blank sheet 164
them a blank stare 50
them a bound which 47
them a breathing space 615
them a breathing spell 314
them a breed apart 55
them a brief period 261
them a brief smile 73
them a brief story 59
them a brief visit 186
them a broad basis 44
them a broad river 41
them a broad smile 179
them a brown color 63
them a caste apart 54
them a cause which 48
them a charm which 253
them a chase every 43
them a check every 94
them a check which 42
them a chief named 44
them a chief place 41
them a civil right 155
them a class apart 278
them a class which 58
them a cloak which 42
them a cover story 50
them a crown which 53
them a curse rather 73
them a curse which 62
them a daily ration 93
them a daily visit 53
them a defeat which 159
them a dirty trick 154
them a dozen miles 71
them a dozen people 46
them a dozen times 2008
them a dozen yards 98
them a draft treaty 52
them a draft which 45
them a drink while 62
them a driving force 66
them a failing grade 122
them a faint light 58
them a faint smile 68
them a faint spark 53
them a fairy story 147
them a false feeling 100
them a false image 50
them a false light 42
them a false notion 69
them a false sense 1934
them a false story 54
them a false value 88
them a fatal proof 87
them a feeling which 85
them a final adieu 271
them a final check 90
them a final resting 81
them a final rinse 67
them a final touch 58
them a final warning 115
them a first class 85
them a first place 47
them a first taste 69
them a fitting place 55
them a fixed place 108
them a fixed point 105
them a fixed price 163
them a fixed share 63
them a fixed value 58
them a flame burns 226
them a focal point 283
them a force equal 81
them a force under 81
them a force which 418
them a forum where 47
them a fourth place 197
them a fourth share 60
them a fresh charm 54
them a fresh proof 70
them a fresh sense 40
them a fresh soaking 196
them a fresh start 2602
them a funny story 289
them a ghost story 120
them a glory which 42
them a grace period 126
them a grace which 53
them a grand total 243
them a grave peril 127
them a grave reason 65
them a green apple 57
them a green color 128
them a green light 376
them a group apart 101
them a group which 45
them a growing sense 135
them a guard under 41
them a happy easter 60
them a happy hunting 81
them a happy issue 134
them a happy meeting 58
them a happy people 206
them a hasty visit 43
them a healthy action 48
them a healthy sense 50
them a hearty cheer 154
them a hearty curse 94
them a hearty shake 136
them a horse which 57
them a house every 45
them a house where 62
them a house which 67
them a human creed 62
them a human skull 40
them a knife which 57
them a knowing smile 112
them a label which 43
them a large black 143
them a large block 41
them a large booty 45
them a large bribe 69
them a large bunch 68
them a large cargo 42
them a large chunk 51
them a large class 53
them a large crowd 103
them a large drove 59
them a large field 201
them a large flock 43
them a large force 151
them a large glass 50
them a large grant 75
them a large group 162
them a large house 213
them a large order 55
them a large party 96
them a large piece 276
them a large place 147
them a large plate 52
them a large price 111
them a large round 88
them a large share 1190
them a large sheet 90
them a large slice 84
them a large space 101
them a large stock 167
them a large stone 91
them a large store 94
them a large table 40
them a large tract 561
them a large train 114
them a large upper 233
them a large white 153
them a lasting place 218
them a lasting sense 41
them a lasting value 63
them a legal basis 147
them a legal claim 206
them a legal right 873
them a legal title 174
them a level playing 65
them a light brown 688
them a light coating 57
them a light color 45
them a light lunch 65
them a light which 196
them a lofty notion 118
them a lofty sense 52
them a longer period 714
them a longer shelf 285
them a longer visit 236
them a lower level 70
them a lower place 76
them a lower price 535
them a magic charm 48
them a magic potion 47
them a magic power 66
them a major focus 45
them a major force 92
them a major issue 57
them a major place 47
them a major share 101
them a major voice 99
them a meadow which 88
them a meeting house 41
them a meeting place 122
them a merry chase 493
them a merry dance 187
them a method which 65
them a mocking laugh 67
them a model which 51
them a money order 75
them a moral claim 69
them a moral force 155
them a moral people 41
them a moral power 58
them a moral right 273
them a moral sense 160
them a moral value 58
them a morning visit 109
them a naked sword 71
them a nasty shock 56
them a nasty trick 59
them a nation again 240
them a nation which 122
them a naval force 55
them a needy tribe 94
them a nobel prize 548
them a notch above 70
them a paper which 211
them a parting cheer 78
them a passing grade 236
them a passing visit 78
them a people apart 143
them a people which 63
them a people whose 51
them a photo album 40
them a place above 108
them a place apart 289
them a place under 121
them a place where 1475
them a place which 160
them a place within 686
them a plain about 84
them a plain story 76
them a power which 1321
them a price which 108
them a queer drink 48
them a quick rinse 155
them a quick shake 56
them a quick smile 160
them a quick start 52
them a quiet night 58
them a quiet place 95
them a racial setting 42
them a rapid growth 40
them a rather large 93
them a reply which 75
them a resting place 305
them a right royal 176
them a right which 284
them a rough draft 87
them a rousing cheer 106
them a running start 392
them a sales pitch 161
them a scene which 42
them a sense which 157
them a sharp sense 40
them a sharp taunt 87
them a sheep which 118
them a short period 156
them a short piece 79
them a short spell 48
them a short story 250
them a short visit 572
them a short while 1486
them a skill which 42
them a sleek healthy 44
them a small black 77
them a small bunch 52
them a small child 56
them a small crowd 49
them a small daily 54
them a small drink 41
them a small earthen 122
them a small favor 41
them a small field 44
them a small force 115
them a small glass 187
them a small grant 58
them a small green 43
them a small group 343
them a small house 375
them a small model 47
them a small party 172
them a small patch 42
them a small piece 1034
them a small pinch 50
them a small place 80
them a small price 211
them a small ration 49
them a small round 40
them a small share 204
them a small smile 132
them a small space 71
them a small stock 313
them a small stone 62
them a small stream 45
them a small table 237
them a small taste 55
them a small token 178
them a small tract 69
them a small train 106
them a small white 155
them a smile which 48
them a social class 67
them a social group 74
them a social order 49
them a solid basis 262
them a solid color 48
them a solid footing 51
them a solid sense 45
them a sound basis 212
them a space about 46
them a space where 86
them a space which 100
them a stage nearer 121
them a state house 95
them a state which 45
them a state within 100
them a steady stream 310
them a stern warning 397
them a stiff fight 42
them a still longer 168
them a still wider 136
them a stone house 42
them a story about 2591
them a story every 103
them a story which 404
them a story while 98
them a strong appeal 48
them a strong basis 58
them a strong claim 258
them a strong feeling 370
them a strong force 125
them a strong guard 71
them a strong moral 214
them a strong party 63
them a strong power 49
them a strong proof 57
them a strong reason 85
them a strong sense 2055
them a strong smell 58
them a strong stake 43
them a strong voice 215
them a strong warning 44
them a study guide 40
them a style which 59
them a surer footing 66
them a sweet smile 52
them a sweet taste 83
them a talking point 40
them a taste which 42
them a tight smile 86
them a tired smile 68
them a title which 153
them a tongue lashing 141
them a total defeat 548
them a tough fight 61
them a treaty which 165
them a turning point 58
them a twist which 59
them a unity which 203
them a vague feeling 58
them a vague sense 108
them a valid claim 64
them a valid reason 77
them a valid title 88
them a value above 108
them a value equal 77
them a value which 409
them a venal house 88
them a viable option 101
them a vigor which 53
them a vision which 76
them a visit about 72
them a visit after 112
them a visit every 114
them a visit which 76
them a visit while 52
them a vital force 68
them a vivid sense 94
them a voice which 122
them a voice within 70
them a warning about 69
them a warning shout 44
them a warning which 75
them a weapon which 92
them a while after 51
them a while later 102
them a while longer 1720
them a while until 46
them a white color 62
them a white horse 44
them a white stone 45
them a white woman 96
them a whole array 77
them a whole block 42
them a whole blush 89
them a whole bunch 128
them a whole group 52
them a whole inner 47
them a whole kingdom 47
them a whole night 139
them a whole season 98
them a whole train 86
them a whole world 417
them a wider field 274
them a wider scope 309
them a wider vision 50
them a willing people 107
them a woman named 157
them a woman whose 57
them a working model 86
them a working woman 62
them a world apart 68
them a world power 42
them a world where 66
them a world which 105
them a worse stain 43
them a worthy place 56
them i could easily 144
them i could never 472
them i could really 40
them i could sense 51
them i could still 128
them i could trace 42
them i could trust 42
them i could write 64
them i might never 85
them i never could 155
them i never found 70
them i never loved 57
them i never would 153
them i really liked 40
them i shall begin 57
them i shall never 548
them i shall place 59
them i shall quote 42
them i shall refer 106
them i shall still 40
them i shall write 156
them i spread reeds 61
them i would appeal 51
them i would begin 46
them i would check 48
them i would count 45
them i would drive 51
them i would engage 46
them i would fight 44
them i would never 993
them i would offer 65
them i would place 231
them i would point 56
them i would preach 40
them i would rather 391
them i would refer 104
them i would reply 68
them i would shoot 91
them i would stand 53
them i would start 71
them i would still 201
them i would trust 62
them i would write 277
then a barge which 45
then a basis would 71
then a binding force 98
then a black cloud 124
then a black raven 122
then a black woman 130
then a blank space 183
then a blank stare 56
then a blank until 40
then a booming voice 62
then a brief pause 240
then a brief period 246
then a broad plain 40
then a broad river 69
then a broad smile 318
then a brown color 58
then a burning flush 41
then a burning issue 150
then a buzzing sound 98
then a change began 96
then a change comes 194
then a change takes 152
then a change which 56
then a change would 89
then a cheer arose 42
then a cheer burst 40
then a child about 180
then a child could 60
then a child eight 53
then a child might 46
then a child running 56
then a child seven 49
then a child under 55
then a child would 187
then a cloud comes 45
then a cloud rises 52
then a cloud would 78
then a court could 100
then a court might 152
then a court order 96
then a court would 122
then a cover glass 42
then a creaking sound 119
then a crisp voice 42
then a crowd would 48
then a cunning place 54
then a curve again 66
then a curve drawn 66
then a daily paper 86
then a dense cloud 117
then a dozen others 44
then a dozen times 76
then a draft shall 41
then a dreary waste 46
then a faint light 139
then a faint shout 42
then a faint smile 525
then a faint sound 214
then a faint trace 120
then a faint voice 122
then a false alarm 62
then a fight broke 116
then a fight would 74
then a final draft 66
then a final layer 118
then a final period 93
then a final round 41
then a final stage 80
then a first order 137
then a fixed point 143
then a flash again 170
then a focal point 83
then a force equal 63
then a force which 52
then a fourth group 57
then a fresh burst 43
then a fresh start 202
then a given change 205
then a given piece 62
then a given point 41
then a grand duchy 96
then a grand final 82
then a grand total 180
then a grating sound 190
then a grave error 66
then a green field 78
then a green light 286
then a group which 41
then a group would 81
then a growing sense 61
then a grown woman 79
then a gruff voice 214
then a guard would 65
then a guess rather 51
then a happy smile 48
then a harsh voice 89
then a hasty opening 61
then a hearty laugh 106
then a hearty smack 74
then a hearty voice 40
then a hiatus until 57
then a hissing noise 45
then a hissing sound 174
then a horse wants 96
then a horse would 213
then a hound would 72
then a house would 47
then a human voice 103
then a husky voice 49
then a joint meeting 47
then a joint sitting 59
then a judge would 44
then a junior clerk 89
then a junior staff 64
then a large black 297
then a large change 60
then a large chunk 41
then a large class 172
then a large crowd 106
then a large field 127
then a large force 103
then a large glass 50
then a large green 47
then a large group 240
then a large house 56
then a large party 90
then a large piece 163
then a large plain 228
then a large river 60
then a large scale 163
then a large share 121
then a large sheet 54
then a large space 69
then a large stone 103
then a large table 41
then a large value 115
then a large white 179
then a large woman 44
then a later period 49
then a later stage 45
then a legal right 87
then a lengthy period 42
then a level plain 43
then a light began 115
then a light broke 215
then a light brown 92
then a light comes 42
then a light fleet 43
then a light green 432
then a light knock 47
then a light lunch 98
then a light shone 193
then a light touch 43
then a light which 134
then a light would 75
then a limit cycle 73
then a linear model 93
then a longer pause 96
then a longer period 586
then a lower bound 574
then a lower level 176
then a lower limit 138
then a lower price 73
then a lower value 108
then a major cause 68
then a major change 92
then a major force 78
then a major issue 85
then a major league 144
then a major shift 94
then a meeting place 83
then a meeting would 45
then a merry burst 98
then a merry laugh 72
then a method which 54
then a minor league 89
then a minor under 69
then a mixed group 40
then a model which 71
then a monte carlo 66
then a morning paper 59
then a mother would 48
then a nation finds 75
then a naval cadet 44
then a negro woman 59
then a night black 56
then a novel about 49
then a novel which 52
then a nurse comes 49
then a nurse would 88
then a party whose 49
then a party would 73
then a passing cloud 53
then a pause again 149
then a pause until 72
then a pause while 189
then a period where 48
then a phase shift 68
then a pilot study 52
then a place where 362
then a point image 64
then a point would 73
then a power which 61
then a price change 51
then a quick change 107
then a quick check 91
then a quick flash 57
then a quick lunch 40
then a quick right 721
then a quick rinse 40
then a quick sharp 43
then a quick smile 70
then a quiet evening 56
then a quiet night 48
then a quiet period 46
then a quiet place 65
then a quiet voice 126
then a rapid change 118
then a rapid falling 43
then a rapid growth 181
then a rather broad 96
then a rather large 181
then a rather rapid 69
then a rather sharp 50
then a rather small 90
then a rather steep 41
then a region where 72
then a right cross 64
then a ripping sound 101
then a rough draft 57
then a rough knife 40
then a rough voice 71
then a round table 44
then a royal issue 96
then a ruder shock 186
then a rushing noise 41
then a rushing sound 337
then a scout would 83
then a search engine 53
then a search would 63
then a senior civil 49
then a senior clerk 53
then a senior staff 91
then a sharp change 53
then a sharp click 71
then a sharp crack 159
then a sharp curry 89
then a sharp frost 100
then a sharp image 80
then a sharp right 388
then a sharp scream 41
then a sharp voice 77
then a shell burst 542
then a shell would 261
then a short burst 148
then a short climb 62
then a short delay 55
then a short drive 154
then a short laugh 46
then a short pause 341
then a short period 379
then a short piece 79
then a short sharp 91
then a short steep 49
then a short story 137
then a short visit 59
then a short while 485
then a shout arose 65
then a shout would 57
then a slave state 154
then a sliding scale 51
then a small black 181
then a small brown 41
then a small change 397
then a small child 551
then a small cloud 57
then a small crowd 65
then a small error 109
then a small field 40
then a small fishing 785
then a small flame 78
then a small flock 60
then a small force 66
then a small glass 166
then a small group 1274
then a small grove 53
then a small house 124
then a small indian 50
then a small kingdom 55
then a small light 41
then a small metal 46
then a small nation 70
then a small opening 195
then a small party 115
then a small patch 91
then a small piece 494
then a small place 370
then a small price 40
then a small river 86
then a small round 137
then a small rural 68
then a small smile 240
then a small sound 68
then a small space 147
then a small state 101
then a small stone 48
then a small stream 219
then a small table 52
then a small trading 142
then a small value 88
then a small voice 326
then a small white 142
then a small woman 80
then a smile began 107
then a smile broke 474
then a smile crept 213
then a smile shone 67
then a smile spread 365
then a smile stole 46
then a smile would 244
then a smooth curve 118
then a sound basis 40
then a sound broke 49
then a sound which 43
then a space which 82
then a spent force 44
then a squaw would 96
then a state cause 48
then a state could 61
then a state court 71
then a state judge 53
then a state which 74
then a steady climb 58
then a steady growth 40
then a steady state 347
then a steady stream 407
then a steep climb 205
then a steep slope 135
then a stern voice 43
then a stiff climb 48
then a still longer 175
then a still worse 40
then a storm arose 69
then a storm broke 79
then a story about 180
then a stream rushing 157
then a strong feeling 69
then a strong force 94
then a strong light 92
then a strong party 63
then a strong sense 95
then a strong thrill 72
then a strong voice 117
then a sucking sound 45
then a sweet smile 55
then a sweet voice 65
then a tenor voice 43
then a timid knock 81
then a timid voice 51
then a total score 53
then a train would 51
then a treaty would 90
then a turning point 111
then a vague sense 63
then a value which 46
then a vivid flash 112
then a voice asked 135
then a voice began 53
then a voice broke 97
then a voice calling 251
then a voice calls 100
then a voice close 45
then a voice comes 84
then a voice cried 227
then a voice echoed 41
then a voice speaking 204
then a voice spoke 660
then a voice which 181
then a voice within 68
then a voice would 136
then a waiting period 85
then a waltz again 48
then a wheel would 120
then a while after 48
then a while later 232
then a while longer 141
then a white cloud 76
then a white dwarf 93
then a white horse 86
then a white house 382
then a white light 175
then a white paper 47
then a white shirt 44
then a white streak 74
then a white woman 110
then a whole array 58
then a whole bough 44
then a whole bunch 368
then a whole chain 43
then a whole crowd 172
then a whole fleet 47
then a whole flock 89
then a whole group 235
then a whole people 40
then a whole troop 87
then a whole world 122
then a woman comes 87
then a woman could 119
then a woman might 55
then a woman named 62
then a woman spoke 50
then a woman would 303
then a world power 97
then i asked about 316
then i asked after 56
then i asked again 70
then i asked where 67
then i began again 150
then i began dimly 119
then i began feeling 85
then i began getting 59
then i began looking 124
then i began running 48
then i began talking 101
then i began thinking 361
then i began walking 45
then i began working 81
then i began writing 126
then i begin again 72
then i begin dreaming 101
then i begin thinking 46
then i catch sight 116
then i could agree 53
then i could apply 45
then i could begin 246
then i could blame 44
then i could breathe 78
then i could build 46
then i could carry 115
then i could catch 195
then i could change 151
then i could claim 72
then i could climb 67
then i could count 108
then i could drink 72
then i could drive 123
then i could easily 367
then i could enjoy 100
then i could enter 47
then i could fancy 66
then i could gather 58
then i could judge 46
then i could laugh 82
then i could marry 124
then i could maybe 42
then i could never 1166
then i could offer 134
then i could order 87
then i could point 57
then i could prove 67
then i could quite 51
then i could really 387
then i could relax 184
then i could repeat 47
then i could sense 171
then i could serve 44
then i could share 56
then i could shoot 67
then i could sleep 239
then i could smell 148
then i could solve 41
then i could spend 167
then i could stand 309
then i could start 308
then i could still 261
then i could study 60
then i could taste 49
then i could touch 44
then i could trust 109
then i could visit 47
then i could watch 154
then i could write 594
then i cried again 207
then i cried aloud 61
then i faced about 71
then i fared worse 41
then i fired again 48
then i first began 192
then i found davis 144
then i found jesus 59
then i fully admit 93
then i fully agree 69
then i guess maybe 85
then i might agree 202
then i might begin 99
then i might change 76
then i might easily 71
then i might fancy 52
then i might marry 74
then i might never 335
then i might really 72
then i might spend 40
then i might start 73
then i might still 119
then i might write 78
then i moved again 50
then i never asked 84
then i never could 403
then i never really 258
then i never tried 48
then i never waked 68
then i never would 485
then i quite agree 201
then i really began 166
then i really could 198
then i really liked 53
then i really ought 43
then i really would 322
then i shall admit 125
then i shall again 167
then i shall agree 74
then i shall allow 148
then i shall appear 70
then i shall apply 116
then i shall argue 75
then i shall avoid 137
then i shall begin 813
then i shall bless 68
then i shall build 133
then i shall carry 176
then i shall catch 75
then i shall change 121
then i shall claim 172
then i shall close 118
then i shall count 140
then i shall cross 125
then i shall dance 52
then i shall dress 70
then i shall drink 57
then i shall drive 99
then i shall either 176
then i shall enjoy 202
