abalones and sea urchins 61
attention with the promise 61
attention with the purpose 47
attention with the question 52
attention with the subject 105
attested that the persons 82
attitude and an ability 171
attitude and an attempt 45
attitude and an extreme 69
attitude and an outlook 43
attitude and in behavior 84
attitude and my behavior 63
attitude and of gesture 48
attitude and the ability 557
attitude and the absence 134
attitude and the adoption 88
attitude and the behavior 450
attitude and the beliefs 48
attitude and the british 54
attitude and the chinese 41
attitude and the conduct 124
attitude and the content 166
attitude and the correct 46
attitude and the decision 58
attitude and the demands 50
attitude and the drapery 62
attitude and the efforts 47
attitude and the failure 89
attitude and the general 627
attitude and the gesture 97
attitude and the language 179
attitude and the measures 40
attitude and the natural 47
attitude and the objects 62
attitude and the official 43
attitude and the outlook 44
attitude and the patient 71
attitude and the position 280
attitude and the present 45
attitude and the problem 52
attitude and the quality 131
attitude and the related 111
attitude and the resulting 336
attitude and the results 68
attitude and the subject 53
attitude and the success 54
attitude and the support 56
attitude and the tactics 59
attitude and to attempt 40
attitude and to develop 97
attitude and to express 56
attitude and to provide 55
attitude are as follows 114
attitude are the following 309
attitude can be adopted 239
attitude can be altered 72
attitude can be applied 156
attitude can be assumed 143
attitude can be avoided 67
attitude can be brought 157
attitude can be carried 108
attitude can be deduced 102
attitude can be defined 438
attitude can be derived 51
attitude can be gathered 81
attitude can be helpful 68
attitude can be likened 55
attitude can be measured 290
attitude can be noticed 80
attitude can be reduced 43
attitude can be related 75
attitude can be studied 49
attitude does so because 49
attitude for or against 480
attitude for the analyst 44
attitude for the benefit 154
attitude for the instant 56
attitude for the members 77
attitude for the patient 77
attitude for the present 296
attitude for the purpose 175
attitude for the student 58
attitude had the desired 212
attitude had the support 52
attitude man is capable 50
attitude may be adopted 348
attitude may be altered 61
attitude may be applied 58
attitude may be assumed 171
attitude may be brought 81
attitude may be carried 93
attitude may be correct 48
attitude may be deduced 55
attitude may be defined 516
attitude may be derived 75
attitude may be gathered 119
attitude may be helpful 68
attitude may be imposed 239
attitude may be likened 82
attitude may be measured 64
attitude may be present 55
attitude may be related 216
attitude may be revealed 58
attitude may be roughly 45
attitude may be towards 137
attitude not of defiance 60
attitude one of intense 56
attitude than the average 118
attitude than the british 138
attitude than the previous 57
attitude that he adopted 153
attitude that he assumed 64
attitude that he assumes 72
attitude that he brought 54
attitude that he himself 105
attitude that is adopted 135
attitude that is assumed 76
attitude that is brought 50
attitude that is central 57
attitude that is closely 48
attitude that is equally 41
attitude that is evident 69
attitude that is focused 42
attitude that is hostile 50
attitude that is implied 43
attitude that is largely 61
attitude that is natural 107
attitude that is opposed 51
attitude that is peculiar 44
attitude that is perhaps 48
attitude that is present 106
attitude that is related 68
attitude that is revealed 45
attitude that is similar 56
attitude that is strongly 49
attitude that is totally 58
attitude that is typical 175
attitude that is usually 139
attitude that it implies 64
attitude that the average 40
attitude that the british 580
attitude that the chinese 200
attitude that the company 161
attitude that the congress 52
attitude that the country 111
attitude that the current 46
attitude that the elderly 47
attitude that the european 41
attitude that the federal 82
attitude that the general 87
attitude that the greatest 43
attitude that the husband 67
attitude that the manager 50
attitude that the members 76
attitude that the national 44
attitude that the natural 40
attitude that the parents 79
attitude that the patient 827
attitude that the present 226
attitude that the primary 61
attitude that the problem 139
attitude that the question 112
attitude that the student 114
attitude that the subject 225
attitude that the success 66
attitude that the western 52
attitude that the workers 64
attitude was an affront 56
attitude was an article 62
attitude was an attempt 61
attitude was an example 67
attitude was as follows 93
attitude was as natural 92
attitude was at variance 143
attitude was in general 118
attitude was in harmony 146
attitude was in perfect 47
attitude was so general 45
attitude was so hostile 93
attitude was so natural 112
attitude was so threatening 370
attitude was the comment 66
attitude was the correct 118
attitude was the decision 62
attitude was the following 93
attitude was the greatest 50
attitude was the natural 148
attitude was the outcome 152
attitude was the passage 46
attitude was the position 43
attitude was the primary 44
attitude was the product 238
attitude was the question 40
attitude was the refusal 66
attitude was the reverse 175
attitude was the subject 45
attitude was to persist 123
attitude was to prevail 46
attitude was to protect 47
attitude with the following 190
attitude with the greatest 68
attitude with the patient 80
attitude won the respect 40
attorney and an address 226
attorney and an engineer 45
attorney and an officer 70
attorney and the accused 74
attorney and the company 73
attorney and the coroner 62
attorney and the counsel 139
attorney and the country 142
attorney and the defense 609
attorney and the examining 57
attorney and the federal 44
attorney and the guardian 60
attorney and the husband 53
attorney and the insured 65
attorney and the manager 53
attorney and the marshal 136
attorney and the medical 63
attorney and the officer 67
attorney and the presiding 147
attorney and the sheriff 471
attorney and the trustee 64
attorney and the witness 290
attorney and to counsel 59
attorney can be drafted 54
attorney can be helpful 92
attorney can be present 53
attorney can be revoked 150
attorney can be swiftly 342
attorney for an accused 45
attorney for an alleged 120
attorney for the accused 801
attorney for the adverse 494
attorney for the alabama 72
attorney for the alleged 210
attorney for the atlanta 47
attorney for the benefit 89
attorney for the borough 59
attorney for the british 226
attorney for the central 423
attorney for the chamber 57
attorney for the chapter 55
attorney for the chicago 1589
attorney for the chinese 144
attorney for the choctaw 192
attorney for the circuit 223
attorney for the college 53
attorney for the company 1675
attorney for the conduct 55
attorney for the council 123
attorney for the deceased 219
attorney for the defense 5981
attorney for the detroit 91
attorney for the farmers 74
attorney for the federal 871
attorney for the florida 76
attorney for the following 46
attorney for the general 293
attorney for the guardian 240
attorney for the husband 110
attorney for the injured 316
attorney for the insured 332
attorney for the insurer 138
attorney for the judicial 394
attorney for the justice 183
attorney for the lawyers 51
attorney for the lincoln 59
attorney for the mexican 334
attorney for the national 2437
attorney for the natural 559
attorney for the northern 2560
attorney for the pacific 157
attorney for the parents 199
attorney for the parties 175
attorney for the patient 446
attorney for the present 122
attorney for the purpose 2074
attorney for the railway 105
attorney for the receipt 157
attorney for the service 90
attorney for the sheriff 42
attorney for the society 129
attorney for the southern 6156
attorney for the trustee 1015
attorney for the victims 57
attorney for the village 168
attorney for the virginia 74
attorney for the western 2067
attorney for the witness 115
attorney had the fortune 41
attorney has no implied 173
attorney may be allowed 104
attorney may be charged 52
attorney may be general 96
attorney may be granted 91
attorney may be helpful 82
attorney may be limited 115
attorney may be present 361
attorney may be removed 102
attorney may be revoked 399
attorney may be subject 154
attorney may be tempted 58
attorney may be unaware 77
attorney was an officer 58
attorney was to receive 95
attorney who is counsel 158
attorney who is defending 96
attorney who is familiar 980
attorney who is preparing 59
attorney who is present 76
attorney who is skilled 96
attorney with the chicago 113
attorney with the consent 69
attorney with the federal 178
attorney with the justice 134
attorney with the national 615
attorney with the natural 192
attracting men of ability 52
attracting men to himself 44
attracting them to himself 81
attracts all the planets 74
attracts men in general 73
attracts them to himself 52
attrition can be reduced 47
attrition than the pebbles 46
atypical for the patient 42
atypical for the species 63
auctioned for the benefit 198
auctioned off to benefit 72
auctioned off to private 243
auctioned off to satisfy 74
audacious than the noblest 56
audacity and the courage 75
audacity and the success 145
audience and is usually 42
audience and the ability 106
audience and the absence 46
audience and the artists 174
audience and the british 53
audience and the cameras 96
audience and the company 144
audience and the content 422
audience and the context 314
audience and the country 124
audience and the creative 51
audience and the creators 40
audience and the critics 1091
audience and the culture 66
audience and the current 40
audience and the curtain 41
audience and the dancers 108
audience and the demands 121
audience and the desired 107
audience and the effects 60
audience and the faculty 41
audience and the following 54
audience and the function 57
audience and the general 710
audience and the implied 48
audience and the language 120
audience and the location 47
audience and the material 156
audience and the members 147
audience and the message 322
audience and the millions 64
audience and the national 55
audience and the occasion 2081
audience and the outside 82
audience and the passions 48
audience and the players 1131
audience and the popular 47
audience and the preacher 67
audience and the private 45
audience and the problem 53
audience and the process 57
audience and the product 85
audience and the program 179
audience and the purpose 958
audience and the quality 102
audience and the question 49
audience and the resulting 45
audience and the society 85
audience and the speakers 168
audience and the subject 1127
audience and the success 44
audience and the support 44
audience and the variety 43
audience and the viewers 78
audience and to achieve 53
audience and to attract 55
audience and to deliver 42
audience and to develop 77
audience and to enhance 50
audience and to explain 44
audience and to explore 41
audience and to express 62
audience and to herself 41
audience and to himself 162
audience and to increase 69
audience and to prepare 89
audience and to present 138
audience and to prevent 42
audience and to produce 53
audience and to promote 84
audience and to provide 192
audience and to receive 88
audience and to satisfy 57
audience and to suggest 64
audience are at liberty 45
audience can be assumed 130
audience can be brought 169
audience can be counted 125
audience can be defined 135
audience can be divided 114
audience can be gathered 57
audience can be induced 105
audience can be invited 62
audience can be measured 61
audience can be secured 43
audience can be trusted 51
audience for an instant 140
audience for my lecture 41
audience for or against 58
audience for the article 105
audience for the benefit 110
audience for the british 119
audience for the company 64
audience for the concert 81
audience for the content 89
audience for the creative 51
audience for the debates 82
audience for the display 78
audience for the duration 162
audience for the express 53
audience for the following 525
audience for the foreign 91
audience for the history 48
audience for the journal 95
audience for the lecture 81
audience for the material 165
audience for the message 455
audience for the musical 54
audience for the national 55
audience for the network 90
audience for the nightly 47
audience for the occasion 97
audience for the patient 47
audience for the picture 59
audience for the players 49
audience for the popular 134
audience for the present 92
audience for the printed 143
audience for the product 366
audience for the program 488
audience for the project 145
audience for the purpose 1155
audience for the recital 40
audience for the reports 52
audience for the research 572
audience for the results 202
audience for the service 51
audience for the stories 145
audience for the student 85
audience for the subject 180
audience for the writers 45
audience for the written 176
audience get the message 58
audience got the message 134
audience had no trouble 79
audience had the pleasure 52
audience had to believe 59
audience had to imagine 40
audience has no trouble 46
audience has the ability 56
audience has the illusion 42
audience has the pleasure 56
audience has to believe 113
audience has to imagine 76
audience how to perform 51
audience how to respond 66
audience may be allowed 45
audience may be assumed 58
audience may be brought 49
audience may be counted 60
audience may be defined 43
audience may be divided 41
audience may be familiar 70
audience may be gathered 41
audience may be hostile 76
audience may be invited 122
audience may be limited 116
audience may be present 109
audience may be smaller 40
audience may be totally 52
audience may be unaware 75
audience nor the critics 67
audience not to applaud 114
audience not to believe 160
audience not to confuse 48
audience out of sympathy 43
audience sat in silence 259
audience sat in stunned 271
audience sat on benches 134
audience than is usually 96
audience than the average 114
audience than the previous 73
audience than the subject 41
audience than the typical 51
audience that he favored 40
audience that he himself 171
audience that he intends 79
audience that he planned 45
audience that in addition 41
audience that is assumed 63
audience that is capable 92
audience that is expecting 47
audience that is exposed 122
audience that is familiar 158
audience that is hostile 74
audience that is largely 135
audience that is listening 110
audience that is opposed 67
audience that is present 177
audience that is usually 53
audience that no fatigue 40
audience that the british 366
audience that the chinese 68
audience that the company 137
audience that the congress 85
audience that the country 134
audience that the current 68
audience that the curtain 48
audience that the decision 65
audience that the election 41
audience that the federal 92
audience that the following 93
audience that the greatest 62
audience that the idealism 100
audience that the message 56
audience that the national 144
audience that the present 235
audience that the problem 143
audience that the product 127
audience that the program 94
audience that the project 54
audience that the purpose 102
audience that the question 87
audience that the results 45
audience that the russians 48
audience that the subject 254
audience that the supreme 40
audience was in sympathy 71
audience was so carried 79
audience was so excited 158
audience was so intense 64
audience was so shocked 93
audience was the british 49
audience was the general 61
audience was the greatest 41
audience was the largest 201
audience was the typical 49
audience was to consist 97
audience who is familiar 45
audience with an account 210
audience with an address 81
audience with an average 121
audience with an endless 64
audience with an intense 76
audience with an official 104
audience with king charles 186
audience with king hussein 61
audience with the ability 51
audience with the austrian 164
audience with the british 359
audience with the captain 88
audience with the chinese 440
audience with the council 224
audience with the dauphin 103
audience with the desired 110
audience with the details 89
audience with the dowager 151
audience with the duchess 63
audience with the elector 102
audience with the emperor 26757
audience with the empress 2329
audience with the familiar 48
audience with the following 607
audience with the foreign 164
audience with the fuehrer 119
audience with the general 905
audience with the greatest 343
audience with the highest 148
audience with the imperial 146
audience with the majesty 88
audience with the manager 62
audience with the members 50
audience with the message 117
audience with the minimum 42
audience with the monarch 331
audience with the national 41
audience with the pharaoh 209
audience with the picture 52
audience with the pontiff 294
audience with the premier 60
audience with the present 124
audience with the problem 74
audience with the promise 136
audience with the prophet 57
audience with the prussian 90
audience with the purpose 100
audience with the question 160
audience with the results 41
audience with the spanish 323
audience with the subject 240
audience with the supreme 187
audience with the swedish 49
audience with the viceroy 759
audiology for the limited 77
auditors and the audited 47
auditors and the company 142
auditors and the general 48
auditors and to satisfy 51
auditors for the company 220
auditors for the current 68
auditors for the purpose 233
auditors may be members 82
auditors that the company 48
auditory and the tactile 56
auditory and the tactual 40
auditory area is located 86
auditory being the congress 42
augments with the increase 163
augments with the increasing 45
auguries for the success 84
auspices and in maturer 58
auspices for the benefit 41
auspices for the purpose 381
auspices than the southern 49
auspices that the present 41
authentic act of amnesty 44
authentic and the spurious 177
authentic man of letters 54
authentic use of language 214
authentic way of conveying 67
authentic way to express 46
authoress may be gathered 60
authority all the members 61
authority all the natural 49
authority and an ability 72
authority and an attempt 124
authority and an example 40
authority and an increase 171
authority and an increasing 106
authority and an officer 54
authority and an official 96
authority and be subject 237
authority and by command 61
authority and in addition 73
authority and in control 55
authority and in defiance 151
authority and in general 89
authority and in relation 60
authority and in respect 113
authority and in violation 373
authority and is charged 63
authority and is subject 137
authority and is usually 80
authority and no control 54
authority and of control 64
authority and of freedom 126
authority and of justice 44
authority and of liberty 119
authority and of national 43
authority and of private 49
authority and of respect 51
authority and of violence 109
authority and on account 106
authority and on payment 88
authority and the ability 1049
authority and the absence 436
authority and the accused 45
authority and the adoption 65
authority and the anarchy 48
authority and the ancient 52
authority and the arrival 40
authority and the attempt 98
authority and the balance 92
authority and the beginning 75
authority and the behavior 42
authority and the british 316
authority and the broader 54
authority and the catholic 460
authority and the central 575
authority and the citizen 157
authority and the coercive 52
authority and the colonial 82
authority and the command 157
authority and the company 240
authority and the complex 48
authority and the concept 137
authority and the conduct 82
authority and the congress 44
authority and the consent 120
authority and the content 176
authority and the contest 87
authority and the control 381
authority and the council 238
authority and the country 138
authority and the courage 66
authority and the criteria 61
authority and the current 165
authority and the customs 46
authority and the decision 294
authority and the decline 131
authority and the defense 83
authority and the demands 176
authority and the dignity 407
authority and the display 51
authority and the division 334
authority and the dominion 78
authority and the economy 72
authority and the effects 74
authority and the efforts 50
authority and the elderly 64
authority and the elected 40
authority and the equally 43
authority and the erection 74
authority and the european 51
authority and the example 131
authority and the extreme 62
authority and the failure 168
authority and the federal 336
authority and the following 90
authority and the foreign 67
authority and the freedom 724
authority and the function 111
authority and the general 1553
authority and the governing 235
authority and the gradual 65
authority and the greatest 154
authority and the grounds 81
authority and the guardian 111
authority and the highest 183
authority and the imperial 62
authority and the increase 131
authority and the increasing 320
authority and the jealousy 110
authority and the judicial 127
authority and the justice 92
authority and the language 173
authority and the liberty 170
authority and the limited 63
authority and the location 46
authority and the loyalty 73
authority and the majesty 151
authority and the mandate 79
authority and the material 86
authority and the measures 40
authority and the medical 73
authority and the members 169
authority and the message 41
authority and the motives 76
authority and the national 567
authority and the natural 107
authority and the objects 88
authority and the officer 67
authority and the official 395
authority and the opinions 59
authority and the overall 47
authority and the parents 227
authority and the parties 58
authority and the patient 371
authority and the pattern 63
authority and the payment 91
authority and the persons 272
authority and the popular 249
authority and the position 194
authority and the present 133
authority and the primacy 103
authority and the primary 70
authority and the private 481
authority and the problem 188
authority and the process 212
authority and the project 77
authority and the promise 95
authority and the purpose 123
authority and the pursuit 83
authority and the quality 95
authority and the question 239
authority and the rational 46
authority and the refusal 85
authority and the regional 213
authority and the related 231
authority and the relation 103
authority and the religion 198
authority and the remaining 58
authority and the removal 46
authority and the respect 562
authority and the resulting 576
authority and the results 70
authority and the revenue 108
authority and the revival 62
authority and the sanction 202
authority and the schools 79
authority and the secular 87
authority and the service 157
authority and the smaller 51
authority and the society 117
authority and the sources 75
authority and the statute 89
authority and the student 113
authority and the subject 416
authority and the success 46
authority and the superior 142
authority and the support 222
authority and the supreme 258
authority and the teachers 88
authority and the triumph 62
authority and the tyranny 61
authority and the utility 47
authority and the variety 42
authority and the village 77
authority and the violence 56
authority and the virtues 46
authority and the weakness 78
authority and the welfare 43
authority and the workers 76
authority and to achieve 77
authority and to acquire 53
authority and to appoint 81
authority and to attempt 49
authority and to believe 61
authority and to command 73
authority and to conduct 44
authority and to conform 50
authority and to control 120
authority and to declare 52
authority and to deprive 55
authority and to destroy 68
authority and to develop 175
authority and to embrace 41
authority and to enemies 57
authority and to enforce 194
authority and to enhance 61
authority and to examine 53
authority and to exclude 45
authority and to execute 60
authority and to explain 53
authority and to explore 41
authority and to express 74
authority and to freedom 169
authority and to fulfill 45
authority and to improve 47
authority and to increase 187
authority and to justify 73
authority and to perform 86
authority and to prepare 67
authority and to present 69
authority and to prevent 343
authority and to produce 48
authority and to promote 168
authority and to protect 245
authority and to provide 394
authority and to question 70
authority and to reassert 58
authority and to receive 105
authority and to refrain 44
authority and to religion 79
authority and to replace 103
authority and to repress 47
authority and to respect 73
authority and to restore 164
authority and to satisfy 51
authority and to subject 98
authority and to suggest 41
authority and to support 147
authority are as follows 307
authority are the council 165
authority are the following 181
authority both as regards 40
authority but by election 112
authority but the general 46
authority but the highest 47
authority can be adduced 293
authority can be alleged 55
authority can be allowed 133
authority can be altered 50
authority can be appealed 85
authority can be applied 106
authority can be assumed 64
authority can be avoided 59
authority can be brought 229
authority can be carried 72
authority can be checked 53
authority can be claimed 268
authority can be deduced 63
authority can be defined 244
authority can be derived 521
authority can be divided 161
authority can be exerted 72
authority can be express 56
authority can be founded 81
authority can be granted 225
authority can be helpful 65
authority can be implied 147
authority can be imposed 56
authority can be invoked 194
authority can be limited 139
authority can be located 54
authority can be measured 75
authority can be misused 41
authority can be reduced 95
authority can be revoked 87
authority can be secured 72
authority can be superior 41
authority can be trusted 193
authority can be wielded 44
authority does it possess 52
authority does the admiral 102
authority does the federal 45
authority for an account 129
authority for an increase 102
authority for an officer 41
authority for my marquis 53
authority for or against 169
authority for the account 497
authority for the addition 64
authority for the adoption 333
authority for the affairs 103
authority for the alleged 431
authority for the ancient 339
authority for the auditor 57
authority for the baptism 94
authority for the beliefs 53
authority for the benefit 1158
authority for the binomial 137
authority for the bishops 99
authority for the borough 101
authority for the british 330
authority for the broader 70
authority for the capital 114
authority for the catholic 302
authority for the central 435
authority for the charges 42
authority for the chinese 100
authority for the coastal 42
authority for the command 122
authority for the company 294
authority for the concept 130
authority for the conduct 1109
authority for the content 148
authority for the control 998
authority for the correct 130
authority for the costume 79
authority for the council 238
authority for the country 250
authority for the current 342
authority for the customs 47
authority for the decision 915
authority for the defense 204
authority for the demands 42
authority for the descent 44
authority for the details 585
authority for the division 184
authority for the duration 347
authority for the earliest 151
authority for the election 160
authority for the erection 360
authority for the european 238
authority for the exaction 52
authority for the exchange 57
authority for the express 53
authority for the faithful 67
authority for the federal 1446
authority for the figures 119
authority for the following 5210
authority for the foregoing 534
authority for the foreign 86
authority for the function 44
authority for the general 2838
authority for the governing 51
authority for the greatest 61
authority for the highway 122
authority for the history 2263
authority for the husband 73
authority for the imperial 105
authority for the increase 123
authority for the invasion 61
authority for the journey 69
authority for the judicial 220
authority for the justice 52
authority for the language 79
authority for the letters 40
authority for the library 45
authority for the licensing 99
authority for the limited 54
authority for the location 92
authority for the manners 61
authority for the marketing 68
authority for the marriage 136
authority for the material 64
authority for the measures 64
authority for the medical 104
authority for the members 89
authority for the message 57
authority for the national 722
authority for the northern 43
authority for the observing 228
authority for the occasion 113
authority for the officer 56
authority for the official 69
authority for the omission 273
authority for the opinions 145
authority for the overall 97
authority for the passage 397
authority for the patient 301
authority for the payment 1174
authority for the persons 50
authority for the popular 147
authority for the position 2430
authority for the preceding 404
authority for the precise 62
authority for the present 2208
authority for the previous 97
authority for the private 197
authority for the process 85
authority for the product 54
authority for the program 1349
authority for the project 1289
authority for the purpose 17696
authority for the pursuit 53
authority for the quality 116
authority for the receipt 219
authority for the redress 161
authority for the regional 50
authority for the regular 47
authority for the religion 66
authority for the remaining 143
authority for the removal 861
authority for the rendering 120
authority for the renewal 134
authority for the request 155
authority for the results 43
authority for the revision 63
authority for the revival 52
authority for the romance 54
authority for the sanction 89
authority for the scandal 44
authority for the schools 81
authority for the secular 40
authority for the seizure 251
authority for the service 280
authority for the several 112
authority for the solution 169
authority for the species 121
authority for the statute 58
authority for the stories 184
authority for the student 82
authority for the subject 417
authority for the success 56
authority for the summary 50
authority for the support 372
authority for the supreme 214
authority for the surmise 44
authority for the treasury 128
authority for the trustee 103
authority for the uruguay 67
authority for the village 60
authority for the virginia 60
authority for the warrant 89
authority for the welfare 187
authority for the western 224
authority for the workers 74
authority for the worship 72
authority for us because 52
authority had no control 57
authority had no fulcrum 40
authority had to provide 91
authority has no concern 53
authority has no control 212
authority has the ability 108
authority has the company 68
authority has the following 254
authority has the greatest 51
authority has to balance 58
authority has to prepare 50
authority has to provide 115
authority how to proceed 92
authority may be adduced 87
authority may be allowed 92
authority may be altered 41
authority may be appealed 155
authority may be applied 77
authority may be assumed 71
authority may be brought 196
authority may be carried 66
authority may be claimed 167
authority may be deduced 64
authority may be defined 240
authority may be derived 238
authority may be divided 182
authority may be exerted 96
authority may be express 367
authority may be gathered 69
authority may be general 462
authority may be granted 706
authority may be helpful 43
authority may be implied 1262
authority may be imposed 50
authority may be invoked 402
authority may be limited 647
authority may be located 48
authority may be obliged 49
authority may be opposed 123
authority may be ordered 95
authority may be present 150
authority may be quickly 136
authority may be reduced 75
authority may be related 53
authority may be removed 78
authority may be renewed 55
authority may be revived 53
authority may be revoked 492
authority may be subject 131
authority may be tempted 46
authority may be trusted 95
authority may be weakened 74
authority may by written 49
authority may in certain 66
authority nor the ability 126
authority not to enforce 58
authority out of respect 54
authority set at defiance 119
authority than at present 229
authority than he himself 64
authority than is usually 71
authority than it derives 64
authority than of example 77
authority than the ancient 93
authority than the average 227
authority than the british 306
authority than the catholic 107
authority than the central 46
authority than the congress 42
authority than the council 113
authority than the decrees 64
authority than the eminent 74
authority than the emperor 171
authority than the federal 201
authority than the following 62
authority than the general 1093
authority than the husband 54
authority than the letters 43
authority than the members 44
authority than the national 237
authority than the official 175
authority than the opinions 74
authority than the parents 55
authority than the preceding 94
authority than the present 372
authority than the previous 78
authority than the priests 58
authority than the regular 68
authority than the sheriff 76
authority than the supreme 238
authority than the warrant 101
authority than the written 201
authority than to attempt 95
authority than to enforce 70
authority than to ptolemy 42
authority that he blindly 45
authority that he brought 53
authority that he carried 41
authority that he claimed 85
authority that he derived 41
authority that he enjoyed 174
authority that he himself 196
authority that he intends 55
authority that he objects 55
authority that he wielded 67
authority that in certain 45
authority that in history 84
authority that is assumed 51
authority that is capable 153
authority that is central 58
authority that is charged 63
authority that is claimed 80
authority that is derived 147
authority that is enjoyed 41
authority that is exerted 50
authority that is granted 184
authority that is implied 105
authority that is imposed 86
authority that is largely 47
authority that is legally 46
authority that is limited 102
authority that is natural 92
authority that is plenary 125
authority that is present 97
authority that is subject 76
authority that is superior 68
authority that is supreme 61
authority that is trusted 55
authority that is typical 46
authority that is usually 92
authority that is utterly 59
authority that it becomes 61
authority that the accused 59
authority that the ancient 89
authority that the average 293
authority that the bishops 47
authority that the british 496
authority that the catholic 52
authority that the central 61
authority that the chinese 52
authority that the company 76
authority that the congress 57
authority that the council 110
authority that the country 73
authority that the current 40
authority that the decision 81
authority that the emperor 383
authority that the failure 57
authority that the federal 246
authority that the following 128
authority that the general 286
authority that the germans 105
authority that the members 57
authority that the national 55
authority that the officer 49
authority that the parents 68
authority that the parties 45
authority that the patient 134
authority that the position 67
authority that the present 299
authority that the project 86
authority that the purpose 42
authority that the question 96
authority that the russians 52
authority that the spanish 131
authority that the statute 73
authority that the subject 48
authority that the supreme 79
authority that we possess 111
authority was an attempt 44
authority was as follows 42
authority was at present 81
authority was in control 87
authority was in decline 95
authority was in dispute 72
authority was in general 179
authority was in jeopardy 68
authority was in process 45
authority was in question 192
authority was so limited 320
authority was the british 136
authority was the central 111
authority was the council 161
authority was the emperor 42
authority was the federal 88
authority was the general 142
authority was the greatest 137
authority was the highest 130
authority was the national 43
authority was the natural 60
authority was the primary 59
authority was the product 49
authority was the subject 119
authority was the supreme 133
authority was to appoint 53
authority was to consist 84
authority was to control 59
authority was to deprive 40
authority was to devolve 53
authority was to include 60
authority was to increase 51
authority was to prevail 71
authority was to provide 97
authority was to receive 76
authority was to replace 44
authority with an elected 53
authority with the ability 221
authority with the ancient 44
authority with the bishops 72
authority with the british 200
authority with the central 71
authority with the chinese 69
authority with the commons 72
authority with the company 46
authority with the consent 504
authority with the control 47
authority with the council 231
authority with the country 43
authority with the emperor 279
authority with the express 218
authority with the faculty 114
authority with the federal 251
authority with the following 247
authority with the freedom 43
authority with the function 49
authority with the general 154
authority with the gospels 66
authority with the greatest 270
authority with the highest 134
authority with the husband 54
authority with the imperial 60
authority with the liberty 144
authority with the members 75
authority with the minimum 73
authority with the monarch 40
authority with the national 157
authority with the natives 76
authority with the official 65
authority with the passage 101
authority with the patient 66
authority with the persons 62
authority with the popular 74
authority with the priests 50
authority with the purpose 53
authority with the request 51
authority with the sanction 229
authority with the support 161
authority with the supreme 151
authority with the workers 90
authority with the written 976
authorize and to provide 76
authorize for the purpose 155
authorize him to appoint 307
authorize him to collect 131
authorize him to conduct 44
authorize him to declare 80
authorize him to destroy 76
authorize him to dispose 45
authorize him to execute 87
authorize him to express 52
authorize him to intrude 51
authorize him to perform 130
authorize him to possess 43
authorize him to proceed 214
authorize him to provide 44
authorize him to publish 155
authorize him to receive 289
authorize him to require 64
authorize him to suspend 73
authorize him to withdraw 64
authorize them to collect 57
authorize them to conduct 56
authorize them to declare 55
authorize them to increase 43
authorize them to perform 90
authorize them to proceed 139
authorize them to propose 45
authorize them to receive 195
authorize them to require 309
authorize them to testify 48
authorize you to appoint 53
authorize you to collect 123
authorize you to declare 101
authorize you to deliver 68
authorize you to dispose 46
authorize you to execute 60
authorize you to furnish 112
authorize you to present 43
authorize you to proceed 174
authorize you to procure 51
authorize you to provide 51
authorize you to publish 88
authorize you to receive 167
authorizing act of congress 96
authorizing her to receive 43
authorizing him to appoint 482
authorizing him to capture 86
authorizing him to collect 450
authorizing him to command 67
authorizing him to conduct 167
authorizing him to conquer 53
authorizing him to declare 155
authorizing him to deliver 143
authorizing him to dispose 118
authorizing him to enforce 56
authorizing him to examine 70
authorizing him to execute 136
authorizing him to explore 118
authorizing him to furnish 42
authorizing him to impress 41
authorizing him to inspect 60
authorizing him to operate 153
authorizing him to perform 265
authorizing him to possess 52
authorizing him to prepare 50
authorizing him to proceed 637
authorizing him to procure 54
authorizing him to propose 47
authorizing him to provide 54
authorizing him to publish 101
authorizing him to receive 640
authorizing him to recruit 97
authorizing him to require 64
authorizing him to restore 80
authorizing him to suspend 131
authorizing him to withdraw 129
authorizing them to appoint 213
authorizing them to capture 212
authorizing them to collect 212
authorizing them to conduct 98
authorizing them to declare 52
authorizing them to dispose 41
authorizing them to examine 49
authorizing them to execute 67
authorizing them to inquire 50
authorizing them to operate 104
authorizing them to perform 190
authorizing them to proceed 167
authorizing them to provide 119
authorizing them to receive 232
authorizing you to present 62
autistic men as measured 41
autonomy and an ability 82
autonomy and an attempt 93
autonomy and an increase 105
autonomy and of freedom 59
autonomy and the ability 1594
autonomy and the absence 335
autonomy and the adoption 146
autonomy and the central 117
autonomy and the concept 360
autonomy and the control 1111
autonomy and the decision 46
autonomy and the decline 46
autonomy and the demands 127
autonomy and the dignity 234
autonomy and the division 61
autonomy and the federal 119
autonomy and the freedom 1283
autonomy and the frontal 950
autonomy and the general 114
autonomy and the increase 47
autonomy and the increasing 132
autonomy and the limited 55
autonomy and the national 69
autonomy and the patient 147
autonomy and the primacy 196
autonomy and the priority 94
autonomy and the process 68
autonomy and the promise 49
autonomy and the pursuit 313
autonomy and the quality 112
autonomy and the question 72
autonomy and the related 150
autonomy and the removal 172
autonomy and the respect 119
autonomy and the resulting 151
autonomy and the support 48
autonomy and to control 43
autonomy and to develop 78
autonomy and to improve 42
autonomy and to increase 159
autonomy and to liberty 41
autonomy and to prevent 83
autonomy and to promote 213
autonomy and to protect 172
autonomy and to provide 118
autonomy and to support 93
