abs function returns the 157
are brought together on 2735
are brought together or 609
are brought together so 3139
are brought together the 2164
are brought together to 16042
are brought together via 92
are brought together we 151
are brought towards the 241
are brought vividly to 413
are brushed against the 54
are buffers against the 51
are buffers between the 56
are buildings devoted to 42
are buildings erected by 46
are buildings founded on 58
are bunched together as 178
are bunched together at 251
are bunched together in 962
are bunched together on 172
are bunched together or 91
are bunched together so 145
are bunched together to 126
are bunched towards the 52
are bundled according to 45
are bundled together as 369
are bundled together by 167
are bundled together in 2279
are bundled together on 48
are bundled together or 45
are bundled together so 99
are bundled together to 622
are buoyant because of 62
are capable according to 82
are capable against the 65
are capable because of 48
are capably handled by 42
are capital fellows in 148
are capital letters in 44
are careful records of 40
are careful studies of 187
are carried according to 94
are carried against the 186
are carried astride the 63
are carried between the 543
are carried captive by 75
are carried captive to 41
are carried chiefly by 146
are carried chiefly in 84
are carried eastward by 63
are carried equally by 40
are carried forward as 1584
are carried forward at 386
are carried forward by 2042
are carried forward in 4077
are carried forward on 421
are carried forward or 94
are carried forward so 55
are carried forward the 51
are carried forward to 4295
are carried largely by 129
are carried onwards in 67
are carried onwards to 46
are carried outside of 116
are carried outside the 404
are carried outward by 111
are carried overhead on 54
are carried rapidly to 74
are carried together in 86
are carried towards it 48
are carried towards the 917
are carried upwards by 312
are carried upwards in 153
are carried upwards to 192
are cautions against the 42
are cautious because of 68
are central aspects of 1204
are central because of 50
are central factors in 534
are central features in 245
are central features of 2536
are central figures in 958
are central figures of 63
are central members of 102
are central objects of 117
are central pillars of 60
are central players in 447
are central sources of 84
are central symbols of 60
are certain amounts of 427
are certain animals to 82
are certain artists in 44
are certain aspects in 333
are certain aspects of 10350
are certain aspects or 43
are certain aspects to 170
are certain avenues of 41
are certain because of 73
are certain breaches of 68
are certain cautions to 98
are certain centers in 41
are certain centers of 41
are certain circles in 56
are certain classes in 71
are certain classes of 4579
are certain clauses in 142
are certain courses of 147
are certain criteria by 128
are certain criteria in 76
are certain criteria of 126
are certain criteria to 110
are certain customs in 71
are certain customs of 75
are certain customs to 42
are certain defects in 474
are certain defects of 220
are certain degrees of 501
are certain details in 272
are certain details of 370
are certain details to 71
are certain diseases in 219
are certain diseases of 540
are certain diseases to 55
are certain domains in 65
are certain domains of 49
are certain effects of 221
are certain entries in 58
are certain everything is 47
are certain factors in 860
are certain factors of 258
are certain factors or 81
are certain factors to 365
are certain features in 1669
are certain features of 5208
are certain features or 133
are certain features to 129
are certain figures in 75
are certain figures of 80
are certain general or 49
are certain grounds on 57
are certain grounds to 51
are certain groupings of 58
are certain hazards in 136
are certain hazards to 85
are certain hinders us 78
are certain islands in 79
are certain lessons of 59
are certain lessons to 126
are certain lessons we 41
are certain letters of 69
are certain matters in 1221
are certain matters of 645
are certain matters on 255
are certain matters to 165
are certain matters we 58
are certain measures of 110
are certain measures to 73
are certain members of 961
are certain moments in 684
are certain moments of 218
are certain muscles in 78
are certain muscles of 63
are certain natural or 79
are certain natures in 45
are certain natures of 67
are certain natures to 62
are certain nuances of 57
are certain numbers of 144
are certain objects in 111
are certain objects of 350
are certain opinions of 40
are certain patches of 196
are certain persons at 45
are certain persons in 329
are certain persons of 116
are certain persons to 76
are certain phrases in 114
are certain pockets in 54
are certain pockets of 61
are certain portions of 1338
are certain reactions to 44
are certain records of 40
are certain results of 163
are certain schools in 43
are certain schools of 117
are certain secrets of 69
are certain sections in 166
are certain sections of 951
are certain sectors in 60
are certain sectors of 169
are certain sources of 475
are certain species in 148
are certain species of 1910
are certain spheres in 123
are certain spheres of 183
are certain stations in 69
are certain stories of 40
are certain strains of 305
are certain strands of 46
are certain streets in 105
are certain studies of 42
are certain subsets of 67
are certain symbols of 45
are certain systems of 97
are certain tempers of 128
are certain touches in 48
are certain utterly to 57
are certain virtues in 71
are certain virtues of 106
are certain writers in 52
are chained together as 276
are chained together at 48
are chained together by 483
are chained together in 747
are chained together on 77
are chained together so 121
are chained together to 482
are chanted according to 48
are charged according to 2015
are charged against an 82
are charged against it 216
are charged against me 68
are charged against the 4085
are charged against us 72
are charged because of 59
are charged depending on 67
are charges against the 333
are charges imposed by 85
are charges imposed on 45
are charted according to 121
are charted against the 70
are charter flights to 42
are charter members of 867
are checked according to 230
are checked against an 127
are checked against it 49
are checked against the 5868
are chiefly adapted to 205
are chiefly against the 72
are chiefly alluded to 40
are chiefly annoyed by 50
are chiefly applied to 197
are chiefly arranged in 102
are chiefly because of 44
are chiefly beholding to 115
are chiefly between the 112
are chiefly brought by 68
are chiefly brought to 102
are chiefly brought up 45
are chiefly carried by 62
are chiefly carried on 1470
are chiefly carried to 54
are chiefly covered by 46
are chiefly defined by 82
are chiefly defined in 110
are chiefly denoted by 47
are chiefly derived by 58
are chiefly deserving of 80
are chiefly devoted to 2197
are chiefly diseases of 48
are chiefly enabled to 50
are chiefly evident in 111
are chiefly excited by 89
are chiefly exposed in 89
are chiefly exposed to 158
are chiefly focused on 83
are chiefly founded on 665
are chiefly grouped in 80
are chiefly induced to 69
are chiefly limited by 50
are chiefly limited to 800
are chiefly located at 44
are chiefly located in 704
are chiefly located on 113
are chiefly managed by 148
are chiefly matters of 424
are chiefly members of 233
are chiefly natives of 782
are chiefly notable as 40
are chiefly notable in 59
are chiefly noticed in 101
are chiefly obliged to 58
are chiefly opinions of 116
are chiefly opposed to 52
are chiefly outside the 45
are chiefly peculiar to 43
are chiefly persons of 86
are chiefly present as 45
are chiefly present in 200
are chiefly records of 63
are chiefly related to 651
are chiefly reports of 42
are chiefly settled by 63
are chiefly settled in 130
are chiefly species of 106
are chiefly stories of 44
are chiefly studies of 54
are chiefly subject to 217
are chiefly visible in 101
are chiefly visited by 82
are chiefly written by 55
are chiefly written in 163
are chinese versions of 47
are chronic diseases in 42
are chronic diseases of 100
are chronic features of 74
are chronic sources of 58
are chronic victims of 76
are claimed against the 95
are claimed because of 47
are clamped against the 171
are clamped between the 361
are clamped together as 102
are clamped together at 128
are clamped together by 651
are clamped together in 288
are clamped together on 57
are clamped together so 77
are clamped together to 219
are clapped together in 58
are clapped together to 42
are clashes between the 209
are clasped together as 48
are clasped together in 145
are classed according as 41
are classed according to 3999
are classed broadly as 93
are classed together as 6326
are classed together by 456
are classed together in 970
are classed together on 144
are classic features of 270
are classic sources of 48
are classic studies in 52
are classic studies of 146
are classic symbols of 43
are clipped against the 113
are clipped together in 52
are closely adapted to 819
are closely adhered to 535
are closely aligned in 569
are closely aligned on 45
are closely aligned to 996
are closely applied to 3501
are closely apposed at 66
are closely apposed in 96
are closely apposed to 1044
are closely arranged in 455
are closely arranged on 163
are closely attuned to 763
are closely blended in 46
are closely bunched in 48
are closely checked by 43
are closely coupled by 54
are closely coupled in 569
are closely coupled to 1039
are closely covered by 186
are closely crowded in 187
are closely crowded on 115
are closely defined by 167
are closely defined in 52
are closely divided in 78
are closely divided on 92
are closely doubled up 113
are closely examining the 120
are closely flanked by 43
are closely focused on 75
are closely following the 491
are closely grouped as 40
are closely grouped at 41
are closely grouped in 202
are closely grouped on 79
are closely guarded by 606
are closely guarded in 103
are closely limited by 75
are closely limited in 142
are closely limited to 47
are closely located in 104
are closely located on 62
are closely located to 140
are closely managed by 54
are closely matched by 413
are closely matched in 599
are closely matched on 88
are closely matched to 636
are closely modeled on 472
are closely muffled up 131
are closely observing the 62
are closely opposed to 112
are closely pressed by 160
are closely pressed to 170
are closely pursued by 126
are closely related as 2682
are closely related at 293
are closely related by 1783
are closely related if 751
are closely related in 16741
are closely related is 656
are closely related it 105
are closely related on 309
are closely related or 1021
are closely related so 552
are closely related the 241
are closely related to 236462
are closely related we 67
are closely similar as 45
are closely similar at 42
are closely similar if 47
are closely similar in 2839
are closely similar or 199
are closely similar to 8403
are closely studied by 146
are closely studied in 83
are closely tracked by 61
are closely watched as 86
are closely watched by 1887
are closely watched in 177
are closely watched to 137
are closely wrapped in 52
are closely wrapped up 65
are closely written in 50
are closest related to 77
are closest together at 153
are closest together in 259
are closest together is 42
are closest together on 80
are clouded because of 50
are clubbed together as 248
are clubbed together in 108
are clubbed together to 63
are clumped together as 112
are clumped together at 58
are clumped together by 57
are clumped together in 490
are clumped together or 51
are clumped together to 83
are cobbled together by 62
are cobbled together in 52
are college courses in 58
are colored according to 832
are colored because of 69
are combining against the 42
are combining efforts to 58
are combining together to 76
are compact subsets of 104
are compact versions of 59
are competing against the 448
are competing demands of 89
are competing demands on 180
are competing schools of 93
are competing sources of 109
are competing systems of 54
are competing versions of 178
are complex aspects of 51
are complex because it 60
are complex because of 1183
are complex because the 599
are complex because we 41
are complex bundles of 109
are complex hybrids of 42
are complex matters of 79
are complex mosaics of 54
are complex numbers in 88
are complex numbers of 174
are complex objects of 43
are complex results of 60
are complex systems in 282
are complex systems of 744
are concave towards the 516
are confusing because of 422
are confusing because the 310
are conniving against the 54
are control coupled if 50
are correct according to 970
are correct answers to 256
are correct because it 59
are correct because of 85
are correct because the 402
are correct because we 58
are correct depending on 56
are correct depends on 77
are correct insofar as 618
are correct measures of 66
are correct regarding the 179
are correct remains to 53
are corrupt because of 337
are corrupt because the 71
are couched largely in 88
are counted according to 841
are counted against the 454
are counted against us 53
are counted between the 79
are counted together as 385
are counted together in 75
are counted towards the 208
are coupled according to 141
are coupled because of 100
are coupled because the 155
are coupled between the 40
are coupled closely to 43
are coupled strongly to 61
are coupled tightly to 44
are coupled together as 826
are coupled together at 189
are coupled together by 2186
are coupled together in 1698
are coupled together on 105
are coupled together or 47
are coupled together so 568
are coupled together the 119
are coupled together to 905
are coupled together via 102
are courses offered by 65
are courses offered in 51
are cousins according to 59
are covered according to 129
are covered against the 96
are covered because of 119
are covered because the 76
are covered briefly in 605
are covered chiefly by 76
are covered depends on 49
are covered include the 106
are covered including the 122
are covered largely by 136
are covered subject to 83
are covered together in 119
are covered towards the 62
are cradled between the 44
are crammed together in 376
are crammed together on 84
are cramped together in 80
are creative artists in 66
are creative artists of 47
are credits against the 43
are crossed between the 126
are crossed together the 101
are crosses between the 220
are crowded against the 219
are crowded because of 74
are crowded between the 190
are crowded together as 1010
are crowded together at 744
are crowded together by 186
are crowded together in 7767
are crowded together is 48
are crowded together on 1291
are crowded together or 144
are crowded together so 736
are crowded together the 282
are crowded together to 427
are crowded towards the 212
are crumbling because of 69
are crushed against the 205
are crushed between the 687
are crushed together by 41
are crushed together in 217
are crushed together to 64
are cunningly devised to 61
are current efforts to 209
are current members of 419
are current regarding the 231
are current sources of 78
are current victims of 66
are damaged because of 374
are damaged because the 72
are damaged outside of 119
are damages awarded to 72
are debased versions of 44
are debates regarding the 53
are debited against the 183
are deceiving because the 42
are decided according to 1487
are decided against the 260
are decided between the 94
are decided enemies of 76
are decided enemies to 43
are decided finally by 322
are decided friends of 51
are decided friends to 58
are decided jointly by 99
are decided largely by 82
are decided largely on 48
are decided outside the 124
are decided usually by 40
are declaring against it 191
are declining because of 714
are declining because the 80
are declining numbers of 55
are declining rapidly as 151
are declining rapidly in 193
are declining returns to 55
are decoded according to 91
are decreasing because of 389
are decreasing because the 57
are decreasing numbers of 107
are decreasing rapidly in 95
are decreasing returns in 56
are decreasing returns to 1370
are decreed against the 44
are deduced according to 81
are defeated because of 107
are defeated because the 90
are defending against an 42
are defending against the 154
are defined according to 11167
are defined affects the 46
are defined against the 265
are defined because of 48
are defined between the 441
are defined briefly as 78
are defined briefly in 183
are defined broadly as 724
are defined broadly by 67
are defined broadly in 168
are defined broadly to 574
are defined chiefly by 125
are defined depending on 255
are defined depends on 170
are defined exactly as 982
are defined exactly in 55
are defined exactly the 100
are defined following the 157
are defined jointly by 70
are defined largely as 123
are defined largely by 676
are defined largely in 408
are defined largely on 116
are defined legally as 194
are defined locally by 41
are defined locally in 79
are defined loosely as 62
are defined outside of 349
are defined outside the 531
are defined roughly as 64
are defined similar to 217
are defined subject to 46
are defined together in 43
are degrees between the 52
are delayed because of 675
are delayed because the 211
are delayed versions of 47
are deleted according to 87
are deleted because of 94
are deleted because the 63
are demanding control of 70
are demands against the 42
are denoted according to 214
are densely arranged in 101
are densely arranged on 63
are densely covered by 483
are densely covered in 175
are densely covered on 49
are densely crowded in 126
are densely crowded on 200
are densely located in 51
are densely settled by 50
are depending chiefly on 44
are depending largely on 44
are depends largely on 153
are derived according to 973
are derived between the 136
are derived classes of 55
are derived exactly as 61
are derived following the 109
are derived largely by 63
are derived regarding the 56
are derived several of 46
are deserving objects of 45
are designing systems to 56
are desired because of 334
are desired because the 77
are desired between the 67
are desired forthwith to 111
are desired regarding the 50
are details regarding the 82
are details related to 45
are deviated towards the 184
are devices capable of 199
are devices similar to 71
are devices whereby the 65
are devised according to 170
are devised whereby the 41
are devoted chiefly to 1337
are devoted friends of 81
are devoted largely to 1971
are devoted members of 305
are devoted totally to 51
are dietary sources of 60
are differing amounts of 79
are differing aspects of 77
are differing degrees of 845
are differing numbers of 85
are differing opinions as 1482
are differing opinions in 59
are differing opinions of 45
are differing opinions on 728
are differing schools of 206
are differing versions of 252
are digital versions of 106
are dilated because of 137
are diluted according to 79
are diluted versions of 46
are diseases affecting the 81
are diseases involving the 48
are diseases peculiar to 112
are diseases related to 58
are distant according to 97
are distant cousins of 481
are distant cousins to 110
are diverging opinions on 44
are diverse according to 107
are diverse aspects of 117
are diverse because of 143
are diverse because the 69
are diverse degrees of 88
are diverse depending on 41
are diverse opinions as 159
are diverse opinions on 163
are diverse schools of 55
are diverse sources of 78
are diverse species of 60
are divided according as 332
are divided according to 15879
are divided against the 45
are divided because of 195
are divided because the 58
are divided because we 63
are divided between an 232
are divided between at 53
are divided between my 66
are divided between the 21732
are divided between us 76
are divided betwixt the 40
are divided chiefly by 41
are divided depending on 58
are divided depends on 58
are divided equally as 48
are divided equally by 107
are divided equally in 146
are divided equally on 63
are divided equally to 40
are divided exactly in 82
are divided lateral to 51
are divided opinions as 69
are divided opinions on 96
are divided regarding the 502
are divided roughly as 49
are divided roughly by 50
are divided roughly in 54
are divided sharply by 44
are doppler shifted by 68
are doppler shifted to 67
are dormant because of 61
are doubled because of 61
are drafted according to 94
are dragged forward by 83
are dragged towards the 98
are drained chiefly by 58
are drained towards the 57
are dressed according to 383
are dressed exactly as 118
are dressed exactly the 45
are dressed similar to 55
are drifted towards the 43
are drilled according to 76
are drilled between the 139
are dropped according to 83
are dropped because of 357
are dropped because the 169
are dropped between the 110
are dwarfed because of 55
are dwindling because of 107
are dynamic aspects of 103
are dynamic because of 64
are dynamic because the 93
are dynamic centers of 44
are dynamic factors in 128
are dynamic features of 83
are dynamic sources of 46
are dynamic systems in 143
are dynamic systems of 104
are effects related to 67
are effects wrought on 97
are elected according to 1637
are elected because of 270
are elected because the 63
are elected jointly by 57
are elected members of 1075
are elusive because of 93
are elusive because the 74
are emaciate remains of 43
are eminent members of 57
are emitted according to 116
are emitted because of 62
are emitted chiefly by 47
are emitted equally in 59
are emitted following the 55
are emitted towards the 56
are emotions related to 77
are enabled finally to 61
are enabled rightly to 76
are enacted according to 124
are enacted against the 157
are enacted because of 121
are enacted because the 45
are enacted outside the 48
are enacted regarding the 46
are encased between the 50
are encoded according to 417
are encoded outside the 57
are encoded together in 52
are endemic features of 132
are endemic species of 76
are endless because the 70
are endless degrees of 76
are endless details to 45
are endless numbers of 491
are endless sources of 259
are endless stories of 313
are endless versions of 50
are enemies because of 65
are engraved according to 110
are engraved figures of 66
are engraved forever in 46
are enjoyed because of 69
are enjoyed chiefly by 52
are enjoyed equally by 174
are enraged against me 64
are enraged against the 161
are enraged because the 42
are entered according to 940
are entered against the 270
are entered between the 110
are entered details of 45
are entered exactly as 240
are entered following the 74
are entered together in 101
are enzymes capable of 229
are enzymes present in 111
are epithets applied to 108
are equally accepting of 51
are equally according to 73
are equally adamant in 159
are equally adapted to 1366
are equally admired in 56
are equally adopted by 47
are equally adverse to 227
are equally against the 112
are equally alarmed at 77
are equally alarmed by 87
are equally allowed to 102
are equally allured by 117
are equally anathema to 43
are equally applied in 55
are equally applied to 764
are equally aroused by 54
are equally aspects of 124
are equally assumed to 55
are equally assured of 116
are equally attuned to 74
are equally baffled by 67
are equally beloved by 59
are equally beloved of 53
are equally blessed by 41
are equally bounden to 67
are equally brought to 79
are equally callous to 66
are equally capable as 52
are equally capable in 164
are equally capable of 11278
are equally capable to 73
are equally careful in 158
are equally careful of 108
are equally careful to 371
are equally cautious in 48
are equally central in 69
are equally central to 481
are equally certain of 294
are equally certain to 316
are equally claimed by 41
are equally complex in 133
are equally congenial to 62
are equally content to 106
are equally correct in 211
are equally correct or 78
are equally coupled to 86
are equally covered by 158
are equally creations of 55
are equally damaged by 49
are equally decided in 80
are equally defined by 70
are equally demanding of 74
are equally denoted by 55
are equally deserving of 2190
are equally desired by 51
are equally devoted to 812
are equally dialects of 40
are equally distant in 91
are equally distant on 47
are equally diverse in 257
are equally divided as 640
are equally divided at 214
are equally divided by 190
are equally divided he 61
are equally divided in 1660
are equally divided on 1469
are equally divided or 43
are equally divided the 494
are equally dreadful to 41
are equally effects of 108
are equally eminent in 44
are equally enabled to 61
are equally endowed at 41
are equally endowed by 217
are equally endowed in 233
are equally enemies of 126
are equally enemies to 114
are equally enjoyed by 176
are equally evident in 1046
are equally evident to 67
are equally excited by 149
are equally exerted in 46
are equally exposed by 41
are equally exposed in 44
are equally exposed to 2613
are equally extreme in 66
are equally faithful to 218
are equally familiar in 121
are equally familiar or 49
are equally familiar to 902
are equally favored by 59
are equally favored in 97
are equally feasible in 55
are equally features of 62
are equally fertile in 113
are equally focused on 127
are equally foreign to 713
are equally founded in 252
are equally founded on 169
are equally general in 51
are equally germane to 236
are equally harmful in 121
are equally harmful to 348
are equally hateful to 102
are equally haunted by 42
are equally helpful in 300
are equally helpful to 161
are equally hostile to 744
are equally hurtful to 81
are equally ignored by 59
are equally inferior to 48
are equally injured by 72
are equally intense in 105
are equally invited by 93
are equally invited to 91
are equally limited by 159
are equally limited in 451
are equally limited to 59
are equally masters of 130
are equally matched by 154
are equally matched in 447
are equally matters of 346
are equally meaningful in 56
are equally meaningful to 100
are equally members of 570
are equally mindful of 73
are equally moments of 105
are equally natives of 50
are equally natural to 202
are equally neutral on 56
are equally objects of 756
are equally obliged to 1098
are equally obscure to 43
are equally offered to 40
are equally opposed in 81
are equally opposed to 2394
are equally outside the 132
are equally painful to 90
are equally peculiar to 53
are equally perfect in 322
are equally pleasant to 53
are equally pledged to 111
are equally popular as 106
are equally popular in 309
are equally precious in 255
are equally precious to 170
are equally precise in 45
are equally present as 51
are equally present at 71
are equally present in 1895
are equally present on 53
are equally present to 305
are equally pressed on 112
are equally puzzled by 141
are equally puzzled to 49
are equally rational in 55
are equally reactive to 46
are equally reduced by 53
are equally reduced in 102
are equally reduced to 79
are equally related to 1220
are equally reliable as 49
are equally reliable in 97
are equally reliable or 91
are equally removed by 58
are equally results of 71
are equally revealed to 45
are equally ruinous to 50
are equally ruthless in 43
are equally salient in 94
are equally salient to 64
are equally secured by 203
are equally secured to 50
are equally shocked at 84
are equally shocked by 72
are equally similar in 68
are equally similar to 297
are equally sincere in 299
are equally sinners in 78
are equally skilful in 81
are equally skilled at 279
are equally skilled in 479
are equally skilled or 47
are equally soluble in 250
are equally sources of 136
are equally subject to 6590
are equally superior in 54
are equally superior to 120
are equally suspect in 118
are equally symbols of 59
are equally tempted by 50
are equally tempted to 74
are equally thankful to 84
are equally threatening to 130
are equally trained in 48
are equally trapped in 55
are equally typical of 468
are equally unaware of 328
are equally unknown in 221
are equally unknown to 748
are equally unmoved by 123
are equally unwilling to 658
are equally unworthy of 372
are equally useless as 99
are equally useless in 117
are equally useless to 89
are equally variable in 230
are equally victims of 313
are equally visible in 417
are equally visible on 104
are equally visible to 94
are equally welcome at 64
are equally welcome in 77
are equally welcome to 606
are equated according to 42
are erected according to 229
are erected against it 54
are erected against the 326
are erected between the 203
are erected outside the 122
are erratic because of 58
are especial objects of 134
are eternal aspects of 55
are eternal because of 55
are eternal because the 44
are eternal because we 49
are eternal enemies of 55
are eternal rewards in 41
are eternal symbols of 41
are evident according to 48
are evident because of 182
are evident because the 114
are evident between the 1405
are evident depending on 49
are evident despite the 100
are evident features of 60
are evident grounds on 48
are evident outside the 79
are evident regarding the 70
are evident remains of 218
are evident sources of 49
are evolved according to 120
are exactly according to 203
are exactly adapted to 827
are exactly attuned to 42
are exactly between the 83
are exactly careful to 312
are exactly correct in 54
are exactly covered by 70
are exactly defined by 170
are exactly defined in 101
are exactly matched by 481
are exactly matched in 178
are exactly matched to 107
are exactly measured by 74
are exactly opposed in 70
are exactly opposed to 451
are exactly related by 49
are exactly related to 132
are exactly repeated in 161
are exactly similar as 82
are exactly similar at 48
are exactly similar in 1751
are exactly similar to 6397
are exactly typical of 42
are exalted according to 69
are exalted moments in 46
are examining closely the 53
are exchange offices at 41
are excited according to 52
are excited against the 89
are excited because of 61
are excited because the 111
are excited together in 74
are excused because of 179
are excused because the 47
are exerted according to 59
are exerted against the 196
are exerted between the 173
are exerted equally in 51
are expanding because of 132
are expanding rapidly as 243
are expanding rapidly at 54
are expanding rapidly in 496
are expanding rapidly to 75
are expending millions of 55
are experts because of 47
are exploring aspects of 86
are exporting capital to 56
are exposed according to 62
are exposed because of 274
are exposed because the 61
are exposed between the 334
are exposed briefly to 139
are exposed depends on 47
are exposed equally to 262
are exposed outside of 48
are exposed outside the 184
are exposed portions of 50
are exposed together to 93
are exposed towards the 101
are extending towards the 68
are extinct because of 72
are extinct species of 110
are extreme degrees of 66
are extreme narrowing of 50
are extreme unwilling to 96
are extreme variants of 75
are extreme versions of 251
are facially neutral in 252
are factors affecting the 765
are factors capable of 74
are factors depending on 186
are factors governing the 92
are factors increasing the 76
are factors operating at 40
are factors operating in 108
are factors operating to 58
are factors outside of 109
are factors outside the 315
are factors peculiar to 139
are factors present in 188
are factors related to 1050
are factory workers in 49
are factory workers or 114
are faculty members at 388
are faculty members in 332
are faculty members of 373
are faculty members or 94
are faintly audible to 42
are faintly visible as 91
are faintly visible at 51
are faintly visible in 396
are faintly visible on 177
are faintly visible to 65
are faithful members of 558
are faithful mirrors of 127
are faithful records of 249
are falsely accused by 85
are falsely accused of 997
are falsely alleged to 64
are falsely applied to 56
are falsely assumed to 139
are falsely claimed to 44
are falsely imputed to 208
are falsely labeled as 228
are falsely reputed to 76
are familiar aspects of 369
are familiar because of 270
are familiar because we 67
are familiar devices in 53
are familiar features in 239
are familiar features of 1159
are familiar figures in 756
are familiar figures of 104
are familiar figures on 113
are familiar figures to 143
are familiar matters of 89
are familiar members of 237
are familiar objects in 503
are familiar objects of 150
are familiar objects on 192
are familiar objects to 392
are familiar phrases in 45
are familiar sources of 74
are familiar symbols of 153
are fatally injured by 50
are fatally injured in 107
are faulted against the 460
are favored according to 80
are favored because of 651
are favored because the 180
are favored equally by 46
are favored members of 40
are feasible according to 69
are feasible because of 306
are feasible because the 133
are features peculiar to 378
are features present in 73
are features related to 94
are features similar to 82
are features typical of 258
are feelingly alluded to 49
are females between the 91
are fertile because of 56
are fertile sources of 837
are fertile valleys in 167
are fictions devised to 61
are fifteen degrees of 78
are fifteen hundred in 49
are fifteen hundred of 63
are fifteen hundred or 64
are fifteen members in 45
are fifteen members of 113
are fifteen millions of 144
are fifteen species in 47
are fifteen species of 191
are fifteen thousand of 77
are fifteen volumes of 47
are figured according to 231
are figured against the 47
are figures comparing the 41
are figures familiar to 40
are figures painted in 47
are finally accepting the 54
are finally adopted by 150
are finally allowed to 954
are finally applied to 114
are finally arranged in 195
are finally arrived at 104
are finally awakening to 96
are finally beginning to 4423
are finally brought in 40
are finally brought is 77
are finally brought to 1036
are finally brought up 40
are finally capable of 124
are finally carried to 90
are finally checked by 95
are finally covered by 75
are finally crowned by 46
are finally crushed by 42
are finally decided by 355
are finally decided in 67
are finally decided on 173
are finally defeated by 174
are finally defeated in 59
are finally defined by 40
are finally enabled to 112
are finally exposed as 44
are finally exposed to 106
are finally gathered up 106
are finally induced to 90
are finally invited to 75
are finally limited by 60
are finally listening to 136
are finally located in 104
are finally measured by 40
are finally mounted in 90
are finally obliged to 286
are finally realized in 80
are finally receiving the 132
are finally reduced by 45
are finally reduced in 47
are finally reduced to 1245
are finally related to 122
are finally released by 102
are finally released in 66
are finally released to 67
are finally removed by 216
are finally removed to 40
are finally rescued by 116
are finally returning to 89
are finally revealed as 259
are finally revealed in 85
are finally revealed to 203
are finally secured by 56
are finally settled at 69
are finally settled by 314
are finally settled in 552
are finally stopped by 52
are finally subdued by 51
are finally subject to 168
are finally trapped in 69
are finally unified in 43
are fittingly adapted to 64
are focused according to 43
are focused chiefly on 62
are focused exactly on 66
are focused largely on 313
are focused outside the 58
are focused sharply on 102
are focused towards the 159
are following closely in 77
are following closely the 236
are following courses in 64
are following courses of 58
are following exactly the 132
are foolish because we 57
are forever altered by 62
are forever attaining it 50
are forever engraved in 78
are forever engraved on 45
are forever expecting to 103
are forever exposed to 45
are forever haunted by 167
are forever hazarding the 42
are forever limited to 59
are forever opposed to 48
are forever outside the 51
are forever present in 152
are forever present to 46
are forever reminding us 131
are forever subject to 245
are forever tempted to 113
are forever threatening the 66
are forever threatening to 100
are forever trapped in 241
are forgone because of 41
are forthwith opposed by 43
are founded according to 48
are founded chiefly on 403
are founded largely on 259
are founder members of 173
are fragile because of 146
are frankly hostile to 167
are frankly opposed to 97
are frankly puzzled by 75
are frankly revealed in 50
are frescoes depicting the 43
are freshly painted in 61
are friends because of 122
are friends because we 142
are friends outside of 55
are friends outside the 41
are function symbols of 47
are fungible portions of 468
are furthest removed in 42
are futures markets in 66
are garbled versions of 68
are gathered according to 222
are gathered against it 79
are gathered against me 207
are gathered against the 60
are gathered against us 72
are gathered between the 59
are gathered chiefly in 54
are gathered outside the 170
are gathered together as 1514
are gathered together at 1694
are gathered together by 1231
are gathered together he 44
are gathered together in 71791
are gathered together is 135
are gathered together it 113
are gathered together on 1089
are gathered together or 97
are gathered together so 224
are gathered together the 1096
are gathered together to 3590
are gathered together we 74
are gathered towards the 93
are gaudily painted in 70
are general aspects of 224
are general because of 53
are general because the 53
are general classes of 141
are general counsel to 45
are general criteria of 54
are general effects of 67
are general features in 65
are general features of 905
are general feeders on 104
are general lessons to 79
are general manager of 60
are general measures of 184
are general purpose in 213
are general purpose or 41
are general reviews of 66
are general sources of 121
are general studies of 145
are general surveys of 188
are generic features of 171
are generic versions of 46
are genetic defects in 55
are genetic factors in 149
are genetic variants of 84
are genuine aspects of 78
are genuine efforts to 86
are genuine experts in 45
are genuine features of 141
are genuine friends of 69
are genuine members of 185
are genuine memoirs of 51
are genuine objects of 83
are genuine records of 75
are genuine remains of 72
are genuine seekers of 46
are genuine sources of 121
are genuine studies of 40
are genuine touches of 40
are genuine victims of 43
are ghastly stories of 43
are glaringly evident in 69
are governing factors in 166
are grafted together in 71
are granted according to 758
are granted against the 147
are granted because of 410
are granted because the 99
are granted custody of 77
are granted depending on 42
are granted equally to 56
are granted freedom of 225
are granted freedom to 118
are granted license to 94
are granted permits to 63
are granted priority in 53
are granted subject to 757
are graphed according to 94
are graphed against the 275
are graphed together in 51
are graphic records of 54
are grasped between the 430
are grasped together by 43
are grasped together in 118
are gravely assured by 177
are gravely related by 62
are greatest because of 52
are greatest between the 214
are greatest towards the 54
are grieved because of 96
are gripped between the 161
are grossly inferior to 156
are grossly injured by 130
are grossly similar in 105
are grossly similar to 253
are grossly unequal in 184
are grossly violated by 117
are grossly violated in 68
are grossly visible as 76
are grossly visible in 54
are grossly wounded in 100
are grouped according as 85
are grouped according to 41311
are grouped against the 70
are grouped because of 242
are grouped between the 109
are grouped chiefly in 53
are grouped closely in 73
are grouped depending on 92
are grouped following the 50
are grouped loosely by 50
are grouped outside the 57
are grouped roughly by 76
are grouped roughly in 67
are grouped together as 22326
are grouped together at 2086
are grouped together by 7040
