act beyond mere preparation 163
are formed during hydrolysis 45
are formed during metabolism 66
are formed during replication 40
are formed from adjectives 935
are formed from components 70
are formed from connective 86
are formed from elementary 96
are formed from experience 85
are formed from individual 165
are formed from information 76
are formed from particular 59
are formed from precursors 103
are formed from predicates 53
are formed from relatively 104
are formed from specialized 97
are formed from substances 107
are formed from transitive 51
are formed from vegetative 51
are formed into conceptions 49
are formed into continuous 43
are formed less frequently 53
are formed more abundantly 44
are formed more frequently 183
are formed most abundantly 115
are formed most frequently 143
are formed those associations 46
are formed upon deliberate 61
are formed when phosphorus 47
are frozen into immobility 96
are gained from experience 109
are gathering more information 53
are granting great advantages 45
are guided upon principles 58
are hardly ever completely 177
are hardly ever considered 265
are hardly ever explicitly 86
are hardly ever interested 56
are hardly ever pronounced 54
are hardly ever prosecuted 41
are hardly ever recognized 92
are hardly ever successful 120
are hardly ever sufficient 80
are hardly less applicable 42
are hardly less attractive 82
are hardly less formidable 53
are hardly less impressive 100
are hardly less remarkable 451
are hardly living components 52
are hardly more attractive 44
are hardly more brilliantly 49
are hardly more illuminating 42
are hardly more impressive 64
are hardly more incredible 239
are hardly more remarkable 56
are hardly more substantial 67
are hardly more successful 106
are hardly more trustworthy 50
are hereby made applicable 1882
are hereby made securities 376
are hidden from observation 293
are higher among minorities 45
are honoring their obligations 66
are immune from attachment 111
are immune from competition 65
are immune from deterrents 80
are immune from disclosure 53
are immune from government 56
are immune from prosecution 643
are immune from punishment 114
are imposing their proletarian 51
are indeed great advantages 43
are indeed many advantages 60
are indeed many indications 92
are indeed many precautions 166
are indeed many references 50
are indeed more aggressive 41
are indeed more convenient 99
are indeed more frequently 50
are indeed more industrious 106
are indeed more interested 45
are indeed more preferable 133
are indeed more productive 48
are indeed more successful 67
are indeed more vulnerable 74
are indeed most hopelessly 41
are indeed most impressive 41
are indeed other principles 67
are indeed some advantages 65
are indeed some barometers 42
are indeed some expressions 58
are indeed some indications 131
are indeed some repetitions 76
are indeed very attractive 46
are indeed very frequently 43
are indeed very impressive 48
are indeed very remarkable 108
are indeed well calculated 54
are indeed well controlled 97
are intent upon establishing 84
are issued less frequently 83
are issued more frequently 95
are issued upon application 96
are judged more accurately 118
are judged more attractive 43
are judged more critically 42
are judged more negatively 56
are judged more positively 91
are killed more frequently 83
are learned from experience 524
are learned from observation 56
are levied upon consumption 42
are linked more intimately 44
are linked only indirectly 131
are listed here separately 97
are listed most frequently 68
are listed some suggestions 43
are little more interested 47
are little worth ascertaining 47
are loaded into containers 52
are loaded into individual 97
are locked into particular 86
are locked into traditional 71
are lumped into categories 81
are mainly three approaches 48
are mainly three categories 46
are mapped onto processors 45
are melted into tenderness 96
are merely pale reflections 47
are metals good conductors 53
are needed less frequently 206
are needed more frequently 172
are needed most frequently 76
are needed very frequently 64
are neither firm principles 52
are neither good conductors 444
are neither good insulators 55
are neither very profitable 108
are neither well documented 43
are neither well understood 252
are opened into infinitude 102
are packed into containers 120
are passed from individual 94
are passed less frequently 65
are passed more frequently 63
are placed into appropriate 54
are placed into categories 345
are placed into containers 56
are placed into individual 146
are placed less frequently 44
are placed more frequently 105
are placed upon individual 44
are planning their retirement 73
are played more frequently 47
are pretty clear indications 50
are pretty good indications 67
are pretty good indicators 87
are pretty much controlled 155
are pretty much determined 135
are pretty much equivalent 153
are pretty much everywhere 72
are pretty much guaranteed 508
are pretty much impossible 66
are pretty much irrelevant 90
are pretty much restricted 223
are pretty much synonymous 102
are pretty sure indications 68
are pretty well accustomed 202
are pretty well acquainted 628
are pretty well controlled 134
are pretty well determined 159
are pretty well documented 68
are pretty well eliminated 45
are pretty well extinguished 49
are pretty well guaranteed 57
are pretty well maintained 51
are pretty well recognized 46
are pretty well restricted 102
are pretty well synonymous 44
are pretty well understood 1386
are proper male occupations 64
are proton pump inhibitors 105
are pursuing their individual 51
are pushed upon expedience 75
are quoted more frequently 97
are quoted most frequently 73
are raised from reflections 65
are raised more frequently 61
are raised most frequently 62
are rarely even considered 97
are rarely seen clinically 69
are rarely used clinically 168
are rarely used internally 86
are rarely very successful 116
are rarely well documented 52
are rarely well understood 77
are reducing their commitment 49
are reducing their consumption 68
are reducing their dependence 86
are remote from application 49
are rolled into cigarettes 67
are rotten give elasticity 129
are secure from revolutions 80
are seldom duly appreciated 44
are seldom more innocently 79
are seldom much interested 45
are seldom used clinically 75
are seldom used internally 57
are seldom very remarkable 85
are seldom very successful 101
are seldom well acquainted 40
are seldom well integrated 51
are seldom well understood 84
are served less frequently 44
are served more frequently 44
are served when potentially 40
are shaped like corkscrews 41
are shaped like rectangular 45
are shifting from traditional 81
are simply good management 49
are simply less attractive 42
are simply less interested 83
are simply more accessible 49
are simply more aggressive 44
are simply more appropriate 58
are simply more attractive 82
are simply more convenient 87
are simply more interested 171
are simply more productive 68
are simply more successful 82
are simply more vulnerable 105
are simply some suggestions 42
are simply those quantities 167
are simply user interfaces 40
are something like grievances 110
are something more substantial 121
are sorted into categories 419
are special data structures 47
are spending their retirement 57
are stable over relatively 52
are stated more explicitly 139
are stated most explicitly 40
are stated upon information 53
are stated very explicitly 84
are static data structures 56
are stored vast quantities 42
are struck dumb immediately 73
are surely more appropriate 45
are tested more frequently 69
are tested most frequently 77
are thereby very serviceable 49
are traded less frequently 67
are treated during employment 1179
are treated here separately 128
are treated less generously 61
are treated like foreigners 58
are treated like individual 44
are treated more cavalierly 57
are treated more completely 71
are treated more explicitly 83
are treated more frequently 44
are treated more generously 161
are treated more positively 55
are treated more punitively 64
are treated more rigorously 62
are treated most accurately 148
are treated most frequently 59
are treated only marginally 40
are turned into advantages 62
are turned into allegories 57
are turned into electrical 177
are turned into expressions 44
are turned into friendship 150
are turned into information 86
are turned into mechanical 42
are turned into plowshares 46
are turned over frequently 49
are united into aggregates 55
are unlike these restraints 85
are useful data structures 90
are useful when implementing 66
are useful when information 67
are useful when interpreting 56
are various other activities 74
are various other advantages 47
are various other approaches 84
are various other categories 47
are various other definitions 41
are various other indications 108
are various other limitations 46
are various other properties 63
are various other references 119
are various other statements 113
are various other structures 43
are various other substances 112
are various other techniques 95
are vastly more convenient 105
are vastly more efficacious 48
are vastly more entertaining 43
are vastly more influential 56
are vastly more interested 112
are vastly more productive 118
are vastly more successful 80
are viewed less positively 86
are viewed more critically 69
are viewed more negatively 264
are viewed more positively 474
are viewed very negatively 70
are viewed very positively 58
are visiting their grandmother 51
are widely used clinically 257
are widely used components 41
are widely used indicators 44
are widely used techniques 123
are without full employment 90
are without many influences 44
are without much difficulty 55
are without such facilities 48
are without these advantages 45
are without these appendages 44
are worked upon scientific 60
art critic john richardson 49
art mainly upon personages 55
art should have flourished 55
art should take cognizance 64
ask myself what difference 52
ask whether some particular 66
ask whether such statements 50
ask whether these activities 71
ask whether these assumptions 45
ask whether these particular 47
ask whether these principles 205
