act might cause physical 156
any method which attempts 66
any method which increases 60
any method which involves 191
any method which produces 92
any method which promises 54
any method which provides 51
any method which requires 88
any minor local authority 58
any minor under eighteen 93
any minor under fourteen 73
any model which attempts 102
any model which predicts 51
any model which purports 50
any moral gloom pertaining 117
any moral guide whatever 72
any moral issue involved 199
any moral sense attached 40
any moral sense whatever 67
any nation could possibly 94
any nation which attempts 98
any nation which indulges 75
any nation which threatened 114
any negro blood whatever 64
any notion about chemical 103
any owner might prohibit 53
any party shall transmit 210
any party which complies 206
any party which promised 41
any party which supports 81
any party which suspects 72
any party which worships 44
any party whose contract 301
any party whose interest 112
any pending legal proceeding 51
any people could possibly 65
any period after december 268
any period since february 271
any place could possibly 73
any place where business 52
any place where children 140
any place where otherwise 57
any place where soldiers 40
any place whose latitude 313
any place whose longitude 90
any plain known instance 43
any plane which contains 198
any plant which produces 83
any poetry which deserves 123
any point which requires 98
any point while ignorant 47
any point whose abscissa 165
any point whose distance 263
any power which threatened 52
any price above marginal 82
any price change initiated 70
any price change persists 42
any racial group attempting 83
any reader could possibly 44
any reader feels curiosity 47
any reader whose interest 46
any royal judge ventured 79
any rules which required 234
any search after beautiful 44
any sense which entitles 45
any sense which excluded 41
any sense which excludes 97
any sense which involves 74
any setting where autonomy 53
any setting where children 42
any signs which indicate 116
any slave shall hereafter 313
any small scale industry 57
any social change movement 92
any social group whatever 298
any social order whatever 102
any solid waste disposal 81
any sound sleep whatever 47
any stage while decisions 59
any state banking authority 45
any state court proceeding 420
any state party directly 64
any state which deposits 126
any state which excluded 50
any steps could possibly 48
any strong feeling suddenly 58
any study which attempts 158
any study which involves 49
any study which purports 41
any terms above absolute 87
any terms which identify 219
any terms which indicate 514
any terms which involved 45
any trade which requires 90
any treaty issuing therefrom 251
any treaty whose tendency 64
any truly human activity 63
any trust funds invested 62
any trust which involves 50
any valid state interest 53
any vital human interest 52
any water which collects 40
any water which contains 83
any weapon which contains 110
any which could hereafter 223
any which could possibly 290
any whole which contains 104
any woman could possibly 445
any woman might otherwise 131
any woman would consider 106
any women could possibly 197
any words could describe 83
any words could possibly 125
any words which indicate 156
any working class movement 66
any world where promises 200
any writing whose delivery 47
arc comes nearer sunlight 41
area above grade contains 69
are about fifty children 64
are about fifty families 158
are about fifty students 51
are about forty distinct 51
are about forty families 97
are about sixty families 84
are about thirty churches 58
are about thirty families 225
are about thirty students 44
are above fifty families 45
are above party politics 92
are acute phase proteins 170
are acute phase reactants 335
are added where required 41
are adult basic education 61
are again quite distinct 55
are asked about possible 53
are asked about problems 42
are asked about specific 241
are asked probing questions 49
area under crops increased 132
area under fruit orchards 50
area under local anesthesia 55
area under maize increased 76
area under paddy increased 94
area until quite recently 95
area where human activity 48
area where nearly everyone 42
area where small children 49
area where water collects 44
area which could possibly 59
area which might otherwise 126
area which needs attention 147
area which needs immediate 60
area which still requires 49
area which today includes 51
area which until recently 183
area which would normally 85
area which would otherwise 273
area which would probably 71
area within walking distance 819
area within which authority 94
area within which economic 70
area within which vehicles 122
are based either directly 98
are blood group antigens 112
are burning fewer calories 55
are cases where children 197
are cases where economic 47
are cases where evidence 40
are cases where humanity 44
are cases where managers 40
are cases where multiple 44
are cases where patients 80
are cases where specific 54
are cases where students 40
are cases which indicate 106
are causing major problems 73
are cited where possible 54
are cited where relevant 74
are cited which indicate 120
are close blood relations 45
are crazy about football 46
are creating major problems 41
are cruel about physical 123
are cured under pressure 48
are dirac delta functions 227
are drawing large salaries 44
are drawing social security 188
are drawn either directly 48
are drawn every saturday 106
are drawn lines parallel 60
are dried under nitrogen 69
are eight months pregnant 91
are eight steps involved 48
are eight stock exchanges 137
are either based directly 49
are either civil servants 112
are either drawn directly 55
are either given directly 79
are either hired laborers 302
are either joint ventures 81
are either kidding yourself 47
are either lacking entirely 79
are either missing entirely 50
are either never mistaken 100
are either owned outright 87
are either quite straight 95
are either roman catholics 100
are either roman citizens 48
are either taken directly 243
are either talking nonsense 49
are either wanting entirely 42
are equal whose quantity 189
are every morning supplied 60
are every night confined 64
are every where abundant 127
are every where apparent 282
are every where attracting 80
are every where diffused 40
are every where embraced 40
are every where employed 54
are every where exhorted 61
are every where manifest 121
are every where mentioned 48
are every where numerous 73
are every where observed 115
are every where parallel 51
are every where received 89
are every where regarded 70
are every where reminded 41
are exact linear functions 65
are extra costs involved 87
are facts which complete 64
are facts which indicate 301
are feeling about yourself 155
are feeling under pressure 169
are fewer hands employed 144
are fewer people employed 56
are fewer people involved 130
are fewer steps involved 41
are first asked specific 46
are first class citizens 245
are first class entities 55
are first filed pursuant 71
are fixed action patterns 127
are fixed costs incurred 49
are fixed costs involved 58
are force times distance 99
are forming joint ventures 191
are found after treatment 40
are found either attached 58
are found either isolated 59
are found fully adequate 82
are found large deposits 90
are found quite commonly 288
are found rather commonly 81
are found resting directly 68
are found running parallel 59
are found still attached 42
are found where rainfall 66
are found which indicate 250
are found which resemble 149
are found within specific 58
are gases under ordinary 235
are genes whose products 93
are getting above yourself 56
are getting mixed messages 133
are getting nearly finished 83
are getting rather didactic 96
are getting social security 152
are getting value received 82
are given added emphasis 92
are given added interest 65
are given ample attention 43
are given ample coverage 42
are given ample evidence 54
are given ample treatment 42
are given below concerning 65
are given below followed 49
are given brief attention 42
are given brief glimpses 42
are given brief treatment 56
are given broad authority 112
are given broad latitude 295
are given close attention 268
are given close scrutiny 88
are given diets containing 59
are given either directly 64
are given equal attention 376
are given equal authority 55
are given equal emphasis 482
are given equal treatment 498
are given every attention 69
are given every facility 243
are given every possible 295
are given every saturday 112
are given extra attention 117
are given extra emphasis 52
are given final approval 77
are given first attention 56
are given first followed 92
are given legal authority 58
are given major attention 141
are given major emphasis 153
are given mixed messages 69
are given roman numerals 146
are given scant attention 533
are given seven trumpets 113
are given social approval 43
are given strong emphasis 87
are given under separate 151
are given under specific 54
are given undue emphasis 95
are given where possible 506
are given where relevant 125
are given where required 58
are given which describe 97
are given which indicate 261
are given wider latitude 56
are given within brackets 462
are glass cases containing 100
are grave risks involved 48
are green hills descending 54
are grown quite beautiful 55
are grown quite careless 95
are grown under anaerobic 78
are grown under contract 251
are grown under standard 51
are grown under suitable 48
are hanged about children 54
are heated under constant 80
are heated under pressure 809
are hence often referred 62
are hired under contract 45
are homes where children 70
are human souls ensnared 40
are inner linen garments 50
are irish roman catholics 96
are known human pathogens 55
are known which indicate 108
are known which resemble 57
are large cells containing 138
are large local variations 76
are learning about children 56
are learning about yourself 303
are lines drawn parallel 45
are lines which indicate 45
are looking after children 149
are looking after yourself 127
are looking within socialism 62
are lower court decisions 69
are major league baseball 56
are major social problems 172
are major trading partners 334
are named after american 229
are named after historic 46
are named after somebody 50
are named after specific 84
are named after villages 93
are names which indicate 64
are nearly fully extended 138
are nearly linear functions 97
are nearly prime farmland 273
are never again mentioned 165
are never either entirely 84
are never found anywhere 87
are never found attached 49
are never found isolated 195
are never found separate 142
are never fully accepted 151
are never fully achieved 158
are never fully adequate 123
are never fully answered 70
are never fully attained 143
are never fully conscious 127
are never fully explicit 43
are never fully explored 111
are never fully extended 44
are never fully informed 106
are never fully overcome 56
are never fully prepared 410
are never fully resolved 544
are never fully satisfying 60
are never fully utilized 95
are never given directly 114
are never quite accurate 68
are never quite adequate 114
are never quite complete 140
are never quite convincing 84
are never quite distinct 68
are never quite finished 102
are never quite parallel 50
are never quite prepared 235
are never quite resolved 58
are never quite straight 200
are never really accepted 73
are never really answered 53
are never really complete 83
are never really conscious 116
are never really existent 89
are never really finished 402
are never really prepared 175
are never really resolved 139
are never really separate 110
are never taken seriously 443
are never truly resolved 43
are never truly separate 43
are noted where relevant 100
are often added directly 47
are often aimed directly 50
are often asked concerning 72
are often asked questions 367
are often badly affected 95
are often badly attacked 40
are often badly designed 96
are often badly infested 82
are often badly informed 54
are often based directly 72
are often based entirely 54
are often below standard 46
are often built directly 90
are often built entirely 48
are often civil servants 77
are often drawn directly 54
are often easily confused 183
are often easily detected 105
are often easily observed 47
are often easily obtained 115
are often easily overcome 67
are often easily palpable 50
are often easily resolved 43
are often either deceived 137
are often either ignorant 48
are often first affected 132
are often first detected 176
are often first diagnosed 86
are often first observed 211
are often found adherent 119
are often found adjacent 307
are often found alongside 316
are often found attached 858
are often found clustering 41
are often found combined 319
are often found containing 80
are often found decorating 42
are often found detached 72
are often found directly 54
are often found embedded 353
are often found enclosed 63
are often found enlarged 137
are often found entangled 48
are often found entirely 81
are often found hatchets 87
are often found imbedded 209
are often found infected 62
are often found inhabiting 71
are often found inserted 72
are often found isolated 53
are often found partially 57
are often found projecting 57
are often found separate 50
are often found stranded 52
are often found supporting 42
are often fully occupied 86
are often given authority 43
are often given directly 43
are often given positions 40
are often given separate 82
are often given specific 121
are often hotly disputed 134
are often joint products 41
are often joint ventures 64
are often large compared 109
are often large relative 68
are often later additions 41
are often major problems 118
are often minor variations 54
are often nearly circular 40
are often nearly parallel 85
are often nearly vertical 84
are often quite abstract 80
are often quite abundant 148
are often quite accurate 230
are often quite adequate 172
are often quite advanced 196
are often quite apparent 123
are often quite beautiful 235
are often quite brilliant 49
are often quite challenging 92
are often quite colorful 41
are often quite confused 124
are often quite conscious 93
are often quite contrary 50
are often quite critical 199
are often quite definite 45
are often quite detailed 394
are often quite distinct 678
are often quite dramatic 256
are often quite emotional 43
are often quite explicit 332
are often quite flexible 98
are often quite friendly 41
are often quite generous 53
are often quite handsome 88
are often quite helpless 41
are often quite humorous 60
are often quite ignorant 204
are often quite informal 98
are often quite innocent 49
are often quite involved 98
are often quite isolated 186
are often quite meaningless 52
are often quite negative 81
are often quite numerous 263
are often quite oblivious 55
are often quite obviously 43
are often quite ordinary 80
are often quite original 47
are often quite personal 131
are often quite positive 66
are often quite powerful 130
are often quite prepared 98
are often quite profound 45
are often quite separate 184
are often quite specific 1039
are often quite suitable 94
are often quite surprising 137
are often quite tolerant 40
are often quite unstable 85
are often quite valuable 130
are often quite vascular 123
are often quite volatile 59
are often rather abstract 51
are often rather unstable 51
are often sleep deprived 50
are often small compared 271
are often small relative 96
are often social outcasts 43
are often still attached 59
are often still expected 50
are often still involved 52
are often still referred 129
are often still regarded 69
are often still required 52
are often still struggling 40
are often taken directly 145
are often taken seriously 151
are often taken unawares 64
are often total strangers 57
are often under contract 45
are often under enormous 68
are often under pressure 2213
are often willing partners 41
are others which approach 54
are others which continue 44
are others which describe 51
are others which indicate 115
are others which probably 44
are others which resemble 62
are others whose business 42
are others whose interest 54
are others whose standard 41
are people whose activity 49
are people whose attention 42
are people whose business 135
are people whose children 54
are people whose emotional 47
are people whose families 80
are people whose interest 68
are people whose judgment 44
are people whose personal 59
are people whose physical 41
are people whose presence 59
are people whose religious 45
are placing major emphasis 52
are plant growth hormones 52
are playing touch football 42
are putting strong pressure 42
are putting undue pressure 42
are quite above reproach 43
are quite above suspicion 52
are quite easily detected 91
are quite easily observed 101
are quite easily obtained 167
are quite large compared 473
are quite large relative 347
are quite large variations 122
are quite minor compared 62
are quite often affected 68
are quite often combined 69
are quite often confused 199
are quite often designed 47
are quite often employed 87
are quite often followed 41
are quite often included 73
are quite often involved 108
are quite often mentioned 100
are quite often mistaken 70
are quite often observed 135
are quite often provided 42
are quite often referred 169
are quite often regarded 52
are quite often reported 74
are quite often required 79
are quite short compared 78
are quite small compared 1463
are quite small relative 543
are radial basis functions 86
are raising small children 69
are rated motor voltages 148
are rather easily detected 72
are rather easily obtained 108
are rather easily oxidized 45
are rather large compared 174
are rather large variations 72
are rather longer compared 50
are rather small compared 597
are rather small relative 55
are really getting involved 49
are really human creatures 69
are really quite beautiful 168
are really quite delicious 45
are really quite distinct 605
are really quite handsome 40
are really quite harmless 132
are really quite ignorant 70
are really quite innocent 135
are really quite meaningless 52
are really quite ordinary 120
are really quite separate 160
are really quite surprising 56
are really quite uncommon 40
are really social problems 94
are really space vehicles 43
are really still children 46
are really taken seriously 64
are really working overtime 195
are right about antigone 59
are right upper quadrant 124
are rules which prohibit 45
are rules which regulate 69
are running below capacity 90
are running nearly parallel 42
are seeking every possible 72
are sending mixed messages 152
are sending under separate 117
are senior civil servants 254
are seven basic elements 83
are seven basic questions 40
are seven major positive 47
are seven months pregnant 58
are seven steps involved 75
are seven stock exchanges 53
are showing growing interest 76
are showing strong interest 46
are shown where possible 48
are shown which indicate 141
are shown within brackets 165
are signs which indicate 447
are small basic proteins 111
are small boxes containing 50
are small change compared 51
are small fishing villages 119
are social units oriented 43
are solid under ordinary 52
are solid walls variously 63
are sound waves produced 47
are speaking about yourself 47
are spent about abstract 165
are stars which suddenly 43
are state civil servants 46
are still alive continue 47
are still alive remember 79
are still basic problems 43
are still below standard 50
are still burning brightly 57
are still burning questions 58
are still causing problems 111
are still civil servants 58
are still costs involved 44
are still easily traceable 74
are still either entirely 118
are still feeling friendly 40
are still found embedded 53
are still found inhabiting 54
are still found wherever 75
are still fully conscious 59
are still fully employed 129
are still grave problems 60
are still growing actively 54
are still hotly disputed 310
are still lacking adequate 43
are still large compared 147
are still large reserves 98
are still large segments 74
are still large variations 77
are still later additions 49
are still major advances 67
are still major barriers 112
are still major concerns 158
are still major problems 979
are still major questions 132
are still often confused 195
are still often employed 81
are still often expected 57
are still often mistaken 45
are still often observed 53
are still often referred 540
are still often regarded 215
are still often required 58
are still pending approval 43
are still quite abstract 53
are still quite abundant 133
are still quite accurate 59
are still quite adequate 68
are still quite apparent 133
are still quite backward 154
are still quite commonly 98
are still quite distinct 543
are still quite flexible 64
are still quite frequent 118
are still quite ignorant 364
are still quite immature 160
are still quite numerous 372
are still quite possible 77
are still quite powerful 118
are still quite relevant 205
are still quite separate 89
are still quite suitable 42
are still quite uncommon 75
are still quite valuable 120
are still raising children 111
are still rather backward 120
are still rather confused 40
are still rather frequent 46
are still rather ignorant 86
are still rather isolated 40
are still rather numerous 77
are still rather uncommon 70
are still risks involved 58
are still roman catholics 134
are still running pictures 59
are still rural dwellers 58
are still small children 108
are still small compared 701
are still small relative 185
are still state property 46
are still strong elements 64
are still taken seriously 350
are still truly adjusted 533
are still under analysis 203
are still under clinical 86
are still under constant 88
are still under contract 116
are still under detention 210
are still under execution 47
are still under military 164
are still under parental 71
are still under pressure 637
are still under progress 70
are still under scrutiny 207
are still under sentence 115
are still under suspicion 116
are still under treatment 456
are still under tutelage 43
are still under warranty 132
are still valid provided 120
are still vital elements 53
are still vivid memories 150
are still working overtime 41
are still working properly 64
are still worse casuists 45
are strong social sanctions 69
are strong tidal currents 216
are taken after injection 52
are taken either directly 74
are taken holding pressure 139
are taken nearly verbatim 56
are taken quite seriously 635
are taken where possible 60
are taken which actually 50
are talking about absolute 71
are talking about abstract 58
are talking about academic 42
are talking about actually 70
are talking about american 263
are talking about averages 95
are talking about baseball 65
are talking about business 537
are talking about chemical 41
are talking about children 472
are talking about christian 126
are talking about computer 138
are talking about concepts 88
are talking about concerns 66
are talking about concrete 58
are talking about conscious 44
are talking about consumer 43
are talking about criminal 46
are talking about cultural 118
are talking about decisions 76
are talking about developing 202
are talking about domestic 51
are talking about economic 252
are talking about education 290
are talking about elements 43
are talking about emotional 53
are talking about enormous 42
are talking about entirely 88
are talking about equality 136
are talking about everyday 45
are talking about evidence 57
are talking about evolution 40
are talking about external 60
are talking about families 89
are talking about financial 68
are talking about football 67
are talking about hundreds 257
are talking about identity 55
are talking about internal 94
are talking about involves 76
are talking about literary 45
are talking about machines 45
are talking about military 79
are talking about morality 68
are talking about movement 41
are talking about multiple 43
are talking about ordinary 127
are talking about organizing 68
are talking about patients 61
are talking about patterns 51
are talking about personal 509
are talking about physical 327
are talking about pictures 43
are talking about politics 263
are talking about positive 49
are talking about possible 122
are talking about potential 66
are talking about preserving 67
are talking about preventing 53
are talking about problems 163
are talking about products 60
are talking about programs 58
are talking about property 72
are talking about protecting 82
are talking about pumpkins 53
are talking about quantity 55
are talking about questions 55
are talking about relations 91
are talking about relative 187
are talking about religious 84
are talking about requires 68
are talking about security 83
are talking about socialism 48
are talking about software 55
are talking about somebody 175
are talking about specific 359
are talking about students 120
are talking about subjects 58
are talking about survival 123
are talking about thousands 237
are talking about whatever 61
are talking about yourself 413
are talking quite seriously 90
are talking sheer nonsense 85
are talking silly nonsense 50
are talking utter nonsense 133
are taxed under schedule 488
are teaching false doctrine 75
are terms which describe 270
are terms which indicate 137
are thinking about children 47
are thinking about committing 63
are thinking about developing 90
are thinking about economic 47
are thinking about education 57
are thinking about installing 92
are thinking about possible 52
are thinking about problems 73
are thinking about purchasing 582
are thinking about relocating 106
are thinking about yourself 400
are today often referred 63
are under acute pressure 51
are under close scrutiny 641
are under equal pressure 88
are under extra pressure 42
are under fixed pecuniary 98
are under grave suspicion 88
are under growing pressure 987
are under large advances 42
are under safer guidance 62
are under social pressure 242
are under social security 59
are under strong economic 60
are under strong pressure 1288
are under strong selection 161
are under strong suspicion 92
are valid under delaware 52
are wanting which rendered 49
are within bonding distance 47
are within calling distance 97
are within driving distance 524
are within hailing distance 423
are within reaching distance 106
are within speaking distance 192
are within talking distance 58
are within walking distance 21100
are wives whose husbands 54
are women whose children 56
are women whose husbands 288
are words taken directly 41
are words which describe 239
are words which indicate 120
are working below capacity 189
are working class children 93
are working under capacity 111
are working under contract 169
are working under pressure 820
are worse after midnight 99
are writing about yourself 173
are writing under pressure 70
art which adorn humanity 56
art which might otherwise 54
art which would otherwise 106
ash trees which encircle 42
ask after queen margaret 51
ate candy while discussing 70
