a bachelor relative who 44
a slightly enlarged and 208
a slightly enlarged head 69
a slightly expanded and 135
a slightly extended and 42
a slightly greenish hue 181
a slightly greenish tinge 1074
a slightly idealized and 80
a slightly imperious air 65
a slightly improved fit 46
a slightly inclined and 42
a slightly indirect way 80
a slightly military air 370
a slightly modified and 516
a slightly modified but 75
a slightly modified one 266
a slightly modified set 280
a slightly modified way 405
a slightly narrower and 61
a slightly narrower one 141
a slightly negative bias 52
a slightly negative net 67
a slightly negative one 254
a slightly offended air 49
a slightly overcast day 417
a slightly overcast sky 435
a slightly perverse way 45
a slightly positive but 42
a slightly positive net 45
a slightly positive one 200
a slightly projecting rim 51
a slightly purplish red 158
a slightly purplish tinge 111
a slightly rarefied gas 82
a slightly reddened and 43
a slightly retarded boy 50
a slightly sardonic air 49
a slightly sinister air 187
a slightly theatrical air 45
a slightly thickened and 76
a slightly thickened area 60
a slightly thickened lip 66
a slightly thickened rim 417
a slightly troubled and 40
a slightly upturned rim 41
a slippery customer and 98
a slippery customer who 62
a slippery mountain and 73
a slippery pavement and 48
a slovenly confined and 43
a smallpox epidemic and 455
a smallpox epidemic had 302
a smallpox epidemic hit 220
a smallpox epidemic may 46
a smallpox epidemic that 912
a smallpox epidemic was 289
a smallpox hospital and 92
a smallpox hospital for 73
a smallpox hospital was 94
a snobbish contempt for 94
a snobbish distaste for 41
a socialist activist and 61
a socialist agitator and 94
a socialist analysis and 49
a socialist believes that 41
a socialist direction and 119
a socialist direction was 45
a socialist doctrine that 137
a socialist economic and 183
a socialist education and 58
a socialist feminist and 72
a socialist feminist who 66
a socialist industry and 48
a socialist majority and 55
a socialist movement and 215
a socialist movement but 41
a socialist movement can 63
a socialist movement for 47
a socialist movement had 41
a socialist movement that 711
a socialist movement was 76
a socialist movement with 66
a socialist platform and 76
a socialist politics and 61
a socialist politics that 96
a socialist republic and 348
a socialist republic can 53
a socialist republic this 41
a socialist republic was 122
a socialist republic with 92
a socialist strategy for 168
a socialist tradition that 173
a societal attitude that 132
a societal judgment that 291
a softened condition and 48
a software algorithm that 182
a software approach that 109
a software designed for 44
a software designer and 181
a software designer for 79
a software designer who 86
a software engineering and 56
a software engineering team 106
a software firewall that 109
a software industry that 90
a software platform and 44
a software platform for 346
a software platform that 586
a software protocol that 85
a software provider and 42
a software standard for 50
a software standard that 105
a solidity underlying all 52
a solitary activity and 227
a solitary activity but 104
a solitary activity for 86
a solitary activity that 333
a solitary bachelor who 46
a solitary breakfast and 75
a solitary breakfast with 58
a solitary communion with 116
a solitary education and 43
a solitary exception and 48
a solitary exception for 47
a solitary horseman was 234
a solitary horseman who 127
a solitary horseman with 97
a solitary instance can 139
a solitary instance did 92
a solitary instance had 93
a solitary instance has 58
a solitary instance that 150
a solitary mountain peak 349
a solitary prisoner its 684
a solitary sentinel was 48
a solitary shepherd and 81
a solitary skeleton was 54
a solitary specimen has 51
a solitary specimen was 117
a solitary struggle with 86
a solitary traveler had 44
a solitary traveler was 60
a solitary traveler who 45
a solitary wanderer and 44
a solitary wanderer who 56
a solitude wherever she 48
a somewhat abridged and 95
a somewhat abstract and 470
a somewhat abstract but 52
a somewhat abstract idea 71
a somewhat abstract one 62
a somewhat abstract way 298
a somewhat abstruse and 69
a somewhat academic and 75
a somewhat academic one 246
a somewhat academic way 66
a somewhat accurate idea 64
a somewhat adequate idea 55
a somewhat advanced age 672
a somewhat advanced and 47
a somewhat affected and 54
a somewhat arrogant and 152
a somewhat atypical and 106
a somewhat backward and 73
a somewhat battered and 97
a somewhat brighter red 44
a somewhat careless and 152
a somewhat childish and 60
a somewhat circular area 93
a somewhat circular path 59
a somewhat circular way 47
a somewhat coherent and 56
a somewhat complete and 61
a somewhat confused and 752
a somewhat confused but 84
a somewhat confused idea 139
a somewhat confused one 107
a somewhat confused way 399
a somewhat critical and 114
a somewhat critical eye 129
a somewhat critical one 129
a somewhat cumbrous and 126
a somewhat dangerous and 111
a somewhat dangerous one 795
a somewhat dangerous way 56
a somewhat definite and 86
a somewhat definite idea 87
a somewhat delicate and 233
a somewhat delicate one 308
a somewhat desolate and 62
a somewhat desolate one 44
a somewhat detached and 268
a somewhat detached way 119
a somewhat detailed and 165
a somewhat detailed way 76
a somewhat diffused and 48
a somewhat distinct and 140
a somewhat distinct set 67
a somewhat disturbing one 48
a somewhat doubtful and 107
a somewhat doubtful one 393
a somewhat doubtful way 43
a somewhat dramatic and 80
a somewhat dramatic way 116
a somewhat eclectic and 63
a somewhat elevated and 91
a somewhat elongated and 54
a somewhat emotional and 67
a somewhat emphatic and 44
a somewhat enlarged and 137
a somewhat erroneous idea 76
a somewhat esoteric and 41
a somewhat eventful one 52
a somewhat expanded and 78
a somewhat extended and 308
a somewhat extended area 44
a somewhat extended use 47
a somewhat fanciful and 92
a somewhat fanciful but 49
a somewhat fanciful one 97
a somewhat fanciful way 116
a somewhat farcical air 65
a somewhat flexible and 64
a somewhat flexible one 47
a somewhat flippant and 48
a somewhat greenish hue 69
a somewhat greenish tinge 153
a somewhat helpless and 57
a somewhat hesitant and 76
a somewhat hesitating and 65
a somewhat hesitating way 94
a somewhat humorous and 81
a somewhat humorous way 101
a somewhat idealized and 114
a somewhat idealized one 157
a somewhat idealized way 60
a somewhat immature and 56
a somewhat indirect and 101
a somewhat indirect one 221
a somewhat indirect way 618
a somewhat indolent and 53
a somewhat inflated and 46
a somewhat inflated idea 46
a somewhat informal and 108
a somewhat informal way 209
a somewhat insecure and 41
a somewhat intimate and 72
a somewhat involved and 75
a somewhat involved way 75
a somewhat isolated and 285
a somewhat isolated area 125
a somewhat laborious and 79
a somewhat laborious one 257
a somewhat literary and 41
a somewhat lubberly boy 65
a somewhat luxurious and 41
a somewhat malicious man 41
a somewhat marginal and 50
a somewhat meaningless and 86
a somewhat modified and 460
a somewhat modified but 48
a somewhat modified set 40
a somewhat modified way 206
a somewhat mystical and 79
a somewhat mystical way 50
a somewhat narrower and 204
a somewhat narrower but 78
a somewhat narrower one 137
a somewhat narrower set 72
a somewhat nebulous and 140
a somewhat nebulous one 170
a somewhat negative and 146
a somewhat negative one 133
a somewhat negative way 283
a somewhat numerous and 50
a somewhat offended air 41
a somewhat original and 82
a somewhat original way 97
a somewhat outdated but 41
a somewhat parallel set 41
a somewhat parallel way 187
a somewhat pedantic and 123
a somewhat perilous one 100
a somewhat perplexing one 55
a somewhat personal and 124
a somewhat personal one 93
a somewhat personal way 56
a somewhat perverse way 114
a somewhat piecemeal and 52
a somewhat prolonged and 174
a somewhat reckless and 81
a somewhat reserved air 43
a somewhat reserved and 191
a somewhat reserved man 44
a somewhat restless and 154
a somewhat romantic and 253
a somewhat romantic one 115
a somewhat romantic way 52
a somewhat saddened air 169
a somewhat secluded and 49
a somewhat separate and 76
a somewhat sheepish air 44
a somewhat sinister air 44
a somewhat sinister and 44
a somewhat sluggish and 59
a somewhat softened and 53
a somewhat solitary and 108
a somewhat sporadic and 43
a somewhat stagnant age 48
a somewhat strained and 233
a somewhat stricter and 73
a somewhat surprising and 197
a somewhat surprising but 66
a somewhat surprising one 156
a somewhat surprising way 194
a somewhat taciturn and 62
a somewhat theatrical air 53
a somewhat thickened and 67
a somewhat tortuous and 57
a somewhat tortuous path 119
a somewhat triangular area 133
a somewhat troubled and 99
a somewhat troubled one 49
a somewhat unlikely one 46
a somewhat unstable and 114
a somewhat unwieldy and 41
a somewhat withdrawn and 41
a songwriting contract with 74
a southerly direction and 2078
a southerly direction are 63
a southerly direction but 61
a southerly direction for 1538
a southerly direction near 85
a southerly direction off 61
a southerly direction that 44
a southerly direction they 54
a southerly direction was 99
a southerly direction with 380
a southward direction and 112
a southward exposure and 63
a southwest direction and 145
a southwest direction for 129
a spatially coherent beam 51
a spatially explicit way 81
a spatially extended and 50
a specially beautiful and 62
a specially composed song 110
a specially dangerous one 52
a specially designed air 241
a specially designed and 1178
a specially designed area 127
a specially designed bag 64
a specially designed bath 112
a specially designed bed 398
a specially designed box 565
a specially designed cap 302
a specially designed car 550
a specially designed cup 80
a specially designed die 139
a specially designed fan 41
a specially designed gas 542
a specially designed gun 510
a specially designed head 161
a specially designed heat 154
a specially designed hot 150
a specially designed jet 73
a specially designed jig 165
a specially designed key 42
a specially designed lead 141
a specially designed long 141
a specially designed low 426
a specially designed new 123
a specially designed oil 276
a specially designed one 285
a specially designed pen 194
a specially designed rig 63
a specially designed seat 143
a specially designed set 724
a specially designed shoe 140
a specially designed sling 41
a specially designed thin 88
a specially designed tip 53
a specially designed two 378
a specially designed web 98
a specially educated and 44
a specially equipped and 123
a specially equipped boeing 92
a specially equipped bus 104
a specially equipped car 1050
a specially equipped van 408
a specially intimate and 79
a specially intimate way 120
a specially modified boeing 140
a specially prepared and 426
a specially prepared area 143
a specially prepared bed 1224
a specially prepared box 79
a specially prepared car 86
a specially prepared ink 137
a specially prepared low 87
a specially prepared map 153
a specially prepared meal 222
a specially prepared oil 348
a specially prepared one 53
a specially prepared pit 95
a specially prepared set 241
a specially prepared wax 62
a specially prolonged and 185
a specially reserved area 77
a specially selected and 405
a specially selected one 122
a specially selected set 110
a specially selected team 130
a specially valuable one 42
a specially watchful eye 41
a specialty hospital for 152
a specialty magazine for 112
a specialty practice area 67
a specialty retailer that 149
a specific academic area 361
a specific activity and 814
a specific activity area 60
a specific activity are 116
a specific activity but 92
a specific activity can 237
a specific activity for 469
a specific activity has 92
a specific activity may 207
a specific activity that 646
a specific activity was 109
a specific activity with 230
a specific affinity for 2585
a specific affinity with 89
a specific aircraft and 55
a specific algorithm and 66
a specific algorithm for 363
a specific algorithm that 196
a specific allergen and 69
a specific allergen can 86
a specific allergen that 43
a specific altitude and 94
a specific analysis and 109
a specific analysis for 110
a specific analysis that 45
a specific anatomic area 101
a specific antibody and 535
a specific antibody are 72
a specific antibody but 87
a specific antibody can 157
a specific antibody for 319
a specific antibody has 80
a specific antibody may 79
a specific antibody that 717
a specific antibody was 78
a specific antibody with 169
a specific antidote and 75
a specific antidote for 722
a specific antidote may 59
a specific antidote that 91
a specific appetite for 188
a specific approach and 295
a specific approach for 442
a specific approach may 48
a specific approach that 406
a specific approach was 44
a specific approval for 55
a specific aptitude for 90
a specific argument and 65
a specific argument for 126
a specific argument that 143
a specific assertion that 135
a specific attitude and 191
a specific attitude that 129
a specific attitude with 49
a specific audience and 1414
a specific audience are 58
a specific audience but 50
a specific audience can 63
a specific audience for 461
a specific audience that 234
a specific audience who 61
a specific audience with 255
a specific authority and 58
a specific authority for 108
a specific bacillus and 81
a specific business and 229
a specific business area 505
a specific business are 121
a specific business can 52
a specific business deal 46
a specific business has 231
a specific business that 128
a specific business with 42
a specific calendar year 420
a specific campaign and 128
a specific campaign for 118
a specific capacity and 52
a specific capacity for 341
a specific catalyst for 171
a specific category and 450
a specific category are 317
a specific category but 43
a specific category can 78
a specific category for 441
a specific category may 53
a specific category that 213
a specific category was 71
a specific category with 82
a specific cerebral area 43
a specific challenge and 68
a specific challenge for 157
a specific challenge that 137
a specific chemical and 150
a specific chemical are 40
a specific chemical can 47
a specific chemical for 44
a specific chemical may 51
a specific chemical that 264
a specific clinical and 107
a specific clinical area 204
a specific compound and 122
a specific compound but 55
a specific compound can 75
a specific compound may 56
a specific compound that 182
a specific compound was 47
a specific compound with 53
a specific computer and 399
a specific computer are 42
a specific computer can 70
a specific computer for 62
a specific computer that 127
a specific computer with 59
a specific condition and 460
a specific condition are 76
a specific condition but 70
a specific condition can 98
a specific condition for 275
a specific condition has 155
a specific condition may 81
a specific condition that 631
a specific condition was 64
a specific condition with 100
a specific conflict and 122
a specific conflict that 141
a specific conflict with 76
a specific constant for 175
a specific contract and 182
a specific contract are 49
a specific contract for 284
a specific contract may 47
a specific contract that 179
a specific contract was 57
a specific contract with 428
a specific contrast with 72
a specific cortical area 252
a specific covenant and 54
a specific covenant for 46
a specific covenant with 101
a specific criminal act 657
a specific criminal law 73
a specific criterion and 88
a specific criterion for 626
a specific criterion that 196
a specific cultural and 1451
a specific cultural area 115
a specific currency and 45
a specific customer and 338
a specific customer for 65
a specific customer has 68
a specific customer may 49
a specific customer who 56
a specific customer with 45
a specific database and 241
a specific database for 64
a specific database that 49
a specific deduction for 86
a specific detector for 142
a specific diagnosis and 1137
a specific diagnosis are 90
a specific diagnosis but 273
a specific diagnosis can 1245
a specific diagnosis for 337
a specific diagnosis has 361
a specific diagnosis may 351
a specific diagnosis that 292
a specific diagnosis was 178
a specific diagnosis with 109
a specific dimension and 103
a specific direction and 1318
a specific direction are 63
a specific direction but 93
a specific direction can 97
a specific direction for 824
a specific direction has 109
a specific direction may 56
a specific direction that 403
a specific direction was 66
a specific direction with 213
a specific disorder and 253
a specific disorder are 61
a specific disorder but 109
a specific disorder can 46
a specific disorder for 50
a specific disorder has 50
a specific disorder may 62
a specific disorder that 421
a specific disorder with 72
a specific distance and 316
a specific distance for 85
a specific distance that 45
a specific district and 95
a specific doctrine and 87
a specific doctrine that 44
a specific doctrine was 73
a specific document and 175
a specific document can 44
a specific document for 78
a specific document has 42
a specific document that 246
a specific document was 41
a specific document with 67
a specific domestic law 47
a specific drainage area 51
a specific economic and 1024
a specific education and 68
a specific education for 54
a specific emotional and 63
a specific employee and 150
a specific employee can 136
a specific employee who 136
a specific employer and 266
a specific employer for 83
a specific estimate for 96
a specific exception for 698
a specific exception that 59
a specific exception was 77
a specific exclusion for 226
a specific exemption and 50
a specific exemption for 1034
a specific exemption may 40
a specific exemption was 86
a specific exercise and 73
a specific exercise for 87
a specific exercise that 50
a specific exposure and 54
a specific facility and 105
a specific facility for 78
a specific financial year 88
a specific forecast for 53
a specific genotype and 98
a specific genotype that 126
a specific geography and 99
a specific hardware and 125
a specific historic and 70
a specific hospital and 150
a specific identity and 640
a specific identity for 339
a specific identity that 173
a specific identity with 63
a specific incident and 321
a specific incident but 47
a specific incident has 41
a specific incident may 40
a specific incident that 690
a specific incident with 69
a specific industry and 824
a specific industry are 162
a specific industry but 85
a specific industry can 113
a specific industry for 90
a specific industry has 55
a specific industry may 146
a specific industry that 214
a specific industry was 55
a specific industry with 73
a specific infection and 135
a specific infection are 41
a specific infection due 94
a specific infection may 54
a specific infection that 45
a specific infection with 95
a specific instance and 337
a specific instance are 55
a specific instance but 76
a specific instance can 79
a specific instance for 97
a specific instance may 148
a specific instance that 302
a specific instance was 60
a specific instance with 74
a specific instinct for 55
a specific intended use 267
a specific intention and 146
a specific intention for 50
a specific intention that 118
a specific interest and 358
a specific interest area 90
a specific interest for 130
a specific interest that 113
a specific interval and 89
a specific latitude and 173
a specific liability per 204
a specific linguistic and 108
a specific linguistic area 81
a specific literary and 91
a specific locality and 480
a specific locality are 58
a specific locality but 50
a specific locality can 55
a specific locality for 84
a specific locality may 53
a specific locality that 47
a specific locality with 65
a specific maturity and 57
a specific medicine for 542
a specific messenger rna 1524
a specific metaphor for 53
a specific ministry and 75
a specific ministry for 71
a specific modality and 47
a specific modality for 44
a specific molecule and 100
a specific molecule can 44
a specific molecule that 152
a specific movement and 138
a specific movement for 40
a specific movement that 193
a specific movement with 55
a specific neurotic fear 82
a specific nutrient and 97
a specific nutrient for 63
a specific nutrient may 79
a specific nutrient that 145
a specific objection and 45
a specific objection that 97
a specific operation and 314
a specific operation are 48
a specific operation can 85
a specific operation for 107
a specific operation may 68
a specific operation that 232
a specific operation with 89
a specific operator and 45
a specific organism and 242
a specific organism are 47
a specific organism but 44
a specific organism can 142
a specific organism for 91
a specific organism has 151
a specific organism may 79
a specific organism that 89
a specific organism was 62
a specific organism with 77
a specific paradigm for 77
a specific personal and 90
a specific physical act 94
a specific physical and 642
a specific physical area 254
a specific physician and 41
a specific platform and 141
a specific platform for 100
a specific portfolio and 47
a specific potential for 120
a specific practice and 128
a specific practice area 255
a specific practice can 45
a specific practice for 54
a specific practice may 63
a specific practice that 277
a specific pressure and 444
a specific pressure for 84
a specific property and 397
a specific property but 50
a specific property can 101
a specific property for 347
a specific property has 56
a specific property may 104
a specific property tax 172
a specific property that 230
a specific property with 41
a specific proposal and 201
a specific proposal for 1994
a specific proposal has 56
a specific proposal that 325
a specific proposal was 146
a specific proposal with 51
a specific protocol and 198
a specific protocol for 646
a specific protocol that 322
a specific provision and 73
a specific provision for 2469
a specific provision has 146
a specific provision may 80
a specific provision that 1458
a specific provision was 247
a specific provision with 129
a specific purchase and 70
a specific quantity and 370
a specific quantity for 86
a specific quantity that 200
a specific rationale and 44
a specific rationale for 381
a specific receptor and 391
a specific receptor but 41
a specific receptor for 1500
a specific receptor has 60
a specific receptor may 57
a specific receptor that 504
a specific receptor with 45
a specific referent and 78
a specific referent for 100
a specific register and 43
a specific registry key 135
a specific religious and 171
a specific reminder that 133
a specific resource and 174
a specific resource can 71
a specific resource for 153
a specific resource may 57
a specific resource that 186
a specific response and 327
a specific response but 80
a specific response can 115
a specific response for 152
a specific response has 83
a specific response may 109
a specific response that 580
a specific response was 70
a specific response with 82
a specific schedule and 163
a specific schedule for 662
a specific schedule that 117
a specific security and 98
a specific security for 75
a specific selection and 46
a specific selection for 43
a specific sensation and 64
a specific sensation for 56
a specific sensation with 52
a specific sentence and 65
a specific sentence for 61
a specific sentence that 103
a specific sequence and 602
a specific sequence are 51
a specific sequence but 66
a specific sequence can 84
a specific sequence for 307
a specific sequence near 44
a specific sequence that 568
a specific sequence with 84
a specific situation and 3635
a specific situation are 361
a specific situation but 364
a specific situation can 442
a specific situation does 108
a specific situation for 332
a specific situation has 201
a specific situation may 451
a specific situation not 43
a specific situation one 141
a specific situation than 127
a specific situation that 1221
a specific situation they 72
a specific situation this 47
a specific situation was 130
a specific situation with 521
a specific situation you 81
a specific software for 44
a specific specialty area 53
a specific standard and 222
a specific standard for 860
a specific standard that 354
a specific standard was 156
a specific stimulus and 596
a specific stimulus are 48
a specific stimulus but 143
a specific stimulus can 89
a specific stimulus for 358
a specific stimulus has 71
a specific stimulus may 100
a specific stimulus that 429
a specific stimulus was 62
a specific stimulus with 102
a specific strategy and 337
a specific strategy can 56
a specific strategy for 1781
a specific strategy has 65
a specific strategy may 48
a specific strategy that 332
a specific strategy was 56
a specific strategy with 76
a specific struggle for 52
a specific struggle with 43
a specific supplier and 54
a specific supplier for 49
a specific syndrome and 57
a specific syndrome but 46
a specific syndrome that 308
a specific syndrome with 63
a specific template and 40
a specific template for 153
a specific temporal and 303
a specific tendency for 58
a specific thickness and 117
a specific threshold and 55
a specific threshold for 158
a specific toxicity for 74
a specific tradition and 301
a specific tradition that 160
a specific transfer rna 1446
a specific transfer tax 122
a specific treatment and 333
a specific treatment are 63
a specific treatment can 118
a specific treatment for 2098
a specific treatment has 105
a specific treatment may 129
a specific treatment that 353
a specific treatment was 76
a specific treatment with 72
a specific typeface and 95
a specific unlawful act 73
a specific vascular bed 97
a specific velocity and 74
a specific wavelength and 547
a specific wavelength are 45
a specific wavelength can 113
a specific wavelength for 83
a specific wavelength that 245
a specific wavelength with 42
a specific workload and 44
a specimen obtained for 52
a specimen obtained near 144
a specimen prepared for 88
a specimen prepared with 63
a specimen suitable for 143
a spectral analysis and 94
a spectral analysis can 44
a spectral analysis was 81
a spectral envelope with 262
a spectral presence that 140
a spectral property that 259
a spectral response that 281
a spectrum analyzer and 485
a spectrum analyzer are 63
a spectrum analyzer can 115
a spectrum analyzer for 187
a spectrum analyzer may 51
a spectrum analyzer that 269
a spectrum analyzer was 49
a spectrum analyzer with 298
a spectrum containing all 93
a spectrum containing two 46
a spectrum disorder with 49
a spectrum obtained for 43
a spectrum obtained using 44
a spectrum obtained with 287
a spectrum recorded with 59
a spectrum resembling that 500
a speedier recovery than 52
a spirited argument for 100
a spirited argument that 156
a spirited argument with 181
a spirited campaign and 68
a spirited campaign for 270
a spirited campaign that 157
a spirited campaign was 105
a spirited skirmish with 96
a spirited struggle for 59
a spirited struggle with 42
a spiteful antipathy she 71
a spiteful falsetto key 55
a spittoon slightly with 68
a splendid antidote for 67
a splendid appetite and 125
a splendid appetite for 83
a splendid argument for 149
a splendid backdrop for 239
a splendid breakfast for 55
a splendid breakfast was 94
a splendid business and 92
a splendid business for 58
a splendid business man 218
a splendid campaign for 56
a splendid capacity for 225
a splendid cathedral and 68
a splendid ceremony and 40
a splendid collation was 219
a splendid companion and 95
a splendid companion for 153
a splendid condition and 46
a splendid condition for 69
a splendid contempt for 100
a splendid contract for 54
a splendid contrast with 226
a splendid district for 51
a splendid dramatic song 64
a splendid education and 174
a splendid education for 105
a splendid enthusiasm for 77
a splendid equipage and 137
a splendid exercise for 265
a splendid festival was 44
a splendid heritage for 62
a splendid horseman and 276
a splendid hospital for 64
a splendid isolation and 44
a splendid landmark for 71
a splendid literary and 46
a splendid locality for 50
a splendid medicine for 56
a splendid metaphor for 91
a splendid military and 46
a splendid monument for 75
a splendid monument has 105
a splendid monument was 425
a splendid ornament for 190
a splendid physical and 43
a splendid physique and 431
a splendid platform for 141
a splendid portrait has 121
a splendid practice and 65
a splendid presence and 84
a splendid property for 42
a splendid prospect for 103
a splendid prospect was 40
a splendid provision for 295
a splendid provision was 75
a splendid reception and 303
a splendid reception for 207
a splendid reception was 121
a splendid recovery and 86
a splendid resource for 105
a splendid showcase for 86
a splendid situation for 80
a splendid specimen and 53
a splendid specimen for 89
a splendid specimen with 43
a splendid surprise for 66
a splendid tradition and 44
a splendid vitality and 49
a splendid wardrobe and 91
a splendor surpassing that 66
a sporadic disorder that 43
a sprained shoulder and 88
a squadron destined for 195
a squadron equipped with 90
a squadron stationed off 42
a staggering capacity for 73
a staggering challenge for 51
a staggering potential for 41
a staggering response this 41
a stagnant condition and 45
a stagnant condition for 80
a stalwart democrat and 241
a stampede gigantic and 89
a standard activity for 100
a standard adequate for 164
a standard algorithm for 546
a standard algorithm that 214
a standard alphabet for 140
a standard american car 120
a standard analysis and 96
a standard analysis for 132
a standard approach and 462
a standard approach can 106
a standard approach for 2282
a standard approach has 124
a standard approach that 446
a standard approach with 130
a standard approved and 126
a standard argument for 544
a standard argument that 478
a standard authority and 394
a standard authority for 958
a standard authority with 178
a standard baseline for 66
a standard calendar for 106
a standard computer and 138
a standard computer that 84
a standard computer with 132
a standard condition and 120
a standard condition for 422
a standard condition that 80
a standard contract and 536
a standard contract for 1026
a standard contract that 594
a standard contract was 148
a standard contract with 542
a standard criterion for 550
a standard currency and 112
a standard database for 98
a standard deduction and 436
a standard deduction for 532
a standard deduction may 106
a standard deduction that 260
a standard designed for 146
a standard deviations are 62
a standard dimension for 55
a standard distance and 260
a standard distance for 158
a standard document and 104
a standard document for 206
a standard document that 406
a standard document with 90
a standard education for 104
a standard electron gun 44
a standard estimate for 98
a standard exercise for 278
a standard facility for 54
a standard handbook for 181
a standard hardware and 52
a standard hospital bed 880
a standard ingredient for 94
a standard keyboard and 354
a standard keyboard can 53
a standard keyboard for 78
a standard keyboard that 117
a standard keyboard with 88
a standard metaphor for 574
a standard observer and 170
a standard observer for 118
a standard operation and 124
a standard operation for 390
a standard operation that 100
a standard overcast sky 143
a standard paradigm for 79
a standard passenger car 246
a standard plankton net 52
a standard platform and 92
a standard platform for 464
a standard platinum bar 43
a standard practice and 944
a standard practice but 116
a standard practice for 4168
a standard practice has 110
a standard practice that 666
a standard practice was 142
a standard practice with 534
a standard pressure and 478
a standard pressure for 166
a standard proposal for 106
a standard protocol and 530
a standard protocol for 4140
a standard protocol has 90
a standard protocol that 884
a standard protocol was 160
a standard protocol with 198
a standard provision for 122
a standard provision that 140
a standard quantity and 162
a standard quantity for 108
a standard rationale for 59
a standard required for 206
a standard requires that 140
a standard resistor and 130
a standard resource for 564
a standard response and 108
a standard response for 158
a standard response that 246
a standard schedule for 298
a standard sequence and 174
a standard sequence for 324
a standard sequencing gel 151
a standard situation and 222
a standard situation for 182
a standard specimen and 86
a standard specimen for 42
a standard specimen with 72
a standard spectrum for 51
a standard stimulus and 381
a standard stimulus for 95
a standard stimulus with 61
a standard strategy for 490
a standard stricter than 95
a standard suggests that 94
a standard suitable for 938
a standard syllabus for 49
a standard template and 101
a standard template for 395
a standard template that 197
a standard template with 42
a standard textbook and 436
a standard textbook for 2134
a standard textbook that 200
a standard thickness for 64
a standard treatment and 302
a standard treatment for 3936
a standard treatment that 346
a standard treatment with 226
a standard typeface and 50
a stanford graduate and 146
a stanford graduate who 132
a stanford graduate with 52
a startled movement and 52
a startled movement did 67
a steadfast advocate for 63
a steamship consists not 53
a steerage passenger and 72
a steerage passenger who 62
a stepwise approach for 158
a stepwise approach that 205
a stepwise approach was 52
a stepwise approach with 59
a stimulus condition for 47
a stimulus condition that 160
a stimulus dimension and 59
a stimulus increases with 52
a stimulus possessing one 43
a stimulus produces not 48
a stimulus provided for 59
a stimulus sentence and 47
a stimulus situation and 218
a stimulus situation for 73
a stimulus situation has 41
a stimulus situation that 646
a stimulus situation with 42
a stimulus surpassing all 51
a straight backbone and 63
a straight baseline has 60
a straight business deal 581
a straight cylinder and 53
a straight cylinder with 172
a straight direction and 181
a straight direction for 206
a straight direction with 88
a straight downhill run 66
a straight hemostat and 52
a straight princess had 67
a straight vertical cut 139
a straight vertical path 69
a strained argument that 106
a strained attention and 70
a strained situation and 47
a stranded motorist and 54
a stranded motorist who 53
a strangely assorted lot 60
a strangely assorted trio 41
a strangely beautiful and 184
a strangely beautiful way 54
a strangely detached and 55
a strangely detached head 51
a strangely detached way 91
a strangely intimate and 52
a strangely intimate way 53
a strangely mournful and 44
a strangely powerful and 48
a strangely reticent man 44
a strategy designed for 251
a strategy designed not 56
a strategy document and 43
a strategy document for 81
a strategy document that 113
a strategy employed for 49
a strategy requires that 409
a strategy suggests that 132
a strategy suitable for 132
a stressed condition and 43
a stressed syllable and 797
a stressed syllable are 59
a stressed syllable can 113
a stressed syllable has 44
a stressed syllable may 129
a stressed syllable that 120
a stressed syllable was 41
a stressed syllable with 217
a stretching exercise for 78
a stricter approach than 81
a stricter commerce and 115
a stricter condition than 81
a stricter criterion for 159
a stricter criterion than 88
a stricter morality and 46
a stricter morality than 83
a stricter scrutiny than 53
a stricter standard and 73
a stricter standard for 587
a stricter standard than 895
a stricter standard that 60
a strictly academic and 44
a strictly academic one 133
a strictly accurate and 97
a strictly accurate one 134
a strictly accurate use 43
a strictly accurate way 52
a strictly business and 63
a strictly business end 67
a strictly business one 97
a strictly business way 140
a strictly chemical one 121
a strictly critical and 41
a strictly domestic and 62
a strictly economic and 272
a strictly economic one 666
a strictly enforced ban 64
a strictly enforced law 84
a strictly highbrow and 42
a strictly impartial and 142
a strictly impartial one 40
a strictly internal one 102
a strictly linguistic one 107
a strictly literary and 60
a strictly literary one 149
a strictly military and 156
a strictly military one 624
a strictly parallel beam 109
a strictly parallel way 75
a strictly personal act 93
a strictly personal and 426
a strictly personal one 620
a strictly personal way 88
a strictly physical and 146
a strictly physical one 172
a strictly platonic way 43
a strictly positive and 120
a strictly positive real 645
a strictly realistic way 46
a strictly religious and 203
a strictly religious jew 56
a strictly religious man 236
a strictly religious one 307
a strictly religious way 41
a strictly virtuous and 80
a strictly virtuous man 176
a strident advocate for 59
a strident campaign for 45
a strikingly beautiful and 516
a strikingly beautiful head 65
a strikingly beautiful one 179
a strikingly beautiful poem 47
a strikingly dramatic and 42
a strikingly handsome and 501
a strikingly handsome boy 146
a strikingly handsome man 6291
a strikingly handsome old 64
a strikingly handsome one 53
a strikingly integral and 84
a strikingly original and 363
a strikingly original way 182
a strikingly parallel way 43
a strikingly sonorous and 46
a struggling literary man 66
a stubborn affection for 45
a stubborn attitude and 53
a stubborn conflict with 276
a stubborn serenity for 47
a stubborn shoulder and 110
a stubborn struggle and 44
a stubborn struggle for 274
a stubborn struggle was 49
a stubborn struggle with 183
a stunningly beautiful and 164
a stunningly beautiful day 58
a stunningly handsome man 314
a subclass inherits all 146
a subgroup analysis was 48
a sublimer affection may 41
