abalone and sea urchin 136
assault and the second 102
assault and the victim 89
assault for the moment 64
assault for the morrow 49
assault for the victim 41
assault him or defend 43
assault that the victim 80
assault was so fierce 64
assault was so furious 50
assault was so severe 64
assault was so sudden 255
assault was so violent 56
assault was the middle 85
assault was the result 201
assault with an attack 43
assault with an intent 1203
assault with an object 208
assault with or without 109
assault with the intent 810
assault with the utmost 417
assayed and the amount 42
assayed for the amount 144
assayed for the enzyme 94
assayed for the number 85
assayed with or without 50
asserting she is better 102
asserting that an entity 52
asserting that an object 180
asserting that he always 62
asserting that he became 58
asserting that he merely 45
asserting that he needed 48
asserting that he should 344
asserting that he thought 127
asserting that he wanted 159
asserting that he wished 122
asserting that it always 55
asserting that it belongs 76
asserting that it exists 197
asserting that it failed 48
asserting that it lacked 47
asserting that it should 471
asserting that it simply 47
asserting that my horses 50
asserting that no matter 63
asserting that no member 89
asserting that no person 45
asserting that the actions 78
asserting that the actual 182
asserting that the agency 95
asserting that the allies 66
asserting that the amount 307
asserting that the animal 122
asserting that the answer 74
asserting that the artist 127
asserting that the attack 94
asserting that the authors 54
asserting that the battle 56
asserting that the belief 63
asserting that the bishop 105
asserting that the buddha 56
asserting that the building 67
asserting that the burden 54
asserting that the causal 53
asserting that the causes 53
asserting that the changes 67
asserting that the charge 150
asserting that the choice 80
asserting that the church 1242
asserting that the claims 177
asserting that the clause 60
asserting that the clergy 69
asserting that the client 97
asserting that the colony 49
asserting that the common 477
asserting that the corpse 41
asserting that the course 68
asserting that the courts 122
asserting that the creation 125
asserting that the crisis 47
asserting that the debtor 96
asserting that the decree 153
asserting that the demand 258
asserting that the design 91
asserting that the disease 115
asserting that the divine 324
asserting that the doctor 64
asserting that the earlier 175
asserting that the effect 157
asserting that the energy 55
asserting that the english 976
asserting that the entire 551
asserting that the escaping 61
asserting that the events 111
asserting that the existing 258
asserting that the family 134
asserting that the famous 56
asserting that the feelings 40
asserting that the female 144
asserting that the figure 45
asserting that the forces 43
asserting that the former 1274
asserting that the french 840
asserting that the future 404
asserting that the german 506
asserting that the gospel 332
asserting that the greater 107
asserting that the greeks 83
asserting that the ground 165
asserting that the heavens 52
asserting that the higher 68
asserting that the impact 42
asserting that the income 42
asserting that the indians 196
asserting that the initial 42
asserting that the island 63
asserting that the issues 40
asserting that the jewish 236
asserting that the judges 52
asserting that the latter 1768
asserting that the letter 255
asserting that the manner 67
asserting that the market 105
asserting that the masses 62
asserting that the matter 127
asserting that the measure 99
asserting that the mental 167
asserting that the messiah 48
asserting that the methods 57
asserting that the middle 48
asserting that the mission 40
asserting that the modern 117
asserting that the moment 74
asserting that the murder 47
asserting that the muslim 40
asserting that the nature 234
asserting that the normal 42
asserting that the number 355
asserting that the object 445
asserting that the office 40
asserting that the opinion 56
asserting that the origin 62
asserting that the parent 105
asserting that the patent 161
asserting that the person 259
asserting that the phrase 99
asserting that the police 309
asserting that the policy 264
asserting that the polish 44
asserting that the powers 78
asserting that the praise 52
asserting that the prince 149
asserting that the proper 195
asserting that the public 620
asserting that the reality 90
asserting that the recent 79
asserting that the record 91
asserting that the release 55
asserting that the report 90
asserting that the result 139
asserting that the return 83
asserting that the revolt 46
asserting that the rights 266
asserting that the romans 73
asserting that the russian 240
asserting that the sabbath 96
asserting that the sacred 78
asserting that the scheme 149
asserting that the school 388
asserting that the second 222
asserting that the senate 62
asserting that the sexual 42
asserting that the slaves 50
asserting that the source 124
asserting that the soviet 938
asserting that the speaker 113
asserting that the special 76
asserting that the speech 45
asserting that the spirit 346
asserting that the states 155
asserting that the status 73
asserting that the stores 57
asserting that the strike 48
asserting that the supply 130
asserting that the system 352
asserting that the tariff 42
asserting that the teacher 63
asserting that the troops 59
asserting that the united 3121
asserting that the values 73
asserting that the various 111
asserting that the verses 82
asserting that the victim 69
asserting that the virgin 72
asserting that the volume 53
asserting that the weight 40
asserting that the worker 66
asserting that the writer 67
asserting that the younger 41
asserting that we should 361
asserting with the utmost 63
asserts that an active 52
asserts that an answer 73
asserts that an artist 45
asserts that an entity 42
asserts that an exempt 42
asserts that an object 207
asserts that by virtue 108
asserts that he always 97
asserts that he became 83
asserts that he joined 51
asserts that he killed 79
asserts that he learned 57
asserts that he merely 65
asserts that he proved 46
asserts that he should 199
asserts that he stands 41
asserts that he supped 62
asserts that he taught 48
asserts that he thought 54
asserts that he wanted 43
asserts that he wishes 111
asserts that he writes 78
asserts that if anyone 42
asserts that if something 49
asserts that in christ 72
asserts that in england 80
asserts that in france 67
asserts that in modern 97
asserts that in reality 92
asserts that it appears 49
asserts that it became 57
asserts that it belongs 114
asserts that it exists 136
asserts that it itself 63
asserts that it occurs 66
asserts that it refers 52
asserts that it should 403
asserts that it stands 80
asserts that it wishes 50
asserts that no amount 56
asserts that no matter 236
asserts that no person 95
asserts that of course 46
asserts that the actions 150
asserts that the active 102
asserts that the actual 300
asserts that the advent 44
asserts that the agency 61
asserts that the agents 87
asserts that the altars 43
asserts that the amount 457
asserts that the angular 45
asserts that the animal 264
asserts that the annual 44
asserts that the answer 211
asserts that the arrest 46
asserts that the artist 247
asserts that the attack 78
asserts that the authors 103
asserts that the battle 247
asserts that the belief 185
asserts that the bishop 137
asserts that the bodies 88
asserts that the buddha 140
asserts that the building 201
asserts that the burden 173
asserts that the causal 95
asserts that the causes 112
asserts that the center 155
asserts that the changes 164
asserts that the charge 54
asserts that the choice 180
asserts that the christ 58
asserts that the church 1235
asserts that the claims 94
asserts that the clause 63
asserts that the clergy 193
asserts that the client 148
asserts that the common 769
asserts that the cosmos 64
asserts that the course 130
asserts that the courts 189
asserts that the creation 202
asserts that the creator 144
asserts that the creche 49
asserts that the credit 41
asserts that the crisis 116
asserts that the critic 53
asserts that the crucial 70
asserts that the custom 129
asserts that the damage 40
asserts that the decree 42
asserts that the degree 496
asserts that the demand 167
asserts that the design 108
asserts that the desire 179
asserts that the direct 60
asserts that the disease 218
asserts that the divine 510
asserts that the doctor 73
asserts that the domain 80
asserts that the double 110
asserts that the duties 66
asserts that the earlier 177
asserts that the eastern 40
asserts that the effect 475
asserts that the effort 45
asserts that the energy 107
asserts that the english 920
asserts that the entire 1263
asserts that the ethical 94
asserts that the events 197
asserts that the excess 41
asserts that the existing 309
asserts that the extent 99
asserts that the family 335
asserts that the famous 88
asserts that the fathers 59
asserts that the female 354
asserts that the figure 309
asserts that the findings 43
asserts that the finite 118
asserts that the forces 101
asserts that the formal 90
asserts that the former 1096
asserts that the french 1180
asserts that the future 660
asserts that the german 392
asserts that the global 54
asserts that the gospel 606
asserts that the greater 270
asserts that the greeks 471
asserts that the ground 172
asserts that the heavens 76
asserts that the hebrew 78
asserts that the higher 385
asserts that the images 141
asserts that the impact 130
asserts that the income 59
asserts that the indians 223
asserts that the infant 211
asserts that the ingenious 105
asserts that the initial 157
asserts that the intent 42
asserts that the island 67
asserts that the issues 52
asserts that the italian 135
asserts that the jewish 470
asserts that the judges 66
asserts that the larger 105
asserts that the latter 1640
asserts that the leaders 100
asserts that the legend 49
asserts that the letter 196
asserts that the limits 74
asserts that the manner 90
asserts that the market 545
asserts that the masses 60
asserts that the matter 205
asserts that the measure 105
asserts that the medium 156
asserts that the memory 56
asserts that the mental 298
asserts that the messiah 106
asserts that the methods 134
asserts that the middle 225
asserts that the mission 81
asserts that the modern 349
asserts that the moment 94
asserts that the motive 269
asserts that the murder 72
asserts that the muslim 48
asserts that the native 116
asserts that the nature 595
asserts that the normal 97
asserts that the nuclear 73
asserts that the number 939
asserts that the object 523
asserts that the office 73
asserts that the oldest 41
asserts that the opinion 87
asserts that the origin 236
asserts that the output 54
asserts that the painting 105
asserts that the partial 44
asserts that the patent 75
asserts that the peasant 43
asserts that the person 519
asserts that the phrase 252
asserts that the planet 41
asserts that the police 120
asserts that the policy 241
asserts that the powers 88
asserts that the priest 59
asserts that the prince 193
asserts that the proper 387
asserts that the public 998
asserts that the reaction 56
asserts that the reality 179
asserts that the reasoning 45
asserts that the reasons 99
asserts that the recent 103
asserts that the record 287
asserts that the reform 46
asserts that the regime 58
asserts that the report 91
asserts that the result 546
asserts that the return 88
asserts that the rights 203
asserts that the romans 174
asserts that the russian 351
asserts that the sabbath 95
asserts that the sacred 89
asserts that the saints 41
asserts that the sample 61
asserts that the school 315
asserts that the second 802
asserts that the secret 116
asserts that the section 53
asserts that the seventh 46
asserts that the sexual 115
asserts that the simple 179
asserts that the slaves 43
asserts that the source 300
asserts that the soviet 840
asserts that the speaker 159
asserts that the special 102
asserts that the speech 88
asserts that the sphere 53
asserts that the spirit 672
asserts that the states 108
asserts that the statue 60
asserts that the status 114
asserts that the strength 145
asserts that the stress 97
asserts that the supply 147
asserts that the symbol 66
asserts that the system 538
asserts that the teacher 122
asserts that the teachings 48
asserts that the temple 51
asserts that the tension 44
asserts that the thought 172
asserts that the tragic 63
asserts that the troops 64
asserts that the unique 75
asserts that the united 2131
asserts that the values 224
asserts that the various 250
asserts that the verses 47
asserts that the victim 67
asserts that the virgin 95
asserts that the volume 185
asserts that the waters 73
asserts that the weight 73
asserts that the wicked 86
asserts that the wisdom 49
asserts that the worker 88
asserts that the writer 238
asserts that the writings 67
asserts that the younger 47
asserts that we should 812
asserts them as matter 41
asserts with the utmost 233
assessing both the extent 51
assessing how the client 55
assessing how the family 46
assessing how the system 50
asshole out of myself 54
assigning him to another 77
assigning them at random 143
assigning them the status 80
assigning them the values 44
assigning them to another 138
assigning them to groups 256
assigning them to someone 44
assigning them to special 136
assigning them to various 370
assigns for the creation 147
assigns for the latter 132
assigns for the summit 70
assigns them to groups 109
assigns them to various 127
assisting her to alight 151
assisting her to escape 185
assisting him in arranging 51
assisting him in building 47
assisting him in carrying 204
assisting him in counting 53
assisting him in fetching 54
assisting him in person 47
assisting him in securing 47
assisting him in various 76
assisting him to adjust 41
assisting him to arrange 104
assisting him to attain 63
assisting him to become 180
assisting him to escape 211
assisting him to obtain 229
assisting him to realize 40
assisting him to regain 82
assisting him to secure 71
assisting them in applying 70
assisting them in becoming 146
assisting them in building 251
assisting them in carrying 174
assisting them in choosing 54
assisting them in locating 78
assisting them in planning 203
assisting them in securing 162
assisting them in various 116
assisting them to accept 42
assisting them to adjust 126
assisting them to answer 82
assisting them to arrive 58
assisting them to assume 107
assisting them to attain 94
assisting them to become 469
assisting them to better 116
assisting them to choose 54
assisting them to escape 277
assisting them to manage 63
assisting them to obtain 363
assisting them to realize 66
assisting them to regain 59
assisting them to return 63
assisting them to secure 142
assisting them to settle 80
assisting them to subdue 40
assisting with the actual 46
assisting with the annual 47
assisting with the building 70
assisting with the creation 130
assisting with the design 241
assisting with the drafting 80
assisting with the family 44
assisting with the initial 82
assisting with the planning 439
assisting with the proofs 49
assisting with the return 44
assisting with the school 58
assisting with the strength 60
assisting with the survey 47
assisting with the training 173
assisting you in locating 50
assisting you to become 54
assisting you to escape 81
assists her to escape 57
assists him in becoming 40
assists him in carrying 94
assists him in planning 45
assists him to attain 54
assists him to escape 105
assists him to secure 43
assists them in applying 43
assists them in avoiding 47
assists them in becoming 198
assists them in building 42
assists them in carrying 75
assists them in locating 60
assists them in planning 114
assists them in securing 54
assists them in various 41
assists them to become 54
assists with the design 125
assists with the planning 177
assists you in becoming 40
assists you in building 98
assists you in deciding 41
assists you in entering 65
assists you in locating 46
assists you in managing 44
assists you in planning 66
assizes for the county 4205
assizes for the murder 96
assuage who by mishap 88
assumed all the assets 46
assumed all the bustle 45
assumed all the credit 125
assumed all the duties 387
assumed all the gaiety 45
assumed all the powers 827
assumed all the public 59
assumed all the rights 761
assumed all the titles 76
assumed all the various 47
assumed and the actual 464
assumed and the amount 88
assumed and the burden 43
assumed and the design 45
assumed and the effect 101
assumed and the entire 42
assumed and the initial 53
assumed and the methods 49
assumed and the nature 89
assumed and the number 96
assumed and the result 45
assumed and the second 42
assumed and the system 51
assumed and the values 94
assumed for the actual 55
assumed for the bottom 99
assumed for the building 119
assumed for the carbon 41
assumed for the common 84
assumed for the demand 42
assumed for the design 663
assumed for the diagram 62
assumed for the earlier 64
assumed for the energy 76
assumed for the entire 959
assumed for the errors 47
assumed for the family 42
assumed for the forces 44
assumed for the former 81
assumed for the future 890
assumed for the ground 152
assumed for the higher 54
assumed for the initial 690
assumed for the larger 49
assumed for the latter 374
assumed for the liquid 192
assumed for the matrix 53
assumed for the medium 112
assumed for the models 51
assumed for the moment 4621
assumed for the normal 85
assumed for the nuclear 84
assumed for the number 108
assumed for the origin 57
assumed for the output 46
assumed for the parent 40
assumed for the public 517
assumed for the random 141
assumed for the reaction 116
assumed for the reasons 46
assumed for the return 68
assumed for the russian 40
assumed for the sample 54
assumed for the second 282
assumed for the signal 108
assumed for the simple 75
assumed for the source 89
assumed for the spatial 43
assumed for the stress 108
assumed for the sudden 74
assumed for the system 257
assumed for the target 66
assumed for the thermal 148
assumed for the united 416
assumed for the values 49
assumed for the various 450
assumed law of nature 115
assumed mean to obtain 119
assumed not by chains 53
assumed not to affect 991
assumed not to deform 47
assumed not to depend 666
assumed not to differ 190
assumed not to exceed 339
assumed not to extend 40
assumed not to happen 54
assumed not to matter 135
assumed not to result 44
assumed not to rotate 65
assumed not to suffer 54
assumed one or another 41
assumed one to escape 64
assumed set of values 248
assumed that an abrupt 41
assumed that an active 149
assumed that an actual 159
assumed that an agency 103
assumed that an amount 123
assumed that an animal 459
assumed that an annual 83
assumed that an answer 61
assumed that an artist 87
assumed that an atomic 60
assumed that an attack 173
assumed that an earlier 169
assumed that an effect 54
assumed that an effort 52
assumed that an energy 120
assumed that an english 202
assumed that an entire 177
assumed that an entity 105
assumed that an enzyme 136
assumed that an excess 288
assumed that an existing 91
assumed that an expert 55
assumed that an income 140
assumed that an infant 237
assumed that an initial 602
assumed that an injury 87
assumed that an isthmus 137
assumed that an object 319
assumed that at higher 67
assumed that by allowing 40
assumed that by focusing 41
assumed that by merely 50
assumed that by reducing 48
assumed that by simply 60
assumed that by studying 88
assumed that by virtue 204
assumed that he agreed 73
assumed that he agrees 89
assumed that he already 198
assumed that he always 77
assumed that he became 105
assumed that he bought 45
assumed that he failed 48
assumed that he lacked 81
assumed that he learned 150
assumed that he looked 50
assumed that he needed 152
assumed that he passed 48
assumed that he played 90
assumed that he reached 46
assumed that he refers 70
assumed that he served 51
assumed that he shared 179
assumed that he should 507
assumed that he simply 143
assumed that he stayed 45
assumed that he thought 235
assumed that he turned 40
assumed that he wanted 653
assumed that he wished 463
assumed that he wishes 60
assumed that he worked 156
assumed that if anyone 170
assumed that if enough 195
assumed that if someone 187
assumed that if something 253
assumed that in actual 62
assumed that in adopting 48
assumed that in almost 62
assumed that in another 45
assumed that in choosing 48
assumed that in course 54
assumed that in earlier 47
assumed that in england 75
assumed that in english 50
assumed that in europe 65
assumed that in former 46
assumed that in future 494
assumed that in modern 73
assumed that in nature 83
assumed that in normal 226
assumed that in reality 147
assumed that in return 103
assumed that it already 117
assumed that it always 126
assumed that it arises 56
assumed that it became 52
assumed that it belongs 271
assumed that it covers 41
assumed that it exists 149
assumed that it formed 73
assumed that it merely 41
assumed that it needed 53
assumed that it occurs 124
assumed that it passes 42
assumed that it played 56
assumed that it refers 201
assumed that it served 114
assumed that it should 810
assumed that it varies 46
assumed that my brother 72
assumed that my family 75
assumed that my friend 85
assumed that my readers 151
assumed that my sister 103
assumed that no better 43
assumed that no changes 232
assumed that no charge 58
assumed that no damage 49
assumed that no direct 104
assumed that no energy 246
assumed that no errors 116
assumed that no forces 56
assumed that no further 987
assumed that no income 111
assumed that no matter 325
assumed that no member 77
assumed that no motive 49
assumed that no oxygen 57
assumed that no person 138
assumed that no reaction 70
assumed that no serious 166
assumed that no special 174
assumed that of course 399
assumed that the abrupt 42
assumed that the absent 49
assumed that the access 129
assumed that the acreage 52
assumed that the actions 536
assumed that the active 1055
assumed that the actors 323
assumed that the actual 3249
assumed that the adults 78
assumed that the advent 161
assumed that the advice 92
assumed that the aerosol 252
assumed that the affair 147
assumed that the agency 385
assumed that the agents 393
assumed that the albedo 112
assumed that the alkali 113
assumed that the allied 453
assumed that the allies 625
assumed that the almost 60
assumed that the already 113
assumed that the ammonia 58
assumed that the amount 5132
assumed that the analog 121
assumed that the anchor 67
assumed that the angular 723
assumed that the animal 1616
assumed that the annual 1370
assumed that the answer 1048
assumed that the apical 52
assumed that the aqueous 218
assumed that the arrest 60
assumed that the artist 612
assumed that the aryans 48
assumed that the ascent 44
assumed that the asiatic 41
assumed that the aspect 71
assumed that the assets 340
assumed that the athenian 131
assumed that the athlete 146
assumed that the atomic 670
assumed that the attack 528
assumed that the authors 508
assumed that the aztecs 41
assumed that the ballot 41
assumed that the baltic 82
assumed that the banker 80
assumed that the battle 767
assumed that the belgian 86
assumed that the belief 181
assumed that the better 778
assumed that the bigger 88
assumed that the binary 272
assumed that the biomass 127
assumed that the bishop 190
assumed that the blacks 151
assumed that the blades 61
assumed that the bleeding 200
assumed that the blocking 76
assumed that the blocks 119
assumed that the bodies 313
assumed that the boiler 140
assumed that the border 98
assumed that the boston 118
assumed that the bottle 41
assumed that the bottom 906
assumed that the bounding 59
assumed that the branch 327
assumed that the breakup 41
assumed that the breeding 103
assumed that the bridge 626
assumed that the bright 96
assumed that the broken 130
assumed that the broker 113
assumed that the brother 45
assumed that the bubble 265
assumed that the buckling 43
assumed that the buddha 87
assumed that the budget 678
assumed that the buffer 166
assumed that the building 2185
assumed that the bullet 98
assumed that the burden 543
assumed that the buried 45
assumed that the buyers 86
assumed that the cables 81
assumed that the caller 125
assumed that the camera 318
assumed that the cancer 194
assumed that the carbon 653
assumed that the cardiac 160
assumed that the career 115
assumed that the carrying 245
assumed that the cartel 56
assumed that the caspian 40
assumed that the castings 57
assumed that the castle 50
assumed that the cathode 234
assumed that the cations 59
assumed that the cattle 69
assumed that the causal 253
assumed that the causes 367
assumed that the cavity 246
assumed that the celtic 44
assumed that the cement 153
assumed that the census 288
assumed that the center 1769
assumed that the chains 168
assumed that the chance 244
assumed that the changed 117
assumed that the changes 1872
assumed that the chapel 67
assumed that the charge 1304
assumed that the charging 46
assumed that the checks 42
assumed that the chiefs 84
assumed that the choice 2562
assumed that the chosen 299
assumed that the church 2490
assumed that the circle 113
assumed that the cities 110
assumed that the claims 171
assumed that the clause 200
assumed that the clergy 356
assumed that the client 2449
assumed that the clocks 57
assumed that the closed 404
assumed that the closer 358
assumed that the clouds 79
assumed that the coarse 63
assumed that the colony 160
assumed that the colors 69
assumed that the column 1055
assumed that the comets 40
assumed that the common 2661
assumed that the convoy 50
assumed that the copper 262
assumed that the corner 99
assumed that the corona 105
assumed that the corpse 54
assumed that the corpus 143
assumed that the cortex 110
assumed that the cosmic 139
assumed that the cosmos 90
assumed that the cotton 83
assumed that the counting 104
assumed that the counts 65
assumed that the county 380
assumed that the couple 715
assumed that the coupling 956
assumed that the coupon 74
assumed that the course 661
assumed that the courts 780
assumed that the cracks 121
assumed that the creation 601
assumed that the creator 240
assumed that the credit 263
assumed that the crimes 66
assumed that the crisis 261
assumed that the critic 80
assumed that the crucial 213
assumed that the curved 90
assumed that the curves 197
assumed that the custom 189
assumed that the cutoff 44
assumed that the cutter 49
assumed that the cycles 63
assumed that the cyclic 73
assumed that the czechs 80
assumed that the damage 516
assumed that the dangers 64
assumed that the danish 46
assumed that the debate 104
assumed that the debris 50
assumed that the debtor 239
assumed that the decree 106
assumed that the deeper 200
assumed that the defect 714
assumed that the defining 42
assumed that the degree 3513
assumed that the delays 57
assumed that the demand 6147
assumed that the demise 56
assumed that the dental 51
assumed that the design 1826
assumed that the desire 456
assumed that the device 438
assumed that the diagram 78
assumed that the diamond 52
assumed that the dinner 41
assumed that the dipole 596
assumed that the direct 1439
assumed that the disease 2165
assumed that the distal 105
assumed that the dividing 103
assumed that the divine 713
assumed that the doctor 402
assumed that the dollar 401
assumed that the domain 418
assumed that the donors 48
assumed that the dorsal 110
assumed that the double 616
assumed that the doubling 46
assumed that the drawings 114
assumed that the drilling 91
assumed that the drinking 40
assumed that the driver 446
assumed that the duties 140
assumed that the earlier 1195
assumed that the easiest 68
assumed that the eastern 314
assumed that the editor 141
assumed that the effect 4605
assumed that the effort 189
assumed that the elders 55
assumed that the eldest 84
assumed that the embryo 91
assumed that the emerging 58
assumed that the emitting 55
assumed that the emotion 91
assumed that the empire 156
assumed that the encoding 49
assumed that the energy 9077
assumed that the engines 92
assumed that the english 2560
assumed that the entering 87
assumed that the entire 10488
assumed that the entity 206
assumed that the enzyme 1216
assumed that the equity 175
assumed that the erosion 110
assumed that the errors 1416
assumed that the escape 89
assumed that the estate 167
assumed that the ethical 134
assumed that the events 637
assumed that the excess 1640
assumed that the exciting 116
assumed that the existing 3046
assumed that the expert 426
assumed that the export 550
assumed that the extant 80
assumed that the extent 768
assumed that the fabric 73
assumed that the factor 749
assumed that the failed 103
assumed that the family 3929
assumed that the famous 131
assumed that the farmer 1835
assumed that the farther 51
assumed that the faster 246
assumed that the fathers 64
assumed that the faults 93
assumed that the feature 175
assumed that the feelings 83
assumed that the fellow 108
assumed that the female 1328
assumed that the feudal 40
assumed that the fibers 274
assumed that the fields 292
assumed that the fighting 184
assumed that the figure 679
assumed that the filter 792
assumed that the findings 418
assumed that the finest 41
assumed that the finite 399
assumed that the fiscal 147
assumed that the fission 120
assumed that the flanges 86
assumed that the flight 376
assumed that the floating 115
assumed that the floors 60
assumed that the fluids 94
assumed that the fluxes 92
assumed that the forced 42
assumed that the forces 1443
assumed that the forest 380
assumed that the formal 345
assumed that the former 4067
assumed that the fossil 148
assumed that the founding 61
assumed that the frames 67
assumed that the franco 41
assumed that the freezing 57
assumed that the french 3552
assumed that the friend 57
assumed that the fruits 79
assumed that the further 492
assumed that the future 3176
assumed that the galaxy 44
assumed that the garden 47
assumed that the gaseous 109
assumed that the gathering 99
assumed that the gender 117
assumed that the genius 45
assumed that the gentry 40
assumed that the german 2646
assumed that the girder 86
assumed that the glacial 54
assumed that the global 349
assumed that the golden 66
assumed that the gospel 461
assumed that the grains 269
assumed that the granting 67
assumed that the grants 44
assumed that the greater 4159
assumed that the greeks 269
assumed that the ground 2110
assumed that the grouping 52
assumed that the groups 514
assumed that the grower 48
assumed that the guards 69
assumed that the guests 70
assumed that the guilty 84
assumed that the habits 126
assumed that the handling 89
assumed that the hazard 141
assumed that the heavens 98
assumed that the heavier 243
assumed that the hebrew 148
assumed that the height 588
assumed that the helium 117
assumed that the hidden 90
assumed that the higher 4339
assumed that the highly 417
assumed that the hindus 52
assumed that the holder 97
assumed that the holdings 55
assumed that the horses 60
assumed that the hourly 85
assumed that the houses 101
assumed that the hunter 53
assumed that the hybrid 109
assumed that the images 217
assumed that the immune 80
assumed that the impact 936
assumed that the import 418
assumed that the income 2254
assumed that the incoming 686
assumed that the indians 834
assumed that the inertia 230
assumed that the infant 1326
assumed that the inflow 143
assumed that the influx 85
assumed that the initial 11014
assumed that the injury 145
assumed that the innate 47
assumed that the inputs 306
assumed that the insect 86
assumed that the inside 298
assumed that the intact 41
assumed that the intake 126
assumed that the intent 383
assumed that the inward 68
assumed that the ionized 113
assumed that the iranian 125
assumed that the iraqis 68
assumed that the island 522
assumed that the israeli 216
assumed that the issuer 128
assumed that the issues 220
assumed that the italian 474
assumed that the jewish 885
assumed that the joints 153
assumed that the judges 164
assumed that the jurors 65
assumed that the kaiser 63
assumed that the kernel 93
assumed that the kidney 93
assumed that the killer 151
assumed that the laboring 41
assumed that the ladies 44
assumed that the larger 1363
assumed that the latent 579
assumed that the latest 166
assumed that the latter 8478
assumed that the lawyer 278
assumed that the layers 216
assumed that the layman 44
assumed that the layout 125
assumed that the leaders 419
assumed that the leakage 447
assumed that the learned 208
assumed that the learner 746
assumed that the legend 65
assumed that the lender 101
assumed that the lenses 71
assumed that the lesions 82
assumed that the lessee 158
assumed that the lesser 63
assumed that the lesson 79
assumed that the lessor 145
assumed that the letter 1231
assumed that the levels 380
assumed that the libido 65
assumed that the ligand 160
assumed that the lighting 69
assumed that the lights 79
assumed that the limiting 324
assumed that the limits 256
assumed that the liquid 3022
assumed that the little 294
assumed that the london 214
assumed that the longest 73
assumed that the losses 445
assumed that the lowering 158
assumed that the lowest 579
assumed that the magnet 98
assumed that the makers 54
assumed that the manner 164
assumed that the mantle 237
assumed that the manual 109
assumed that the marble 55
assumed that the margin 107
assumed that the marine 108
assumed that the marked 232
assumed that the marker 59
assumed that the market 4893
assumed that the markov 96
assumed that the martian 57
assumed that the masses 1151
assumed that the master 709
assumed that the matching 140
assumed that the matrix 1732
assumed that the matter 1059
assumed that the mature 65
assumed that the measure 389
assumed that the measuring 247
assumed that the medium 2337
assumed that the meetings 43
assumed that the member 858
assumed that the memory 365
assumed that the mental 867
assumed that the mention 82
assumed that the merger 60
assumed that the merits 49
assumed that the messiah 80
assumed that the metals 116
assumed that the methods 468
assumed that the metric 121
assumed that the middle 1280
assumed that the militia 50
assumed that the miners 68
assumed that the minute 60
assumed that the mirror 107
assumed that the mission 223
assumed that the mobile 264
assumed that the models 163
assumed that the modern 1246
assumed that the module 54
assumed that the molten 48
assumed that the moment 608
assumed that the monkey 91
assumed that the monthly 99
assumed that the mortar 59
assumed that the mosaic 57
assumed that the mothers 121
assumed that the motions 235
assumed that the motive 737
assumed that the motors 48
assumed that the murder 273
assumed that the muscle 486
assumed that the museum 67
assumed that the muslim 251
assumed that the mutant 105
assumed that the mutual 254
assumed that the narrow 70
assumed that the nations 107
assumed that the native 960
assumed that the nature 1520
assumed that the nearest 235
assumed that the nebula 87
assumed that the nebulae 90
assumed that the needed 158
assumed that the needle 108
assumed that the negroes 131
assumed that the neonate 43
assumed that the nerves 91
assumed that the neural 405
assumed that the normal 4651
assumed that the norman 52
assumed that the notice 58
assumed that the notions 42
assumed that the novice 40
assumed that the nozzle 221
assumed that the nuclear 681
assumed that the nuclei 725
assumed that the nucleon 107
assumed that the number 10300
assumed that the nurses 50
assumed that the object 2210
assumed that the obvious 126
assumed that the offering 47
assumed that the office 704
assumed that the offset 46
assumed that the oldest 275
assumed that the opinion 426
assumed that the opposing 231
assumed that the options 62
assumed that the oracle 90
assumed that the orbits 246
assumed that the ordering 350
assumed that the orders 120
assumed that the organs 52
assumed that the origin 779
assumed that the outgoing 140
assumed that the outlet 62
assumed that the output 3931
assumed that the owners 358
assumed that the oxides 48
assumed that the oxygen 909
assumed that the packet 105
assumed that the painting 423
assumed that the paired 52
assumed that the palace 86
assumed that the panels 57
assumed that the papers 115
assumed that the parcel 147
assumed that the parent 1828
assumed that the parish 123
assumed that the parity 53
assumed that the parser 62
assumed that the partial 563
assumed that the passion 57
assumed that the pastor 78
assumed that the patent 310
assumed that the pathway 92
assumed that the patron 72
assumed that the payoff 231
assumed that the peasant 197
assumed that the pension 225
assumed that the peoples 389
assumed that the periods 142
assumed that the persian 119
assumed that the person 3495
assumed that the phases 229
assumed that the phonon 179
assumed that the photon 349
assumed that the phrase 478
assumed that the pieces 123
assumed that the pilots 67
assumed that the piston 302
assumed that the places 65
assumed that the planes 191
assumed that the planet 250
assumed that the planning 555
assumed that the planting 47
assumed that the plants 294
assumed that the plasma 771
assumed that the plates 178
assumed that the player 203
assumed that the pledge 43
assumed that the plural 45
assumed that the points 587
assumed that the poison 134
assumed that the police 2097
assumed that the policy 980
assumed that the polish 309
assumed that the pollen 187
assumed that the poorer 70
assumed that the porous 152
assumed that the portal 53
assumed that the portion 435
assumed that the potash 50
assumed that the powder 99
assumed that the powers 339
assumed that the prices 1078
assumed that the priest 200
assumed that the primal 56
assumed that the prince 323
assumed that the printing 102
assumed that the prison 54
assumed that the profit 813
assumed that the proper 1012
assumed that the proton 528
assumed that the pseudo 117
assumed that the public 5398
assumed that the pulses 96
assumed that the pupils 376
assumed that the purely 48
assumed that the purity 45
assumed that the quanta 48
assumed that the quartz 114
