sable sorrowfully clad 195
state enterprises such 1640
state enterprises tend 209
state enterprises there 480
state enterprises took 187
state enterprises used 179
state enterprises went 258
state enterprises were 17530
state enterprises when 266
state enterprises will 3277
state equalization fund 910
state equilibrium from 44
state equilibrium rate 76
state equilibrium when 148
state equilibrium will 366
state established during 185
state established such 42
state established there 138
state established three 40
state examinations from 57
state examinations have 51
state examinations were 630
state exclusionary rule 458
state expenditure data 42
state expenditure during 107
state expenditure from 233
state expenditure have 87
state expenditure must 141
state expenditure over 102
state expenditure rose 152
state expenditure upon 69
state expenditure went 62
state expenditure were 153
state expenditure will 229
state experienced during 292
state experienced from 74
state experienced some 58
state experienced when 237
state experiments have 126
state experiments were 390
state foreclosure laws 281
state fundamental laws 104
state garnishment laws 187
state governments acting 355
state governments along 305
state governments also 6644
state governments among 40
state governments asking 43
state governments back 106
state governments been 146
state governments came 817
state governments come 260
state governments dealt 87
state governments during 2820
state governments early 95
state governments even 1188
state governments ever 62
state governments face 306
state governments fail 222
state governments feel 87
state governments fell 297
state governments felt 209
state governments find 412
state governments form 95
state governments free 112
state governments from 8941
state governments fund 536
state governments gave 780
state governments give 515
state governments grew 369
state governments have 69833
state governments having 420
state governments held 263
state governments help 222
state governments hold 249
state governments into 2251
state governments just 166
state governments keep 161
state governments kept 94
state governments know 48
state governments lack 276
state governments laid 52
state governments leads 58
state governments leave 131
state governments left 330
state governments less 57
state governments levy 1334
state governments like 1152
state governments look 220
state governments lose 166
state governments lost 183
state governments made 1544
state governments make 1180
state governments making 93
state governments many 111
state governments means 92
state governments meant 111
state governments meet 121
state governments more 3028
state governments most 244
state governments much 108
state governments must 5680
state governments need 1155
state governments once 286
state governments only 1644
state governments over 3353
state governments paid 362
state governments pass 234
state governments paying 83
state governments plan 52
state governments play 1089
state governments plus 166
state governments prior 214
state governments rely 603
state governments rose 161
state governments seek 293
state governments seem 480
state governments send 84
state governments sent 59
state governments show 93
state governments some 220
state governments soon 215
state governments such 809
state governments take 1057
state governments taking 194
state governments tend 628
state governments their 228
state governments there 1414
state governments took 1802
state governments treat 104
state governments trying 48
state governments upon 703
state governments used 515
state governments vary 230
state governments very 59
state governments vied 92
state governments view 44
state governments want 327
state governments went 333
state governments were 35380
state governments when 1129
state governments will 9479
state governments wish 116
state governments work 572
state groundwater flow 3166
state guardianship laws 124
state guardianship plan 88
state headquarters were 219
state improvement plan 59
state independent from 590
state infiltration rate 648
state inheritance laws 655
state inseparable from 80
state institutions along 131
state institutions also 741
state institutions among 115
state institutions came 224
state institutions caring 56
state institutions come 110
state institutions dealing 227
state institutions during 683
state institutions even 196
state institutions fail 154
state institutions from 1786
state institutions gave 108
state institutions grew 69
state institutions have 6318
state institutions having 166
state institutions into 877
state institutions like 2943
state institutions made 231
state institutions make 166
state institutions meant 42
state institutions more 904
state institutions most 95
state institutions must 1350
state institutions need 181
state institutions only 297
state institutions other 140
state institutions over 426
state institutions play 234
state institutions prior 42
state institutions seem 157
state institutions such 8983
state institutions take 92
state institutions tend 193
state institutions there 643
state institutions took 147
state institutions upon 115
state institutions used 121
state institutions were 9438
state institutions when 387
state institutions will 1465
state institutions work 130
state interactions among 58
state interactions have 144
state interactions were 52
state interactions will 50
state intervention along 291
state intervention also 555
state intervention among 88
state intervention came 355
state intervention during 1269
state intervention even 427
state intervention from 1045
state intervention grew 162
state intervention have 1722
state intervention here 58
state intervention into 11725
state intervention leads 102
state intervention made 174
state intervention means 99
state intervention meant 147
state intervention more 491
state intervention must 747
state intervention need 123
state intervention once 40
state intervention only 1232
state intervention over 974
state intervention stem 79
state intervention such 726
state intervention there 584
state intervention took 423
state intervention upon 107
state intervention went 47
state intervention were 2266
state intervention when 945
state intervention will 1916
state investments have 187
state investments into 159
state investments were 522
state investments will 45
state involvement also 42
state involvement from 61
state involvement have 137
state involvement into 42
state involvement must 59
state involvement over 138
state involvement were 190
state involvement will 115
state jurisdiction from 142
state jurisdiction have 193
state jurisdiction here 118
state jurisdiction into 151
state jurisdiction must 391
state jurisdiction only 134
state jurisdiction over 11590
state jurisdiction were 267
state jurisdiction when 224
state jurisdiction will 222
state legislative acts 1356
state legislative aide 287
state legislative bill 158
state legislative body 3009
state legislative hearing 388
state legislative list 130
state legislative plan 113
state legislative race 512
state legislative seats 5722
state legislative term 856
state legislative voting 132
state legislative work 157
state legislators also 549
state legislators came 102
state legislators come 107
state legislators during 273
state legislators face 46
state legislators feel 124
state legislators felt 187
state legislators find 50
state legislators from 2540
state legislators gave 41
state legislators have 5077
state legislators held 135
state legislators into 430
state legislators knew 53
state legislators know 72
state legislators like 227
state legislators made 239
state legislators make 275
state legislators more 338
state legislators must 446
state legislators need 95
state legislators over 186
state legislators pass 120
state legislators seem 132
state legislators such 40
state legislators take 101
state legislators tend 199
state legislators think 40
state legislators took 258
state legislators urging 42
state legislators used 85
state legislators view 90
state legislators vote 90
state legislators want 75
state legislators were 6051
state legislators when 264
state legislators will 1064
state legislators work 87
state legislature acting 54
state legislature acts 384
state legislature along 80
state legislature also 1053
state legislature asking 203
state legislature back 60
state legislature came 310
state legislature drew 110
state legislature during 1283
state legislature early 307
state legislature even 230
state legislature ever 224
state legislature fell 67
state legislature felt 97
state legislature four 86
state legislature from 10754
state legislature gave 1489
state legislature gets 49
state legislature giving 89
state legislature have 1011
state legislature having 155
state legislature heard 47
state legislature held 623
state legislature here 53
state legislature into 1735
state legislature just 132
state legislature laid 52
state legislature last 175
state legislature left 44
state legislature made 1085
state legislature make 117
state legislature making 259
state legislature meant 50
state legislature meet 93
state legislature more 181
state legislature must 5099
state legislature need 71
state legislature next 168
state legislature once 256
state legislature only 381
state legislature over 1408
state legislature paid 53
state legislature pass 618
state legislature prior 119
state legislature rose 49
state legislature said 77
state legislature says 61
state legislature seats 552
state legislature sent 227
state legislature sets 277
state legislature some 61
state legislature soon 329
state legislature take 67
state legislature there 773
state legislature three 197
state legislature told 52
state legislature took 713
state legislature upon 124
state legislature urging 223
state legislature used 83
state legislature uses 85
state legislature void 107
state legislature voting 81
state legislature went 264
state legislature were 4979
state legislature what 84
state legislature when 2185
state legislature will 2572
state magistrates were 87
state malpractice laws 111
state measurements have 119
state measurements made 43
state measurements were 382
state necessarily brings 50
state necessarily leads 63
state necessarily lies 120
state necessarily means 47
state necessarily must 42
state objectively what 202
state occupational health 494
state organization also 138
state organization among 125
state organization came 173
state organization during 228
state organization even 87
state organization from 523
state organization grew 91
state organization have 268
state organization into 297
state organization like 119
state organization made 121
state organization must 360
state organization over 98
state organization such 182
state organization took 133
state organization upon 105
state organization were 655
state organization when 145
state organization will 520
state partnership laws 368
state penitentiary during 42
state penitentiary from 93
state penitentiary there 40
state penitentiary were 146
state penitentiary when 93
state performance data 69
state perturbation theory 518
state pornography laws 94
state practically nothing 58
state preferences among 52
state preferences over 58
state preferences were 56
state presidential vote 54
state presupposes other 70
state procurement from 97
state procurement laws 119
state procurement plan 84
state proficiency exam 59
state proficiency test 169
state prohibitory laws 256
state prosecutions have 118
state prosecutions were 308
state prosecutors from 74
state prosecutors have 533
state prosecutors need 48
state prosecutors very 139
state prosecutors were 461
state prosecutors will 140
state publications from 48
state publications have 59
state publications such 42
state publications were 141
state redistricting plan 120
state registration card 40
state registration fees 341
state registration form 61
state registration laws 1509
state registration will 87
state relationship during 108
state relationship from 76
state relationship have 104
state relationship were 119
state relationship will 55
state represented here 107
state represented only 163
state republicans were 238
state restrictions have 136
state restrictions upon 557
state restrictions were 233
state restrictions will 332
state restructuring have 46
state scholarship fund 92
state scholarship plan 44
state secretaries from 232
state secretaries have 107
state secretaries were 239
state settlements were 133
state sovereignty also 283
state sovereignty among 50
state sovereignty came 184
state sovereignty during 214
state sovereignty even 219
state sovereignty from 883
state sovereignty have 806
state sovereignty held 61
state sovereignty into 196
state sovereignty lies 93
state sovereignty made 211
state sovereignty means 408
state sovereignty meant 42
state sovereignty more 180
state sovereignty must 716
state sovereignty only 158
state sovereignty over 4774
state sovereignty such 280
state sovereignty theory 319
state sovereignty upon 170
state sovereignty were 1407
state sovereignty when 724
state sovereignty will 756
state sponsorship from 48
state sponsorship have 41
state sponsorship were 42
state statistical data 84
state substantive laws 69
state substantive rule 50
state supervisors have 156
state supervisors were 106
state supervisory body 175
state syndicalism laws 49
state temperature range 115
state temperature rise 2140
state temperature will 43
state territories were 121
state transformed into 340
state transmission line 63
state undoubtedly means 108
state unsaturated flow 51
state unseasonable mirth 41
stating inventories must 47
staying comfortably here 143
steady accumulation over 46
steady advancement from 79
steady bombardment from 153
steady contribution from 45
steady degeneration from 52
steady deterioration during 59
steady deterioration from 166
steady deterioration into 41
steady deterioration over 111
steady development along 146
steady development among 40
steady development away 65
steady development during 169
steady development from 778
steady development into 97
steady development over 180
steady development will 41
steady emancipation from 58
steady equilibrium during 178
steady frictionless flow 72
steady groundwater flow 767
steady illumination from 40
steady improvement along 45
steady improvement during 433
steady improvement from 605
steady improvement made 54
steady improvement over 874
steady improvement took 81
steady improvement will 100
steady infiltration from 112
steady infiltration into 127
steady infiltration rate 213
steady persistence amid 44
steady professional work 46
steady respectable young 85
steady satisfaction rise 69
steady temperature during 65
steady temperature rise 536
steady temperature when 53
steady temperature will 46
steady unalterable dull 77
steady unendurable land 86
steady unsaturated flow 61
stealing electricity from 119
stealing merchandise from 280
stealing merchandise worth 63
stealing noiselessly along 286
stealing noiselessly away 49
stealing noiselessly down 227
stealing noiselessly into 150
stealing watermelons from 125
steals merchandise from 95
steals noiselessly along 180
steel battleships have 42
steel centrifugal pump 54
steel construction firm 203
steel construction from 115
steel construction have 222
steel construction made 109
steel construction must 114
steel construction used 128
steel construction were 291
steel construction will 304
steel construction work 1285
steel corporations have 245
steel corporations were 343
steel cylindrical tank 268
steel cylindrical tube 55
steel enterprises have 157
steel enterprises were 232
steel fabricators have 136
steel fabricators were 41
steel fermentation vats 412
steel instruments from 97
steel instruments used 101
steel instruments were 152
steel manufacture came 103
steel manufacture during 46
steel manufacture from 187
steel manufacture have 93
steel manufacture were 219
steel manufacturing areas 62
steel manufacturing city 288
steel manufacturing firm 295
steel manufacturing from 45
steel manufacturing have 103
steel manufacturing town 219
steel manufacturing were 40
steel projectiles were 112
steel transformed into 47
steel transformer core 52
steep cobblestone road 43
steep declivities from 70
steep declivities into 52
steep declivities were 89
steep embankments into 45
steep escarpments along 42
steep escarpments facing 71
steep escarpments rising 46
steep mountainous areas 198
steep precipitous bank 45
steep precipitous rock 62
steep switchbacks down 57
steep temperature drop 151
steep temperature rise 353
steer conversation away 95
steer development away 119
steer development into 65
stems exclusively from 964
stems necessarily from 97
stems principally from 2716
stems undoubtedly from 263
steps confidently into 50
steps constructed from 46
steps illustrated here 106
steps recommended here 82
steps recommended were 51
stereo photographs were 59
stern alternately high 41
stern calvinistic faith 67
stern condemnation from 52
stern countenance told 53
stern countenance wears 67
stern disapproval from 161
stern instructions from 90
stern philosopher threw 83
stern presbyterian faith 55
stern recollection will 139
stern reproachful look 58
stern satisfaction from 50
stick noiselessly away 79
still accommodate most 45
still accompanied their 53
still accompanied these 57
still accomplishing their 81
still acknowledge their 270
still acknowledge your 51
still acknowledging their 183
still anticipated from 45
still apprehended from 127
still apprehended some 63
still artificially high 43
still astonishingly high 74
still astonishingly young 44
still circumcised their 41
still colloquially used 50
still comfortable when 61
still comfortably ahead 157
still comfortably warm 135
still commemorate their 122
still commonplace among 64
still communicate their 95
still communicate very 88
still communicate your 65
still conceivably have 155
still concentrate their 212
still concentrate upon 112
still concentrating their 159
still concentrating upon 81
still confidently held 57
still confidently hope 75
still consolidating their 244
still conspicuous among 157
still conspicuous from 41
still constituted half 49
still constituted just 41
still constituted less 758
still constituted more 214
still constituted only 1972
still constituted over 169
still constituted part 66
still constituted some 60
still constituted their 45
still constitutes less 141
still constitutes more 204
still constitutes only 823
still constitutes over 104
still constitutes part 112
still constitutes some 51
still constitutes their 58
still constitutes what 50
still constrained from 68
still constructed along 107
still constructed from 146
still constructed upon 46
still contemplating their 60
still contemplating what 149
still continually coming 47
still contributed more 322
still contributed most 45
still contributed much 107
still contributed only 133
still contributed over 67
still contributed some 53
still contributed their 62
still contributes less 40
still contributes more 192
still contributes much 166
still contributes only 82
still contributes over 90
still contributes some 44
still controversy among 316
still controversy over 3275
still convertible into 190
still debilitated from 44
still demonstrate some 93
still demonstrate their 236
still demonstrating their 47
still demoralized from 42
still denominated from 63
still depolarized from 42
still desperately clinging 192
still desperately clung 53
still desperately hard 50
still desperately hoping 203
still desperately need 204
still desperately poor 750
still desperately trying 1186
still desperately want 116
still differences among 602
still differences over 119
still differently from 70
still discernible along 45
still discernible amid 60
still discernible among 168
still discernible even 260
still discernible from 157
still discernible glow 116
still discernible here 74
still discernible over 44
still discernible there 100
still discernible upon 140
still discernible when 96
still discouraged from 285
still disgruntled over 126
still disoriented from 219
still distinguished among 86
still distinguished from 1587
still distinguished into 45
still distinguished some 50
still distinguished their 189
still distinguishes their 87
still distressingly high 187
still distributed along 85
still distributed among 239
still distributed from 44
still distributed into 43
still distributed over 353
still distributed very 40
still effectively used 169
still embarrassed from 57
still embarrassed over 131
still embarrassed when 97
still encountered among 124
still encountered even 85
still encountered from 106
still encountered great 49
still encountered here 48
still encountered many 103
still encountered some 151
still encountered when 82
still entertained among 70
still entertained fears 40
still entertained great 89
still entertained high 54
still entertained hope 288
still entertained ideas 84
still entertained some 945
still entertained such 147
still entertained their 101
still equidistant from 61
still established there 208
still established upon 40
still excessively high 219
still exclusively male 174
still exclusively used 173
still exhilarated from 145
still experienced from 73
still experienced great 129
still experienced high 77
still experienced many 72
still experienced mild 44
still experienced more 48
still experienced much 121
still experienced pain 160
still experienced some 510
still experienced their 43
still experiences pain 138
still experiences some 201
still experimenting when 45
still extensively made 42
still extensively used 9310
still frantically trying 541
still frighteningly high 56
still frightfully pale 41
still fundamental work 66
still hallucinating from 44
still identifiable from 54
still illuminated from 55
still illuminated only 42
still immeasurably less 53
still immeasurably more 41
still incorporate many 51
still incorporate some 103
still incorporating some 62
still incredulous over 56
still independent from 187
still independent part 97
still independent were 64
still independent when 63
still individuals fall 52
still innumerable other 48
still inseparable from 608
still intensively used 81
still interdicted from 42
still interpreted from 54
still interpreted their 40
still intolerably high 78
still intoxicated from 129
still investigate what 66
still investigating other 43
still investigating some 40
still investigating sure 40
still investigating their 47
still investigating these 50
still investigating what 86
still jurisdiction over 112
still magnificent even 57
still manufacture their 79
still monopolized most 40
still mysteriously here 79
still necessarily have 70
still necessarily true 53
still necessitate some 50
still nevertheless true 65
still numerically much 91
still numerically very 131
still obstinately bent 453
still obstinately clinging 65
still obstinately clung 111
still obstinately held 159
still obstinately kept 40
still obstinately shut 71
still occasionally able 124
still occasionally break 98
still occasionally call 76
still occasionally came 197
still occasionally come 290
still occasionally crop 64
still occasionally done 240
still occasionally dream 54
still occasionally eaten 40
still occasionally fall 106
still occasionally feel 323
still occasionally fell 58
still occasionally felt 145
still occasionally find 557
still occasionally gave 59
still occasionally gets 63
still occasionally give 77
still occasionally have 421
still occasionally heard 1543
still occasionally hears 192
still occasionally held 273
still occasionally look 42
still occasionally lose 50
still occasionally made 1864
still occasionally make 351
still occasionally making 40
still occasionally meet 342
still occasionally need 74
still occasionally play 59
still occasionally reads 111
still occasionally said 76
still occasionally seen 2300
still occasionally sees 144
still occasionally send 50
still occasionally sent 91
still occasionally shot 99
still occasionally show 85
still occasionally sold 82
still occasionally some 40
still occasionally speak 93
still occasionally take 257
still occasionally taking 41
still occasionally talk 56
still occasionally think 64
still occasionally told 62
still occasionally took 254
still occasionally turn 160
still occasionally used 13969
still occasionally uses 130
still occasionally went 189
still occasionally wore 58
still occasionally worn 207
still outnumbered four 105
still outnumbered their 246
still outnumbered those 283
still outnumbered three 70
still passionately fond 218
still perceptible among 58
still perceptible even 160
still perceptible when 117
still periodically made 51
still perpetuated among 91
still perpetuates their 75
still photographs during 100
still photographs from 1694
still photographs have 206
still photographs into 126
still photographs made 434
still photographs used 203
still photographs were 1074
still photographs will 254
still photography also 40
still photography from 67
still photography have 111
still photography into 45
still photography were 150
still photography when 53
still photography will 68
still politically very 77
still practically free 114
still practically nothing 62
still practically self 113
still practically zero 56
still precariously held 97
still predominant among 331
still predominant over 176
still predominant role 40
still predominant there 146
still predominant when 55
still predominate among 227
still predominate over 753
still presupposes some 61
still principally used 80
still problematic from 43
still proverbially said 41
still questionable what 41
still recommended reading 122
still recommended when 86
still recoverable from 198
still regrettably high 52
still represented among 325
still represented half 48
still represented here 142
still represented just 77
still represented less 1108
still represented more 670
still represented most 43
still represented much 43
still represented only 4428
still represented over 193
still represented some 196
still represented their 129
still represented there 455
still represented very 56
still represented what 99
still responsible only 99
still retrievable from 54
still reverberate from 47
still reverberating among 105
still reverberating echo 43
still reverberating from 495
still reverberating when 211
still rudimentary form 42
still significant among 91
still significant areas 209
still significant during 45
still significant even 627
still significant form 43
still significant from 68
still significant gaps 525
still significant part 123
still significant rate 61
still significant risk 222
still significant role 291
still significant room 210
still significant ways 87
still significant were 46
still significant when 584
still significant work 115
still subordinate role 83
still symptomatic from 90
still technically free 91
still technically have 46
still technically held 108
still technically only 144
still technically open 155
still technically part 626
still technically true 47
still theoretically free 44
still theoretically have 44
still theoretically held 107
still theoretically open 90
still theoretically part 101
still thoughtfully gazing 40
still transferred from 88
still transformed into 132
still transmitted from 251
still transported from 89
still traumatized from 134
still unavailable from 40
still unavailable when 48
still uncertainty among 98
still uncertainty over 238
still uncollected from 40
still uncompleted task 178
still uncompleted when 280
still uncompleted work 135
still unconquered city 67
still unconquered when 55
still unconvinced when 52
still undelivered from 50
still undelivered when 42
still understanding nothing 117
still understanding what 53
still understands what 170
still undeveloped areas 114
still undeveloped from 52
still undeveloped land 134
still undeveloped west 50
still undeveloped when 59
still undisclosed will 55
still undoubtedly have 68
still undoubtedly true 98
still unexplained fact 96
still unfulfilled when 72
still universally held 104
still universally true 40
still universally used 593
still universally worn 91
still unnaturally pale 72
still unpleasantly warm 49
still unprotected from 90
still unpublished book 420
still unpublished data 161
still unpublished diary 50
still unpublished play 72
still unpublished poems 88
still unpublished text 55
still unpublished when 287
still unpublished work 666
still unreasonably high 62
still unsatisfied even 42
still unsatisfied need 57
still unsatisfied when 109
still unseasonably cold 51
still unseasonably warm 293
still unsurpassed work 85
still wonderfully clear 63
still wonderfully good 69
still wonderfully rich 51
still wonderfully warm 50
still wonderfully well 147
stock accumulated during 94
stock accumulated over 198
stock acquisitions from 119
stock acquisitions made 55
stock acquisitions were 148
stock arrangements were 119
stock assessments have 189
stock assessments were 178
stock certificate book 7635
stock certificate duly 54
stock certificate form 57
stock certificate from 727
stock certificate made 47
stock certificate must 223
stock certificate stub 76
stock certificate were 43
stock certificate when 97
stock certificate will 266
stock compensation plan 245
stock constitutes only 40
stock convertible into 2574
stock corporations have 218
stock corporations must 171
stock corporations only 115
stock corporations were 480
stock differently from 112
stock distinguished from 152
stock distributed among 453
stock distributed from 144
stock distributed will 77
stock distribution from 152
stock distribution plan 423
stock distribution will 100
stock enterprises have 57
stock enterprises were 350
stock equivalents were 86
stock investments during 309
stock investments from 178
stock investments have 520
stock investments into 103
stock investments made 156
stock investments must 51
stock investments over 232
stock investments were 544
stock investments when 135
stock investments will 174
stock manipulation case 113
stock performance data 74
stock performance during 160
stock performance from 114
stock performance over 400
stock performance will 43
stock photographs from 44
stock represented less 179
stock represented only 550
stock represented very 49
stock repurchases have 103
stock repurchases will 49
stock restrictions were 66
stock speculations were 58
stock speculators were 71
stock subscription book 87
stock subscription from 150
stock subscription list 779
stock subscription made 55
stock subscription must 41
stock subscription plan 827
stock transactions during 779
stock transactions from 272
stock transactions have 396
stock transactions made 117
stock transactions must 122
stock transactions take 95
stock transactions were 411
stock transactions will 170
stock transferred from 561
stock transferred into 291
stock undoubtedly will 42
stole merchandise from 113
stole noiselessly along 182
stole noiselessly away 239
stole noiselessly back 79
stole noiselessly down 399
stole noiselessly from 299
stole noiselessly into 259
stole noiselessly over 59
stole shamelessly from 54
stole unperceived away 40
stole unperceived from 44
stole unperceived into 66
stole watermelons from 40
stone arrangements were 41
stone assemblages from 716
stone balustrades were 78
stone construction from 148
stone construction were 244
stone construction work 50
stone embankments were 191
stone extensively used 65
stone inscriptions dating 204
stone inscriptions from 930
stone inscriptions have 189
stone inscriptions were 486
stone instruments were 108
stone projectiles were 51
stone sarcophagus from 357
stone sarcophagus like 77
stone transformed into 114
stone transported from 116
stony incrustation over 82
stony shepherdess there 48
stony spaciousness made 40
stood attentively hearing 66
stood conspicuous among 224
stood contemplating what 66
stood continually open 96
stood distinguished among 99
stood distinguished from 290
stood dumbfounded when 105
stood equidistant from 117
stood impatiently pawing 68
stood negligently leaning 48
stood obstinately mute 44
stood permanently open 119
stood perpetually open 91
stood practically face 188
stood prominently among 83
stood prominently forth 339
stood silhouetted there 44
stood straightening their 86
stood thoughtfully gazing 91
stood transformed into 117
stood uncertainly just 107
stood uncertainly upon 82
stood unprotected from 66
stood wonderfully well 52
stool examinations have 80
stool examinations were 241
stops individuals from 99
stops momentarily when 91
stops temporarily when 42
store confidential data 72
store instructions have 134
store instructions move 160
store instructions only 164
store instructions will 42
store intermediate data 241
store inventories were 115
store managements have 117
store merchandise from 44
store organization will 50
store performance data 234
store proprietors were 95
store statistical data 59
storing confidential data 64
storing intermediate data 47
storing performance data 49
storm interrupted their 45
story conferences were 97
story confidently told 129
story constructed from 125
story degenerates into 98
story differently from 664
story differently told 57
story excellently told 45
story exclusively from 141
story exemplifies many 41
story exemplifies some 41
story exemplifies what 185
story graphically told 65
story illuminates some 55
story illustrates also 57
story illustrates just 209
story illustrates many 361
story illustrates more 139
story illustrates once 53
story illustrates only 52
story illustrates some 756
story illustrates such 42
story illustrates their 58
story illustrates these 126
story illustrates three 118
story illustrates very 249
story illustrates well 668
story illustrates what 2134
story represented here 56
story transcribed from 62
story transformed into 217
story transmitted from 45
story wonderfully well 70
stout countenance come 76
stout countenance into 47
stout cylindrical stem 91
stray capacitance from 808
stray capacitance must 126
stray capacitance will 221
stray individuals from 54
stray individuals have 106
stray occasionally from 128
stray occasionally into 89
stream continually shut 99
stream improvement work 279
stream interruption test 91
stream temperature from 115
stream temperature ratio 106
stream temperature will 104
stream transmitted from 46
strings constructed from 73
strip citizenship from 178
strip development along 825
strip preparations from 136
strip transmission line 4827
strong achievement need 293
strong affectionate bond 83
strong affectionate ties 66
strong affirmative case 69
strong affirmative vote 56
strong alternative view 49
strong antagonisms among 49
strong antiaircraft fire 57
strong antiseptics like 43
strong antiseptics such 75
strong applications from 40
strong associational life 120
strong associational ties 63
strong attachments among 135
strong attachments have 63
strong attachments were 102
strong authoritarian bent 57
strong authoritarian role 43
strong authoritarian rule 253
strong camaraderie among 130
strong centralized body 43
strong centralized form 68
strong centralized rule 338
strong centralized union 64
strong centrifugal pull 55
strong centripetal pull 99
strong commendation from 226
strong commitments from 184
strong commonality among 46
strong communities when 41
strong competitive edge 743
strong competitive threat 105
strong competitive urge 91
strong competitors from 67
strong competitors have 69
strong competitors like 47
strong competitors such 90
strong competitors were 52
strong competitors will 53
strong condemnation from 725
strong condemnation when 41
strong confederate army 98
strong confederate fort 53
strong confederate line 71
strong confirmation from 1782
strong confirmation these 100
strong confirmation when 104
strong congressional role 72
strong connotative meaning 47
strong conservation ethic 635
strong conservation form 412
strong conservation laws 106
strong consistency among 72
strong constitution from 68
strong constitution gave 71
strong constitution like 52
strong constitution made 42
strong constitution much 198
strong constitution were 91
strong constitution will 194
strong constraints from 102
strong constraints upon 230
strong contractions during 90
strong contractions were 74
strong contractions will 42
strong contribution from 838
strong contribution made 40
strong controversy among 59
strong controversy over 84
strong conventional army 70
strong convergence among 58
strong cooperative ties 65
strong coordination among 150
strong correlations among 907
strong correlations have 250
strong correlations over 44
strong correlations were 611
strong countenance lent 58
strong credibility among 48
strong cylindrical iron 48
strong cylindrical lens 75
strong declarations from 55
strong declarations were 52
strong demographic base 40
strong denunciations from 66
strong detachments along 132
strong detachments from 416
strong detachments into 40
strong detachments sent 51
strong detachments were 322
strong development during 50
strong differences among 724
strong differences from 170
strong differences have 42
strong differences over 267
strong differences were 192
strong disagreeable odor 352
strong disapproval among 98
strong disapproval from 1058
strong disapproval when 140
strong distinctions among 46
strong divergences from 40
strong electrolyte having 65
strong electrolyte like 67
strong electrolyte such 197
strong electrolyte when 48
strong enchantment into 235
strong endorsement from 1183
strong endorsement when 41
strong expectations from 99
strong expectations were 81
strong experiential base 79
strong fluctuations from 78
strong fluctuations over 62
strong friendships among 229
strong friendships have 70
strong friendships were 154
strong fundamental tone 71
strong geographical base 63
strong governments able 41
strong governments have 196
strong governments were 222
strong illumination brings 89
strong illumination from 150
strong illumination upon 53
strong imaginations have 40
strong imaginative life 43
strong implications from 54
strong improvement over 79
strong independent base 46
strong independent body 49
strong independent line 76
strong independent mind 60
strong independent risk 828
strong independent role 102
strong independent union 113
strong independent will 107
strong individuals from 66
strong individuals have 105
strong individuals like 76
strong individuals such 47
strong individuals were 94
strong individuals will 83
strong inducements held 86
strong inducements were 231
strong inheritance from 99
strong instinctive dread 50
strong instinctive love 125
strong instinctive urge 49
strong institutions have 62
strong institutions such 189
strong institutions were 66
strong instructions from 71
strong intelligent face 170
strong interactions also 66
strong interactions among 920
strong interactions from 90
strong interactions have 245
strong interactions into 84
strong interactions must 101
strong interactions only 201
strong interactions such 165
strong interactions take 56
strong interactions there 122
strong interactions were 289
strong interactions when 48
strong interactions will 165
strong intervention from 174
strong involvement from 157
strong isolationist bloc 58
strong isolationist mood 44
strong legislative body 120
strong legislative role 55
strong longitudinal axis 76
strong longitudinal fold 115
strong longitudinal ribs 180
strong manufacturing base 2412
strong mathematical base 49
strong mathematical bent 179
strong mathematical turn 59
strong monarchical rule 258
strong motivational tool 88
strong nonvolatile acid 70
strong northeasterly gale 62
strong northeasterly wind 705
strong observations made 43
strong observations upon 84
strong observations were 52
strong organization among 231
strong organization from 52
strong organization like 57
strong organization such 53
strong organization there 90
strong organization were 41
strong organization will 88
strong oscillatory zoning 135
strong partnership among 114
strong performance during 182
strong performance ethic 157
strong performance from 333
strong performance over 143
strong performance will 129
strong peristaltic wave 203
strong persistence over 47
strong personality also 45
strong personality among 92
strong personality came 54
strong personality cult 95
strong personality from 139
strong personality gave 48
strong personality have 82
strong personality into 107
strong personality left 73
strong personality like 499
strong personality made 281
strong personality must 99
strong personality soon 55
strong personality such 171
strong personality upon 220
strong personality were 165
strong personality when 90
strong personality whom 50
strong personality will 275
strong perturbation felt 127
strong possibility from 44
strong possibility there 43
strong possibility when 126
strong predilection among 56
strong preferences among 199
strong preferences over 55
strong preferences were 58
strong preferences when 47
strong preparations were 41
strong presbyterian faith 47
strong presidential form 273
strong presidential role 58
strong presidential rule 242
strong presumptive case 334
strong probability also 43
strong probability from 75
strong probability lies 50
strong probability there 122
strong probability upon 52
strong probability when 57
strong professional army 184
strong professional base 50
strong professional body 103
strong professional bond 42
strong professional ethic 78
strong professional ethos 83
strong professional ties 162
strong protestation from 43
strong recirculating flow 45
strong relationship also 126
strong relationship among 821
strong relationship during 63
strong relationship from 62
strong relationship here 101
strong relationship must 54
strong relationship over 97
strong relationship when 96
strong relationship will 156
strong republicans like 49
strong republicans were 99
strong resemblance also 61
strong resemblance among 160
strong resemblance here 80
strong resemblance some 50
strong resemblance there 160
strong resemblance will 64
strong resentments among 47
strong reservations among 92
strong reservations from 157
strong reservations have 74
strong reservations must 45
strong reservations over 171
strong reservations were 171
strong reservations when 53
strong resistances from 62
strong restrictions have 40
strong restrictions upon 116
strong restrictions were 52
strong satisfaction from 78
strong sentimental bond 56
strong sentimental ties 271
strong sociological bent 44
strong solicitation from 78
strong southeasterly wind 812
strong speculative bent 66
strong sponsorship from 68
