sable watercolor brush 532
steady employment might 47
steady employment rather 51
steady employment since 119
steady employment under 99
steady employment until 108
steady employment where 59
steady employment which 147
steady employment while 48
steady employment would 167
steady exponential growth 238
steady friendship which 162
steady girlfriend named 41
steady girlfriend since 42
steady government could 55
steady government which 54
steady historical style 41
steady horizontal force 92
steady horizontal motion 151
steady mechanical creep 68
steady membership growth 65
steady physiologic state 49
steady productive labor 40
steady progression since 44
steady progression until 59
steady progression which 101
steady progression within 42
steady prosperity which 49
steady rectilinear motion 120
steady resistance which 74
steady stertorous breathing 43
steady supersonic flows 167
stealing automobile tires 130
stealing government funds 156
stealing government money 115
stealing information about 56
steamy atmosphere which 41
steel automobile parts 43
steel breastplate which 53
steel cantilever chair 62
steel cantilever truss 78
steel components which 213
steel compression springs 108
steel consumption which 133
steel consumption would 165
steel containers holding 46
steel containers lined 46
steel containers under 122
steel containers which 342
steel continuous casting 400
steel corporation which 88
steel corporation would 77
steel electrodes which 137
steel examination table 776
steel executives whose 200
steel fabrication plant 568
steel fabrication shops 56
steel fabrication works 100
steel galvanized steel 46
steel immediately after 179
steel industries after 177
steel industries alone 43
steel industries began 111
steel industries could 141
steel industries might 92
steel industries since 112
steel industries under 381
steel industries where 281
steel industries which 1107
steel industries within 85
steel industries would 649
steel instrument which 117
steel metabolism cages 380
steel molybdenum steel 47
steel nonferrous metal 53
steel observation tower 258
steel orthodontic wires 145
steel shipbuilding yards 114
steel spectacles which 85
steel structural frame 566
steel structural framing 89
steel structural parts 305
steel structural steel 346
steel structures built 142
steel structures under 577
steel structures where 235
steel structures which 868
steel structures would 178
steep embankment about 50
steep embankment above 68
steep embankment where 93
steep embankment which 80
steep escarpment above 71
steep escarpment rises 45
steep escarpment slope 46
steep escarpment where 50
steep escarpment which 349
steep experience curve 67
steep mandibular plane 628
steep precipices below 88
steep precipices which 117
steep promontory which 57
steep southeastern slope 43
steep switchback trail 127
steep transaction costs 43
steep underwater cliff 47
steep underwater slope 83
stems immediately after 234
steps appropriate under 46
steps enumerated above 790
steps enumerated below 183
steps eventually taken 41
steps frequently taken 40
steps government taken 124
steps government would 150
steps heretofore taken 55
steps identified above 356
steps immediately above 40
steps immediately after 464
steps immediately below 200
steps immediately taken 127
steps ordinarily taken 69
steps summarized above 151
steps summarized below 242
stern admonitions about 86
stern approbation which 56
stern discipline about 50
stern discipline under 90
stern discipline which 782
stern discipline would 45
stern fanaticism would 216
stern government which 40
stern impossible holds 57
stern indignation which 55
stern principles which 46
stern punishment meted 67
stern punishment which 60
stern punishment would 43
stern puritanism could 55
stern regulations which 41
stern republican would 136
stern resistance which 80
stern retribution which 70
stern satellites bowed 59
stern simplicity which 117
stick immediately after 114
stick vertically resting 97
stiff competition posed 49
stiff competition which 131
stiff competition within 104
stiff examination which 51
stiff resistance until 71
stiff resistance which 201
stiff resistance while 45
stiff resistance within 92
still abnormally large 73
still absolutely under 45
still absolutely valid 62
still absolutely vital 58
still absolutely wanting 46
still abundantly found 80
still acceptable after 116
still acceptable since 49
still acceptable today 197
still acceptable under 73
still acceptable within 63
still accessible after 75
still accessible today 121
still accessible within 44
still admissible under 57
still ambivalent about 1559
still apologetic about 57
still apparently alive 107
still apparently fresh 42
still apparently healthy 130
still apparently holding 43
still apparently keeping 44
still apparently looking 58
still apparently quite 132
still apparently sound 87
still apparently strong 55
still apparently thinking 81
still apparently under 202
still apparently willing 45
still apparently working 48
still applicable after 145
still applicable since 69
still applicable today 5247
still applicable under 262
still applicable where 92
still appreciable after 81
still appreciably above 128
still appreciably below 329
still appreciably lower 155
still appreciated today 183
still approached nearer 81
still approaches forty 57
still approaches nearer 41
still appropriate after 65
still appropriate since 56
still appropriate today 618
still appropriate under 64
still atmosphere which 110
still attractive though 90
still attractive today 66
still attractive woman 168
still beautifully green 42
still bewildered about 129
still blissfully happy 58
still ceaselessly playing 56
still celebrated daily 84
still celebrated every 454
still celebrated today 1795
still celebrated under 172
still celebrated within 41
still celebrated yearly 155
still circulated about 113
still circulates about 70
still circulates today 78
still classified today 109
still classified under 199
still cognizable under 57
still communally owned 129
still competition within 173
still complacent about 75
still complained about 3312
still complaints about 747
still completely alien 58
still completely alive 55
still completely alone 43
still completely black 87
still completely blank 58
still completely blind 61
still completely bound 71
still completely dazed 45
still completely empty 142
still completely fluid 44
still completely fresh 62
still completely fused 47
still completely green 62
still completely healthy 58
still completely human 42
still completely lacking 195
still completely loyal 45
still completely missing 59
still completely naked 168
still completely rural 66
still completely taken 45
still completely under 835
still completely urban 41
still completely valid 213
still completely within 102
still compulsive about 40
still conflicted about 169
still considered alien 64
still considered alive 59
still considered basic 321
still considered beneath 43
still considered binding 214
still considered black 71
still considered china 82
still considered either 48
still considered equal 53
still considered first 203
still considered fully 40
still considered healthy 53
still considered human 102
still considered indian 138
still considered large 40
still considered legal 137
still considered local 43
still considered lower 118
still considered loyal 51
still considered lucky 63
still considered major 80
still considered minor 105
still considered missing 190
still considered music 42
still considered novel 117
still considered prime 45
still considered quite 554
still considered rather 422
still considered right 70
still considered risky 128
still considered rural 56
still considered russia 64
still considered small 107
still considered sound 400
still considered state 152
still considered strong 66
still considered taboo 654
still considered texas 76
still considered theirs 93
still considered today 730
still considered under 375
still considered unfit 118
still considered valid 1642
still considered viable 210
still considered vital 207
still considered white 40
still considered within 193
still considered woman 47
still considered women 225
still considered worthy 303
still constantly changing 128
still constantly falling 41
still constantly feign 96
still constantly found 72
still constantly growing 63
still constantly liable 84
still constantly seeking 41
still constantly under 41
still constitute about 422
still constitute major 137
still constitute nearly 87
still constitute today 75
still contentious issue 49
still contribute about 109
still contribute anything 43
still controlled about 268
still controlled large 258
still controlled local 66
still controlled nearly 148
still controlled parts 85
still controlled trade 48
still controlled under 63
still convalescing after 122
still covalently bound 88
still critically short 119
still cultivated today 183
still cultivated under 133
still dangerously alive 57
still dangerously close 524
still dangerously short 40
still deductible under 69
still definitely within 48
still deliberating about 151
still deliberating under 107
still deliriously happy 44
still deservedly fills 55
still despondent about 42
still detectable after 566
still detectable today 120
still detectable within 42
still determined never 206
still determines which 59
still diligently seeking 46
still diligently working 59
still discussions about 121
still distinctly above 45
still distinctly below 53
still distinctly human 46
still distinctly lower 51
still distinctly roman 40
still distinctly rural 47
still distraught about 98
still distressed about 197
still emotionally bound 108
still emotionally upset 206
still emphasized today 48
still encounters people 49
still enormously above 96
still enormously large 47
still enormously strong 104
still enormously wealthy 81
still entertaining hopes 246
still entertains hopes 115
still enthusiastic about 1803
still entrenched within 91
still essentially about 41
still essentially alien 45
still essentially alone 49
still essentially based 465
still essentially bound 55
still essentially gothic 141
still essentially greek 94
still essentially human 107
still essentially indian 51
still essentially linear 84
still essentially local 132
still essentially pagan 137
still essentially petty 55
still essentially roman 55
still essentially rural 434
still essentially small 84
still essentially sound 265
still essentially under 130
still essentially valid 243
still essentially within 108
still everywhere speaks 50
still exceptional cases 89
still experience guilt 133
still experience hunger 207
still experience large 45
still experience major 45
still experience shows 372
still experience social 40
still experience strong 48
still experience times 45
still experience today 710
still experiencing chest 48
still experiencing growing 144
still experiencing growth 94
still experiencing major 50
still experiencing rapid 114
still experiencing strong 59
still experiencing today 98
still fantasized about 263
still fantasizes about 112
still fascinates people 45
still fashionable today 229
still feverishly working 73
still financially sound 176
still financially strong 53
still financially viable 62
still flourished after 55
still flourished round 197
still flourished under 308
still flourished until 41
still flourished within 56
still flourishes after 103
still flourishes today 2334
still flourishes under 1342
still flourishes within 55
still formidable enemy 180
still formidable force 68
still formidable power 164
still formidable walls 43
still formidably strong 72
still formulated within 58
still frequently acted 79
still frequently appear 72
still frequently arise 41
still frequently asked 89
still frequently based 41
still frequently cited 822
still frequently finds 60
still frequently found 980
still frequently given 155
still frequently known 63
still frequently occur 175
still frequently refer 94
still frequently shown 65
still frequently taken 71
still frequently takes 48
still frequently under 42
still frequently urged 50
still frightened about 146
still frightened after 47
still frustrated about 61
still generalize about 46
still government owned 256
still habitually falls 49
still habitually seeks 62
still heartbroken about 41
still homogeneous within 61
still identified today 106
still immediately after 69
still immediately aware 75
still impossible since 40
still impossible today 64
still impressive after 52
still impressive growth 52
still impressive ruins 88
still impressive today 304
still imprisoned under 136
still imprisoned within 393
still inadequate after 85
still inadequate level 59
still inadequate power 42
still inadequate since 88
still incomplete after 376
still incomplete since 176
still incomplete state 95
still incomplete story 51
still incomplete study 84
still incomplete today 78
still incomplete until 104
still incredibly naive 54
still incredibly small 75
still incredibly strong 93
still indecisive about 116
still individual cases 53
still infinitely above 44
still infinitely below 65
still infinitely short 100
still infinitely small 52
still influences people 253
still influences today 60
still influential after 43
still influential essay 55
still influential people 41
still influential study 72
still influential today 1116
still influential within 69
still information about 108
still integrated within 45
still interested after 302
still interviewing people 56
still intimately bound 180
still intimately mixed 48
still invaluable study 44
still invaluable today 40
still investment grade 100
still laboriously working 41
still lamentably short 54
still lamentably small 90
still maintained about 95
still maintained above 54
still maintained after 382
still maintained close 1407
still maintained hopes 40
still maintained large 115
still maintained links 106
still maintained local 41
still maintained nearly 46
still maintained order 82
still maintained power 45
still maintained quite 53
still maintained since 57
still maintained small 54
still maintained social 55
still maintained strong 324
still maintained though 145
still maintained tight 50
still maintained today 662
still maintained under 381
still maintained until 147
still maintained within 240
still manifestly force 171
still masquerading under 62
still melancholy voice 66
still militarily strong 70
still miraculous runes 79
still moderately large 48
still moderately strong 75
still negligibly small 192
still observable after 149
still observable today 704
still obtainable today 49
still operational after 291
still operational today 594
still optimistic about 2006
still ostensibly under 41
still particular about 66
still perilously close 148
still persecuted every 40
still persevered until 56
still persistent after 47
still personally liable 340
still photograph could 105
still photograph showing 99
still photograph taken 513
still photograph which 136
still photograph would 48
still physically alive 284
still physically exist 54
still physically healthy 78
still physically small 43
still physically sound 156
still physically strong 298
still physically unfit 44
still potentially deadly 53
still potentially fatal 69
still potentially lethal 121
still potentially liable 58
still potentially light 58
still potentially strong 48
still potentially viable 75
still powerfully alive 76
still powerfully built 95
still preoccupied about 66
still prescribed today 127
still productive today 129
still profounder depths 41
still profounder sleep 77
still profoundly moved 110
still profoundly uneasy 48
still prohibited under 92
still pronounced after 43
still prosecuted under 56
still prosperous people 101
still punishable under 115
still ravenously hungry 140
still recognized after 45
still recognized today 1849
still recognized under 141
still recognized within 65
still recuperating after 41
still referenced today 56
still registered under 213
still relatively basic 42
still relatively brief 154
still relatively broad 136
still relatively bulky 43
still relatively close 1828
still relatively crude 1507
still relatively dense 48
still relatively easily 261
still relatively empty 324
still relatively equal 50
still relatively fluid 278
still relatively fresh 1244
still relatively green 94
still relatively happy 53
still relatively healthy 490
still relatively junior 150
still relatively labor 164
still relatively large 2192
still relatively light 320
still relatively loose 227
still relatively lower 141
still relatively meager 153
still relatively minor 744
still relatively moist 42
still relatively naive 87
still relatively novel 999
still relatively quick 63
still relatively quiet 464
still relatively quite 83
still relatively rapid 119
still relatively rigid 82
still relatively rural 113
still relatively scant 121
still relatively sharp 67
still relatively short 1093
still relatively small 19305
still relatively smooth 121
still relatively sober 113
still relatively solid 42
still relatively sound 242
still relatively speaking 100
still relatively steep 52
still relatively strong 1484
still relatively thinly 43
still relatively tight 157
still relatively under 524
still relatively vague 105
still relatively weakly 85
still relatively wealthy 57
still remarkable beauty 46
still remarkable class 41
still remarkable today 51
still remarkably alive 54
still remarkably close 248
still remarkably fresh 234
still remarkably large 152
still remarkably small 221
still remarkably smooth 69
still remarkably strong 217
still remarkably vivid 52
still remembered about 151
still remembered after 330
still remembered every 467
still remembered fifty 45
still remembered names 62
still remembered quite 92
still remembered sitting 40
still remembered today 3584
still remembered under 90
still remembered where 184
still remembered which 95
still reminisced about 74
still reminisces about 54
still representing grand 94
still represents about 287
still represents nearly 90
still represents today 221
still reproduced today 81
still resolutely keeping 54
still restlessly seeking 46
still restrained within 75
still restricted under 53
still restricted within 123
still rhapsodizing about 42
still serviceable after 262
still serviceable today 53
still shakespeare found 40
still smouldered beneath 152
still smouldered under 97
still smouldered within 84
still solicitous about 220
still speculated about 191
still speculation about 302
still steadfastly fixed 57
still structured within 41
still stubbornly holding 179
still subscribed fully 44
still subsequent period 66
still substantial after 47
still substantial gains 87
still substantial group 46
still substantial growth 88
still substantial power 42
still substantial scale 41
still substantial scope 132
still substantial unity 43
still successful today 223
still successive closing 51
still sufficient cause 63
still sufficient doubt 45
still sufficient force 82
still sufficient light 1384
still sufficient money 47
still sufficient power 179
still sufficient proof 41
still sufficient reason 158
still sufficient scope 86
still sufficient space 124
still sufficient water 136
still surprisingly alive 47
still surprisingly close 41
still surprisingly fresh 82
still surprisingly large 160
still surprisingly small 243
still surprisingly strong 214
still synonymous terms 57
still tenaciously holding 94
still tenaciously setting 135
still timorously lingering 40
still tranquilly slept 44
still tremendous scope 89
still ultimately under 45
still unanswered about 189
still unanswered after 91
still unanswered today 114
still unconscious after 118
still unconscious child 52
still unconscious poetry 72
still unconscious woman 64
still understand about 55
still understand today 105
still understood about 51
still understood today 93
still undertaken today 46
still undertaken within 41
still unemployed after 506
still unexplored field 140
still unexplored parts 93
still unexplored region 189
still unfinished after 252
still unfinished drama 47
still unfinished house 211
still unfinished novel 167
still unfinished state 120
still unfinished story 101
still unfinished today 72
still unfinished walls 41
still unfinished which 58
still unfinished works 56
still unimpaired after 40
still uninformed about 222
still unoccupied field 41
still unoccupied gates 40
still unoccupied lands 150
still unoccupied parts 42
still unredeemed world 205
still unresolved about 130
still unresolved after 333
still unresolved issue 707
still unresolved legal 49
still unresolved since 61
still unresolved social 41
still unresolved today 342
still unresolved within 69
still vigorously alive 546
still vigorously growing 70
still wilderness where 106
stock acquisition costs 42
stock acquisition plans 136
stock acquisition where 106
stock acquisition which 126
stock acquisition would 176
stock adjustment model 8494
stock aggregation rules 54
stock appreciation right 11929
stock appreciation which 64
stock arrangement could 69
stock arrangement might 41
stock arrangement would 106
stock assessment model 319
stock associations shall 222
stock associations which 107
stock assumptions about 50
stock attributed under 40
stock attribution rules 5390
stock characters appear 51
stock characters which 318
stock characters whose 241
stock corporation could 61
stock corporation owned 92
stock corporation shall 2318
stock corporation under 402
stock corporation which 584
stock corporation whose 146
stock corporation would 56
stock depreciated nearly 52
stock determined under 98
stock enterprise under 44
stock enterprise which 186
stock expressions which 253
stock immediately after 3598
stock information about 45
stock investment banks 263
stock investment funds 252
stock investment plans 130
stock investment trust 492
stock investment which 99
stock investment would 409
stock originally given 48
stock rationalist trick 119
stock registered under 979
stock represents about 47
stock represents money 56
stock repurchase plans 660
stock repurchase would 47
stock retirement plans 136
stock speculation which 266
stock subscribed shall 90
stock transaction which 100
stock transaction would 107
stock undertakings spread 132
stoic philosophy which 45
stoic resignation which 43
stole downstairs again 111
stole government money 62
stone alignments which 89
stone balustrade above 92
stone balustrade looking 41
stone balustrade round 142
stone balustrade running 43
stone balustrade where 40
stone balustrade which 620
stone elizabethan house 159
stone embankment built 41
stone embankment which 61
stone enclosures which 156
stone fortresses built 138
stone fortresses which 49
stone foundations built 58
stone foundations still 137
stone foundations under 148
stone foundations which 681
stone government house 89
stone immediately above 301
stone immediately after 94
stone immediately below 140
stone immediately beneath 90
stone immediately under 63
stone implements alone 95
stone implements appear 103
stone implements belong 96
stone implements could 299
stone implements found 4290
stone implements known 59
stone implements occur 283
stone implements often 99
stone implements still 235
stone implements which 2996
stone implements would 245
stone industries found 47
stone industries which 158
stone inscription dated 937
stone inscription found 1084
stone inscription which 477
stone observation tower 427
stone originally stood 125
stone projectile point 3252
stone recurrence after 159
stone recurrence rates 142
stone sacrificial altar 88
stone sacrificial knife 201
stone sarcophagi which 79
stone sculptures found 610
stone sculptures which 558
stone staircases which 209
stone structures above 85
stone structures began 50
stone structures built 806
stone structures could 61
stone structures found 166
stone structures known 179
stone structures still 104
stone structures where 49
stone structures which 1321
stone structures within 64
stone structures would 48
stony concretions which 210
stony promontory edged 49
stony substances which 149
stony wilderness where 74
stood absolutely alone 3049
stood absolutely aloof 281
stood absolutely apart 44
stood absolutely naked 63
stood absolutely quiet 44
stood absolutely rigid 113
stood absolutely still 13239
stood apparently alone 40
stood apparently looking 78
stood apparently still 62
stood barefooted round 144
stood bewildered while 42
stood breathlessly still 100
stood breathlessly waiting 86
stood completely alone 979
stood completely aloof 238
stood completely apart 217
stood completely aside 103
stood completely empty 69
stood completely naked 468
stood completely still 5094
stood completely under 94
stood congregated round 46
stood constantly about 121
stood courteously aside 67
stood dangerously close 189
stood deliberating where 47
stood discreetly apart 51
stood discreetly aside 115
stood distinctly apart 120
stood essentially alone 89
stood everywhere within 49
stood government house 90
stood helplessly about 72
stood helplessly aside 112
stood helplessly holding 71
stood helplessly looking 349
stood helplessly staring 99
stood helplessly still 48
stood helplessly waiting 44
stood helplessly while 103
stood hesitantly looking 40
stood immediately above 460
stood immediately after 302
stood immediately below 648
stood immediately beneath 340
stood immediately under 499
stood immediately within 55
stood mournfully looking 41
stood obediently still 70
stood obediently while 85
stood originally about 99
stood originally after 85
stood originally under 40
stood originally where 45
stood originally within 51
stood perilously close 455
stood preeminent above 131
stood relatively alone 46
stood relatively close 92
stood relatively still 100
stood remarkably still 48
stood resolutely aloof 95
stood resolutely apart 77
stood resolutely still 51
stood reverently aside 45
stood reverently still 46
stood reverently until 62
stood reverently waiting 43
stood reverently while 53
stood scornfully aloof 63
stood speechless looking 45
stood speechless under 210
stood speechless until 53
stood speechless while 135
stood spellbound until 119
stood spellbound while 99
stood stubbornly still 63
stood transfixed looking 40
stood transfixed staring 60
stood transfixed until 186
stood transfixed while 173
stood vertically above 52
stool immediately after 138
stops completely after 205
stops immediately after 676
store compressed files 83
store department store 1575
store downloaded files 183
store electrical power 72
store electronic files 113
store executable files 43
store immediately after 409
store individual files 52
store individual items 43
store information about 34805
store information after 131
store information based 48
store information until 329
store information which 718
store information while 428
store information within 546
store instruction moves 93
store management could 82
store management level 44
store management which 105
store management would 176
store perishable foods 238
store perishable goods 86
store radioactive waste 1250
store relatively large 659
store relatively small 261
store statistics about 101
store sufficient grain 132
store sufficient honey 48
store sufficient water 733
storing contraband goods 44
storing electrical power 51
storing information about 8088
storing information until 60
storing information which 243
storing information while 67
storing information within 93
storing perishable foods 139
storing perishable goods 79
storing radioactive waste 306
storing relatively large 71
storing relatively small 68
storing sufficient water 67
storm approached nearer 121
storm government house 94
storm immediately after 252
storm immediately arose 57
storm immediately ceased 66
story brownstone front 117
story brownstone house 734
story characters might 65
story characters would 202
story circulated about 512
story circulated after 47
story circulated later 56
story circulates about 67
story collections about 124
story collections tales 46
story collections which 194
story completely since 58
story conference notes 161
story department store 3187
story immediately above 489
story immediately after 1535
story immediately below 817
story immediately beneath 107
story immediately under 54
story information about 130
story observation tower 409
story originally ended 58
story originally false 42
story ostensibly about 213
story rectangular block 281
story rectangular brick 201
story rectangular frame 145
story rectangular house 126
story reproduced below 49
story residential tower 415
story structural steel 46
story structures built 430
story structures housing 43
story structures which 248
story summarized above 209
stout protestant hearts 111
stout resistance might 56
stout resistance under 54
stout resistance until 70
stout resistance which 252
stout resistance within 47
stout resistance would 70
straw constantly burnt 46
straw immediately ensue 46
straw mattresses spread 155
straw mattresses under 41
straw mattresses which 302
stray background light 127
stray capacities which 57
stray dangerously close 129
stray electrical noise 111
stray information about 54
stray information which 179
stray references about 69
stray references which 71
stray ultraviolet light 90
stream constantly flowing 102
stream constantly flows 55
stream constantly running 48
stream disappeared under 56
stream ecosystems really 75
stream eventually swept 109
stream immediately above 338
stream immediately after 332
stream immediately below 649
stream interaction region 99
stream substances which 64
stream sufficient water 40
stream turbulence level 896
strings immediately after 61
strip completely naked 344
strip immediately above 99
strip immediately after 121
strip immediately below 118
strong absolutist state 58
strong absorptive power 123
strong accelerating field 82
strong affinities which 94
strong affinities yield 108
strong aggressive drive 226
strong aggressive needs 91
strong aggressive power 87
strong aggressive urges 59
strong antagonism which 89
strong antecedent moral 72
strong antioxidant action 47
strong antipathies which 48
strong antiseptic action 191
strong antiseptic lotion 62
strong antiseptic power 72
strong antiseptic smell 76
strong application which 44
strong aspirations after 160
strong associations exist 102
strong associations found 50
strong associations which 161
strong associative bonds 56
strong associative links 183
strong assumptions about 4681
strong assumptions which 201
strong assurances about 49
strong assurances given 100
strong assurances which 89
strong attachment bonds 177
strong attachment seems 70
strong attachment shown 58
strong attachment sprang 158
strong attachment springs 47
strong attachment sprung 40
strong attachment where 79
strong attachment which 1219
strong attractions which 103
strong attractive force 1581
strong attractive power 867
strong autocratic power 42
strong autonomous state 94
strong background light 180
strong background noise 192
strong bipartisan backing 73
strong bituminous smell 327
strong blockhouse stood 55
strong blockhouse within 54
strong bourgeoisie which 45
strong breadwinner model 69
strong bureaucracy which 42
strong buttresses which 61
strong capitalist class 289
strong capitalist state 97
strong carthaginian fleet 61
strong centralist state 81
strong centralizing force 121
strong centralizing power 57
strong characters which 107
strong characters whose 94
strong collateral proof 226
strong collective action 377
strong collective feeling 53
strong collective force 44
strong collective goals 77
strong collective sense 220
strong collective voice 339
strong combination which 73
strong commitment which 78
strong commitment within 111
strong competition arose 43
strong competition which 228
strong competition within 302
strong competition would 56
strong complaints about 433
strong components which 46
strong compression waves 47
strong compression which 48
strong concentric folds 54
strong concentric growth 154
strong concentric lines 189
strong concentric striae 134
strong conceptual appeal 41
strong conceptual basis 256
strong conceptual links 115
strong conceptual model 89
strong conclusions about 2410
strong conclusions based 119
strong conclusions could 61
strong conclusions drawn 65
strong confidence about 41
strong confidence which 150
strong connections exist 86
strong connections which 70
strong connections within 158
strong conscience about 50
strong conscience which 43
strong consolation under 97
strong consolation which 203
strong constraint which 78
strong consumption growth 47
strong continuous light 169
strong contraction which 125
strong contributing cause 105
strong contributing force 50
strong convective cells 191
strong convective motion 53
strong conventions about 61
strong convictions about 6279
strong convictions based 90
strong convictions could 85
strong convictions either 146
strong convictions which 490
strong convictions would 82
strong convulsions which 48
strong convulsive action 48
strong corrective action 248
strong correlation could 107
strong correlation found 231
strong correlation limit 189
strong correlation seems 58
strong correlation which 139
strong correlation within 72
strong correlation would 110
strong criticisms about 67
strong criticisms which 67
strong currencies would 54
strong declaration which 54
strong decorative feeling 49
strong decorative sense 189
strong democratic china 49
strong democratic feeling 172
strong democratic force 78
strong democratic leanings 277
strong democratic nation 115
strong democratic paper 90
strong democratic party 1033
strong democratic power 53
strong democratic roots 82
strong democratic sense 55
strong democratic showing 153
strong democratic state 433
strong democratic trade 42
strong democratic trend 117
strong democratic views 69
strong dependence needs 164
strong dependency needs 4486
strong depressant action 85
strong description which 45
strong detachment might 42
strong detachment under 1288
strong detachment which 281
strong detachment would 167
strong determined woman 93
strong detestation which 117
strong dictatorial power 91
strong diffraction lines 92
strong diffraction spots 195
strong diplomatic action 170
strong diplomatic backing 76
strong diplomatic stand 61
strong directional bonding 130
strong directional bonds 100
strong directional force 47
strong directional light 633
strong directional lines 81
strong discipline based 47
strong discipline which 125
strong discipline within 68
strong dispersive power 52
strong disposition which 180
strong disruptive force 50
strong distinction drawn 104
strong distinction seems 41
strong distinction which 107
strong distinction would 68
strong economical reason 94
strong educational focus 125
strong educational force 98
strong educational leader 76
strong educational value 101
strong efficiency gains 113
strong egalitarian ideals 50
strong egalitarian norms 45
strong egalitarian streak 75
strong egalitarian thrust 61
strong egalitarian views 42
strong electrical field 1197
strong electrical flash 44
strong electrical force 96
strong electrical shock 418
strong employment gains 64
strong employment growth 851
strong evangelical leanings 89
strong evangelical party 60
strong evangelical piety 49
strong evangelical views 219
strong excitations arising 59
strong excitement under 62
strong excitement which 446
strong expectation about 95
strong expressions about 351
strong expressions above 109
strong expressions which 752
strong expressive power 211
strong fascination about 99
strong fascination which 94
strong federalist leanings 49
strong fortresses built 63
strong fortresses still 116
strong fortresses which 326
strong foundations which 106
strong friendship arose 44
strong friendship based 72
strong friendship bonds 107
strong friendship bound 52
strong friendship sprang 364
strong friendship sprung 46
strong friendship which 502
strong friendship would 49
strong generative power 141
strong geomagnetic storm 131
strong germicidal action 128
strong germicidal power 72
strong government action 1166
strong government after 76
strong government again 49
strong government alone 79
strong government backing 1021
strong government based 316
strong government began 43
strong government could 1297
strong government finds 141
strong government force 67
strong government headed 66
strong government might 468
strong government needs 112
strong government party 131
strong government rather 72
strong government under 634
strong government until 77
strong government which 2432
strong government while 43
strong government whose 45
strong government within 67
strong government would 1030
strong greenhouse gases 128
strong guarantees about 63
strong hereditary basis 263
strong hereditary claim 70
strong hereditary taint 322
strong historical basis 283
strong historical bonds 76
strong historical claim 70
strong historical feeling 57
strong historical focus 84
strong historical links 655
strong historical proof 45
strong historical reason 57
strong historical roots 920
strong historical sense 1216
strong historical trend 79
strong homogeneous field 57
strong homosexual drive 50
strong homosexual leanings 94
strong homosexual urges 81
strong horizontal banding 41
strong horizontal bands 137
strong horizontal bonds 45
strong horizontal lines 1591
strong horizontal links 56
strong horizontal motion 60
strong horizontal plate 54
strong horizontal thrust 59
strong horizontal winds 213
strong ideological appeal 158
strong ideological bases 42
strong ideological basis 311
strong ideological biases 100
strong ideological bonds 65
strong ideological focus 80
strong ideological force 106
strong ideological hunger 57
strong ideological leanings 79
strong ideological links 118
strong ideological roots 89
strong ideological slant 43
strong ideological stand 40
strong ideological terms 49
strong ideological views 227
strong ideological weapon 56
strong illuminating power 45
strong imagination could 48
strong imagination might 153
strong imagination thereof 51
strong imagination which 121
strong immediately after 327
strong imperialist party 41
strong imperialist power 105
strong impressions about 243
strong impressions which 551
strong incentives either 87
strong incentives exist 231
strong incentives which 101
strong incentives within 48
strong incentives would 66
strong incidental proof 84
strong inclination which 439
strong inclination within 58
strong indications about 133
strong indications exist 111
strong indications which 100
strong indigenous roots 234
strong indignation which 108
strong individual could 51
strong individual feeling 112
strong individual leader 115
strong individual needs 43
strong individual rests 86
strong individual sense 61
strong individual stamp 69
strong individual style 297
strong individual views 81
strong individual voice 78
strong inducement which 89
strong inducement would 43
strong inequality holds 51
strong inferences about 1023
strong inferences based 51
strong inferiority feeling 70
strong influences tending 43
strong influences which 390
strong influences within 69
strong influences working 98
strong information about 101
strong information flows 44
strong inhibitions about 211
strong inhibitory action 576
strong inhibitory input 108
strong institution which 59
strong interaction based 45
strong interaction color 65
strong interaction could 74
strong interaction cross 204
strong interaction field 223
strong interaction force 364
strong interaction limit 147
strong interaction model 99
strong interaction region 316
strong interaction scale 147
strong interaction shift 197
strong interaction takes 101
strong interaction which 278
strong interaction within 102
strong interaction would 95
strong intoxicating drink 109
strong intrenched camps 58
strong investment banking 83
strong investment drive 101
strong investment growth 130
strong irrelevant drive 69
strong libertarian streak 89
strong management action 43
strong management backing 111
strong management focus 45
strong management group 57
strong management style 65
strong management which 50
strong mechanical action 181
strong mechanical force 167
strong mechanical joint 45
strong mercantile class 113
strong minimalist thesis 401
strong moralistic streak 81
strong nationalism which 163
strong nationalist appeal 101
strong nationalist feeling 1506
strong nationalist group 45
strong nationalist leader 75
strong nationalist leanings 195
strong nationalist party 373
strong nationalist stand 97
strong nationalist state 74
strong nationalist streak 60
strong nationalist trend 54
strong nationalist views 381
strong obligations which 46
strong octahedral field 94
strong operational focus 56
strong oppressive force 75
strong patriarchal norms 49
strong patriarchal social 45
strong peppermint scent 51
strong perceptions about 75
strong persistent winds 87
strong persuasive appeal 76
strong persuasive force 155
strong persuasive power 337
strong persuasive value 65
strong philosophy about 64
strong pleasurable feeling 62
strong portuguese fleet 67
strong portuguese force 50
strong predictions about 636
strong predictive power 1745
strong predictive value 437
strong predisposing cause 473
strong preference about 102
strong preference either 158
strong preference given 110
strong preference shown 152
strong preference which 148
strong preference within 54
strong preference would 91
strong prehensile tails 44
strong prejudices about 286
strong prejudices based 40
strong prejudices exist 81
strong prejudices still 136
strong prejudices which 922
strong presidency could 43
strong presidency which 60
strong presidency within 52
strong presidency would 51
strong presumption about 64
strong presumption arising 73
