he and john the baptist 142
he was leaving the chamber 131
he was leaving the college 41
he was leaving the company 272
he was leaving the convent 44
he was leaving the council 59
he was leaving the country 1439
he was leaving the decision 119
he was leaving the factory 41
he was leaving the following 422
he was leaving the gallery 74
he was leaving the kitchen 137
he was leaving the library 106
he was leaving the service 111
he was leaving the village 260
he was left at ephesus 40
he was left at leisure 81
he was left at liberty 749
he was left by himself 412
he was left in command 672
he was left in control 85
he was left in poverty 40
he was left in silence 78
he was left to conduct 43
he was left to contend 82
he was left to explain 48
he was left to grapple 54
he was left to himself 2665
he was left to imagine 69
he was left to languish 198
he was left to recover 92
he was left to reflect 81
he was left to support 72
he was less in sympathy 58
he was like an ancient 77
he was like an express 54
he was like the ancient 49
he was like the austere 59
he was like the captain 45
he was like the chicken 41
he was like the jesuits 59
he was like the serpent 70
he was like to receive 44
he was like to sustain 56
he was living at ephesus 93
he was living by himself 211
he was living in america 249
he was living in antwerp 65
he was living in arizona 62
he was living in atlanta 54
he was living in chicago 374
he was living in comfort 52
he was living in detroit 57
he was living in ephesus 127
he was living in extreme 41
he was living in florida 118
he was living in germany 196
he was living in holland 97
he was living in houston 55
he was living in ireland 76
he was living in oakland 42
he was living in poverty 279
he was living in shanghai 54
he was living in toronto 61
he was living in virginia 118
he was loath to abandon 250
he was loath to believe 204
he was loath to discuss 43
he was loath to disturb 73
he was loath to exchange 107
he was loath to forfeit 53
he was loath to forsake 49
he was loath to trouble 62
he was longing to publish 168
he was lord of himself 74
he was losing the ability 85
he was losing the command 60
he was losing the election 50
he was losing the respect 63
he was losing the support 185
he was lost in ecstasy 81
he was lost in reverie 90
he was lost in thoughts 100
he was lost to everything 88
he was lost to himself 75
he was made an admiral 274
he was made an adviser 43
he was made an apostle 465
he was made an elector 79
he was made an emperor 62
he was made an example 124
he was made an imperial 62
he was made an officer 1393
he was made an official 376
he was made an outcast 119
he was made of sterner 642
he was made of stronger 60
he was made on purpose 56
he was made the captain 83
he was made the central 50
he was made the general 244
he was made the guardian 69
he was made the manager 75
he was made the nominee 140
he was made the official 198
he was made the presiding 51
he was made the subject 1577
he was made to believe 1617
he was made to command 50
he was made to confess 243
he was made to declare 151
he was made to descend 61
he was made to express 108
he was made to observe 58
he was made to partake 59
he was made to perform 146
he was made to possess 41
he was made to promise 279
he was made to swallow 246
he was made to undergo 256
he was made to withdraw 86
he was made to witness 97
he was made to worship 51
he was making an address 52
he was making an advance 42
he was making an allusion 170
he was making an apology 71
he was making an attempt 426
he was making an example 52
he was making an official 114
he was making me nervous 89
he was making no attempt 490
he was making no mistake 132
he was making of himself 732
he was making the attempt 99
he was making the biggest 137
he was making the circuit 126
he was making the correct 69
he was making the decision 182
he was making the greatest 107
he was making the journey 197
he was making the mistake 203
he was making the picture 86
he was making the request 77
he was making the victory 52
he was making to contain 43
he was making to control 163
he was making to himself 155
he was making up stories 95
he was meant to protect 61
he was meant to receive 51
he was meant to support 44
he was more at leisure 331
he was more at liberty 142
he was more in command 44
he was more in control 296
he was more in harmony 74
he was more in sympathy 438
he was most at leisure 80
he was most in sympathy 243
he was moving to chicago 46
he was moving to florida 101
he was much in advance 349
he was much in company 41
he was much in contact 51
he was much in request 235
he was much in society 109
he was much in sympathy 155
he was much my superior 57
he was much the fittest 42
he was much the greatest 56
he was much the largest 48
he was much the stronger 102
he was much the youngest 51
he was musing to himself 48
he was nearing the village 42
he was next in command 136
he was none the happier 48
he was nothing in himself 59
he was once an officer 86
he was once in company 96
he was once in ireland 56
he was once on british 96
he was once so familiar 102
he was once so forward 85
he was only an acolyte 53
he was only an adopted 120
he was only an adviser 45
he was only an amateur 928
he was only an average 585
he was only an illusion 40
he was only an inferior 43
he was only an obscure 103
he was only an officer 93
he was only an official 92
he was only an unknown 50
he was only of average 92
he was only the adopted 53
he was only the anacreon 44
he was only the dauphin 68
he was only the greatest 75
he was only the harbinger 51
he was only the husband 47
he was only the manager 66
he was only the nominal 76
he was only the servant 213
he was only the steward 49
he was only the titular 42
he was only the vestige 138
he was only to abandon 73
he was only to preside 74
he was only to receive 138
he was open to bribery 50
he was open to receive 93
he was over the channel 52
he was over the gardens 49
he was over the parapet 46
he was pacing the quarter 100
he was paid an advance 46
he was paid in advance 411
he was paid the balance 74
he was paid the highest 78
he was paid to abstain 52
he was paid to perform 97
he was paid to protect 113
he was part of everything 51
he was part of history 56
he was past the meridian 108
he was paying the heaviest 43
he was paying the penalty 385
he was paying the stranger 41
he was poor in worldly 43
he was poor or because 57
he was porn at monmouth 128
he was posing to himself 85
he was rapt in ecstasy 170
he was reading an account 79
he was reading an article 154
he was reading my thoughts 211
he was reading the article 67
he was reading the chapter 64
he was reading the following 856
he was reading the history 54
he was reading the letters 68
he was reading the message 53
he was reading the passage 67
he was reading the prayers 42
he was reading the prophet 203
he was reading the service 51
he was reading the signals 41
he was reading the thoughts 44
he was reading to himself 129
he was ready on occasion 64
he was ready to abandon 1535
he was ready to absolve 44
he was ready to account 123
he was ready to acquire 71
he was ready to address 152
he was ready to advance 724
he was ready to appoint 114
he was ready to approve 245
he was ready to ascribe 121
he was ready to assault 134
he was ready to attempt 482
he was ready to bargain 76
he was ready to believe 1871
he was ready to broaden 41
he was ready to champion 117
he was ready to collect 61
he was ready to combine 46
he was ready to command 81
he was ready to compete 94
he was ready to compose 94
he was ready to concede 883
he was ready to condemn 152
he was ready to condone 47
he was ready to conduct 306
he was ready to confess 1694
he was ready to confide 92
he was ready to confirm 168
he was ready to conform 212
he was ready to conquer 126
he was ready to consent 267
he was ready to consult 76
he was ready to contend 131
he was ready to content 44
he was ready to convert 69
he was ready to correct 249
he was ready to counter 45
he was ready to declare 882
he was ready to decline 46
he was ready to deliver 1106
he was ready to descend 173
he was ready to despair 133
he was ready to destroy 324
he was ready to develop 91
he was ready to dictate 85
he was ready to discard 173
he was ready to discuss 1402
he was ready to dismiss 235
he was ready to display 97
he was ready to dispose 114
he was ready to dispute 114
he was ready to divorce 98
he was ready to divulge 66
he was ready to embrace 518
he was ready to endorse 110
he was ready to enforce 81
he was ready to entrust 90
he was ready to examine 159
he was ready to exchange 670
he was ready to exclaim 154
he was ready to execute 464
he was ready to exhibit 114
he was ready to explain 307
he was ready to explode 810
he was ready to exploit 153
he was ready to explore 191
he was ready to expound 60
he was ready to express 220
he was ready to finance 52
he was ready to forfeit 61
he was ready to forgive 964
he was ready to forsake 93
he was ready to forward 85
he was ready to fulfill 183
he was ready to furnish 297
he was ready to grapple 61
he was ready to gratify 85
he was ready to improve 42
he was ready to include 88
he was ready to increase 108
he was ready to indulge 78
he was ready to inflict 65
he was ready to initiate 101
he was ready to inspect 40
he was ready to install 54
he was ready to justify 375
he was ready to lecture 89
he was ready to observe 114
he was ready to operate 117
he was ready to perform 889
he was ready to prepare 140
he was ready to present 706
he was ready to proceed 2167
he was ready to produce 607
he was ready to profess 64
he was ready to promise 485
he was ready to promote 192
he was ready to propose 337
he was ready to protect 210
he was ready to protest 47
he was ready to provide 380
he was ready to provoke 45
he was ready to publish 762
he was ready to quarrel 78
he was ready to question 51
he was ready to receive 4155
he was ready to redress 106
he was ready to relieve 91
he was ready to replace 91
he was ready to request 46
he was ready to resolve 62
he was ready to respect 125
he was ready to respond 440
he was ready to restore 344
he was ready to retract 203
he was ready to reverse 62
he was ready to sanction 206
he was ready to satisfy 159
he was ready to strangle 92
he was ready to stretch 42
he was ready to succeed 47
he was ready to suggest 109
he was ready to support 1553
he was ready to suspend 52
he was ready to sustain 82
he was ready to swallow 89
he was ready to testify 159
he was ready to throttle 40
he was ready to trample 60
he was ready to undergo 355
he was ready to utilize 51
he was ready to venture 353
he was ready to welcome 1368
he was ready to withdraw 556
he was ready to worship 126
he was reaping the harvest 79
he was reaping the rewards 65
he was rich in friends 92
he was rich in worldly 43
he was riding in company 91
he was riding in crashed 44
he was riding me towards 56
he was riding the circuit 73
he was ruling the country 47
he was safe in ireland 46
he was said to believe 54
he was said to control 63
he was said to exhibit 98
he was said to perform 76
he was said to possess 687
he was said to receive 73
he was said to require 43
he was saving the country 115
he was saying in private 40
he was saying it because 60
he was saying so himself 42
he was saying the prayers 41
he was saying to himself 5810
he was seeing the country 57
he was seen by captain 40
he was seen by several 207
he was seen he started 54
he was seen in company 146
he was seen in several 60
he was seen to abandon 59
he was seen to advance 111
he was seen to possess 67
he was seen to stagger 133
he was seen to tremble 44
he was sent as british 152
he was sent as prussian 49
he was sent at thirteen 121
he was sent by charles 200
he was sent by colonel 62
he was sent by congress 84
he was sent by general 737
he was sent by gregory 67
he was sent by jupiter 45
he was sent by lorenzo 71
he was sent by pizarro 90
he was sent in advance 80
he was sent in command 286
he was sent in company 84
he was sent in custody 71
he was sent in october 50
he was sent in pursuit 84
he was sent on errands 154
he was sent on missions 203
he was sent on purpose 134
he was sent on service 48
he was sent on several 181
he was sent the following 179
he was sent to acquire 58
he was sent to alabama 67
he was sent to algiers 84
he was sent to america 1190
he was sent to antwerp 200
he was sent to arizona 64
he was sent to atlanta 90
he was sent to augusta 43
he was sent to avignon 98
he was sent to baghdad 126
he was sent to baptize 89
he was sent to belfast 107
he was sent to belgium 200
he was sent to bermuda 69
he was sent to besiege 46
he was sent to bologna 178
he was sent to bordeaux 183
he was sent to borstal 161
he was sent to bristol 111
he was sent to britain 350
he was sent to british 49
he was sent to buffalo 61
he was sent to bulgaria 45
he was sent to capture 67
he was sent to carthage 276
he was sent to central 251
he was sent to chicago 229
he was sent to collect 162
he was sent to college 484
he was sent to cologne 255
he was sent to columbia 103
he was sent to command 1075
he was sent to concord 55
he was sent to conduct 266
he was sent to congress 1520
he was sent to conquer 109
he was sent to consult 55
he was sent to convert 192
he was sent to corsica 122
he was sent to deliver 313
he was sent to denmark 120
he was sent to destroy 368
he was sent to detroit 175
he was sent to dresden 56
he was sent to emanuel 118
he was sent to examine 185
he was sent to execute 92
he was sent to explore 267
he was sent to federal 44
he was sent to finland 45
he was sent to florida 275
he was sent to general 117
he was sent to germany 1318
he was sent to glasgow 590
he was sent to grammar 94
he was sent to halifax 98
he was sent to hamburg 259
he was sent to hanover 113
he was sent to harvard 350
he was sent to holland 505
he was sent to inquire 69
he was sent to inspect 223
he was sent to ireland 1138
he was sent to irkutsk 42
he was sent to jamaica 211
he was sent to johnson 57
he was sent to lebanon 42
he was sent to leipzig 135
he was sent to leningrad 52
he was sent to lexington 48
he was sent to lincoln 105
he was sent to lucknow 42
he was sent to memphis 58
he was sent to montreal 196
he was sent to morocco 103
he was sent to newport 114
he was sent to nineveh 49
he was sent to norfolk 195
he was sent to northern 177
he was sent to norwich 134
he was sent to observe 82
he was sent to officer 92
he was sent to okinawa 96
he was sent to oversee 55
he was sent to perform 289
he was sent to plymouth 60
he was sent to prepare 262
he was sent to preside 143
he was sent to prevent 50
he was sent to private 68
he was sent to promote 50
he was sent to protect 332
he was sent to receive 198
he was sent to recover 114
he was sent to recruit 64
he was sent to relieve 347
he was sent to replace 143
he was sent to request 46
he was sent to restore 100
he was sent to santiago 100
he was sent to several 98
he was sent to seville 151
he was sent to shanghai 140
he was sent to singapore 118
he was sent to southern 76
he was sent to succeed 93
he was sent to support 165
he was sent to trinity 629
he was sent to tripoli 45
he was sent to utrecht 43
he was sent to valencia 88
he was sent to vietnam 1073
he was sent to virginia 296
he was sent to western 178
he was sent to windsor 66
he was shot at several 76
he was shot by charles 106
he was shot by command 43
he was shot by mistake 59
he was shot by sergeant 57
he was shot in memphis 51
he was shot or stabbed 43
he was shut in between 44
he was sick of everything 63
he was sick of himself 67
he was sick of listening 55
he was sick of windsor 77
he was sick or injured 81
he was sick or wounded 131
he was single or married 90
he was sixth in descent 59
he was slow in answering 118
he was slow to abandon 78
he was slow to believe 296
he was slow to develop 81
he was slow to forgive 162
he was slow to outgrow 71
he was slow to publish 76
he was slow to recover 175
he was slow to respond 299
he was slow to suspect 76
he was sold in slavery 43
he was soon at liberty 72
he was soon in command 124
he was soon in contact 50
he was soon in trouble 554
he was soon on familiar 42
he was soon the foreman 76
he was soon to abandon 229
he was soon to achieve 86
he was soon to acquire 194
he was soon to command 77
he was soon to declare 50
he was soon to deliver 75
he was soon to develop 131
he was soon to display 60
he was soon to exchange 55
he was soon to express 76
he was soon to inherit 64
he was soon to outgrow 69
he was soon to perform 56
he was soon to possess 45
he was soon to prepare 68
he was soon to present 49
he was soon to publish 144
he was soon to receive 445
he was soon to replace 42
he was soon to succeed 116
he was soon to succumb 43
he was soon to undergo 171
he was soon to witness 82
he was such an admirer 119
he was such an asshole 201
he was such an eminent 63
he was such an invalid 85
he was such an unhappy 52
he was such an unusual 84
he was sunk in reverie 59
he was sure he himself 48
he was sure in advance 44
he was sure of comfort 60
he was sure of everything 111
he was sure of himself 1618
he was sure of obtaining 255
he was sure of receiving 161
he was sure of success 605
he was sure of suffering 102
he was sure of support 174
he was sure of sympathy 75
he was sure of victory 483
he was sure the athenians 46
he was sure the british 502
he was sure the captain 116
he was sure the commons 63
he was sure the company 85
he was sure the council 59
he was sure the country 105
he was sure the doctors 75
he was sure the emperor 52
he was sure the general 45
he was sure the germans 121
he was sure the members 50
he was sure the parents 69
he was sure the purpose 67
he was sure the russians 99
he was sure the spanish 43
he was sure to acquire 41
he was sure to attract 117
he was sure to command 81
he was sure to conquer 53
he was sure to destroy 43
he was sure to observe 83
he was sure to receive 834
he was sure to succeed 263
he was taking an increasing 95
he was taking in everything 118
he was taking no chances 2638
he was taking on himself 215
he was taking the country 104
he was taking the greatest 72
he was taking the liberty 105
he was taking the picture 75
he was taking the position 131
he was taking the trouble 128
he was taking to himself 56
he was taking to prevent 67
he was taking to protect 52
he was tall in stature 299
he was tall of stature 419
he was there by command 40
he was there by himself 161
he was there by mistake 48
he was there he decided 82
he was there he painted 42
he was there he studied 48
he was there he visited 73
he was there in command 58
he was there in october 43
he was there on official 64
he was there on purpose 101
he was there the following 101
he was there the previous 48
he was there to collect 159
he was there to comfort 261
he was there to conduct 83
he was there to deliver 194
he was there to discuss 186
he was there to enforce 82
he was there to examine 48
he was there to explain 119
he was there to observe 133
he was there to overawe 55
he was there to oversee 43
he was there to perform 84
he was there to present 111
he was there to preside 42
he was there to prevent 169
he was there to promote 59
he was there to protect 883
he was there to provide 161
he was there to receive 266
he was there to refresh 49
he was there to support 235
he was there to testify 58
he was there to welcome 362
he was there to witness 174
he was third in command 128
he was told by admiral 40
he was told by british 59
he was told by captain 125
he was told by cathleen 80
he was told by certain 113
he was told by charles 40
he was told by colonel 126
he was told by counsel 60
he was told by doctors 62
he was told by friends 82
he was told by general 379
he was told by madison 69
he was told by members 75
he was told by several 264
he was told by walpole 118
he was told in advance 54
he was told on arrival 46
he was told the company 47
he was told the correct 68
he was told the details 80
he was told the following 350
he was told the purpose 66
he was told the stories 40
he was told to abandon 62
he was told to advance 41
he was told to believe 134
he was told to collect 81
he was told to confess 43
he was told to contact 176
he was told to deliver 162
he was told to destroy 44
he was told to examine 47
he was told to imagine 88
he was told to observe 60
he was told to perform 109
he was told to prepare 436
he was told to present 126
he was told to proceed 283
he was told to produce 103
he was told to withdraw 80
he was true to himself 978
he was trying to abolish 54
he was trying to account 267
he was trying to achieve 2795
he was trying to acquire 186
he was trying to address 331
he was trying to advance 279
he was trying to analyze 128
he was trying to assuage 75
he was trying to attract 437
he was trying to balance 599
he was trying to bargain 48
he was trying to believe 242
he was trying to benefit 85
he was trying to bolster 130
he was trying to capture 721
he was trying to clarify 125
he was trying to collect 588
he was trying to combine 199
he was trying to comfort 1259
he was trying to compare 60
he was trying to compete 84
he was trying to compose 315
he was trying to concoct 44
he was trying to conduct 152
he was trying to confirm 55
he was trying to confuse 138
he was trying to conjure 103
he was trying to connect 213
he was trying to conquer 190
he was trying to console 248
he was trying to contact 588
he was trying to contain 240
he was trying to control 3411
he was trying to convert 710
he was trying to correct 637
he was trying to corrupt 42
he was trying to counter 116
he was trying to deceive 627
he was trying to deflect 89
he was trying to defraud 57
he was trying to deliver 166
he was trying to deprive 62
he was trying to destroy 767
he was trying to develop 1075
he was trying to dictate 81
he was trying to discern 140
he was trying to discuss 48
he was trying to dismiss 55
he was trying to dispose 178
he was trying to divorce 57
he was trying to educate 284
he was trying to elevate 47
he was trying to embrace 83
he was trying to emulate 303
he was trying to enforce 145
he was trying to engineer 167
he was trying to enlarge 43
he was trying to examine 88
he was trying to exclude 65
he was trying to execute 66
he was trying to exhibit 62
he was trying to explain 3037
he was trying to exploit 146
he was trying to explore 101
he was trying to expound 87
he was trying to express 3437
he was trying to extract 257
he was trying to flatter 110
he was trying to fulfill 133
he was trying to grapple 63
he was trying to imagine 371
he was trying to imitate 572
he was trying to impress 2924
he was trying to improve 755
he was trying to include 49
he was trying to increase 187
he was trying to ingratiate 234
he was trying to initiate 90
he was trying to inspire 100
he was trying to install 56
he was trying to instill 186
he was trying to involve 90
he was trying to isolate 97
he was trying to justify 722
he was trying to lighten 222
he was trying to obscure 223
he was trying to observe 73
he was trying to operate 69
he was trying to overhear 53
he was trying to perfect 154
he was trying to perform 167
he was trying to picture 434
he was trying to placate 276
he was trying to portray 344
he was trying to predict 58
he was trying to prepare 557
he was trying to present 878
he was trying to pretend 291
he was trying to prevent 1261
he was trying to process 95
he was trying to procure 112
he was trying to produce 502
he was trying to project 761
he was trying to promote 579
he was trying to protect 3784
he was trying to provide 353
he was trying to provoke 508
he was trying to publish 94
he was trying to reassure 803
he was trying to rebuild 122
he was trying to reclaim 66
he was trying to recover 695
he was trying to recreate 162
he was trying to recruit 902
he was trying to rectify 57
he was trying to relieve 133
he was trying to replace 301
he was trying to repress 164
he was trying to resolve 312
he was trying to respond 67
he was trying to restore 439
he was trying to reverse 69
he was trying to romance 42
he was trying to salvage 164
he was trying to satisfy 213
he was trying to scratch 67
he was trying to shelter 176
he was trying to silence 72
he was trying to smuggle 182
he was trying to squeeze 281
he was trying to strangle 132
he was trying to stretch 86
he was trying to subvert 78
he was trying to succeed 59
he was trying to suggest 287
he was trying to support 301
he was trying to survive 94
he was trying to sustain 53
he was trying to swallow 434
he was trying to throttle 60
he was trying to uncover 66
he was trying to unnerve 42
he was trying to unravel 132
he was trying to untangle 135
he was trying to wheedle 75
he was trying to whisper 66
he was trying to withdraw 65
he was trying to wrestle 69
he was trying to wriggle 83
he was upon the borders 43
he was upon the reserve 97
he was upon the subject 81
he was urging the adoption 40
he was used to command 64
he was used to concealing 45
he was used to express 47
he was used to following 70
he was used to listening 42
he was used to observe 48
he was used to operating 46
he was used to receive 52
he was used to receiving 185
he was used to traveling 61
he was wearing an elegant 76
he was wearing an officer 55
he was wearing it because 40
he was wearing the insignia 71
he was wearing the precise 43
he was wearing the uniform 1141
he was weary of governing 75
he was weary of himself 46
he was weary of wandering 47
he was well in advance 291
he was well in control 76
he was what he appeared 309
he was what he claimed 574
he was what is usually 69
he was what the germans 70
he was what we usually 84
he was when he appeared 116
he was when he arrived 591
he was when he assumed 71
he was when he brought 75
he was when he climbed 41
he was when he decided 59
he was when he emerged 63
he was when he entered 879
he was when he finally 130
he was when he married 153
he was when he painted 43
he was when he preached 43
he was when he realized 110
he was when he started 1010
he was when he stopped 62
he was when he visited 105
he was when we started 71
he was wise in council 98
he was wise in counsel 117
he was wise or foolish 52
he was wont to address 373
he was wont to ascribe 125
he was wont to believe 62
he was wont to commend 51
he was wont to compare 167
he was wont to compose 121
he was wont to condemn 103
he was wont to conduct 83
he was wont to confess 75
he was wont to confide 43
he was wont to console 43
he was wont to consult 139
he was wont to declare 894
he was wont to delight 358
he was wont to deliver 202
he was wont to descend 40
he was wont to dictate 58
he was wont to discuss 152
he was wont to display 322
he was wont to enforce 50
he was wont to enliven 44
he was wont to exclaim 318
he was wont to exclude 43
he was wont to exhaust 53
he was wont to exhibit 356
he was wont to explain 244
he was wont to express 1081
he was wont to impress 41
he was wont to indulge 613
he was wont to inflict 86
he was wont to inspire 53
he was wont to lecture 109
he was wont to observe 381
he was wont to perform 128
he was wont to present 61
he was wont to preside 42
he was wont to produce 174
he was wont to protect 52
he was wont to receive 520
he was wont to recline 46
he was wont to rehearse 47
he was wont to relieve 99
he was wont to seclude 51
he was wont to welcome 121
he was wont to withdraw 86
he was wont to worship 251
he was worth the trouble 191
he was wrong in ascribing 60
he was wrong in asserting 141
he was wrong in believing 379
he was wrong in expecting 45
he was wrong in imagining 52
he was wrong in insisting 82
he was wrong in regarding 127
he was wrong in rejecting 72
he was wrong in respect 49
he was wrong in supposing 1323
he was wrong to believe 170
he was wrong to dismiss 42
he was wrong to suggest 61
he was wrong to suppose 123
he was years in advance 41
he was young he studied 57
he who aims at mastering 72
he who asks the question 99
he who asks the shelter 55
he who buys an article 42
he who from the beginning 167
he who gave the command 66
he who lays up treasure 374
he who made no scruple 54
he who made the decision 242
he who made the greatest 62
he who made the mistake 55
he who made the outside 492
he who made the promise 107
he who made the proverb 53
he who owns the surface 179
he who paid the remaining 102
he who pays the fiddler 114
he who reaps is receiving 65
he who sent the message 63
he who swung the heaviest 41
he who threw the highest 44
he who took the decision 40
he who will be captain 73
he who wont to tremble 45
he won over to himself 111
he yet come to believe 54
he yet felt an embrace 50
he yet knew the warlike 72
he yet took the liberty 46
he yet wins no sympathy 61
ho was reading the service 101
