fan mounted under the 49
for recording times of 41
for recording under the 50
for records after the 92
for records based on 228
for records shall be 114
for records under the 119
for records where the 176
for records within the 69
for recurring again to 148
for recurring parts in 57
for recurring themes in 104
for recurring themes or 60
for recurring types of 59
for recycling within the 91
for redress after the 50
for redress based on 48
for redress could be 108
for redress might be 48
for redress thereof in 46
for redress under the 300
for redress until the 45
for redress within the 100
for redress would be 73
for reduced binding of 61
for reduced costs in 56
for reduced costs of 100
for reduced doses of 47
for reduced fares in 63
for reduced fares on 53
for reduced forms of 42
for reduced growth in 64
for reduced growth of 47
for reduced hours of 197
for reduced rates at 80
for reduced rates in 48
for reduced rates of 413
for reduced rates on 258
for reduced rates or 79
for reduced rates to 92
for reduced taxes on 78
for referring again to 95
for referring cases to 221
for referring every thing 65
for referring people to 96
for refined sugar in 164
for refined sugar is 71
for reforming either the 118
for reforms after the 69
for reforms aimed at 252
for reforms based on 163
for reforms could be 47
for reforms rather in 46
for reforms under the 67
for reforms which he 62
for reforms which the 129
for reforms within the 1053
for reforms would be 79
for refugee camps in 174
for refugee women in 109
for refugee women is 54
for refugee women to 58
for refunds based on 56
for refusal might be 42
for refusal shall be 72
for refusal would be 87
for regarding either as 51
for regarding either the 61
for regarding jesus as 67
for regarding space as 40
for regarding women as 139
for regional action in 192
for regional action to 58
for regional growth in 79
for regional mapping of 63
for regional order in 67
for regional study of 50
for regional trade in 94
for regular cleaning of 128
for regular doses of 96
for regular folks to 52
for regular forms of 60
for regular hours of 137
for regular people to 121
for regular study in 53
for regular study of 54
for regular terms of 137
for regular testing of 103
for regular times of 44
for regular tours of 65
for regular trips to 193
for regular users is 57
for regular users of 149
for regular users to 72
for regular verbs in 74
for regular verbs is 70
for regular walks in 45
for rejecting either of 55
for rejecting either the 74
for rejecting jesus as 85
for rejoicing since the 46
for related forms of 71
for related goods or 77
for related kinds of 43
for related pairs of 46
for related types of 174
for related words or 52
for reliance thereon in 46
for relieving people of 45
for religion based on 41
for religion began to 60
for religion comes to 44
for religion could be 90
for religion ended as 61
for religion might be 117
for religion seems to 125
for religion since the 61
for religion under the 91
for religion which he 160
for religion which is 252
for religion which so 41
for religion which the 89
for religion within the 163
for religion would be 184
for relishing music of 45
for remaining after the 57
for remaining alert to 46
for remaining aware of 57
for remaining close to 115
for remaining longer in 143
for remaining loyal to 839
for remaining period of 60
for remaining under the 149
for remaining where he 243
for remaining where we 76
for remaining within the 879
for remanding cases to 49
for remarks about the 355
for remarks which he 44
for remedial action as 196
for remedial action at 342
for remedial action by 416
for remedial action if 104
for remedial action in 732
for remedial action is 256
for remedial action of 64
for remedial action on 251
for remedial action or 160
for remedial action to 729
for remedial teaching in 134
for remedial teaching is 42
for remedial teaching of 57
for remedial works to 46
for reminding people of 144
for remitting debts or 64
for remitting funds to 86
for remitting money to 306
for remorse seems to 41
for removal after the 123
for removal based on 213
for removal costs or 308
for removal could be 62
for removal might be 42
for removal seems to 42
for removal shall be 265
for removal under the 251
for removal where the 52
for removal within the 54
for removal would be 333
for rendering thanks to 81
for renewal after the 171
for renewal again in 134
for renewal based on 72
for renewal could be 48
for renewal shall be 540
for renewal under the 108
for renewal which is 71
for renewal within the 386
for renewal would be 87
for renewed action in 65
for renewed focus on 50
for renewed forms of 49
for renewed growth in 217
for renewed growth of 63
for renewed study of 161
for renewed talks on 41
for renewed vigor in 98
for repairing breaks in 74
for repairing holes in 79
for repairing parts of 48
for repairing roads in 40
for repairing ships of 54
for repairs about the 42
for repairs after an 79
for repairs after the 305
for repairs could be 92
for repairs might be 56
for repairs shall be 83
for repairs since the 69
for repairs under the 175
for repairs until the 64
for repairs where the 41
for repairs which he 52
for repairs which the 86
for repairs while the 173
for repairs within the 73
for repairs would be 186
for repeated airings on 40
for repeated bouts of 157
for repeated calls to 54
for repeated cases of 41
for repeated doses of 122
for repeated notes of 89
for repeated plays of 62
for repeated readings of 58
for repeated testing of 120
for repeated tests of 55
for repeated trials of 74
for repeated trips to 95
for repeated words or 67
for repelling force by 179
for replacing parts of 62
for reporting about the 130
for reporting abuse or 44
for reporting cases of 391
for reporting cases to 51
for reporting items of 52
for reporting sales of 41
for reporting thereon to 80
for reporting under the 228
for reports about the 304
for reports based on 162
for reproof since he 52
for requiring banks to 46
for requiring people to 106
for requiring proof of 186
for requiring warning or 42
for requiring women to 75
for resales under the 185
for research about the 347
for research after the 132
for research aimed at 1210
for research based on 768
for research began to 78
for research could be 414
for research ethics in 247
for research exist in 62
for research funding by 43
for research funding in 184
for research funding is 102
for research funding or 101
for research funding to 124
for research funds in 80
for research funds is 89
for research funds to 170
for research geared to 45
for research might be 273
for research needs to 75
for research ought to 49
for research seeking to 57
for research seems to 86
for research shall be 55
for research since it 88
for research since the 187
for research staff to 73
for research study in 46
for research tends to 65
for research trips to 137
for research under the 545
for research until the 72
for research where the 99
for research which he 64
for research which is 606
for research which it 84
for research which the 119
for research which we 119
for research while the 54
for research within the 902
for research would be 1115
for reserve funds to 40
for resisting change in 60
for resisting change is 89
for resolving cases of 257
for resolving names to 69
for resolving never to 56
for resolving power is 51
for resolving power of 91
for respect within the 70
for restoring order in 838
for restoring order on 40
for restoring order or 46
for restoring order to 407
for restoring people to 43
for restoring power to 104
for restoring sight to 83
for restoring unity to 68
for results based on 290
for results shown in 73
for results until the 49
for results which he 99
for results which in 49
for results which the 41
for results which we 55
for results within the 139
for results would be 171
for retaining either the 58
for retaining power in 94
for retaining walls in 78
for retaining walls is 47
for retaining walls of 48
for retaining walls on 48
for retaining walls or 46
for retaining walls to 47
for retaining water in 179
for retaining within the 65
for rethinking about the 49
for retired people in 196
for retired people is 80
for retired people on 58
for retired people or 69
for retired people to 280
for returning again to 205
for returning blood to 142
for returning books to 46
for returning people to 43
for returning power to 100
for returning thanks to 233
for returning water to 69
for returning women to 84
for returns based on 54
for returns filed in 112
for returns filed on 54
for returns showing the 51
for revenue could be 41
for revenue sharing as 55
for revenue sharing in 150
for revenue sharing is 100
for revenue sharing or 51
for revenue sharing to 71
for revenue would be 81
for reviewing cases of 79
for reviewing parts of 358
for revision after the 114
for revision based on 129
for revision could be 57
for revision shall be 1521
for revision under the 90
for revision would be 90
for revival within the 41
for rewards based on 90
for rhodesia would be 41
for richard nixon as 177
for richard nixon at 51
for richard nixon in 882
for richard nixon is 58
for richard nixon on 47
for richard nixon or 75
for richard nixon to 286
for romance would be 46
for rotation about an 412
for rotation about the 2372
for rotation within the 40
for roughly twice as 74
for roughly twice the 62
for rounded forms of 53
for routine assay of 194
for routine cases of 58
for routine cleaning of 137
for routine imaging of 69
for routine study of 105
for routine tasks in 56
for routine testing in 174
for routine testing is 76
for routine testing of 889
for routine testing or 55
for routine tests in 57
for routine tests is 41
for routine tests of 124
for routine tests on 65
for routine types of 89
for rubbish under the 162
for sailors about to 67
for salvage shall be 131
for salvage under the 41
for salvage value at 42
for salvage value of 91
for salvage where the 54
for salvage would be 68
for samples based on 106
for samples dried at 52
for samples fired at 70
for samples grown at 230
for samples grown by 45
for samples grown in 52
for samples grown on 68
for samples heated at 111
for samples heated to 95
for samples shown in 49
for samples taken at 454
for samples taken in 659
for samples taken on 127
for samples where the 232
for samples which do 68
for samples within the 58
for sanction under the 70
for scandal would be 109
for scarlet fever in 173
for scarlet fever is 281
for scarlet fever or 165
for scarlet fever to 43
for schemes aimed at 48
for schemes based on 87
for schemes under the 85
for schooling after the 41
for schooling would be 55
for schools above the 54
for schools based on 263
for schools began to 42
for schools below the 42
for schools could be 113
for schools equal to 59
for schools might be 80
for schools seeking to 129
for schools seems to 51
for schools serving the 58
for schools shall be 52
for schools since the 63
for schools teaching the 44
for schools under the 307
for schools wanting to 81
for schools where the 256
for schools which do 49
for schools which he 43
for schools which is 69
for schools which the 42
for schools wishing to 244
for schools within the 241
for schools would be 251
for science based on 49
for science began to 72
for science could be 105
for science knows no 96
for science learning in 64
for science makes no 41
for science seeks to 41
for science seems to 80
for science since the 47
for science teaching as 46
for science teaching at 107
for science teaching in 668
for science teaching is 142
for science teaching to 50
for science tells us 153
for science under the 64
for science wants to 47
for science which he 83
for science which is 197
for science within the 124
for science would be 222
for scorpion which is 42
for scrapping under the 47
for screening based on 86
for screening cases of 55
for screening tests in 74
for screening tests of 126
for screening tests to 69
for screening women at 51
for screening would be 70
for scrooge quite as 303
for searches based on 105
for seasonal change in 189
for seasonal change of 49
for seasonal labor in 169
for seasonal labor on 81
for seconds after the 284
for secrecy about it 49
for secrecy about the 290
for secrecy within the 43
for secrecy would be 131
for sections where the 145
for sections within the 68
for sectors where the 74
for secular change in 86
for secular forms of 46
for secular growth in 56
for secular growth of 52
for secular music in 58
for secular power in 42
for secured loans is 66
for sedition after he 51
for sedition after the 57
for sedition could be 45
for sedition under the 218
for seedlings grown in 139
for seekers after the 82
for seismic waves in 80
for seismic waves to 93
for seizure power if 68
for selecting books to 87
for selecting cases to 62
for selecting either of 65
for selecting either the 138
for selecting files to 62
for selecting genes by 49
for selecting goals or 73
for selecting items in 224
for selecting items is 45
for selecting items of 45
for selecting items on 57
for selecting items to 227
for selecting parts of 171
for selecting people to 222
for selecting sites to 48
for selecting teaching as 55
for selecting trees to 47
for selecting types of 106
for selecting units of 91
for selecting which of 208
for selecting words to 49
for sellers seeking to 70
for sensors based on 109
for sensory input to 114
for sensory testing in 54
for sensual proof of 60
for serried ranks of 44
for service about the 84
for service above the 80
for service after the 545
for service again in 92
for service based on 573
for service corps of 55
for service could be 821
for service either as 135
for service either at 79
for service either by 62
for service either in 265
for service either on 49
for service equal to 48
for service fails to 50
for service firms is 73
for service firms to 182
for service given by 172
for service given in 124
for service given to 61
for service learning in 358
for service learning to 61
for service might be 124
for service named in 197
for service people to 42
for service seems to 91
for service shall be 829
for service since the 119
for service under my 40
for service under the 3337
for service until he 65
for service until it 43
for service until the 484
for service users as 46
for service users in 133
for service users is 70
for service users to 470
for service where the 236
for service which he 154
for service which is 402
for service which it 131
for service which the 302
for service which we 51
for service while the 158
for service within or 100
for service within the 2212
for service would be 626
for servile labor in 52
for servile labor on 51
for seventy acres of 52
for seventy cents an 53
for seventy cents on 54
for seventy hours of 101
for seventy miles in 98
for seventy miles of 83
for seventy miles on 47
for seventy miles or 66
for seventy miles to 157
for seventy miles up 143
for several acres in 73
for several acres of 135
for several angles of 420
for several bands of 95
for several banks in 51
for several banks to 68
for several birds of 50
for several boats to 81
for several books by 61
for several books in 96
for several books of 173
for several books on 226
for several boxes of 118
for several cases in 340
for several cases of 1388
for several cases to 70
for several coats of 43
for several crews of 52
for several crops in 199
for several dates in 68
for several depths in 189
for several depths of 65
for several doses at 44
for several doses of 45
for several dozen of 101
for several drugs in 53
for several drugs of 40
for several films in 50
for several firms at 51
for several firms in 277
for several firms to 120
for several forms of 3333
for several games in 46
for several gases at 195
for several gases in 225
for several gases is 42
for several genes in 104
for several girls to 62
for several hands in 149
for several hours an 139
for several hours as 4185
for several hours at 38384
for several hours be 43
for several hours by 6856
for several hours do 43
for several hours he 1190
for several hours if 2805
for several hours in 56036
for several hours is 1166
for several hours it 722
for several hours my 100
for several hours no 234
for several hours of 8509
for several hours on 7231
for several hours or 34722
for several hours so 2002
for several hours the 8766
for several hours to 30944
for several hours up 727
for several hours we 2211
for several items at 58
for several items in 217
for several items of 446
for several items on 68
for several items to 55
for several kinds of 13975
for several lakes in 57
for several leaves of 42
for several lengths of 188
for several lines in 177
for several lines of 884
for several lines to 42
for several lives in 60
for several loads of 84
for several makes of 109
for several miles an 60
for several miles as 872
for several miles at 635
for several miles by 2091
for several miles he 117
for several miles in 9121
for several miles is 635
for several miles it 231
for several miles of 624
for several miles on 2579
for several miles or 94
for several miles so 56
for several miles the 1021
for several miles to 7005
for several miles up 2472
for several miles we 797
for several mines in 43
for several modes of 311
for several months an 275
for several months as 8892
for several months at 27804
for several months be 130
for several months by 4293
for several months do 40
for several months he 8469
for several months if 2278
for several months in 76819
for several months is 1296
for several months it 2385
for several months my 154
for several months no 658
for several months of 8912
for several months on 11069
for several months or 23357
for several months so 1701
for several months the 11373
for several months to 33406
for several months up 414
for several months we 1331
for several mouths in 46
for several notes on 59
for several others as 124
for several others in 274
for several others of 148
for several others to 209
for several paces in 40
for several packs of 82
for several pages as 95
for several pages at 93
for several pages in 336
for several pages of 451
for several pages on 177
for several pages the 94
for several pages to 220
for several pairs of 1284
for several parts of 1124
for several parts or 56
for several people at 190
for several people in 349
for several people on 56
for several people or 65
for several people to 3897
for several plays by 40
for several plays in 43
for several plays of 54
for several ports in 44
for several ranges of 234
for several rates of 152
for several ratios of 339
for several readings of 70
for several rolls of 68
for several rooms in 54
for several sacks of 59
for several score of 138
for several ships of 107
for several ships to 73
for several sites in 593
for several sites of 51
for several sites on 44
for several sizes of 1537
for several sorts of 620
for several stars in 47
for several steps in 286
for several steps of 168
for several steps to 81
for several strings of 61
for several tasks in 61
for several tasks to 49
for several tenths of 227
for several terms as 1178
for several terms at 132
for several terms he 150
for several terms in 906
for several terms of 261
for several terms on 92
for several terms the 88
for several terms to 156
for several tests in 48
for several tests of 93
for several tiers of 41
for several times as 766
for several times at 89
for several times by 136
for several times he 704
for several times in 586
for several times it 59
for several times of 77
for several times on 74
for several times the 1020
for several times to 269
for several times we 124
for several towns in 206
for several trials in 44
for several trips in 55
for several trips to 261
for several turns of 74
for several types of 35884
for several units in 44
for several units of 265
for several units to 66
for several users at 58
for several users to 266
for several views of 50
for several walks in 62
for several waves of 67
for several weeks an 164
for several weeks as 5038
for several weeks at 24177
for several weeks be 62
for several weeks by 6367
for several weeks he 5479
for several weeks if 4007
for several weeks in 52388
for several weeks is 2487
for several weeks it 923
for several weeks my 127
for several weeks no 461
for several weeks of 6517
for several weeks on 4415
for several weeks or 37945
for several weeks so 1854
for several weeks the 4064
for several weeks to 27816
for several weeks up 143
for several weeks we 1526
for several women in 105
for several women to 135
for several words in 107
for several words of 69
for several works by 81
for several works in 101
for several works of 190
for several works on 69
for several yards as 49
for several yards at 111
for several yards in 376
for several yards of 89
for several yards on 273
for several yards to 387
for shallow depths of 62
for shallow water in 86
for shallow water is 65
for shallow water or 78
for shallow water to 43
for shallow wells in 52
for shanghai where he 100
for shelley seems to 60
for shelter after the 113
for shelter beneath an 41
for shelter beneath the 355
for shelter close to 40
for shelter first at 50
for shelter round the 132
for shelter under an 151
for shelter under my 72
for shelter under the 4141
for shelter until the 205
for shelter while the 103
for shelter within the 301
for shelter would be 80
for shorter hours as 295
for shorter hours at 129
for shorter hours by 156
for shorter hours in 582
for shorter hours is 295
for shorter hours of 1267
for shorter hours on 132
for shorter hours or 398
for shorter hours the 42
for shorter hours to 123
for shorter lengths of 498
for shorter people to 51
for shorter period of 121
for shorter spans of 63
for shorter stays in 44
for shorter terms in 46
for shorter terms of 175
for shorter terms to 42
for shorter times at 102
for shorter times in 74
for shorter times of 50
for shorter times or 63
for shorter times to 70
for shorter trips to 44
for shortly after he 773
for shortly after it 133
for shortly after my 117
for shortly after the 2480
for shortly after we 258
for sighted people to 104
for sigmund freud to 71
for signaling within the 43
for signals about the 83
for signals within the 68
for silence about the 286
for silence after the 45
for silence might be 93
for silence which he 94
for silence while he 141
for silence while the 71
for silence would be 74
for silicon atoms in 75
for similar action at 72
for similar action by 403
for similar action in 799
for similar action on 226
for similar action to 112
for similar bills in 42
for similar bonds in 51
for similar bonds is 103
for similar books by 49
for similar books in 43
for similar cases by 53
for similar cases in 947
for similar cases of 182
for similar cases the 58
for similar cases to 113
for similar cells in 50
for similar change in 49
for similar codes in 58
for similar deeds of 43
for similar facts in 101
for similar firms in 94
for similar forms in 55
for similar forms of 319
for similar genes in 58
for similar goals in 66
for similar goods at 62
for similar goods by 49
for similar goods in 411
for similar goods is 43
for similar goods of 281
for similar goods on 47
for similar goods or 350
for similar growth in 51
for similar homes in 82
for similar housing in 75
for similar items at 78
for similar items in 348
for similar items of 159
for similar items on 42
for similar items or 70
for similar items to 41
for similar kinds of 1892
for similar labor in 146
for similar lands in 166
for similar lengths of 379
for similar lines of 88
for similar lists of 51
for similar loans in 108
for similar modes of 86
for similar moves in 75
for similar pairs of 66
for similar parts in 58
for similar parts of 114
for similar people in 52
for similar people to 42
for similar plans in 60
for similar posts in 144
for similar ranges of 59
for similar ranks in 40
for similar rates of 103
for similar rocks in 76
for similar roles in 58
for similar rules in 81
for similar signs of 81
for similar sites in 85
for similar sizes of 52
for similar soils in 57
for similar sorts of 250
for similar space in 102
for similar steps in 143
for similar study of 52
for similar tasks in 163
for similar terms in 50
for similar tests in 79
for similar tests on 55
for similar themes in 44
for similar types of 4621
for similar units in 164
for similar units of 87
for similar views by 49
for similar views in 57
for similar views of 120
for similar views on 110
for similar words in 90
for similar works by 114
for similar works in 260
for similar works of 90
for similar works on 66
for simpler forms of 289
for simpler types of 124
for singapore where he 49
for singapore where the 42
for singapore would be 120
for sinners under the 40
for sixteen cents an 64
for sixteen hours at 638
for sixteen hours he 68
for sixteen hours in 415
for sixteen hours of 313
for sixteen hours on 227
for sixteen hours or 282
for sixteen hours the 83
for sixteen hours to 126
for sixteen miles in 68
for sixteen miles on 86
for sixteen miles the 44
for sixteen miles to 175
for sixteen months as 173
for sixteen months at 115
for sixteen months by 82
for sixteen months he 114
for sixteen months in 707
for sixteen months of 149
for sixteen months on 118
for sixteen months the 87
for sixteen months to 238
for sixteen pages of 67
for sixteen pairs of 85
for sixteen types of 71
for sixteen votes in 84
for sixteen weeks at 100
for sixteen weeks in 214
for sixteen weeks of 172
for sixteen weeks on 59
for sixteen weeks to 64
for skilled labor as 246
for skilled labor at 93
for skilled labor by 97
for skilled labor in 1398
for skilled labor is 524
for skilled labor of 107
for skilled labor on 75
for skilled labor or 103
for skilled labor to 283
for skilled nursing or 128
for skilled people in 68
for skilled people to 150
for skinner would be 66
for slander based on 70
for slander under the 54
for slavery based on 64
for slavery could be 85
for slavery seems to 71
for slavery under the 111
for slavery where it 59
for slavery within the 100
for slavery would be 162
for slotted aloha is 72
for slovakia within the 87
for smaller angles of 103
for smaller banks in 57
for smaller banks to 137
for smaller boats to 152
for smaller craft the 57
for smaller doses of 109
for smaller farms to 47
for smaller firms as 47
for smaller firms in 296
for smaller firms is 136
for smaller firms or 164
for smaller firms to 923
for smaller items of 62
for smaller kinds of 49
for smaller parts of 169
for smaller ranges of 42
for smaller ratios of 47
for smaller ships to 57
for smaller sizes of 284
for smaller sizes the 57
for smaller towns in 53
for smaller types of 85
for smaller units in 84
for smaller units of 426
for smaller units or 48
for smaller units to 142
for smaller value of 93
for smuggling drugs in 42
for soberer sense in 74
for society after the 54
for society based on 151
for society ceases to 185
for society could be 229
for society might be 69
for society needs no 41
for society people to 44
for society seems to 66
for society since it 68
for society since the 44
for society under the 65
for society which is 207
for society which the 62
for society within the 64
for society women to 61
for society would be 436
for softening point of 104
for softening water by 73
for softening water in 55
for softening water is 108
for softening water on 60
for soldering fluid is 50
for soluble forms of 53
for soluble salts of 49
for soluble salts to 43
for solution after the 85
for solution under the 49
for solution until the 63
for solution within the 104
for solution would be 135
for somatic cells in 47
for somehow causing the 50
for somehow failing to 56
for sources cited in 86
for sources close to 79
for sources within the 67
for southeast asians in 64
for southeast asians to 94
for southern italy in 76
for southern women in 67
for southern women to 129
for soybeans grown in 55
for spanish power in 42
for spanish ships in 44
for spanish ships to 160
for spanish women in 53
for spanish women to 69
for species based on 41
for species feeding on 48
for species found in 377
for species growing in 59
for species known to 76
for species where the 100
for species which do 136
for species within the 227
for spectra taken at 46
for spirits cased in 436
for squatting within the 42
for stained glass at 81
for stained glass by 66
for stained glass in 214
for stained glass is 65
for stained glass or 62
for stained glass to 87
for stations close to 64
for stations where the 76
for stations within the 127
for steadily raising the 52
for steamers running to 60
for stephen would be 54
for stimuli varying in 69
for stimuli within the 149
for storage above the 55
for storage after the 168
for storage based on 47
for storage could be 70
for storage might be 40
for storage shall be 192
for storage since the 48
for storage space by 75
for storage space in 275
for storage space is 107
for storage space on 142
for storage space or 56
for storage space to 61
for storage tanks is 54
for storage times of 52
for storage under the 150
for storage until it 367
for storage until the 525
for storage which is 55
for storage while the 134
for storage within the 343
for storage would be 201
for stories about my 105
for stories about the 1787
for stories based on 221
for stories where the 43
for stories which he 49
for strains within the 81
for streets within the 53
for strikes would be 84
for stringent tests of 51
for strolling about the 70
for stronger action by 77
for stronger action in 129
for stronger action on 84
for stronger action to 125
for stronger bonds of 40
for stronger forms of 108
for stronger growth in 66
for student growth in 115
for student housing at 63
for student housing in 72
for student input in 84
for student input on 50
for student learning as 292
for student learning at 88
for student learning by 97
for student learning in 1332
for student learning is 353
for student learning of 115
for student learning on 59
for student learning or 76
for student learning to 169
for student loans in 120
for student loans is 70
for student loans or 87
for student loans to 96
for student power in 55
for student power is 48
for student ratings of 73
for student teaching at 61
for student teaching in 344
for student teaching is 135
for student teaching or 45
for student visas to 51
for student voice in 277
for student writing in 100
for student writing is 54
for studied rules of 62
for studies about the 107
for studies aimed at 604
for studies based on 472
for studies looking at 60
for studies seeking to 86
for studies under the 46
for studies where the 245
for studies within the 114
for subject headings in 160
for subject headings is 41
for subsidy under the 153
for subsidy would be 56
for subtler forms of 95
for success after the 262
for success appear to 170
for success based on 456
for success began to 42
for success could be 567
for success either in 96
for success equal to 58
for success given the 57
for success later in 161
for success later on 112
for success might be 694
for success rather on 55
for success rather to 226
for success seems to 285
for success since the 73
for success tends to 66
for success today is 83
for success under the 340
for success until he 52
for success until the 59
for success where it 53
for success where the 72
for success which he 222
for success which is 174
for success which the 86
for success while the 57
for success within it 60
for success within the 1869
for success would be 3239
for suffering agony of 45
for suffering flesh to 90
for suffering others to 56
for suffering people in 64
for suffering people to 54
for suffering which he 40
for suffering which is 142
for suffering which the 52
for suicide could be 52
for suicide might be 45
for suicide rates in 44
for suicide rates to 68
for suicide would be 68
for suitors within the 56
for summary trials of 60
for summoning people to 67
for superior court of 291
for superior forms of 91
for superior kinds of 50
for superior merit in 135
for superior skill in 266
for superior types of 48
for supplying blood to 179
for supplying books to 131
for supplying clothing to 43
for supplying drugs to 109
for supplying flour to 95
for supplying funds to 187
for supplying goods or 96
for supplying goods to 184
for supplying grain to 108
for supplying labor to 59
for supplying light to 124
for supplying money to 75
for supplying power at 53
for supplying power in 81
for supplying power to 1548
for supplying water at 104
for supplying water by 119
for supplying water in 224
for supplying water is 74
for supplying water or 192
for supplying water to 4474
for support after the 336
for support based on 249
for support began to 62
for support could be 109
for support either to 49
for support first to 54
for support given by 104
for support given to 242
for support might be 81
for support rather to 85
for support round the 45
for support seems to 42
for support shall be 224
for support since the 90
for support staff as 53
for support staff in 144
for support staff is 83
for support staff to 679
for support under the 1322
for support until he 124
for support until the 306
for support where he 69
for support where it 46
for support where the 76
for support which he 50
for support which is 113
for support which the 51
for support while at 47
for support while he 299
for support while in 80
for support while the 425
for support within the 1459
for support would be 717
for supposing anything of 59
for supposing either of 49
for supposing would be 43
for supreme court in 46
for supreme court of 202
for supreme court or 51
for supreme court to 91
for supreme power at 46
for supreme power by 66
for supreme power in 845
for surface boiling of 178
for surface cleaning of 40
for surface coating of 68
for surface craft to 56
for surface ships in 68
for surface ships is 57
for surface ships to 98
for surface water at 48
for surface water in 263
for surface water is 156
for surface water of 45
for surface water or 100
for surface water to 313
for surface waves in 263
for surface waves is 95
for surface waves of 43
for surface waves on 158
for surgery about the 57
for surgery after the 77
for surgery based on 215
for surgery below the 109
for surgery could be 47
for surgery later in 51
for surgery might be 57
for surgery until the 86
for surgery within the 130
for surgery would be 111
for surplus funds in 65
for surplus funds of 75
for surplus funds to 45
for surplus labor in 65
for surplus labor to 44
for surplus value is 60
for surplus value to 157
for surplus water to 94
for surveys based on 40
for surviving under the 46
for swedish firms to 72
for swedish women in 52
for switching genes on 45
for sympathy where he 54
for sympathy which is 148
for sympathy would be 45
for systems based on 993
for systems close to 140
for systems obeying the 72
for systems thinking in 54
for systems where it 77
for systems where no 55
for systems where the 1789
for systems which do 273
for tacitus speaks of 41
for tacitus tells us 120
for talents which he 91
for talents which the 41
for tangible parts in 63
for tangible proof of 197
for tangible signs of 171
for targeting drugs to 104
for targets close to 49
for targets within the 84
for taxation based on 174
for taxation could be 56
for taxation shall be 229
for taxation under the 460
for taxation within the 158
for taxation would be 355
for teachers about the 207
for teachers after the 96
for teachers aimed at 62
for teachers based on 398
for teachers began to 85
for teachers below the 48
for teachers could be 213
for teachers either to 48
for teachers looking to 59
for teachers might be 137
for teachers needs to 67
for teachers ought to 66
for teachers seeking to 274
for teachers seems to 78
for teachers serving in 93
for teachers shall be 105
for teachers since it 54
for teachers since the 71
for teachers teaching in 64
for teachers tends to 53
for teachers today is 57
for teachers under the 377
for teachers wanting to 283
for teachers which he 55
for teachers which is 120
for teachers which the 55
for teachers willing to 131
for teachers wishing to 783
for teachers within the 327
for teachers working at 53
for teachers working in 1765
for teachers working on 96
for teachers would be 497
for teenage girls in 292
for teenage girls is 110
for teenage girls on 45
for teenage girls to 420
for tenders shall be 171
for tensile loading of 66
for tensile testing is 55
for tensile testing of 435
for tensile tests in 56
for tensile tests is 91
for tensile tests of 100
for tensile tests on 131
for tensions within the 159
for tetanus toxin is 53
for textile goods in 45
for textile mills in 124
for textile mills to 145
for thickening soups or 50
for thirteen hours at 155
for thirteen hours in 240
for thirteen hours of 137
for thirteen hours on 166
for thirteen hours or 43
for thirteen hours the 64
for thirteen hours to 43
for thirteen miles in 58
for thirteen miles to 149
for thirteen months as 106
for thirteen months at 104
for thirteen months by 75
for thirteen months he 96
for thirteen months in 702
for thirteen months of 76
for thirteen months on 68
for thirteen months the 97
for thirteen months to 170
for thirteen people to 87
for thirteen weeks at 120
for thirteen weeks in 397
for thirteen weeks of 232
for thirteen weeks on 101
for thirteen weeks or 131
for thirteen weeks to 103
for thorough cleaning of 210
for thorough cooking of 51
for thorough search to 322
for thorough study by 54
for thorough study of 593
for thorough testing of 157
for thorough washing of 83
for thoughts about the 250
for thoughts which he 43
for thursday evening at 51
for thursday morning at 92
for thursday night at 47
for thursday night to 47
for tissues fixed in 122
for tobacco could be 49
for tobacco growing in 50
for tobacco grown in 95
for tobacco might be 41
for tobacco which he 45
for tobacco which is 46
for tomatoes grown in 143
for tonight would be 85
for toronto where he 48
for tougher action on 57
for tourism based on 54
for tourism could be 45
for tourism growth in 62
for tourism under the 41
for tourism within the 79
for tourism would be 65
for tourist trips to 53
for towards evening the 59
for traction while the 52
for traffic about the 52
for traffic flowing in 46
for traffic under the 89
for traffic until the 173
for traffic which is 103
for traffic which the 79
for traffic within the 184
for traffic would be 74
for trained minds to 45
for trained people in 199
for trained people is 48
for trained people to 190
for trained staff in 78
for trained staff to 152
for trained women in 133
for trained women to 76
for transit shall be 101
for transit trade of 55
for transit visas to 53
for transit would be 60
for traveling about the 111
for traveling within the 85
for treasure beneath the 61
for treasure under the 117
for treasury bills at 196
for treasury bills in 198
for treasury bills is 288
for treasury bills or 47
for treasury bills to 67
for treasury bonds is 49
for treasury notes as 85
for treasury notes at 43
for treasury notes of 103
for treasury stock in 44
for treasury stock is 167
for trenton ferry on 61
for trouble later on 362
for trouble spots in 53
for trouble where it 69
for trouble which is 52
for trouble within the 66
for trouble would be 54
for tuesday evening at 45
for tuesday morning at 83
for tuesday night at 42
for tunneling under the 66
for tunnels under the 73
for turkish women in 72
for turkish women to 61
for typhoid fever as 48
for typhoid fever by 56
for typhoid fever in 273
for typhoid fever is 305
for typhoid fever or 125
for typhoid fever to 76
for typical cases in 71
for typical cases of 233
for typical forms of 117
for typical kinds of 69
for typical ranges of 68
for typical signs of 51
for typical sizes of 68
for typical types of 138
for tyranny seems as 47
for ukraine would be 45
for unequal lengths of 174
for unequal rates of 100
for unequal sharing of 45
for unhappy people to 49
for unified action by 167
for unified action in 164
for unified action on 131
for unified action to 94
for uniform growth of 61
