act also makes it unlawful 136
area from which the majority 142
area from which the migrants 56
area from which the original 53
area from which the sediment 45
area from which the specimen 122
area from which the students 57
area into which the undercut 135
are also aimed at developing 44
are also aimed at preventing 45
are also aimed at protecting 44
are also asked to complete 337
are also asked to consider 250
are also asked to describe 195
are also asked to estimate 56
are also asked to evaluate 120
are also asked to identify 278
are also asked to indicate 271
are also asked to practice 55
are also based on economic 43
are also based on personal 79
are also bound to consider 78
are also cited as evidence 138
are also cited as examples 74
are also cited as possible 40
are also easier to identify 54
are also easier to maintain 146
are also easier to remember 78
are also feeling the pressure 64
are also found in adjacent 99
are also found in american 40
are also found in appendix 102
are also found in australia 346
are also found in bacterial 57
are also found in brackish 94
are also found in children 296
are also found in christian 47
are also found in clusters 56
are also found in cornwall 82
are also found in developing 48
are also found in domestic 47
are also found in families 44
are also found in increased 169
are also found in indonesia 90
are also found in isolated 178
are also found in japanese 111
are also found in languages 52
are also found in mammalian 56
are also found in manchuria 41
are also found in medieval 62
are also found in numerous 145
are also found in ordinary 45
are also found in patients 804
are also found in practice 60
are also found in profusion 72
are also found in proteins 70
are also found in reptiles 48
are also found in scotland 93
are also found in tropical 134
are also given as examples 54
are also given in appendix 1302
are also given in brackets 108
are also given in standard 117
are also given the authority 93
are also given to children 113
are also given to indicate 58
are also given to patients 79
are also given to students 74
are also grown in quantity 84
are also happy to announce 81
are also known as compound 93
are also known as ductless 45
are also known as essential 47
are also known as external 62
are also known as indirect 41
are also known as personal 69
are also known as positive 58
are also known as pressure 112
are also known as standard 82
are also known as synthetic 46
are also known to activate 81
are also known to catalyze 87
are also known to generate 45
are also known to interact 126
are also known to modulate 63
are also known to regulate 97
are also known to suppress 66
are also known to transmit 93
are also liable to contract 43
are also liable to frequent 46
are also liable to infection 67
are also liable to insanity 57
are also lines of constant 294
are also lower in calories 45
are also noted in patients 91
are also often in conflict 67
are also often of interest 41
are also prone to developing 147
are also prone to infection 133
are also prone to problems 54
are also proud to announce 86
are also ratios of equality 73
are also showing an interest 60
are also shown in appendix 259
are also shown in brackets 44
are also shown to indicate 94
are also signs of increased 99
are also signs of progress 43
are also sites of struggle 45
are also still in evidence 43
are also taken as evidence 52
are also under the authority 83
are also under the direction 229
are also under the ministry 44
are also urged to consider 50
are also willing to consider 83
are also within the province 96
are also working on developing 109
are also worthy of attention 779
area over which it extended 81
area over which it operates 131
area over which the authority 154
area over which the earthquake 46
area over which the pressure 771
area upon which the pressure 87
are best given in capsules 53
are best known by sentient 52
are best known to yourself 236
are best shown by examples 44
are born again as children 47
are born under the happiest 66
are born within the confines 111
are born within the dominions 135
are busy landing the smuggled 69
are buying goods or services 44
are clear about the benefits 47
are clear about the direction 68
are clear about the purposes 70
are clear lines of authority 154
are clear signs of progress 78
are cold prove the chickens 40
are come hither to preserve 110
are coming under the scrutiny 51
are dark brown or blackish 192
are dark brown to blackish 193
are done under the authority 54
are done under the direction 81
are done under the guidance 45
are duty bound to preserve 40
are early signs of toxicity 71
are early taxed by presenting 78
are even close to accurate 60
are even today so lukewarm 54
are even willing to consider 99
are ever prone to befriend 63
are ever tending to dissolve 51
are ever tending to overthrow 48
are ever tending to separate 55
are fast feeling the pressure 77
are five lines of evidence 40
are five steps in developing 46
are five times as frequent 84
are five times as numerous 197
are five types of questions 57
are four atoms of hydrogen 64
are four cases to consider 479
are four kinds of conflict 60
are four kinds of evidence 97
are four kinds of homicide 63
are four kinds of military 103
are four kinds of problems 44
are four kinds of questions 179
are four lines of evidence 132
are four modes of operation 114
are four pairs of flagella 61
are four pairs of salivary 40
are four times as frequent 139
are four times as numerous 338
are four types of business 74
are four types of chemical 110
are four types of computer 42
are four types of conflict 44
are four types of economic 62
are four types of entities 57
are four types of evidence 85
are four types of external 48
are four types of financial 70
are four types of licenses 42
are four types of messages 43
are four types of possible 46
are four types of problems 64
are four types of questions 168
are four types of services 42
are four types of students 64
are four types of validity 122
are four types of variables 75
are from eight to eighteen 65
are from eight to fourteen 130
are from seven to fourteen 72
are good forms of exercise 141
are good words to describe 67
are great store of victuals 51
are great truths in socialism 55
are held under the auspices 784
are held under the authority 107
are held under the direction 169
are held under the guidance 40
are held within the confines 45
are here given as examples 118
are here given in brackets 49
are here today to consider 52
are here today to dedicate 45
are here twice as numerous 66
are ideas either of sensation 42
are just about as numerous 72
are just about the opposite 42
are just about to complete 111
are just about to discover 41
are just about to separate 75
are just above the threshold 66
are just below the threshold 124
are just equal to marginal 47
are just willing to purchase 40
are kept alive by constant 58
are kept apart in separate 79
are kept below the threshold 63
are kept under the constant 41
are kept within the confines 123
are kids still so confused 93
are laid under the strongest 61
are least under the separate 137
are left alone to struggle 46
are left groping in darkness 46
are less bound by tradition 80
are less liable to accident 60
are less liable to confusion 73
are less liable to contract 159
are less liable to fracture 212
are less liable to infection 117
are less liable to objection 59
are less liable to sickness 65
are less liable to surprise 125
are less prone to corrosion 50
are less prone to developing 78
are less prone to infection 157
are less prone to oxidation 65
are less prone to problems 113
are less willing to consider 73
are less willing to continue 69
are less willing to disclose 63
are less willing to purchase 51
are less willing to tolerate 259
are less worthy of attention 58
are like music so profound 102
are living today in constant 80
are living under the constant 48
are living while so employed 41
are lost sight of entirely 62
are made about the benefits 53
are made about the direction 79
are made about the physical 76
are made about the possible 88
are made about the potential 122
are made about the presence 62
are made about the relative 270
are made about the specific 81
are made about the underlying 269
are made about the validity 46
are made after the contract 43
are made after the likeness 194
are made after the original 55
are made aware of possible 46
are made aware of potential 94
are made aware of problems 113
are made aware of specific 48
are made based on personal 65
are made known to students 41
are made under the auspices 91
are made under the authority 403
are made under the condition 61
are made under the contract 92
are made under the direction 321
are made under the guidance 89
are made under the pressure 94
are made within an extended 207
are made within the confines 108
are made worse by emotional 62
are made worse by movement 46
are many angles of approach 47
are many cases in practice 169
are many cases of apparent 56
are many cases of children 146
are many cases of hardship 40
are many cases of insanity 46
are many cases of sickness 102
are many forms of activity 59
are many forms of arthritis 162
are many forms of buddhism 77
are many forms of business 65
are many forms of conflict 49
are many forms of economic 47
are many forms of epilepsy 61
are many forms of exercise 91
are many forms of personal 52
are many forms of physical 73
are many forms of property 43
are many forms of recreation 51
are many forms of religious 68
are many forms of socialism 58
are many forms of treatment 158
are many items of interest 133
are many items to consider 96
are many kinds of activity 55
are many kinds of arthritis 135
are many kinds of authority 61
are many kinds of averages 85
are many kinds of beautiful 60
are many kinds of business 184
are many kinds of chemical 55
are many kinds of children 89
are many kinds of computer 89
are many kinds of conflict 62
are many kinds of creatures 62
are many kinds of cultural 40
are many kinds of decisions 48
are many kinds of domestic 41
are many kinds of economic 76
are many kinds of education 67
are many kinds of emotional 47
are many kinds of evidence 151
are many kinds of exercise 82
are many kinds of families 166
are many kinds of financial 67
are many kinds of greatness 44
are many kinds of interest 55
are many kinds of laughter 85
are many kinds of machines 130
are many kinds of materials 112
are many kinds of minerals 52
are many kinds of movement 57
are many kinds of patterns 49
are many kinds of personal 62
are many kinds of physical 126
are many kinds of policies 46
are many kinds of pollution 44
are many kinds of possible 42
are many kinds of problems 221
are many kinds of products 60
are many kinds of programs 57
are many kinds of property 105
are many kinds of proteins 90
are many kinds of questions 154
are many kinds of relations 69
are many kinds of religious 98
are many kinds of reptiles 63
are many kinds of services 71
are many kinds of socialism 42
are many kinds of software 67
are many kinds of speeches 42
are many kinds of symmetry 41
are many kinds of treatment 52
are many kinds of valuable 50
are many lines of business 110
are many lines of evidence 503
are many lines of industry 45
are many miles of mountain 54
are many modes of exercise 44
are many others of interest 47
are many people in business 44
are many people in washington 49
are many rates of interest 90
are many roads to socialism 98
are many signs of progress 93
are many signs to indicate 85
are many sorts of property 94
are many terms to describe 69
are many times as numerous 172
are many truths in concrete 45
are many types of activity 60
are many types of agencies 47
are many types of analysis 40
are many types of antennas 121
are many types of arthritis 214
are many types of business 146
are many types of chemical 285
are many types of clinical 53
are many types of computer 332
are many types of conflict 62
are many types of controls 41
are many types of corrosion 54
are many types of decisions 42
are many types of economic 59
are many types of electric 120
are many types of epilepsy 43
are many types of evidence 64
are many types of exercise 77
are many types of external 50
are many types of families 147
are many types of financial 206
are many types of hardware 42
are many types of headaches 49
are many types of interest 102
are many types of internal 55
are many types of machines 118
are many types of materials 124
are many types of mortgage 143
are many types of networks 89
are many types of patterns 48
are many types of personal 61
are many types of physical 143
are many types of plastics 53
are many types of policies 111
are many types of portable 43
are many types of positive 47
are many types of possible 80
are many types of potential 49
are many types of pressure 47
are many types of printers 89
are many types of problems 227
are many types of products 83
are many types of programs 135
are many types of projects 47
are many types of property 44
are many types of proteins 41
are many types of questions 152
are many types of religious 60
are many types of seizures 91
are many types of services 64
are many types of socialism 50
are many types of software 163
are many types of specific 41
are many types of standard 81
are many types of switches 64
are many types of synthetic 47
are many types of treatment 80
are many types of validity 73
are many words to describe 172
are more adept at exploiting 50
are more aware of possible 43
are more aware of potential 49
are more aware of problems 97
are more hated by moderate 59
are more hours of darkness 80
are more hours of daylight 222
are more hours of sunlight 88
are more hours of sunshine 94
are more liable to accident 65
are more liable to collapse 56
are more liable to contract 319
are more liable to corrosion 44
are more liable to disgrace 53
are more liable to enthusiasm 44
are more liable to exception 52
are more liable to exposure 41
are more liable to fracture 380
are more liable to infection 365
are more liable to insanity 181
are more liable to suspicion 68
are more often in conflict 97
are more often in evidence 56
are more often in positions 45
are more often the exception 130
are more often the products 50
are more often the subjects 129
are more pleasing in describing 72
are more prone to addiction 61
are more prone to bacterial 95
are more prone to breakdown 75
are more prone to chemical 40
are more prone to collapse 91
are more prone to complain 66
are more prone to conflict 271
are more prone to consider 103
are more prone to contract 316
are more prone to coronary 113
are more prone to corrosion 115
are more prone to criminal 117
are more prone to cystitis 43
are more prone to developing 752
are more prone to emotional 131
are more prone to fracture 261
are more prone to generate 70
are more prone to headaches 41
are more prone to identify 57
are more prone to infection 943
are more prone to inflation 58
are more prone to injuries 124
are more prone to insanity 41
are more prone to internal 46
are more prone to migration 69
are more prone to mistakes 44
are more prone to negative 60
are more prone to oxidation 238
are more prone to perceive 75
are more prone to physical 215
are more prone to predation 62
are more prone to problems 242
are more prone to remember 46
are more prone to seizures 51
are more prone to sickness 189
are more taken by flattery 40
are more under the direction 40
are more willing to approach 58
are more willing to challenge 131
are more willing to confront 89
are more willing to consider 514
are more willing to continue 54
are more willing to delegate 82
are more willing to disclose 190
are more willing to identify 89
are more willing to interact 50
are more willing to negotiate 172
are more willing to overlook 59
are more willing to postpone 46
are more willing to purchase 141
are more willing to relocate 58
are more willing to tolerate 392
are more willing to transfer 53
are more within the province 48
are more worthy of attention 495
are more worthy of credence 111
are more worthy of possessing 51
are most bound to consider 79
are most happy to announce 60
are most liable to confusion 98
are most liable to contract 118
are most liable to infection 120
are most often in conflict 42
are most often of interest 53
are most often the culprits 58
are most often the subjects 112
are most prone to developing 47
are most prone to infection 73
are most vocal in condemning 64
are most worthy of attention 389
are most worthy of imitation 51
are most worthy the attention 41
are much above my capacity 110
are much above the ordinary 79
are much below the standard 171
are much easier of digestion 43
are much easier to approach 63
are much easier to decipher 54
are much easier to describe 135
are much easier to discover 52
are much easier to document 51
are much easier to estimate 117
are much easier to evaluate 146
are much easier to generate 93
are much easier to identify 702
are much easier to maintain 425
are much easier to negotiate 65
are much easier to organize 100
are much easier to overcome 76
are much easier to perceive 58
are much easier to quantify 85
are much easier to remember 476
are much easier to separate 64
are much given to imitation 142
are much given to purchasing 47
are much lower as compared 115
are much lower in calories 57
are much lower in developing 74
are much lower in elevation 51
are much rarer in children 70
are much safer in overdose 145
are nine times as numerous 51
are none which so directly 44
are nothing short of astounding 454
are nothing short of breathtaking 225
are nothing short of brilliant 105
are nothing short of dramatic 40
are nothing short of miracles 42
are nothing short of staggering 76
are once again in evidence 88
are only about to commence 40
are only forms of sensible 80
are only found by accident 53
are only found in australia 69
are only found in isolated 88
are only found in patients 52
are only found in specific 61
are only found in tropical 154
are only given as examples 217
are only liable to detention 193
are only modes of operation 43
are only rules of evidence 57
are only thinking of yourself 123
are only treating the symptoms 69
are only willing to consider 54
are only willing to purchase 54
are only worthy of attention 50
are only worthy of contempt 41
are open daily to visitors 42
are other costs to consider 95
are other forms of activity 55
are other forms of business 128
are other forms of economic 72
are other forms of education 43
are other forms of emotional 40
are other forms of evidence 85
are other forms of exercise 50
are other forms of financial 41
are other forms of insanity 49
are other forms of physical 48
are other forms of potential 41
are other forms of property 115
are other forms of religious 69
are other forms of security 42
are other forms of treatment 135
are other items of interest 87
are other items to consider 49
are other kinds of averages 51
are other kinds of evidence 221
are other kinds of memories 43
are other kinds of physical 51
are other kinds of problems 157
are other kinds of property 89
are other kinds of questions 113
are other lines of approach 44
are other lines of argument 47
are other lines of business 40
are other lines of evidence 343
are other modes of expressing 50
are other modes of treatment 45
are other people to consider 164
are other signs of infection 59
are other signs or symptoms 46
are other types of benefits 43
are other types of business 83
are other types of economic 69
are other types of evidence 109
are other types of families 44
are other types of financial 78
are other types of linguistic 45
are other types of potential 51
are other types of problems 141
are other types of programs 62
are other types of property 123
are other types of questions 87
are other types of services 46
are other types of software 48
are other types of variables 42
are paid wages or salaries 71
are paid within the discount 119
are pure forms of intuition 77
are rich rather in physical 75
are rude races of australia 45
are said still to preserve 65
are seen seated in hundreds 67
are seen under the electron 97
are sold under an execution 86
are some cases of internal 63
are some facts to consider 127
are some facts to remember 54
are some forms of indirect 119
are some forms of treatment 56
are some items of interest 106
are some items to consider 221
are some kinds of business 158
are some kinds of education 46
are some kinds of evidence 50
are some kinds of problems 55
are some kinds of property 54
are some kinds of questions 68
are some lines of business 63
are some lines of evidence 83
are some people in washington 55
are some people so indirect 43
are some people so malicious 67
are some rules to consider 52
are some rules to remember 189
are some signs of increased 51
are some signs of movement 75
are some signs of progress 216
are some signs of recovery 56
are some sorts of industry 274
are some steps to consider 91
are some types of business 73
are some types of problems 73
are some types of questions 127
are some which the japanese 80
are some words to describe 66
are such rules or mutually 159
are such sayings in families 47
are sure never to convince 42
are taking longer to complete 188
are taking place in american 485
are taking place in australia 72
are taking place in birmingham 645
are taking place in business 149
are taking place in developing 71
are taking place in economic 43
are taking place in education 167
are taking place in industry 108
are taking place in parallel 124
are taking place in response 119
are taking place in washington 43
are taking quite an interest 49
are taking steps to alleviate 52
are taking steps to minimize 62
are taking steps to overcome 57
are taking steps to preserve 93
are taking steps to strengthen 110
are there under the direction 50
are there which the severest 57
are there women so horrible 68
are there words to describe 41
are those based on physical 41
are those given by equations 47
are those given in appendix 63
are those goods or services 58
are those taxes to continue 94
are those where the majority 48
are those which he acquires 116
are those which he executed 63
are those which it receives 87
are those which the ancients 42
are those which the children 66
are those which the consumer 60
are those which the physician 43
are those which we associate 50
are those which we consider 81
are three atoms of hydrogen 57
are three cases of interest 134
are three cases to consider 1294
are three forms of business 91
are three forms of treatment 126
are three kinds of accounts 41
are three kinds of activity 47
are three kinds of attention 73
are three kinds of authority 54
are three kinds of averages 48
are three kinds of business 145
are three kinds of economic 58
are three kinds of education 47
are three kinds of electric 41
are three kinds of elements 53
are three kinds of entities 71
are three kinds of evidence 237
are three kinds of hydrogen 40
are three kinds of materials 44
are three kinds of messages 52
are three kinds of movement 51
are three kinds of physical 40
are three kinds of pleasures 54
are three kinds of possible 90
are three kinds of problems 143
are three kinds of programs 43
are three kinds of pronouns 115
are three kinds of property 106
are three kinds of quantity 49
are three kinds of questions 204
are three kinds of relations 143
are three kinds of religious 88
are three kinds of response 72
are three kinds of rhetoric 70
are three kinds of security 68
are three kinds of situation 58
are three kinds of symmetry 97
are three kinds of variables 125
are three lines of approach 63
are three lines of argument 83
are three lines of evidence 419
are three modes of operation 292
are three modes of proceeding 96
are three months of complete 68
are three pairs of opposite 91
are three pairs of salivary 554
are three rules to remember 98
are three steps in developing 58
are three steps to developing 49
are three times as frequent 263
are three times as numerous 675
are three times as valuable 49
are three types of accounting 48
are three types of accounts 71
are three types of activity 85
are three types of analysis 82
are three types of approach 41
are three types of authority 166
are three types of averages 76
are three types of barriers 44
are three types of benefits 83
are three types of boundary 90
are three types of business 453
are three types of carriers 55
are three types of cellular 55
are three types of channels 74
are three types of chemical 245
are three types of children 68
are three types of clinical 62
are three types of comments 53
are three types of commonly 41
are three types of computer 194
are three types of conflict 237
are three types of contract 113
are three types of controls 178
are three types of criminal 60
are three types of cultural 42
are three types of customer 46
are three types of database 67
are three types of decisions 90
are three types of economic 164
are three types of education 45
are three types of electric 101
are three types of elements 97
are three types of entities 67
are three types of epithelial 71
are three types of equations 44
are three types of evidence 244
are three types of exercise 64
are three types of expenses 54
are three types of external 92
are three types of failures 52
are three types of families 66
are three types of feedback 50
are three types of financial 223
are three types of functions 103
are three types of hospital 42
are three types of hydrogen 44
are three types of interest 46
are three types of internal 93
are three types of jaundice 45
are three types of licenses 50
are three types of machines 70
are three types of magnetic 63
are three types of marriages 45
are three types of materials 105
are three types of messages 133
are three types of movement 102
are three types of multiple 180
are three types of muscular 108
are three types of networks 76
are three types of operation 54
are three types of patience 59
are three types of patients 59
are three types of patterns 41
are three types of personal 102
are three types of physical 116
are three types of placenta 98
are three types of policies 61
are three types of positive 57
are three types of possible 151
are three types of potential 74
are three types of pressure 119
are three types of printers 58
are three types of problems 368
are three types of products 69
are three types of profiles 44
are three types of programs 168
are three types of projects 58
are three types of property 188
are three types of questions 522
are three types of receptor 50
are three types of relations 96
are three types of religious 57
are three types of response 235
are three types of security 83
are three types of sentence 105
are three types of services 73
are three types of situation 57
are three types of skeletal 47
are three types of software 125
are three types of solutions 82
are three types of specific 48
are three types of standard 143
are three types of students 68
are three types of symmetry 45
are three types of systemic 83
are three types of transfer 43
are three types of treatment 93
are three types of validity 163
are three types of variables 222
are three types of vertical 100
are told about the benefits 45
are torn apart by internal 40
are upon terms of intimacy 61
are used alone or combined 54
are used either to indicate 44
are used today to describe 92
are used under the direction 58
are used under the guidance 45
are used where the distance 57
are used where the pressure 41
are used within an intranet 42
are used within the business 53
are used within the industry 69
are very civil to strangers 69
are very close to integers 67
are very happy to announce 187
are very happy to restrain 46
are very large as compared 330
are very large in absolute 71
are very liable to contract 303
are very liable to fracture 218
are very liable to infection 135
are very liable to mistakes 60
are very nearly the opposite 46
are very often in conflict 107
are very often no symptoms 40
are very often the occasions 118
are very often the subjects 56
are very prone to confound 49
are very prone to consider 62
are very prone to developing 61
are very prone to infection 193
are very prone to oxidation 113
are very proud of yourself 53
are very proud to announce 152
are very quick to perceive 95
are very quiet in operation 42
are very short as compared 104
are very short of officers 68
are very small as compared 1068
are very small in absolute 114
are very small in quantity 127
are very small or entirely 44
are very sorry to announce 46
are very strong at richmond 40
are very willing to consider 41
are very worthy of attention 112
are well above the critical 186
are well above the detection 59
are well above the industry 58
are well above the required 42
are well above the standard 63
are well above the threshold 173
are well aware of potential 48
are well aware of problems 43
are well below the critical 277
are well below the detection 45
are well below the expected 111
are well below the industry 46
are well below the potential 49
are well below the standard 217
are well below the threshold 217
are well below the ultimate 50
are well borne by children 42
are well known by everyone 76
are well known in american 275
are well known in australia 63
are well known in business 64
are well known in clinical 50
are well known in engineering 47
are well known in industry 53
are well known in medicine 48
are well known in military 51
are well known in ordinary 53
are well known in practice 68
are well known in scotland 66
are well known in washington 46
are well known to american 406
are well known to breeders 55
are well known to chemists 113
are well known to children 124
are well known to engineers 132
are well known to everyone 1042
are well known to literary 68
are well known to mariners 50
are well known to musicians 50
are well known to scholars 339
are well known to students 1388
are well known to suppress 41
are well known to thousands 66
are well known to tourists 109
are well known to visitors 66
are well within the accepted 47
are well within the accuracy 86
are well within the capacity 480
are well within the confines 55
are well within the expected 219
are well within the financial 47
are well within the ordinary 42
are well within the probable 41
are well within the province 92
are well within the required 50
are well within the standard 146
are well within the tradition 91
are well worthy of attention 1971
are well worthy of imitation 155
are well worthy of quotation 156
are well worthy the attention 1032
are what could be expected 54
are what makes it possible 219
are what might be expected 1545
are what might be referred 72
are what would be expected 1207
are your hours of operation 85
arm cast about the protecting 148
arm from elbow to fingertips 52
arm from elbow to shoulder 405
arm from wrist to shoulder 539
arm just below the axillary 90
arm just below the shoulder 1852
art from which the sufferings 82
art some power of generating 55
art will never be acquired 69
ask other kinds of questions 135
ask these kinds of questions 1151
ask these sorts of questions 256
ask these types of questions 437
ask those kinds of questions 457
ask those sorts of questions 66
ask those types of questions 75
ask three kinds of questions 71
ask three types of questions 56
ask what kinds of business 57
ask what kinds of questions 41
ask what makes it possible 106
ask what would be expected 48
ask what would be required 61
ask your child to complete 49
ask your child to describe 175
ask your child to identify 162
ask your honor to instruct 98
asp seen within the monument 98
