daemonic element which 51
diurnal rotation would 86
diurnal species which 119
diurnal variation could 85
diurnal variation curve 187
diurnal variation field 112
diurnal variation shown 46
diurnal variation shows 113
diurnal variation which 380
diurnal variation would 97
diverge sharply after 52
diverging beliefs about 102
diverging opinions about 750
diverging opinions within 95
diverse african ethnic 90
diverse aquatic fauna 59
diverse aspects under 72
diverse aspects which 105
diverse beliefs about 254
diverse capital goods 97
diverse company which 53
diverse computing needs 127
diverse country where 86
diverse country which 54
diverse demands which 45
diverse economy based 100
diverse effects which 149
diverse emotions which 80
diverse european ethnic 54
diverse factions which 56
diverse factions within 204
diverse factors enter 63
diverse factors which 737
diverse factors within 64
diverse features which 105
diverse genetic lines 53
diverse genetic types 52
diverse groupings within 51
diverse habitat types 124
diverse language forms 52
diverse language games 153
diverse language needs 134
diverse learners within 47
diverse manners spake 121
diverse manners spoke 58
diverse masters freed 76
diverse material which 141
diverse matters which 71
diverse measures which 42
diverse medical needs 55
diverse motives which 65
diverse motives within 41
diverse musical forms 128
diverse national forms 66
diverse national legal 58
diverse national rules 67
diverse national types 43
diverse national units 43
diverse natural beauty 81
diverse natural world 118
diverse natures which 50
diverse objects under 47
diverse objects which 219
diverse objects within 48
diverse officer corps 291
diverse operating units 110
diverse opinions about 1816
diverse opinions could 89
diverse opinions exist 174
diverse opinions might 40
diverse opinions still 48
diverse opinions under 49
diverse opinions which 408
diverse opinions within 207
diverse opinions would 48
diverse organic forms 95
diverse origins could 41
diverse origins which 104
diverse passions which 47
diverse patient needs 48
diverse problem solving 50
diverse product lines 1222
diverse product ranges 128
diverse psychic types 47
diverse reactions which 70
diverse regional needs 48
diverse results which 119
diverse sectors within 79
diverse sensory input 54
diverse service needs 128
diverse society could 50
diverse society where 158
diverse society which 96
diverse society whose 46
diverse society would 41
diverse sources about 54
diverse sources could 60
diverse sources rather 41
diverse sources which 283
diverse sources within 133
diverse sources would 51
diverse species found 47
diverse species under 43
diverse species which 120
diverse species within 53
diverse stimuli which 103
diverse stories about 120
diverse strains which 51
diverse strands which 105
diverse strands within 102
diverse student group 163
diverse student learning 212
diverse student needs 1570
diverse studies which 46
diverse systems which 106
diverse systems within 43
diverse talents which 41
diverse thoughts about 70
diverse traffic types 76
diverting company funds 65
diverting customs unions 260
diverting federal funds 62
diverting foreign trade 40
diverting himself under 76
diverting payroll taxes 56
diverting surface water 554
diverts surface water 45
divests material drugs 61
divided against class 68
divided against house 103
divided against nation 66
divided against satan 146
divided america would 65
divided anterior roots 167
divided between about 256
divided between action 59
divided between acute 58
divided between adams 124
divided between adult 124
divided between alarm 71
divided between alice 50
divided between arabs 181
divided between arthur 57
divided between athens 109
divided between author 205
divided between baden 89
divided between banks 49
divided between basic 184
divided between black 1088
divided between bonds 77
divided between books 303
divided between brest 40
divided between broad 45
divided between burma 67
divided between buyer 236
divided between caesar 48
divided between cairo 55
divided between carving 46
divided between cases 112
divided between cells 66
divided between child 99
divided between chile 241
divided between china 209
divided between civil 489
divided between class 237
divided between clips 375
divided between close 42
divided between count 179
divided between court 51
divided between crops 83
divided between crown 53
divided between dancing 45
divided between danes 54
divided between david 140
divided between davis 41
divided between doubt 77
divided between drawing 48
divided between driving 63
divided between dutch 285
divided between egypt 196
divided between eight 975
divided between either 195
divided between elite 92
divided between empty 45
divided between equal 45
divided between ethiopia 51
divided between ethnic 97
divided between every 57
divided between extra 64
divided between farming 334
divided between farms 60
divided between father 633
divided between feeding 75
divided between feeling 106
divided between fewer 47
divided between field 374
divided between fifty 185
divided between finding 40
divided between firms 130
divided between first 311
divided between fishing 187
divided between fixed 612
divided between forty 117
divided between frank 56
divided between fresh 80
divided between front 267
divided between fruit 42
divided between george 221
divided between georgia 66
divided between getting 72
divided between ghana 88
divided between girls 213
divided between goods 85
divided between grant 49
divided between grass 43
divided between grave 52
divided between greek 382
divided between grief 266
divided between gross 54
divided between group 207
divided between growth 74
divided between haiti 292
divided between hands 85
divided between haves 188
divided between hawks 120
divided between heaven 171
divided between heirs 215
divided between helping 52
divided between henry 296
divided between herod 55
divided between hindu 111
divided between holding 44
divided between hopes 68
divided between horse 51
divided between house 51
divided between housing 42
divided between human 212
divided between hunting 416
divided between indian 286
divided between inner 50
divided between irish 405
divided between islam 150
divided between israel 900
divided between italy 601
divided between items 68
divided between james 175
divided between japan 333
divided between jason 56
divided between joint 58
divided between judah 52
divided between judge 85
divided between junior 115
divided between keeping 109
divided between kenya 58
divided between labor 1555
divided between large 606
divided between latin 340
divided between learning 202
divided between legal 84
divided between lewis 68
divided between light 714
divided between lines 274
divided between loans 49
divided between local 1023
divided between looking 131
divided between lords 59
divided between louis 361
divided between lower 186
divided between maine 55
divided between major 418
divided between males 1790
divided between meeting 45
divided between metal 48
divided between milan 165
divided between mixed 42
divided between money 244
divided between monks 45
divided between moral 71
divided between morning 271
divided between mother 378
divided between motor 50
divided between music 219
divided between nation 102
divided between nearly 83
divided between negro 117
divided between night 81
divided between nursing 72
divided between older 126
divided between opening 62
divided between opera 44
divided between owner 323
divided between paddy 42
divided between pages 98
divided between pairs 50
divided between paris 487
divided between parts 58
divided between party 217
divided between people 773
divided between persia 171
divided between peter 108
divided between petting 51
divided between petty 104
divided between piety 61
divided between plain 97
divided between plans 40
divided between plant 133
divided between plato 40
divided between playing 76
divided between poetry 230
divided between poles 51
divided between power 346
divided between price 173
divided between pride 302
divided between prose 77
divided between putting 47
divided between queen 156
divided between reason 151
divided between right 514
divided between rival 1523
divided between roman 1116
divided between royal 59
divided between running 56
divided between rural 609
divided between russia 2097
divided between sales 132
divided between santa 56
divided between sarah 47
divided between savings 52
divided between selling 58
divided between senior 79
divided between serbia 634
divided between serbs 118
divided between serving 104
divided between seven 1069
divided between sexes 92
divided between shame 162
divided between sheep 56
divided between short 400
divided between sixty 46
divided between slave 208
divided between sleep 237
divided between small 1180
divided between social 556
divided between solid 56
divided between spain 948
divided between sport 57
divided between staff 182
divided between stage 56
divided between state 2473
divided between stock 199
divided between strings 105
divided between strong 174
divided between study 673
divided between sugar 60
divided between sunni 330
divided between tasks 53
divided between taxes 53
divided between teaching 1078
divided between thinking 114
divided between thirty 324
divided between thomas 208
divided between total 86
divided between towns 42
divided between trade 265
divided between treating 69
divided between turks 91
divided between types 82
divided between uncle 51
divided between unions 45
divided between units 119
divided between upper 767
divided between urban 809
divided between users 97
divided between views 44
divided between violin 42
divided between voice 51
divided between wages 1048
divided between walking 50
divided between wanting 161
divided between warring 248
divided between water 377
divided between wealthy 69
divided between whigs 735
divided between white 1099
divided between whole 104
divided between widow 40
divided between wives 48
divided between women 584
divided between words 55
divided between working 882
divided between works 111
divided between writing 535
divided between zones 54
divided betwixt fiend 69
divided broadly under 51
divided cabinet could 49
divided circuit court 64
divided circuit shown 43
divided command could 90
divided command which 96
divided command would 56
divided congress could 55
divided congress would 49
divided control which 87
divided control would 51
divided counsel within 68
divided country after 49
divided country could 106
divided country under 123
divided country where 147
divided country which 155
divided country whose 82
divided country would 120
divided equally after 213
divided equally every 48
divided equally under 85
divided equally within 62
divided everything quite 90
divided factions within 55
divided friends shall 63
divided germany after 82
divided germany could 86
divided germany might 45
divided germany which 96
divided germany would 235
divided highway running 44
divided highway where 49
divided highway which 55
divided liberal party 468
divided loyalty which 124
divided loyalty would 48
divided material which 202
divided officer corps 50
divided opinions about 773
divided opinions which 84
divided opinions within 121
divided parties might 59
divided parties within 59
divided pinnate leaves 110
divided portions every 61
divided railway track 42
divided regarding which 44
divided roughly fifty 42
divided roughly under 41
divided sensory nerve 46
divided several times 907
divided shortly after 147
divided society based 54
divided society could 86
divided society under 49
divided society where 325
divided society which 225
divided society whose 56
divided society would 71
divided supreme court 9482
divided sympathy which 56
divided welfare state 177
divider circuit shown 338
divider circuit which 117
divider network shown 102
divider network which 124
divides between major 107
divides between people 136
divides between river 56
divides several times 2093
divides shortly after 346
divines disputing about 51
division advancing under 105
division against which 104
division appeared within 76
division arrived about 156
division arrived after 73
division arrived first 152
division arrived under 41
division arrived within 51
division assault force 43
division between above 103
division between action 332
division between actor 193
division between acute 119
division between adult 402
division between arabs 108
division between aryan 44
division between author 117
division between banking 60
division between banks 65
division between basic 597
division between black 1271
division between books 252
division between brain 198
division between broad 55
division between buyer 41
division between cases 106
division between caste 58
division between cause 42
division between cells 51
division between child 272
division between china 120
division between choir 72
division between civic 59
division between civil 2075
division between class 378
division between coast 128
division between court 487
division between craft 87
division between crime 141
division between drama 54
division between drawing 49
division between dutch 56
division between earthly 99
division between egypt 61
division between elect 43
division between elite 807
division between ethics 129
division between ethnic 198
division between facts 157
division between farming 50
division between father 547
division between feeling 164
division between field 189
division between firms 74
division between first 444
division between fixed 601
division between flesh 299
division between forms 124
division between front 436
division between girls 47
division between goods 76
division between grace 43
division between greek 413
division between group 137
division between haves 248
division between hawks 50
division between healthy 57
division between heaven 444
division between heirs 130
division between hindu 337
division between house 323
division between housing 41
division between human 2253
division between image 136
division between indian 331
division between inner 1170
division between irish 183
division between islam 275
division between israel 358
division between italy 59
division between items 44
division between japan 82
division between jesus 146
division between judah 134
division between junior 83
division between kinds 127
division between knowing 101
division between labor 1601
division between laity 115
division between lands 54
division between large 557
division between latin 282
division between leader 75
division between learning 161
division between legal 377
division between licit 48
division between light 1362
division between lines 193
division between local 866
division between logic 116
division between lords 60
division between lower 377
division between luther 119
division between macro 121
division between magic 185
division between major 247
division between malay 40
division between males 185
division between micro 222
division between mixed 49
division between modes 44
division between money 133
division between monks 52
division between moral 251
division between mother 375
division between music 227
division between nation 183
division between negro 122
division between night 168
division between noble 145
division between nouns 47
division between older 171
division between order 45
division between outer 116
division between owner 129
division between pagan 53
division between paris 102
division between parts 230
division between party 320
division between people 1351
division between plant 78
division between plato 74
division between poetic 65
division between poetry 319
division between poles 81
division between power 333
division between price 82
division between prose 87
division between races 198
division between racial 62
division between reader 90
division between reason 829
division between right 1174
division between rival 159
division between roles 47
division between roman 596
division between rooms 67
division between royal 63
division between ruler 238
division between rules 51
division between rural 846
division between russia 228
division between sales 76
division between senior 100
division between sense 286
division between serbs 51
division between sexes 156
division between sheep 97
division between short 264
division between slave 379
division between small 725
division between social 1406
division between solid 85
division between sound 127
division between space 208
division between spain 163
division between staff 219
division between stage 569
division between state 3867
division between story 89
division between strong 78
division between style 47
division between sunni 467
division between teaching 361
division between texts 56
division between thinking 265
division between thorax 157
division between towns 44
division between trade 392
division between types 375
division between unions 50
division between units 103
division between upper 1494
division between urban 1131
division between users 52
division between value 43
division between verse 53
division between vocal 45
division between voice 53
division between wages 449
division between water 329
division between wealthy 103
division between where 51
division between which 164
division between whigs 517
division between white 1137
division between within 67
division between woman 137
division between women 1315
division between words 534
division between working 770
division between works 74
division between world 219
division between writing 227
division between zones 95
division brought about 1159
division college level 66
division command posts 194
division courses which 41
division emerged within 109
division employs about 59
division engineer shall 82
division existed within 170
division freight agent 656
division general staff 46
division general under 42
division handles cases 52
division located within 46
division manager asked 56
division manager could 120
division manager knows 79
division manager level 144
division manager might 172
division manager wants 47
division manager would 298
division marched about 58
division numbering about 58
division numbers eight 48
division occurring within 53
division operating under 77
division operating within 41
division problem below 111
division problem where 52
division problem which 54
division process known 46
division process takes 45
division process until 99
division process which 137
division process would 42
division program would 48
division provost guard 53
division remains today 52
division sergeant major 163
division several times 166
division shortly after 240
division spindle forms 86
division usually takes 188
divorce because people 48
divorce becomes easier 90
divorce becomes final 1106
divorce between action 114
divorce between ethics 223
divorce between facts 52
divorce between feeling 47
divorce between heaven 62
divorce between henry 618
divorce between human 147
divorce between labor 48
divorce between learning 228
divorce between legal 69
divorce between local 55
divorce between louis 47
divorce between moral 102
divorce between music 55
divorce between poetry 217
divorce between power 245
divorce between reason 399
divorce between sense 122
divorce between social 180
divorce between spain 48
divorce between state 171
divorce between teaching 85
divorce between thinking 115
divorce between words 232
divorce between working 84
divorce brought about 700
divorce custody cases 351
divorce decrees which 164
divorce granted under 418
divorce lawyers would 94
divorce mediation cases 133
divorce petition could 50
divorce petition filed 110
divorce petition which 69
divorce process which 68
divorce process would 57
divorce question arose 41
divorce remarry within 75
divorce scandal broke 42
divorce several months 134
divorce several times 392
divorce shortly after 619
divorce support group 372
divorce usually takes 112
divorcing parents agree 41
divorcing parents often 128
divorcing parents would 86
divulge certain facts 67
divulge details about 459
divulge everything about 48
divulge material facts 42
divulge matters which 87
divulge secrets about 101
divulge secrets which 88
divulging details about 47
divulging matters which 51
divulging secrets which 43
doctors advised people 45
doctors finally found 66
doctors gathered about 58
doctors gathered round 230
doctors operating under 65
doctors pledged healths 41
doctors several times 225
doctors started talking 63
doctors started treating 46
doctors started working 44
doctors strongly urged 54
doctors worried about 268
doggone bathroom after 41
doleful cantata which 64
doleful refrain about 44
doleful tragedy which 60
dollars against swiss 118
dollars against which 70
dollars because people 45
dollars besides costs 200
dollars brought about 57
dollars capital stock 107
dollars capital which 41
dollars current money 771
dollars exchange hands 57
dollars expense money 178
dollars fifteen cents 64
dollars passage money 117
dollars payable under 57
dollars percent change 73
dollars regular right 50
dollars remaining after 139
dollars seventy cents 85
dollars several times 92
dollars shortly after 75
dollars started flowing 56
dolphin pacific white 53
domains against which 81
domains between which 141
domains including social 42
domains located within 109
domains present within 41
dominion against which 93
dominion brought about 53
dominion hovered about 60
donated capital stock 58
donated fifteen acres 59
donated several acres 102
donated several books 48
donated several hours 44
donated treasury stock 465
doorman stepped aside 42
doorway against which 78
doorway between rooms 793
doorway moments later 66
doorway several times 88
doorway together while 101
dormant capital could 60
dormant cocoons until 46
dormant faculty might 51
dormant faculty which 67
dormant lettuce seeds 112
dormant national feeling 52
dormant national pride 48
dormant nursery stock 128
dormant volcano mount 53
dormant volcano which 139
dormant volcano whose 110
dosages several times 93
doubled between about 76
doubled between april 85
doubled between march 137
doubled haploid lines 1185
doubled roughly every 298
doubled several times 668
doubled shortly after 94
doubler circuit shown 57
doubles roughly every 654
doubles service court 129
doublet excited state 69
doublet lattice method 82
doubted anybody would 71
doubted because people 45
doubted congress would 67
doubted everything about 71
doubted everything would 76
doubted knights whose 69
douched several times 53
doughty douglas bound 107
dowager duchess would 54
dowdily dressed woman 42
drafted several bills 77
drafted several months 54
drafted several plans 42
drafted several times 113
drafted shortly after 401
drafted statute which 58
dragged everything after 43
dragged forward again 125
dragged forward under 47
dragged forward until 44
dragged hastily aside 91
dragged herself about 506
dragged herself after 74
dragged herself awake 49
dragged herself close 146
dragged herself round 53
dragged herself under 40
dragged himself about 585
dragged himself after 269
dragged himself again 46
dragged himself erect 218
dragged himself nearer 287
dragged himself rather 47
dragged himself round 221
dragged himself thither 113
dragged himself under 150
dragged himself weakly 131
dragged several miles 95
dragged several paces 153
dragged several times 122
dragged several yards 227
dragged swiftly within 75
dragged together again 40
dragged unwilling papas 53
dragged visibly under 40
drained alluvial plain 95
drained alluvial soils 1032
drained chopped fresh 119
drained chopped green 64
drained coastal plain 448
drained fertile soils 554
drained lowland soils 148
drained mineral soils 2600
drained organic soils 508
drained several times 416
drained shallow soils 63
drained surface water 48
drained teaspoon dried 110
drapery wrapped about 91
drastic climate change 588
drastic culture change 90
drastic decision which 53
drastic decline after 92
drastic decline since 90
drastic decline which 42
drastic dietary change 78
drastic effects which 101
drastic evasive action 67
drastic federal action 90
drastic genetic change 48
drastic measures after 76
drastic measures aimed 163
drastic measures could 784
drastic measures later 64
drastic measures might 424
drastic measures taken 1459
drastic measures until 47
drastic measures which 1293
drastic measures within 92
drastic measures would 2100
drastic reforms could 44
drastic reforms which 312
drastic reforms within 45
drastic reforms would 96
drastic remedial action 868
drastic results which 40
drastic rethinking about 55
drastic revision after 44
drastic revision which 89
drastic revision would 54
drastic solution which 73
drastic solution would 201
drastic surgery which 45
drastic surgery would 69
drawers against which 41
dreadful account given 54
dreadful account which 101
dreadful agonies which 44
dreadful anarchy which 50
dreadful anxiety about 140
dreadful anxiety which 144
dreadful battles which 131
dreadful carnage began 103
dreadful carnage which 237
dreadful chamber where 58
dreadful company round 41
dreadful contest which 91
dreadful creature which 49
dreadful creature would 63
dreadful despair which 73
dreadful diseases which 128
dreadful effects which 422
dreadful efforts which 73
dreadful eruption which 59
dreadful famines which 85
dreadful foreign names 66
dreadful horrors which 45
dreadful illness which 116
dreadful lethargy which 40
dreadful mistake about 187
dreadful mistake which 68
dreadful mixture frame 128
dreadful moments which 95
dreadful monster which 48
dreadful murders which 43
dreadful mystery which 82
dreadful objects which 84
dreadful outrage which 67
dreadful passions which 76
dreadful penalty which 122
dreadful picture which 252
dreadful picture would 41
dreadful plagues which 44
dreadful poverty which 81
dreadful present which 54
dreadful problem which 63
dreadful quarrel about 131
dreadful quarrel which 124
dreadful question which 46
dreadful ravages which 116
dreadful reckoning falls 68
dreadful reports about 59
dreadful results which 111
dreadful scandal which 69
dreadful scourge might 64
dreadful scourge which 305
dreadful secrets which 104
dreadful service above 109
dreadful silence which 133
dreadful silence while 43
dreadful stomach pains 48
dreadful stories about 879
dreadful stories which 43
dreadful subject again 46
dreadful subject which 58
dreadful suffering which 151
dreadful tempest arose 363
dreadful tempest borne 49
dreadful tempest which 206
dreadful thoughts about 98
dreadful thoughts which 79
dreadful threatening gloom 42
dreadful torment which 43
dreadful tragedy which 291
dreadful trouble about 60
dreadful uproars often 71
dreadful vengeance which 163
dreadful volleys swept 330
dreadful whiskey preach 40
dreamily repeated twice 69
dredged channel about 45
dredged channel which 138
dredged material could 122
dredged material dumping 67
dredged material which 188
dredged material within 297
dredged material would 277
dredged several times 172
drenching monsoon rains 138
dressed african women 46
dressed buffalo hides 364
dressed buffalo robes 241
dressed buffalo skins 1194
dressed chinese woman 122
dressed college girls 46
dressed colored people 114
dressed colored woman 109
dressed country people 143
dressed duchess issuing 306
dressed elderly woman 520
dressed elderly women 54
dressed european style 110
dressed exactly after 103
dressed exactly alike 11296
dressed exactly right 85
dressed females driving 43
dressed granite slabs 127
dressed herself after 63
dressed herself again 315
dressed herself gaily 42
dressed herself neatly 151
dressed herself while 44
dressed himself after 149
dressed himself again 607
dressed himself fully 211
dressed himself neatly 196
dressed himself under 66
dressed himself while 68
dressed mulatto woman 128
dressed natural stone 122
dressed nigerian woman 85
dressed parisian woman 99
dressed poultry which 138
dressed quickly after 87
dressed quickly while 157
dressed servant girls 46
dressed several times 344
dressed shipper style 96
dressed shortly after 107
dressed society women 55
dressed stranger drove 113
dressed western style 276
dresser drawers again 40
dresser drawers looking 149
dresser drawers opening 127
dresser drawers until 206
dresser drawers where 151
dresser drawers while 40
dresser himself drank 48
dresses exactly alike 94
dresses several times 93
dressings applied after 73
dressings applied until 46
dressings require changing 44
dressings several times 76
dribbling tobacco juice 123
dribbling urinary stream 156
drifted between sleep 158
drifted forward again 59
drifted forward until 47
drifted rapidly apart 41
drifted seventy miles 43
drifted several miles 201
drifted several times 48
drifted steadily apart 166
drifted together again 197
drifted together until 50
drifted towards civil 71
drifted towards shore 42
drifted towards sleep 483
drifted towards unity 54
drilled several holes 230
drilled several times 90
drilled several wells 342
drilled shallow wells 51
dripped watered smoke 64
drivers gathered round 44
drivers license bureau 87
drivers license photo 50
drivers usually drive 50
drizzle started again 56
drizzle started falling 42
drizzly january morning 98
drooped against luigi 48
drooped forward until 69
dropout problem would 44
dropped because people 95
dropped certain hints 71
dropped charges after 55
dropped cluster bombs 266
dropped everything right 259
dropped exactly where 93
dropped fifteen cents 64
dropped forward again 149
dropped forward until 95
dropped leaflets calling 132
dropped leaflets telling 100
dropped leaflets warning 165
dropped leaflets which 94
dropped ominous hints 63
dropped product lines 44
dropped quickly after 154
dropped quickly below 40
dropped rapidly after 555
dropped rapidly below 80
dropped rapidly since 62
dropped rapidly until 172
dropped rapidly while 41
dropped remarks about 75
dropped remarks which 149
dropped reporting while 70
dropped several bills 103
dropped several bombs 713
dropped several broad 61
dropped several coins 203
dropped several hints 323
dropped several large 49
dropped several miles 107
dropped several months 70
dropped several notes 44
dropped several small 93
dropped several times 522
dropped several tones 70
dropped several yards 62
dropped sharply about 46
dropped sharply after 2264
dropped sharply again 148
dropped sharply below 321
dropped sharply since 981
dropped sharply under 78
dropped sharply until 162
dropped sharply while 212
dropped sharply within 93
dropped shortly after 458
dropped sixteen bombs 55
dropped steadily after 220
dropped steadily lower 55
dropped steadily since 790
dropped steadily until 600
dropped steeply after 76
dropper several times 45
drought brought about 518
drought finally broke 133
drought finally ended 213
drovers usually sleep 98
drowned between decks 83
drowned coastal plain 198
drowned herself after 286
drowned herself rather 125
drowned herself while 185
drowned himself after 228
drowned himself rather 133
drowned himself under 50
drowned himself while 101
drowned mineral works 137
drowned several people 41
drowned several times 211
drowned shortly after 247
drowned valleys which 276
drummer charlie watts 601
drunken barroom brawl 60
drunken censure belch 41
drunken company broke 48
drunken debauch which 43
drunken husband could 51
drunken husband might 42
drunken husband would 53
drunken revelry which 47
drunken sailors would 61
drunken skipper until 70
drunken soldier could 40
drunken soldier might 61
dryness fraction after 187
dryness several times 646
dualism against which 155
dualism between action 72
dualism between facts 109
dualism between flesh 135
dualism between heaven 131
dualism between human 285
dualism between inner 125
dualism between knowing 55
dualism between large 68
dualism between light 310
dualism between moral 74
dualism between party 61
dualism between reason 437
dualism between sense 162
dualism between social 92
dualism between state 408
dualism between thinking 89
dualism between world 43
dualist position which 121
duality between author 46
duality between human 49
duality between light 45
duality between reason 65
duality between social 46
duality between state 172
duality between waves 108
duchess herself would 44
ducklings hatched under 64
ductile behavior under 85
ductile failure modes 107
ductile material fails 43
ductile material under 217
ductile material which 207
ductile tungsten which 50
dullest juryman could 135
dullest nostril where 56
dullest stranger would 112
dullest tempers mount 73
durable behavior change 129
durable capital asset 85
durable capital goods 3565
durable capital items 63
durable capital stock 122
durable capital which 57
durable central power 67
durable decision rules 51
durable federal unions 99
durable general power 135
durable material goods 76
durable material which 407
durable medical goods 198
durable medical power 201
durable objects which 60
durable plastic cover 61
durable product which 55
durable quality which 62
durable solution would 58
durable surface which 98
durance soundly caged 77
duration becomes longer 378
duration between first 76
duration between onset 344
duration brought about 95
duration current pulse 102
duration impulse noise 46
duration several times 78
duration voltage pulse 117
dutiable imports under 65
dutiable imports which 49
dutiable imports would 42
dutiful example weigh 59
dutiful language which 101
dutiful obliged niece 63
dutiful respect which 83
dutiful servant ought 49
dutiful thoughts arise 128
dwellings erected after 63
dwellings erected since 62
dwellings erected under 66
dwellings erected within 51
dwellings excluding lodging 305
dwellings grouped about 46
dwellings located within 108
dwellings present urban 40
dwindle rapidly after 48
dwindling buffalo herds 282
dwindling federal funds 61
dwindling foreign trade 66
dwindling numbers until 101
dynamic address mapping 175
dynamic aspects which 182
dynamic balance rather 43
dynamic balance sheet 250
dynamic balance tasks 65
dynamic balance tests 117
dynamic balance where 46
dynamic balance which 245
dynamic balance while 65
dynamic balance within 222
dynamic behavior under 190
dynamic behavior which 242
dynamic behavior within 76
dynamic behavior would 40
dynamic between black 54
dynamic between father 54
dynamic between human 84
dynamic between local 113
dynamic between mother 129
dynamic between people 101
dynamic between power 70
dynamic between reader 44
dynamic between social 84
dynamic between state 207
dynamic between women 104
dynamic central place 77
dynamic complex which 69
dynamic concept rather 52
dynamic concept which 640
dynamic contact angles 1717
dynamic contact lines 95
dynamic content based 102
dynamic content caching 140
dynamic content which 72
dynamic content within 96
dynamic context where 175
dynamic context which 103
dynamic context within 118
dynamic contour model 88
dynamic control method 70
dynamic control model 120
dynamic control which 56
dynamic creative force 168
dynamic creative power 108
dynamic culture which 99
dynamic decision model 289
dynamic decision rules 235
dynamic decision tasks 179
dynamic economy based 90
dynamic economy could 57
dynamic economy where 283
dynamic economy which 298
dynamic economy within 44
dynamic economy would 101
dynamic effects arise 42
dynamic effects arising 94
dynamic effects could 157
dynamic effects might 47
dynamic effects occur 51
dynamic effects which 630
dynamic effects within 98
dynamic effects would 130
dynamic elastic limit 104
dynamic element which 791
dynamic element within 362
dynamic equation where 73
dynamic equation which 108
dynamic factors could 71
dynamic factors rather 44
dynamic factors which 1332
dynamic factors within 188
dynamic fatigue testing 205
dynamic fatigue tests 437
dynamic features which 210
dynamic foreign trade 118
dynamic forward motion 60
dynamic forward thrust 76
dynamic friction force 539
dynamic friction model 84
dynamic function calls 72
dynamic function tests 304
dynamic function which 125
dynamic function within 67
dynamic hegelian sense 89
dynamic huffman codes 50
dynamic idealism which 49
dynamic illusion known 81
dynamic impulse which 147
dynamic interior space 45
dynamic language which 54
dynamic lateral force 129
dynamic library files 70
dynamic markets where 98
dynamic national growth 60
dynamic national leader 86
dynamic natural world 69
dynamic network model 296
dynamic network where 57
dynamic objects which 71
dynamic operating point 310
dynamic operating within 84
dynamic organic whole 106
dynamic outflow tract 235
dynamic pacific basin 104
dynamic pattern which 208
dynamic payload types 94
dynamic picture which 51
dynamic priority rules 68
dynamic problem solving 204
dynamic problem where 50
dynamic problem which 110
dynamic process aimed 77
dynamic process based 212
dynamic process could 90
dynamic process known 69
dynamic process linking 61
dynamic process makes 41
dynamic process might 42
dynamic process model 821
dynamic process rather 1471
dynamic process since 90
dynamic process takes 89
dynamic process under 168
dynamic process where 824
dynamic process which 5077
dynamic process whose 378
dynamic process within 419
dynamic process would 168
dynamic program which 111
dynamic purpose which 43
dynamic quality about 169
dynamic quality which 914
dynamic radiation which 42
dynamic reactions which 40
dynamic reactive power 74
dynamic relation which 143
dynamic religion which 138
dynamic research field 65
dynamic rotation tries 57
dynamic society based 54
dynamic society needs 93
dynamic society where 286
dynamic society which 311
dynamic society whose 65
dynamic society would 67
dynamic solution which 41
dynamic storage space 68
dynamic studies where 48
dynamic studies which 69
dynamic switching power 170
dynamic systems based 198
dynamic systems could 53
dynamic systems model 1992
dynamic systems rather 77
dynamic systems terms 91
dynamic systems thinking 289
dynamic systems under 193
dynamic systems where 363
dynamic systems which 980
dynamic systems whose 278
dynamic systems within 116
dynamic systems would 40
dynamic tensile testing 71
dynamic tensile tests 340
dynamic tensions which 142
dynamic tensions within 113
dynamic traffic model 102
dynamic variable which 127
dynamic vehicle routing 742
dynamic voltage scaling 2409
dynamic welfare gains 345
dynamic welfare state 66
dynasty against which 130
dynasty assumed power 253
dynasty brought about 940
dynasty endured until 77
dynasty finally ended 71
dynasty reigned until 93
dynasty shortly after 83
dynasty swelled within 45
dynasty unified china 126
dyslexia reflect right 115
