cabs and coaches too 98
cost ten dollars per 302
cost ten shillings and 233
cost ten shillings per 110
cost ten thousand men 183
cost that monarch his 42
cost that officer his 57
cost that society can 85
cost that traitor his 44
cost them everything they 90
cost them several men 117
cost two dollars and 1389
cost two dollars each 282
cost two dollars for 164
cost two dollars per 444
cost two hundred and 3201
cost two shillings and 786
cost two shillings each 58
cost two thousand and 85
cost was minimal and 59
cost was reduced and 46
cost was written off 94
cost you everything you 502
coup that brought him 390
coup that brought his 48
coup that brought them 62
coup that deposed him 94
coup that removed him 72
coup that toppled him 70
coup that toppled his 53
coup was brought off 65
coup was carried off 41
coup was carried out 2801
coup was crushed and 40
coup was greeted with 134
coup was planned and 181
coup was planned for 209
cove was covered with 50
cows and brought them 71
cows and donkeys and 81
cows and heifers and 425
cows and heifers are 350
cows and heifers for 145
cows and heifers had 74
cows and heifers that 441
cows and heifers two 455
cows and heifers was 76
cows and heifers with 112
cows and poultry and 94
cows and poultry are 58
cows are crossed with 48
cows are smaller than 46
cows are usually fed 51
cows being tethered for 85
cows fed alfalfa hay 104
crab and lobster and 183
crab and lobster are 299
crab and lobster meat 157
crab had pinched his 40
crag and glacier for 44
cram his pockets with 46
cream and combine with 63
cream and cookies and 136
cream and cookies are 40
cream and cookies for 91
cream and covered with 256
cream and drizzle with 93
cream and essence was 43
cream and garnish with 717
cream and mustard and 66
cream and parsley and 88
cream and popcorn and 42
cream and seasoned with 93
cream and seasonings and 72
cream and vanilla and 223
cream and vanilla are 103
cream and vanilla bean 284
cream and vanilla ice 85
cream are handled with 75
cream for dessert and 222
cream for himself and 57
cream for topical use 99
cream was skimmed off 560
cream with vanilla and 76
crew all against them 148
crew and brought them 113
crew and carried off 56
crew and carried them 76
crew and ordered them 79
crew are enraged with 41
crew are familiar with 61
crew did everything they 47
crew got together and 52
crew had arrived and 127
crew had carried out 50
crew had decided that 103
crew had escaped with 65
crew had knocked off 43
crew one hundred and 51
crew was charged with 71
crew was familiar with 48
crew was greeted with 50
crew was ordered off 41
crew was ordered out 118
crew was preparing for 122
crew was removed and 67
crew was rescued and 117
crew was unaware that 51
crew was visible for 70
crib and carried her 49
crib and covered her 100
crib and covered him 48
crib and covered with 48
crib and watched her 51
crib and watched him 44
crop and gizzard are 85
crop can compete with 64
crop for farmers and 42
crop was carried out 125
crop was crammed with 40
crop was gathered and 156
crop was planted and 250
crop was planted with 80
crop was removed and 42
crop was shipped out 52
crop was smaller than 166
crop was sprayed with 67
crop was tobacco and 46
crying and clutching her 97
crying and clutching his 73
crying and consoling each 46
crying and covered with 64
crying and demanding that 49
crying and embracing each 59
crying and hollering and 41
crying and imploring her 72
crying and insisting that 117
crying and lamenting and 53
crying and lamenting for 64
crying and lamenting her 49
crying and lamenting his 72
crying and lamenting one 96
crying and lamenting that 133
crying and shivering with 68
crying and shrieking and 68
crying and shrieking out 91
crying and trembling all 62
crying and trembling and 75
crying and trembling with 105
crying and wondering how 53
crying and wondering why 74
crying and wrestling with 77
crying for herself and 52
crying for justice and 199
crying for justice for 43
crying for liberty and 45
crying for medical aid 61
crying for vengeance and 71
crying had brought her 120
crying had stopped and 106
crying now because she 56
crying out against all 197
crying out against and 44
crying out against any 53
crying out against god 101
crying out against her 325
crying out against him 566
crying out against his 449
crying out against its 51
crying out against men 92
crying out against our 110
crying out against sin 44
crying out against that 146
crying out against them 353
crying out against this 409
crying out against war 52
crying out against you 434
crying out because they 61
crying out between her 40
crying out lustily for 47
crying out vaguely that 43
crying with vexation and 97
cube that measures one 47
cube that pressed his 58
cube was covered with 53
cubs are covered with 61
cues and prompts are 68
cues and prompts for 54
cues and prompts that 54
cues and signals and 55
cues and signals are 51
cues and signals that 376
cues and stimuli that 97
cues are present and 119
cues are present that 45
cues are removed and 56
cues are stimuli that 91
cues for behavior and 93
cues may account for 43
cues that suggest that 275
cues that trigger eating 87
cuff and capsule are 42
cuff and checked his 57
cuff and hurried off 125
cull his thoughts for 122
cult and perform its 49
cult for himself and 51
cult was carried out 256
cups and bottles and 86
cups and brought them 138
cups and carried them 411
cups and flagons and 51
cups and garnish each 59
cups and garnish with 222
cups and glasses and 503
cups and glasses are 141
cups and glasses for 108
cups and glasses had 44
cups and glasses that 161
cups and glasses with 81
cups and goblets and 162
cups and goblets are 71
cups and napkins and 141
cups and offered one 53
cups and saucers all 189
cups and saucers and 6923
cups and saucers are 973
cups and saucers being 155
cups and saucers but 69
cups and saucers can 60
cups and saucers for 1019
cups and saucers had 226
cups and saucers may 76
cups and saucers off 129
cups and saucers out 586
cups and saucers sat 47
cups and saucers set 80
cups and saucers she 200
cups and saucers that 1478
cups and saucers they 49
cups and saucers was 101
cups and saucers with 964
cups and vessels for 71
cups and vessels may 127
cups are covered with 94
cups for herself and 59
cups for himself and 64
cups with handles and 139
cups with handles for 40
cups with saucers and 71
curb and climbed out 93
curb and control his 71
curb and control its 43
curb and control them 149
curb and control this 80
curb and stepped out 114
curb and watched her 56
curb and watched him 51
curb and watched them 74
curb his ambition and 47
curb his desires and 93
curb his passions and 99
curb our desires and 70
curb our passions and 47
cure all defects and 87
cure all diseases and 477
cure all diseases that 142
cure all diseases with 158
cure all sadness but 70
cure and prevent all 48
cure and prevent them 111
cure any defects that 257
cure both himself and 66
cure for anxiety and 88
cure for boredom and 75
cure for bruises and 48
cure for chicken pox 95
cure for cholera and 43
cure for diabetes and 349
cure for diabetes has 42
cure for diabetes was 42
cure for diseases and 54
cure for diseases that 123
cure for everything and 123
cure for everything that 246
cure for headache and 98
cure for hysteria and 53
cure for illness and 113
cure for insomnia and 89
cure for insomnia than 41
cure for leprosy and 149
cure for leprosy was 54
cure for outrage and 44
cure for poverty and 542
cure for poverty was 199
cure for violence did 70
cure his illness and 81
cure his patient and 109
cure its defects and 42
cure our diseases and 49
cure this problem and 55
cure was carried out 121
cure was perfect and 63
curing all diseases and 48
curing are carried out 107
curing was carried out 282
curl and stretch and 81
cusp was carried out 45
cute and lovable and 84
cuts and bruises all 1061
cuts and bruises and 4493
cuts and bruises are 285
cuts and bruises but 568
cuts and bruises can 54
cuts and bruises for 91
cuts and bruises had 176
cuts and bruises heal 70
cuts and bruises may 59
cuts and bruises she 91
cuts and bruises than 50
cuts and bruises that 1242
cuts and bruises they 115
cuts and bruises was 45
cuts and bruises with 512
cuts and demands for 46
cuts and scrapes all 56
cuts and scrapes and 721
cuts and scrapes are 89
cuts and scrapes can 63
cuts and scrapes heal 46
cuts and scrapes that 253
cuts and scrapes with 97
cuts and slashes and 118
cuts and slashes that 97
cuts and sprains and 62
cuts are carried out 138
cuts are covered with 48
cuts are planned for 48
cuts for himself and 42
cuts off contact with 236
cuts off everything that 41
cuts out windows for 143
cyan and magenta are 116
cyan and magenta dye 57
cyst may contain air 109
cyst may present with 123
cyst may rupture and 307
cyst was excised and 56
cyst was incised and 93
cyst was removed and 194
