cabs or private cars 53
cord is divided into 1455
cord is plugged into 769
cord is pressed upon 105
cord is removed from 239
cord is severed from 238
cord is severed just 45
cord is unwound from 85
cord is usually made 49
cord is usually tied 44
cord it divides into 51
cord of braided bark 88
cord of buffalo hair 62
cord of crimson silk 71
cord of hickory wood 79
cord of neonatal rats 68
cord of newborn rats 65
cord of plaited thongs 78
cord of scarlet silk 64
cord of seasoned wood 51
cord of silence snap 197
cord of twisted bull 59
cord of twisted hair 119
cord of twisted silk 86
cord or slender rope 56
cord to relieve pain 42
cord we finally threw 57
core is derived from 164
core is divided into 663
core is lowered into 60
core is released into 104
core is removed from 470
core is usually made 287
core of central meaning 59
core of chronic know 47
core of debates over 41
core of decision making 432
core of freudian theory 60
core of liberal arts 170
core of marxist theory 215
core of material from 52
core of medical care 41
core of national life 133
core of nucleic acid 2305
core of primary meaning 82
core of private life 44
core of psychic life 49
core of puddled clay 79
core of religion from 57
core of research into 40
core of settled meaning 972
core of support among 119
core of support from 98
core of village life 89
core of wrought iron 80
core or central axis 41
core or central city 72
core or central part 89
core the central part 82
cork is pressed into 44
cork is removed from 329
corn at harvest time 397
corn at harvest will 51
corn in average years 55
corn in harvest time 140
corn is brought from 85
corn is brought home 42
corn is brought into 102
corn is carried home 47
corn is derived from 59
corn is divided into 133
corn is gathered into 53
corn is planted among 42
corn is planted from 45
corn is removed from 108
corn or pasture land 102
corn or potatoes will 40
corn or shelled corn 120
corn the following spring 115
corn to satisfy their 122
cost an hundred oxen 327
cost by producing less 96
cost by producing more 44
cost in certain areas 310
cost in computing time 109
cost in decision making 158
cost in dollars when 75
cost in dollars will 76
cost in medical care 74
cost in providing such 54
cost in several ways 199
cost is average cost 57
cost is brought down 162
cost is brought into 68
cost is declining over 127
cost is defined here 57
cost is derived from 1042
cost is divided among 237
cost is divided into 452
cost is divided over 82
cost is imposed upon 54
cost is minimal when 69
cost is minimum when 69
cost is perhaps most 95
cost is reduced from 451
cost is reduced when 90
cost is removed from 202
cost is shifted from 53
cost is usually from 70
cost is usually high 456
cost is usually less 1171
cost is usually made 115
cost is usually more 292
cost is usually much 394
cost is usually only 201
cost is usually paid 70
cost is usually very 170
cost is usually well 55
cost is variable cost 73
cost is written down 120
cost it support among 42
cost me fifteen good 41
cost me fifteen years 57
cost me several days 126
cost me several good 61
cost me several years 129
cost of absence from 45
cost of accessing data 83
cost of accessing these 55
cost of achieving high 76
cost of achieving some 104
cost of achieving such 1168
cost of achieving their 56
cost of achieving these 411
cost of achieving those 212
cost of acquiring data 105
cost of acquiring firm 90
cost of acquiring land 2030
cost of acquiring more 332
cost of acquiring other 50
cost of acquiring such 506
cost of acquiring their 41
cost of acquiring these 382
cost of acquiring those 179
cost of acquiring wheat 89
cost of adverse drug 219
cost of alcohol from 52
cost of assessing those 77
cost of attaining such 57
cost of attaining these 69
cost of attaining those 59
cost of attending such 162
cost of attending these 90
cost of attending those 58
cost of attending your 49
cost of beginning work 201
cost of between five 75
cost of between four 79
cost of between three 72
cost of borrowing also 46
cost of borrowing cash 59
cost of borrowing down 44
cost of borrowing during 89
cost of borrowing from 1702
cost of borrowing more 45
cost of borrowing must 100
cost of borrowing over 468
cost of borrowing rose 103
cost of borrowing were 56
cost of borrowing when 75
cost of borrowing will 528
cost of british coal 199
cost of british rule 41
cost of buildings will 40
cost of capital along 42
cost of capital also 305
cost of capital among 119
cost of capital cost 658
cost of capital data 100
cost of capital down 147
cost of capital during 303
cost of capital even 116
cost of capital facing 107
cost of capital fell 57
cost of capital from 1255
cost of capital have 739
cost of capital into 268
cost of capital just 61
cost of capital leads 60
cost of capital less 314
cost of capital lies 94
cost of capital line 118
cost of capital made 52
cost of capital means 265
cost of capital more 255
cost of capital must 1943
cost of capital need 42
cost of capital only 337
cost of capital over 1196
cost of capital plus 570
cost of capital rate 2451
cost of capital rose 159
cost of capital rule 170
cost of capital such 107
cost of capital term 76
cost of capital theory 328
cost of capital there 115
cost of capital tied 1362
cost of capital used 1370
cost of capital were 858
cost of capital when 1673
cost of capital will 7561
cost of carriage from 1888
cost of carriage hire 47
cost of carriage must 105
cost of carriage over 152
cost of carriage there 228
cost of carriage upon 106
cost of carriage were 88
cost of carriage will 152
cost of cartage from 61
cost of caustic soda 84
cost of central bank 214
cost of central city 59
cost of central heating 118
cost of certain food 87
cost of certain fringe 145
cost of certain home 119
cost of certain other 157
cost of certain work 179
cost of charity care 114
cost of chicken feed 84
cost of chronic care 70
cost of chronic pain 157
cost of college will 61
cost of commuting from 275
cost of compiling such 41
cost of computing these 43
cost of computing time 109
cost of computing will 64
cost of connect time 91
cost of consuming more 52
cost of control must 60
cost of control over 67
cost of control will 89
cost of conveying coal 51
cost of conveying these 46
cost of covered health 306
cost of current life 595
cost of current will 83
cost of damages from 71
cost of decision making 572
cost of defending such 178
cost of defending their 141
cost of defending these 102
cost of defending those 55
cost of defense will 41
cost of defraying their 54
cost of departing from 206
cost of deploying such 42
cost of deserting their 47
cost of designing such 57
cost of deviation from 80
cost of diabetes care 64
cost of educating such 102
cost of educating their 625
cost of educating these 251
cost of educating those 93
cost of educating your 60
cost of effecting such 181
cost of employing full 42
cost of employing more 172
cost of employing such 203
cost of employing these 192
cost of employing those 67
cost of enforcing laws 45
cost of enforcing such 83
cost of enforcing these 49
cost of enforcing those 44
cost of equipping these 64
cost of erection will 63
cost of eternal life 54
cost of everything else 2222
cost of everything from 311
cost of everything used 82
cost of everything will 43
cost of exchange rate 192
cost of excluding from 57
cost of excluding live 74
cost of excluding other 51
cost of excluding some 41
cost of excluding truth 105
cost of executing such 151
cost of executing these 81
cost of expanding their 60
cost of exporting from 49
cost of exporting gold 192
cost of exports from 47
cost of extending such 44
cost of extending these 45
cost of factors other 40
cost of factors used 56
cost of faculty time 45
cost of failure will 130
cost of federal health 47
cost of finance from 47
cost of finance will 89
cost of financing during 46
cost of financing from 95
cost of financing over 60
cost of financing such 395
cost of financing their 135
cost of financing these 237
cost of financing those 109
cost of financing when 70
cost of financing will 144
cost of financing your 52
cost of flowers sent 45
cost of foregoing other 59
cost of foregoing some 74
cost of foreign debt 718
cost of foreign news 47
cost of foreign wars 106
cost of freedom from 107
cost of freight cars 127
cost of freight fell 40
cost of freight from 793
cost of freight will 107
cost of general health 45
cost of genuine self 91
cost of haulage from 81
cost of haulage over 64
cost of hospice care 472
cost of illicit drug 44
cost of illness will 55
cost of importing coal 132
cost of importing food 420
cost of importing from 128
cost of importing fuel 92
cost of importing gold 286
cost of importing iron 47
cost of importing rice 93
cost of importing such 126
cost of importing these 128
cost of imports during 56
cost of imports fell 54
cost of imports from 1473
cost of imports into 102
cost of imports rose 143
cost of imports will 225
cost of improving land 115
cost of improving such 60
cost of improving their 70
cost of improving these 50
cost of including such 190
cost of including these 60
cost of including those 129
cost of increasing their 190
cost of increasing your 69
cost of investing your 40
cost of laundry work 71
cost of leisure time 293
cost of license fees 51
cost of locally made 56
cost of machine hire 43
cost of machine idle 55
cost of machine time 485
cost of machine work 98
cost of managed care 84
cost of marketing farm 381
cost of marketing food 101
cost of marketing from 98
cost of marketing milk 61
cost of marketing their 116
cost of marketing these 68
cost of marketing wheat 64
cost of marketing will 132
cost of married life 49
cost of material from 58
cost of material only 81
cost of material plus 122
cost of material used 2931
cost of material will 113
cost of medical care 51715
cost of methanol from 55
cost of migrating from 51
cost of minimum food 84
cost of national health 379
cost of national self 157
cost of neonatal care 66
cost of network time 58
cost of obtaining care 54
cost of obtaining cash 50
cost of obtaining data 354
cost of obtaining food 128
cost of obtaining from 52
cost of obtaining gold 752
cost of obtaining good 82
cost of obtaining high 41
cost of obtaining land 73
cost of obtaining more 576
cost of obtaining other 83
cost of obtaining some 64
cost of obtaining such 2341
cost of obtaining their 229
cost of obtaining these 582
cost of obtaining those 485
cost of obtaining your 48
cost of occupying iraq 48
cost of operating cars 59
cost of operating farm 149
cost of operating from 46
cost of operating many 50
cost of operating most 49
cost of operating other 47
cost of operating over 113
cost of operating room 53
cost of operating some 48
cost of operating steam 92
cost of operating such 1759
cost of operating their 374
cost of operating these 1999
cost of operating those 112
cost of operating three 121
cost of operating will 118
cost of operating your 516
cost of organic food 54
cost of outside help 44
cost of passage from 332
cost of patient care 2558
cost of pensions paid 61
cost of pensions will 51
cost of perhaps half 91
cost of postage from 76
cost of postage only 101
cost of poultry feed 129
cost of precious time 58
cost of preparing bids 55
cost of preparing food 70
cost of preparing land 731
cost of preparing such 442
cost of preparing their 78
cost of preparing these 329
cost of preparing your 93
cost of present pain 44
cost of previous wars 67
cost of primary care 156
cost of primary health 100
cost of private care 181
cost of private health 769
cost of procuring food 45
cost of procuring gold 162
cost of procuring such 89
cost of procuring these 81
cost of producing beef 501
cost of producing beer 55
cost of producing beet 248
cost of producing bread 196
cost of producing cane 94
cost of producing cars 302
cost of producing clean 68
cost of producing cloth 295
cost of producing coal 1566
cost of producing corn 2172
cost of producing eggs 1078
cost of producing even 201
cost of producing farm 674
cost of producing fine 57
cost of producing fish 112
cost of producing five 117
cost of producing food 2423
cost of producing four 188
cost of producing from 104
cost of producing fuel 227
cost of producing gold 2378
cost of producing good 544
cost of producing guns 59
cost of producing health 161
cost of producing heavy 60
cost of producing high 273
cost of producing hogs 175
cost of producing iron 517
cost of producing just 88
cost of producing less 138
cost of producing live 42
cost of producing many 392
cost of producing milk 3143
cost of producing more 2722
cost of producing most 312
cost of producing news 93
cost of producing oats 86
cost of producing only 257
cost of producing other 447
cost of producing pork 415
cost of producing pulp 48
cost of producing pure 43
cost of producing rice 473
cost of producing salt 135
cost of producing seed 91
cost of producing shoes 146
cost of producing some 419
cost of producing steam 446
cost of producing such 2735
cost of producing their 455
cost of producing these 2008
cost of producing those 1708
cost of producing three 214
cost of producing unit 61
cost of producing wage 265
cost of producing what 182
cost of producing wheat 2680
cost of producing wine 212
cost of producing wood 108
cost of producing wool 376
cost of producing work 49
cost of producing yarn 93
cost of producing your 188
cost of producing zero 78
cost of product from 61
cost of product sold 343
cost of prolonging life 76
cost of protein from 84
cost of providing care 3594
cost of providing cash 94
cost of providing city 127
cost of providing clean 79
cost of providing data 150
cost of providing even 85
cost of providing fire 153
cost of providing food 664
cost of providing free 368
cost of providing fringe 169
cost of providing full 135
cost of providing good 180
cost of providing health 3664
cost of providing high 171
cost of providing home 140
cost of providing jobs 49
cost of providing land 113
cost of providing life 141
cost of providing live 60
cost of providing many 103
cost of providing meals 138
cost of providing more 616
cost of providing only 125
cost of providing other 95
cost of providing rail 74
cost of providing road 129
cost of providing safe 122
cost of providing some 417
cost of providing such 6065
cost of providing their 311
cost of providing these 5531
cost of providing those 1097
cost of providing what 49
cost of providing work 147
cost of providing your 73
cost of quality care 270
cost of quality data 171
cost of quality from 47
cost of quality health 55
cost of quality into 52
cost of quality will 116
cost of railway fare 46
cost of railway work 67
cost of receiving sets 57
cost of recording such 66
cost of remedial work 333
cost of remedying such 63
cost of remitting gold 161
cost of removal from 208
cost of removal will 89
cost of rendering such 127
cost of rendering these 67
cost of rendering those 73
cost of renewal will 69
cost of repairing leaks 56
cost of repairing such 619
cost of repairing their 81
cost of repairing these 136
cost of repairing your 144
cost of repairs done 83
cost of repairs during 182
cost of repairs from 741
cost of repairs have 42
cost of repairs into 47
cost of repairs less 206
cost of repairs made 829
cost of repairs must 217
cost of repairs over 112
cost of repairs plus 402
cost of repairs there 41
cost of repairs upon 57
cost of repairs were 81
cost of repairs when 147
cost of repairs will 634
cost of replacing lost 426
cost of replacing same 70
cost of replacing some 57
cost of replacing such 309
cost of replacing their 169
cost of replacing these 416
cost of replacing those 278
cost of replacing what 47
cost of replacing worn 578
cost of replacing your 302
cost of requiring more 248
cost of research into 120
cost of research will 50
cost of research work 104
cost of reserve bank 46
cost of resigning from 64
cost of resolving these 43
cost of respite care 63
cost of restoring land 99
cost of restoring these 65
cost of retaining such 42
cost of retaining these 59
cost of retiree health 249
cost of returning home 151
cost of routine care 47
cost of schooling will 41
cost of service among 178
cost of service during 109
cost of service from 193
cost of service have 80
cost of service into 41
cost of service must 143
cost of service only 44
cost of service over 175
cost of service plus 292
cost of service rate 410
cost of service their 46
cost of service theory 741
cost of service upon 47
cost of service were 203
cost of service when 52
cost of service will 377
cost of servicing debt 289
cost of servicing such 129
cost of servicing their 379
cost of servicing these 269
cost of servicing those 101
cost of several days 76
cost of several other 61
cost of several tens 334
cost of several years 93
cost of similar jobs 44
cost of similar work 813
cost of smaller ones 67
cost of spoiled work 159
cost of storage from 84
cost of storage media 85
cost of storage must 73
cost of storage plus 115
cost of storage will 117
cost of student time 93
cost of supplying arms 107
cost of supplying cars 40
cost of supplying food 66
cost of supplying free 45
cost of supplying more 123
cost of supplying such 397
cost of supplying their 73
cost of supplying these 280
cost of supplying those 110
cost of support during 46
cost of support from 63
cost of switching from 656
cost of switching over 176
cost of tractor fuel 50
cost of tractor work 78
cost of transit from 707
cost of traveling back 55
cost of traveling from 668
cost of traveling over 107
cost of unloading from 108
cost of upgrading their 70
cost of upgrading your 58
cost of uranium fuel 86
cost of utilizing these 45
cost of welfare work 47
cost of wrought iron 172
cost on average only 41
cost or average cost 237
cost or benefit from 221
cost or benefit will 83
cost or capital cost 233
cost or current cost 415
cost or expense item 90
cost or factory cost 51
cost or increasing cost 56
cost or minimal cost 134
cost or operating cost 169
cost or present worth 203
cost or reduced cost 121
cost or revenue data 49
cost or revenue item 107
cost or variable cost 272
cost the average cost 109
cost the british army 629
cost the british five 56
cost the british four 45
cost the british many 63
cost the british more 480
cost the british much 101
cost the british navy 50
cost the british nothing 40
cost the british only 223
cost the british over 139
cost the british some 181
cost the british their 127
cost the british three 148
cost the command three 122
cost the company from 94
cost the company half 109
cost the company less 763
cost the company many 146
cost the company more 3412
cost the company much 459
cost the company nothing 398
cost the company only 547
cost the company over 1254
cost the company some 755
cost the company tens 95
cost the company their 48
cost the company three 131
cost the company time 136
cost the company very 87
cost the company well 47
cost the country during 45
cost the country five 143
cost the country from 97
cost the country half 216
cost the country less 263
cost the country many 515
cost the country more 2056
cost the country much 562
cost the country nothing 787
cost the country only 156
cost the country over 702
cost the country some 716
cost the country tens 51
cost the country three 277
cost the country very 177
cost the current cost 54
cost the economy more 243
cost the economy some 40
cost the emperor nothing 60
cost the european union 50
cost the federal army 74
cost the germans half 44
cost the germans many 143
cost the germans more 299
cost the germans much 41
cost the germans nothing 46
cost the germans only 96
cost the germans over 131
cost the germans some 161
cost the germans their 47
cost the greatest pain 106
cost the library more 51
cost the national health 296
cost the painter nothing 70
cost the patient more 132
cost the prussian army 42
cost the russians many 107
cost the russians more 145
cost the russians much 86
cost the russians some 54
cost the society more 126
cost the treasury less 40
cost the treasury more 477
cost the treasury nothing 138
cost the treasury over 102
cost the treasury some 163
cost the variable cost 128
cost the victors only 64
cost the village were 47
cost to achieve such 40
cost to achieve these 129
cost to acquire such 89
cost to anybody else 94
cost to average cost 162
cost to benefit ratio 803
cost to capital cost 217
cost to current cost 80
cost to develop such 48
cost to expense over 184
cost to highest cost 70
cost to himself when 41
cost to increase their 42
cost to material cost 58
cost to operate these 47
cost to perform these 56
cost to produce such 140
cost to produce these 298
cost to produce those 46
cost to produce your 131
cost to provide care 130
cost to provide such 110
cost to provide these 278
cost to rebuild your 286
cost to recover from 159
cost to replace lost 48
cost to replace their 105
cost to replace these 206
cost to replace those 124
cost to replace your 290
cost to service these 50
cost to society from 401
cost to society when 326
cost to society will 353
cost to support life 91
cost to support these 50
cost to variable cost 124
cost us precious time 101
cost us several days 81
coup by general park 54
coup the following month 52
cows at present have 40
cows on official test 214
cows to furnish milk 105
cows to increase milk 242
cows to increase their 179
cows to produce milk 657
cows to produce more 400
cows to provide milk 240
cram the calumny down 64
cream be removed from 41
cream in chilled bowl 182
cream is applied once 41
cream is applied over 94
cream is churned into 115
cream is removed from 250
cream is skimmed from 115
cream is usually made 58
cream is usually sold 41
cream of avocado soup 69
cream of chicken soup 9609
cream of lettuce soup 61
cream of lobster soup 86
cream of pumpkin soup 110
cream of society will 87
cream of spinach soup 279
cream or clotted cream 44
cream or coconut milk 91
cream or skimmed milk 224
cream or whipped cream 1924
cream to protect your 54
cream va teaspoon salt 84
cream vi teaspoon salt 279
cream vs teaspoon salt 67
crew in perfect health 88
crew is divided into 325
crew of between four 40
crew of captain cook 64
crew of pirates came 121
crew of sailors from 88
crew of thirteen were 43
crew of workmen were 67
crew the current stem 89
crew the fullest faith 49
crew to abandon ship 1358
crew to abandon their 106
crew to exhibit their 63
crew to perform their 113
crew to receive their 68
crew to recover from 77
crib be removed from 61
crib or playpen when 64
crop at harvest time 822
crop in certain areas 127
crop in northern india 128
crop in previous years 51
crop in several years 54
crop is brought home 61
crop is brought into 52
crop is carried away 62
crop is derived from 140
crop is divided among 41
crop is divided into 205
crop is gathered from 154
crop is gathered into 51
crop is planted during 109
crop is planted early 135
crop is planted from 131
crop is planted into 52
crop is planted late 127
crop is removed from 360
crop is secured from 48
crop is shipped from 57
crop is suffering from 67
crop is usually left 55
crop is usually much 83
crop is usually ready 123
crop is usually sold 92
crop is usually sown 279
crop is usually very 45
crop of average size 55
crop of berries will 45
crop of flowers from 65
crop of flowers will 89
crop of letters from 56
crop of mustard seed 50
crop of potatoes from 129
crop of potatoes were 44
crop of potatoes will 123
crop of promising young 47
crop of reddish hair 50
crop of seedlings will 50
crop of tobacco having 90
crop of unusual size 57
crop or pasture land 266
crop or product from 62
crop or service will 75
crop the following spring 649
crop to benefit from 48
crop to precede wheat 173
crop to prevent soil 186
crow of delight from 45
crux of decision making 47
crying an unknown name 50
crying in granada when 143
crying of infants during 208
cube is divided into 574
cube is dropped into 126
cube is removed from 73
cues or signals from 61
cues to improve their 43
cues to support their 40
cues we receive from 96
cuff is applied over 44
cuff of bladder wall 55
cuff to exhibit upon 79
cull the following from 520
cult in ancient india 69
cult is derived from 119
cult is evident from 63
cult of ancient rome 203
cult of courtly love 1779
cult of dionysus came 49
cult of dionysus into 61
cult of dionysus were 59
cult of eternal youth 41
cult of foreign gods 64
cult of mankind ends 57
cult of material well 118
cult of olympian zeus 84
cult of poverty other 49
cult of violence among 53
cult of violence were 40
cups of chicken broth 1029
cups of chicken soup 56
cups of chopped onion 48
cups of coconut milk 178
cups of freshly made 53
cups of scalded milk 163
cups of skimmed milk 48
cups of unmixed wine 53
cups of watered wine 43
cups of whipped cream 149
cups or custard cups 56
cups to receive their 50
cups to spotted moths 49
curb thy sorrows wild 122
curd is pressed into 333
curd is removed from 351
curd of skimmed milk 69
cure by medical means 47
cure by natural means 166
cure in plaster reading 40
cure is derived from 94
cure of diseases among 66
cure of diseases from 44
cure of diseases like 44
cure of diseases such 59
cure of diseases were 91
cure or prevent aids 42
cure or prevent many 144
cure or prevent some 85
cure or prevent these 108
cure or relieve from 204
cure the festering sore 154
cure the patient from 85
cure the patient more 120
cure the patient must 46
cure the present ills 44
curl of severed hair 81
cuts an annular hole 143
cuts by increasing their 43
cuts in certain areas 44
cuts in federal health 130
cuts in imports from 108
cuts in imports were 90
cuts in medical care 42
cuts the average cost 445
cuts the brittle thread 126
cuts the country from 40
cuts the country into 144
cuts the diagonal line 126
cuts the highest card 55
cuts the horizon line 49
cuts the jugular vein 43
cuts the material into 63
cuts the optical axis 151
cuts the picture into 109
cuts the problem down 98
cuts the surface along 55
cuts the surface into 81
cuts the voltage axis 48
cyst is derived from 357
cyst is removed from 151
cyst is usually clear 110
cyst is usually single 58
cyst of variable size 54
czar of muscovy made 92
