cabal and mingle religious 153
could not help disclosing 117
could not help discussing 196
could not help displaying 289
could not help dissolving 41
could not help disturbing 100
could not help dominating 46
could not help earnestly 82
could not help empathizing 45
could not help envisioning 140
could not help everyone 204
could not help exclaiming 22103
could not help exercising 130
could not help exhibiting 272
could not help explaining 118
could not help expressing 9106
could not help flattering 969
could not help fluttering 52
could not help foreboding 65
could not help foreseeing 523
could not help forgetting 266
could not help fulfilling 159
could not help generating 97
could not help glimmering 43
could not help gratifying 625
could not help hesitating 319
could not help impressing 104
could not help inflicting 50
could not help inheriting 71
could not help inspecting 43
could not help intimating 112
could not help inwardly 439
could not help irritating 96
could not help meditating 240
could not help mentally 493
could not help modestly 111
could not help modulating 51
could not help moralizing 201
could not help neglecting 58
could not help nourishing 182
could not help overhearing 20456
could not help perceiving 7933
could not help performing 118
could not help persuading 77
could not help practicing 42
could not help preferring 298
could not help presenting 135
could not help pretending 41
could not help projecting 76
could not help prospering 42
could not help protesting 393
could not help qualifying 68
could not help questioning 1765
could not help recounting 277
could not help reflecting 11278
could not help regretting 4334
could not help remember 126
could not help respecting 1636
could not help responding 1952
could not help ridiculing 75
could not help ruminating 227
could not help scratching 124
could not help secretly 780
could not help shuddering 5143
could not help signifying 134
could not help silently 149
could not help snickering 257
could not help sniggering 73
could not help stammering 107
could not help stiffening 98
could not help stretching 129
could not help struggling 75
could not help submitting 139
could not help succeeding 72
could not help succumbing 142
could not help suddenly 62
could not help suggesting 743
could not help supporting 85
could not help suspecting 11461
could not help swallowing 144
could not help testifying 302
could not help therefore 97
could not help tormenting 165
could not help upbraiding 52
could not help venerating 58
could not help whimpering 205
could not help whispering 951
could not help witnessing 168
could not help yourself 2662
could not hide anywhere 79
could not hold altitude 62
could not hold argument 49
could not hold attention 46
could not hold communion 188
could not hold converse 200
could not hold elections 118
could not hold elective 42
could not hold everyone 151
could not hold louisiana 111
could not hold otherwise 59
could not hold positions 154
could not hold property 1160
could not hold religious 47
could not hold richmond 172
could not hold services 78
could not hold yourself 57
could not hope entirely 88
could not hope otherwise 80
could not hurt yourself 65
could not just announce 77
could not just approach 47
could not just casually 45
could not just continue 206
could not just disappear 739
could not just overlook 42
could not just remember 106
could not just suddenly 138
could not keep accounts 176
could not keep accurate 67
could not keep adequate 44
could not keep american 50
could not keep children 45
could not keep entirely 197
could not keep everyone 98
could not keep politics 55
could not keep pretending 163
could not keep promises 61
could not keep separate 69
could not keep servants 81
could not keep straight 990
could not keep yourself 172
could not kill everyone 84
could not kill somebody 44
could not kill yourself 77
could not know directly 50
could not know everyone 61
could not know firsthand 81
could not know otherwise 205
could not lack subjects 72
could not land anywhere 210
could not learn anywhere 67
could not learn geography 91
could not learn languages 48
could not learn otherwise 105
could not leave calcutta 68
could not leave elizabeth 41
could not leave florence 62
could not leave politics 50
could not leave property 45
could not leave scotland 85
could not leave tomorrow 99
could not leave washington 439
could not like yourself 157
could not live alongside 108
could not live amicably 107
could not live anywhere 1345
could not live concealed 74
could not live decently 253
could not live entirely 267
could not live honestly 79
could not live isolated 103
could not live normally 60
could not live otherwise 358
could not live properly 71
could not live separate 124
could not live wherever 106
could not look anywhere 562
could not look backward 53
could not look brighter 89
could not look directly 1481
could not look intently 60
could not look otherwise 219
could not look straight 1363
could not lose yourself 72
could not love somebody 40
could not make accurate 264
could not make adequate 399
could not make advances 150
could not make agreeable 49
could not make alliances 50
could not make beautiful 56
could not make business 51
could not make children 86
could not make complete 117
could not make concrete 111
could not make contacts 42
could not make converts 92
could not make convincing 40
could not make credible 51
could not make decisions 2113
could not make definite 82
could not make delivery 194
could not make detailed 47
could not make directly 70
could not make disappear 44
could not make economic 70
could not make everyone 147
could not make expenses 79
could not make explicit 112
could not make financial 64
could not make immediate 180
could not make informed 158
could not make interest 85
could not make mistakes 508
could not make mortgage 106
could not make ordinary 45
could not make otherwise 88
could not make payments 649
could not make personal 139
could not make physical 60
could not make pictures 80
could not make politics 56
could not make positive 101
could not make possible 89
could not make presents 41
could not make progress 1244
could not make promises 312
could not make provision 209
could not make sensible 47
could not make separate 59
could not make soldiers 71
could not make specific 102
could not make speeches 260
could not make straight 144
could not make suitable 161
could not make yourself 471
could not meet anywhere 48
could not meet deadlines 51
could not meet delivery 65
could not meet domestic 96
could not meet everyone 56
could not meet expenses 199
could not meet interest 138
could not meet mortgage 251
could not meet otherwise 66
could not meet payments 249
could not more directly 61
could not more forcibly 145
could not more ingeniously 40
could not more properly 306
could not more suitably 41
could not more usefully 54
could not move actively 42
could not move anywhere 420
could not move backward 149
could not move directly 145
could not move forwards 185
could not move otherwise 92
could not move properly 132
could not move sideways 58
could not move southward 41
could not move straight 95
could not move sublimer 65
could not move westward 41
could not much expedite 51
could not much surprise 178
could not omit suitable 56
could not only alleviate 44
could not only challenge 125
could not only conceive 142
could not only consider 53
could not only continue 172
could not only converse 102
could not only denounce 122
could not only describe 165
could not only discover 181
could not only dominate 60
could not only exercise 143
could not only generate 135
could not only identify 320
could not only indicate 72
could not only maintain 384
could not only mitigate 77
could not only organize 73
could not only overcome 96
could not only overlook 61
could not only perceive 269
could not only preserve 115
could not only purchase 157
could not only regulate 90
could not only remember 148
could not only strengthen 113
could not only tolerate 517
could not only transmit 59
could not only withstand 151
could not open branches 42
could not open otherwise 69
could not park anywhere 80
could not pass directly 139
could not pass entirely 55
could not pass judgment 671
could not pass otherwise 49
could not pass sentence 198
could not pass underneath 45
could not pass unheeded 314
could not play anywhere 114
could not play baseball 722
could not play billiards 115
could not play checkers 41
could not play football 1177
could not play otherwise 59
could not play outdoors 258
could not play politics 52
could not play properly 73
could not play softball 44
could not play straight 45
could not plead immunity 52
could not plead insanity 43
could not pull yourself 46
could not reach american 61
could not reach anywhere 43
could not reach australia 54
could not reach complete 86
could not reach decisions 91
could not reach directly 99
could not reach everyone 92
could not reach maturity 95
could not reach otherwise 122
could not reach washington 144
could not reach yokohama 57
could not react otherwise 44
could not react properly 48
could not rely directly 52
could not rely entirely 401
could not rest anywhere 186
could not rest entirely 45
could not rest properly 76
could not rest securely 40
could not rest tranquil 41
could not ride bicycles 50
could not risk alienating 709
could not risk attracting 42
could not risk committing 63
could not risk contacting 59
could not risk continuing 44
could not risk destroying 60
could not risk detection 113
could not risk displeasing 111
could not risk disturbing 61
could not risk endangering 91
could not risk exposure 191
could not risk publishing 101
could not rule directly 51
could not sail directly 130
could not sail straight 107
could not save everyone 276
could not save yourself 95
could not seek recovery 49
could not seem doubtful 67
could not seem otherwise 94
could not seem possible 40
could not sell anywhere 63
could not sell directly 91
could not sell products 98
could not sell property 124
could not send messages 208
could not send soldiers 130
could not send supplies 63
could not show affection 93
could not show evidence 126
could not show specific 83
could not sire children 45
could not speak candidly 40
could not speak directly 635
could not speak fluently 318
could not speak honestly 60
could not speak japanese 1270
could not speak lithuanian 43
could not speak mandarin 304
could not speak normally 79
could not speak norwegian 72
could not speak otherwise 509
could not speak properly 822
could not speak publicly 214
could not speak sensibly 44
could not speak seriously 48
could not speak standard 40
could not speak straight 57
could not speak unkindly 88
could not stay airborne 80
could not stay anywhere 325
could not stay conscious 74
could not stay inactive 41
could not stay straight 100
could not stop american 40
could not stop anywhere 108
could not stop applauding 67
could not stop chattering 201
could not stop commenting 51
could not stop daydreaming 45
could not stop discussing 91
could not stop everyone 70
could not stop exclaiming 144
could not stop explaining 42
could not stop expressing 63
could not stop inflation 46
could not stop progress 84
could not stop questioning 73
could not stop reflecting 41
could not stop ruminating 40
could not stop scratching 260
could not stop shuddering 207
could not stop swallowing 70
could not stop whimpering 61
could not stop whispering 47
could not stop yourself 455
could not swim properly 89
could not swim struggling 41
could not take accurate 86
could not take adequate 169
could not take children 65
could not take communion 495
could not take complete 84
could not take decisions 259
could not take decisive 108
could not take delivery 228
could not take deposits 71
could not take dictation 135
could not take direction 86
could not take estrogen 91
could not take everyone 108
could not take evidence 55
could not take exception 664
could not take exercise 79
could not take immediate 293
could not take interest 337
could not take medicine 50
could not take military 95
could not take personal 210
could not take physical 65
could not take pictures 474
could not take positions 70
could not take positive 57
could not take property 193
could not take recourse 58
could not take rejection 80
could not take richmond 388
could not take seriously 1911
could not take shorthand 302
could not take smallpox 107
could not take washington 41
could not take whatever 51
could not talk american 52
could not talk business 129
could not talk cleverly 57
could not talk directly 337
could not talk fluently 91
could not talk normally 45
could not talk politics 152
could not talk properly 365
could not talk sensibly 72
could not talk seriously 95
could not talk straight 570
could not teach children 96
could not teach students 51
could not tell direction 55
could not tell elizabeth 47
could not tell everyone 127
could not tell fortunes 77
could not tell otherwise 91
could not tell potential 45
could not tell yourself 73
could not think otherwise 1337
could not think properly 671
could not think sensibly 52
could not think seriously 303
could not think straight 24102
could not think whatever 46
could not throw straight 159
could not treat patients 64
could not turn anywhere 51
could not urge policies 59
could not very decently 213
could not very properly 70
could not very seriously 45
could not very speedily 89
could not vote anywhere 105
could not vote directly 71
could not walk anywhere 387
could not walk backward 62
could not walk barefoot 112
could not walk directly 44
could not walk normally 198
could not walk properly 1095
could not walk straight 3828
could not walk upstairs 475
could not want occasions 47
could not wash yourself 73
could not well approach 208
could not well complain 466
could not well conceive 687
could not well consider 40
could not well continue 312
could not well describe 265
could not well discover 102
could not well disguise 47
could not well dispense 513
could not well exercise 189
could not well flourish 179
could not well hesitate 75
could not well identify 50
could not well imprison 113
could not well maintain 208
could not well otherwise 92
could not well overlook 195
could not well perceive 221
could not well persuade 58
could not well preserve 47
could not well purchase 333
could not well remember 149
could not well repudiate 52
could not well restrain 73
could not well separate 58
could not well strengthen 172
could not well suppress 100
could not well tolerate 41
could not well withstand 144
could not will otherwise 53
could not wish otherwise 46
could not work alongside 148
could not work amicably 58
could not work anywhere 321
could not work directly 167
could not work miracles 1374
could not work otherwise 159
could not work outdoors 139
could not work overtime 461
could not work properly 814
could not your firmness 64
could now draw whatever 116
could now give security 85
could now have produced 45
could now have returned 55
could now look straight 46
could now make decisions 59
could now only complain 62
could now only remember 57
could now take pictures 43
could now think seriously 42
could now turn attention 42
could one even conceive 46
could one have believed 41
could one have expected 336
could one have foreseen 65
could one have imagined 115
could one have possibly 149
could one take seriously 87
could pay full attention 100
could pay less attention 77
could pay more attention 993
could pay much attention 182
could pay some attention 167
could pay their expenses 59
could pay their respects 554
could put down whatever 40
could put great pressure 57
could put into execution 188
could put into operation 337
could put into practice 2803
could put more emphasis 130
could put more pressure 168
could put some distance 273
could put some pressure 146
could put some questions 58
could put their children 132
could put their energies 47
could put their property 41
could put their questions 43
could put these questions 40
could put your friendly 45
could read their messages 41
could rear their children 110
could run into hundreds 339
could run into problems 539
could run into thousands 330
could run their business 74
could run your business 61
could say from personal 65
could say jack roberson 47
could say jack robinson 3808
could say much concerning 63
could say nothing agreeable 53
could say nothing concerning 79
could say nothing definite 220
could say nothing positive 285
could say nothing whatever 108
could say such terrible 63
could say their goodbyes 47
could say what happened 128
could see clear evidence 71
could see deep channels 89
could see from underneath 118
could see great potential 106
could see into futurity 168
could see lake michigan 152
could see many beautiful 54
could see many soldiers 55
could see many villages 42
could see miss davidson 70
could see miss harrison 74
could see more evidence 42
could see more frequent 124
could see more patients 71
could see more soldiers 53
could see none whatever 79
could see nothing abnormal 61
could see nothing anywhere 152
could see nothing beautiful 62
could see nothing blamable 104
could see nothing dangerous 107
could see nothing definite 60
could see nothing humorous 79
could see nothing improper 96
could see nothing indicating 51
could see nothing positive 74
could see nothing recorded 62
could see nothing remotely 40
could see nothing resembling 191
could see nothing sinister 79
could see nothing terrifying 129
could see nothing untoward 259
could see nothing whatever 754
could see only confusion 58
could see only darkness 526
could see only directly 42
could see only disaster 110
could see only glimpses 45
could see only partially 60
could see only straight 157
could see other aircraft 41
could see other children 114
could see other soldiers 54
could see over everyone 43
could see some activity 119
could see some benefits 56
could see some children 76
could see some distance 694
could see some evidence 116
could see some movement 271
could see some positive 69
could see some potential 109
could see some problems 52
could see some progress 109
could see some prospect 62
could see some soldiers 74
could see some terrible 65
could see some villages 62
could see sweat glistening 64
could see tears glistening 294
could see tears glittering 59
could see their approach 55
could see their bayonets 55
could see their beautiful 83
could see their children 334
could see their comrades 90
could see their daughter 83
could see their director 84
could see their enormous 90
could see their families 143
could see their favorite 50
could see their glistening 105
could see their husbands 50
could see their interest 42
could see their lanterns 95
could see their nostrils 43
could see their officers 79
could see their outlines 138
could see their patients 45
could see their potential 131
could see their problems 52
could see their profiles 47
could see their progress 96
could see their pursuers 47
could see their uniforms 69
could see these children 95
could see these enormous 42
could see these pictures 55
could see those beautiful 58
could see those staggering 203
could see three distinct 64
could see three possible 66
could see three separate 56
could see were hundreds 88
could see were thousands 53
could see were violently 77
could see what actually 47
could see what everyone 177
could see what followed 42
could see what happened 1355
could see what occurred 109
could see what progress 95
could see what remained 139
could see your daughter 60
could see your neighbor 51
could set such elements 41
could she even consider 510
could she even remember 45
could she ever consider 53
could she ever convince 101
could she ever persuade 41
could she ever remember 52
could she feel otherwise 93
could she have accepted 117
could she have achieved 74
could she have acquired 153
could she have actually 48
could she have admitted 40
could she have afforded 131
could she have answered 133
could she have believed 845
could she have bestowed 45
could she have betrayed 178
could she have borrowed 104
could she have concealed 128
could she have conjured 43
could she have deceived 79
could she have expected 995
could she have followed 133
could she have foreseen 1069
could she have imagined 1692
could she have included 165
could she have invented 46
could she have listened 85
could she have mistaken 171
could she have obtained 206
could she have overcome 108
could she have overheard 72
could she have possibly 866
could she have produced 64
could she have recalled 45
could she have received 144
could she have remained 216
could she have resisted 206
could she have returned 91
could she have suddenly 46
could she have suffered 74
could she have supposed 260
could she have survived 345
could she have vanished 53
could she have ventured 49
could she just disappear 50
could she show suspicion 57
could she think otherwise 132
could she think straight 93
could sit down anywhere 69
could sit down wherever 42
could sling their hammocks 41
could sue their employer 63
could that girl possibly 60
could that have affected 78
could that have happened 2485
could that have occurred 84
could that have possibly 57
could then have accepted 44
could then have achieved 51
could then have acquired 157
could then have admitted 91
could then have afforded 85
could then have answered 42
could then have asserted 62
could then have attacked 80
could then have believed 71
could then have expected 87
could then have followed 100
could then have foreseen 801
could then have foretold 133
could then have happened 41
could then have imagined 493
could then have insisted 41
could then have obtained 136
could then have occurred 77
could then have procured 49
could then have produced 102
could then have provided 83
could then have recourse 43
could then have remained 47
could then have resulted 62
could then have returned 95
could then have supposed 49
could then have ventured 55
could then have withstood 46
could then make decisions 64
could then move directly 43
could then take whatever 50
could they even consider 109
could they ever possibly 41
could they feel otherwise 63
could they find evidence 50
could they have accepted 109
could they have achieved 247
could they have acquired 206
could they have advanced 44
could they have affected 41
could they have afforded 209
could they have assigned 53
could they have attained 116
could they have believed 541
could they have borrowed 103
could they have captured 46
could they have children 46
could they have complete 321
could they have composed 52
could they have declared 43
could they have defended 48
could they have demanded 58
could they have depended 44
could they have effected 145
could they have employed 67
could they have enforced 50
could they have exchanged 58
could they have expected 551
could they have extended 65
could they have followed 228
could they have foreseen 2146
could they have foretold 56
could they have happened 73
could they have imagined 871
could they have improved 57
could they have intended 58
could they have invented 99
could they have listened 72
could they have observed 65
could they have obtained 638
could they have occurred 61
could they have overcome 75
could they have overheard 68
could they have possibly 536
could they have procured 82
could they have produced 311
could they have provided 121
could they have received 304
could they have recourse 57
could they have remained 234
could they have rendered 73
could they have resisted 187
could they have restored 74
could they have retained 83
could they have returned 149
could they have selected 97
could they have suffered 181
could they have supplied 93
could they have supposed 130
could they have survived 611
could they have traveled 99
could they have ventured 185
could they have withstood 60
could they just disappear 42
could they once suppress 42
could they think otherwise 237
could this have happened 11450
could this have occurred 269
could this have possibly 78
could this seem credible 44
could thus have entitled 75
could thus have initiated 42
could thus have obtained 41
could thus have occurred 48
could thus have provided 81
could too well estimate 69
could use more attention 61
could use more practice 72
could use some attention 338
could use some breakfast 196
could use some caffeine 171
could use some comforting 84
could use some counseling 96
could use some direction 51
could use some diversion 55
could use some exercise 440
could use some financial 77
could use some freshening 117
could use some friendly 48
could use some guidance 163
could use some pointers 83
could use some positive 66
could use some practice 375
could use some sharpening 85
could use some sunshine 51
could use some yourself 40
could use their authority 164
could use their bargaining 55
could use their children 43
could use their combined 111
could use their contacts 73
could use their economic 161
could use their education 119
could use their enormous 41
could use their financial 50
could use their leverage 45
could use their military 177
could use their monopoly 130
could use their personal 106
could use their positions 221
could use their potential 93
could use their powerful 41
could use their presence 63
could use their property 151
could use their services 204
could use their vouchers 73
could use these commands 42
could use these concepts 54
could use these equations 46
could use these functions 78
could use these materials 128
could use these products 50
could use these questions 51
could use these services 57
could use your computer 223
could use your personal 47
could use your services 322
could wear only garments 473
could win more converts 67
could with great facility 228
could with more facility 107
could with some accuracy 70
could with such materials 41
could with time persuade 106
could with what remained 54
could you bite yourself 40
could you call yourself 94
could you come upstairs 99
could you even consider 344
could you ever conceive 41
could you ever consider 48
could you ever possibly 55
could you give yourself 178
could you have accepted 73
could you have achieved 75
could you have acquired 81
could you have answered 89
could you have believed 509
could you have betrayed 134
could you have consoled 124
could you have deceived 138
could you have expected 527
could you have followed 53
could you have foreseen 189
could you have forgiven 51
could you have imagined 428
could you have improved 434
could you have listened 53
could you have mistaken 48
could you have obtained 268
could you have possibly 816
could you have produced 48
could you have received 81
could you have remained 76
could you have resisted 84
could you have suffered 48
could you have supposed 105
could you have survived 121
could you help yourself 149
could you just disappear 42
could you keep yourself 48
could you lend yourself 46
could you love somebody 43
could you make yourself 215
could you take seriously 40
could you tell yourself 87
could you think otherwise 340
could you throw yourself 52
count and name whatever 65
count and poor motility 50
count for much compared 117
count for nothing compared 292
count for these purposes 126
count has been achieved 42
count has been exceeded 81
count has been increased 44
count has been observed 153
count has been obtained 129
count has been recorded 132
count has been reported 401
count how many children 311
count how many elements 63
count how many questions 108
count how many soldiers 94
count how many spartans 51
count how many students 267
count may show evidence 48
count was made prisoner 48
count with such absolute 43
count you must complete 45
coups and coup attempts 538
coups that have occurred 65
court all such materials 84
court and gave evidence 87
court and give evidence 630
court and giving evidence 88
court and high officials 123
court and nlrb decisions 71
court and other agencies 174
court and other expenses 64
court and other officers 59
court and other officials 155
court and their families 60
court and there obtained 40
court and were received 47
court and were therefore 74
court and your opponent 136
court and your teammates 92
court are held annually 62
court can also consider 88
court can also exercise 75
court can give judgment 103
court can have original 49
court can only conclude 121
court can only consider 169
court can only exercise 72
court far more splendid 63
court for like services 51
court for other purposes 81
court for said district 228
court for south carolina 54
court for such district 148
court for such offenses 98
court for such purposes 259
court for their offenses 46
court for these purposes 165
court for trying questions 62
court had been accepted 40
court had been affirmed 58
court had been apprised 44
court had been convened 183
court had been deceived 41
court had been declared 42
court had been deprived 44
court had been directed 52
court had been entirely 42
court had been extended 46
court had been inclined 44
court had been increased 54
court had been informed 147
court had been involved 58
court had been mistaken 50
court had been obtained 136
court had been prepared 82
court had been properly 43
court had been provided 40
court had been rendered 76
court had been replaced 82
court had been required 55
court had been reversed 77
court had been specially 47
court had been summoned 86
court had heard evidence 59
court had held otherwise 50
court has also declared 48
court has also received 52
court has also rejected 89
court has been accepted 59
court has been affirmed 443
court has been assigned 56
court has been compared 43
court has been composed 40
court has been convened 142
court has been declared 52
court has been directed 103
court has been entirely 54
court has been extended 74
court has been followed 65
court has been increased 52
court has been informed 141
court has been notified 298
court has been obtained 289
court has been prepared 168
court has been properly 94
court has been provided 84
court has been referred 93
court has been regarded 49
court has been rendered 137
court has been replaced 83
court has been required 64
court has been reversed 116
court has been somewhat 43
court has ever declared 60
court has ever received 42
court has ever required 41
court has full authority 77
court has great latitude 84
court has heard evidence 43
court has held otherwise 65
court has made decisions 73
court has more recently 69
court has once acquired 48
court has wide latitude 126
court may also authorize 126
court may also consider 1063
court may also exercise 161
court may also postpone 56
court may also prohibit 44
court may deem relevant 54
court may deny recovery 64
court may even consider 44
court may give judgment 529
court may have authority 63
court may have believed 130
court may have directed 77
court may have intended 67
court may have original 69
court may have recourse 58
court may make provision 575
court may make whatever 95
court may only consider 115
court may pass sentence 70
court may stay execution 142
court may take evidence 144
court may very properly 58
court may well conclude 104
court may well consider 64
court not only affirmed 59
court not only declared 44
court not only rejected 75
court not vain applause 67
court that such document 48
court that such evidence 80
court that their property 52
court was also critical 51
court was also directed 59
court was also required 74
court was also troubled 76
court was duly convened 42
court was more explicit 53
court was more numerous 118
court was more splendid 68
court was much troubled 59
court was only required 41
court was very critical 45
court was very splendid 97
court was well disposed 170
court who were included 46
court with full authority 98
court with great acrimony 49
court with much attention 153
court with their presence 46
court with your opponent 41
cover all cash expenses 47
cover all health services 41
cover all living expenses 83
cover all other expenses 785
cover all poor children 52
cover all such expenses 59
cover all such possible 43
cover all such variations 46
cover all their expenses 905
cover all these elements 41
cover all these expenses 458
cover all these functions 52
cover all these problems 41
cover all these questions 118
cover all these subjects 259
cover all these variables 61
cover all these variations 75
cover all those expenses 94
cover all your expenses 947
cover all your property 44
cover and food supplies 109
cover and soil moisture 302
cover any great distance 56
cover for more sinister 125
cover for some distance 111
cover for their criminal 153
cover for their misdeeds 84
cover for time magazine 104
cover had been fastened 40
cover had been provided 152
cover had been replaced 105
cover had been slightly 61
cover had been stripped 89
cover has been achieved 76
cover has been depleted 59
cover has been designed 109
cover has been entirely 57
cover has been increased 42
cover has been modified 42
cover has been observed 71
cover has been obtained 111
cover has been provided 404
cover has been replaced 169
cover has been restored 50
cover has been stripped 285
cover her living expenses 269
cover his living expenses 602
cover his mind decently 85
cover his true identity 45
cover its debt payments 81
cover not only economic 85
cover not only evidence 40
cover not only financial 55
cover not only interest 82
cover not only military 40
cover not only physical 245
cover not only property 52
cover not only specific 49
cover not their iniquity 80
cover off your computer 114
cover our living expenses 173
cover that much distance 44
cover that same distance 102
cover too many subjects 158
cover with dirt whatever 218
cover with their branches 42
cover with warm blankets 153
covet for their children 110
cowed was their condition 307
crabs and other creatures 162
crack has been detected 57
crack has been initiated 144
crack has been observed 47
crack new york regiment 43
crack tip during fracture 44
craft and road vehicles 104
craft and sewing supplies 46
craft for some distance 60
craft had been captured 50
craft had been designed 96
craft had been launched 47
craft has been designed 65
craft was laid alongside 41
craft was most probably 43
crane and were severely 43
crash and bank failures 51
craving and other symptoms 92
craving for more affection 42
craving for some stimulus 101
crawl for some distance 164
crawl out from underneath 479
craze for moving pictures 54
craze for tall soldiers 47
crazy for even suggesting 46
crazy things have happened 64
crazy with their constant 53
creams and other desserts 53
creams and other products 89
create all these problems 42
create and edit formulas 47
create and edit graphics 201
create and half perceive 181
create and hold interest 86
create and make possible 57
create and save multiple 109
create and sell products 101
create and send messages 314
create and their companion 59
create and what perceive 355
create any great problems 41
create any more problems 137
create any such liability 43
create far more problems 348
create for their children 351
create for their families 45
create for their students 126
create for your business 107
create new health problems 46
create new user accounts 588
create not only economic 67
create too many problems 380
create too much attention 58
create too much conflict 53
create too much confusion 163
create too much contrast 92
create too much distance 53
create too much interest 43
create too much pressure 198
create two user accounts 41
creating all these problems 43
creating and making existent 54
creating and will continue 56
creating any book requires 72
creating for their children 133
creating new bank reserves 49
creating new user accounts 635
creating them were rejected 50
creating too many problems 111
creating too much pressure 89
creed and their practice 45
creed had been accepted 48
creed you have returned 52
creek for some distance 304
creek had been diverted 44
creep has been observed 277
crept out from underneath 210
crest for some distance 123
crews and their aircraft 74
crews and their captains 63
crews and their families 286
crews and their officers 103
crews had been assigned 58
crews had been captured 42
crews had been horribly 51
cribs and baby carriages 51
cried and wept bitterly 55
cried for poor lorraine 127
cried for their children 73
cried out most horribly 51
cried out most piteously 109
cried out most terribly 46
cried with great enthusiasm 41
cried with great rejoicings 45
cried with many chuckles 51
cried with some asperity 51
cries and deep exclaims 118
cries and dire pictures 213
cries and wild gestures 46
cries for their calamity 78
cries one heard disputes 80
cries that were fiercely 86
crime and drug activity 90
crime and drug addiction 949
crime and drug policies 55
crime and drug problems 409
crime and even kindness 43
crime and health problems 128
crime and other corrupting 71
crime and other criminal 74
crime and other negative 80
crime and other offenses 67
crime and other problems 469
crime and other variables 43
crime and other violations 73
crime and prior criminal 49
crime and race relations 56
crime and their families 303
crime and there murdered 47
crime but only evidence 53
crime can have dramatic 41
crime had been actually 75
crime had been arrested 40
crime had been detected 76
crime had been effected 54
crime had been inspired 40
crime had been invented 94
crime had been pardoned 93
crime had been prompted 42
crime had been punished 113
crime had been reported 541
crime has also increased 75
crime has been accepted 41
crime has been actually 123
crime has been arrested 47
crime has been attended 41
crime has been detected 141
crime has been directed 41
crime has been examined 47
crime has been expanded 49
crime has been extended 49
crime has been increased 62
crime has been involved 56
crime has been lessened 54
crime has been observed 70
crime has been punished 161
crime has been regarded 56
crime has been reported 439
crime has been rewarded 41
crime has been variously 42
crime has only recently 57
crime may have occurred 133
crime than having followed 64
crime that have occurred 96
crime they were arrested 41
crime they were committing 274
crime they were supposed 55
crime was held extended 64
crime was more frequent 49
crime was more severely 43
crime was most abundant 57
crime was their fidelity 65
crisp and well flavored 74
crops and crop failures 41
crops and crop mixtures 73
crops and crop products 185
crops and crop residues 430
crops and crop rotations 291
crops and farm products 168
crops and food products 255
crops and food security 48
crops and food supplies 488
crops and living creatures 48
crops and other business 59
crops and other economic 116
crops and other materials 93
crops and other personal 59
crops and other products 681
crops and other property 1597
crops and other supplies 44
crops and other valuable 68
crops and rich pastures 42
crops and sown pastures 55
crops and their children 47
crops and their families 73
crops and their possible 42
crops and their potential 207
crops and their processing 67
crops and their products 250
crops and their relative 67
crops and their residues 99
crops and were therefore 51
crops are also affected 55
crops are also attacked 53
crops are also included 61
crops are also produced 200
crops are made possible 43
crops are more abundant 90
crops are more tolerant 83
crops are more valuable 77
crops are most abundant 63
crops are most commonly 86
crops are most suitable 49
crops are very abundant 61
crops for food security 54
crops for soil moisture 46
crops for their families 229
crops for their survival 44
crops had been abundant 92
crops had been consumed 62
crops had been garnered 78
crops had been produced 115
crops had been trampled 115
crops has also increased 102
crops has been achieved 91
crops has been followed 59
crops has been increased 152
crops has been observed 83
crops has been obtained 70
crops has been reported 242
crops has been reviewed 55
crops that have received 109
crops that have replaced 40
crops that were formerly 44
crops that were produced 149
crops with high economic 44
cross and other christian 90
cross and other religious 75
cross and save yourself 215
cross any other railroad 658
cross each other somewhat 125
cross for their salvation 113
cross for your salvation 133
cross had been prepared 42
cross had been replaced 58
cross has been replaced 120
cross has been restored 49
cross that rich entrance 58
cross thou hast redeemed 571
cross with arms extended 85
cross you have redeemed 569
crowd and great enthusiasm 40
crowd and such confusion 54
crowd and went straight 47
crowd had been assembling 48
crowd had been collecting 42
crowd had been composed 50
crowd had been harangued 41
crowd had lost interest 59
crowd out more valuable 101
crowd that ever attended 51
crowd with their bayonets 58
crown and nape brownish 53
crown and root formation 400
crown and root surfaces 346
crown for their salaries 117
crown had been asserted 46
crown had been assisted 44
crown had been bestowed 69
crown had been declared 57
crown had been entailed 61
crown had been promised 53
crown had been properly 40
crown had been restored 40
crown had been unjustly 55
crown had ever lawfully 88
crown has been cemented 81
crown has been obnoxious 61
crown has been properly 41
crown has been replaced 55
crown was ever regarded 72
crown with most contents 56
crude and cold companion 698
crude and only partially 93
crude death rate averaged 64
crude death rate declined 378
crude death rate decreased 63
crude death rate increased 60
crude death rate remained 54
crude oil also contains 45
crude oil from domestic 52
crude oil from indonesia 114
crude oil from offshore 161
crude oil from oklahoma 52
crude oil have increased 62
crude oil into finished 105
crude oil into fractions 274
crude oil into gasoline 603
crude oil into kerosene 85
crude oil into products 104
crude oil were exported 80
crude oil were imported 89
crude oil were obtained 42
crude oil were produced 299
crude oil will continue 109
cruel and even sadistic 69
cruel and more dangerous 108
cruel and more hopeless 82
cruel and more terrible 42
cruel and most shameful 48
crumb had been devoured 150
crush any such attempts 42
crush her into nothingness 43
crush him into nothingness 56
crush out their entrails 260
crush with their powerful 63
crust had been partially 40
crust has been deformed 45
crust has been modified 96
crust has been observed 42
crust has been obtained 43
crust has been produced 56
