calcareous clay soils of 41
continued reading until the 68
continued rising until he 45
continued rising until it 113
continued rising until the 113
continued roving about in 48
continued slow growth in 350
continued slow growth of 278
continued some hours in 113
continued some months at 85
continued some months in 106
continued some weeks in 58
continued south until he 84
continued such until he 40
continued such until the 395
continued tale about the 47
continued their abuse of 58
continued their appeal to 70
continued their claim by 53
continued their climb to 78
continued their climb up 109
continued their drive in 45
continued their drive to 229
continued their fight in 155
continued their fight to 144
continued their focus on 89
continued their growth in 98
continued their habit of 193
continued their lives as 372
continued their lives in 280
continued their lives of 56
continued their march as 210
continued their march at 82
continued their march by 268
continued their march in 635
continued their march of 42
continued their march on 1018
continued their march the 255
continued their march to 2799
continued their march up 480
continued their plans to 80
continued their quest to 131
continued their raids in 62
continued their raids on 437
continued their reign of 135
continued their roles as 70
continued their round of 113
continued their route as 134
continued their route by 156
continued their route in 113
continued their route on 56
continued their route the 57
continued their route to 770
continued their route up 100
continued their search in 216
continued their search of 147
continued their search on 53
continued their search to 57
continued their siege of 148
continued their study in 79
continued their study of 712
continued their talks in 44
continued their trade as 85
continued their trade in 112
continued their trips to 54
continued there after the 142
continued there could be 202
continued there since the 96
continued there under the 112
continued there until he 437
continued there until it 74
continued there until the 3839
continued there while the 49
continued there would be 1253
continued threat posed by 162
continued three months in 65
continued till about my 41
continued till about the 2065
continued till after my 45
continued till after the 1313
continued till eight at 155
continued till eight in 94
continued till nearly the 324
continued till seven in 97
continued till within the 139
continued upon terms of 123
continued very nearly to 59
continued very neatly to 43
continued very nobly to 47
continued very steady in 76
continued well above the 71
continued well after it 46
continued well after the 3399
continued well below the 57
continued well until the 129
continued work after the 65
continued work begun by 43
continued work under the 74
continued work until the 154
continued work within the 113
continued years after the 181
continues also after the 54
continues also where he 49
continues down below the 59
continues down until it 53
continues during nearly the 42
continues even after an 55
continues even after he 180
continues even after it 119
continues even after the 4457
continues even after we 67
continues even though it 182
continues even though no 50
continues even though the 912
continues even though we 47
continues even today as 343
continues even today in 518
continues even today to 623
continues even under the 62
continues even while the 90
continues even within the 78
continues ever after to 113
continues ever since to 182
continues from about the 107
continues from april to 121
continues from eight to 59
continues from father to 50
continues from first to 76
continues from march to 98
continues from period to 132
continues from right to 71
continues from where it 267
continues from where the 181
continues from within the 53
continues high above the 48
continues high after the 64
continues high until the 100
continues moving after the 53
continues much longer in 129
continues much longer the 98
continues much longer to 52
continues much longer we 127
continues north until it 45
continues only until the 665
continues only while the 263
continues open until the 46
continues over months or 48
continues rising until the 47
continues south until it 71
continues there until it 63
continues there until the 79
continues these themes in 42
continues three weeks in 100
continues till about the 389
continues till after the 104
continues till eight or 56
continues till either the 58
continues till nearly the 49
continues till seven or 54
continues till today in 54
continues well above the 41
continues well after the 284
continuum along which an 63
continuum along which it 60
continuum along which the 811
continuum along which to 51
continuum along which we 185
continuum from basic to 81
continuum from black to 82
continuum from healthy to 120
continuum from light to 91
continuum from lower to 44
continuum from minor to 50
continuum from right to 58
continuum from rural to 65
continuum from sleep to 50
continuum from small to 82
continuum from strong to 122
continuum from which it 95
continuum from which the 163
continuum from which to 51
continuum from which we 70
continuum from white to 55
continuum into which the 40
continuum over which the 43
continuum theory based on 138
continuum upon which the 149
contracting theory meets the 67
contracting third party is 104
contracts also apply to 104
contracts come under the 97
contracts come within the 232
contracts coming under the 52
contracts coming within the 65
contracts even after the 50
contracts even though it 93
contracts even though the 203
contracts fall under the 335
contracts fall within the 432
contracts fell within the 61
contracts fixing rates of 56
contracts from sitting in 110
contracts from which he 42
contracts from which the 203
contracts from which to 50
contracts have begun to 68
contracts into which an 43
contracts into which he 255
contracts into which it 571
contracts into which the 547
contracts into which we 62
contracts made after the 781
contracts made since the 69
contracts made under it 109
contracts made under the 613
contracts made within the 767
contracts must still be 41
contracts must yield to 115
contracts over which the 61
contracts take place in 43
contracts there would be 83
contracts took place in 43
contracts upon usury or 64
contracts upon which an 56
contracts upon which the 305
contracts were about to 187
contracts were added to 43
contracts were based on 624
contracts were binding on 56
contracts were drawn in 81
contracts were drawn to 42
contracts were drawn up 3869
contracts were earnings in 136
contracts were found in 66
contracts were found to 223
contracts were given the 54
contracts were given to 896
contracts were known as 54
contracts were known to 55
contracts were still in 177
contracts were taken at 57
contracts were taken by 106
contracts were taken up 49
contracts were within the 137
contracts when light is 56
contracts will apply to 41
contracts will cover the 45
contracts will never be 87
contracts will often be 63
contracts will still be 49
contrasting ideal types of 161
contrasting ideas about the 345
contrasting those forms of 44
contrasts from place to 68
contrasts three types of 147
contrasts were based on 40
contrasts were found in 92
contrasts were found to 73
contrived once again to 53
contrived some method of 56
contrived soon after to 43
controlling body known as 117
controlling body within the 41
controlling cell growth in 82
controlling even though the 85
controlling many forms of 46
controlling many types of 79
controlling mold growth on 45
controlling other forms of 73
controlling other parts of 94
controlling other people or 56
controlling other types of 144
controlling role within the 40
controlling some forms of 105
controlling some kinds of 47
controlling some types of 117
controlling their action in 41
controlling their level of 66
controlling their lives in 71
controlling their rates of 45
controlling these kinds of 57
controlling these pests is 53
controlling these types of 106
controlling what could be 55
controlling what people do 176
controlling what seems to 79
convection just below the 54
convection taking place in 174
convection will occur in 56
convection zone below the 61
convection zone where the 105
convection zone which is 48
convention also appear in 54
convention also voted to 161
convention during which the 53
convention even though he 59
convention even though it 51
convention even though the 68
convention from breaking up 51
convention from start to 62
convention from which he 92
convention from which it 90
convention from which the 148
convention from which to 46
convention hall where the 97
convention held after the 109
convention held under the 190
convention into which he 91
convention into which the 41
convention must first be 41
convention over which he 162
convention soon after the 45
convention taking place in 63
convention there shall be 63
convention there would be 101
convention took place at 348
convention took place in 1299
convention took place on 288
convention took place the 41
convention took steps to 49
convention upon which the 174
convention were about to 58
convention were aware of 41
convention were based on 52
convention were bound to 62
convention were taken up 49
convention were willing to 66
convention what basis is 138
convention will allow us 50
convention will apply to 94
conversed much about the 137
conversed some space of 44
conversion came about as 43
conversion came about in 59
conversion cost would be 51
conversion even though he 56
conversion even though the 125
conversion from ascii to 153
conversion from basin to 62
conversion from batch to 71
conversion from broad to 43
conversion from color to 55
conversion from doubt to 40
conversion from error to 61
conversion from fetal to 61
conversion from float to 70
conversion from grams to 56
conversion from group to 66
conversion from horse to 48
conversion from infix to 69
conversion from islam is 57
conversion from islam to 477
conversion from light to 76
conversion from linear to 52
conversion from octal to 138
conversion from paper to 141
conversion from polar to 126
conversion from print to 80
conversion from rural to 183
conversion from serial to 63
conversion from solid to 111
conversion from sound to 50
conversion from state to 57
conversion from tacit to 59
conversion from units of 55
conversion from water to 77
conversion from white to 60
conversion into money in 51
conversion into money is 56
conversion into money of 307
conversion into money or 96
conversion into money so 40
conversion into ships of 47
conversion into steel by 211
conversion into steel in 43
conversion into steel is 84
conversion into steel of 63
conversion into stock of 96
conversion into stock or 52
conversion into sugar by 79
conversion into sugar is 85
conversion into sugar of 102
conversion into terms of 63
conversion into units of 45
conversion into water by 60
conversion must still be 46
conversion rate based on 56
conversion rate could be 79
conversion rate shall be 80
conversion rate which is 42
conversion rate would be 159
conversion ratio based on 75
conversion ratio could be 40
conversion ratio gives the 56
conversion ratio times the 133
conversion ratio would be 145
conversion take place at 80
conversion take place in 94
conversion taking place at 55
conversion taking place in 291
conversion there seems to 73
conversion there would be 55
conversion time would be 48
conversion took place as 161
conversion took place at 647
conversion took place in 1881
conversion took place is 49
conversion took place on 255
conversion were found to 51
conversion will cause the 40
conversion will never be 50
conversion will occur if 55
conversion will occur in 60
converted back again to 164
converted from ascii to 87
converted from basin to 92
converted from color to 58
converted from flint to 43
converted from horse to 54
converted from islam to 330
converted from light to 42
converted from paper to 84
converted from polar to 42
converted from print to 45
converted from rural to 146
converted from serial to 111
converted from solid to 70
converted from units of 116
converted from value as 51
converted from water to 54
converted into acids by 187
converted into action by 132
converted into action in 59
converted into action is 45
converted into anything it 64
converted into atoms of 92
converted into bands of 62
converted into beasts of 109
converted into bills of 204
converted into blood by 77
converted into blood in 102
converted into bonds at 49
converted into bonds of 126
converted into bonds or 51
converted into brass by 42
converted into calls to 44
converted into cases of 56
converted into cells of 63
converted into chyme by 97
converted into chyme in 92
converted into coats of 59
converted into coins of 68
converted into drops of 57
converted into drugs of 199
converted into either an 72
converted into either of 247
converted into either the 121
converted into facts by 43
converted into flats by 52
converted into flats in 94
converted into flats or 142
converted into flour by 100
converted into flour in 83
converted into flour or 85
converted into forms of 347
converted into gases at 89
converted into gases by 110
converted into gases or 75
converted into glass by 73
converted into goods by 53
converted into goods or 83
converted into grams by 40
converted into grams of 72
converted into humus by 165
converted into iodide of 321
converted into islam by 53
converted into lakes by 58
converted into leather by 250
converted into leather in 46
converted into light at 49
converted into light by 202
converted into light in 80
converted into light of 93
converted into light or 54
converted into lines of 109
converted into marks at 50
converted into metal by 103
converted into miles by 69
converted into money as 525
converted into money at 728
converted into money by 1012
converted into money if 83
converted into money in 431
converted into money is 140
converted into money of 51
converted into money on 149
converted into money or 786
converted into money the 127
converted into money to 262
converted into motion by 109
converted into motion of 133
converted into motion or 54
converted into niacin in 101
converted into others of 70
converted into oxide by 981
converted into oxide in 47
converted into oxide of 1041
converted into ozone by 161
converted into pairs of 152
converted into paper by 68
converted into paper in 89
converted into parts of 118
converted into pesos at 166
converted into piles of 68
converted into plate or 45
converted into poetry by 51
converted into pools of 47
converted into posts of 62
converted into power at 68
converted into power by 134
converted into power in 85
converted into power is 72
converted into power to 75
converted into pride or 121
converted into proof of 58
converted into punch by 41
converted into rates of 100
converted into rooms of 62
converted into rules of 125
converted into salts by 90
converted into salts of 167
converted into ships of 593
converted into shops or 94
converted into signs of 59
converted into soaps by 76
converted into solid or 47
converted into sound by 731
converted into sound in 364
converted into stars in 55
converted into steel at 112
converted into steel by 978
converted into steel in 414
converted into steel is 72
converted into steel of 155
converted into steel or 79
converted into stock at 258
converted into stock by 51
converted into stock in 138
converted into stock of 401
converted into stock or 70
converted into stock the 122
converted into stock to 53
converted into stone by 256
converted into strings of 65
converted into sugar as 257
converted into sugar at 56
converted into sugar by 3025
converted into sugar in 721
converted into sugar is 101
converted into sugar of 78
converted into sugar or 127
converted into sugar to 55
converted into terms of 1868
converted into threads of 61
converted into thrust by 44
converted into tools of 115
converted into tubes by 63
converted into units of 2423
converted into vapor as 48
converted into vapor at 231
converted into vapor by 372
converted into vapor in 247
converted into vapor is 42
converted into vapor or 137
converted into verbs by 48
converted into water at 661
converted into water by 950
converted into water in 264
converted into water on 62
converted into water or 59
converted into water the 62
converted into waves of 63
converted into which is 42
converted into words of 258
converted into words or 54
converted into works of 84
converted many others to 42
converted many people in 113
converted many people to 419
converted many souls by 46
converted many souls to 90
converted more easily to 56
converted more people to 141
converted once again to 93
converted only after the 52
converted soon after the 98
converted their homes to 46
converted their lands to 85
converted their share of 208
converted very easily to 44
convicted even though he 143
convicted even though the 167
convicted four times of 85
convicted many times of 42
convicted thief shall be 58
convicted three times of 419
convicted till after the 128
convicted upon proof of 77
conviction during which he 62
conviction during which the 202
conviction even after the 61
conviction even though he 69
conviction even though it 133
conviction even though the 291
conviction even where the 61
conviction ever since the 44
conviction fell within the 59
conviction from first to 64
conviction from reason of 107
conviction from reason or 178
conviction from which he 240
conviction from which it 141
conviction from which the 149
conviction from which we 83
conviction grew within me 56
conviction into which the 43
conviction made under the 67
conviction must first be 46
conviction must stare us 45
conviction rate under the 51
conviction there could be 58
conviction there would be 90
conviction took place in 156
conviction took place on 99
conviction took place or 40
conviction took shape in 45
conviction upon proof of 94
conviction upon which he 127
conviction upon which it 92
conviction upon which the 223
conviction were based on 44
conviction your motion is 56
convinced ever since the 113
convinced many others of 89
convinced many people in 537
convinced many people of 803
convinced many people to 506
convinced many within the 92
convinced many women to 91
convinced more easily by 100
convinced more people to 40
convinced most people in 45
convinced most people of 229
convinced nothing could be 228
convinced once again of 51
convinced some people of 47
convinced some people to 46
convinced their father to 112
convinced their mother to 75
convinced there could be 854
convinced there might be 172
convinced there ought to 85
convinced there would be 3246
convinced will never be 53
convinced your father to 92
convinced your mother to 59
convulsion from which is 46
convulsion took place in 141
cooperate even though the 83
cooperate more fully in 362
cooperate when asked to 65
copulation take place in 50
copulation took place in 92
copyright code shown on 143
copyright date within the 50
copyright even though it 98
copyright even though the 304
copyright from author to 127
copyright laws apply to 177
copyright laws would be 55
copyright made after the 115
copyright must appear on 225
copyright term under the 97
copyright term would be 42
copyright will belong to 149
coronation taking place at 50
coronation taking place in 64
coronation taking place on 56
coronation took place at 1134
coronation took place in 1988
coronation took place on 4441
coronation took place the 83
corporate acts which the 45
corporate body could be 76
corporate body holding an 65
corporate body known as 383
corporate body shall be 285
corporate body under the 568
corporate body which he 40
corporate body which is 403
corporate body within the 196
corporate body would be 105
corporate bond issue in 57
corporate bond issue is 70
corporate bond would be 66
corporate bond yield at 145
corporate bond yield is 77
corporate bond yield of 42
corporate data model is 147
corporate form could be 111
corporate form makes it 90
corporate form might be 40
corporate form under the 69
corporate form which the 43
corporate form within the 53
corporate form would be 129
corporate good sense of 54
corporate life based on 77
corporate life could be 45
corporate life under the 69
corporate life which is 135
corporate life which the 50
corporate life within the 115
corporate life would be 107
corporate name shall be 257
corporate name which is 75
corporate name would be 50
corporate rate would be 89
corporate threat posed by 42
corporate veil could be 168
corporate veil where the 63
corporate veil would be 87
corporate wealth would be 122
corpuscle from which the 50
corrected even after the 56
corrected even though the 51
corrected only after the 161
corrected reading would be 102
corrected soon after the 46
corrected such flaws as 43
corrected their error by 43
corrected when found to 52
correction made after the 52
correction must first be 60
correction must still be 71
correction term added to 43
correction term based on 115
correction term equal to 57
correction term given by 103
correction term given in 41
correction term which is 269
correction term would be 104
correction their image of 209
correction took place in 64
correction will apply to 43
correction will drive it 261
correctly come under the 78
correctly even though he 119
correctly even though it 90
correctly even though the 228
correctly five times in 48
correctly from start to 47
correctly more often by 126
correctly must belong to 47
correctly only within the 42
correctly such words as 176
correctly there would be 50
correctly three times in 184
correctly used after the 51
correctly what ought to 44
correctly what would be 58
correctly when asked to 212
corridors along which the 111
corridors from which the 62
corridors into which the 70
corrupted from within by 123
corruption from which he 119
corruption from which it 215
corruption from which the 215
corruption from which we 44
corruption from within the 87
corruption into which he 162
corruption into which it 394
corruption into which the 557
corruption into which we 66
corruption take place in 47
corruption taking place in 109
corruption there would be 80
corruption took place at 66
corruption took place in 158
corruption upon which the 63
corruption upon which we 42
corruption were given up 109
corruption will creep in 41
corruption will never be 49
counseled their people to 59
counseled young women to 49
counselor also helps the 170
counselor also needs to 283
counselor must first be 44
counselor must focus on 103
counselor will begin to 55
counselor will focus on 50
counselor will often be 49
countered these moves by 111
countless ages after the 45
countless ages since the 68
countless ages which it 81
countless host moves on 40
countless like cases he 46
countless other books on 43
countless other cases in 74
countless other cases of 136
countless other forms of 839
countless other items of 168
countless other kinds of 362
countless other lines of 57
countless other modes of 47
countless other parts of 70
countless other people in 159
countless other people to 44
countless other sorts of 70
countless other tales of 60
countless other times in 40
countless other types of 350
countless other women in 182
countless other women of 58
countless other works of 207
countless young people in 103
countless young people to 81
countries also agree to 96
countries also appear in 44
countries also appear to 275
countries also apply to 77
countries also began to 721
countries also belong to 130
countries also engage in 174
countries also helps to 42
countries also limit the 59
countries also makes it 48
countries also needs to 71
countries also point to 80
countries also refer to 42
countries also seems to 125
countries also serve as 148
countries also share the 86
countries also shows the 44
countries also stand to 74
countries also tends to 121
countries also tried to 173
countries also where it 98
countries also where the 74
countries also would be 57
countries among which the 163
countries been found to 47
countries been willing to 60
countries best known to 74
countries came about as 49
countries came about in 43
countries came close to 258
countries came under the 447
countries came within the 41
countries cast doubt on 46
countries come close to 188
countries come under the 187
countries come within the 58
countries coming under the 169
countries coming within the 87
countries during times of 326
countries during which the 41
countries even after the 299
countries even though it 272
countries even though the 591
countries even though we 59
countries even under the 62
countries even where the 86
countries even within the 122
countries ever since he 45
countries ever since the 691
countries face today is 47
countries fall below the 87
countries fall short of 237
countries fall under the 172
countries fall within the 327
countries feel about the 58
countries fell below the 93
countries fell short of 143
countries fell under the 250
countries fell within the 64
countries from about the 80
countries from burma to 42
countries from chile to 41
countries from china to 244
countries from egypt to 202
countries from engaging in 272
countries from falling to 51
countries from israel to 66
countries from italy to 87
countries from japan to 274
countries from joining the 249
countries from persia to 56
countries from reaching the 76
countries from rural to 43
countries from rushing to 66
countries from russia to 103
countries from setting up 58
countries from spain to 156
countries from turning to 56
countries from where it 109
countries from where the 470
countries from where we 102
countries from which he 389
countries from which in 50
countries from which it 2656
countries from which no 119
countries from which or 249
countries from which so 124
countries from which the 9176
countries from which to 329
countries from which we 2380
countries from within the 89
countries gave women the 63
countries give money to 44
countries have about the 224
countries have acted as 100
countries have acted in 85
countries have acted on 65
countries have acted to 122
countries have added to 200
countries have aided in 61
countries have aimed at 88
countries have aimed to 67
countries have anything in 118
countries have anything to 55
countries have asked the 149
countries have asked to 45
countries have began to 47
countries have begun the 157
countries have begun to 6283
countries have borne the 93
countries have built or 83
countries have built the 50
countries have built up 692
countries have ceased to 510
countries have drawn on 86
countries have drawn the 82
countries have drawn up 310
countries have either no 49
countries have either the 53
countries have ended in 54
countries have ended up 134
countries have faced an 40
countries have faced in 193
countries have faced the 238
countries have fared in 46
countries have fixed the 82
countries have found an 81
countries have found in 224
countries have found it 2624
countries have found no 50
countries have found the 374
countries have found to 106
countries have given an 40
countries have given in 51
countries have given it 57
countries have given me 59
countries have given the 282
countries have given to 197
countries have given up 891
countries have given us 253
countries have grown as 54
countries have grown at 295
countries have grown by 105
countries have grown in 191
countries have grown so 159
countries have grown to 141
countries have grown up 232
countries have known the 49
countries have lists of 40
countries have lived in 86
countries have lived up 49
countries have moved in 1032
countries have moved on 75
countries have moved to 851
countries have moved up 82
countries have noted the 93
countries have opted to 292
countries have paved the 47
countries have piled up 43
countries have plans to 160
countries have power to 59
countries have rates of 160
countries have ratios of 50
countries have really no 161
countries have reason to 271
countries have risen by 61
countries have risen in 80
countries have risen to 219
countries have shown an 570
countries have shown in 109
countries have shown no 297
countries have shown the 482
countries have shown to 83
countries have shown us 52
countries have since the 143
countries have spent the 50
countries have sprung up 43
countries have still to 226
countries have stood in 47
countries have taken an 272
countries have taken in 398
countries have taken it 60
countries have taken on 527
countries have taken or 54
countries have taken the 1703
countries have taken to 463
countries have taken up 460
countries have tried in 105
countries have tried it 74
countries have tried the 90
countries have tried to 5460
countries have urged the 79
countries high rates of 73
countries into types of 61
countries into which he 189
countries into which it 797
countries into which the 1207
countries into which we 91
countries just after the 122
countries kept alive by 101
countries knew about the 46
countries know about the 95
countries laid claim to 122
countries laid waste by 66
countries laying claim to 48
countries less willing to 86
countries levy taxes on 61
countries like burma or 56
countries like chile or 102
countries like china in 89
countries like china is 74
countries like china or 571
countries like china the 62
countries like china to 186
countries like egypt in 57
countries like egypt or 176
countries like egypt the 41
countries like egypt to 58
countries like ghana or 60
countries like israel or 52
countries like italy or 326
countries like japan in 53
countries like japan is 46
countries like japan or 451
countries like japan the 41
countries like japan to 156
countries like kenya or 63
countries like libya or 40
countries like russia or 325
countries like russia the 63
countries like spain or 201
countries live below the 70
countries living under the 122
countries more aware of 144
countries more prone to 86
countries more willing to 134
countries most liable to 44
countries most prone to 91
countries most willing to 50
countries much nearer to 86
countries must abide by 105
countries must adapt to 47
countries must adopt the 73
countries must agree on 136
countries must agree to 304
countries must apply to 57
countries must begin to 149
countries must build up 58
countries must engage in 246
countries must equal the 72
countries must first be 116
countries must first of 68
countries must focus on 248
countries must share in 69
countries must share the 104
countries must still be 81
countries must unite in 49
countries must unite to 119
countries once again to 59
countries once ruled by 148
countries once under the 44
countries only after the 203
countries only began to 79
countries only since the 76
countries only under the 43
countries only where the 45
countries other forms of 56
countries other kinds of 40
countries over which he 947
countries over which it 593
countries over which my 49
countries over which no 52
countries over which the 1070
countries over which we 177
countries seem willing to 93
countries show signs of 184
countries some forms of 44
countries some types of 43
countries soon after the 319
countries soon began to 213
countries such parts of 47
countries take action to 75
countries take place in 104
countries take place no 139
countries take place on 47
countries take pride in 133
countries take steps to 242
countries taking steps to 57
countries talk about the 55
countries their right to 59
countries their share of 43
countries there appear to 75
countries there could be 177
countries there might be 168
countries there ought to 62
countries there seems to 570
countries there shall be 72
countries there still is 44
countries there tends to 88
countries there would be 629
countries these types of 49
countries think about the 70
countries three times as 84
countries took action to 81
countries took pains to 66
countries took place at 203
countries took place in 1266
countries took place on 109
countries took steps to 454
countries torn apart by 188
countries upon which it 109
countries upon which the 350
countries upon which we 111
countries very close to 103
countries well above the 50
countries well below the 42
countries were about the 97
countries were about to 451
countries were above the 77
countries were added in 51
countries were added to 563
countries were again at 106
countries were again the 50
countries were aided by 47
countries were aimed at 94
countries were alike in 94
countries were alike to 90
countries were asked by 44
countries were asked if 50
countries were asked in 46
countries were asked the 60
countries were asked to 1823
countries were aware of 430
countries were based on 754
countries were below the 136
countries were beset by 113
countries were bound by 234
countries were bound to 801
countries were built on 57
countries were built up 57
countries were cited as 206
countries were close to 299
countries were drawn in 151
countries were drawn to 87
countries were drawn up 169
countries were either in 138
countries were engaging in 112
countries were equal in 61
countries were equal to 97
countries were faced by 89
countries were failing to 81
countries were feeling the 89
countries were finding it 117
countries were first to 41
countries were fixed at 46
countries were found in 142
countries were found to 1024
countries were given an 134
countries were given by 52
countries were given in 44
countries were given the 424
countries were given to 191
countries were given up 41
countries were growing at 204
countries were growing in 84
countries were happy to 197
countries were headed by 92
countries were helping the 45
countries were joining the 44
countries were known as 246
countries were known in 42
countries were known to 453
countries were later to 69
countries were liable to 170
countries were lined up 60
countries were looking at 42
countries were looking to 139
countries were meeting in 84
countries were mired in 63
countries were nearly the 42
countries were never in 44
countries were often at 75
countries were often in 51
countries were often the 74
countries were owned by 70
countries were parts of 100
countries were party to 148
countries were prone to 65
countries were proud of 58
countries were quick to 714
countries were rated as 144
countries were reacting to 46
countries were relying on 49
countries were ruled by 1179
countries were seeking to 338
countries were setting up 69
countries were short of 218
countries were shown in 88
countries were shown to 122
countries were still at 469
countries were still in 486
countries were still on 114
countries were still the 82
countries were still to 43
countries were swept by 43
countries were taken as 189
countries were taken by 90
countries were taken in 136
countries were taken to 86
countries were taken up 65
countries were tending to 76
countries were thinking of 57
countries were tired of 68
countries were turning to 79
countries were twice as 48
countries were under no 71
countries were under the 834
countries were urged to 702
countries were waiting to 68
countries were willing to 3159
countries were within the 91
countries were working in 92
countries were working on 332
countries were working to 68
countries will abide by 48
countries will adopt the 260
countries will again be 92
countries will agree on 64
countries will agree to 423
countries will allow the 118
countries will allow us 65
countries will appear in 69
countries will apply the 81
countries will apply to 49
countries will begin to 653
countries will belong to 48
countries will catch up 293
countries will cause the 82
countries will change in 50
countries will change the 80
countries will either be 51
countries will engage in 216
countries will enjoy the 92
countries will enter the 197
countries will focus on 106
countries will laugh at 55
countries will limit the 46
countries will lower the 57
countries will never be 568
countries will often be 133
countries will prove to 81
countries will raise the 93
countries will reveal the 86
countries will serve as 328
countries will serve to 181
countries will share in 86
countries will share the 230
countries will solve the 59
countries will stand to 41
countries will start to 142
countries will still be 592
courageous clear voice to 136
courageous step taken by 74
courtesan gave place to 56
courtiers were aware of 74
courtiers were beaten by 100
courtiers were looking at 44
courtiers were quick to 44
courtiers were ranged on 78
courtroom work group is 116
courtship during which he 44
courtship during which the 260
courtship took place in 100
courtyard from where the 44
courtyard from which the 176
courtyard from which we 40
courtyard into which he 47
courtyard into which the 280
courtyard into which we 87
courtyard onto which the 94
courtyard there would be 51
courtyard upon which the 73
covenants into which he 82
covenants into which the 62
covenants made after the 126
covenants upon which the 62
covenants were drawn up 66
covenants were given to 77
cowardice must needs be 42
cowardice there often is 41
coworkers have shown in 83
coworkers have shown the 84
crackdown took place in 49
craftsmen have begun to 55
craftsmen soon began to 44
craftsmen took pride in 88
craftsmen were aware of 45
craftsmen were bound to 55
craftsmen were drawn to 61
craftsmen were found in 66
craftsmen were given the 43
craftsmen were hired to 61
craftsmen were quick to 77
craftsmen were under the 44
craftsmen were willing to 69
craftsmen were working at 45
craftsmen were working in 150
craftsmen were working on 60
creativity from which the 54
creativity have begun to 44
creativity took place in 57
creativity were found to 58
creativity will never be 42
creditors even though he 45
creditors even though it 58
creditors even though the 205
creditors from engaging in 81
creditors from reaching it 127
creditors from reaching the 215
creditors from seizing the 216
creditors from selling the 49
creditors have begun to 70
creditors lend money to 41
creditors more willing to 50
creditors must agree to 179
creditors must first be 154
creditors only after the 40
creditors took action to 44
creditors took place on 59
creditors took steps to 60
creditors were about to 203
creditors were asked to 89
creditors were aware of 94
creditors were bound by 53
creditors were bound to 74
creditors were calling in 48
creditors were closing in 164
creditors were given an 41
creditors were given the 90
creditors were seeking to 44
creditors were waiting to 49
creditors were willing to 538
creditors will agree to 176
cremations took place in 56
cremations were found in 87
crescents were found in 48
cretinous from fatty or 54
cricketer soon learns to 50
criminals from engaging in 101
criminals have begun to 40
criminals have tried to 85
criminals there would be 44
criminals took place in 59
criminals well known to 42
criminals were about to 56
criminals were bound to 49
criminals were found to 131
criminals were given the 82
criminals were given to 42
criminals were given up 96
criminals were hanged at 72
criminals were hanged in 141
criminals were hanged on 48
criminals were known to 135
criminals were still at 107
criminals were still in 40
criminals were taken in 103
criminals were taken to 214
criminals were thrown in 43
criminals were thrown to 131
criminals were tried at 81
criminals were tried by 276
criminals were tried in 198
criminals will abide in 77
criminals will never be 86
criticism also fails to 67
criticism also seems to 86
criticism came after the 53
criticism even after the 75
criticism even though he 48
criticism even though it 157
criticism even though the 94
criticism even within the 155
criticism ever since it 43
criticism ever since the 220
criticism from below is 51
criticism from either the 87
criticism from others as 271
criticism from others in 297
criticism from others is 125
criticism from others or 85
criticism from parts of 46
criticism from people in 150
criticism from people of 59
criticism from plato to 139
criticism from reaching the 55
criticism from which he 117
criticism from which it 100
criticism from which the 216
criticism from which we 61
criticism from within as 137
criticism from within is 53
criticism from within or 89
criticism from within the 3057
criticism gave place to 80
criticism have begun to 67
criticism here would be 47
criticism into which the 41
criticism made about the 95
criticism must apply to 103
criticism must begin by 62
criticism must focus on 53
criticism must needs be 42
criticism must never be 82
criticism only after the 66
criticism only tried to 52
criticism other works of 51
criticism soon began to 62
criticism stings while it 88
criticism there could be 46
criticism there might be 69
criticism there seems to 68
criticism there would be 87
criticism those parts of 90
criticism took place in 99
criticism upon which the 85
criticism upon works of 46
criticism were based on 43
criticism were given by 43
criticism were never in 47
criticism will allow us 49
criticism will appear in 110
criticism will apply the 83
criticism will apply to 191
criticism will begin to 54
criticism will focus on 131
criticism will never be 179
criticism will often be 49
criticism will serve to 71
criticize other forms of 44
criticize other people on 50
criticize what seems to 41
critiqued from within the 40
critiques from within the 238
critiques have begun to 47
critiques were aimed at 50
critiques were based on 71
crocodile tears about the 479
crosswise like trees in 141
crucibles were found to 49
cruelties from which the 65
cruelties into which we 59
cruelties took place in 51
cruelties upon every thing 45
crusaders having found the 63
crusaders laid siege to 187
crusaders were about to 90
crusaders were willing to 44
cucumbers were grown in 62
culminate years later in 66
cultivate cash crops in 119
cultivate cash crops on 101
cultivate five acres of 497
cultivate food crops in 91
cultivate food crops on 176
cultivate four acres of 127
cultivate good taste in 121
cultivate land owned by 163
cultivate land shall be 91
cultivate land which is 156
cultivate land within the 182
cultivate many kinds of 191
cultivate many types of 72
cultivate other forms of 45
cultivate other kinds of 44
cultivate some sense of 63
cultivate such crops as 94
cultivate their crops in 73
cultivate their crops of 76
cultivate their crops on 59
cultivate their farms in 120
cultivate their farms to 67
cultivate their image as 97
cultivate their lands as 208
cultivate their lands at 40
cultivate their lands by 244
cultivate their lands in 581
cultivate their lands on 75
cultivate their lands or 122
cultivate their lands to 118
cultivate their minds as 440
cultivate their minds at 125
cultivate their minds by 206
cultivate their minds in 139
cultivate their minds or 55
cultivate their minds to 122
