pacific old monarch had 116
process was nowhere near 42
process was orderly and 67
process was painful and 243
process was painful but 52
process was painful for 91
process was perhaps not 45
process was plagued with 44
process was planned and 86
process was pointed out 174
process was pursued with 66
process was quicker and 48
process was quicker than 44
process was rapidly going 49
process was refined and 58
process was repeated all 113
process was repeated and 706
process was repeated but 66
process was repeated day 137
process was repeated each 142
process was repeated for 8899
process was repeated one 50
process was repeated six 181
process was repeated ten 120
process was repeated two 326
process was repeated using 261
process was repeated with 2805
process was resumed and 42
process was revived and 58
process was riddled with 79
process was similar for 103
process was simpler and 67
process was simpler than 61
process was spelled out 71
process was started and 130
process was started that 74
process was started with 261
process was steadily going 51
process was stopped and 163
process was studied and 92
process was studied for 80
process was studied using 116
process was studied with 85
process was thorough and 89
process was watched with 122
process with clients and 48
process with clients who 57
process with parents and 42
proctor was allowed him 42
procure and forward all 89
procure and forward them 74
procure and furnish all 46
procure and prepare them 150
procure and provide for 439
procure for herself and 117
procure for himself all 126
procure for himself and 817
procure for himself that 111
procure her husband his 107
procure him friends that 104
procure one hundred and 116
procure raw material and 44
procure raw material for 51
procure that justice and 85
procure this benefit for 43
procuring and preparing them 49
procuring and provoking him 47
procuring for himself and 174
procuring his marriage with 69
procuring his sympathy and 41
procuring one hundred and 63
procuring raw material and 90
prodded him forward with 67
prodigy who studied with 47
produce and account for 181
produce and because they 108
produce and compete with 44
produce and consume all 230
produce and consume and 261
produce and consume are 210
produce and consume art 42
produce and consume both 46
produce and consume for 126
produce and consume them 517
produce and consume things 41
produce and consume two 118
produce and control its 110
produce and control them 53
produce and deliver its 249
produce and deliver new 94
produce and deliver our 120
produce and deliver them 228
produce and deposit with 90
produce and destroy each 106
produce and develop new 128
produce and exchange them 97
produce and exhibit his 183
produce and prepare for 105
produce and produce and 214
produce and promote them 44
produce and promote this 87
produce and provide for 213
produce and provide them 42
produce and publish this 85
produce and receive them 91
produce and returning with 101
produce and support that 93
produce and support them 152
produce and sustain its 92
produce and sustain that 49
produce and sustain them 393
produce and sustain this 207
produce any ancient and 128
produce any benefit for 57
produce any effects that 42
produce any official log 63
produce any results and 108
produce any results for 66
produce any results that 144
produce any revenue for 44
produce any support for 52
produce any surplus for 51
produce any witness who 103
produce bad results and 41
produce being charged with 285
produce both anxiety and 44
produce both asexual and 111
produce both civilian and 41
produce both current and 52
produce both flowers and 231
produce both general and 54
produce both material and 43
produce both natural and 46
produce both pleasure and 41
produce both primary and 69
produce both private and 45
produce both sensory and 59
produce both tangible and 46
produce both winners and 146
produce death swiftly and 40
produce for exchange and 44
produce for herself and 97
produce for himself all 133
produce for himself and 263
produce for markets and 45
produce for national and 102
produce for society and 40
produce her letters for 145
produce his effects with 106
produce his license and 85
produce his license for 54
produce his receipt for 46
produce its effects and 108
produce its effects with 115
produce its flowers and 53
produce its natural and 89
produce its offspring with 68
produce its product and 64
produce its records and 43
produce new demands for 44
produce new designs and 76
produce new designs for 66
produce new effects and 67
produce new material and 108
produce new material for 89
produce new species and 82
produce new thoughts and 59
produce now flowers and 44
produce one hundred and 1582
produce one hundred per 41
produce one perfect bud 89
produce one picture and 77
produce per hectare was 142
produce raw material and 75
produce raw material for 530
produce real freedom and 87
produce six hundred and 97
produce tax results that 201
produce ten thousand ears 169
produce that harmony and 45
produce that quality are 43
produce them because they 138
produce them quickly and 68
produce this blessed and 66
produce this delight does 253
produce this pattern are 48
produce this product and 49
produce two effects that 43
produce two hundred and 621
produce two litters each 56
produce two litters per 338
produce was shipped out 42
producing and consuming all 106
producing and consuming and 93
producing and consuming area 238
producing and consuming are 111
producing and consuming its 179
producing and consuming them 133
producing and consuming things 81
producing and consuming this 93
producing and directing and 119
producing and directing for 109
producing and directing his 243
producing and directing this 41
producing and exporting area 47
producing and exporting oil 236
producing and exporting raw 145
producing and exporting them 73
producing and marketing all 106
producing and marketing his 207
producing and marketing its 509
producing and marketing new 263
producing and marketing oil 349
producing and marketing one 148
producing and marketing that 183
producing and marketing them 267
producing and marketing this 134
producing are decided not 69
producing both capital and 51
producing for himself and 61
producing for national and 63
producing her effects with 66
producing his tablets with 70
producing its natural and 63
producing its purifying and 54
producing new designs for 44
producing new material and 40
producing new species and 84
producing one general and 57
producing one hundred and 307
producing one product and 54
producing raw material and 102
producing raw material for 215
producing real desires and 99
producing that general and 64
producing that harmony and 71
producing this product and 50
producing two hundred and 166
producing war material for 89
product and account for 167
product and company and 51
product and compare them 58
product and compare with 44
product and competing with 48
product and enhance its 57
product and explain how 96
product and explain its 88
product and explain why 181
product and improve its 52
product and increase its 129
product and logical sum 102
product and marketing mix 463
product and natural gas 115
product and package are 69
product and process and 340
product and process are 1141
product and process can 134
product and process for 137
product and process has 59
product and process may 62
product and process that 394
product and process was 63
product and process with 48
product and product per 99
product and providing for 43
product and reactant are 99
product and service and 558
product and service are 276
product and service being 76
product and service can 185
product and service for 187
product and service has 134
product and service mix 825
product and service that 1170
product and service they 101
product and service was 42
product and service with 141
product and service you 168
product are carried out 116
product are searched out 45
product are usually not 60
product being handled and 52
product being offered and 97
product being offered for 204
product but because they 50
product can account for 45
product can compete with 74
product for general use 84
product for quality and 61
product has features that 117
product may account for 41
product may perform its 58
product may require that 96
product per spindle and 40
product that enables you 130
product that retails for 72
product they produce and 70
product was carried out 339
product was crushed and 46
product was diluted with 182
product was inferior and 51
product was labeled with 55
product was offered for 96
product was reduced with 64
product was released for 57
product was removed and 61
product was shipped and 41
product was shipped out 108
product was smaller than 56
product was stirred with 44
product with features that 132
profane and secular was 42
profane and worldly men 58
profane with chatter that 41
profess and believe that 316
profess and declare that 530
profess and declare they 122
profess and promise all 187
profess any religion and 168
profess any religion but 90
profess any religion they 94
profess his religion and 59
profess his religion both 77
profess his religion was 50
profess his religion with 101
profess this religion aim 51
profess this religion are 85
proffer any apology for 56
profile that matches that 84
profile was assumed for 43
profile was carried out 379
profile was measured and 59
profile was measured for 53
profile was measured using 124
profile was measured with 164
profile was similar for 51
profile was towards her 64
profile with increasing age 87
profiling has revealed that 115
profiling was carried out 591
profits and because they 45
profits and believe that 46
profits and capital and 158
profits and capital are 124
profits and capital can 49
profits and capital for 129
profits and charged with 59
profits and damages and 69
profits and damages are 92
profits and damages for 109
profits and incomes and 70
profits and incomes are 60
profits and investing them 66
profits and provide for 62
profits and providing for 41
profits and returns for 46
profits and surplus and 132
profits and surplus are 48
profits are declining and 46
profits are defined for 41
profits are divided and 60
profits are divided pro 45
profits are divided with 48
profits are increasing and 84
profits are limited and 53
profits are realized and 65
profits are reduced and 129
profits are reduced for 57
profits are smaller than 288
profits are usually not 48
profits but because they 47
profits for farmers and 199
profits for himself and 586
profits for research and 112
profits tax returns and 51
profits tax returns are 53
profits tax returns for 909
profits that enabled them 61
profits that justice was 58
progeny are fertile with 102
progeny can provide for 70
program and account for 127
program and allowed for 44
program and applied for 49
program and applies for 58
program and arranged for 100
program and assessing its 43
program and because they 213
program and believe that 173
program and carried out 118
program and carries out 110
program and charged that 94
program and claimed that 126
program and compare its 56
program and compare them 92
program and confirm that 118
program and correct any 67
program and criteria for 63
program and decided that 300
program and discuss how 81
program and discuss its 67
program and dropped out 46
program and enables you 72
program and ensured that 95
program and ensures that 237
program and examine its 65
program and explain how 133
program and explain its 79
program and explain why 72
program and federal aid 49
program and improve its 108
program and increase its 125
program and monitor its 51
program and noticed that 42
program and observe its 43
program and pointed out 126
program and prepare for 86
program and preparing for 71
program and printed out 49
program and proceed with 98
program and process them 137
program and project aid 132
program and provide for 361
program and providing for 63
program and qualify for 45
program and realized that 167
program and replace them 49
program and request that 103
program and results are 133
program and returns you 196
program and service for 56
program and suggest that 149
program and support for 176
program and together with 43
program any program that 110
program are carried out 387
program are complex and 42
program are defined and 54
program are pointed out 45
program are spelled out 93
program are usually not 53
program being carried out 1969
program being planned for 50
program being studied and 64
program but dropped out 133
program can account for 101
program can achieve its 81
program can address all 41
program can contain any 56
program can improve its 41
program can include any 58
program can operate with 57
program can perform all 51
program can perform any 76
program can perform its 44
program can proceed with 77
program can provide both 43
program can provide for 155
program can provide you 88
program can qualify for 105
program can request that 181
program can specify that 42
program does provide for 53
program does several things 52
program for abusive men 76
program for achieving that 125
program for achieving them 91
program for achieving this 134
program for acquiring and 41
program for alcohol and 147
program for analyzing and 113
program for artists and 48
program for assessing and 82
program for certain low 164
program for chronic low 359
program for clients and 46
program for clients who 107
program for clients with 404
program for college and 112
program for comparing and 71
program for computing and 55
program for control and 102
program for couples who 44
program for current and 151
program for debugging and 45
program for deporting and 205
program for designing and 161
program for detecting and 80
program for display and 159
program for educating and 62
program for elderly and 144
program for expanding and 50
program for faculty and 186
program for farmers and 194
program for federal aid 106
program for foremen and 74
program for freedom and 44
program for friends and 48
program for general and 275
program for general use 92
program for germany and 48
program for herself and 59
program for himself and 122
program for improving and 88
program for improving his 52
program for infants and 855
program for infants with 95
program for inmates who 51
program for interns and 64
program for lawyers and 46
program for library and 159
program for medical and 122
program for members and 79
program for members who 48
program for national and 175
program for parents and 1797
program for parents that 162
program for parents who 160
program for parents with 126
program for pastors and 46
program for persons age 206
program for persons who 318
program for persons with 1296
program for present and 55
program for primary and 138
program for private and 46
program for private use 56
program for producing and 67
program for promoting and 49
program for recording and 109
program for reporting and 47
program for research and 725
program for schools and 239
program for schools that 45
program for science and 381
program for screening and 57
program for selecting and 178
program for socially and 92
program for southeast asia 433
program for spouses and 81
program for storage and 109
program for teachers and 1332
program for teachers that 161
program for teachers was 80
program for teachers who 115
program for windows and 303
program for windows that 204
program for workers and 151
program for workers that 47
program for workers who 205
program for workers with 82
program had existed for 57
program had started with 49
program has brought new 48
program has carried out 56
program has crashed and 41
program has evolved and 101
program has exactly one 64
program has existed for 119
program has features that 42
program has matured and 56
program has revealed that 161
program has started and 58
program may account for 63
program may contain any 72
program may contain both 46
program may contain one 121
program may include all 49
program may include any 71
program may include both 48
program may include one 45
program may provide for 141
program may qualify for 75
program may request that 113
program may require that 490
program may require you 68
program may specify that 115
program may suggest that 146
program not because they 57
program put together for 73
program run smoothly and 40
program that accepts and 98
program that accepts two 203
program that affects all 41
program that allowed for 183
program that allowed her 146
program that allowed him 272
program that allowed them 185
program that allowed you 81
program that assists with 62
program that assists you 53
program that assumes that 99
program that assures that 118
program that brought him 46
program that brought them 52
program that carried out 54
program that carries out 1431
program that congress had 196
program that congress has 47
program that covered all 99
program that defines and 124
program that deletes all 62
program that detects and 203
program that emerged was 104
program that enabled her 54
program that enabled him 103
program that enabled them 65
program that enables him 46
program that enables its 52
program that enables one 111
program that enables them 248
program that enables you 2660
program that ensures that 554
program that evolved out 46
program that figures out 94
program that follows this 61
program that handles all 335
program that handles this 57
program that kennedy had 51
program that listens for 127
program that locates and 138
program that manages all 101
program that manages and 93
program that outputs all 51
program that permits them 71
program that permits you 170
program that prompts for 337
program that prompts you 105
program that removes all 99
program that searched for 55
program that searches for 570
program that searches out 80
program that selects and 54
program that started out 57
program that started with 183
program that strives for 83
program that targets not 60
program that trained them 49
program then prompts for 111
program then prompts you 195
program then searches for 133
program this country has 53
program was achieving its 73
program was adapted for 82
program was adopted and 288
program was adopted for 241
program was adopted that 152
program was adopted with 83
program was applied for 51
program was arranged and 154
program was arranged for 308
program was arranged with 98
program was carried out 20407
program was charged with 88
program was complex and 85
program was coupled with 135
program was delayed and 57
program was delayed for 116
program was devised and 133
program was devised for 253
program was devised that 115
program was devised with 48
program was drafted and 45
program was dropped and 65
program was enacted and 79
program was enacted for 142
program was feasible and 43
program was fraught with 133
program was greeted with 157
program was illegal and 59
program was invoked with 42
program was largely due 79
program was limited and 59
program was notable for 64
program was offered and 50
program was offered for 139
program was plagued with 123
program was planned and 514
program was planned for 587
program was planned with 142
program was pointed out 91
program was popular and 52
program was popular with 184
program was printed and 76
program was pursued with 57
program was reduced and 43
program was refined and 43
program was renamed aid 63
program was renewed for 44
program was repeated for 50
program was repeated with 43
program was replete with 60
program was revised and 180
program was riddled with 109
program was rounded out 125
program was smaller than 56
program was spelled out 173
program was started and 335
program was started for 242
program was started that 83
program was started with 435
program was stopped and 58
program was written and 579
program was written for 1540
program was written that 810
program was written using 292
program was written with 249
program with parents and 88
program with support for 83
program with teachers and 59
project and arranged for 138
project and because they 85
project and believe that 134
project and carried out 93
project and claimed that 115
project and compare them 53
project and decided that 236
project and decision and 78
project and discuss how 92
project and ensured that 91
project and ensures that 228
project and execute her 47
project and explain how 232
project and explain its 53
project and explain why 55
project and invited him 40
project and monitor its 46
project and offered his 53
project and oversee its 51
project and pointed out 149
project and prepare for 115
project and program aid 216
project and program are 45
project and project team 83
project and provide for 106
project and realized that 45
project and selecting add 90
project and suggest that 92
project and support for 45
project and together they 44
project are carried out 311
project are defined and 71
project being carried out 3390
project can proceed with 53
project can replace that 106
project for himself and 107
project for parents and 97
project for procuring him 103
project for research and 91
project for teachers and 42
project had brought him 46
project had started with 60
project has carried out 113
project has revealed that 211
project has started and 96
project has started with 51
project his thoughts and 76
project lay dormant for 143
project may qualify for 68
project may require that 202
project not because they 89
project our thoughts and 164
project team assumed that 42
project team carried out 100
project team charged with 184
project team decided that 401
project team decides that 46
project team members and 4159
project team members are 2528
project team members can 865
project team members for 343
project team members had 225
project team members may 674
project team members that 293
project team members use 46
project team members was 93
project team members who 1063
project team members with 286
project team realized that 130
project team together and 44
project that allowed him 50
project that allowed them 49
project that brought him 127
project that brought them 68
project that started out 70
project that started with 113
project they carried out 44
project this project was 184
project was adopted and 94
project was adopted for 64
project was blessed with 81
project was carried out 24721
project was charged with 101
project was complex and 57
project was crowned with 78
project was defined and 71
project was delayed and 172
project was delayed due 85
project was delayed for 506
project was devised and 65
project was devised for 55
project was dropped and 284
project was dropped for 200
project was feasible and 262
project was finally put 40
project was fraught with 390
project was greeted with 218
project was largely due 99
project was managed and 82
project was nowhere near 50
project was occupying his 49
project was opposed with 47
project was perfect for 52
project was plagued with 203
project was planned and 652
project was planned for 424
project was planned with 144
project was pursued with 100
project was realized with 70
project was revised and 75
project was revived and 240
project was revived with 68
project was riddled with 66
project was shelved and 111
project was shelved for 234
project was stalled for 62
project was started and 658
project was started but 52
project was started for 238
project was started with 562
project was stopped and 62
project was stopped for 43
project was tainted with 41
project with sympathy and 167
prolonging this useless war 68
promise and declare that 2890
promise and deserting his 78
promise and married her 40
promise and potency for 77
promise and presage its 53
promise and produce one 42
promise and threatening are 108
promise are counted for 1072
promise being carried out 50
promise for achieving this 47
promise for advancing our 179
promise for enhancing our 85
promise for expanding our 56
promise for furthering our 95
promise for himself and 370
promise for improving both 107
promise for improving our 441
promise for increasing our 399
promise for research and 68
promise for success and 109
promise his majesty had 46
promise his support for 90
promise its support and 55
promise she herself had 78
promise than perhaps any 54
promise than talkers and 215
promise that abraham and 128
promise that certain things 46
promise that everything was 133
promise that religion not 117
promise that science and 40
promise that someday they 70
promise that someday you 43
promise them everything and 40
promise them freedom and 41
promise them success and 101
promise was carried out 1313
promise was coupled with 87
promise was exacted not 56
promise was exacted that 146
promise was pledged with 66
promise was renewed and 44
promise was repeated and 44
promise was repeated with 45
promise was snuffed out 43
promise was tardily and 85
promise you everything and 98
promise you everything you 71
promise you liberty and 46
promise you tonight that 49
promising and suggest that 632
promising for himself and 266
promising him victory and 43
promising his friends that 51
promising his support for 101
promising new avenues for 254
promising new markets for 154
promising new material for 58
promising raw material for 447
promising them freedom and 190
promising them liberty and 109
promising them support and 51
promising way forward for 133
promote all measures for 89
promote and advance his 69
promote and advance its 64
promote and advance our 48
promote and advance them 62
promote and develop all 152
promote and develop his 46
promote and develop its 83
promote and develop new 105
promote and develop our 56
promote and develop this 124
promote and enforce them 40
promote and improve them 59
promote and increase this 44
promote and protect all 913
promote and protect and 101
promote and protect her 51
promote and protect his 131
promote and protect its 368
promote and protect one 45
promote and protect our 146
promote and protect that 185
promote and protect them 180
promote and protect this 108
promote and provide for 406
promote and support all 114
promote and support its 72
promote and support new 64
promote and support that 195
promote and support them 109
promote and support this 216
promote and sustain its 63
promote and sustain that 90
promote and sustain them 61
promote and sustain this 70
promote both economy and 50
promote both exports and 44
promote both himself and 47
promote both justice and 50
promote both liberty and 44
promote both national and 66
promote both private and 63
promote both quality and 43
promote her because she 78
promote her comfort and 117
promote her marriage with 215
promote her welfare and 94
promote his chances for 80
promote his comfort and 494
promote his comfort that 56
promote his marriage with 172
promote his pleasure and 40
promote his present and 109
promote his welfare and 234
promote its culture and 74
promote its economy and 55
promote its exports and 50
promote its objects and 64
promote its product and 51
promote its welfare and 363
promote new markets for 42
promote our comfort and 162
promote our concord with 80
promote our culture and 43
promote our present and 56
promote our welfare and 118
promote that harmony and 99
promote them because they 59
promote this process and 40
promote you because you 41
promoting and advancing any 44
promoting and defending its 81
promoting and effecting this 61
promoting and improving our 47
promoting and providing for 127
promoting both national and 40
promoting her marriage with 57
promoting his friends and 50
promoting his marriage with 89
promoting his welfare and 51
promoting its objects and 193
promoting its welfare and 130
prompts and enables them 46
proofed with bitumen and 44
propane and natural gas 336
propels this country and 46
propels you forward and 87
prophet and founder was 205
prophet that brought him 195
prophet was familiar with 91
prophet who arranged them 131
prophet who carried things 97
prophet who claimed him 50
prophet who preached that 42
propose and destine for 44
propose and develop new 62
propose and produce them 43
propose any question for 96
propose any visible and 118
propose his conduct for 62
propose new measures for 48
propose that emotions are 52
propose that persons who 71
propose two criteria for 48
proposing that britain and 58
propped her against his 52
propped him against his 46
propped with pillows and 77
prosper and increase its 88
prosper and increase with 105
prosper and protect them 71
prosper and protect you 127
prosper not because they 45
protect all parties and 42
protect all persons and 153
protect all persons who 157
protect and account for 46
protect and advance her 56
protect and advance his 246
protect and advance its 514
protect and advance our 152
protect and advance that 109
protect and advance them 160
protect and benefit all 42
protect and benefit his 54
protect and cherish all 62
protect and cherish and 123
protect and cherish her 642
protect and cherish him 142
protect and cherish his 119
protect and cherish our 49
protect and cherish them 436
protect and cherish this 95
protect and cherish you 263
protect and comfort each 76
protect and comfort her 314
protect and comfort him 128
protect and comfort them 241
protect and comfort you 148
protect and console her 43
protect and control her 57
protect and control its 51
protect and control them 110
protect and deliver her 54
protect and deliver him 122
protect and deliver them 194
protect and deliver you 56
protect and develop all 48
protect and develop her 83
protect and develop his 79
protect and develop its 274
protect and develop our 141
protect and develop them 95
protect and develop this 117
protect and educate her 46
protect and educate his 78
protect and educate them 167
protect and empower them 42
protect and enforce all 47
protect and enforce any 262
protect and enforce his 302
protect and enforce its 210
protect and enforce that 438
protect and enforce them 113
protect and enforce this 43
protect and enhance air 42
protect and enhance all 40
protect and enhance her 53
protect and enhance his 285
protect and enhance its 541
protect and enhance one 249
protect and enhance our 450
protect and enhance that 207
protect and enhance them 81
protect and enhance this 139
protect and enlarge its 105
protect and enlarge our 49
protect and improve his 112
protect and improve its 196
protect and improve our 248
protect and improve them 52
protect and increase his 67
protect and increase its 139
protect and increase our 72
protect and nourish her 102
protect and nourish him 51
protect and nourish his 114
protect and nourish our 58
protect and nourish them 178
protect and nourish this 49
protect and nurture all 62
protect and nurture and 64
protect and nurture each 64
protect and nurture her 216
protect and nurture him 142
protect and nurture his 88
protect and nurture its 127
protect and nurture one 41
protect and nurture our 150
protect and nurture that 124
protect and nurture them 352
protect and nurture this 164
protect and nurture you 46
protect and promote all 163
protect and promote both 56
protect and promote each 55
protect and promote her 116
protect and promote his 304
protect and promote its 911
protect and promote one 177
protect and promote our 311
protect and promote that 346
protect and promote them 279
protect and promote this 172
protect and prosper him 47
protect and prosper them 119
protect and prosper you 130
protect and provide for 9829
protect and relieve this 55
protect and respect his 47
protect and respect them 73
protect and restore our 224
protect and restore them 186
protect and shelter her 141
protect and shelter him 69
protect and shelter them 123
protect and shelter you 48
protect and support all 87
protect and support and 43
protect and support each 263
protect and support her 394
protect and support him 311
protect and support his 292
protect and support its 112
protect and support one 123
protect and support our 118
protect and support that 95
protect and support thee 56
protect and support them 697
protect and support this 56
protect and support you 165
protect and sustain each 49
protect and sustain her 71
protect and sustain him 86
protect and sustain his 52
protect and sustain its 110
protect and sustain our 57
protect and sustain them 213
protect and sustain you 78
protect both animals and 83
protect both clients and 94
protect both debtors and 43
protect both farmers and 44
protect both herself and 245
protect both himself and 515
protect both parties and 69
protect both patient and 193
protect both persons and 76
protect both privacy and 40
protect both private and 126
protect both society and 158
protect both workers and 232
protect her against all 460
protect her against any 594
protect her against her 798
protect her against him 125
protect her against his 169
protect her against ill 48
protect her against that 207
protect her against them 49
protect her against this 118
protect her against you 57
protect her because she 198
protect her conduct than 95
protect her dignity and 52
protect her friends and 69
protect her husband and 332
protect her modesty and 56
protect her offspring and 60
protect her position and 56
protect her privacy and 193
protect him against all 1116
protect him against any 1369
protect him against being 523
protect him against both 63
protect him against death 50
protect him against her 134
protect him against his 1756
protect him against its 68
protect him against one 56
protect him against that 312
protect him against them 292
protect him against this 338
protect him against you 60
protect him because they 52
protect his brothers and 308
protect his capital and 92
protect his clients and 48
protect his country and 405
protect his declining age 51
protect his dignity and 132
protect his fragile ego 44
protect his freedom and 74
protect his friends and 259
protect his liberty and 52
protect his parents and 45
protect his position and 235
protect his position with 93
protect his privacy and 241
protect his sources and 48
protect his tenants and 41
protect his vassals and 108
protect his workers and 45
protect its borders and 201
protect its capital and 62
protect its culture and 65
protect its dignity and 92
protect its economy and 43
protect its freedom and 100
protect its friends and 192
protect its inmates and 45
protect its language and 73
protect its markets and 71
protect its members and 655
protect its members not 74
protect its members who 66
protect its natural and 43
protect its position and 224
protect its profits and 51
protect its secrecy and 105
protect its sources and 70
protect its workers and 60
protect man against his 70
protect nor comfort them 71
protect nor relieve you 94
protect our baggage and 138
protect our borders and 194
protect our brothers and 105
protect our country and 676
protect our culture and 69
protect our dignity and 52
protect our forests and 147
protect our freedom and 283
protect our freedom both 75
protect our friends and 172
protect our harbors and 52
protect our liberty and 85
protect our national and 135
protect our natural and 59
protect our persons and 683
protect our privacy and 171
protect our religion and 71
protect our society and 47
protect our sources and 45
protect that country and 50
protect that freedom for 87
protect thee against this 47
protect them against air 167
protect them against all 1282
protect them against any 2037
protect them against bad 105
protect them against being 415
protect them against both 136
protect them against death 68
protect them against each 101
protect them against god 119
protect them against heat 98
protect them against her 62
protect them against him 81
protect them against his 155
protect them against hiv 108
protect them against ill 62
protect them against its 151
protect them against one 92
protect them against our 107
protect them against sun 111
protect them against that 205
protect them against this 428
protect them against too 89
protect them against wear 123
protect them because they 388
protect this country and 194
protect this freedom and 51
protect you against all 651
protect you against any 583
protect you against bad 40
protect you against being 72
protect you against both 50
protect you against him 64
protect you against his 132
protect you against our 101
protect you against that 291
protect you against them 161
protect you against this 261
protect you because they 43
protect you because you 149
protect you equally with 45
protein and account for 47
protein and albumin and 62
protein and albumin are 147
protein and calcium and 282
protein and calcium are 223
protein and calcium but 55
protein and calcium for 107
protein and calcium ions 65
protein and calcium than 149
protein and glucose and 69
protein and glucose are 150
protein and lactose are 63
protein and mediates its 60
protein and vitamin and 44
protein are carried out 72
protein are usually not 51
protein can account for 88
protein can combine with 98
protein has revealed that 93
protein may account for 210
protein may combine with 44
protein per hectare per 71
protein per hectare than 79
protein that carries out 109
protein was assayed for 84
protein was carried out 410
protein was diluted with 60
protein was labeled with 343
protein was measured using 158
protein was measured with 66
protein was reduced and 86
protein was stained with 91
protest and against his 47
protest and declare that 446
protest and demands for 544
protest and demands that 92
protest and dissent and 92
protest and dissent are 117
protest and dissent that 157
protest and implore and 46
protest and petition for 95
protest and promise with 135
protest and protest and 99
protest and proviso was 41
protest and request for 128
protest and support for 109
protest and violence are 76
protest and violence that 109
protest his loyalty and 54
protest that greeted his 47
protest that greeted this 48
protest was carried out 142
protest was drowned out 105
protest was entered and 106
protest was greeted with 43
protest was ignored and 123
protest was peaceful and 54
protest was planned for 54
protest was useless and 89
protons are released and 61
protons are revealed and 59
prouder and happier than 546
prouder and stronger than 69
provide air defense and 49
provide air defense for 200
provide air support and 110
provide air support for 1127
provide all classes with 42
provide all clients with 77
provide all learners with 92
provide all mankind with 75
provide all material and 50
provide all members with 226
provide all parents with 83
provide all parties with 300
provide all persons with 166
provide all schools with 98
provide all teachers with 147
provide all tenants with 46
provide all workers with 240
provide and account for 80
provide and because they 56
provide and declare that 326
provide and furnish all 80
provide and install all 118
provide and prepare for 73
provide and protect that 88
provide and require that 175
provide any answers for 44
provide any benefit for 148
provide any comfort for 84
provide any context for 93
provide any criteria for 387
provide any defense for 69
provide any figures for 51
provide any financing for 45
provide any formula for 64
provide any grounds for 619
provide any impetus for 55
provide any lessons for 58
provide any material for 83
provide any occasion for 66
provide any penalty for 181
provide any pretext for 47
provide any sanction for 59
provide any service for 93
provide any service that 240
provide any solution for 169
provide any support for 2783
provide any support that 44
provide any warrant for 94
provide both capital and 166
provide both comfort and 209
provide both content and 95
provide both context and 98
provide both control and 67
provide both current and 69
provide both finance and 53
provide both forward and 42
provide both freedom and 75
provide both general and 449
provide both impetus and 48
provide both insight and 123
provide both lateral and 68
provide both material and 292
provide both medical and 191
provide both national and 70
provide both parents and 77
provide both parties with 488
provide both patient and 53
provide both pleasure and 146
provide both primary and 267
provide both privacy and 208
provide both private and 77
provide both protein and 56
provide both quality and 45
provide both regional and 43
provide both reliable and 53
provide both shelter and 204
provide both student and 62
provide both support and 576
provide both support for 98
provide both tangible and 100
provide both teachers and 194
provide both variety and 92
provide both workers and 50
provide both written and 85
provide bus service for 98
provide cut flowers for 72
provide dna samples for 58
provide due process and 172
provide due process for 151
provide each citizen with 345
provide each company with 78
provide each country with 177
provide each element with 41
provide each manager with 94
provide each partner with 258
provide each patient with 486
provide each process with 57
provide each segment with 51
provide each society with 49
provide each soldier with 92
provide each species with 51
provide each student with 2712
provide each subject with 78
provide each trainee with 109
provide each village with 89
provide easy answers for 81
provide easy passage for 66
provide easy targets for 191
provide for assessing and 136
provide for balance and 59
provide for buildings and 43
provide for certain things 54
provide for comfort and 140
provide for contact with 81
provide for control and 180
provide for current and 117
provide for damages for 79
provide for defense and 159
provide for economy and 47
provide for everything and 105
provide for everything that 342
provide for exchange and 47
provide for federal aid 76
provide for freedom and 55
provide for friends and 145
provide for general and 109
provide for herself and 2519
provide for himself all 68
provide for himself and 4605
provide for himself but 62
provide for himself for 43
provide for himself out 129
provide for himself that 91
provide for himself was 56
provide for himself with 94
provide for husband and 47
provide for illness and 85
provide for justice and 93
provide for leisure and 41
provide for licensing and 300
provide for material and 57
provide for matters not 46
provide for maximum and 48
provide for maximum use 104
provide for meaningful and 54
provide for measures for 43
provide for measures that 108
provide for mediation and 68
provide for medical aid 51
provide for medical and 279
provide for members who 46
provide for minimum and 47
provide for national and 113
provide for oneself and 366
provide for optimum use 73
provide for orderly and 341
provide for orphans and 112
provide for parents and 101
provide for patents and 76
provide for payment for 503
provide for payment out 178
provide for peaceful and 79
provide for pensions and 68
provide for pensions for 87
provide for periodic and 58
provide for persons who 323
provide for persons with 66
provide for present and 249
provide for primary and 77
provide for privacy and 122
provide for regional and 59
provide for regular and 249
provide for reliable and 53
provide for religion and 50
provide for removal and 50
provide for repairs and 181
provide for reporting and 61
provide for research and 327
provide for respect for 55
provide for revenue and 51
provide for schools and 76
provide for shelter and 52
provide for storage and 160
provide for supplying them 70
provide for support and 186
provide for support for 43
provide for surveys and 57
provide for taxation that 278
provide for teachers and 98
provide for uniform and 77
provide for variety and 121
provide for welfare and 46
provide for workers who 60
provide her clients with 85
provide her husband and 84
provide her husband with 1265
provide her offspring with 49
provide her parents with 96
provide him forthwith with 64
provide his charges with 45
provide his clients with 251
provide his company with 173
provide his country with 328
provide his critics with 57
provide his enemies with 170
provide his friends with 150
provide his majesty with 56
provide his offspring with 59
provide his parents with 237
provide his partner with 63
provide his patient with 208
provide his patrons with 96
provide his servant with 149
provide his superior with 53
provide his tenants with 73
provide his workers with 162
provide his workmen with 273
