pacified that kingdom by 103
provided for setting up 2425
provided for shall be 6317
provided for shall in 78
provided for sharing of 100
provided for sharing the 92
provided for ships in 49
provided for showing the 198
provided for since the 119
provided for solving the 100
provided for staff in 79
provided for staff to 178
provided for steps to 53
provided for storing the 276
provided for study in 94
provided for study of 136
provided for taxes on 162
provided for teaching the 131
provided for terms of 136
provided for testing of 46
provided for testing the 597
provided for throwing the 73
provided for tilting the 62
provided for trade in 59
provided for treating the 70
provided for trials by 91
provided for turning the 236
provided for types of 40
provided for under an 314
provided for under it 114
provided for under the 28916
provided for units of 52
provided for unity of 67
provided for until he 88
provided for until the 376
provided for users in 44
provided for users of 211
provided for users to 288
provided for varying the 613
provided for vesting in 70
provided for vesting of 64
provided for viewing the 138
provided for warming the 80
provided for washing the 203
provided for where the 152
provided for which is 79
provided for which the 182
provided for while he 83
provided for while the 105
provided for winding up 60
provided for within the 2965
provided for women as 250
provided for women at 110
provided for women by 116
provided for women in 669
provided for women on 49
provided for women to 343
provided for working on 143
provided for working the 153
provided for works of 84
provided for would be 303
provided for writing in 375
provided for writing the 122
provided for writs of 50
provided her share of 40
provided him under the 48
provided his action is 98
provided his right to 49
provided his share of 106
provided his views on 62
provided its action is 97
provided its price is 58
provided its quota of 175
provided its share of 449
provided its value is 110
provided long after the 129
provided long hours of 61
provided long lists of 141
provided man takes the 78
provided men could be 40
provided new clues to 68
provided new forms of 346
provided new kinds of 145
provided new modes of 42
provided new tools of 81
provided new tools to 190
provided new types of 111
provided one could be 242
provided one fourth of 45
provided one group of 86
provided one index of 43
provided one keeps in 509
provided one keeps the 80
provided one knows the 1387
provided one level of 46
provided one looks at 126
provided one makes the 398
provided one method of 129
provided one model of 107
provided one piece of 120
provided one point of 89
provided one route to 48
provided one takes it 44
provided one takes the 571
provided one thinks of 99
provided one wants to 177
provided one works in 41
provided she acted in 50
provided she could be 392
provided she could do 175
provided she knows the 41
provided she might be 100
provided she shall be 54
provided she takes the 41
provided she would be 182
provided six hours of 41
provided six months of 61
provided six weeks of 46
provided tax breaks to 70
provided ten times as 43
provided than could be 88
provided than would be 174
provided that action by 87
provided that action is 80
provided that after an 126
provided that after he 79
provided that after the 3496
provided that allow the 252
provided that bills of 133
provided that breach of 51
provided that cases in 42
provided that cases of 116
provided that change is 82
provided that costs of 58
provided that could be 379
provided that either of 426
provided that either or 73
provided that either the 1175
provided that first the 66
provided that focus on 48
provided that force is 40
provided that funds be 52
provided that gives the 56
provided that growth is 63
provided that hearings on 88
provided that labor is 51
provided that level of 51
provided that light is 55
provided that lists of 92
provided that lists the 55
provided that might be 86
provided that money be 55
provided that money is 59
provided that notes of 68
provided that others do 106
provided that parts of 58
provided that pending the 126
provided that people in 52
provided that people of 42
provided that power be 59
provided that power is 127
provided that price is 105
provided that proof is 43
provided that proof of 267
provided that rates of 57
provided that sales of 100
provided that sense of 134
provided that ships of 99
provided that shows the 83
provided that since the 59
provided that space is 78
provided that stock of 44
provided that suits to 51
provided that taxes be 49
provided that taxes on 65
provided that terms of 80
provided that tests or 211
provided that though the 64
provided that title to 384
provided that under no 285
provided that under the 443
provided that until the 724
provided that value is 54
provided that water is 301
provided that where an 862
provided that where by 43
provided that where he 51
provided that where in 201
provided that where it 376
provided that where no 322
provided that where the 4908
provided that which he 43
provided that which is 341
provided that while he 48
provided that while the 476
provided that within the 563
provided that would be 192
provided that writs of 130
provided them after the 54
provided them under the 70
provided they abide by 234
provided they acted in 157
provided they admit of 45
provided they adopt the 70
provided they agree in 118
provided they agree on 94
provided they agree to 815
provided they allow it 185
provided they allow me 43
provided they allow the 65
provided they appear in 97
provided they appear to 168
provided they apply on 40
provided they apply the 41
provided they apply to 124
provided they avoid the 134
provided they belong to 886
provided they carry it 48
provided they carry on 112
provided they carry the 56
provided they cause no 89
provided they chose to 116
provided they could be 3413
provided they could do 503
provided they could go 90
provided they cover the 64
provided they engage in 48
provided they enter the 86
provided they exist in 79
provided they found the 51
provided they lived in 91
provided they lived on 98
provided they might be 671
provided they occur at 55
provided they occur in 165
provided they offer no 42
provided they offer the 57
provided they prove to 45
provided they refer to 160
provided they serve the 251
provided they serve to 142
provided they shall be 552
provided they share the 129
provided they stand in 61
provided they stand on 114
provided they stick to 76
provided they stuck to 46
provided they would at 57
provided they would be 743
provided they would do 156
provided they would go 99
provided they yield the 40
provided this action is 82
provided this could be 708
provided this group of 53
provided this level of 102
provided this method is 55
provided this method of 41
provided this period is 47
provided this place to 283
provided this point be 51
provided this point is 73
provided this power is 79
provided this right is 66
provided this sense of 67
provided this value is 63
provided this would be 50
provided two forms of 109
provided two hours of 120
provided two kinds of 384
provided two lines of 86
provided two lists of 42
provided two modes of 43
provided two pages of 42
provided two sorts of 61
provided two thirds of 7194
provided two types of 557
provided two weeks of 98
provided was based on 177
provided was equal to 46
provided was found to 134
provided with about the 41
provided with bands of 147
provided with barns or 57
provided with beasts of 64
provided with belts on 53
provided with bills of 54
provided with blood by 54
provided with board or 74
provided with boats of 40
provided with boats to 92
provided with books by 54
provided with books in 103
provided with books of 214
provided with books on 82
provided with books or 54
provided with books to 95
provided with boots or 44
provided with bowls of 41
provided with boxes of 45
provided with boxes or 41
provided with cards of 77
provided with change of 101
provided with claws or 43
provided with claws to 62
provided with clips to 49
provided with clothing by 81
provided with clothing of 41
provided with coats of 80
provided with coils of 79
provided with cords to 123
provided with desks or 40
provided with doors at 100
provided with doors in 68
provided with doors of 117
provided with doors on 43
provided with doors or 183
provided with doors to 93
provided with eight or 82
provided with either an 195
provided with either of 91
provided with either the 160
provided with every thing 3317
provided with fixed or 116
provided with flaps or 48
provided with forms of 90
provided with forms on 53
provided with forms to 40
provided with fringes of 50
provided with funding to 73
provided with funds by 446
provided with funds in 78
provided with funds to 1213
provided with fuses or 44
provided with gates at 74
provided with gates in 42
provided with gates of 45
provided with gates or 164
provided with gates so 84
provided with gates to 97
provided with gifts of 56
provided with gills or 40
provided with glass or 71
provided with goods by 49
provided with hairs or 100
provided with holes at 191
provided with holes by 42
provided with holes in 286
provided with holes of 130
provided with holes or 169
provided with holes so 52
provided with holes to 306
provided with homes in 97
provided with homes or 43
provided with hooks at 163
provided with hooks by 65
provided with hooks on 67
provided with hooks or 304
provided with hooks to 165
provided with housing by 155
provided with housing in 104
provided with housing on 42
provided with housing or 42
provided with lands in 68
provided with lands of 111
provided with lines of 102
provided with lines to 75
provided with links to 124
provided with lists of 693
provided with loans at 40
provided with loans to 66
provided with locks or 57
provided with locks to 64
provided with lodging at 41
provided with lodging in 135
provided with longer or 82
provided with loops at 69
provided with loops of 41
provided with money by 232
provided with money in 56
provided with money or 57
provided with money to 771
provided with music by 100
provided with names of 114
provided with notes by 57
provided with notes on 40
provided with others to 55
provided with pairs of 170
provided with paper or 44
provided with plank to 44
provided with plots of 134
provided with power by 52
provided with power of 58
provided with power to 193
provided with proof of 258
provided with ranges of 73
provided with roads as 51
provided with roofs of 47
provided with rooms in 159
provided with seven or 55
provided with sheds or 90
provided with ships to 40
provided with slips of 73
provided with slots at 45
provided with slots in 68
provided with slots or 73
provided with slots to 106
provided with space in 107
provided with space to 110
provided with springs of 64
provided with springs to 192
provided with steel or 49
provided with steps at 55
provided with steps or 59
provided with steps to 50
provided with stops to 163
provided with store of 119
provided with strings of 50
provided with suits of 66
provided with tanks of 41
provided with tents or 43
provided with terms of 92
provided with tiers of 83
provided with tools of 118
provided with tools to 270
provided with traps to 54
provided with tubes of 59
provided with tufts of 202
provided with twice as 107
provided with vents to 88
provided with walls of 94
provided with water ad 63
provided with water as 125
provided with water at 151
provided with water by 337
provided with water in 200
provided with water or 56
provided with water to 89
provided with which he 41
provided with which the 252
provided with which to 703
provided with wives by 57
provided with words as 48
provided with words to 103
provided with works of 73
provided with works on 45
provided you admit the 105
provided you adopt the 42
provided you agree to 573
provided you allow me 145
provided you allow the 64
provided you allow us 77
provided you avoid the 99
provided you belong to 40
provided you change the 50
provided you could be 100
provided you could do 54
provided you grant me 65
provided you order me 45
provided you serve me 41
provided you shall be 59
provided you stick to 268
provided you watch an 63
provider and woman as 87
provider and woman the 53
provider can offer the 43
provider for which the 44
provider has reason to 79
provider may agree to 40
provider may apply to 95
provider may elect to 125
provider may still be 52
provider that hosts the 42
provider that meets the 44
provider that wants to 65
provider was aware of 67
provider who fails to 123
provider who knows of 57
provider who knows the 78
provider who makes the 45
provider who meets the 90
provider who needs to 47
provider who wants to 139
provider who would be 43
provider with which the 63
provides all forms of 99
provides all kinds of 1189
provides all sorts of 1120
provides all types of 422
provides and gives the 70
provides and which is 66
provides and which the 82
provides any clues as 44
provides any clues to 59
provides any guide to 52
provides any reason to 166
provides any sense of 41
provides are based on 80
provides both kinds of 102
provides both sides of 69
provides both types of 212
provides few clues as 365
provides few clues to 423
provides for action by 155
provides for action in 80
provides for action to 101
provides for appeal by 53
provides for appeal of 87
provides for appeal to 310
provides for award of 64
provides for cases in 358
provides for cases of 328
provides for change in 79
provides for change of 79
provides for changing the 138
provides for close co 49
provides for costs to 69
provides for denial of 111
provides for either an 44
provides for either of 41
provides for either the 98
provides for entry of 250
provides for every thing 147
provides for filling the 65
provides for fines of 330
provides for fines or 44
provides for fines up 102
provides for forms of 66
provides for funding of 151
provides for funds to 110
provides for getting the 54
provides for grant of 251
provides for growth in 142
provides for growth of 97
provides for hearings by 42
provides for holding the 64
provides for input of 59
provides for issue of 122
provides for keeping the 139
provides for levying the 41
provides for listing of 50
provides for listing the 64
provides for loans to 228
provides for meeting the 157
provides for money to 78
provides for opening of 44
provides for others by 40
provides for people in 54
provides for people to 134
provides for placing the 82
provides for power of 43
provides for power to 70
provides for proof by 102
provides for proof of 283
provides for putting the 45
provides for raising the 140
provides for rates of 43
provides for repeal of 57
provides for reuse of 42
provides for right of 92
provides for right to 79
provides for rules of 89
provides for rules on 64
provides for rules to 84
provides for sales of 51
provides for setting the 63
provides for setting up 1891
provides for sharing of 276
provides for sharing the 81
provides for showing the 103
provides for stays of 88
provides for steps to 61
provides for study of 150
provides for suits by 82
provides for suits in 44
provides for taxes on 79
provides for taxes to 80
provides for teaching the 58
provides for terms of 57
provides for testing of 86
provides for testing the 85
provides for trading in 105
provides for unity of 66
provides for varying the 61
provides for venue in 97
provides for vesting of 93
provides for vesting the 50
provides for winding up 148
provides for women to 78
provides his point of 52
provides hot links to 57
provides hot water to 52
provides its share of 174
provides long lists of 113
provides new clues to 62
provides new forms of 185
provides new kinds of 79
provides new tools to 122
provides new types of 93
provides one basis of 47
provides one check on 45
provides one frame of 49
provides one index of 211
provides one input to 61
provides one level of 265
provides one method by 52
provides one method of 991
provides one method to 92
provides one model of 319
provides one piece of 334
provides one point of 227
provides one point on 109
provides one reason to 82
provides one route to 98
provides our point of 86
provides our sense of 112
provides real value to 80
provides six hours of 46
provides six months of 87
provides six types of 95
provides six weeks of 118
provides tax breaks to 52
provides tax money to 46
provides that after an 146
provides that after the 1978
provides that bills of 116
provides that breach of 120
provides that cases in 46
provides that change of 44
provides that costs of 53
provides that deeds of 61
provides that either of 88
provides that either the 398
provides that entry of 46
provides that entry on 47
provides that feeling of 49
provides that gains or 65
provides that gifts of 47
provides that gifts to 74
provides that islam is 52
provides that items of 73
provides that level of 110
provides that money or 48
provides that pending the 73
provides that proof of 394
provides that rates of 46
provides that rules of 114
provides that sales of 134
provides that sense of 217
provides that since the 40
provides that stock in 43
provides that stock is 54
provides that stock of 53
provides that suits to 50
provides that taxes on 54
provides that terms of 46
provides that though the 53
provides that title to 328
provides that touch of 46
provides that under an 63
provides that under no 113
provides that under the 415
provides that until the 287
provides that venue in 52
provides that venue is 121
provides that where an 3100
provides that where at 86
provides that where by 138
provides that where in 353
provides that where it 470
provides that where no 479
provides that where on 113
provides that where the 7658
provides that which is 158
provides that while an 49
provides that while the 356
provides that within the 182
provides that words of 72
provides that works of 61
provides that writs of 48
provides this level of 225
provides this sense of 98
provides two forms of 542
provides two hours of 68
provides two kinds of 1705
provides two lines of 57
provides two lists of 93
provides two modes of 308
provides two pages of 65
provides two pairs of 65
provides two sorts of 115
provides two tests to 134
provides two thirds of 130
provides two tools to 83
provides two types of 3939
provides two views of 138
provides two weeks of 60
province all kinds of 88
province and about the 63
province and after the 40
province and began to 142
province and clerk of 62
province and could be 55
province and create the 40
province and duchy of 49
province and given the 61
province and kingdom of 383
province and later in 73
province and later of 50
province and later the 46
province and leader of 62
province and mayor of 55
province and method of 76
province and moved to 55
province and parts of 449
province and people of 110
province and place of 63
province and pleasing the 63
province and power of 271
province and power to 83
province and region in 62
province and region of 96
province and region to 66
province and river of 90
province and scope of 202
province and shall be 130
province and state in 57
province and state of 165
province and state to 49
province and thence to 60
province and tried to 113
province and under the 139
province and where the 59
province and which is 62
province and within the 144
province and would be 92
province are based on 55
province are found in 91
province are given in 85
province are known to 52
province are shown in 148
province are still in 45
province are under the 135
province being under the 55
province can boast of 40
province can never be 45
province for which he 728
province for which it 137
province for which the 286
province for which we 68
province had begun to 202
province had ceased to 75
province had given the 40
province had grown to 81
province had power to 74
province had reason to 90
province had risen in 50
province had risen to 103
province had taken the 46
province has power to 113
province has still to 43
province has taken the 71
province how could we 53
province its synod of 62
province long after the 49
province now began to 43
province now known as 433
province now known by 172
province that could be 150
province that forms the 52
province that might be 48
province that seems to 43
province that would be 141
province then known as 150
province they belong to 77
province they might be 43
province they would be 66
province was about to 192
province was added to 596
province was again in 62
province was asked to 138
province was based on 157
province was bound to 152
province was ceded by 134
province was ceded to 684
province was close to 60
province was fixed at 90
province was fixed by 43
province was forming in 54
province was found in 43
province was found to 141
province was given an 64
province was given the 227
province was given to 413
province was given up 64
province was headed by 202
province was known as 314
province was known by 42
province was known to 77
province was liable to 45
province was named in 60
province was owned by 67
province was ruled by 732
province was split up 52
province was still in 178
province was still the 75
province was swept by 63
province was taken by 128
province was under an 44
province was under the 868
province was willing to 116
province was within the 60
province who lived in 82
province who shall be 76
province who would be 58
province with money to 48
province with which he 278
province with which it 97
province with which the 130
province with which we 128
provision and allow the 48
provision and cooking of 48
provision and costs of 61
provision and equip the 58
provision and funding of 502
provision and level of 75
provision and manning of 40
provision and pricing of 229
provision and running of 125
provision and shall be 81
provision and sharing of 101
provision and testing of 42
provision and under the 143
provision and usage of 104
provision and water as 161
provision and where the 49
provision and within the 40
provision and working of 62
provision and would be 52
provision are based on 81
provision are found in 96
provision are given in 56
provision are liable to 42
provision are tried in 48
provision can apply to 75
provision can easily be 203
provision can never be 86
provision can often be 62
provision can serve as 95
provision can still be 66
provision does apply to 69
provision does exist in 51
provision for action by 146
provision for action in 86
provision for action to 85
provision for anything of 103
provision for anything to 44
provision for appeal by 118
provision for appeal in 164
provision for appeal is 80
provision for appeal of 189
provision for appeal on 54
provision for appeal or 179
provision for appeal to 1197
provision for audit of 47
provision for award of 133
provision for backing up 122
provision for beauty of 52
provision for binding the 107
provision for breach of 78
provision for breaking the 84
provision for breaking up 55
provision for calling an 43
provision for calling in 194
provision for calling the 151
provision for cases in 324
provision for cases of 598
provision for change in 264
provision for change of 292
provision for change or 52
provision for changing the 794
provision for cleaning the 125
provision for clearing the 68
provision for closing the 144
provision for cooking by 62
provision for cooling the 239
provision for costs in 71
provision for costs of 86
provision for costs or 90
provision for costs to 42
provision for delay in 49
provision for driving the 51
provision for either of 339
provision for either the 225
provision for entry of 130
provision for every thing 68
provision for feeding the 324
provision for filling of 84
provision for filling the 403
provision for filling up 235
provision for finding the 53
provision for fitting the 64
provision for forms of 45
provision for freeing the 47
provision for funding of 75
provision for funding the 160
provision for funds to 169
provision for getting the 154
provision for gifts to 43
provision for girls as 53
provision for girls in 99
provision for grant of 254
provision for growth in 196
provision for growth of 63
provision for guiding the 54
provision for helping the 166
provision for holding it 75
provision for holding the 373
provision for housing in 75
provision for housing of 45
provision for housing the 241
provision for israel in 40
provision for issue of 171
provision for keeping in 93
provision for keeping it 90
provision for keeping the 978
provision for keeping up 646
provision for learning the 53
provision for letting in 86
provision for letting the 56
provision for linking the 42
provision for loans to 280
provision for locking the 100
provision for marking the 51
provision for meeting it 111
provision for meeting the 1414
provision for music in 97
provision for needs of 46
provision for opening it 83
provision for opening the 116
provision for opening up 40
provision for others in 53
provision for others to 92
provision for parks or 42
provision for parts of 74
provision for passing the 223
provision for people in 114
provision for people of 85
provision for people to 270
provision for placing the 253
provision for proof of 125
provision for putting the 149
provision for raising an 44
provision for raising or 74
provision for raising the 575
provision for reaching the 47
provision for repeal of 60
provision for right of 99
provision for roads in 50
provision for running the 72
provision for sales of 57
provision for selling the 79
provision for sending the 77
provision for setting the 211
provision for setting up 2094
provision for sharing of 143
provision for sharing the 140
provision for showing the 64
provision for sinking the 42
provision for solving the 71
provision for staff to 54
provision for storing the 168
provision for study in 60
provision for study of 146
provision for suits in 47
provision for taxes in 67
provision for taxes is 47
provision for taxes on 398
provision for teaching in 123
provision for teaching it 70
provision for teaching of 151
provision for teaching the 405
provision for testing the 202
provision for tilting the 57
provision for times of 422
provision for treating the 110
provision for turning the 105
provision for units of 40
provision for unity of 44
provision for users to 56
provision for varying the 575
provision for venting the 48
provision for vesting of 49
provision for vesting the 46
provision for viewing the 49
provision for waiving the 47
provision for wants is 41
provision for warming the 104
provision for washing the 72
provision for water in 80
provision for water to 52
provision for which he 113
provision for which is 1081
provision for which it 53
provision for which no 44
provision for which the 257
provision for winding up 227
provision for women as 153
provision for women at 51
provision for women in 363
provision for women is 67
provision for women of 61
provision for women to 355
provision for working the 90
provision for writing in 94
provision has ceased to 81
provision has given the 57
provision has taken the 40
provision may appeal to 42
provision may appear in 47
provision may appear to 136
provision may apply to 237
provision may easily be 44
provision may limit the 61
provision may prove to 139
provision may refer to 57
provision may serve as 68
provision may serve to 48
provision may still be 132
provision not found in 388
provision now found in 350
provision than under the 40
provision than would be 58
provision that after the 366
provision that comes in 83
provision that could be 1029
provision that either of 47
provision that either the 62
provision that fails to 43
provision that gives the 733
provision that makes it 500
provision that makes the 421
provision that meets the 74
provision that might be 438
provision that needs to 83
provision that ought to 81
provision that proof of 98
provision that seeks to 148
provision that seems to 145
provision that shall be 112
provision that tends to 63
provision that title to 85
provision that until the 49
provision that where an 59
provision that where the 447
provision that while the 76
provision that would be 686
provision they could to 44
provision they would be 51
provision was added as 303
provision was added at 156
provision was added by 1184
provision was added in 1973
provision was added on 122
provision was added so 44
provision was added to 3525
provision was aimed at 897
provision was based on 766
provision was bound to 86
provision was cited by 61
provision was drawn up 143
provision was found in 579
provision was found to 544
provision was given by 46
provision was given to 96
provision was known as 126
provision was known to 45
provision was lacking in 41
provision was later to 41
provision was moved to 49
provision was still in 98
provision was taken to 92
provision was vetoed by 42
provision was voted in 94
provision was within the 77
provision with which he 129
provision with which it 176
provision with which the 281
provision with which to 114
provision with which we 331
provoked all kinds of 175
provoked all sorts of 201
provoked and poked at 80
provoked and waged in 609
provoked and which the 43
provoked her father to 64
provoked her sense of 52
provoked his father to 159
provoked his rival to 71
provoked its share of 118
provoked new forms of 64
provoked new waves of 46
provoked them rather to 40
provoked this change in 43
provoked two kinds of 50
provoked was shown to 49
provokes all kinds of 152
provokes all sorts of 235
provokes new forms of 44
provokes one power in 42
provokes this feeling in 43
proximal and medial to 362
proximal and which the 43
proximal end forms the 41
proximal end where it 87
proximal end where the 86
proximal end which is 97
proximal long bones of 55
proximal one fourth of 132
proximal two thirds of 2637
prudence and cunning of 46
prudence and cunning the 56
prudence and force of 44
prudence and piety in 46
prudence and piety of 255
prudence and piety to 101
prudence and power of 175
prudence and reason in 49
prudence and rules of 95
prudence and sense of 331
prudence and skill as 99
prudence and skill in 726
prudence and skill of 343
prudence and skill to 112
prudence and thrift in 182
prudence and valor of 84
prudence and vigor of 239
prudence are under the 77
prudence can never be 64
prudence for which he 111
prudence had begun to 51
prudence has begun to 178
prudence may often be 211
prudence now urges us 51
prudence that could be 43
prudence they ought to 307
prudence was equal to 244
prudence was given me 59
prudence was shown in 53
prudence was thrown to 56
prudence with which he 1773
prudence with which it 574
prudence with which the 892
prudence with which we 102
psalmist was thinking of 49
psoriasis can often be 63
psoriasis may occur in 49
psychics who claim to 85
publicly and often in 42
publicly and tried to 54
publicly and under the 50
publicly and within the 213
publicly for failing to 71
publicly his guilt of 47
publicly his views on 138
publicly lay claim to 73
publicly our sense of 50
publicly read after the 48
publicly read twice in 70
publicly set apart to 150
publicly that could be 42
publicly that since the 56
publicly that which is 54
publishing all kinds of 148
publishing all sorts of 191
publishing all types of 44
publishing and causing to 137
publishing and editing of 323
publishing and editing the 550
publishing and mailing the 113
publishing and posting of 54
publishing and selling in 42
publishing and selling of 436
publishing and selling or 135
publishing and selling the 518
publishing and sharing of 40
publishing and teaching in 45
publishing and vending the 173
publishing and writing in 139
publishing any books or 70
publishing any false or 48
publishing both sides of 95
publishing her books in 40
publishing her poetry in 276
publishing her works in 42
publishing his books in 109
publishing his books on 50
publishing his essay on 178
publishing his notes on 58
publishing his novel in 42
publishing his paper in 112
publishing his paper on 87
publishing his plays in 54
publishing his poetry in 499
publishing his reply to 51
publishing his story in 214
publishing his study of 70
publishing his verse in 67
publishing his views in 274
publishing his views of 77
publishing his views on 346
publishing his works by 98
publishing his works in 419
publishing his works on 91
publishing long lists of 255
publishing that which is 84
publishing them under the 356
publishing this essay of 42
publishing this paper in 103
publishing this paper is 58
publishing this piece of 54
publishing this story in 54
publishing this study in 78
publishing two books in 58
publishing two books of 223
publishing two books on 119
publishing was still in 62
publishing web pages in 54
publishing web pages on 88
publishing web pages to 122
puckered her brows in 66
puckered his brows in 69
puckered our mouths to 48
pulsation can often be 114
pulsation had ceased in 49
pulsation has ceased in 87
pulsation may occur in 79
pulsation was found to 51
pummeled him about the 46
pummeled him until he 62
pumpkins are grown in 46
pumpkins lay basking in 105
pumpkins with which it 67
punctilio with which the 41
punctual and exact in 318
puncture and spread it 52
puncture may reveal the 46
puncture was found to 73
punished and cured is 257
punished any breach of 45
punished for abuse of 68
punished for abusing the 63
punished for anything he 127
punished for breach of 612
punished for breaking it 155
punished for breaking the 1169
punished for causing the 92
punished for defying the 116
punished for denying the 107
punished for engaging in 1240
punished for failing in 225
punished for failing to 2397
punished for falling in 91
punished for helping the 66
punished for helping to 45
punished for hitting the 53
punished for killing an 125
punished for killing or 69
punished for killing the 155
punished for letting me 41
punished for letting the 71
punished for looking at 66
punished for obeying the 137
punished for playing at 79
punished for putting on 77
punished for seeking to 89
punished for speaking in 165
punished for speaking it 90
punished for speaking of 47
punished for speaking the 228
punished for speaking to 59
punished for speaking up 69
punished for stealing it 40
punished for stealing the 221
punished for talking to 84
punished for telling the 415
punished for wanting to 225
punished for wetting the 56
punished for wishing to 53
punished for working on 62
punished him after the 42
punished his people by 58
punished them often in 160
punished with exile by 53
punished with exile or 145
punished with exile the 90
punished with exile to 82
punished with fines of 152
punished with fines or 334
punished with pains of 45
punished with serving in 52
punished with terms of 50
punished with twice the 59
punishes and kills the 42
punishes that which is 50
purchase all kinds of 1319
purchase all sorts of 1550
purchase all types of 384
purchase and after the 152
purchase and again at 57
purchase and agree to 49
purchase and apply the 111
purchase and apply to 145
purchase and began to 127
purchase and binding of 349
purchase and build on 41
purchase and build the 90
purchase and carry on 157
purchase and carry the 160
purchase and cause to 49
purchase and change of 126
purchase and check or 272
purchase and clearing of 211
purchase and coining of 42
purchase and cooking of 85
purchase and copying of 90
purchase and could be 89
purchase and easier to 140
purchase and enjoy the 226
purchase and equip the 154
purchase and feeding of 68
purchase and fitting of 82
purchase and fitting up 183
purchase and freeing of 64
purchase and gives the 41
purchase and grant of 72
purchase and hence the 46
purchase and holding of 681
purchase and issue of 321
purchase and issue to 52
purchase and keeping of 45
purchase and letting of 42
purchase and loading of 50
purchase and opening of 44
purchase and place in 179
purchase and place the 41
purchase and placing of 64
purchase and plant the 103
purchase and pooling of 877
purchase and price of 305
purchase and renting of 128
purchase and running of 148
purchase and sales by 87
purchase and sales in 113
purchase and sales of 2486
purchase and selling of 414
purchase and setting up 156
purchase and share the 48
purchase and sharing of 62
purchase and stock the 43
purchase and store the 252
purchase and storing of 233
purchase and study of 85
purchase and study the 87
purchase and testing of 160
purchase and trade in 119
purchase and tried to 85
purchase and under the 85
purchase and usage of 343
purchase and where the 46
purchase and where to 179
purchase and which he 42
purchase and which the 59
purchase and which to 117
purchase and words of 48
purchase and working of 165
purchase and would be 91
purchase any books as 264
purchase any brand of 46
purchase any goods of 130
purchase any goods or 407
purchase any hooks as 66
purchase any house or 41
purchase any lands in 83
purchase any lands or 146
purchase any negro or 47
purchase any paint to 72
purchase any piece of 246
purchase any share or 58
purchase any silks to 54
purchase any slave or 341
purchase any stock in 43
purchase any stock of 75
purchase any stuff of 100
purchase are added to 92
purchase are based on 56
purchase are given in 63
purchase are shown in 111
purchase both types of 48
purchase but rather to 145
purchase can easily be 121
purchase can often be 92
purchase for money of 82
purchase for money or 272
purchase for value in 115
purchase for value of 93
purchase for which an 50
purchase for which he 206
purchase for which the 323
purchase his goods at 52
purchase his goods in 109
purchase his goods on 40
purchase his notes of 51
purchase his quiet by 67
purchase his right to 303
purchase his share at 58
purchase his share in 59
purchase his share of 304
purchase his stock at 227
purchase his stock in 69
purchase his stock of 64
purchase his title by 51
purchase his wares in 46
purchase its bonds at 58
purchase its stock at 110
purchase its stock in 58
purchase may apply to 160
purchase may still be 104
purchase may weaken the 93
purchase new homes in 118
purchase new stock at 55
purchase new stock in 166
purchase new types of 79
purchase one brand of 154
purchase one grain of 94
purchase one ounce of 324
purchase one piece of 144
purchase one pound of 317
purchase one share at 97
purchase one share in 111
purchase one share of 4100
purchase our acres by 42
purchase our lives by 110
purchase six acres of 82
purchase tax under the 121
purchase tax would be 88
purchase ten acres of 315
purchase ten yards of 46
purchase that could be 219
purchase that might be 105
purchase that piece of 53
purchase that stock at 58
purchase that which he 174
purchase that which is 361
purchase that which the 151
purchase that would be 255
purchase them shall be 40
purchase them under the 61
purchase them would be 43
purchase things which do 141
purchase this class of 62
purchase this piece of 202
purchase this stock as 160
purchase this stock at 112
purchase too dearly the 207
purchase two acres of 253
purchase two pairs of 406
purchase two types of 84
purchase two units of 51
purchase was about to 232
purchase was added to 108
purchase was based on 305
purchase was found to 124
purchase was given by 112
purchase was given to 262
purchase was within the 312
purchase with money the 364
purchase with which the 93
purchase with which to 187
purchasing all kinds of 216
purchasing all sorts of 132
purchasing all types of 98
purchasing and clearing the 88
purchasing and fitting up 181
purchasing and holding of 201
purchasing and holding the 552
purchasing and keeping in 50
purchasing and learning to 41
purchasing and running the 102
purchasing and selling as 109
purchasing and selling in 225
purchasing and selling of 2292
purchasing and selling on 123
purchasing and selling the 757
purchasing and setting up 253
purchasing and storing of 297
purchasing and storing the 172
purchasing and working the 66
purchasing any piece of 48
purchasing his goods in 51
purchasing one patch of 71
purchasing one share of 98
purchasing that which is 99
purchasing this class of 51
purchasing this piece of 56
purchasing this tract of 44
purified and added to 178
purified and dried as 115
purified and dried by 538
purified and dried in 151
purified and found to 1097
purified and freed of 157
purified and grown in 43
purified and saved by 103
purified and shown to 2467
purified our hearts by 40
purified our souls in 45
purified with water in 47
purifies and makes us 111
purifies our hearts by 86
purplish red color of 91
purposed going first to 43
purposed that night to 101
purposes all sorts of 58
purposes and about the 143
purposes and about to 70
purposes and action of 54
purposes and after the 75
purposes and agree to 54
purposes and aimed at 40
purposes and allow the 53
purposes and appeal to 44
purposes and based on 191
purposes and began to 109
purposes and begin to 63
purposes and costs of 47
purposes and could be 477
purposes and deeds of 54
purposes and engage in 75
purposes and engaging in 44
purposes and failing to 83
purposes and focus of 48
purposes and forms of 497
purposes and found to 63
purposes and given the 51
purposes and gives the 120
purposes and glory of 45
purposes and goals as 398
purposes and goals in 477
purposes and goals is 120
purposes and goals of 5346
purposes and goals on 41
purposes and goals to 211
