oared boat from the 48
owned next door to 50
owned ones such as 43
owned only half of 136
owned only half the 81
owned only part of 121
owned only what he 45
owned other land in 91
owned over half of 878
owned over half the 450
owned some form of 151
owned some kind of 335
owned some land at 105
owned some land in 1458
owned some land of 106
owned some land on 148
owned some land or 40
owned some part of 94
owned some sort of 258
owned some type of 109
owned their home as 103
owned their home in 189
owned their home or 52
owned their land in 372
owned their land or 139
owned their means of 263
owned vast areas of 230
owned very clear to 46
owner also must be 51
owner also owns the 169
owner away from the 124
owner came back to 121
owner came down to 73
owner came from the 85
owner came into the 216
owner came over to 295
owner died prior to 161
owner dies during the 52
owner dies leaving no 66
owner dies prior to 146
owner even when he 69
owner even when the 46
owner ever shut the 47
owner from having to 166
owner from leaving my 58
owner from making the 69
owner from taking the 66
owner from those of 87
owner from time to 189
owner from whom he 298
owner from whom it 263
owner from whom the 539
owner gave john the 47
owner gets most of 61
owner gets what he 48
owner having died on 43
owner into those of 85
owner knew nothing of 76
owner knew what he 46
owner more time to 41
owner much more so 58
owner must also be 280
owner must face the 44
owner must file an 141
owner must give the 231
owner must give up 185
owner must have an 129
owner must have at 57
owner must have the 488
owner must keep in 56
owner must keep the 139
owner must know the 91
owner must learn to 95
owner must leave the 51
owner must look to 170
owner must make an 105
owner must make the 188
owner must make up 79
owner must meet the 47
owner must pray to 43
owner must rely on 259
owner must rest as 42
owner must sell the 61
owner must show the 67
owner must sign the 77
owner must take the 176
owner must take to 70
owner once told me 107
owner only when he 80
owner only when the 90
owner puts into the 54
owner take care of 47
owner there must be 77
owner took care of 104
owner took over the 258
owner took pity on 80
owner took rank in 41
owner tore down the 64
owner upon whom the 81
owner went back to 117
owner went down to 43
owner went into the 104
owner went over to 53
owner were able to 130
owner were bent on 90
owner were trying to 49
owner what kind of 61
owner when there is 89
owner will also be 205
owner will come to 130
owner will fail to 60
owner will find it 414
owner will find the 96
owner will give it 42
owner will give the 79
owner will give up 48
owner will have an 222
owner will have it 59
owner will have no 316
owner will have the 700
owner will have to 2518
owner will hold the 74
owner will keep the 132
owner will know the 63
owner will look to 72
owner will lose the 117
owner will make the 125
owner will need to 612
owner will only be 136
owner will seek to 166
owner will sell it 42
owner will sell the 91
owner will soon be 52
owner will take it 54
owner will take the 144
owner will tend to 63
owner will want the 74
owner will want to 935
owner will wish to 173
oxide also acts as 71
oxide away from the 130
oxide coming from the 55
oxide dust from the 44
oxide film acts as 155
oxide film during the 175
oxide film from the 823
oxide film into the 101
oxide film must be 319
oxide film over the 362
oxide film prior to 93
oxide film will be 286
oxide fuel cell is 227
oxide fuel from the 52
oxide giving rise to 155
oxide must also be 141
oxide were made by 46
oxide were used as 251
oxide were used in 140
oxide were used to 145
oxide when used as 89
oxide when used in 89
oxide will also be 109
oxide will form on 211
oxide will tend to 137
ozone also heats the 58
ozone data from the 312
ozone hole over the 834
ozone loss over the 151
ozone mixing ratio at 128
ozone mixing ratio in 117
ozone mixing ratio is 100
ozone mixing ratio of 49
ozone over most of 71
