oath exactly similar to 77
own selfish purpose to 112
own selfish pursuit of 65
own selfish schemes of 44
own selfish schemes on 119
own selfish schemes to 44
own seventy percent of 44
own sizable amounts of 47
own society according to 95
own society against the 52
own society because of 65
own speakers largely of 101
own species according to 48
own squires control me 45
own stately account of 43
own stories against us 74
own stoutly against the 54
own subject position as 520
own subject position in 134
own subject position is 41
own success against the 131
own success because of 40
own success depends on 153
own suffering because of 46
own summary account of 71
own superior ability to 56
own superior position in 85
own superior position is 65
own superior talents in 48
own support network of 60
own supreme position in 43
own tactics against the 76
own tariffs against the 47
own tenuous position in 45
own thoughts according to 65
own thoughts regarding the 164
own thoughts worried me 78
own typical pattern of 153
own ulterior motives in 54
own unaided ability to 43
own unaided efforts as 57
own unaided efforts at 52
own unaided efforts he 168
own unaided efforts in 172
own unaided efforts is 73
own unaided efforts or 84
own unaided efforts the 104
own unaided efforts to 448
own uncanny ability to 66
own unhappy marriage to 68
own utility subject to 159
own vassals refused to 80
own village because of 70
own violence against the 59
own visible radiance the 78
own volition against the 55
own volition because he 84
own volition because of 99
own volition decided to 52
own welfare demands it 45
own welfare depends on 168
own western culture is 56
own written account of 549
own written promise to 42
own written records of 52
own wrongful refusal to 76
own youthful ambition to 40
own youthful delight in 44
own youthful follies to 42
