tabs running across 48
true every moment 59
true every tittle 58
true facts became 146
true facts become 69
true facts before 602
true facts behind 376
true facts relating 307
true facts should 226
true facts through 64
true facts without 73
true fairy palace 41
true false figure 89
true false gallop 47
true father figure 155
true father should 98
true fault scarps 231
true fecal matter 42
true feeling behind 115
true feeling toward 210
true field strength 94
true filial feelings 64
true filial spirit 93
true final causes 108
true first choice 79
true first edition 697
true first friend 63
true first person 105
true focal points 55
true focus should 57
true force behind 286
true fruit flavor 106
true gipsy fashion 70
true gland tissue 76
true glass through 99
true glory belongs 48
true glory should 89
true godly sorrow 211
true gothic building 100
true gothic church 181
true gothic design 51
true gothic fashion 125
true gothic manner 45
true gothic spirit 237
true gothic vaults 64
true grace arises 69
true grace should 83
true grand manner 77
true grasp reflex 161
true grazing animal 42
true greek fashion 272
true greek genius 55
true greek manner 64
true greek spirit 505
true gross income 62
true gross profit 111
true group effort 67
true growth curves 53
true growth factor 138
true growth stocks 57
true guide through 67
true guiding spirit 79
true gypsy fashion 52
true hearts around 91
true hindu fashion 61
true hindu spirit 79
true horny matter 50
true human comedy 46
true human emotion 102
true human family 49
true human fashion 158
true human feelings 300
true human nature 5816
true human passion 80
true human person 200
true human reality 130
true human rights 451
true human speech 87
true human spirit 396
true human status 43
true human thought 132
true human values 1046
true human virtue 141
true human wisdom 245
true image seemed 81
true index number 89
true indian fashion 1100
true indian manner 49
true indian muslin 162
true indian patriot 105
true indian policy 78
true indian rancor 94
true indian spirit 210
true indian summer 262
true indian warrior 52
true inner circle 96
true inner feelings 955
true inner nature 1664
true inner person 65
true inner reality 189
true inner selves 793
true inner spirit 157
true inner strength 209
true inner values 57
true inner virtue 57
true inner workings 118
true input signal 259
true irish bishop 116
true irish brogue 59
true irish fashion 350
true irish patriot 191
true irish peasant 42
true irish spirit 121
true issue before 234
true issue stands 74
true jesus christ 369
true joint cavity 79
true joint effort 62
true labor begins 211
true labor market 166
true labor supply 78
true latin fashion 89
true latin speech 100
true leader always 82
true leader should 189
true learning always 41
true learning begins 76
true learning occurs 169
true learning should 88
true leaves appears 106
true leaves before 42
true leaves better 157
true leaves emerge 123
true legal effect 217
true legal import 121
true legal nature 204
true legal rights 333
true legal status 239
true legal system 119
true legal tender 55
true light already 226
true light before 3451
true light dawned 86
true light shines 1137
true light should 119
true light source 61
true light through 125
true light unless 54
true light without 166
true links course 93
true local church 58
true local coloring 52
true local values 45
true lover always 74
true lover should 234
true lumen through 47
true lyric artist 40
true lyric genius 108
true lyric spirit 82
true macro lenses 162
true magic reality 40
true malay fashion 78
true manly fashion 59
true manly spirit 76
true maori fashion 46
true meanings behind 95
true meeting ground 131
true melting points 186
true merit always 42
true merit should 190
true merit system 268
true method teaches 67
true mixed tumors 58
true mixed venous 701
true model should 59
true model whereof 241
true molar series 108
true money market 155
true money supply 51
true mongol fashion 42
true mongol tribal 77
true moral agency 51
true moral agents 71
true moral aspect 70
true moral belief 85
true moral center 41
true moral choice 72
true moral claims 72
true moral effect 41
true moral energy 72
true moral feelings 64
true moral genius 53
true moral import 54
true moral issues 46
true moral motive 142
true moral nature 454
true moral reform 58
true moral repose 81
true moral spirit 69
true moral standing 45
true moral status 75
true moral strength 203
true moral system 206
true moral teacher 53
true moral training 85
true moral values 407
true moral virtue 254
true moral weight 62
true moral wisdom 82
true mother church 160
true mother figure 87
true mother should 96
true motion vector 179
true motor aphasia 88
true motor cortex 93
true motor nerves 43
true music dramas 45
true music lovers 792
true names secret 111
true nation building 98
true naval fashion 79
true naval policy 42
true negro luxury 88
true negro writer 44
true nerve center 94
true nerve fibers 80
true nerve tissue 74
true noble spirit 42
true noble thought 97
true norse fashion 40
true notion without 132
true often enough 1176
true olive branch 49
true owner appears 117
true owner before 82
true owner beyond 258
true owner claims 73
true owner should 284
true owner stands 44
true owner unless 216
true owner without 109
true pagan fashion 66
true pagan spirit 55
true panic attack 81
true party animal 95
true party member 94
true party spirit 141
true party system 198
true phase diagram 140
true piety breathes 71
true piety should 75
true piety through 61
true piety toward 129
true piety without 141
true place amongst 60
true place before 136
true place beside 46
true place without 98
true plane strain 46
true poetic accent 58
true poetic creation 85
true poetic diction 88
true poetic effect 110
true poetic emotion 43
true poetic fashion 64
true poetic fervor 65
true poetic genius 1691
true poetic nature 134
true poetic passion 96
true poetic speech 57
true poetic spirit 1073
true poetic talent 193
true poetic thought 60
true poetry always 48
true poetry begins 46
true poetry should 230
true poetry without 113
true point source 482
true polar wander 2398
true power behind 721
true power belongs 52
true power center 90
true power equals 94
true power factor 240
true power hitter 103
true power output 162
true power rested 71
true power source 100
true power through 59
true price changes 68
true price system 45
true prose writer 44
true proving ground 167
true reason appears 153
true reason behind 957
true reason seemed 91
true reason should 108
true reason whereof 206
true reason without 59
true renal disease 50
true renal plasma 155
true right across 193
true right atrium 75
true right before 136
true right divine 56
true right enough 99
true right through 327
true roman empire 206
true roman fashion 556
true roman manner 133
true roman matron 110
true roman should 48
true roman spirit 466
true roman virtue 49
true royal family 60
true royal fashion 80
true ruler should 63
true saint allows 74
true saint beside 60
true saint should 45
true saxon report 66
true score exists 46
true score models 79
true score should 46
true search engines 117
true sense always 43
true sense appears 66
true sense became 46
true sense become 115
true sense begins 72
true sense caused 51
true sense created 57
true sense divine 58
true sense except 47
true sense exists 59
true sense organs 102
true sense should 293
true sense simply 48
true sense through 95
true sense unless 182
true sense whereof 111
true sense without 253
true serial killer 66
true shade plants 54
true shaking chills 52
true shape appears 44
true shape before 68
true shearing strength 135
true shearing stress 212
true since before 83
true since neither 109
true since recent 41
true smooth muscle 284
true social animal 45
true social center 68
true social forces 315
true social gospel 138
true social groups 173
true social impact 43
true social mission 75
true social models 46
true social nature 285
true social policy 140
true social reality 208
true social reform 525
true social spirit 209
true social standing 163
true social status 271
true social system 314
true social values 318
true social worker 112
true solar system 560
true space flight 127
true space station 81
true space travel 65
true speed through 60
true stage talent 47
true state before 172
true state exists 75
true state policy 45
true state rights 42
true state should 46
true state system 52
true state vector 332
true state without 57
true steady states 62
true stock market 64
true stoic fashion 58
true stony corals 126
true story appears 40
true story became 86
true story before 101
true story begins 80
true story behind 1642
true story called 51
true story proved 42
true story reveals 55
true story should 207
true story teller 122
true story through 57
true story without 141
true study begins 70
true study exists 50
true sweet potato 70
true swiss fashion 49
true swiss should 66
true tawny yellow 73
true teaching should 41
true teaching spirit 48
true testing ground 345
true texas fashion 71
true thinking except 93
true thorny person 41
true though feeble 67
true though hidden 40
true though humble 55
true though neither 48
true though partial 64
true though partly 57
true though secret 80
true though simple 57
true thymus tissue 63
true title should 108
true today except 43
true total amount 61
true total energy 83
true total number 165
true toxic effect 53
true toxic reaction 65
true trade secret 120
true tudor fashion 43
true tudor spirit 71
true tumor extent 44
true turning points 205
true under another 57
true under existing 455
true under modern 83
true under normal 311
true under section 147
true under special 92
true under stalin 86
true under various 53
true unity exists 43
true unity through 44
true unity without 90
true until another 49
true until around 49
true until fairly 49
true until further 90
true until proved 379
true until proven 326
true until recent 63
true until someone 192
true upper course 271
true urban center 196
true valor should 91
true value appears 125
true value became 61
true value before 177
true value causes 49
true value creation 77
true value except 100
true value exists 113
true value instead 148
true value itself 84
true value placed 59
true value should 591
true value sought 84
true value system 208
true value through 284
true value unless 164
true value varies 58
true value whereas 51
true value without 182
true viper spirit 53
true virus disease 44
true vital energy 47
true vocal chords 443
true vowel sounds 242
true water plants 124
true water snakes 107
true whaling esprit 83
true where family 67
true where public 94
true where sexual 40
true where special 51
true which agrees 79
true which appears 136
true which christ 87
true which devout 51
true which nature 44
true which seneca 51
true which states 100
true while another 64
true white brother 106
true within itself 223
true within limits 902
true within narrow 83
true within nations 46
true within regions 47
true woman always 81
true woman friend 51
true woman should 310
true woman stands 76
true woman without 44
true women should 80
true woody matter 79
true words convey 41
true words seemed 44
true words spoken 319
true world behind 54
true world beyond 152
true world empire 77
true world market 206
true world series 60
true world system 68
true would amount 67
true would become 47
true would depend 104
true would entail 43
true would hardly 45
true would render 89
true writing system 318
true yearly values 47
true yield strength 61
true yield stress 349
truth about abuses 55
truth about actual 168
truth about africa 347
truth about alaska 58
truth about albert 65
truth about aliens 69
truth about almost 136
truth about amanda 53
truth about andrew 101
truth about animal 127
truth about another 772
truth about anyone 256
truth about arnold 50
truth about atomic 46
truth about austria 158
truth about babies 92
truth about belief 64
truth about blacks 81
truth about bodies 86
truth about brazil 43
truth about browning 199
truth about canada 104
truth about cancer 173
truth about castro 91
truth about christ 2293
truth about church 170
truth about cities 44
truth about claire 45
truth about combat 61
truth about common 91
truth about creation 465
truth about crimes 68
truth about custer 46
truth about daniel 70
truth about desire 188
truth about disease 89
truth about divine 313
truth about dorothy 41
truth about drinking 134
truth about edmund 51
truth about edward 105
truth about energy 50
truth about england 199
truth about english 352
truth about ethical 50
truth about europe 129
truth about events 1006
truth about existing 73
truth about family 432
truth about famous 53
truth about feelings 79
truth about female 218
truth about fiction 69
truth about france 156
truth about french 185
truth about future 298
truth about gambling 45
truth about gandhi 58
truth about gender 258
truth about german 605
truth about ghosts 99
truth about global 96
truth about gordon 54
truth about greece 59
truth about hamlet 87
truth about hannah 47
truth about harold 46
truth about hebrew 63
truth about hidden 97
truth about hitler 444
truth about humans 248
truth about hungary 84
truth about incest 54
truth about indians 109
truth about issues 117
truth about italian 41
truth about itself 4416
truth about jewish 259
truth about johnny 108
truth about joseph 158
truth about kansas 51
truth about little 93
truth about london 113
truth about lynching 119
truth about madame 142
truth about maggie 51
truth about marcus 41
truth about martin 84
truth about matter 251
truth about matthew 79
truth about memory 84
truth about mental 247
truth about mexico 285
truth about michael 189
truth about milton 106
truth about modern 672
truth about monica 77
truth about morals 64
truth about morgan 47
truth about mothers 92
truth about murder 50
truth about myself 7180
truth about nature 3833
truth about nazism 101
truth about negroes 76
truth about nuclear 199
truth about oedipus 121
truth about oliver 56
truth about oswald 92
truth about painting 146
truth about panama 42
truth about patent 64
truth about phaedra 49
truth about philip 84
truth about poland 141
truth about police 121
truth about polish 50
truth about prayer 203
truth about prince 58
truth about prison 93
truth about public 1121
truth about rachel 205
truth about racism 174
truth about reality 5487
truth about recent 122
truth about regina 54
truth about rights 79
truth about robert 183
truth about russian 269
truth about saddam 77
truth about school 186
truth about serious 66
truth about sexual 549
truth about someone 587
truth about something 3428
truth about sophie 53
truth about sorrow 107
truth about soviet 1588
truth about speech 46
truth about spirit 45
truth about stalin 764
truth about states 65
truth about stella 41
truth about sunday 87
truth about supply 47
truth about thought 45
truth about ulster 49
truth about unjust 80
truth about values 235
truth about various 195
truth about victor 71
truth about virtue 177
truth about wagner 79
truth about walter 56
truth about weight 86
truth about whether 850
truth about william 196
truth about willie 86
truth about wilson 61
truth about yahweh 63
truth about zionism 59
truth above another 43
truth above stated 87
truth after another 1531
truth alone endure 212
truth alone should 324
truth alone without 49
truth based solely 46
truth blind guides 44
truth breaking through 225
truth breaks through 757
truth broke through 437
truth claim arises 47
truth claim itself 55
truth comes across 50
truth comes before 188
truth comes closer 44
truth comes through 1153
truth could afford 41
truth could always 112
truth could assure 61
truth could become 271
truth could emerge 136
truth could escape 54
truth could hardly 491
truth could induce 78
truth could neither 58
truth could remain 58
truth easily enough 54
truth either through 113
truth every minute 44
truth every moment 57
truth finds itself 68
truth first appears 226
truth first became 40
truth first dawned 169
truth float through 91
truth flows through 63
truth forcing itself 67
truth found therein 40
truth found through 48
truth gains ground 40
truth given through 74
truth gives honest 45
truth gives itself 41
truth grows clearer 63
truth hides itself 73
truth human nature 48
truth jesus christ 115
truth jesus taught 385
truth keeps silent 65
truth known before 117
truth known through 128
truth large enough 55
truth leaves little 81
truth lends itself 81
truth loses something 49
truth lurking behind 442
truth lurks behind 74
truth makes itself 336
truth makes little 40
truth might become 203
truth might emerge 234
truth might escape 46
truth might indeed 42
truth might injure 46
truth might remain 71
truth might result 71
truth might suffer 265
truth nearly always 59
truth never appears 160
truth never became 40
truth never before 292
truth never changes 992
truth never dawned 87
truth never failed 54
truth never passed 59
truth never reached 83
truth never reaches 70
truth never shines 42
truth never stands 93
truth never warped 74
truth often appears 65
truth often enough 204
truth often exists 41
truth often sounds 62
truth often stands 42
truth opens before 75
truth ought always 145
truth party spirit 76
truth passing through 50
truth plain enough 62
truth pours itself 41
truth quite another 70
truth quite clearly 136
truth quite simply 76
truth really exists 177
truth really matter 46
truth really struck 58
truth reveal itself 172
truth right before 74
truth rises before 54
truth rolling onward 94
truth running through 1330
truth seems almost 149
truth seems always 41
truth seems choked 50
truth seems double 145
truth seems highly 75
truth seems likely 76
truth seems obvious 109
truth setting itself 230
truth shall always 151
truth shall become 185
truth shall emerge 66
truth shall endure 102
truth shall perish 69
truth shall remain 132
truth shall retire 55
truth shall sooner 60
truth shine through 202
truth shining through 232
truth shone through 339
truth shows itself 727
truth slips through 113
truth sound bitter 171
truth speaking through 58
truth speaks through 134
truth spread abroad 79
truth spread through 77
truth stand before 52
truth still better 201
truth still exists 86
truth still farther 43
truth still further 294
truth still hidden 87
truth still remain 89
truth still sacred 48
truth still stands 167
truth stood before 252
truth strong enough 89
truth table appears 79
truth table defining 351
truth table figure 116
truth table format 112
truth table inputs 116
truth table output 103
truth table relating 87
truth table reveals 118
truth table should 204
truth table simply 58
truth table values 137
truth table without 58
truth table yields 115
truth telling should 48
truth thereof before 97
truth thrust itself 41
truth under another 204
truth under divine 63
truth under various 84
truth urged itself 65
truth value before 51
truth value changes 89
truth value should 137
truth value through 79
truth value unless 83
truth value varies 93
truth value without 218
truth where before 92
truth which abides 168
truth which admits 639
truth which agrees 80
truth which allows 248
truth which almost 66
truth which already 151
truth which always 679
truth which another 142
truth which anyone 58
truth which appeals 243
truth which appears 1427
truth which arises 236
truth which became 241
truth which before 451
truth which begins 94
truth which belief 45
truth which belongs 1142
truth which bentham 58
truth which blames 46
truth which burned 69
truth which bursts 53
truth which called 40
truth which caused 162
truth which causes 185
truth which changes 202
truth which christ 1434
truth which cicero 46
truth which claims 128
truth which common 92
truth which counts 58
truth which covers 42
truth which cowper 42
truth which creates 114
truth which dawned 115
truth which defies 66
truth which denies 63
truth which divine 43
truth which drives 63
truth which dwells 244
truth which eluded 57
truth which eludes 92
truth which enable 43
truth which enters 130
truth which equals 113
truth which exalts 63
truth which exists 866
truth which filled 144
truth which flowed 76
truth which forced 78
truth which forces 167
truth which formed 172
truth which guided 46
truth which guides 181
truth which harvey 112
truth which helped 48
truth which hobbes 125
truth which hovers 174
truth which impels 67
truth which indeed 150
truth which issues 165
truth which itself 126
truth which judges 69
truth which lurked 43
truth which marked 136
truth which merely 337
truth which milton 44
truth which modern 357
truth which nature 344
truth which needed 173
truth which neither 858
truth which nobody 321
truth which occurs 77
truth which offers 51
truth which passed 65
truth which passes 112
truth which places 86
truth which points 196
truth which proved 47
truth which proves 124
truth which public 84
truth which raises 40
truth which reached 55
truth which reaches 118
truth which recent 42
truth which remain 103
truth which reveals 455
truth which seemed 374
truth which seldom 40
truth which served 41
truth which serves 222
truth which shines 554
truth which should 3148
truth which showed 40
truth which simply 76
truth which sounds 92
truth which stands 691
truth which stares 56
truth which states 263
truth which strips 51
truth which struck 45
truth which teaches 295
truth which theology 68
truth which through 167
truth which unites 248
truth which william 47
truth which without 59
truth which yields 56
truth while allowing 46
truth while avoiding 144
truth while ignoring 43
truth while refusing 49
truth whose nature 63
truth winds through 61
truth within itself 1179
truth within myself 116
truth working through 49
truth works better 99
truth would affect 54
truth would afford 76
truth would almost 105
truth would always 718
truth would answer 152
truth would arouse 55
truth would arrive 42
truth would assert 43
truth would become 715
truth would better 83
truth would compel 140
truth would confer 137
truth would demand 154
truth would depend 206
truth would emerge 879
truth would enable 70
truth would entail 108
truth would escape 57
truth would expose 99
truth would follow 96
truth would hardly 144
truth would indeed 125
truth would indict 48
truth would indite 59
truth would induce 51
truth would injure 41
truth would itself 51
truth would likely 96
truth would merely 44
truth would modify 40
truth would oblige 52
truth would offend 48
truth would perish 139
truth would permit 645
truth would remain 614
truth would render 92
truth would result 190
truth would simply 108
truth would sooner 61
truth would strike 75
truth would suffer 334
truth would surely 304
truth would vanish 42
trying after something 139
trying again another 40
trying anything stupid 61
trying cases before 330
trying cases without 379
trying civil actions 44
trying civil causes 117
trying civil rights 52
trying every avenue 387
trying every corner 129
trying every device 285
trying every effort 98
trying every likely 44
trying every little 42
trying every manner 101
trying every minute 372
trying every moment 95
trying every remedy 174
trying every scheme 46
trying fight beyond 44
trying fresh organs 53
trying hours through 46
trying hours whilst 72
trying lower instead 82
trying march across 101
trying march through 220
trying months before 58
trying ordeal before 100
trying ordeal through 409
trying ordeal without 69
trying period before 150
trying period through 217
trying period without 64
trying quite another 44
trying scene through 49
trying small causes 44
trying still another 75
trying still further 50
trying still harder 45
trying times before 249
trying times indeed 65
trying times through 252
trying times without 46
trying until someone 64
trying until something 102
trying which should 151
tube about inches 49
tube about twelve 189
tube about twenty 381
tube after another 169
tube after lavage 61
tube after removing 163
tube after severe 53
tube after standing 63
tube after twenty 58
tube again shaken 48
tube below cutoff 54
tube breaks through 80
tube brine cooler 157
tube change should 60
tube cleaning system 73
tube color camera 281
tube cooling system 68
tube could become 63
tube could result 73
tube cross section 1948
tube cuffs should 40
tube drain should 64
tube drawn through 71
tube eight inches 131
tube either through 85
tube every minute 135
tube every second 49
tube feeding before 53
tube feeding should 855
tube feeding through 132
tube feeding without 72
tube feeds should 45
tube first passes 42
tube flowing through 155
tube flows through 191
tube graft repair 231
tube grows faster 80
tube grows through 434
tube grows toward 160
tube growth occurs 72
tube growth through 205
tube housing should 62
tube inner radius 184
tube large enough 1090
tube lends itself 80
tube light source 152
tube lumen disease 64
tube method should 43
tube might become 64
tube moves around 124
tube moves through 124
tube moves toward 61
tube moves upward 42
tube nearly always 56
tube nearly filled 510
tube often causes 63
tube ovary uterus 612
tube passing through 8990
tube power output 46
tube power supply 718
tube reaching almost 151
tube right through 113
tube rises through 41
tube round window 76
tube running across 77
tube running inside 86
tube running through 2603
tube seven inches 59
tube sheet around 66
tube sheet design 90
tube sheet joints 103
tube shift should 114
tube sliding inside 43
tube small enough 180
tube socks pulled 61
tube still further 108
tube still higher 42
tube strong enough 120
tube stuck through 61
tube thirty inches 42
tube thrust through 191
tube under actual 60
tube under direct 330
tube under normal 130
tube under tension 58
tube under torsion 175
tube under vacuum 390
tube under various 122
tube walls should 43
tube wells should 97
tube which admits 150
tube which allows 591
tube which already 50
tube which appears 115
tube which arises 102
tube which became 56
tube which begins 234
tube which caused 73
tube which causes 230
tube which changes 197
tube which closes 50
tube which covers 178
tube which creates 40
tube which curves 68
tube which dipped 91
tube which drains 325
tube which enters 633
tube which failed 55
tube which fitted 86
tube which flares 109
tube which floats 68
tube which forces 67
tube which formed 165
tube which housed 44
tube which houses 192
tube which itself 77
tube which looked 59
tube which occurs 82
tube which opened 73
tube which passed 288
tube which passes 2174
tube which pushes 68
tube which reached 118
tube which reaches 721
tube which screws 95
tube which seemed 98
tube which served 252
tube which serves 1134
tube which should 537
tube which showed 118
tube which slides 997
tube which stands 92
tube which starts 123
tube which tapers 199
tube which unites 69
tube which varies 110
tube which widens 65
tube while removing 50
tube while rotating 40
tube whose bottom 45
tube whose cathode 107
tube whose inside 323
tube whose output 181
tube whose radius 408
tube whose section 78
tube whose volume 60
tube within another 126
tube would always 70
tube would answer 57
tube would become 246
tube would behave 41
tube would depend 48
tube would expand 48
tube would permit 77
tube would reduce 54
tube would remain 103
tube would result 140
tube wound around 239
tubing large enough 147
tubing passing through 537
tubing running through 196
tubing which allows 104
tubing which passes 301
tubing which served 114
tubing which serves 207
tubing which should 199
tubing wound around 853
tubs large enough 209
tubs still rattle 45
tugs pulling barges 51
tuna fishing fleets 524
tuna fishing ground 331
tuna fishing methods 166
tuna fishing nations 234
tuna fishing vessel 249
tuna purse seiner 413
tuna purse seines 151
tuna white muscle 118
tune after another 1825
tune lends itself 48
tune never varies 201
tune running through 612
tune still played 71
tune which appears 161
tune which became 93
tune which begins 93
tune which seemed 199
tune which should 104
tune which sounds 81
tune which struck 41
tune whose lyrics 46
tune would become 58
tuning every aspect 132
tuning forks placed 134
tuning forks should 49
turf after another 40
turf which clothes 57
turf which covers 308
turf which formed 58
turf which marked 62
turn about another 47
turn about before 327
turn about freely 66
turn about itself 122
turn about slowly 133
turn about through 46
turn about toward 207
turn about twenty 144
turn about without 407
turn acted through 44
turn added weight 41
turn after another 3922
turn after crossing 220
turn after dinner 229
turn after entering 104
turn after supper 70
turn after takeoff 875
turn again before 165
turn again toward 1960
turn again without 140
turn anything around 511
turn aside another 41
turn aside arrows 43
turn aside awhile 81
turn aside before 888
turn aside deftly 56
turn aside neither 796
turn aside through 202
turn aside toward 121
turn aside whilst 362
turn aside without 173
turn asked whether 54
turn author unless 84
turn baser metals 250
turn black almost 48
turn black around 55
turn black before 709
turn brown around 282
turn brown before 659
turn brown through 116
turn brown without 125
turn calls another 199
turn cause another 127
turn cause changes 994
turn cause damage 56
turn cause disease 41
turn cause errors 56
turn cause fission 92
turn cause further 994
turn cause greater 88
turn cause higher 113
turn cause serious 55
turn cause severe 57
turn causing changes 41
turn causing further 101
turn color before 40
turn comes around 3234
turn comes before 135
turn could affect 1017
turn could afford 41
turn could always 143
turn could assist 76
turn could become 428
turn could choose 45
turn could damage 64
turn could demand 45
turn could depend 81
turn could effect 40
turn could enable 89
turn could expect 74
turn could foster 45
turn could further 198
turn could hardly 155
turn could impact 79
turn could induce 267
turn could inform 73
turn could obtain 59
turn could reduce 445
turn could release 49
turn could result 2285
turn could supply 65
turn could threaten 90
turn crazy without 44
turn create another 69
turn create changes 40
turn create demand 58
turn create feelings 46
turn create further 425
turn create greater 55
turn deadly serious 200
turn draws heavily 121
turn easily enough 100
turn easily toward 107
turn easily without 236
turn egypt upside 157
turn eight points 70
turn either inward 127
turn either toward 308
turn either upward 46
turn every aspect 262
turn every chance 118
turn every corner 410
turn every dollar 76
turn every drawer 44
turn every effort 291
turn every energy 63
turn every english 155
turn every family 46
turn every garden 105
turn every inward 65
turn every little 406
turn every member 340
turn every minute 1022
turn every moment 672
turn every mortal 48
turn every object 420
turn every person 182
turn every phrase 223
turn every public 44
turn every sabbath 131
turn every school 131
turn every second 192
turn every sunday 107
turn every thought 109
turn every twenty 206
turn evoke further 48
turn exert forces 83
turn falls victim 43
turn finds itself 134
turn first served 47
turn first toward 288
turn first yellow 89
turn flows through 81
turn found itself 142
turn found myself 81
turn fully around 367
turn fully toward 210
turn gives access 469
turn gives better 45
turn gives further 90
turn gives greater 158
turn gives notice 46
turn gives orders 52
turn gives origin 134
turn green around 161
turn green before 689
turn hearts toward 47
turn heaven itself 105
turn hegel upside 386
turn helps define 69
turn helps ensure 80
turn helps reduce 157
turn holds shares 51
turn human nature 141
turn human rights 112
turn jesus christ 43
turn knelt before 116
turn large cities 48
turn large tracts 190
turn large wheels 41
turn later became 136
turn leaned heavily 79
turn lemon yellow 108
turn lends itself 189
turn light energy 140
turn light golden 233
turn light yellow 442
turn lives around 787
turn logic upside 42
turn looking through 191
turn loose without 57
turn lower prices 44
turn makes another 46
turn makes further 180
turn makes greater 42
turn might affect 596
turn might become 305
turn might depend 148
turn might enable 121
turn might expect 43
turn might further 222
turn might impact 41
turn might induce 117
turn might infect 40
turn might prompt 59
turn might reduce 182
turn might repent 43
turn might result 1038
turn might suffer 48
turn might threaten 52
turn never failed 50
turn never forgot 41
turn often became 72
turn often become 72
turn often causes 129
turn often creates 103
turn often depend 117
turn often enough 250
turn often linked 51
turn often result 57
turn often without 126
turn opens through 55
turn pages without 2321
turn palms upward 170
turn paris upside 125
turn passing through 203
turn people around 1002
turn people inward 105
turn people toward 400
turn people upside 129
turn petty thieves 44
turn point toward 54
turn power switch 171
turn prove useful 42
turn quick enough 153
turn quite another 87
turn quite freely 69
turn quite yellow 178
turn raise further 118
turn raise issues 68
turn raise prices 64
turn right across 1858
turn right almost 141
turn right around 50233
turn right before 1016
turn right behind 496
turn right beside 297
turn right beyond 560
turn right instead 902
turn right through 8066
turn right toward 7172
turn right uphill 343
turn right without 82
turn rolls around 202
turn round almost 139
turn round another 176
turn round before 5633
turn round freely 199
turn round inside 496
turn round itself 52
turn round laughing 43
turn round slowly 464
turn round through 316
turn round toward 438
turn round unless 49
turn round without 3178
turn russia upside 463
turn sales around 88
turn score higher 60
turn seems likely 61
turn sends fibers 148
turn shall arrive 153
turn shall become 90
turn shall follow 603
turn shall indeed 58
turn shall inform 47
turn shall notify 89
turn shall report 100
turn shall submit 51
turn shape future 282
turn sharp around 50
turn sharp enough 49
turn short around 122
turn shows itself 86
turn solar energy 210
turn spread through 47
turn stand behind 241
turn still another 74
turn still farther 150
turn still further 2102
turn stood before 53
turn taken around 175
turn tawny yellow 45
turn tends toward 64
turn tight enough 45
turn track changes 69
turn twice around 124
turn under another 98
turn until someone 87
turn varying shades 53
turn washing dishes 164
turn water wheels 1053
turn which almost 107
turn which appears 95
turn which became 70
turn which caused 197
turn which causes 110
turn which english 40
turn which europe 59
turn which events 4533
turn which german 86
turn which gossip 61
turn which helped 119
turn which modern 111
turn which neither 190
turn which occurs 88
turn which public 240
turn which seemed 404
turn which should 273
turn while another 95
turn while standing 102
turn while watching 97
turn white almost 40
turn white around 61
turn white before 467
turn white marble 56
turn white without 92
turn whole nations 95
turn winds thwarting 314
turn within itself 212
turn within myself 75
turn words around 124
turn works through 183
turn world events 43
turn world opinion 1556
turn world public 41
turn would absorb 66
turn would accept 114
turn would advise 157
turn would affect 1823
turn would afford 47
turn would almost 251
turn would always 80
turn would amount 60
turn would answer 94
turn would arouse 77
turn would arrange 80
turn would arrive 82
turn would assign 95
turn would assist 201
turn would assume 63
turn would assure 209
turn would attack 46
turn would become 1462
turn would borrow 42
turn would charge 60
turn would choose 477
turn would compel 131
turn would confer 41
turn would convey 63
turn would damage 51
turn would decide 122
turn would defend 59
turn would demand 335
turn would depend 2434
turn would derive 52
turn would direct 95
turn would divide 75
turn would effect 83
turn would elicit 53
turn would employ 124
turn would enable 1203
turn would enrich 56
turn would ensure 315
turn would entail 359
turn would expand 104
turn would expect 89
turn would export 50
turn would expose 88
turn would extend 109
turn would follow 347
turn would foster 161
turn would further 736
turn would govern 45
turn would greatly 250
turn would hamper 63
turn would hasten 58
turn would hinder 51
turn would ignite 65
turn would impact 134
turn would impair 59
turn would impede 54
turn would impose 106
turn would induce 398
turn would inform 309
turn would insure 70
turn would invest 49
turn would invite 128
turn would lessen 196
turn would likely 336
turn would modify 98
turn would notify 200
turn would obtain 80
turn would permit 686
turn would pledge 48
turn would profit 46
turn would prompt 121
turn would reduce 4059
turn would refuse 44
turn would relate 69
turn would release 235
turn would remain 166
turn would remind 115
turn would remove 112
turn would render 260
turn would report 535
turn would result 4405
turn would return 86
turn would reward 44
turn would secure 80
turn would select 412
turn would signal 99
turn would simply 40
turn would submit 138
turn would suffer 199
turn would supply 254
turn would surely 223
turn would threaten 220
turn would vanish 44
turn yield further 43
twas passing strange 1938
twas plain enough 179
twas quite another 155
twig after another 118
twig crack behind 43
twig shall sprout 63
twig shook itself 69
twig which enters 165
twig which hardly 79
twig which passes 130
twin births varies 63
twin cards toothed 42
twin clock towers 66
twin cooling towers 148
twin domed towers 54
twin driving forces 234
twin engine bomber 391
twin engine cessna 550
twin engine planes 156
twin focal points 159
twin glass towers 119
twin gothic spires 120
twin gothic towers 129
twin heroes castor 48
twin hills uprising 41
twin movie theaters 47
twin ought always 46
twin pairs differ 88
twin pairs raised 210
twin pairs should 285
twin pairs showed 312
twin pairs tested 62
twin poles around 91
twin power plants 47
twin radial engines 62
twin rocks called 42
twin rotor blades 49
twin round towers 163
twin screw diesel 260
twin screw engines 138
twin screw steamer 616
twin screw vessel 284
twin smoke stacks 70
twin solid rocket 110
twin stars castor 800
twin steel towers 47
