wan climbs with diminished 44
with strife and bitterness 55
with striking and impressive 90
with striving for excellence 55
with stucco and ornamented 47
with styles and techniques 80
with subtle and unconscious 61
with sudden and overwhelming 176
with sudden and remarkable 57
with sudden and tremendous 70
with sudden and unexpected 891
with sudden and unforeseen 96
with sugars and phosphates 52
with sulfur and phosphorus 290
with sullen and inflexible 43
with sweets and chocolates 105
with sweets and cigarettes 42
with swelling and suppuration 68
with swelling and tenderness 1539
with swords and matchlocks 252
with syntax and morphology 275
with syntax and punctuation 83
with syntax and vocabulary 73
with system and application 74
with system and efficiency 65
with system and regularity 175
with tables and fireplaces 135
with tables and statistics 123
with tables for facilitating 248
with taboos and inhibitions 59
with talent and experience 371
with talent and imagination 111
with taunts and reproaches 270
with teacher and classmates 331
with temper and forbearance 53
with temper and resignation 54
with tender and delightful 73
with tender and melancholy 45
with tender and respectful 83
with tender and sympathetic 44
with tennis and basketball 113
with tension and compression 570
with tension and difficulty 52
with tension and excitement 339
with tension and expectation 50
with tension and frustration 168
with tension and resentment 56
with tension and suppressed 40
with terror and abhorrence 578
with terror and confidence 162
with terror and desperation 70
with terror and destruction 213
with terror and detestation 111
with terror and devastation 75
with terror and excitement 478
with terror and fascination 93
with terror and impatience 63
with terror and indignation 447
with terror and loneliness 47
with terror and perplexity 43
with terror and repugnance 42
with terror and resentment 54
with terror and trepidation 47
with tested and economical 586
with theology and literature 44
with theology and philosophy 567
with theories and principles 91
with theories and sentiments 40
with theories and techniques 89
with thermal and electrical 83
with thermal and mechanical 202
with thiamine and riboflavin 299
with thieves and adulterers 77
with thieves and highwaymen 73
with thieves and plunderers 56
with thieves and scoundrels 43
with thought and experience 108
with thought and imagination 279
with thought and information 65
with thought and observation 183
with thought and speculation 56
with thrills and excitement 165
with thunder and intestinal 50
with thyroid and parathyroid 237
with tigers and crocodiles 143
with timber and underbrush 280
with timber and undergrowth 142
with timber for shipbuilding 48
with timely and appropriate 230
with titles and decorations 285
with titles and emoluments 216
with titles and privileges 72
with tomato and mozzarella 116
with tongues and prophesied 2759
with tonics and stimulants 517
with towers and buttresses 67
with towers and surrounded 93
with trades and industries 65
with trades and occupations 57
with trades and professions 80
with training and assistance 134
with training and background 73
with training and competition 83
with training and discipline 248
with training and educational 125
with training and employment 289
with training and enterprise 131
with training and experience 8909
with training and information 360
with training and instruction 97
with training and management 57
with training and orientation 110
with training and preparation 121
with training and supervision 473
with training and technology 50
with training for employment 54
with travel and excitement 41
with travel and exploration 101
with treason and conspiracy 182
with treason and disloyalty 98
with treason and imprisoned 208
with trends and tendencies 74
with trifling and incredible 99
with trills and flourishes 48
with trivial and irrelevant 50
with troops and commanders 42
with troops and constables 41
with troops and transports 49
with trucks and bulldozers 53
with trucks and obstructed 42
with truman and eisenhower 77
with trusts and monopolies 124
with tumult and distraction 46
with turkey and azerbaijan 165
with turret and battlement 65
with twists and exponential 89
with unique and individual 57
with unique and innovative 50
with unique and specialized 113
with united and deliberate 129
with unjust and acrimonious 62
with unjust and unchristian 119
with unrest and discontent 178
with unrest and perplexity 40
with unseen and invincible 41
with untold and unforeseen 50
with uplift and subsidence 121
with useful and attractive 47
with useful and entertaining 101
with useful and ornamental 218
with useful and profitable 101
with useful and substantial 47
with useful and successful 66
with values and activities 64
with values and aspirations 101
with values and assumptions 137
with values and lifestyles 92
with values and objectives 54
with values and principles 240
with values for individual 48
with values that correspond 59
with vanity and affectation 42
with vanity and compliment 118
with vanity and ostentation 50
with vanity and presumption 64
with varied and appropriate 75
with varied and specialized 59
with various and dissimilar 63
with various and successive 45
with various new techniques 63
with various sad mutilations 53
with various tax incentives 51
with velvet and embroidery 152
with velvet and ornamented 53
with verbal and adjectival 47
with victor and vanquished 97
with violent and aggressive 272
with violent and impossible 52
with violent and persistent 58
with violets and buttercups 81
with visions and prophecies 56
with visions and revelations 311
with vomiting and convulsions 406
with vomiting and dehydration 246
with vomiting and drowsiness 44
with vomiting and prostration 110
with voters and politicians 53
with vowels and consonants 529
with wagons and ambulances 134
with wanton and thoughtless 64
with wanton and tyrannical 96
with warnings and admonitions 70
with watching and excitement 112
with weapons and discipline 266
with weapons and explosives 880
with weapons and implements 92
with weapons and surrounded 84
with weapons and techniques 121
with weapons and technology 50
with wesley and whitefield 329
with wharfs and warehouses 49
with whether any particular 73
with whites for employment 47
with whoever was interested 45
with willow and cottonwood 492
with wisdom and confidence 51
with wisdom and conscience 43
with wisdom and discipline 73
with wisdom and efficiency 122
with wisdom and experience 1150
with wisdom and forbearance 110
with wisdom and forethought 390
with wisdom and friendship 76
with wisdom and generosity 131
with wisdom and gentleness 283
with wisdom and imagination 89
with wisdom and inspiration 64
with wisdom and instruction 111
with wisdom and liberality 168
with wisdom and speculation 45
with wisdom and temperance 264
with wisdom and tenderness 169
with without any difficulty 89
with wonder and abhorrence 48
with wonder and appreciation 175
with wonder and chivalrous 56
with wonder and conjecture 42
with wonder and excitement 872
with wonder and expectancy 40
with wonder and expectation 136
with wonder and fascination 158
with wonder and imagination 53
with wonder and impatience 40
with wonder and indignation 110
with wonder and perplexity 587
with wonder and resentment 40
with wonder and speculation 58
with wonder and tenderness 49
with wonder and unspeakable 59
with wounds and surrounded 48
with zionism and imperialism 93
won awards and recognition 68
won awards for excellence 222
won praise and recognition 83
won prizes and distinction 77
won prizes for excellence 58
won rights and privileges 218
