wadded paper into the 94
writer takes care of 40
writer takes care to 183
writer takes leave to 95
writer takes time to 54
writer thinks only of 53
writer thinks there is 131
writer treats such an 43
writer tried hard to 44
writer turns back to 53
writer turns from the 70
writer under date of 211
writer whose book is 104
writer whose book on 57
writer whose book the 63
writer whose fame is 96
writer whose life is 80
writer whose love of 67
writer whose meaning is 43
writer whose mind is 221
writer whose name he 100
writer whose name is 995
writer whose name it 121
writer whose name we 155
writer whose range of 47
writer whose tone is 67
writer whose view of 68
writer whose want of 63
writer whose work he 517
writer whose work in 113
writer whose work is 2232
writer whose work it 49
writer whose work on 123
writer whose work the 65
writer whose work we 155
writer works hard to 45
writer would also be 67
writer would call the 133
writer would care to 68
writer would come to 94
writer would dare to 369
writer would dream of 88
writer would fail to 42
writer would find it 181
writer would find the 55
writer would give the 69
writer would give to 52
writer would have an 46
writer would have it 313
writer would have no 210
writer would have the 315
writer would have to 1587
writer would have us 544
writer would like it 57
writer would like the 68
writer would like to 6971
writer would look at 141
writer would love to 62
writer would make it 72
writer would make of 139
writer would make the 153
writer would mass the 59
writer would need to 402
writer would seek to 75
writer would seem to 527
writer would speak of 79
writer would take the 138
writer would tend to 132
writer would think it 57
writer would think of 195
writer would urge the 70
writer would want to 385
writer would wish it 82
writer would wish to 379
writes about coming to 93
writes about from the 60
writes about here is 48
writes about life as 55
writes about life in 237
writes about life on 49
writes about love in 53
writes about many of 80
writes about some of 428
writes about trying to 69
writes about what he 1169
writes about what is 203
writes about what it 237
writes about what the 91
writes about what we 53
writes about when he 99
writes again from the 82
writes again upon the 51
writes every week to 42
writes every word of 76
writes first book on 51
writes first part of 52
writes george eliot in 62
writes under date of 2451
writes under date the 62
writings about life in 51
writings apart from the 211
writings based upon the 79
writings comes from the 93
writings could also be 67
writings could only be 109
writings could well be 40
writings drawn from the 102
writings exist only in 82
writings forming part of 51
writings found among the 77
writings issuing from the 60
writings might also be 64
writings might seem to 51
writings might well be 66
writings never fail to 53
writings often seem to 69
writings ranged from the 58
writings reveal much of 41
writings setting forth the 68
writings stems from the 55
writings taken from the 88
writings where there is 62
writings which bore the 117
writings which came to 113
writings which come to 42
writings which fill the 76
writings which form the 353
writings which gave the 52
writings which give an 52
writings which give the 61
writings which give us 81
writings which have an 52
writings which have no 138
writings which have so 65
writings which have the 72
writings which help to 46
writings which made the 46
writings which make the 53
writings which make up 859
writings which must be 182
writings which seek to 153
writings which seem so 63
writings which seem to 605
writings which show the 115
writings which some of 58
writings which speak of 382
writings which tell of 104
writings which tell us 44
writings which tend to 157
writings which treat of 340
writings which treat the 45
writings which were at 71
writings which were in 292
writings which were of 80
writings which were so 71
writings which were the 337
writings which were to 387
writings which will be 232
writings would also be 58
writings would ever be 41
writings would ever so 209
writings would have no 56
writings would have to 190
writings would have us 57
writings would seem to 530
wrongly given make the 41
wrongly infer from the 50
wrongly taken from the 90
