wag backward and forward 59
with governor and council 223
with graceful and elegant 55
with graffiti and posters 45
with grandees and foreign 98
with grandeur and dignity 118
with grandeur and majesty 229
with granules and pebbles 82
with greenery and flowers 646
with greenery and ribbons 42
with greenish and reddish 42
with grenades and gunfire 42
with grenades and machine 666
with grenades and molotov 55
with grenades and mortars 56
with grenades and muskets 54
with grenades and pistols 84
with grievous and painful 47
with guidance and control 219
with guidance and counsel 49
with guidance and support 1455
with halogens and halogen 47
with hamilton and madison 409
with handsome and regular 103
with handsome new buildings 67
with hannibal and napoleon 59
with hardened and painted 185
with hardness and cruelty 47
with hardship and fatigue 91
with hardship and poverty 170
with hardship and suffering 414
with hardware and cutlery 63
with harmonic and melodic 94
with harmonic and rhythmic 96
with harvesting and marketing 52
with hatchets and hammers 466
with hatchets and pistols 52
with hawthorne and emerson 62
with headaches and insomnia 77
with headaches and stomach 191
with headlines and stories 47
with headlines and subheads 52
with heaviness and weakness 43
with heredity and variation 551
with heresies and schisms 49
with heretics and atheists 85
with heretics and persons 46
with heretics and witches 58
with hibiscus and oleander 44
with highland and lowland 147
with highways and bridges 65
with highways and streets 74
with hilarity and delight 45
with hinduism and jainism 103
with hispanic and african 143
with historic and current 44
with holiness and charity 70
with holiness and justice 51
with holiness and religion 109
with holsters and pistols 198
with homeless and runaway 69
with homicide and suicide 96
with hormones and enzymes 109
with hormones and surgery 65
with horsemen and archers 117
with horsemen and chariots 138
with horsemen and footmen 206
with hospital and medical 334
with humanity and decency 46
with humanity and dignity 122
with humanity and history 57
with humanity and justice 1895
with humanity and national 108
with humanity and religion 59
with humanity and respect 1880
with humility and charity 339
with humility and concern 70
with humility and courage 238
with humility and devotion 471
with humility and dignity 111
with humility and honesty 106
with humility and modesty 629
with humility and proceed 49
with humility and respect 1575
with humility and silence 49
with humility his convent 42
with humility that everything 51
with hundreds and perhaps 80
with husbands and brothers 126
with husbands and friends 91
with hydrogen and released 40
with identity and culture 67
with identity and purpose 72
with ignominy and remorse 57
with ignorant and foolish 65
with immediacy and clarity 49
with immediate and delayed 572
with immediate and drastic 45
with immediate and general 53
with immediate and immense 40
with immediate and intense 58
with immediate and tangible 120
with immediate and visible 169
with impaired gas exchange 284
with impaired lung function 353
with imported and locally 42
with imported raw material 175
with improved lung function 127
with impulses and desires 210
with impulses and emotions 62
with impunity and benefit 84
with impunity and freedom 46
with impunity and implies 46
with impunity and success 293
with impunity any subject 100
with impunity for several 147
with impunity his ravages 70
with incisors and canines 63
with increased and increasing 278
with increased dna content 119
with increased fat content 256
with increased job control 55
with increased lung volumes 56
with indicating and recording 79
with indonesia and malaysia 1303
with indonesia and singapore 206
with indonesia and thailand 528
with indonesia and vietnam 137
with industry and ability 106
with industry and academia 524
with industry and company 71
with industry and courage 174
with industry and devotion 68
with industry and economy 355
with industry and exertion 43
with industry and federal 206
with industry and finance 350
with industry and foreign 44
with industry and honesty 111
with industry and ingenuity 43
with industry and national 70
with industry and pleasure 59
with industry and private 64
with industry and regional 46
with industry and research 249
with industry and science 108
with industry and society 49
with industry and success 497
with infantry and armored 53
with infantry and cavalry 3090
with infantry and machine 127
with infidels and atheists 54
with infidels for dinners 49
with infinite and endless 99
with infinite and eternal 237
with infinite and patient 47
with inflation and balance 208
with inflation and because 41
with inflation and exchange 42
with inflation and increasing 63
with inflation and plethora 59
with inflation and provide 50
with infrared and optical 43
with infrared and visible 64
with injuries and diseases 100
with injuries and illness 55
with injuries and insults 103
with insertion and deletion 96
with insertion and removal 228
with installing and operating 53
with integers and rational 52
with integral heat exchange 54
with intention and purpose 642
with interest and ability 220
with interest and ambition 106
with interest and anxiety 586
with interest and avidity 113
with interest and benefit 253
with interest and capital 96
with interest and charges 379
with interest and concern 2060
with interest and damages 383
with interest and decided 79
with interest and delight 3505
with interest and devotion 76
with interest and dignity 211
with interest and exchange 251
with interest and finally 107
with interest and freedom 44
with interest and increasing 87
with interest and insight 61
with interest and novelty 49
with interest and offered 41
with interest and penalty 293
with interest and perhaps 201
with interest and pleasure 7939
with interest and profits 221
with interest and protest 74
with interest and respect 3953
with interest and romance 48
with interest and success 140
with interest and support 186
with interest and sympathy 2638
with interest and usually 41
with interest and variety 109
with interest and watched 48
with interest being charged 193
with interest for several 93
with interest not exceeding 507
with interest not inferior 172
with interest not unmixed 113
with interest that although 64
with interest that several 84
with internal and foreign 193
with internal heat sources 317
with intrigue and jealousy 51
with intrigue and mystery 73
with intrigue and violence 52
with intuition and insight 69
with isabelle and natalie 74
with isolated cns relapse 87
with isolated soy protein 96
with japanese and british 227
with japanese and chinese 1705
with japanese and european 1213
with japanese and foreign 182
with japanese and germans 67
with japanese and western 458
with jaundice and hepatic 44
with jaundice see everything 42
with javelins and daggers 51
with javelins and shields 122
with journals and letters 63
with judgment and ability 280
with judgment and courage 170
with judgment and decision 403
with judgment and economy 124
with judgment and insight 67
with judgment and justice 1763
with judgment and purpose 48
with judgment and success 283
with juvenile and rapidly 71
with kentucky and virginia 105
with kerosene and ignited 146
with keyboard and display 74
with keyboard and monitor 55
with keyboard and printer 41
with keywords and phrases 112
with kidnapping and assault 91
with kidnapping and murdering 61
with kindness and allowed 58
with kindness and charity 341
with kindness and concern 303
with kindness and courage 56
with kindness and decency 75
with kindness and devotion 49
with kindness and dignity 309
with kindness and granted 63
with kindness and honesty 72
with kindness and justice 1705
with kindness and offered 42
with kindness and pleasure 137
with kindness and respect 13334
with kindness and support 114
with kindness and sympathy 1419
with kinsfolk and friends 77
with kiribati and vanuatu 87
with kitchens and offices 57
with kitchens and private 136
with laborers and farmers 45
with laborers and peasants 51
with laborers and pioneers 64
with languages and customs 67
with languages and dialects 76
with languages and language 41
with lanterns and banners 49
with lanterns and candles 471
with lanterns and colored 49
with lanterns and flowers 94
with lanterns and lighted 107
with lanterns and searched 45
with lanterns and torches 3381
with latitude and climate 105
with laughter and bantering 43
with laughter and chatter 325
with laughter and cheered 52
with laughter and clapped 262
with laughter and delight 525
with laughter and derision 510
with laughter and excited 120
with laughter and exertion 51
with laughter and finally 46
with laughter and gesture 84
with laughter and mockery 291
with laughter and pinched 48
with laughter and pleasure 127
with laughter and pointed 111
with laughter and pounded 78
with laughter and rejoicing 50
with laughter and repeated 62
with laughter and replied 43
with laughter and shouted 241
with laughter and slapped 589
with laughter and stamped 42
with laughter and started 68
with laughter and stories 61
with laughter and triumph 60
with laughter for several 59
with laughter that sounded 44
with lawsuits for damages 136
with lectures and classes 67
with lectures and debates 47
with lemonade and cookies 219
with liability for damages 175
with libations and incense 70
with libations and offerings 51
with libations and prayers 51
with licenses and permits 43
with lightnings and thunders 66
with linguistic and logical 90
with linguistic and textual 48
with lipstick and eyebrow 57
with lipstick and mascara 247
with litanies and prayers 42
with literacy and language 179
with literacy and schooling 159
with literary and aesthetic 107
with literary and musical 241
with lombardy and tuscany 49
with louisiana and florida 102
with lucidity and courage 43
with luncheons and dinners 83
with lymphoma and hodgkin 45
with lymphoma and leukemia 552
with macaulay and carlyle 43
with machines and devices 58
with machines and gadgets 90
with machines and machine 47
with machines and material 42
with machines and systems 64
with machines that perform 72
with machines that produce 59
with magnetic and gravity 41
with magnolias and flowering 70
with mahogany and carpets 43
with malicious eye askance 119
with manacles and fetters 199
with managers and foremen 81
with managers and players 50
with managers and workers 413
with manasseh and ephraim 99
with manganese and silicon 383
with manifest ill conduct 52
with manpower and material 143
with marginal and average 151
with marginal lung function 57
with marshall and hopkins 74
with marshall and stimson 52
with maryland and virginia 854
with massacre and sedition 65
with materials and designs 123
with materials and devices 63
with materials and objects 351
with materials and systems 54
with materials and workmen 61
with materials for composing 46
with materials for disputing 81
with materials for preparing 67
with materials for repairing 57
with materials that contain 141
with materials that exhibit 65
with materials that prevent 59
with materials that produce 45
with materials that provide 53
with materials that reflect 53
with materials that require 88
with maternal and neonatal 88
with matrices and vectors 138
with mattocks and shovels 109
with mattress and bolster 40
with mattress and pillows 88
with maturity not exceeding 73
with medicare and private 50
with medicine and doctors 55
with medicine and hygiene 51
with medicine and medical 267
with medicine and natural 83
with medicine and related 96
with medicine and religion 45
with medicine and science 150
with medicine and surgery 836
with meekness and charity 206
with meekness and dignity 103
with meekness and modesty 92
with meekness and respect 87
with meekness and silence 44
with melville and whitman 98
with memories and emotions 250
with memories and records 58
with memories and regrets 274
with memories and stories 92
with memories and thoughts 153
with menander and terence 44
with mentally ill clients 172
with mentally ill inmates 67
with mentally ill members 136
with mentally ill parents 306
with mentally ill persons 553
with mesozoic and tertiary 220
with mesquite and creosote 81
with mesquite and prickly 109
with messages and letters 220
with messages for general 41
with metaphor and allusion 189
with metaphor and analogy 181
with metaphor and imagery 66
with methodist and baptist 159
with mexicans and mexican 346
with migraine and cluster 157
with migraine and hysteria 41
with mildness and charity 114
with mildness and dignity 65
with mildness and justice 289
with mildness and respect 105
with mildness but decision 58
with military aid against 60
with military and civilian 2837
with military and defense 278
with military and foreign 332
with military and imperial 45
with military and judicial 99
with military and masonic 367
with military and medical 62
with military and national 91
with minarets and mosques 50
with minerals and fossils 60
with minerals and mineral 43
with minerals and organic 103
with minister for foreign 345
with miracles and marvels 48
with miracles and wonders 626
with mischief and delight 62
with missiles and rockets 207
with mistakes and failure 65
with mistrust and aversion 98
with mistrust and disdain 91
with mistrust and dislike 211
with mistrust and jealousy 91
with mobility and balance 50
with mobility and sensory 51
with moderate and certain 45
with moderate and extreme 52
with moderate and liberal 90
with moderate and pleasant 226
with moderate and uniform 54
with moisture and covered 67
with molasses and vinegar 46
with molasses than vinegar 103
with monarchs and princes 47
with monetary and exchange 310
with monetary and material 50
with monitoring and assessing 71
with monitoring and control 578
with monitoring and enforcing 170
with monitoring and improving 60
with monitoring and promoting 49
with monitoring and reporting 301
with monitoring and support 55
with monitoring his medical 76
with monsters and dragons 113
with monsters and horrors 58
with monsters and marvels 56
with morality and decency 58
with morality and everything 40
with morality and justice 188
with morality and religion 1478
with morasses and forests 79
with morphine and cocaine 102
with morphine and codeine 95
with morphine and placebo 257
with morphine and related 42
with mournful and pathetic 60
with movement and balance 60
with movement and gesture 138
with movement and posture 95
with multiple and chronic 56
with multiple and competing 141
with multiple and complex 463
with multiple and diffuse 284
with multiple and diverse 220
with multiple and repeated 47
with multiple and variable 63
with multiple web systems 162
with muscular and elastic 41
with muscular and nervous 68
with muscular and tactile 62
with muscular and tactual 54
with musicians and artists 152
with musicians and dancers 893
with mustache and imperial 45
with mystical and magical 134
with mythology and history 82
with mythology and religion 115
with narration and dialogue 58
with narrower and shorter 46
with necrosis and abscess 108
with necrosis and gangrene 92
with necrosis and sloughing 251
with negative and hostile 47
with negative net present 637
with neutrons and protons 733
with newborns and infants 124
with nicotine and alcohol 108
with nitrates and calcium 219
with nitrogen and allowed 44
with nitrogen and organic 73
with nitrogen for several 68
with nobility and courage 77
with nobility and critics 79
with nobility and dignity 179
with nobility and royalty 85
with northerly and easterly 132
with norwegian and swedish 374
with nostalgia and remorse 113
with nostalgia and respect 42
with nostalgia and sadness 123
with notepads and cameras 47
with notepads and pencils 77
with numbness and weakness 225
with numerals and letters 90
with numerous air bubbles 122
with numerous and closely 41
with numerous and complex 199
with numerous and diverse 350
with numerous and warlike 193
with numerous gas bubbles 43
with numerous long slender 69
with numerous long stamens 41
with numerous low islands 43
with numerous wax candles 47
with obelisks and columns 43
with officers and members 683
with officers and persons 48
with officers and sailors 108
with officers and teachers 51
with officials and experts 142
with officials and friends 56
with officials and members 193
with officials and private 83
with officials who refused 43
with openness and freedom 249
with openness and honesty 492
with openness and respect 393
with openness and sympathy 40
with opponent and partner 61
with oppressing his offspring 43
with optimism and courage 156
with orchards and gardens 1192
with orchards and pleasure 52
with organizing and directing 191
with organizing and financing 172
with organizing and operating 51
with oriental and african 63
with oriental and european 42
with original and creative 134
with original and general 85
with original oil paintings 185
with ornament and dignity 61
with ornament and figures 70
with outcasts and sinners 240
with outcries and shrieks 60
with overseeing all aspects 60
with overwork and anxiety 72
with oxidized and reduced 271
with packages and bundles 220
with packages and letters 40
with packages and parcels 66
with packages that include 53
with paganism and judaism 40
with painters and writers 222
with pakistan and kashmir 50
with palettes and brushes 41
with pancakes and waffles 49
with parables and stories 66
with paraguay and uruguay 410
with parallel and crossed 67
with parallel and oblique 46
with parietal and frontal 198
with parmesan and parsley 73
with partners and clients 117
with partners and friends 166
with partners who provide 74
with passenger and freight 681
with pastures and forests 40
with patience and ability 42
with patience and address 70
with patience and careful 165
with patience and charity 263
with patience and clarity 58
with patience and comfort 44
with patience and concern 64
with patience and courage 1453
with patience and devotion 571
with patience and dignity 1537
with patience and dutiful 65
with patience and honesty 54
with patience and ingenuity 499
with patience and insight 309
with patience and justice 41
with patience and loyalty 61
with patience and modesty 117
with patience and pleasure 219
with patience and repeated 48
with patience and respect 1138
with patience and silence 640
with patience and success 51
with patience and suffering 44
with patience and support 186
with patience and sympathy 661
with patience and tremble 45
with patience and unfailing 47
with patience had studied 46
with patients and clients 805
with patients and doctors 272
with patients and friends 96
with patients and medical 141
with patients and members 58
with patients and parents 575
with patients and patient 150
with patients and provide 95
with patients and providing 54
with patients and referring 53
with patients are usually 43
with patients not receiving 243
with patients who develop 134
with patients who display 73
with patients who exhibit 217
with patients who express 64
with patients who present 1154
with patients who receive 244
with patients who request 68
with patients who require 339
with patients who respond 51
with patients who undergo 85
with patients with alcohol 56
with patients with anorexia 183
with patients with anxiety 57
with patients with bipolar 67
with patients with certain 41
with patients with chronic 983
with patients with complex 57
with patients with dementia 506
with patients with diabetes 146
with patients with diseases 42
with patients with frontal 63
with patients with limited 49
with patients with organic 63
with patients with primary 164
with patients with similar 159
with patriotic and national 41
with patterns and designs 392
with patterns and devices 68
with patterns and figures 79
with payments for imports 42
with pediment and columns 40
with penelope for presuming 47
with penitent and believing 63
with pennants and banners 73
with perennial and seasonal 74
with perfumes and flowers 146
with perfumes and incense 55
with personal and company 45
with personal and familial 152
with personal and general 62
with personal and marital 42
with personal and material 73
with personal and national 323
with personal and official 53
with personal and private 318
with petitioning for certain 143
with petitions and counter 107
with petitions and demands 134
with petitions and letters 182
with petitions and prayers 43
with petitions for redress 120
with phantoms and shadowy 117
with phantoms too dreadful 52
with pharyngeal and laryngeal 76
with phoenician and egyptian 42
with phoenixes and dragons 47
with physical and logical 115
with physical and material 636
with physical and medical 96
with physical and natural 175
with physical and nervous 75
with physical and organic 60
with physical and psychic 207
with physical and sensory 1218
with physician and patient 332
with pickaxes and barrows 110
with pickaxes and chisels 44
with pickaxes and hammers 110
with pickaxes and shovels 1700
with pictures and adorned 59
with pictures and captions 303
with pictures and clippings 116
with pictures and designs 307
with pictures and details 49
with pictures and diagrams 1031
with pictures and engravings 361
with pictures and everything 206
with pictures and figures 77
with pictures and flowers 274
with pictures and frescoes 62
with pictures and letters 122
with pictures and mirrors 202
with pictures and mosaics 53
with pictures and numbers 46
with pictures and objects 444
with pictures and paintings 197
with pictures and picture 119
with pictures and plaques 59
with pictures and posters 204
with pictures and printed 95
with pictures and slogans 86
with pictures and statues 1564
with pictures and stories 649
with pictures and symbols 289
with pictures and written 223
with pigments and fillers 70
with pineapple and coconut 127
with placards and banners 276
with placards and leaflets 41
with placards and posters 85
with placards and slogans 68
with platinum and diamonds 64
with platinum and iridium 220
with platinum and rhodium 99
with pleasures and desires 42
with pleasures too refined 77
with pleurisy and typhoid 65
with pleurisy with effusion 122
with pneumonia and pleural 81
with pneumonia and typhoid 143
with pneumonia may present 67
with pointers and setters 320
with policies and measures 168
with policies that address 40
with policies that favored 52
with policies that increase 56
with policies that promote 164
with policies that provide 96
with policies that reflect 46
with policies that support 76
with polished and painted 46
with polished and striated 180
with polished red granite 79
with politics and affairs 118
with politics and culture 244
with politics and current 100
with politics and economy 60
with politics and everything 155
with politics and finance 270
with politics and history 636
with politics and ideology 447
with politics and national 75
with politics and parties 127
with politics and religion 699
with politics and science 97
with politics and society 855
with politics and tobacco 134
with politics and warfare 58
with politics has brought 51
with politics than religion 90
with portholes for windows 65
with porticoes and pillars 51
with porticoes and temples 43
with portrait and engravings 127
with portrait and woodcut 57
with portugal and castile 78
with portugal and denmark 120
with portugal and germany 63
with portugal and holland 155
with portugal and morocco 53
with portugal and rhodesia 44
with positive and creative 213
with positive and neutral 77
with positive net exports 62
with positive net present 2083
with positive real numbers 65
with possible ill effects 58
with possibly two hundred 45
with posterior and anterior 393
with posterior and inferior 80
with posterior and lateral 109
with potential and current 179
with potential and kinetic 60
with potential and promise 125
with potential for adverse 85
with potential for capital 82
with potential for creative 41
with potential for enhancing 70
with potential for expanding 40
with potential for failure 41
with potential for improving 108
with potential for increasing 113
with potential for producing 101
with potential for providing 65
with potential for success 143
with potential for tourism 51
with potential for trouble 43
with potential for violence 135
with potential new clients 64
with potential new members 87
with potential team members 109
with powerful air support 184
with powerful and complex 43
with powerful and unknown 95
with powerful and warlike 73
with powerful jaw muscles 58
with practice and careful 79
with practice and research 186
with practice and support 49
with preachers and teachers 150
with precision and balance 111
with precision and brevity 161
with precision and clarity 1489
with precision and control 404
with precision and decision 105
with precision and dignity 153
with precision and economy 845
with precision and finesse 242
with precision and fluency 80
with precision and freedom 66
with precision and fulness 113
with precision and insight 129
with precision and justice 101
with precision and neatness 228
with precision and perfect 63
with precision and purpose 117
with precision and success 180
with precision and sympathy 43
with pregnant and lactating 135
with pregnant and parenting 616
with presence and absence 323
with presents and baskets 51
with presents and flowers 104
with presents and letters 150
with presents and offerings 182
with presents and pensions 60
with presents and prayers 97
with presents and tobacco 98
with presents for himself 145
with presents they desired 72
with preserving and enhancing 156
with preserving and expanding 63
with preserving and extending 99
with preserving and improving 107
with preserving and increasing 53
with preserving and promoting 113
with preserving and restoring 48
with pressure and density 77
with pressure and friction 90
with pressure being applied 282
with pressure being exerted 169
with prestige and dignity 54
with prestige and respect 77
with preventing and detecting 44
with preventing and punishing 60
with printers and binders 67
with printers and editors 56
with printers and graphic 123
with privation and fatigue 156
with privation and poverty 52
with privation and suffering 264
with probably ten thousand 40
with problems and answers 45
with problems and demands 81
with problems and develop 47
with problems and emotions 46
with problems and problem 199
with problems and provide 45
with problems and providing 42
with problems and puzzles 81
with problems and queries 52
with problems and tensions 109
with problems and worries 209
with problems for solution 65
with problems not related 72
with problems that concern 366
with problems that contain 46
with problems that develop 84
with problems that include 106
with problems that involve 581
with problems that persist 40
with problems that prevent 60
with problems that reflect 55
with problems that require 963
with problems too complex 76
with problems with alcohol 71
with processing and marketing 626
with processing and storage 266
with products and markets 265
with products and product 45
with products and service 131
with products and systems 42
with products that contain 208
with products that promise 83
with products that provide 56
with products that require 79
with products that satisfy 40
with profound and complex 234
with profound and sincere 111
with profound and thankful 43
with programs that address 206
with programs that attempt 43
with programs that contain 51
with programs that include 124
with programs that promote 70
with programs that provide 257
with programs that require 104
with programs that support 95
with progress and freedom 98
with progress and poverty 233
with progress and success 127
with projecting bay windows 56
with projects and counter 49
with projects and designs 330
with projects and project 103
with projects that include 47
with projects that involve 117
with projects that require 122
with prolonged and intense 64
with prolonged and repeated 126
with prolonged eye contact 47
with promises and excuses 299
with promises and menaces 158
with promises and pledges 98
with promises and rewards 56
with promotion and marketing 118
with property and finance 114
with property and liberty 71
with property and persons 55
with property not subject 47
with prophets and priests 70
with prophets and teachers 78
with prostate and bladder 100
with protecting and advancing 113
with protecting and defending 71
with protecting and enhancing 196
with protecting and expanding 61
with protecting and extending 43
with protecting and furthering 106
with protecting and improving 190
with protecting and promoting 356
with protecting and providing 50
with protecting its members 52
with protecting them against 60
with proteins and enzymes 305
with proteins and nucleic 582
with proteins and protein 44
with proteins and related 57
with proteins that contain 76
with protests and demands 80
with protests and strikes 98
with protozoa and bacteria 139
with proudhon and bakunin 83
with provision for addition 45
with provision for adjusting 188
with provision for admitting 41
with provision for attaching 58
with provision for certain 69
with provision for control 80
with provision for exchange 45
with provision for extending 54
with provision for gradual 66
with provision for increase 68
with provision for increasing 149
with provision for inserting 73
with provision for limited 96
with provision for obtaining 58
with provision for payment 367
with provision for periodic 150
with provision for recording 104
with provision for regular 133
with provision for removal 64
with provision for renewal 323
with provision for revision 73
with provision for several 43
with provision for storage 50
with provision for supplying 49
with provision for support 142
with provision for switching 70
with prudence and ability 225
with prudence and address 258
with prudence and charity 345
with prudence and courage 396
with prudence and decency 73
with prudence and decision 97
with prudence and decorum 63
with prudence and dignity 207
with prudence and economy 660
with prudence and honesty 49
with prudence and justice 798
with prudence and modesty 65
with prudence and reserve 163
with prudence and secrecy 104
with prudence and success 354
with purchasing and marketing 103
with purchasing and receiving 57
with purplish and reddish 40
with purplish red flowers 45
with purposes and designs 45
with purposes and desires 41
with purposes and motives 101
with purposes and present 56
with purposes and results 43
with pyramids and pillars 42
with pyramids and temples 58
with pyroxene and olivine 55
with quantity and quality 572
with quantity than quality 192
with questioning his religion 123
with questions and answers 11615
with questions and chatter 70
with questions and counter 85
with questions and demands 564
with questions and finally 56
with questions and guesses 135
with questions and opinions 71
with questions and queries 51
with questions and remarks 758
with questions and replies 158
with questions and riddles 64
with questions and stories 44
with questions and thoughts 71
with questions and worries 141
with questions for schools 46
with questions than answers 40
with questions that address 76
with questions that concern 280
with questions that include 45
with questions that involve 133
with questions that pertain 67
with questions that reflect 50
with questions that require 340
with questions that trouble 124
with quotation and allusion 58
with radishes and lettuce 84
with railroad and highway 47
with railways and railway 43
with ramparts and bastions 120
with ramparts and ditches 188
with ranchers and farmers 190
with rapidity and decision 255
with rapidity and economy 86
with rapidity and pleasure 45
with rapidity and secrecy 68
with rapidity and silence 78
with rapidity and success 319
with rapidity and violence 140
with rashness and ambition 227
with rashness and cruelty 65
with readiness and courage 53
with readiness and decision 40
with readiness and delight 80
with readiness and fluency 110
with readiness and pleasure 179
with rebellion and sedition 67
with rebellion and slavery 63
with recreation and leisure 195
with recreation and tourism 165
with recruiting and retaining 147
with recruiting and selecting 48
with recruiting new members 87
with redoubts and bristling 187
with reduction and fixation 283
with refugees and retreating 64
with refugees and wounded 240
with regimens that include 65
with reindeer and sleighs 67
with rejection and failure 122
with relations and friends 908
with relations with britain 52
with relations with foreign 114
with relative ease against 51
with relative ease because 1029
with relative ease between 307
with relative ease despite 127
with relevant and current 41
with relevant and meaningful 78
with relevant and reliable 109
with religious and aesthetic 69
with religious and magical 294
with religious and mythical 64
with religious and national 313
with religious and regional 43
with religious and secular 803
with religious zeal against 53
with remedies that produce 53
with reproach and obloquy 123
with reproach and popular 45
with reptiles and insects 127
with reptiles and mammals 71
with repulsion and disgust 179
with requests and demands 440
with requests for capital 43
with requests for certain 49
with requests for comment 46
with requests for letters 69
with requests for material 108
with requests for medical 72
with requests for opinions 53
with requests for payment 84
with requests for prayers 65
with requests for private 43
with requests for records 288
with requests for reports 71
with requests for revision 51
with requests for service 193
with requests for similar 71
with requests for speakers 49
with requests for stories 99
with requests for support 249
with requests for tickets 187
with requests for written 46
with required and optional 51
with resection and primary 83
with resource and courage 40
with revenues and profits 155
with reverent and thankful 56
with reverted eye laments 460
with revisions and updates 140
with revulsion and despair 57
with revulsion and disgust 227
with reynolds and johnson 46
with reynolds lead citrate 93
with rhetoric and grammar 107
with rhetoric and oratory 92
with ribaldry and slander 61
with richmond and norfolk 40
with richmond for several 72
with richness and variety 109
with ridicule and censure 45
with ridicule and derision 186
with ridicule and disdain 253
with ridicule and disgust 55
with ridicule and mockery 152
with ridicule and neglect 85
with ridicule and sarcasm 544
with rivulets and marshes 51
with rosalind and orlando 80
with rosettes and crosses 152
with rosettes and ribbons 349
with rosettes and spirals 43
with rosettes and tassels 93
with royalist and bourbon 42
with rudeness and disdain 44
with rudeness and violence 112
with sabotage and violence 49
with sagacity and counsel 89
with sagacity and courage 48
with sagacity and success 41
with salaries and bonuses 101
with salaries and pensions 81
with salaries for similar 42
with salaries not exceeding 295
with salvation and eternal 78
with sanctions and rewards 53
with sanctions for failure 206
with sanskrit and chinese 43
with sanskrit and prakrit 210
with sapphire and emerald 131
with scallions and parsley 54
with scandium and yttrium 41
with scanners and digital 65
with scarcely any addition 109
with scarcely any attempt 427
with scarcely any capital 128
with scarcely any charges 51
with scarcely any comment 73
with scarcely any concern 42
with scarcely any contact 47
with scarcely any culture 59
with scarcely any current 121
with scarcely any deviation 184
with scarcely any exertion 157
with scarcely any expense 294
with scarcely any foreign 87
with scarcely any friction 55
with scarcely any increase 157
with scarcely any material 43
with scarcely any mixture 92
with scarcely any outward 42
with scarcely any previous 136
with scarcely any private 203
with scarcely any raiment 42
with scarcely any relation 53
with scarcely any reserve 75
with scarcely any respite 120
with scarcely any shelter 86
with scarcely any success 329
with scarcely any support 81
with scarcely any trouble 503
with scarcely any variation 1923
with scarcely any vestige 47
with scarcely any visible 214
with scarcely any windows 58
with scarcely one audible 163
with scarcely one hundred 84
with scarcely one redeeming 93
with scarcely two hundred 69
with scholars and artists 396
with scholars and critics 50
with scholars and divines 52
with scholars and experts 169
with scholars and persons 63
with scholars and savants 123
with scholars and teachers 137
with scholars and thinkers 105
with scholars and writers 151
with scissors and crayons 73
with scissors and forceps 1084
with scissors and mounted 49
with scissors and needles 119
with scissors and removed 121
with scissors and scalpel 127
with scissors and weighed 54
with scornful eye askance 176
with scorpions and spiders 81
with scotland and ireland 2525
with scotland and northern 288
with scotland has limited 62
with scotland was resumed 42
with scrapers and brushes 45
with secession and slavery 40
with sectoral and regional 57
with security and comfort 247
with security and control 261
with security and defense 185
with security and dignity 146
with security and foreign 93
with security and freedom 117
with security and justice 83
with security and material 107
with security and pleasure 41
with security and privacy 341
with security and respect 49
with security and secrecy 59
with security and success 126
with security and support 99
with security for payment 85
with sediment and organic 129
with sediment can produce 56
with selection and mutation 142
with selenium and vitamin 262
with senators and knights 47
with senators and members 165
with sensation and volition 204
with separate and competing 42
with separate and legally 89
with separate and unequal 147
with separate but related 207
with serenity and courage 147
with serenity and dignity 126
with serpents and dragons 295
with serrated and moveable 66
with servants and animals 44
with servants and baggage 121
with servants and everything 83
with servants and friends 77
with servants and luggage 114
with servants and masters 51
with servants and tenants 71
with servants and torches 45
with servants and workmen 70
with services and material 172
with services and support 146
with services that include 159
with services that provide 72
with services that require 55
with services that support 45
with settlers and traders 69
with severity and cruelty 78
with severity and duration 167
with severity and success 40
with severity and vexation 43
with shallots and parsley 68
with shameful and revolting 65
with sharpening his harpoon 98
with sheridan and sherman 40
with sheridan had carried 49
with shoppers and workers 50
with shortening and thickening 174
with shotguns and machine 138
with shotguns and pistols 315
with shrapnel and bullets 66
with shrapnel and machine 188
with shrunken and knotted 54
with shuddering and disgust 48
with shutters for windows 44
with sickness and despair 187
with sickness and diseases 53
with sickness and fatigue 554
with sickness and headache 54
with sickness and poverty 239
with sickness and removed 43
with sickness and suffering 677
with sickness and trouble 50
with sickness and weakness 58
with silkworm gut sutures 102
with sinister and corrupt 61
with sketches and designs 174
with sketches and diagrams 434
with sketches and paintings 168
with sketches and studies 186
with slippers and stockings 42
with smallest and largest 55
with smallpox and cholera 97
with sobriety and decorum 109
with sobriety and dignity 56
with sobriety and modesty 131
with socialism and anarchy 93
with socialism and marxism 213
with socialist and liberal 153
with socialist and marxist 153
with socialist and radical 69
with sociology and history 93
with softened and sweeter 60
with software and systems 68
with software that enables 259
with software that permits 48
with soldiers and archers 74
with soldiers and baggage 176
with soldiers and bewailing 40
with soldiers and bristling 103
with soldiers and cannons 61
with soldiers and civilian 43
with soldiers and crowded 47
with soldiers and machine 51
with soldiers and marines 139
with soldiers and navvies 61
with soldiers and peasants 144
with soldiers and priests 101
with soldiers and sailors 3916
with soldiers and workers 99
with soldiers and workmen 167
with soldiers his majesty 70
with solitude and freedom 63
with solitude and liberty 41
with solitude and neglect 44
with solitude and silence 536
with solutions that contain 398
with solutions that require 45
with solvents and reagents 72
with somebody who desired 98
with southerly and easterly 46
with spaniards and italians 96
